META; english/fa-cup/chelsea-v-brentford; 2017-01-10 00:22:51 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 2/11; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 1/6; 1/6; 2/11; 1/6; 2/13; 1/5; 2/11; 3/19; 2/11; 2/11; 1/6; 21/100; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 13/2; 13/2; 6; 6; 13/2; 6; 13/2; 6; 23/4; 6; 25/4; 31/5; 61/10; 6; 6; ; 31/5; 32/5; 
Brentford; 14; 14; 15; 16; 16; 16; 17; 10; 14; 16; 14; 12; 16; 18; 12; 16; 23/2; 13; 12; 25/2; 33/2; 11; 12; 12; ; 83/5; 33/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-24 12:23:15 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 2/11; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 1/6; 1/6; 2/11; 1/6; 2/13; 1/5; 2/11; 3/19; 2/11; 2/11; 1/6; 21/100; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 13/2; 13/2; 6; 6; 13/2; 6; 13/2; 113/19; 23/4; 6; 25/4; 31/5; 61/10; 6; 6; ; 31/5; 32/5; 
Brentford; 14; 14; 15; 16; 16; 16; 17; 10; 14; 16; 14; 12; 16; 18; 12; 16; 23/2; 13; 12; 51/4; 33/2; 11; 12; 12; ; 83/5; 33/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-24 16:23:51 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 1/6; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 2/11; 1/6; 2/11; 1/6; 2/13; 1/5; 2/11; 3/19; 2/11; 2/11; 1/6; 21/100; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 6; 13/2; 6; 6; 13/2; 6; 13/2; 6; 23/4; 6; 25/4; 31/5; 13/2; 6; 6; ; 33/5; 33/5; 
Brentford; 14; 14; 15; 16; 16; 16; 17; 10; 14; 14; 14; 12; 16; 18; 12; 16; 23/2; 13; 12; 25/2; 33/2; 15; 12; 12; ; 17; 33/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-24 20:24:17 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 1/6; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 2/11; 2/11; 2/11; 1/6; 2/13; 1/5; 2/11; 3/19; 2/11; 2/11; ; 21/100; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 6; 23/4; 6; ; 31/5; 13/2; 6; 6; ; 32/5; 32/5; 
Brentford; 14; 14; 15; 16; 16; 16; 17; 10; 14; 14; 16; 12; 16; 18; 12; 16; 12; 13; 12; ; 33/2; 15; 12; 12; ; 17; 16; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-25 00:22:19 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 1/6; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 1/6; 1/6; 2/11; 1/6; 2/13; 1/5; 2/11; 3/19; 2/11; 2/11; ; 21/100; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 13/2; 13/2; 6; 6; 13/2; 6; 13/2; 6; 23/4; 6; ; 33/5; 13/2; 6; 6; ; 34/5; 32/5; 
Brentford; 14; 14; 15; 16; 16; 16; 18; 10; 14; 16; 14; 12; 16; 18; 12; 16; 12; 13; 12; ; 33/2; 15; 12; 12; ; 17; 16; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-25 04:22:05 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 1/6; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 1/6; 1/6; 2/11; 1/6; 2/13; 1/5; 2/11; 3/19; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 13/2; 13/2; 6; 6; 13/2; 6; 13/2; 6; 23/4; 6; 25/4; 33/5; 13/2; 6; 6; ; 34/5; 32/5; 
Brentford; 14; 14; 15; 16; 16; 16; 18; 10; 14; 16; 14; 12; 16; 18; 12; 16; 12; 13; 12; 53/4; 33/2; 15; 12; 12; ; 17; 16; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-25 08:22:04 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 1/6; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 1/6; 1/6; 2/11; 1/6; 2/13; 1/5; 2/11; 3/19; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 13/2; 13/2; 6; 6; 13/2; 6; 13/2; 6; 23/4; 6; 25/4; 33/5; 13/2; 6; 6; ; 34/5; 32/5; 
Brentford; 14; 14; 15; 16; 16; 16; 18; 10; 14; 16; 14; 12; 16; 18; 12; 16; 12; 13; 12; 53/4; 33/2; 15; 12; 12; ; 17; 16; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-25 12:23:36 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 1/6; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 2/11; 2/11; 2/11; 1/6; 1/6; 1/5; 2/11; 1/6; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 6; 23/4; 6; 25/4; 33/5; 13/2; 6; 6; ; 33/5; 32/5; 
Brentford; 14; 14; 15; 14; 16; 16; 17; 10; 14; 14; 16; 12; 18; 16; 12; 16; 12; 13; 12; 53/4; 33/2; 15; 12; 12; ; 17; 16; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-25 16:23:11 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 1/6; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 2/11; 2/11; 2/11; 1/6; 1/6; 1/5; 2/11; 1/6; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 6; 23/4; 6; 25/4; 33/5; 13/2; 6; 6; ; 33/5; 31/5; 
Brentford; 14; 14; 15; 14; 16; 16; 17; 10; 14; 14; 16; 12; 18; 16; 12; 16; 12; 13; 12; 53/4; 33/2; 15; 12; 12; ; 17; 16; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-25 20:23:16 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 1/6; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 2/11; 2/11; 2/11; 1/6; 1/6; 1/5; 2/11; 3/19; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 2/11; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 5; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 6; 23/4; 6; 25/4; 33/5; 13/2; 6; 6; ; 32/5; 32/5; 
Brentford; 14; 14; 15; 14; 16; 16; 17; 10; 14; 14; 16; 12; 18; 16; 12; 16; 12; 13; 12; 53/4; 33/2; 15; 12; 12; ; 17; 31/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-26 00:22:05 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 1/6; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 2/11; 2/11; 2/11; 1/6; 1/6; 1/5; 2/11; 3/19; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 6; 23/4; 6; 25/4; 33/5; 13/2; 6; 6; ; 32/5; 31/5; 
Brentford; 14; 14; 15; 14; 16; 16; 17; 12; 14; 14; 16; 12; 18; 16; 12; 16; 12; 13; 12; 53/4; 33/2; 15; 12; 12; ; 17; 15; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-26 04:22:01 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/6; 2/11; 1/6; 1/6; 1/6; 2/11; 1/7; 1/5; 1/6; 2/11; 2/11; 2/11; 1/6; 1/6; 1/5; 2/11; 3/19; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 6; 6; 6; 6; 13/2; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 6; 23/4; 6; 25/4; 33/5; 13/2; 6; 6; ; 32/5; 32/5; 
Brentford; 14; 14; 15; 14; 16; 16; 17; 12; 14; 14; 16; 12; 18; 16; 12; 16; 12; 13; 12; 53/4; 33/2; 15; 12; 12; ; 17; 15; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-26 08:22:05 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 2/11; 1/6; 1/6; 2/11; 2/11; 1/7; 1/5; 1/6; 2/11; 1/6; 2/11; 1/6; 1/6; 1/5; 2/11; 3/19; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 6; 6; 6; 13/2; 11/2; 13/2; 6; 13/2; 6; 13/2; 6; 6; 13/2; 6; 13/2; 6; 23/4; 6; 25/4; 33/5; 13/2; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 14; 15; 14; 14; 16; 17; 12; 14; 14; 14; 12; 18; 16; 12; 16; 12; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 15; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-26 12:23:08 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 2/11; 2/11; 1/6; 2/11; 2/11; 1/7; 1/5; 1/6; 2/11; 1/6; 2/11; 1/6; 1/6; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 6; 6; 6; 6; 11/2; 13/2; 6; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 14; 15; 14; 16; 16; 17; 12; 14; 14; 14; 12; 18; 16; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 31/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-26 16:22:43 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 2/11; 2/11; 1/6; 2/11; 2/11; 2/13; 1/5; 1/6; 2/11; 1/6; 2/11; 1/6; 1/6; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 2/11; 1/5; 
Draw; 13/2; 6; 6; 6; 13/2; 11/2; 13/2; 6; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 6; ; 33/5; 32/5; 
Brentford; 16; 14; 15; 14; 14; 16; 16; 12; 14; 14; 14; 12; 18; 16; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 16; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-26 20:22:59 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 1/5; 1/6; 1/6; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 13/2; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 6; 6; 6; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 11/2; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 14; 16; 16; 12; 12; 14; 14; 14; 18; 16; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 16; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 00:22:39 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 13/2; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 11/2; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 14; 16; 16; 12; 12; 14; 14; 14; 18; 18; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 31/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 00:48:07 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 13/2; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 11/2; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 14; 16; 16; 12; 12; 14; 14; 14; 18; 18; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 15; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 01:46:26 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 13/2; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 11/2; ; 32/5; 31/5; 
Brentford; 16; 12; 15; 14; 14; 16; 16; 12; 12; 14; 14; 14; 18; 18; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 31/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 03:46:29 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 6; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 11/2; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 16; 16; 16; 12; 12; 14; 14; 14; 18; 20; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 31/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 04:22:31 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 6; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 11/2; ; 32/5; 31/5; 
Brentford; 16; 12; 15; 14; 16; 16; 16; 12; 12; 14; 14; 14; 18; 20; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 31/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 05:46:32 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 6; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 11/2; ; 32/5; 31/5; 
Brentford; 16; 12; 15; 14; 16; 16; 16; 12; 12; 14; 14; 14; 18; 20; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 15; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 06:28:52 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 6; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 11/2; ; 32/5; 31/5; 
Brentford; 16; 12; 15; 14; 16; 16; 16; 12; 12; 14; 14; 14; 18; 20; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 15; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 07:46:25 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 6; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 11/2; ; 32/5; 31/5; 
Brentford; 16; 12; 15; 14; 16; 16; 16; 12; 12; 14; 14; 14; 18; 20; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 15; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 08:22:29 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 6; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 13/2; 6; 6; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 11/2; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 16; 16; 16; 12; 12; 14; 14; 14; 18; 20; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 17; 31/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 09:46:33 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/13; 1/5; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 2/11; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 6; 11/2; 13/2; 6; 13/2; 6; 6; 6; 13/2; 13/2; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 11/2; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 16; 16; 16; 12; 12; 14; 14; 14; 14; 20; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 12; ; 88/5; 31/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 11:46:33 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 1/5; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 13/2; 11/2; 13/2; 6; 13/2; 6; 6; 6; 13/2; 13/2; 6; 6; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 14; 16; 18; 12; 12; 14; 14; 14; 14; 20; 12; 14; 27/2; 13; 12; 27/2; 33/2; 15; 12; 14; ; 17; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 12:23:55 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 1/6; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 6; 11/2; 13/2; 13/2; 13/2; 6; 6; 6; 13/2; 13/2; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 16; 16; 18; 16; 12; 14; 14; 14; 14; 18; 12; 16; 27/2; 13; 12; 27/2; 33/2; 15; 12; 14; ; 88/5; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 12:53:59 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 1/6; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/6; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 6; 11/2; 13/2; 13/2; 13/2; 6; 6; 6; 13/2; 13/2; 6; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 175/29; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 16; 16; 18; 16; 12; 14; 14; 14; 14; 18; 12; 16; 27/2; 13; 12; 27/2; 33/2; 15; 12; 14; ; 88/5; 35/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 13:46:42 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 1/5; 2/11; 2/11; 1/6; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 2/11; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 3/16; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 13/2; 11/2; 13/2; 13/2; 13/2; 6; 6; 5; 13/2; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 32/5; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 16; 16; 18; 16; 12; 14; 14; 16; 14; 18; 17; 16; 27/2; 13; 12; 27/2; 33/2; 31/2; 12; 14; ; 88/5; 35/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 15:46:30 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 1/5; 2/11; 2/11; 1/6; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 2/11; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 13/2; 11/2; 13/2; 13/2; 13/2; 6; 6; 5; 13/2; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 16; 16; 18; 16; 12; 14; 16; 16; 14; 18; 17; 16; 27/2; 13; 12; 27/2; 33/2; 13; 12; 14; ; 88/5; 35/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 16:24:22 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 1/5; 2/11; 2/11; 1/6; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 6; 13/2; 11/2; 13/2; 13/2; 13/2; 6; 6; 5; 13/2; 13/2; 13/2; 6; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 16; 16; 18; 16; 12; 14; 16; 16; 14; 16; 17; 16; 27/2; 13; 12; 27/2; 33/2; 13; 12; 12; ; 88/5; 35/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 17:46:46 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 1/5; 2/11; 2/11; 1/6; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 13/2; 11/2; 13/2; 13/2; 13/2; 6; 6; 5; 13/2; 13/2; 13/2; 6; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 12; 15; 14; 16; 16; 18; 16; 12; 14; 16; 16; 14; 18; 17; 16; 27/2; 13; 12; 27/2; 33/2; 13; 12; 12; ; 18; 89/5; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 18:32:05 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 2/11; 2/11; 1/5; 2/11; 2/11; 1/6; 1/5; 2/11; 2/11; 1/5; 1/6; 2/11; 2/11; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 11/2; 11/2; 13/2; 11/2; 13/2; 13/2; 13/2; 6; 6; 5; 13/2; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 12; 14; 14; 16; 16; 18; 16; 12; 14; 16; 16; 14; 18; 17; 16; 27/2; 13; 12; 27/2; 33/2; 13; 12; 12; ; 18; 89/5; 
