META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-10 00:24:58 GMT+3; 2016-09-17 15:00; e70300-dr003
Draw; 11/4; 13/5; 29/10; ; 3; 13/5; ; 11/4; 3; ; 14/5; 27/10; ; ; 3; ; 14/5; 11/4; ; 11/4; ; 27/10; ; 14/5; ; ; 14/5; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 18:32:44 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 4/5; ; 4/5; 8/11; ; 4/6; 4/5; ; 4/5; 3/4; ; ; 4/5; ; 4/5; 5/7; ; 3/4; ; 5/7; ; 13/17; ; ; 8/11; ; 
Alfreton; 3; 11/4; 3; ; 3; 14/5; ; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; ; 3; 29/10; ; 11/4; ; 29/10; ; 27/10; ; ; 27/10; ; 
Draw; 11/4; 13/5; 29/10; ; 3; 13/5; ; 11/4; 3; ; 14/5; 27/10; ; ; 3; ; 14/5; 27/10; ; 11/4; ; 27/10; ; 14/5; ; ; 14/5; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 19:47:43 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 4/5; ; 4/5; 8/11; ; 4/6; 4/5; ; 4/5; 8/11; ; ; 5/6; 5/6; 4/5; 5/7; ; 3/4; ; 5/7; ; 16/19; ; ; 8/11; ; 
Draw; 11/4; 13/5; 29/10; ; 3; 13/5; ; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; 14/5; 14/5; 27/10; ; 11/4; ; 27/10; ; 11/4; ; ; 27/10; ; 
Alfreton; 3; 11/4; 31/10; ; 3; 14/5; ; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 16/5; 3; 29/10; ; 11/4; ; 37/13; ; 27/10; ; ; 27/10; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 20:23:49 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 4/5; ; 4/5; 8/11; ; 4/6; 4/5; ; 4/5; 8/11; ; ; 5/6; 5/6; 4/5; 5/7; ; 3/4; ; 5/7; ; 16/19; ; ; 8/11; ; 
Draw; 11/4; 13/5; 29/10; ; 3; 13/5; ; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; 14/5; 14/5; 27/10; ; 11/4; ; 27/10; ; 11/4; ; ; 27/10; ; 
Alfreton; 3; 11/4; 31/10; ; 3; 14/5; ; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 16/5; 3; 29/10; ; 11/4; ; 29/10; ; 27/10; ; ; 27/10; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 21:47:22 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 4/5; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 4/5; 8/11; ; ; 5/6; 5/6; 4/5; 5/7; ; 3/4; ; 5/7; ; 16/19; ; ; ; ; 
Draw; 11/4; 13/5; 29/10; ; 3; 13/5; 11/4; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; 14/5; 14/5; 27/10; ; 11/4; ; 27/10; ; 11/4; ; ; ; ; 
Alfreton; 3; 11/4; 31/10; ; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 16/5; 3; 37/13; ; 11/4; ; 29/10; ; 27/10; ; ; ; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-16 23:47:19 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 3/4; 4/5; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 4/5; 8/11; ; ; 5/6; 5/6; 4/5; 14/19; ; 3/4; ; 5/7; ; 16/19; ; ; 8/11; ; 
Draw; 11/4; 13/5; 29/10; ; 3; 13/5; 11/4; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; 14/5; 14/5; 27/10; ; 11/4; ; 27/10; ; 11/4; ; ; 27/10; ; 
Alfreton; 3; 11/4; 31/10; ; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 16/5; 3; 27/10; ; 11/4; ; 37/13; ; 27/10; ; ; 27/10; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 00:23:05 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 4/5; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 4/5; 8/11; ; ; 5/6; 5/6; 4/5; 14/19; ; 3/4; ; 14/19; ; 16/19; ; ; 8/11; ; 
Draw; 11/4; 13/5; 29/10; ; 3; 13/5; 11/4; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; 14/5; 14/5; 27/10; ; 11/4; ; 27/10; ; 11/4; ; ; 27/10; ; 
Alfreton; 3; 11/4; 31/10; ; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 16/5; 3; 27/10; ; 11/4; ; 27/10; ; 27/10; ; ; 27/10; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 01:03:16 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 4/5; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 4/5; 8/11; ; ; 5/6; 5/6; 4/5; 14/19; ; 3/4; ; 14/19; ; 16/19; ; ; 8/11; ; 
Draw; 11/4; 13/5; 29/10; ; 3; 13/5; 11/4; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; 14/5; 14/5; 27/10; ; 11/4; ; 27/10; ; 11/4; ; ; 27/10; ; 
Alfreton; 3; 11/4; 31/10; ; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 16/5; 3; 27/10; ; 11/4; ; 27/10; ; 27/10; ; ; 27/10; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 01:46:53 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 4/5; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 4/5; 8/11; ; ; 5/6; 5/6; 4/5; 14/19; ; 3/4; ; 14/19; ; 16/19; ; ; 8/11; ; 
Draw; 11/4; 13/5; 29/10; ; 3; 13/5; 11/4; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; 14/5; 14/5; 27/10; ; 11/4; ; 27/10; ; 11/4; ; ; 27/10; ; 
Alfreton; 3; 11/4; 31/10; ; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 16/5; 3; 27/10; ; 11/4; ; 27/10; ; 27/10; ; ; 27/10; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 03:46:56 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 4/5; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 4/5; 8/11; ; ; 5/6; 5/6; 4/5; 5/7; ; 3/4; ; 5/7; ; 16/19; ; ; 8/11; ; 
Draw; 11/4; 13/5; 29/10; ; 3; 13/5; 11/4; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; 14/5; 14/5; 27/10; ; 11/4; ; 27/10; ; 11/4; ; ; 27/10; ; 
Alfreton; 3; 11/4; 31/10; ; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 16/5; 3; 37/13; ; 11/4; ; 37/13; ; 27/10; ; ; 27/10; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 04:32:04 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 5/6; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 4/5; 8/11; ; ; 5/6; 5/6; 4/5; 14/19; ; 3/4; ; 14/19; ; 16/19; ; ; 8/11; ; 
Draw; 11/4; 13/5; 14/5; ; 3; 13/5; 11/4; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; 14/5; 14/5; 45/17; ; 11/4; ; 45/17; ; 11/4; ; ; 27/10; ; 
Alfreton; 3; 11/4; 29/10; ; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 16/5; 3; 14/5; ; 11/4; ; 14/5; ; 27/10; ; ; 27/10; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 05:47:02 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 8/11; 8/11; 5/6; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 4/5; 8/11; ; ; 5/6; 5/6; 4/5; 14/19; ; 3/4; ; 14/19; ; 16/19; ; ; 8/11; ; 
Draw; 11/4; 13/5; 14/5; ; 3; 13/5; 11/4; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; 14/5; 14/5; 45/17; ; 11/4; ; 45/17; ; 11/4; ; ; 27/10; ; 
Alfreton; 3; 11/4; 29/10; ; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 16/5; 3; 14/5; ; 11/4; ; 14/5; ; 27/10; ; ; 27/10; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 06:34:31 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 3/4; 8/11; 5/6; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 4/5; 8/11; ; ; 5/6; 5/6; 4/5; 10/13; ; 3/4; ; 10/13; ; 16/19; ; ; 8/11; ; 
Draw; 3; 13/5; 14/5; ; 3; 13/5; 11/4; 11/4; 3; ; 14/5; 11/4; ; ; 29/10; 14/5; 3; 11/4; ; 11/4; ; 11/4; ; 11/4; ; ; 27/10; ; 
Alfreton; 13/5; 11/4; 29/10; ; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 16/5; 14/5; 45/17; ; 11/4; ; 45/17; ; 27/10; ; ; 27/10; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 07:46:59 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 3/4; 8/11; 5/6; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 4/5; 8/11; ; ; 5/6; 17/20; 4/5; 10/13; ; 3/4; ; 10/13; ; 4/5; ; ; 8/11; ; 
Draw; 3; 13/5; 29/10; ; 3; 13/5; 11/4; 11/4; 3; ; 3; 11/4; ; ; 29/10; 3; 3; 11/4; ; 11/4; ; 11/4; ; 14/5; ; ; 27/10; ; 
Alfreton; 13/5; 11/4; 29/10; ; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 14/5; 14/5; 45/17; ; 11/4; ; 45/17; ; 14/5; ; ; 14/5; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 08:23:29 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 3/4; 8/11; 5/6; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 4/5; 8/11; ; ; 5/6; 17/20; 4/5; 10/13; ; 3/4; ; 10/13; ; 4/5; ; ; 8/11; ; 
Draw; 3; 11/4; 29/10; ; 3; 13/5; 11/4; 11/4; 3; ; 3; 11/4; ; ; 29/10; 3; 3; 11/4; ; 11/4; ; 11/4; ; 14/5; ; ; 27/10; ; 
Alfreton; 13/5; 13/5; 29/10; ; 3; 14/5; 11/4; 11/4; 14/5; ; 14/5; 13/5; ; ; 29/10; 14/5; 14/5; 13/5; ; 11/4; ; 13/5; ; 14/5; ; ; 14/5; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 09:47:09 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 3/4; 8/11; 5/6; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 4/5; 8/11; ; ; 4/5; 17/20; 4/5; 10/13; ; 3/4; ; 10/13; ; 4/5; ; ; 8/11; ; 
Draw; 3; 11/4; 29/10; ; 3; 13/5; 11/4; 11/4; 3; ; 3; 11/4; ; ; 29/10; 3; 3; 11/4; ; 11/4; ; 11/4; ; 14/5; ; ; 27/10; ; 
Alfreton; 13/5; 13/5; 29/10; ; 3; 14/5; 11/4; 11/4; 14/5; ; 14/5; 13/5; ; ; 3; 14/5; 14/5; 13/5; ; 11/4; ; 13/5; ; 14/5; ; ; 14/5; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 11:47:13 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 3/4; 8/11; 5/6; ; 4/5; 8/11; 4/5; 4/6; 5/6; ; 5/6; 8/11; ; ; 4/5; 17/20; 4/5; 10/13; ; 3/4; ; 10/13; ; 4/5; ; ; 8/11; ; 
Draw; 3; 13/5; 3; ; 3; 13/5; 11/4; 11/4; 3; ; 3; 11/4; ; ; 29/10; 3; 3; 11/4; ; 11/4; ; 11/4; ; 14/5; ; ; 27/10; ; 
Alfreton; 13/5; 11/4; 14/5; ; 3; 14/5; 11/4; 11/4; 14/5; ; 14/5; 13/5; ; ; 3; 14/5; 14/5; 13/5; ; 11/4; ; 13/5; ; 14/5; ; ; 14/5; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 12:23:32 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 3/4; 8/11; 5/6; ; 4/5; 8/11; 4/5; 4/6; 4/5; ; 4/5; 8/11; ; ; 4/5; 5/6; 4/5; 10/13; ; 3/4; ; 10/13; ; 4/5; ; ; 8/11; ; 
Alfreton; 13/5; 11/4; 14/5; ; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 29/10; 14/5; 14/5; 13/5; ; 11/4; ; 13/5; ; 14/5; ; ; 14/5; ; 
Draw; 3; 13/5; 3; ; 3; 13/5; 11/4; 11/4; 3; ; 3; 11/4; ; ; 29/10; 16/5; 3; 11/4; ; 11/4; ; 11/4; ; 14/5; ; ; 14/5; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 13:09:02 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 3/4; 8/11; 4/5; ; 4/5; 8/11; 4/5; 4/6; 4/5; ; 4/5; 8/11; ; ; 4/5; 5/6; 4/5; 14/19; ; 3/4; ; 14/19; ; 4/5; ; ; 8/11; ; 
Alfreton; 13/5; 13/5; 3; ; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 3; 14/5; 14/5; 45/17; ; 11/4; ; 45/17; ; 14/5; ; ; 3; ; 
Draw; 3; 11/4; 29/10; ; 3; 13/5; 11/4; 11/4; 3; ; 3; 11/4; ; ; 3; 16/5; 3; 14/5; ; 11/4; ; 14/5; ; 14/5; ; ; 14/5; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 13:47:16 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 3/4; 8/11; 4/5; 4/5; 4/5; 8/11; 4/5; 4/6; 4/5; ; 4/5; 8/11; ; ; 8/11; 5/6; 4/5; 14/19; ; 3/4; ; 14/19; ; 4/5; ; ; 8/11; ; 
Alfreton; 13/5; 13/5; 3; 14/5; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 27/10; 14/5; 14/5; 45/17; ; 11/4; ; 45/17; ; 14/5; ; ; 3; ; 
Draw; 3; 11/4; 29/10; 14/5; 3; 13/5; 11/4; 11/4; 3; ; 3; 11/4; ; ; 27/10; 16/5; 3; 14/5; ; 11/4; ; 14/5; ; 14/5; ; ; 14/5; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 15:46:56 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 3/4; 8/11; 4/5; 3/4; 4/5; 8/11; 4/5; 4/6; 4/5; ; 4/5; 8/11; ; ; 8/11; 5/6; 4/5; 14/19; ; 3/4; ; 14/19; ; 4/5; ; ; 8/11; ; 
Alfreton; 13/5; 13/5; 3; 14/5; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 27/10; 14/5; 14/5; 45/17; ; 11/4; ; 45/17; ; 14/5; ; ; 3; ; 
Draw; 3; 11/4; 29/10; 14/5; 3; 13/5; 11/4; 11/4; 3; ; 3; 11/4; ; ; 27/10; 16/5; 3; 14/5; ; 11/4; ; 14/5; ; 14/5; ; ; 3; ; 
META; english/fa-cup/alfreton-v-afc-fylde; 2016-09-17 16:22:48 GMT+3; 2016-09-17 15:00; e70300-dr003
AFC Fylde; 3/4; 8/11; 4/5; 3/4; 4/5; 8/11; 4/5; 4/6; 4/5; ; 4/5; 8/11; ; ; 8/11; 5/6; 4/5; 14/19; ; 3/4; ; 14/19; ; 4/5; ; ; 8/11; ; 
Alfreton; 13/5; 11/4; 3; 14/5; 3; 14/5; 11/4; 11/4; 3; ; 14/5; 13/5; ; ; 27/10; 14/5; 14/5; 45/17; ; 11/4; ; 45/17; ; 14/5; ; ; 3; ; 
Draw; 3; 13/5; 29/10; 14/5; 3; 13/5; 11/4; 11/4; 3; ; 3; 11/4; ; ; 27/10; 16/5; 3; 14/5; ; 11/4; ; 14/5; ; 14/5; ; ; 3; ; 
