META; spain/la-liga-primera/eibar-v-atletico-madrid; 2016-12-10 00:18:34 GMT+2; 2017-01-07 15:15; e70300-dr003
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 17/4; 9/2; 9/2; 17/4; 4; 17/4; 9/2; 17/4; 24/5; 4; 9/2; 74/17; 9/2; 17/4; 9/2; 74/17; 24/5; 21/5; 9/2; 17/4; ; 23/5; 21/5; 22/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 01:47:18 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 7/10; 7/10; 8/11; 7/10; 8/13; 4/6; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 7/10; 9/13; 4/6; 11/17; 4/6; 9/13; 18/25; 4/6; 4/6; 7/10; ; 4/6; 8/11; 8/11
Draw; 5/2; 5/2; 5/2; 13/5; 11/4; 11/4; 14/5; 13/5; 13/5; 13/5; 5/2; 14/5; 27/10; 13/5; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 11/4; 27/10; 13/5; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 17/4; 9/2; 9/2; 17/4; 4; 17/4; 9/2; 17/4; 24/5; 4; 9/2; 17/4; 9/2; 17/4; 9/2; 17/4; 24/5; 21/5; 9/2; 17/4; ; 23/5; 21/5; 21/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 03:47:24 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 7/10; 8/11; 8/11; 7/10; 8/13; 4/6; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 7/10; 9/13; 4/6; 11/17; 4/6; 9/13; 18/25; 4/6; 4/6; 7/10; ; 4/6; 8/11; 8/11
Draw; 5/2; 5/2; 5/2; 13/5; 13/5; 11/4; 11/4; 13/5; 13/5; 13/5; 5/2; 14/5; 53/20; 13/5; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 11/4; 27/10; 13/5; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 17/4; 19/4; 9/2; 17/4; 4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 17/4; 9/2; 17/4; 9/2; 17/4; 24/5; 21/5; 9/2; 17/4; ; 23/5; 21/5; 21/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 04:18:33 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 13/20; 7/10; 8/11; 8/11; 7/10; 8/13; 4/6; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 7/10; 9/13; 4/6; 11/17; 4/6; 9/13; 18/25; 4/6; 4/6; 8/11; ; 4/6; 8/11; 8/11
Draw; 5/2; 5/2; 5/2; 13/5; 13/5; 11/4; 11/4; 13/5; 13/5; 13/5; 5/2; 14/5; 53/20; 13/5; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 11/4; 27/10; 5/2; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 17/4; 19/4; 9/2; 17/4; 4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 17/4; 9/2; 17/4; 9/2; 17/4; 24/5; 21/5; 9/2; 17/4; ; 23/5; 21/5; 21/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 05:47:13 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 13/20; 7/10; 8/11; 8/11; 7/10; 8/13; 4/6; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 7/10; 9/13; 4/6; 11/17; 4/6; 9/13; 18/25; 4/6; 4/6; 8/11; ; 4/6; 8/11; 8/11
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 11/4; 11/4; 13/5; 13/5; 13/5; 5/2; 14/5; 53/20; 13/5; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 11/4; 27/10; 5/2; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 17/4; 19/4; 9/2; 17/4; 4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 17/4; 9/2; 17/4; 9/2; 17/4; 24/5; 21/5; 9/2; 17/4; ; 23/5; 21/5; 22/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 06:27:59 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 13/20; 7/10; 8/11; 8/11; 7/10; 8/13; 4/6; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 7/10; 9/13; 4/6; 11/17; 4/6; 9/13; 18/25; 4/6; 4/6; 8/11; ; 4/6; 8/11; 8/11
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 11/4; 11/4; 13/5; 13/5; 13/5; 5/2; 14/5; 53/20; 13/5; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 13/5; 27/10; 5/2; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 17/4; 19/4; 9/2; 17/4; 17/4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 17/4; 9/2; 17/4; 9/2; 17/4; 24/5; 21/5; 9/2; 17/4; ; 23/5; 21/5; 22/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 07:47:20 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 13/20; 7/10; 8/11; 8/11; 7/10; 8/13; 4/6; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 7/10; 9/13; 4/6; 4/6; 4/6; 9/13; 18/25; 4/6; 4/6; 8/11; ; 4/6; 8/11; 8/11
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 11/4; 11/4; 13/5; 13/5; 13/5; 5/2; 14/5; 53/20; 13/5; 11/4; 11/4; 45/17; 27/10; 27/10; 27/10; 45/17; 57/20; 13/5; 27/10; 5/2; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 17/4; 19/4; 9/2; 17/4; 17/4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 24/5; 21/5; 9/2; 17/4; ; 22/5; 21/5; 21/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 08:18:29 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 13/20; 7/10; 8/11; 8/11; 7/10; 8/13; 4/6; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 7/10; 5/7; 4/6; 4/6; 4/6; 5/7; 18/25; 4/6; 4/6; 8/11; ; 4/6; 8/11; 8/11
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 11/4; 14/5; 13/5; 13/5; 13/5; 5/2; 14/5; 53/20; 13/5; 11/4; 11/4; 45/17; 27/10; 27/10; 27/10; 45/17; 57/20; 13/5; 27/10; 5/2; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 17/4; 9/2; 9/2; 17/4; 17/4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 24/5; 21/5; 9/2; 17/4; ; 22/5; 21/5; 21/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 09:47:22 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 13/20; 7/10; 8/11; 8/11; 7/10; 8/13; 4/6; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 7/10; 5/7; 4/6; 4/6; 4/6; 5/7; 18/25; 4/6; 4/6; 8/11; ; 4/6; 8/11; 8/11
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 11/4; 14/5; 13/5; 13/5; 13/5; 5/2; 14/5; 53/20; 13/5; 11/4; 11/4; 45/17; 27/10; 27/10; 27/10; 45/17; 57/20; 27/10; 27/10; 5/2; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 24/5; 21/5; 9/2; 17/4; ; 22/5; 21/5; 21/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 11:47:20 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 7/10; 8/11; 8/11; 8/11; 8/13; 4/6; 8/11; 7/10; 4/6; 8/11; 8/11; 7/10; 7/10; 5/7; 4/6; 4/6; 4/6; 5/7; 18/25; 4/6; 4/6; 8/11; ; 8/11; 8/11; 8/11
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 11/4; 11/4; 13/5; 13/5; 13/5; 5/2; 14/5; 53/20; 13/5; 11/4; 11/4; 45/17; 27/10; 27/10; 27/10; 45/17; 57/20; 27/10; 27/10; 5/2; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 17/4; 4; 9/2; 17/4; 22/5; 9/2; 17/4; 4; 17/4; 9/2; 17/4; 24/5; 4; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 24/5; 21/5; 9/2; 17/4; ; 22/5; 22/5; 21/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 12:19:20 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 7/10; 8/11; 8/11; 8/11; 8/13; 4/6; 8/11; 7/10; 4/6; 8/11; 8/11; 7/10; 7/10; 5/7; 4/6; 4/6; 4/6; 5/7; 18/25; 4/6; 4/6; 8/11; ; 8/11; 8/11; 8/11
Draw; 5/2; 13/5; 5/2; 13/5; 13/5; 11/4; 11/4; 13/5; 13/5; 13/5; 5/2; 14/5; 53/20; 13/5; 11/4; 11/4; 45/17; 27/10; 27/10; 27/10; 45/17; 57/20; 27/10; 27/10; 5/2; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 17/4; 4; 9/2; 17/4; 22/5; 9/2; 17/4; 4; 17/4; 9/2; 17/4; 24/5; 4; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 24/5; 21/5; 9/2; 17/4; ; 22/5; 21/5; 21/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 12:52:13 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 8/11; 8/11; 8/11; 8/11; 8/13; 4/6; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 7/10; 9/13; 4/6; 4/6; 4/6; 9/13; 18/25; 4/6; 4/6; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 13/5; 5/2; 5/2; 13/5; 11/4; 11/4; 13/5; 13/5; 13/5; 5/2; 14/5; 53/20; 13/5; 11/4; 11/4; 45/17; 27/10; 27/10; 27/10; 45/17; 57/20; 27/10; 27/10; 5/2; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 9/2; 22/5; 9/2; 17/4; 17/4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 74/17; 9/2; 9/2; 9/2; 74/17; 24/5; 21/5; 9/2; 17/4; ; 22/5; 22/5; 9/2
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 13:47:45 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 8/11; 8/11; 8/11; 8/11; 8/13; 4/6; 7/10; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 9/13; 4/6; 4/6; 4/6; 9/13; 18/25; 4/6; 4/6; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 13/5; 5/2; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 5/2; 5/2; 5/2; 53/20; 13/5; 11/4; 11/4; 45/17; 27/10; 27/10; 27/10; 45/17; 57/20; 27/10; 27/10; 5/2; ; 27/10; 13/5; 11/4
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 9/2; 22/5; 9/2; 17/4; 17/4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 74/17; 9/2; 9/2; 9/2; 74/17; 24/5; 21/5; 9/2; 17/4; ; 22/5; 22/5; 9/2
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 15:47:37 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 8/11; 8/11; 8/11; 8/11; 4/6; 4/6; 7/10; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 9/13; 4/6; 13/18; 4/6; 9/13; 18/25; 4/6; 4/6; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 13/5; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 5/2; 5/2; 5/2; 53/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 5/2; ; 27/10; 13/5; 11/4
Eibar; 9/2; 17/4; 19/4; 4; 9/2; 9/2; 22/5; 4; 17/4; 4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 74/17; 9/2; 17/4; 9/2; 74/17; 24/5; 21/5; 9/2; 17/4; ; 22/5; 9/2; 9/2
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 16:19:08 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 7/10; 8/11; 8/11; 8/11; 8/11; 4/6; 4/6; 7/10; 7/10; 3/4; 7/10; 8/11; 7/10; 8/11; 9/13; 4/6; 13/18; 4/6; 9/13; 18/25; 4/6; 4/6; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 13/5; 11/4; 13/5; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 5/2; ; 27/10; 13/5; 11/4
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 9/2; 22/5; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 74/17; 9/2; 17/4; 9/2; 74/17; 24/5; 21/5; 9/2; 17/4; ; 22/5; 9/2; 9/2
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 17:47:55 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 8/11; 8/11; 8/11; 7/10; 4/6; 4/6; 4/6; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 9/13; 4/6; 13/18; 4/6; 9/13; 18/25; 4/6; 4/6; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 11/4; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 27/10; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 13/5; ; 13/5; 27/10; 11/4
Eibar; 9/2; 17/4; 19/4; 4; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 22/5; 9/2; 17/4; 9/2; 22/5; 24/5; 21/5; 9/2; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 18:31:29 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 8/11; 7/10; 8/11; 7/10; 4/6; 4/6; 4/6; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 9/13; 4/6; 13/18; 4/6; 9/13; 18/25; 4/6; 4/6; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 27/10; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 13/5; ; 13/5; 27/10; 11/4
Eibar; 9/2; 17/4; 19/4; 4; 5; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 24/5; 4; 9/2; 22/5; 9/2; 17/4; 9/2; 22/5; 24/5; 21/5; 9/2; 9/2; ; 9/2; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 19:47:42 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 8/11; 7/10; 8/11; 7/10; 4/6; 4/6; 4/6; 7/10; 3/4; 4/6; 8/11; 7/10; 7/10; 9/13; 4/6; 13/18; 4/6; 9/13; 18/25; 4/6; 4/6; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 27/10; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 13/5; ; 13/5; 27/10; 11/4
Eibar; 9/2; 17/4; 19/4; 4; 5; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 19/4; 5; 4; 9/2; 49/11; 9/2; 17/4; 9/2; 49/11; 24/5; 21/5; 9/2; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 20:19:33 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 8/11; 7/10; 8/11; 7/10; 4/6; 4/6; 4/6; 7/10; 3/4; 4/6; 8/11; 7/10; 7/10; 9/13; 7/10; 13/18; 4/6; ; 18/25; 4/6; 7/10; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 27/10; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; ; 57/20; 27/10; 27/10; 13/5; ; 13/5; 27/10; 11/4
Eibar; 9/2; 17/4; 19/4; 4; 5; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 19/4; 5; 4; 9/2; 49/11; 9/2; 17/4; 9/2; ; 24/5; 21/5; 9/2; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 21:47:43 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 8/11; 8/11; 8/11; 7/10; 4/6; 4/6; 4/6; 7/10; 3/4; 4/6; 8/11; 7/10; 7/10; 9/13; 7/10; 13/18; 4/6; 9/13; 18/25; 4/6; 7/10; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 27/10; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 13/5; ; 27/10; 27/10; 11/4
Eibar; 9/2; 17/4; 19/4; 4; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 19/4; 5; 4; 9/2; 49/11; 9/2; 17/4; 9/2; 49/11; 24/5; 21/5; 9/2; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 23:47:21 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 8/11; 8/11; 8/11; 7/10; 4/6; 4/6; 7/10; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 9/13; 7/10; 13/18; 4/6; 9/13; 73/100; 4/6; 7/10; 8/11; ; 4/6; 8/11; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 13/5; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 19/4; 4; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 5; 4; 9/2; 22/5; 9/2; 17/4; 9/2; 22/5; 9/2; 21/5; 9/2; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 00:20:08 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 8/11; 8/11; 8/11; 7/10; 4/6; 4/6; 7/10; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 9/13; 7/10; 13/18; 4/6; 9/13; 73/100; 4/6; 7/10; 8/11; ; 4/6; 8/11; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 13/5; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 19/4; 4; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 5; 4; 9/2; 22/5; 9/2; 17/4; 9/2; 22/5; 9/2; 21/5; 9/2; 9/2; ; 9/2; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 00:52:12 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 8/11; 8/11; 8/11; 7/10; 4/6; 4/6; 7/10; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 9/13; 7/10; 13/18; 4/6; 9/13; 73/100; 4/6; 7/10; 8/11; ; 8/11; 8/11; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 13/5; ; 13/5; 13/5; 11/4
Eibar; 9/2; 17/4; 19/4; 4; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 5; 4; 9/2; 22/5; 9/2; 17/4; 9/2; 22/5; 9/2; 21/5; 9/2; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 01:47:27 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 8/11; 8/11; 8/11; 7/10; 4/6; 4/6; 7/10; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 5/7; 7/10; 13/18; 4/6; 5/7; 73/100; 4/6; 7/10; 8/11; ; 4/6; 8/11; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 13/5; ; 27/10; 27/10; 11/4
Eibar; 9/2; 17/4; 19/4; 4; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 5; 4; 9/2; 43/10; 9/2; 17/4; 9/2; 43/10; 9/2; 21/5; 9/2; 9/2; ; 9/2; 9/2; 22/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 03:47:15 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 7/10; 8/11; 8/11; 7/10; 4/6; 4/6; 7/10; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 5/7; 7/10; 13/18; 4/6; 5/7; 73/100; 4/6; 7/10; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 13/5; ; 27/10; 27/10; 11/4
Eibar; 9/2; 17/4; 19/4; 4; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 5; 4; 9/2; 74/17; 9/2; 17/4; 9/2; 74/17; 9/2; 21/5; 9/2; 9/2; ; 9/2; 23/5; 22/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 04:18:54 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 7/10; 8/11; 8/11; 7/10; 4/6; 4/6; 7/10; 7/10; 3/4; 7/10; 8/11; 7/10; 7/10; 5/7; 7/10; 13/18; 4/6; 5/7; 73/100; 4/6; 7/10; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 27/10; 27/10; 13/5; ; 27/10; 27/10; 14/5
Eibar; 9/2; 17/4; 19/4; 4; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 5; 4; 9/2; 74/17; 9/2; 17/4; 9/2; 74/17; 9/2; 21/5; 9/2; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 05:47:15 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 7/10; 8/11; 8/11; 7/10; 4/6; 4/6; 7/10; 7/10; ; 7/10; 8/11; 7/10; 7/10; 9/13; 7/10; 13/18; 4/6; 9/13; 73/100; 4/6; 7/10; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; ; 53/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 11/4; 27/10; 13/5; ; 27/10; 27/10; 14/5
Eibar; 9/2; 17/4; 19/4; 4; 9/2; 9/2; 19/4; 4; 17/4; 17/4; 17/4; ; 9/2; 5; 4; 9/2; 74/17; 9/2; 17/4; 9/2; 74/17; 9/2; 21/5; 9/2; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 06:29:14 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/11; 7/10; 4/6; 7/10; 8/11; 8/11; 8/11; 4/6; 4/6; 7/10; 7/10; 3/4; 7/10; 3/4; 7/10; 8/11; 9/13; 7/10; 13/18; 4/6; 9/13; 73/100; 8/11; 7/10; 8/11; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 13/5; 11/4; 11/4; 13/5; 13/5; 13/5; 5/2; 5/2; 53/20; 13/5; 11/4; 13/5; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 14/5; 27/10; 13/5; ; 27/10; 27/10; 14/5
Eibar; 9/2; 17/4; 19/4; 4; 9/2; 17/4; 9/2; 4; 17/4; 17/4; 17/4; 9/2; 9/2; 5; 4; 9/2; 74/17; 9/2; 17/4; 9/2; 74/17; 9/2; 4; 9/2; 9/2; ; 9/2; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-07 07:47:16 GMT+2; 2017-01-07 15:15; e70300-dr003
