META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-02 16:19:40 GMT+2; 2017-01-20 19:45; e70300-dr003
Draw; 12/5; 5/2; 49/20; 23/10; 13/5; 27/10; 13/5; 23/10; 5/2; 5/2; 23/10; 5/2; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 13/5; 5/2; 5/2; 5/2; ; 5/2; ; 
Deportivo La Coruna; 10/3; 10/3; 10/3; 16/5; 10/3; 16/5; 16/5; 11/4; 3; 10/3; 3; 3; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 18/5; 27/10; 13/4; 3; ; 3; ; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-16 00:18:39 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 17/20; 17/20; 10/11; 10/11; 9/10; 10/11; 20/23; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 10/11; 10/11; 10/11; 13/15; 13/15; 5/6; 13/15; 93/100; 9/10; 7/8; 17/20; ; 5/6; 5/6; 
Draw; 12/5; 5/2; 49/20; 23/10; 5/2; 13/5; 13/5; 23/10; 5/2; 12/5; 23/10; 5/2; 5/2; 5/2; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 53/20; 5/2; 5/2; 12/5; ; 5/2; 5/2; 
Deportivo La Coruna; 10/3; 10/3; 16/5; 16/5; 10/3; 16/5; 16/5; 11/4; 3; 16/5; 3; 3; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 7/2; 27/10; 33/10; 16/5; ; 3; 3; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-16 04:18:16 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 17/20; 17/20; 10/11; 10/11; 9/10; 10/11; 20/23; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 10/11; 10/11; 10/11; 13/15; 13/15; 5/6; 13/15; 93/100; 9/10; 7/8; 17/20; ; 5/6; 5/6; 
Draw; 12/5; 5/2; 49/20; 23/10; 5/2; 13/5; 13/5; 23/10; 5/2; 12/5; 23/10; 5/2; 5/2; 5/2; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 53/20; 5/2; 5/2; 12/5; ; 5/2; 5/2; 
Deportivo La Coruna; 10/3; 10/3; 16/5; 16/5; 10/3; 16/5; 16/5; 11/4; 3; 16/5; 3; 3; 10/3; 3; 16/5; 10/3; 41/13; 3; 3; 41/13; 7/2; 27/10; 33/10; 16/5; ; 3; 3; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-16 08:18:12 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 17/20; 17/20; 10/11; 10/11; 9/10; 10/11; 20/23; 5/6; 9/10; 17/20; 20/23; 10/11; 17/20; 10/11; 10/11; 10/11; 13/15; 13/15; 5/6; 13/15; 93/100; 5/6; 7/8; 17/20; ; 5/6; 5/6; 
Draw; 12/5; 5/2; 49/20; 23/10; 5/2; 13/5; 13/5; 23/10; 5/2; 12/5; 23/10; 5/2; 5/2; 5/2; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 53/20; 5/2; 5/2; 12/5; ; 5/2; 5/2; 
Deportivo La Coruna; 10/3; 10/3; 16/5; 16/5; 10/3; 33/10; 16/5; 11/4; 3; 16/5; 3; 3; 10/3; 3; 16/5; 10/3; 16/5; 3; 3; 16/5; 7/2; 11/4; 33/10; 16/5; ; 3; 3; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-16 12:18:11 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 10/11; 17/20; 19/20; 10/11; 19/20; 19/20; 20/23; 5/6; 10/11; 10/11; 10/11; 10/11; 10/11; 19/20; 19/20; 10/11; 10/11; 13/15; 9/10; 10/11; 93/100; 10/11; 9/10; 19/20; ; 10/11; 10/11; 
Draw; 12/5; 5/2; 12/5; 5/2; 5/2; 13/5; 13/5; 23/10; 5/2; 12/5; 9/4; 5/2; 5/2; 12/5; 5/2; 13/5; 27/11; 5/2; 5/2; 27/11; 53/20; 5/2; 5/2; 12/5; ; 5/2; 23/10; 
Deportivo La Coruna; 3; 10/3; 3; 14/5; 16/5; 3; 16/5; 11/4; 3; 3; 14/5; 3; 3; 29/10; 3; 10/3; 3; 3; 3; 3; 7/2; 13/5; 41/13; 14/5; ; 3; 3; 
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-16 16:19:06 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 10/11; 19/20; ; 20/21; 1; 1; 1; 5/6; 1; 20/21; 19/20; 10/11; 19/20; 1; 1; 1; 19/20; 13/15; 20/21; 19/20; 99/100; 19/20; 19/20; 19/20; ; 20/21; 20/21; 1
Draw; 12/5; 12/5; ; 23/10; 5/2; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 12/5; 53/20; 12/5; 5/2; 12/5; ; 5/2; 12/5; 12/5
Deportivo La Coruna; 3; 29/10; ; 3; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 27/10; 3; 29/10; 11/4; 14/5; 3; 37/13; 3; 3; 37/13; 16/5; 5/2; 3; 14/5; ; 14/5; 3; 14/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-16 20:19:03 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 10/11; 19/20; 1; 20/21; 1; 1; 1; 5/6; 1; 20/21; 19/20; 10/11; 19/20; 1; 1; 1; 19/20; 13/15; 20/21; 19/20; 99/100; 1; 19/20; 19/20; ; 20/21; 20/21; 1
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 12/5; 53/20; 12/5; 5/2; 12/5; ; 5/2; 5/2; 12/5
Deportivo La Coruna; 3; 29/10; 29/10; 3; 3; 14/5; 14/5; 11/4; 14/5; 14/5; 27/10; 3; 57/20; 11/4; 14/5; 3; 37/13; 3; 3; 37/13; 16/5; 12/5; 3; 14/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-17 00:17:41 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 10/11; 1; 21/20; 1; 1; 1; 1; 5/6; 1; 20/21; 1; 10/11; 19/20; 1; 1; 1; 19/20; 13/15; 20/21; 19/20; 103/100; 1; 19/20; 19/20; ; 20/21; 1; 21/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 27/11; 5/2; 5/2; 27/11; 131/50; 12/5; 5/2; 12/5; ; 5/2; 5/2; 12/5
Deportivo La Coruna; 3; 14/5; 14/5; 14/5; 3; 14/5; 14/5; 11/4; 14/5; 14/5; 13/5; 3; 57/20; 27/10; 14/5; 3; 29/10; 3; 3; 29/10; 61/20; 12/5; 3; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-17 04:18:30 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 1; 21/20; 1; 1; 5/6; 1; 20/21; 1; 10/11; 19/20; 1; 1; 1; 19/20; 13/15; 20/21; 19/20; 103/100; 1; 19/20; 1; ; 20/21; 1; 21/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 27/11; 5/2; 5/2; 27/11; 131/50; 12/5; 5/2; 12/5; ; 5/2; 5/2; 12/5
Deportivo La Coruna; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 14/5; 13/5; 3; 57/20; 27/10; 14/5; 3; 29/10; 3; 3; 29/10; 61/20; 12/5; 3; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-17 08:18:27 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 1; 21/20; 1; 1; 5/6; 1; 20/21; 1; 10/11; 19/20; 1; 1; 1; 1; 13/15; 20/21; 1; 103/100; 1; 19/20; 1; ; 20/21; 1; 21/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 27/11; 5/2; 5/2; 27/11; 131/50; 12/5; 5/2; 12/5; ; 5/2; 5/2; 12/5
Deportivo La Coruna; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 14/5; 13/5; 3; 57/20; 27/10; 14/5; 3; 37/13; 3; 3; 37/13; 61/20; 12/5; 3; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-17 12:18:50 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 1; 21/20; 1; 1; 5/6; 1; 20/21; 1; 10/11; 19/20; 1; 1; 1; 1; 13/15; 20/21; 1; 103/100; 19/20; 19/20; 1; ; 20/21; 1; 21/20
Draw; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 27/11; 5/2; 5/2; 27/11; 131/50; 12/5; 5/2; 12/5; ; 5/2; 5/2; 12/5
Deportivo La Coruna; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 14/5; 13/5; 3; 57/20; 27/10; 14/5; 3; 37/13; 3; 3; 37/13; 61/20; 12/5; 3; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-17 16:18:58 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 1; 1; 1; 1; 5/6; 1; 20/21; 1; 10/11; 19/20; 1; 1; 1; 1; 13/15; 20/21; 1; 103/100; 19/20; 19/20; 1; ; 1; 1; 21/20
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 27/11; 5/2; 5/2; 27/11; 131/50; 12/5; 5/2; 12/5; ; 5/2; 5/2; 12/5
Deportivo La Coruna; 11/4; 14/5; 14/5; 14/5; 3; 14/5; 14/5; 11/4; 14/5; 14/5; 13/5; 3; 57/20; 27/10; 14/5; 3; 29/10; 3; 3; 29/10; 61/20; 12/5; 3; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-17 20:18:51 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 1; 21/20; 21/20; 1; 10/11; 1; 1; 1; 10/11; 19/20; 1; 1; 1; 1; 1; 20/21; 1; 103/100; 19/20; 19/20; 1; ; 1; 1; 11/10
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 27/11; 12/5; 5/2; 27/11; 131/50; 12/5; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 11/4; 11/4; 14/5; 11/4; 13/5; 3; 14/5; 27/10; 14/5; 3; 14/5; 13/5; 3; 14/5; 61/20; 12/5; 3; 11/4; ; 11/4; 14/5; 14/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-18 00:18:29 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 1; 21/20; 21/20; 1; 10/11; 1; 1; 1; 10/11; 19/20; 1; 1; 1; 1; 1; 20/21; 1; 21/20; 19/20; 19/20; 1; ; 1; 1; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 131/50; 12/5; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 11/4; 11/4; 14/5; 11/4; 13/5; 3; 14/5; 27/10; 14/5; 3; 14/5; 13/5; 3; 14/5; 149/50; 12/5; 3; 11/4; ; 11/4; 11/4; 14/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-18 04:18:30 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 1; 21/20; 21/20; 1; 10/11; 1; 1; 1; 10/11; 19/20; 1; 1; 1; 1; 1; 20/21; 1; 21/20; 19/20; 19/20; 1; ; 1; 1; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 131/50; 12/5; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 11/4; 11/4; 14/5; 11/4; 13/5; 3; 14/5; 27/10; 14/5; 3; 14/5; 13/5; 3; 14/5; 149/50; 12/5; 3; 11/4; ; 11/4; 11/4; 14/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-18 08:18:43 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 1; 21/20; 21/20; 1; 10/11; 1; 1; 1; 10/11; ; 1; 1; 1; 1; 1; 20/21; 1; 21/20; 19/20; 19/20; 1; ; 1; 1; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 12/5; 12/5; 9/4; 5/2; ; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 131/50; 12/5; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 11/4; 11/4; 14/5; 11/4; 13/5; 3; ; 27/10; 14/5; 3; 14/5; 13/5; 3; 14/5; 149/50; 12/5; 3; 11/4; ; 11/4; 14/5; 14/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-18 12:19:50 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 1; 21/20; 21/20; 1; 10/11; 1; 1; 1; 10/11; 1; 1; 1; 1; 1; 1; 1; 1; 21/20; 1; 1; 1; ; 1; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 5/2; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 27/11; 12/5; 5/2; 27/11; 131/50; 12/5; 5/2; 12/5; ; 12/5; 12/5; 23/10
Deportivo La Coruna; 11/4; 14/5; 14/5; 14/5; 11/4; 11/4; 14/5; 11/4; 14/5; 11/4; 13/5; 3; 11/4; 27/10; 14/5; 3; 11/4; 13/5; 11/4; 11/4; 149/50; 12/5; 11/4; 11/4; ; 11/4; 14/5; 11/4
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-18 16:19:33 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 1; 21/20; 21/20; 1; 5/6; 1; 1; 1; 10/11; 1; 1; 1; 1; 1; 1; 1; 1; 21/20; 1; 1; 1; ; 1; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 131/50; 12/5; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 11/4; 14/5; 14/5; 14/5; 11/4; 11/4; 11/4; 11/4; 14/5; 11/4; 13/5; 3; 11/4; 27/10; 14/5; 3; 14/5; 13/5; 11/4; 14/5; 149/50; 12/5; 11/4; 13/5; ; 11/4; 14/5; 11/4
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-18 20:19:24 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 21/20; 21/20; 21/20; 1; 5/6; 1; 1; 1; 10/11; 1; 1; 1; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 1; ; 1; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 12/5; 5/2; 5/2; 27/11; 12/5; 5/2; 27/11; 131/50; 12/5; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 11/4; 14/5; 14/5; 13/5; 11/4; 27/10; 27/10; 11/4; 14/5; 13/5; 13/5; 3; 27/10; 13/5; 14/5; 3; 45/17; 13/5; 13/5; 45/17; 149/50; 23/10; 45/17; 13/5; ; 27/10; 27/10; 11/4
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 00:18:37 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 1; 21/20; 21/20; 21/20; 21/20; 5/6; 21/20; 1; 1; 1; 1; 11/10; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 1; 21/20; 1; ; 21/20; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 13/5; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 13/5; 5/2; 5/2; 27/11; 12/5; 5/2; 27/11; 13/5; 12/5; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 11/4; 14/5; 11/4; 13/5; 11/4; 27/10; 11/4; 11/4; 13/5; 13/5; 5/2; 13/5; 53/20; 11/4; 14/5; 14/5; 45/17; 13/5; 13/5; 45/17; 141/50; 23/10; 45/17; 13/5; ; 27/10; 27/10; 27/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 03:45:40 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 21/20; 11/10; 21/20; 11/10; 5/6; 21/20; 21/20; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 1; 21/20; 1; ; 21/20; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 11/4; 14/5; 13/5; 13/5; 13/5; 27/10; 11/4; 11/4; 13/5; 5/2; 12/5; 13/5; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 141/50; 23/10; 45/17; 13/5; ; 27/10; 13/5; 27/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 04:18:37 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 21/20; 11/10; 21/20; 11/10; 5/6; 21/20; 21/20; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 13/5; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 11/4; 14/5; 13/5; 13/5; 13/5; 13/5; 27/10; 11/4; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 14/5; 13/5; 13/5; 13/5; 13/5; 141/50; 23/10; 45/17; 5/2; ; 27/10; 13/5; 27/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 05:45:39 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 1; 1; 21/20; 21/20; 11/10; 21/20; 11/10; 5/6; 21/20; 21/20; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 13/5; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 11/4; 14/5; 13/5; 13/5; 13/5; 13/5; 11/4; 11/4; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 14/5; 13/5; 13/5; 13/5; 13/5; 141/50; 23/10; 45/17; 5/2; ; 27/10; 13/5; 27/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 06:25:48 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 11/10; 5/6; 21/20; 21/20; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 21/20; 1; ; 21/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 5/2; 13/5; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 13/5; 5/2; 5/2; 5/2; 12/5; ; 5/2; 13/5; 5/2; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 14/5; 14/5; 13/5; 13/5; 13/5; 27/10; 27/10; 11/4; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 11/4; 13/5; 13/5; ; 13/5; 141/50; 5/2; 45/17; 5/2; ; 27/10; 13/5; 27/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 07:45:39 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 11/10; 5/6; 21/20; 21/20; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 14/5; 14/5; 13/5; 13/5; 13/5; 27/10; 11/4; 11/4; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 141/50; 5/2; 45/17; 5/2; ; 27/10; 13/5; 27/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 08:18:32 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 11/10; 5/6; 21/20; 21/20; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 14/5; 14/5; 13/5; 13/5; 13/5; 27/10; 11/4; 11/4; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 141/50; 5/2; 45/17; 5/2; ; 27/10; 13/5; 27/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 09:45:42 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 11/10; 5/6; 21/20; 21/20; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; 21/20; 21/20; 23/20
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 49/20; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 14/5; 14/5; 13/5; 13/5; 13/5; 27/10; 11/4; 11/4; 13/5; 5/2; 5/2; 13/5; 13/5; 27/10; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 141/50; 5/2; 45/17; 5/2; ; 27/10; 13/5; 27/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 11:45:41 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 5/6; 21/20; 1; 21/20; 1; 21/20; 11/10; 21/20; 21/20; 1; 1; 1; 1; 11/10; 21/20; 24/23; 1; ; 21/20; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 14/5; 13/5; 13/5; 13/5; 11/4; 27/10; 11/4; 11/4; 13/5; 13/5; 5/2; 13/5; 27/10; 27/10; 13/5; 11/4; 45/17; 13/5; 13/5; 45/17; 141/50; 5/2; 45/17; 13/5; ; 27/10; 11/4; 27/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 12:18:46 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 5/6; 21/20; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 1; 1; 1; 1; 11/10; 21/20; 24/23; 1; ; 21/20; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 5/2; 5/2; 23/10; 12/5; 12/5; 9/4; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 14/5; 13/5; 13/5; 13/5; 11/4; 27/10; 11/4; 11/4; 13/5; 13/5; 5/2; 11/4; 27/10; 27/10; 13/5; 11/4; 45/17; 13/5; 13/5; 45/17; 141/50; 5/2; 45/17; 13/5; ; 27/10; 27/10; 27/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 12:46:57 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 1; 1; 1; 1; 11/10; 21/20; 24/23; 1; ; 21/20; 21/20; 10/9
