META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-05 00:19:48 GMT+2; 2017-01-06 19:45; e70300-dr003
Draw; 11/5; ; 43/20; 11/5; ; 9/4; 9/4; 11/5; 23/10; 11/5; 21/10; 9/4; 9/4; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; ; 13/5; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 11/4; 12/5; 13/5; 11/4; 13/5; 14/5; 11/4; 13/5; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; ; 73/25; 12/5; 11/4; 5/2; ; 5/2; 23/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-24 08:18:09 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; ; 107/100; 21/20; 11/10; 11/10; ; 20/21; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 9/4; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; ; 13/5; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 11/4; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; ; 73/25; 12/5; 11/4; 5/2; ; 5/2; 23/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-24 12:18:13 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; ; 57/50; 21/20; 11/10; 11/10; ; 20/21; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 9/4; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; ; 121/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 11/4; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; ; 73/25; 12/5; 11/4; 5/2; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-24 16:18:45 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 57/50; 21/20; 11/10; 11/10; ; 20/21; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 121/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 73/25; 12/5; 11/4; 5/2; ; 5/2; 23/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-24 20:18:07 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 57/50; 21/20; 11/10; 11/10; ; 1; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 121/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 73/25; 12/5; 11/4; 5/2; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-25 00:18:15 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 57/50; 21/20; 11/10; 11/10; ; 1; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 121/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 73/25; 12/5; 11/4; 5/2; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-25 04:18:14 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 57/50; 21/20; 11/10; 11/10; ; 20/21; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 121/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 73/25; 12/5; 11/4; 5/2; ; 23/10; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-25 08:18:12 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 57/50; 21/20; 11/10; 11/10; ; 1; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 121/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 73/25; 12/5; 11/4; 5/2; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-25 12:18:12 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 57/50; 21/20; 11/10; 11/10; ; 1; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 121/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 73/25; 12/5; 11/4; 5/2; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-25 16:23:06 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 57/50; 21/20; 11/10; 11/10; ; 20/21; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 121/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 73/25; 12/5; 11/4; 5/2; ; 23/10; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-25 20:18:19 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; ; 20/21; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 73/25; 12/5; 11/4; 5/2; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-26 00:18:23 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; ; 20/21; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 73/25; 12/5; 11/4; 5/2; ; 23/10; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-26 04:18:16 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; ; 1; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 73/25; 12/5; 11/4; 5/2; ; 23/10; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-26 08:18:27 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 117/100; 21/20; 11/10; 11/10; ; 1; 20/21; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 2; 19/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 23/10; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-26 12:18:52 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 117/100; 21/20; 11/10; 11/10; ; 1; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 23/10; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-26 16:19:22 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; ; 1; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 23/10; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-26 20:18:52 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; ; 1; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-27 00:18:52 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; ; 1; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-27 04:18:57 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; ; 1; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-27 08:18:51 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; ; 1; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 2; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 5/2; 12/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-27 12:18:54 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; ; 11/10; 10/9; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 13/5; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-27 16:18:51 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-27 20:19:05 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 119/50; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-28 00:18:55 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 12/5; 11/4; 5/2; ; 13/5; 5/2; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-28 04:18:54 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-28 08:18:53 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 9/4; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 11/4; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-28 12:19:07 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-28 16:18:51 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; ; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; ; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; ; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-28 20:18:55 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 113/100; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; 23/10; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 5/2; 
