META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-12 00:18:08 GMT+2; 2017-01-09 19:45; e70300-dr003
Draw; 12/5; ; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; ; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-28 20:19:17 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; ; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 5/6; 10/11; 
Draw; 12/5; ; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; ; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-29 00:19:19 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 10/11; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 19/20; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 5/6; 10/11; 
Draw; 12/5; 13/5; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; 29/10; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 3; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-29 04:19:15 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 10/11; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 5/6; 10/11; 
Draw; 12/5; 13/5; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; 29/10; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-29 08:19:20 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 10/11; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 19/20; 10/11; 19/20; 19/20; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 5/6; 10/11; 
Draw; 12/5; 13/5; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; 29/10; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 3; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-29 12:19:36 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 10/11; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 5/6; 10/11; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; 14/5; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-29 16:19:41 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 5/6; 10/11; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; 14/5; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 11/4; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-29 20:19:21 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 5/6; ; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; ; 
Osasuna; 3; 14/5; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; ; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-30 00:19:14 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 5/6; 10/11; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; 14/5; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-30 04:19:42 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 5/6; 10/11; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; 14/5; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-30 08:19:17 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 10/11; 19/20; 19/20; 20/21; 10/11; 1; 10/11; 19/20; 19/20; ; 5/6; 10/11; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 3; 14/5; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 12/5; 13/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-30 12:19:55 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 10/11; 10/11; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 12/5; 
Osasuna; 3; 14/5; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 14/5; 3; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-30 16:19:35 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 10/11; 10/11; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 12/5; 
Osasuna; 3; 14/5; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 14/5; 3; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-30 20:19:51 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 10/11; 19/20; 19/20; ; 10/11; 10/11; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 12/5; 
Osasuna; 3; 14/5; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 16/5; 13/5; 37/13; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-31 00:19:16 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 10/11; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 103/100; 10/11; 19/20; 19/20; ; 10/11; 10/11; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 12/5; 
Osasuna; 3; 14/5; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 31/10; 13/5; 37/13; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-31 04:19:16 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 10/11; 19/20; 20/21; ; 19/20; 37/40; 10/11; 1; 20/21; 10/11; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 103/100; 10/11; 19/20; 19/20; ; 10/11; 10/11; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 12/5; 
Osasuna; 3; 14/5; 29/10; 14/5; ; 14/5; 29/10; 12/5; 14/5; 14/5; 11/4; 13/5; 29/10; 27/10; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 31/10; 13/5; 37/13; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-31 08:19:06 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 1; 20/21; ; 1; 20/21; 10/11; 1; 20/21; 19/20; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 103/100; 19/20; 19/20; 19/20; ; 10/11; 20/21; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 12/5; 12/5; 
Osasuna; 3; 14/5; 14/5; 14/5; ; 14/5; 14/5; 12/5; 14/5; 14/5; 27/10; 13/5; 57/20; 13/5; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 31/10; 5/2; 37/13; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-31 12:19:28 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 1; 20/21; ; 1; 20/21; 10/11; 1; 20/21; 19/20; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 101/100; 19/20; 19/20; 19/20; ; 10/11; 20/21; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 53/20; 12/5; 13/5; 12/5; ; 12/5; 12/5; 
Osasuna; 3; 14/5; 14/5; 14/5; ; 14/5; 14/5; 12/5; 14/5; 14/5; 27/10; 13/5; 57/20; 13/5; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 31/10; 5/2; 37/13; 11/4; ; 14/5; 3; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-31 16:20:09 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 1; 20/21; ; 1; 20/21; 10/11; 1; 20/21; 19/20; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 101/100; 19/20; 19/20; 19/20; ; 10/11; 20/21; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 53/20; 12/5; 13/5; 12/5; ; 12/5; 12/5; 
Osasuna; 3; 14/5; 14/5; 14/5; ; 14/5; 14/5; 12/5; 14/5; 14/5; 27/10; 13/5; 57/20; 13/5; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 31/10; 5/2; 37/13; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-31 20:19:35 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 1; 20/21; ; 1; 20/21; 10/11; 1; 20/21; 19/20; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 101/100; 19/20; 19/20; 19/20; ; 10/11; 20/21; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 53/20; 12/5; 13/5; 12/5; ; 12/5; 12/5; 
Osasuna; 3; 14/5; 14/5; 14/5; ; 14/5; 14/5; 12/5; 14/5; 14/5; 27/10; 13/5; 57/20; 13/5; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 31/10; 5/2; 37/13; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-01 00:19:19 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 1; 20/21; ; 1; 20/21; 10/11; 1; 20/21; 19/20; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 101/100; 19/20; 19/20; 19/20; ; 10/11; 20/21; 
Draw; 12/5; 5/2; 49/20; 5/2; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 53/20; 12/5; 13/5; 12/5; ; 12/5; 23/10; 
Osasuna; 3; 14/5; 14/5; 14/5; ; 14/5; 14/5; 12/5; 14/5; 14/5; 27/10; 13/5; 57/20; 13/5; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 31/10; 5/2; 37/13; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-01 04:19:11 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 10/11; 19/20; 1; 1; ; 1; 20/21; 10/11; 1; 20/21; 19/20; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 101/100; 19/20; 19/20; 19/20; ; 10/11; 20/21; 
Draw; 12/5; 5/2; 49/20; 23/10; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 12/5; 13/5; 12/5; 13/5; 12/5; 53/20; 12/5; 13/5; 12/5; ; 12/5; 23/10; 
Osasuna; 3; 14/5; 14/5; 14/5; ; 14/5; 14/5; 12/5; 14/5; 14/5; 27/10; 13/5; 57/20; 13/5; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 31/10; 5/2; 37/13; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-01 08:19:25 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; ; 1; 20/21; 10/11; 1; 20/21; 19/20; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 101/100; 19/20; 19/20; 1; ; 10/11; 20/21; 
Draw; 12/5; 5/2; 49/20; 23/10; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 53/20; 12/5; 13/5; 12/5; ; 12/5; 23/10; 
Osasuna; 11/4; 14/5; 14/5; 14/5; ; 14/5; 14/5; 12/5; 14/5; 14/5; 27/10; 13/5; 57/20; 13/5; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 31/10; 5/2; 37/13; 13/5; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-01 12:19:36 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; ; 1; 20/21; 10/11; 1; 20/21; 19/20; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 101/100; 19/20; 19/20; 1; ; 10/11; 20/21; 
Draw; 12/5; 5/2; 49/20; 23/10; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 53/20; 12/5; 13/5; 12/5; ; 12/5; 12/5; 
Osasuna; 11/4; 14/5; 14/5; 14/5; ; 14/5; 14/5; 12/5; 14/5; 14/5; 27/10; 13/5; 57/20; 13/5; 14/5; 14/5; 11/4; 37/13; 14/5; 14/5; 11/4; 31/10; 5/2; 37/13; 13/5; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-01 16:19:24 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; ; 1; 20/21; 10/11; 1; 20/21; 19/20; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 27/25; 19/20; 19/20; 1; ; 10/11; 20/21; 
Draw; 12/5; 5/2; 49/20; 23/10; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 12/5; 12/5; 
Osasuna; 11/4; 14/5; 14/5; 14/5; ; 14/5; 14/5; 12/5; 14/5; 14/5; 27/10; 13/5; 57/20; 13/5; 14/5; 14/5; 27/10; 37/13; 14/5; 14/5; 27/10; 57/20; 5/2; 37/13; 13/5; ; 14/5; 3; 
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-01 20:19:25 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; ; 1; 20/21; 10/11; 1; 20/21; 19/20; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 27/25; 19/20; 19/20; 1; ; 10/11; 20/21; 
Draw; 12/5; 5/2; 49/20; 23/10; ; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 12/5; 23/10; 
Osasuna; 11/4; 14/5; 14/5; 14/5; ; 14/5; 14/5; 12/5; 14/5; 14/5; 27/10; 13/5; 57/20; 13/5; 14/5; 14/5; 27/10; 37/13; 14/5; 14/5; 27/10; 57/20; 5/2; 37/13; 13/5; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-02 00:19:11 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 19/20; 1; 20/21; 10/11; 1; 20/21; 19/20; 21/20; 19/20; 19/20; 1; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 1; 19/20; 19/20; 1; ; 10/11; 20/21; 
Draw; 12/5; 5/2; 49/20; 23/10; 5/2; 13/5; 13/5; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 13/5; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 12/5; 23/10; 
Osasuna; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 14/5; 12/5; 14/5; 14/5; 27/10; 13/5; 57/20; 13/5; 14/5; 14/5; 27/10; 37/13; 14/5; 14/5; 27/10; 16/5; 5/2; 37/13; 13/5; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-02 04:19:09 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 21/20; 1; 19/20; 1; 1; 10/11; 1; 20/21; 1; 21/20; 19/20; 1; 1; 21/20; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 19/20; 19/20; 1; ; 20/21; 20/21; 
Draw; 12/5; 5/2; 12/5; 23/10; 5/2; 13/5; 5/2; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 5/2; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 11/4; 14/5; 11/4; 14/5; 13/5; 14/5; 11/4; 12/5; 14/5; 11/4; 13/5; 13/5; 14/5; 5/2; 14/5; 14/5; 27/10; 37/13; 14/5; 14/5; 27/10; 31/10; 5/2; 37/13; 13/5; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-02 08:19:18 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 21/20; 1; 19/20; 1; 1; 10/11; 1; 20/21; 1; 21/20; 19/20; 1; 1; 21/20; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 19/20; 19/20; 1; ; 20/21; 20/21; 
Draw; 12/5; 5/2; 12/5; 23/10; 5/2; 13/5; 5/2; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 5/2; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
Osasuna; 11/4; 14/5; 11/4; 14/5; 13/5; 14/5; 11/4; 12/5; 14/5; 11/4; 13/5; 13/5; 14/5; 5/2; 14/5; 14/5; 27/10; 37/13; 14/5; 14/5; 27/10; 31/10; 5/2; 37/13; 13/5; ; 14/5; 14/5; 
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-02 12:19:00 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 21/20; 1; 19/20; 1; 1; 10/11; 1; 20/21; 1; 21/20; 19/20; 1; 1; 21/20; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 19/20; 19/20; 1; ; 20/21; 20/21; 
Draw; 12/5; 5/2; 12/5; 23/10; 5/2; 13/5; 5/2; 12/5; 5/2; 5/2; 23/10; 12/5; 5/2; 13/5; 5/2; 5/2; 27/11; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 13/5; 12/5; ; 23/10; 23/10; 
