META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-06 00:19:58 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/12; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 33/2; 11; 14; 9; ; 62/5; 14; 
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 33; 21; 25; 25; ; 33; 31; 
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-02 04:18:48 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/18; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/12; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 14; 12; 14; 49/4; 14; 23/2; 14; 49/4; 33/2; 11; 14; 9; ; 62/5; 14; 
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 33; 21; 25; 25; ; 35; 31; 
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-02 08:19:00 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/16; 1/16; 1/16; 1/20; 1/14; 1/16; 1/14; 1/16; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 3/40; 1/19; 1/16; 1/14; ; 1/12; 1/12; 
Draw; 12; 11; 11; 11; 12; 14; 14; 10; 11; 12; 12; 12; 9; 12; 12; 14; 49/4; 14; 23/2; 14; 49/4; 35/2; 11; 14; 9; ; 62/5; 14; 
Granada; 25; 25; 30; 25; 25; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 35; 21; 25; 25; ; 35; 31; 
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-02 12:18:40 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/16; 1/16; 1/14; 1/20; 1/14; 1/16; 1/14; 1/16; 1/20; 1/16; 1/20; 1/16; 1/16; 1/25; 1/16; 1/19; 1/16; 1/25; 2/25; 1/19; 1/16; 1/14; ; 1/12; 1/12; 
Draw; 12; 11; 11; 11; 12; 12; 14; 10; 11; 12; 12; 12; 9; 12; 12; 14; 49/4; 14; 23/2; 14; 49/4; 31/2; 11; 14; 9; ; 52/5; 51/5; 
Granada; 25; 25; 30; 25; 25; 33; 30; 22; 28; 33; 40; 28; 28; 28; 28; 33; 97/4; 25; 25; 25; 97/4; 30; 21; 25; 25; ; 35; 34; 
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-02 16:18:52 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/16; 1/16; 1/14; 1/20; 1/14; 1/16; 1/14; 1/16; 1/20; 1/16; 1/20; 1/16; 1/16; 1/19; 1/16; 1/19; 1/16; 1/19; 2/25; 1/19; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 11; 11; 11; 12; 12; 12; 10; 11; 12; 12; 12; 9; 12; 12; 14; 51/4; 14; 23/2; 14; 51/4; 31/2; 11; 14; 9; ; 57/5; 53/5; 72/5
Granada; 25; 25; 30; 25; 28; 33; 40; 22; 28; 33; 40; 28; 28; 33; 28; 33; 105/4; 25; 25; 25; 105/4; 30; 21; 25; 25; ; 35; 34; 27
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-02 20:18:40 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/14; 1/16; 1/14; 1/20; 1/14; 1/16; 1/14; 1/16; 1/20; 1/16; 1/20; 1/12; 1/16; 1/19; 1/16; 1/19; 1/16; 1/19; 2/25; 1/19; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 11; 11; 10; 12; 12; 14; 10; 11; 12; 12; 12; 9; 12; 11; 14; 51/4; 14; 23/2; 14; 51/4; 31/2; 11; 14; 9; ; 57/5; 56/5; 72/5
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 25; 33; 40; 28; 25; 33; 22; 33; 105/4; 25; 25; 25; 105/4; 30; 20; 25; 25; ; 35; 34; 27
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-03 00:18:31 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/14; 1/16; 1/14; 1/20; 1/14; 1/16; 1/14; 1/16; 1/20; 1/16; 1/20; 1/12; 1/14; 1/19; 1/16; 1/19; 1/16; 1/19; 2/25; 1/19; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 11; 11; 10; 12; 12; 14; 10; 11; 12; 12; 12; 9; 12; 11; 12; 23/2; 14; 23/2; 14; 23/2; 31/2; 11; 14; 9; ; 59/5; 56/5; 72/5
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 25; 33; 40; 28; 25; 33; 22; 33; 55/2; 25; 25; 25; 55/2; 30; 20; 25; 25; ; 35; 34; 27
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-03 04:18:28 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/14; 1/16; 1/14; 1/20; 1/14; 1/16; 1/14; 1/16; 1/20; 1/16; 1/20; 1/12; 1/16; 1/19; 1/16; 1/19; 1/16; 1/19; 2/25; 1/19; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 11; 11; 10; 12; 12; 14; 10; 11; 12; 12; 12; 9; 12; 11; 14; 51/4; 14; 23/2; 14; 51/4; 31/2; 11; 14; 9; ; 64/5; 63/5; 72/5
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 25; 33; 40; 28; 25; 33; 22; 33; 105/4; 25; 25; 25; 105/4; 30; 20; 25; 25; ; 35; 34; 27
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-03 08:18:41 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/14; 1/16; 1/14; 1/20; 1/14; 1/16; 1/14; 1/16; 1/20; 1/16; 1/20; 1/12; 1/16; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/19; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 11; 11; 10; 12; 12; 14; 10; 11; 12; 12; 12; 9; 12; 11; 14; 51/4; 14; 23/2; 14; 51/4; 31/2; 11; 14; 9; ; 64/5; 63/5; 72/5
Granada; 25; 25; 30; 28; 25; 33; 30; 22; 25; 33; 40; 28; 25; 33; 22; 33; 105/4; 25; 22; 25; 105/4; 30; 20; 25; 25; ; 35; 34; 27
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-03 12:18:29 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/14; 1/14; 1/16; 1/14; 1/20; 1/14; 1/16; 1/14; 1/16; 1/20; 1/16; 1/20; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/19; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 10; 11; 10; 12; 12; 12; 10; 11; 12; 12; 12; 9; 12; 11; 12; 51/4; 14; 23/2; 14; 51/4; 31/2; 11; 14; 11; ; 66/5; 68/5; 72/5
Granada; 25; 22; 30; 28; 28; 33; 40; 22; 25; 33; 40; 28; 25; 33; 22; 33; 26; 25; 22; 25; 26; 30; 20; 25; 28; ; 37; 36; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-03 16:19:06 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/11; 1/12; 1/14; 1/16; 1/12; 1/18; 1/14; 1/14; 1/12; 1/14; 1/20; 1/14; 1/16; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/16; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 9; 10; 10; 12; 12; 14; 10; 10; 12; 11; 12; 9; 12; 11; 12; 53/4; 14; 11; 14; 53/4; 31/2; 11; 14; 11; ; 66/5; 68/5; 72/5
Granada; 25; 22; 28; 25; 25; 28; 28; 22; 25; 28; 33; 28; 22; 28; 22; 28; 57/2; 25; 22; 25; 57/2; 30; 17; 25; 28; ; 37; 36; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-03 20:18:54 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/11; 1/12; 1/14; 1/16; 1/12; 1/18; 1/14; 1/14; 1/12; 1/14; 1/20; 1/14; 1/16; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/16; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 9; 10; 10; 12; 12; 14; 10; 10; 12; 11; 12; 9; 12; 11; 12; 53/4; 14; 11; 14; 53/4; 31/2; 11; 14; 11; ; 66/5; 13; 72/5
Granada; 25; 22; 28; 25; 25; 28; 28; 22; 25; 28; 33; 28; 22; 28; 22; 28; 57/2; 25; 22; 25; 57/2; 30; 17; 25; 28; ; 37; 36; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-04 00:18:32 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/12; 1/14; 1/16; 1/12; 1/18; 1/14; 1/14; 1/12; 1/14; 1/20; 1/14; 1/16; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/16; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 10; 10; 10; 12; 12; 14; 10; 10; 12; 11; 12; 17/2; 12; 11; 12; 27/2; 14; 11; 14; 27/2; 31/2; 11; 14; 11; ; 66/5; 13; 72/5
Granada; 25; 22; 28; 25; 25; 28; 28; 22; 22; 28; 33; 28; 22; 28; 22; 28; 57/2; 25; 22; 25; 57/2; 30; 17; 25; 28; ; 37; 35; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-04 04:18:40 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/12; 1/14; 1/16; 1/12; 1/18; 1/14; 1/14; 1/12; 1/14; 1/20; 1/14; 1/16; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/16; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 10; 10; 10; 12; 12; 14; 10; 10; 12; 11; 12; 17/2; 12; 11; 12; 27/2; 14; 11; 14; 27/2; 31/2; 11; 14; 11; ; 66/5; 13; 72/5
Granada; 25; 22; 28; 25; 25; 28; 28; 22; 22; 28; 33; 28; 22; 28; 22; 28; 115/4; 25; 22; 25; 115/4; 30; 17; 25; 28; ; 37; 35; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-04 08:18:56 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/12; 1/14; 1/16; 1/12; 1/18; 1/14; 1/14; 1/12; 1/14; 1/20; 1/14; 1/16; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/16; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 10; 10; 10; 12; 12; 14; 10; 10; 12; 11; 12; 17/2; 12; 11; 12; 27/2; 14; 11; 14; 27/2; 31/2; 11; 14; 11; ; 66/5; 13; 72/5
Granada; 25; 22; 28; 25; 25; 28; 28; 22; 22; 28; 33; 28; 22; 28; 22; 28; 57/2; 25; 22; 25; 57/2; 30; 17; 25; 28; ; 37; 35; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-04 12:18:53 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/12; 1/14; 1/16; 1/12; 1/18; 1/14; 1/14; 1/12; 1/14; 1/20; 1/14; 1/16; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/16; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 10; 10; 10; 12; 12; 14; 10; 10; 12; 11; 12; 17/2; 12; 11; 12; 27/2; 14; 11; 14; 27/2; 31/2; 11; 14; 11; ; 69/5; 13; 72/5
Granada; 25; 22; 28; 25; 25; 28; 28; 22; 22; 28; 33; 28; 22; 28; 22; 28; 57/2; 25; 22; 25; 57/2; 30; 17; 25; 28; ; 37; 36; 34
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-04 16:18:55 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/14; 1/14; 1/16; 1/14; 1/18; 1/14; 1/14; 1/12; 1/16; 1/20; 1/14; 1/16; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/16; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 10; 10; 10; 12; 12; 14; 10; 10; 12; 11; 12; 17/2; 12; 11; 12; 27/2; 14; 11; 14; 27/2; 31/2; 11; 14; 11; ; 71/5; 73/5; 74/5
Granada; 25; 22; 28; 25; 25; 28; 28; 22; 22; 28; 25; 28; 22; 28; 22; 28; 57/2; 25; 22; 25; 57/2; 30; 17; 25; 28; ; 39; 38; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-05 00:18:54 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/14; 1/14; 1/16; 1/14; 1/18; 1/14; 1/14; 1/12; 1/16; 1/20; 1/16; 1/16; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; ; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 10; 10; 10; 12; 12; 14; 10; 11; 11; 11; 12; 9; 12; 12; 12; 55/4; 14; 11; 14; 55/4; 31/2; ; 14; 11; ; 71/5; 14; 74/5
Granada; 25; 22; 28; 25; 25; 28; 28; 22; 25; 28; 25; 28; 25; 25; 20; 28; 115/4; 25; 25; 25; 115/4; 30; ; 25; 28; ; 37; 36; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-05 04:18:41 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/14; 1/16; 1/14; 1/18; 1/14; 1/14; 1/14; 1/16; 1/20; 1/14; 1/16; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/16; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 11; 10; 10; 12; 12; 14; 10; 11; 12; 11; 12; 9; 12; 12; 12; 55/4; 14; 11; 14; 55/4; 31/2; 11; 14; 11; ; 76/5; 14; 74/5
Granada; 25; 22; 28; 25; 25; 28; 28; 22; 25; 28; 25; 28; 22; 28; 20; 28; 29; 25; 25; 25; 29; 30; 17; 25; 28; ; 41; 36; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-05 08:18:36 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/14; 1/16; 1/14; 1/18; 1/14; 1/14; 1/14; 1/16; 1/20; 1/14; 1/16; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/16; 1/16; 1/14; ; 1/12; 1/14; 1/12
Draw; 12; 11; 10; 10; 12; 12; 14; 10; 11; 12; 11; 12; 9; 12; 12; 12; 55/4; 14; 11; 14; 55/4; 31/2; 11; 14; 11; ; 76/5; 14; 74/5
Granada; 25; 22; 28; 25; 25; 28; 28; 22; 25; 28; 25; 28; 22; 28; 20; 28; 29; 25; 25; 25; 29; 30; 17; 25; 28; ; 41; 36; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-05 12:18:48 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/14; 1/12; 1/16; 1/12; 1/18; 1/16; 1/12; 1/14; 1/16; 1/20; 1/12; 1/16; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/16; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 11; 10; 10; 12; 12; 14; 13; 10; 12; 11; 12; 10; 12; 12; 12; 27/2; 14; 11; 14; 27/2; 31/2; 11; 14; 11; ; 76/5; 15; 74/5
Granada; 25; 22; 28; 22; 25; 28; 28; 30; 22; 28; 25; 28; 28; 28; 20; 28; 57/2; 25; 25; 25; 57/2; 30; 17; 25; 28; ; 41; 40; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-05 16:18:44 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/14; 1/12; 1/14; 1/14; 1/18; 1/16; 1/14; 1/14; 1/16; 1/20; 1/12; 1/14; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 2/25; 1/16; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 10; 10; 10; 12; 12; 16; 13; 10; 12; 11; 16; 10; 14; 12; 12; 55/4; 14; 11; 14; 55/4; 31/2; 11; 14; 11; ; 78/5; 15; 74/5
Granada; 25; 22; 28; 22; 28; 28; 40; 30; 22; 28; 28; 33; 30; 40; 20; 28; 29; 25; 25; 25; 29; 30; 17; 25; 28; ; 41; 38; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-05 20:18:32 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/12; 1/12; 1/14; 1/12; 1/18; 1/16; 1/14; 1/14; 1/16; 1/20; 1/12; 1/14; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 3/40; 1/16; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 10; 10; 10; 12; 12; 12; 13; 10; 12; 11; 16; 10; 12; 12; 12; 27/2; 13; 11; 13; 27/2; 31/2; 11; 13; 11; ; 78/5; 15; 74/5
Granada; 25; 22; 28; 22; 28; 28; 40; 30; 22; 28; 28; 33; 30; 33; 20; 28; 29; 28; 25; 28; 29; 33; 17; 28; 28; ; 43; 39; 36
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 00:18:38 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/11; 1/12; 1/14; 1/14; 1/14; 1/18; 1/16; 1/14; 1/12; 1/16; 1/14; 1/12; 1/14; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/14; 1/12
Draw; 12; 10; 10; 10; 12; 12; 12; 13; 10; 11; 11; 12; 10; 12; 12; 12; 27/2; 13; 11; 13; 27/2; 15; 13; 13; 11; ; 16; 73/5; 74/5
Granada; 25; 20; 25; 25; 28; 28; 40; 30; 22; 28; 28; 28; 30; 33; 20; 28; 29; 28; 25; 28; 29; 28; 27; 28; 28; ; 45; 40; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 00:46:24 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/12; 1/14; 1/14; 1/14; 1/18; 1/16; 1/14; 1/12; 1/16; 1/14; 1/12; 1/14; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/14; 1/14; 1/12
Draw; 12; 12; 10; 10; 12; 12; 12; 13; 10; 11; 11; 12; 10; 12; 12; 12; 27/2; 13; 11; 13; 27/2; 15; 13; 13; 11; ; 16; 73/5; 74/5
Granada; 25; 20; 25; 25; 28; 28; 40; 30; 22; 28; 28; 28; 30; 33; 20; 28; 29; 28; 25; 28; 29; 28; 27; 28; 28; ; 45; 40; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 01:47:15 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/12; 1/14; 1/14; 1/14; 1/18; 1/16; 1/16; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/14; 1/14; 1/12
Draw; 12; 12; 10; 10; 12; 12; 12; 13; 11; 11; 11; 12; 12; 12; 12; 12; 27/2; 13; 11; 13; 27/2; 15; 13; 13; 11; ; 16; 73/5; 74/5
Granada; 25; 20; 25; 25; 28; 28; 40; 30; 28; 28; 28; 28; 40; 33; 20; 28; 117/4; 28; 25; 28; 117/4; 28; 27; 28; 28; ; 45; 39; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 03:47:22 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/12; 1/14; 1/14; 1/14; 1/18; 1/16; 1/16; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/19; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/14; 1/14; 1/12
Draw; 12; 12; 10; 10; 12; 12; 12; 13; 11; 11; 11; 12; 12; 12; 12; 12; 27/2; 13; 11; 13; 27/2; 15; 13; 13; 11; ; 83/5; 73/5; 74/5
Granada; 25; 20; 28; 25; 28; 28; 40; 30; 28; 28; 28; 28; 40; 33; 20; 28; 117/4; 28; 25; 28; 117/4; 28; 27; 28; 28; ; 45; 39; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 04:18:31 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/12; 1/14; 1/14; 1/14; 1/18; 1/16; 1/16; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/19; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/14; 1/14; 1/12
Draw; 12; 12; 10; 10; 12; 12; 12; 13; 11; 11; 11; 12; 12; 12; 12; 12; 27/2; 13; 11; 13; 27/2; 15; 13; 13; 11; ; 83/5; 73/5; 74/5
Granada; 25; 20; 28; 25; 28; 28; 40; 30; 28; 28; 28; 28; 40; 33; 20; 28; 117/4; 28; 25; 28; 117/4; 28; 27; 28; 28; ; 45; 40; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 05:47:11 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/12; 1/14; 1/14; 1/14; 1/18; 1/16; 1/16; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/19; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/14; 1/14; 1/12
Draw; 12; 10; 10; 10; 12; 14; 14; 13; 11; 11; 11; 12; 12; 12; 12; 12; 27/2; 13; 11; 13; 27/2; 15; 13; 13; 11; ; 83/5; 73/5; 74/5
Granada; 25; 22; 28; 25; 28; 33; 40; 30; 28; 28; 28; 28; 40; 33; 20; 28; 117/4; 28; 25; 28; 117/4; 28; 27; 28; 28; ; 45; 39; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 06:27:57 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/12; 1/14; 1/14; 1/14; 1/18; 1/16; 1/16; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/19; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/14; 1/14; 1/12
Draw; 12; 10; 10; 10; 12; 14; 14; 13; 11; 11; 11; 12; 12; 12; 12; 12; 27/2; 13; 11; 13; 27/2; 15; 13; 13; 11; ; 83/5; 73/5; 74/5
Granada; 25; 22; 28; 25; 28; 33; 40; 30; 28; 28; 28; 28; 40; 33; 20; 28; 117/4; 28; 25; 28; 117/4; 28; 27; 28; 28; ; 45; 39; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 07:47:18 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/12; 1/12; 1/14; 1/14; 1/18; 1/16; 1/16; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/14; 1/14; 1/12
Draw; 12; 10; 10; 10; 12; 14; 14; 13; 11; 11; 11; 12; 12; 12; 12; 12; 27/2; 13; 25/2; 13; 27/2; 15; 13; 13; 11; ; 83/5; 73/5; 74/5
Granada; 25; 22; 28; 22; 28; 33; 40; 30; 28; 28; 28; 28; 40; 33; 20; 28; 117/4; 28; 30; 28; 117/4; 28; 27; 28; 28; ; 45; 39; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 08:18:27 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/12; 1/12; 1/14; 1/14; 1/18; 1/16; 1/16; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/14; 1/14; 1/12
Draw; 12; 10; 10; 10; 12; 14; 12; 13; 11; 11; 11; 12; 12; 12; 12; 12; 27/2; 13; 25/2; 13; 27/2; 15; 13; 13; 11; ; 83/5; 73/5; 74/5
Granada; 25; 22; 28; 22; 28; 33; 40; 30; 28; 28; 28; 28; 40; 33; 20; 33; 117/4; 28; 30; 28; 117/4; 28; 27; 28; 28; ; 45; 39; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 09:47:19 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/12; 1/12; 1/14; 1/14; 1/18; 1/16; 1/16; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/14; 1/12
Draw; 12; 10; 10; 10; 12; 14; 14; 13; 11; 11; 11; 12; 12; 12; 12; 12; 27/2; 13; 25/2; 13; 27/2; 15; 13; 13; 11; ; 16; 73/5; 74/5
Granada; 25; 22; 28; 22; 28; 33; 40; 30; 28; 28; 28; 28; 40; 33; 20; 28; 59/2; 28; 30; 28; 59/2; 28; 27; 28; 28; ; 45; 39; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 11:47:18 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/11; 1/12; 1/12; 1/14; 1/14; 1/18; 1/16; 1/16; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/14; 1/12
Draw; 12; 9; 10; 10; 12; 14; 14; 13; 11; 11; 11; 12; 12; 12; 12; 12; 27/2; 13; 25/2; 13; 27/2; 15; 13; 13; 11; ; 78/5; 15; 74/5
Granada; 25; 22; 28; 22; 28; 33; 40; 30; 28; 28; 28; 28; 40; 33; 20; 28; 59/2; 28; 30; 28; 59/2; 28; 27; 28; 28; ; 43; 42; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 12:19:18 GMT+2; 2017-01-07 12:00; e70300-dr003
