META; spain/la-liga-primera/real-sociedad-v-sevilla; 2016-12-10 20:19:53 GMT+2; 2017-01-07 19:45; e70300-dr003
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 04:18:38 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 13/10; 13/10; 13/10; 27/20; 11/8; 13/10; 13/10; 5/4; 5/4; 13/10; 11/8; 11/8; 13/10; 13/10; 5/4; 5/4; 23/17; 5/4; 5/4; 131/100; 13/10; 5/4; 13/10; ; 13/10; 13/10; 7/5
Sevilla; 21/10; 2; 2; 2; 21/10; 43/20; 21/10; 2; 2; 21/10; 21/10; 11/5; 2; 21/10; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 58/25; 21/10; 21/10; 21/10; ; 2; 2; 11/5
Draw; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 49/20; 5/2; 12/5; 5/2; 27/11; 5/2; 11/5; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 05:47:18 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 13/10; 13/10; 13/10; 27/20; 11/8; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 11/8; 13/10; 13/10; 5/4; 5/4; 23/17; 5/4; 5/4; 131/100; 13/10; 5/4; 13/10; ; 13/10; 13/10; 7/5
Sevilla; 21/10; 2; 2; 2; 21/10; 43/20; 21/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 58/25; 21/10; 21/10; 21/10; ; 2; 2; 11/5
Draw; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 27/11; 5/2; 11/5; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 06:28:04 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 13/10; 13/10; 13/10; 27/20; 11/8; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 11/8; 13/10; 13/10; 5/4; 5/4; 23/17; 5/4; 5/4; 131/100; 13/10; 5/4; 13/10; ; 13/10; 13/10; 7/5
Sevilla; 21/10; 2; 2; 2; 21/10; 43/20; 21/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 2; 21/10; 21/10; 58/25; 21/10; 21/10; 21/10; ; 2; 2; 11/5
Draw; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 27/11; 5/2; 11/5; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 07:47:25 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 13/10; 13/10; 13/10; 27/20; 11/8; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 11/8; 13/10; 13/10; 5/4; 5/4; 23/17; 5/4; 5/4; 131/100; 13/10; 5/4; 13/10; ; 5/4; 13/10; 7/5
Sevilla; 21/10; 2; 2; 2; 21/10; 43/20; 21/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 58/25; 21/10; 21/10; 21/10; ; 2; 2; 11/5
Draw; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 27/11; 5/2; 23/10; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 08:18:34 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 13/10; 13/10; 13/10; 27/20; 11/8; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 11/8; 13/10; 13/10; 5/4; 5/4; 23/17; 5/4; 5/4; 131/100; 13/10; 5/4; 13/10; ; 5/4; 13/10; 7/5
Sevilla; 21/10; 2; 2; 2; 21/10; 43/20; 21/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 58/25; 21/10; 21/10; 21/10; ; 2; 2; 11/5
Draw; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 27/11; 5/2; 23/10; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 09:47:27 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 13/10; 13/10; 13/10; 27/20; 11/8; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 11/8; 13/10; 13/10; 5/4; 5/4; 23/17; 5/4; 5/4; 131/100; 13/10; 5/4; 13/10; ; 13/10; 13/10; 13/10
Sevilla; 21/10; 2; 2; 2; 21/10; 43/20; 21/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 58/25; 21/10; 21/10; 21/10; ; 2; 2; 11/5
Draw; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 27/11; 5/2; 23/10; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 11:47:25 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 13/10; 13/10; 13/10; 27/20; 11/8; 13/10; 13/10; 5/4; 5/4; 13/10; 5/4; 11/8; 13/10; 13/10; 5/4; 5/4; 23/17; 5/4; 5/4; 131/100; 13/10; 5/4; 13/10; ; 13/10; 13/10; 27/20
Sevilla; 21/10; 2; 2; 2; 21/10; 43/20; 21/10; 2; 2; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 58/25; 21/10; 21/10; 21/10; ; 2; 2; 11/5
Draw; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 51/20; 5/2; 12/5; 5/2; 27/11; 5/2; 23/10; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 12:19:25 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 5/4; 11/8; 13/10; 13/10; 5/4; 5/4; 23/17; 5/4; 5/4; 131/100; 13/10; 5/4; 13/10; ; 13/10; 13/10; 27/20
Sevilla; 21/10; 2; 2; 2; 21/10; 43/20; 85/40; 2; 2; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 58/25; 21/10; 21/10; 21/10; ; 2; 2; 11/5
Draw; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 51/20; 5/2; 12/5; 5/2; 27/11; 5/2; 23/10; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 12:52:20 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 5/4; 11/8; 13/10; 13/10; 5/4; 5/4; 23/17; 5/4; 5/4; 131/100; 13/10; 5/4; 13/10; ; 13/10; 13/10; 27/20
Sevilla; 21/10; 2; 2; 2; 21/10; 43/20; 85/40; 2; 2; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 58/25; 21/10; 21/10; 21/10; ; 2; 2; 11/5
Draw; 12/5; 5/2; 5/2; 12/5; 5/2; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 51/20; 5/2; 12/5; 5/2; 27/11; 5/2; 23/10; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 13:47:50 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 5/4; 11/8; 13/10; 5/4; 5/4; 5/4; 23/17; 5/4; 5/4; 131/100; 13/10; 5/4; 13/10; ; 5/4; 13/10; 27/20
Sevilla; 11/5; 2; 41/20; 2; 21/10; 43/20; 85/40; 2; 2; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 58/25; 21/10; 21/10; 21/10; ; 2; 2; 21/10
Draw; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 13/5; 5/2; 12/5; 5/2; 5/2; 5/2; 23/10; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; ; 12/5; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 15:47:43 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 27/20; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 5/4; 11/8; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 131/100; 13/10; 5/4; 13/10; ; 13/10; 13/10; 27/20
Sevilla; 11/5; 2; 41/20; 21/10; 21/10; 43/20; 85/40; 2; 2; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 58/25; 21/10; 21/10; 21/10; ; 2; 2; 21/10
Draw; 12/5; 5/2; 13/5; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; ; 12/5; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 16:19:15 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 27/20; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 5/4; 11/8; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 131/100; 13/10; 5/4; 13/10; ; 13/10; 13/10; 27/20
Sevilla; 11/5; 2; 41/20; 21/10; 21/10; 43/20; 85/40; 2; 2; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 58/25; 21/10; 21/10; 21/10; ; 2; 2; 21/10
Draw; 12/5; 5/2; 13/5; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; ; 5/2; 12/5; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 17:48:00 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 11/8; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 131/100; 5/4; 5/4; 5/4; ; 5/4; 5/4; 11/8
Sevilla; 11/5; 2; 21/10; 2; 21/10; 43/20; 85/40; 2; 2; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 58/25; 11/5; 21/10; 21/10; ; 2; 2; 21/10
Draw; 12/5; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 18:31:35 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 131/100; 5/4; 5/4; 13/10; ; 13/10; 13/10; 11/8
Sevilla; 11/5; 2; 43/20; 21/10; 21/10; 11/5; 85/40; 2; 2; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 58/25; 11/5; 21/10; 21/10; ; 2; 2; 21/10
Draw; 12/5; 13/5; 27/10; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 19:47:49 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 131/100; 5/4; 5/4; 13/10; ; 5/4; 5/4; 27/20
Sevilla; 11/5; 2; 43/20; 21/10; 21/10; 11/5; 85/40; 2; 2; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 58/25; 11/5; 21/10; 21/10; ; 2; 2; 21/10
Draw; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 20:19:42 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; ; 131/100; 5/4; 13/10; 13/10; ; 5/4; 5/4; 27/20
Sevilla; 11/5; 2; 43/20; 21/10; 21/10; 11/5; 85/40; 2; 2; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 28/13; 21/10; 21/10; ; 58/25; 11/5; 28/13; 21/10; ; 2; 2; 21/10
Draw; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; ; 5/2; 5/2; 5/2; 12/5; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 21:47:48 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 131/100; 5/4; 13/10; 5/4; ; 5/4; 5/4; 13/10
Sevilla; 11/5; 2; 43/20; 21/10; 11/5; 11/5; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 58/25; 11/5; 28/13; 21/10; ; 21/10; 21/10; 11/5
Draw; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; ; 12/5; 12/5; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-06 23:47:29 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 131/100; 5/4; 13/10; 13/10; ; 5/4; 5/4; 13/10
Sevilla; 11/5; 2; 21/10; 2; 21/10; 11/5; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 58/25; 11/5; 28/13; 21/10; ; 21/10; 21/10; 9/4
Draw; 12/5; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 12/5; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 00:20:14 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 6/5; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 131/100; 5/4; 13/10; 13/10; ; 5/4; 5/4; 13/10
Sevilla; 11/5; 2; 21/10; 2; 21/10; 11/5; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 58/25; 11/5; 28/13; 21/10; ; 21/10; 21/10; 9/4
Draw; 12/5; 13/5; 13/5; 13/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 27/11; 5/2; 12/5; 5/2; 27/11; 5/2; 5/2; 5/2; 12/5; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 00:52:17 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 131/100; 5/4; 13/10; 13/10; ; 5/4; 5/4; 13/10
Sevilla; 11/5; 2; 21/10; 21/10; 21/10; 11/5; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 58/25; 11/5; 28/13; 21/10; ; 21/10; 11/5; 9/4
Draw; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; ; 12/5; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 01:47:32 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 131/100; 5/4; 13/10; 5/4; ; 5/4; 5/4; 13/10
Sevilla; 11/5; 2; 21/10; 21/10; 21/10; 11/5; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 58/25; 11/5; 28/13; 21/10; ; 21/10; 11/5; 9/4
Draw; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; ; 12/5; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 03:47:21 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 131/100; 5/4; 13/10; 5/4; ; 5/4; 5/4; 13/10
Sevilla; 11/5; 2; 21/10; 21/10; 21/10; 11/5; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 58/25; 11/5; 28/13; 21/10; ; 21/10; 11/5; 9/4
Draw; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; ; 12/5; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 04:18:58 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 131/100; 5/4; 13/10; 5/4; ; 5/4; 5/4; 13/10
Sevilla; 11/5; 2; 21/10; 21/10; 21/10; 11/5; 85/40; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 28/13; 21/10; 21/10; 21/10; 58/25; 11/5; 28/13; 21/10; ; 21/10; 11/5; 9/4
Draw; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 05:47:20 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 131/100; 5/4; 13/10; 13/10; ; 5/4; 13/10; 27/20
Sevilla; 11/5; 2; 21/10; 21/10; 21/10; 43/20; 21/10; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 39/19; 28/13; 21/10; 21/10; 39/19; 58/25; 21/10; 28/13; 21/10; ; 21/10; 21/10; 21/10
Draw; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 06:29:19 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 11/8; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 5/4; 131/100; 5/4; 13/10; 13/10; ; 5/4; 13/10; 27/20
Sevilla; 11/5; 2; 21/10; 21/10; 21/10; 43/20; 2; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 39/19; 28/13; 21/10; 21/10; 39/19; 58/25; 21/10; 28/13; 21/10; ; 2; 21/10; 21/10
Draw; 12/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 07:47:21 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 5/4; 5/4; 5/4; 13/10; 13/10; 11/8; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 131/100; 5/4; 13/10; 13/10; ; 13/10; 13/10; 27/20
Sevilla; 11/5; 19/10; 21/10; 2; 21/10; 43/20; 2; 2; 2; 21/10; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 39/19; 28/13; 21/10; 21/10; 39/19; 58/25; 21/10; 28/13; 21/10; ; 2; 21/10; 21/10
Draw; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 08:18:54 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 5/4; 13/10; 5/4; 13/10; 13/10; 11/8; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 131/100; 5/4; 13/10; 13/10; ; 13/10; 13/10; 27/20
Sevilla; 11/5; 19/10; 21/10; 2; 21/10; 21/10; 2; 2; 2; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 39/19; 28/13; 21/10; 21/10; 39/19; 58/25; 21/10; 28/13; 21/10; ; 2; 21/10; 21/10
Draw; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 09:47:22 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 13/10; 27/20; 13/10; 13/10; 13/10; 11/8; 13/10; 5/4; 13/10; 5/4; 13/10; 13/10; 11/8; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 67/50; 13/10; 13/10; 13/10; ; 13/10; 13/10; 27/20
Sevilla; 21/10; 19/10; 21/10; 2; 21/10; 21/10; 2; 2; 2; 2; 2; 21/10; 2; 11/5; 21/10; 2; 39/19; 28/13; 21/10; 21/10; 39/19; 109/50; 21/10; 28/13; 21/10; ; 2; 2; 21/10
