META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2016-12-11 00:18:31 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 8/15; 8/15; 1/2; 11/20; 1/2; 4/9; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 8/15; 8/15; 17/35; 11/21; 8/15; 1/2; 17/35; 27/50; 1/2; 11/21; 8/15; ; 1/2; 1/2; 8/15
Draw; 11/4; 29/10; 14/5; 14/5; 11/4; 3; 31/10; 14/5; 3; 14/5; 27/10; 14/5; 57/20; 14/5; 3; 3; 37/13; 3; 3; 3; 37/13; 13/4; 14/5; 3; 11/4; ; 14/5; 3; 3
Alaves; 6; 11/2; 6; 6; 6; 6; 6; 11/2; 11/2; 6; 11/2; 11/2; 11/2; 6; 6; 13/2; 76/13; 6; 5; 6; 76/13; 13/2; 24/5; 6; 11/2; ; 29/5; 6; 13/2
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-02 20:18:52 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 8/15; 8/15; 1/2; 11/20; 1/2; 4/9; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 8/15; 8/15; 17/35; 11/21; 8/15; 1/2; 17/35; 27/50; 1/2; 11/21; 8/15; ; 1/2; 1/2; 8/15
Draw; 11/4; 29/10; 14/5; 14/5; 11/4; 3; 16/5; 3; 3; 14/5; 27/10; 14/5; 57/20; 14/5; 3; 3; 29/10; 3; 3; 3; 29/10; 13/4; 14/5; 3; 11/4; ; 14/5; 3; 3
Alaves; 6; 11/2; 6; 6; 6; 6; 6; 5; 11/2; 6; 11/2; 11/2; 11/2; 6; 6; 6; 76/13; 6; 5; 6; 76/13; 13/2; 24/5; 6; 11/2; ; 29/5; 6; 13/2
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-03 00:18:44 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 8/15; 8/15; 1/2; 11/20; 1/2; 4/9; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 8/15; 8/15; 17/35; 11/21; 8/15; 1/2; 17/35; 27/50; 1/2; 11/21; 8/15; ; 1/2; 1/2; 8/15
Draw; 11/4; 29/10; 14/5; 14/5; 11/4; 3; 16/5; 3; 3; 14/5; 27/10; 14/5; 57/20; 14/5; 3; 3; 29/10; 3; 3; 3; 29/10; 13/4; 14/5; 3; 11/4; ; 3; 3; 3
Alaves; 6; 11/2; 6; 6; 6; 6; 6; 5; 11/2; 6; 11/2; 11/2; 11/2; 6; 6; 6; 76/13; 6; 5; 6; 76/13; 13/2; 24/5; 6; 11/2; ; 29/5; 6; 13/2
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-03 04:18:37 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 11/20; 11/20; 1/2; 11/20; 8/15; 4/9; 8/15; 11/20; 8/15; 11/20; 1/2; 1/2; 11/20; 8/15; 1/2; 11/21; 8/15; 1/2; 1/2; 27/50; 1/2; 11/21; 8/15; ; 8/15; 8/15; 8/15
Draw; 11/4; 29/10; 14/5; 14/5; 11/4; 3; 3; 3; 14/5; 14/5; 27/10; 14/5; 14/5; 14/5; 14/5; 3; 37/13; 3; 3; 3; 37/13; 13/4; 14/5; 3; 11/4; ; 3; 3; 3
Alaves; 6; 11/2; 6; 11/2; 6; 11/2; 6; 5; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 28/5; 6; 5; 6; 28/5; 13/2; 24/5; 6; 11/2; ; 29/5; 6; 6
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-03 08:18:52 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 11/20; 11/20; 1/2; 11/20; 8/15; 4/9; 8/15; 8/15; 8/15; 11/20; 1/2; 1/2; 11/20; 8/15; 1/2; 11/21; 8/15; 1/2; 1/2; 27/50; 1/2; 11/21; 8/15; ; 8/15; 8/15; 8/15
Draw; 11/4; 29/10; 14/5; 14/5; 11/4; 3; 3; 3; 14/5; 14/5; 27/10; 14/5; 14/5; 14/5; 14/5; 3; 37/13; 3; 3; 3; 37/13; 13/4; 14/5; 3; 11/4; ; 3; 3; 3
Alaves; 6; 11/2; 6; 11/2; 6; 11/2; 6; 5; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 28/5; 6; 5; 6; 28/5; 13/2; 24/5; 6; 11/2; ; 26/5; 5; 6
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-03 12:18:38 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 11/20; 11/20; 1/2; 11/20; 8/15; 4/9; 8/15; 11/20; 8/15; 11/20; 1/2; 1/2; 11/20; 8/15; 18/35; 11/21; 8/15; 1/2; 18/35; 27/50; 1/2; 11/21; 4/7; ; 8/15; 8/15; 4/7
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; 3; 3; 3; 14/5; 14/5; 27/10; 14/5; 14/5; 14/5; 14/5; 3; 37/13; 3; 3; 3; 37/13; 13/4; 14/5; 3; 14/5; ; 3; 14/5; 3
Alaves; 6; 11/2; 6; 11/2; 6; 11/2; 6; 5; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 28/5; 6; 5; 6; 28/5; 13/2; 24/5; 6; 6; ; 28/5; 29/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-03 16:19:16 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 11/20; 11/20; 1/2; 11/20; 8/15; 4/9; 8/15; 11/20; 8/15; 4/7; 1/2; 1/2; 11/20; 8/15; 8/15; 11/21; 8/15; 1/2; 8/15; 14/25; 8/15; 11/21; 8/15; ; 8/15; 8/15; 4/7
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; 3; 29/10; 3; 14/5; 14/5; 27/10; 13/5; 14/5; 14/5; 14/5; 3; 29/10; 3; 3; 3; 29/10; 31/10; 14/5; 3; 14/5; ; 3; 14/5; 3
Alaves; 6; 11/2; 6; 11/2; 6; 11/2; 6; 5; 11/2; 11/2; 11/2; 6; 11/2; 6; 6; 6; 23/4; 6; 5; 6; 23/4; 13/2; 24/5; 6; 6; ; 28/5; 29/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-03 20:19:04 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 11/20; 11/20; 1/2; 11/20; 8/15; 4/9; 8/15; 11/20; 8/15; 4/7; 1/2; 1/2; 11/20; 8/15; 8/15; 11/21; 8/15; 1/2; 8/15; 14/25; 8/15; 11/21; 8/15; ; 8/15; 8/15; 4/7
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; 3; 29/10; 3; 14/5; 14/5; 27/10; 13/5; 14/5; 14/5; 14/5; 3; 37/13; 3; 3; 3; 37/13; 31/10; 14/5; 3; 14/5; ; 3; 14/5; 14/5
Alaves; 6; 11/2; 6; 11/2; 6; 6; 6; 5; 11/2; 11/2; 11/2; 6; 11/2; 6; 6; 6; 23/4; 6; 5; 6; 23/4; 13/2; 24/5; 6; 6; ; 28/5; 29/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-04 00:18:41 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 11/20; 11/20; 8/15; 11/20; 8/15; 4/9; 8/15; 11/20; 8/15; 4/7; 1/2; 1/2; 11/20; 8/15; 8/15; 6/11; 8/15; 8/15; 8/15; 14/25; ; 6/11; 4/7; ; 8/15; 8/15; 4/7
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; 3; 3; 3; 14/5; 14/5; 13/5; 13/5; 14/5; 11/4; 14/5; 3; 37/13; 56/19; 3; 14/5; 37/13; 31/10; ; 56/19; 14/5; ; 3; 14/5; 14/5
Alaves; 6; 11/2; 6; 11/2; 11/2; 11/2; 6; 5; 11/2; 11/2; 11/2; 6; 11/2; 6; 6; 6; 11/2; 28/5; 5; 28/5; 11/2; 13/2; ; 28/5; 6; ; 28/5; 29/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-04 04:18:53 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 11/20; 11/20; 8/15; 4/7; 8/15; 4/9; 8/15; 11/20; 8/15; 4/7; 1/2; 1/2; 11/20; 8/15; 8/15; 6/11; 8/15; 8/15; 8/15; 14/25; 8/15; 6/11; 4/7; ; 8/15; 8/15; 4/7
Draw; 11/4; 14/5; 14/5; 14/5; 11/4; 3; 3; 3; 14/5; 14/5; 13/5; 13/5; 14/5; 11/4; 14/5; 3; 37/13; 56/19; 3; 14/5; 37/13; 31/10; 14/5; 56/19; 14/5; ; 14/5; 14/5; 14/5
Alaves; 6; 11/2; 6; 11/2; 11/2; 11/2; 6; 5; 11/2; 11/2; 11/2; 6; 11/2; 6; 6; 6; 11/2; 28/5; 5; 28/5; 11/2; 13/2; 24/5; 28/5; 6; ; 28/5; 29/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-04 08:19:05 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 4/7; 11/20; 8/15; 4/7; 8/15; 4/9; 8/15; 11/20; 8/15; 4/7; 1/2; 8/15; 11/20; 8/15; 8/15; 6/11; 8/15; 8/15; 8/15; 29/50; 8/15; 6/11; 4/7; ; 8/15; 8/15; 4/7
Draw; 11/4; 14/5; 11/4; 14/5; 11/4; 3; 3; 3; 14/5; 14/5; 13/5; 13/5; 14/5; 11/4; 14/5; 3; 37/13; 56/19; 3; 14/5; 37/13; 31/10; 14/5; 56/19; 14/5; ; 14/5; 14/5; 14/5
Alaves; 6; 11/2; 6; 11/2; 11/2; 11/2; 6; 5; 11/2; 11/2; 11/2; 6; 11/2; 6; 6; 6; 11/2; 28/5; 5; 28/5; 11/2; 31/5; 24/5; 28/5; 6; ; 28/5; 29/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-04 12:19:02 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 4/7; 11/20; 8/15; 4/7; 11/20; 4/9; 8/15; 11/20; 8/15; 4/7; 1/2; 8/15; 11/20; 8/15; 8/15; 6/11; 8/15; 8/15; 8/15; 29/50; 8/15; 6/11; 4/7; ; 8/15; 8/15; 4/7
Draw; 11/4; 14/5; 11/4; 14/5; 11/4; 3; 3; 3; 14/5; 14/5; 13/5; 13/5; 14/5; 11/4; 14/5; 3; 29/10; 56/19; 3; 14/5; 29/10; 31/10; 14/5; 56/19; 14/5; ; 14/5; 3; 14/5
Alaves; 6; 11/2; 6; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 11/2; 6; 11/2; 6; 6; 6; 11/2; 28/5; 5; 28/5; 11/2; 31/5; 24/5; 28/5; 6; ; 28/5; 29/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-04 16:19:11 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 4/7; 11/20; 11/20; 1/2; 4/7; 8/15; 4/9; 8/15; 11/20; 4/7; 4/7; 1/2; 1/2; 11/20; 8/15; 8/15; 6/11; 8/15; 8/15; 8/15; 29/50; 8/15; 6/11; 4/7; ; 8/15; 8/15; 4/7
Draw; 11/4; 11/4; 14/5; 14/5; 11/4; 3; 3; 3; 14/5; 14/5; 11/4; 13/5; 14/5; 14/5; 14/5; 3; 56/19; 56/19; 3; 14/5; 56/19; 31/10; 14/5; 56/19; 14/5; ; 14/5; 3; 14/5
Alaves; 6; 11/2; 6; 11/2; 6; 11/2; 6; 5; 11/2; 11/2; 11/2; 6; 11/2; 6; 6; 6; 96/17; 28/5; 5; 28/5; 96/17; 31/5; 24/5; 28/5; 6; ; 28/5; 29/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-05 00:19:04 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 4/7; 4/7; 11/20; 8/15; 4/7; 11/20; 4/9; 8/15; 4/7; 4/7; 4/7; 8/15; 8/15; 11/20; 4/7; 5/9; 6/11; 8/15; 8/15; 5/9; 3/5; 8/15; 6/11; 4/7; ; 4/7; 8/15; 4/7
Draw; 11/4; 11/4; 11/4; 14/5; 11/4; 3; 3; 3; 14/5; 14/5; 11/4; 13/5; 27/10; 27/10; 14/5; 14/5; 29/10; 56/19; 3; 14/5; 29/10; 61/20; 14/5; 56/19; 14/5; ; 14/5; 11/4; 14/5
Alaves; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 5; 11/2; 6; 21/4; 6; 6; 6; 60/11; 28/5; 5; 28/5; 60/11; 6; 24/5; 28/5; 11/2; ; 29/5; 28/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-05 04:18:51 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 4/7; 4/7; 11/20; 8/15; 4/7; 11/20; 4/9; 8/15; 4/7; 4/7; 4/7; 8/15; 8/15; 11/20; 4/7; 5/9; 6/11; 8/15; 8/15; 5/9; 3/5; 8/15; 6/11; 4/7; ; 4/7; 4/7; 4/7
Draw; 11/4; 11/4; 11/4; 14/5; 11/4; 3; 3; 3; 14/5; 14/5; 11/4; 13/5; 27/10; 27/10; 14/5; 14/5; 29/10; 56/19; 3; 14/5; 29/10; 61/20; 14/5; 56/19; 14/5; ; 14/5; 14/5; 14/5
Alaves; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 5; 11/2; 6; 21/4; 6; 6; 6; 60/11; 28/5; 5; 28/5; 60/11; 6; 24/5; 28/5; 11/2; ; 29/5; 28/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-05 08:18:46 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 4/7; 4/7; 11/20; 8/15; 4/7; 11/20; 4/9; 8/15; 4/7; 4/7; 4/7; 8/15; 8/15; 11/20; 4/7; 5/9; 6/11; 8/15; 8/15; 5/9; 3/5; 8/15; 6/11; 4/7; ; 4/7; 4/7; 4/7
Draw; 11/4; 11/4; 11/4; 14/5; 11/4; 3; 3; 3; 14/5; 14/5; 11/4; 13/5; 27/10; 27/10; 14/5; 14/5; 29/10; 56/19; 3; 14/5; 29/10; 61/20; 14/5; 56/19; 14/5; ; 14/5; 14/5; 14/5
Alaves; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 11/2; 6; 11/2; 6; 6; 6; 60/11; 28/5; 5; 28/5; 60/11; 6; 24/5; 28/5; 11/2; ; 29/5; 28/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-05 12:18:58 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 4/7; 4/7; 11/20; 8/15; 4/7; 11/20; 8/15; 8/15; 4/7; 4/7; 4/7; 8/15; 8/15; 11/20; 4/7; 5/9; 6/11; 8/15; 8/15; 5/9; 3/5; 8/15; 6/11; 4/7; ; 4/7; 4/7; 4/7
Draw; 11/4; 11/4; 11/4; 14/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 11/4; 13/5; 27/10; 27/10; 14/5; 14/5; 29/10; 56/19; 3; 14/5; 29/10; 61/20; 14/5; 56/19; 14/5; ; 14/5; 14/5; 3
Alaves; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 11/2; 6; 6; 6; 60/11; 28/5; 5; 28/5; 60/11; 6; 24/5; 28/5; 11/2; ; 11/2; 28/5; 28/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-05 16:18:55 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 4/7; 4/7; 4/7; 8/15; 4/7; 11/20; 8/15; 8/15; 4/7; 4/7; 4/7; 11/20; 8/15; 11/20; 4/7; 5/9; 3/5; 8/15; 4/7; 5/9; 3/5; 8/15; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 11/4; 29/10; 11/4; 14/5; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 11/4; 14/5; 3; 56/19; 3; 3; 3; 56/19; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 3
Alaves; 6; 5; 11/2; 5; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 91/17; 19/4; 5; 23/5; 91/17; 6; 23/5; 19/4; 11/2; ; 11/2; 28/5; 28/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-05 20:18:41 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 4/7; 4/7; 4/7; 8/15; 4/7; 11/20; 8/15; 8/15; 11/20; 4/7; 4/7; 11/20; 8/15; 11/20; 4/7; 8/15; 4/7; 8/15; 4/7; 8/15; 3/5; 8/15; 4/7; 13/20; ; 4/7; 4/7; 4/7
Draw; 11/4; 29/10; 11/4; 13/5; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 11/4; 14/5; 3; 3; 3; 3; 3; 3; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 3
Alaves; 6; 5; 11/2; 11/2; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 61/11; 21/4; 5; 26/5; 61/11; 6; 23/5; 21/4; 11/2; ; 28/5; 28/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-06 00:18:47 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 8/15; 11/20; 4/7; 8/15; 4/7; 8/15; 8/15; 8/15; 11/20; 8/15; 4/7; 11/20; 8/15; 11/20; 8/15; 8/15; 4/7; 8/15; 4/7; 8/15; 3/5; 8/15; 4/7; 4/7; ; 8/15; 8/15; 4/7
Draw; 11/4; 14/5; 14/5; 13/5; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 11/4; 14/5; 3; 3; 3; 3; 3; 3; 61/20; 3; 3; 14/5; ; 14/5; 14/5; 3
Alaves; 6; 11/2; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 11/2; 6; 6; 6; 6; 6; 6; 61/11; 21/4; 5; 26/5; 61/11; 6; 28/5; 21/4; 6; ; 11/2; 28/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-06 04:18:40 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/15; 4/7; 4/7; 8/15; 4/7; 11/20; 8/15; 8/15; 11/20; 4/7; 4/7; 11/20; 8/15; 11/20; 8/15; 8/15; 4/7; 8/15; 4/7; 8/15; 3/5; 8/15; 4/7; 4/7; ; 8/15; 8/15; 4/7
Draw; 11/4; 14/5; 14/5; 13/5; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 11/4; 14/5; 3; 3; 3; 3; 3; 3; 61/20; 3; 3; 14/5; ; 14/5; 14/5; 3
Alaves; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 6; 61/11; 21/4; 5; 26/5; 61/11; 6; 28/5; 21/4; 11/2; ; 28/5; 28/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-06 08:18:36 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 4/7; 11/20; 4/7; 8/15; 4/7; 8/15; 8/15; 8/15; 11/20; 8/15; 4/7; 11/20; 8/15; 11/20; 8/15; 8/15; 4/7; 6/11; 4/7; 8/15; 3/5; 8/15; 4/7; 4/7; ; 8/15; 8/15; 4/7
Draw; 11/4; 11/4; 14/5; 13/5; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 11/4; 14/5; 3; 3; 3; 31/10; 3; 3; 61/20; 3; 3; 14/5; ; 14/5; 14/5; 3
Alaves; 6; 5; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 11/2; 6; 6; 6; 6; 6; 6; 61/11; 21/4; 21/4; 26/5; 61/11; 6; 28/5; 21/4; 11/2; ; 28/5; 28/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-06 12:19:28 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 4/7; 4/7; 4/7; 8/15; 4/7; 11/20; 8/15; 8/15; 11/20; 4/7; 4/7; 11/20; 8/15; 11/20; 8/15; 5/9; 4/7; 4/7; 4/7; 5/9; 3/5; ; 4/7; 4/7; ; 8/15; 4/7; 4/7
Draw; 14/5; 14/5; 14/5; 13/5; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 59/20; 11/4; 14/5; 3; 56/19; 3; 3; 3; 56/19; 61/20; ; 3; 14/5; ; 14/5; 14/5; 3
Alaves; 13/2; 5; 6; 11/2; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 6; 60/11; 21/4; 21/4; 26/5; 60/11; 6; ; 21/4; 11/2; ; 26/5; 28/5; 28/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-06 16:19:18 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 4/7; 6/10; 4/7; 4/7; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 7/12; 4/7; 4/7; 5/9; 3/5; 4/7; 7/12; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 14/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 59/20; 29/10; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 3; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 11/2; 5; 6; 5; 6; 11/2; 6; 11/2; 21/4; 5; 11/2; 6; 11/2; 6; 5; 11/2; 60/11; 51/10; 21/4; 5; 60/11; 6; 5; 51/10; 11/2; ; 29/5; 28/5; 28/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-06 20:19:44 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 3/5; 8/13; 4/7; 4/7; 3/5; 3/5; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 3/5; 4/7; 4/7; ; 3/5; 4/7; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 14/5; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 3; 29/10; 3; 3; 3; ; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 11/2; 5; 11/2; 5; 11/2; 5; 11/2; 11/2; 21/4; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 27/5; 5; 21/4; 5; ; 6; 26/5; 5; 11/2; ; 29/5; 28/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-07 00:20:17 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 4/7; 8/13; 4/7; 4/7; 3/5; 3/5; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 14/5; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 11/2; 5; 11/2; 5; 11/2; 5; 11/2; 11/2; 5; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 53/10; 5; 21/4; 5; 53/10; 6; 26/5; 5; 11/2; ; 29/5; 27/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-07 04:19:01 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 4/7; 8/13; 4/7; 4/7; 3/5; 3/5; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 14/5; 3; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 11/2; 5; 11/2; 5; 11/2; 5; 11/2; 11/2; 5; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 91/17; 5; 21/4; 5; 91/17; 6; 26/5; 5; 11/2; ; 29/5; 27/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-07 08:18:56 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/13; 3/5; 8/13; 4/7; 3/5; 3/5; 3/5; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 6/10; ; 4/7; 4/7; 4/7
Draw; 11/4; 11/4; 29/10; 14/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 5; 5; 11/2; 5; 11/2; 5; 11/2; 11/2; 5; 5; 5; 11/2; 11/2; 6; 5; 11/2; 53/10; 5; 21/4; 5; 53/10; 6; 26/5; 5; 5; ; 29/5; 27/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-07 12:20:12 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/13; 3/5; 8/13; 4/7; 3/5; 3/5; 3/5; 8/15; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 6/10; ; 4/7; 4/7; 4/7
Draw; 11/4; 11/4; 29/10; 14/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 5; 5; 11/2; 5; 11/2; 5; 11/2; 11/2; 5; 5; 5; 11/2; 11/2; 6; 5; 11/2; 53/10; 5; 21/4; 5; 53/10; 6; 26/5; 5; 5; ; 29/5; 28/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-07 16:20:40 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/13; 3/5; 8/13; 4/7; 3/5; 8/13; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 6/10; 4/7; 4/7; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 6/10; ; 4/7; 4/7; 4/7
