META; spain/la-liga-primera/malaga-v-real-sociedad; 2016-12-13 20:20:28 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-02 16:19:18 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-02 20:19:02 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-03 00:18:53 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-03 04:18:48 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-03 08:19:04 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; 169/100; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; 48/25; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-03 12:18:49 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; ; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; ; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; ; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; ; ; ; 23/10; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-03 16:19:29 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 8/5; 13/8; ; 6/4; 13/8; ; ; 13/8; 31/20; 8/5; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; ; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 7/4; ; 9/5; 7/4; ; ; 9/5; 33/20; 17/10; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 23/10; 11/5; ; 9/4; 9/4; ; ; 21/10; 11/5; 23/10; ; ; 23/10; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-03 20:19:16 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 13/8; 8/5; ; 6/4; 13/8; ; ; 8/5; 31/20; 8/5; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; ; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 17/10; ; 9/5; 7/4; ; ; 9/5; 33/20; 17/10; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 9/4; ; ; 21/10; 21/10; 23/10; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-04 00:18:53 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 13/8; 8/5; ; 6/4; 13/8; ; ; 8/5; 31/20; 8/5; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; ; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 17/10; ; 9/5; 7/4; ; ; 9/5; 33/20; 17/10; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 9/4; ; ; 21/10; 21/10; 23/10; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-04 04:19:05 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 13/8; 8/5; ; 6/4; 13/8; ; ; 8/5; 31/20; 8/5; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; ; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 17/10; ; 9/5; 7/4; ; ; 9/5; 33/20; 17/10; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 9/4; ; ; 21/10; 21/10; 23/10; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-04 08:19:17 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 13/8; 8/5; ; 6/4; 13/8; ; ; 8/5; 31/20; 8/5; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; ; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 17/10; ; 9/5; 7/4; ; ; 9/5; 33/20; 17/10; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 9/4; ; ; 21/10; 21/10; 23/10; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-04 12:19:14 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 13/8; 8/5; ; 6/4; 13/8; ; ; 8/5; 31/20; 8/5; ; ; 8/5; 8/5; 17/11; 28/17; 17/11; 13/8; 17/11; ; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 17/10; ; 9/5; 7/4; ; ; 9/5; 33/20; 17/10; ; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 9/4; ; ; 21/10; 21/10; 23/10; ; ; 23/10; 23/10; 28/13; 11/5; 11/5; 11/5; 28/13; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-04 16:19:23 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 13/8; 8/5; ; 6/4; 8/5; ; ; 8/5; 31/20; 8/5; 31/20; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; ; ; 
Real Sociedad; 7/4; ; 7/4; 17/10; ; 9/5; 17/10; ; ; 9/5; 33/20; 17/10; 17/10; ; 7/4; 9/5; 7/4; 17/10; 7/4; 17/10; 7/4; ; 13/8; 17/10; ; ; ; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 12/5; ; ; 21/10; 21/10; 23/10; 47/20; ; 23/10; 23/10; 39/19; 11/5; 11/5; 11/5; 39/19; ; 11/5; 11/5; ; ; ; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-05 00:19:17 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 6/4; 8/5; ; ; 8/5; 31/20; 8/5; 31/20; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1/50; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 9/5; 17/10; ; ; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 7/4; 17/10; 7/4; 17/10; 7/4; ; 13/8; 17/10; ; ; 1/50; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 12/5; ; ; 21/10; 21/10; 23/10; 47/20; ; 23/10; 23/10; 39/19; 11/5; 11/5; 11/5; 39/19; ; 11/5; 11/5; ; ; 1/100; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-05 04:19:04 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 6/4; 8/5; ; ; 8/5; 31/20; 8/5; 31/20; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1/50; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 9/5; 17/10; ; ; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 1/50; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 12/5; ; ; 21/10; 21/10; 23/10; 47/20; ; 23/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 1/100; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-05 08:18:58 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 6/4; 8/5; ; ; 8/5; 31/20; 8/5; 31/20; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1/50; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 9/5; 17/10; ; ; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 1/50; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 12/5; ; ; 21/10; 21/10; 23/10; 47/20; ; 23/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 1/100; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-05 12:19:10 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 6/4; 8/5; ; ; 8/5; 31/20; 8/5; 31/20; ; 8/5; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1/50; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 9/5; 17/10; ; ; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 1/50; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 12/5; ; ; 21/10; 21/10; 23/10; 47/20; ; 23/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 1/100; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-05 16:19:08 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 6/4; 8/5; ; 8/5; 8/5; 31/20; 8/5; 31/20; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 9/5; 17/10; ; 7/4; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 12/5; ; 9/4; 21/10; 21/10; 23/10; 47/20; ; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 13/8; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-05 20:18:53 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 6/4; 8/5; ; 8/5; 8/5; 31/20; 8/5; 31/20; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 9/5; 17/10; ; 7/4; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 12/5; ; 9/4; 21/10; 21/10; 23/10; 47/20; ; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 13/8; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-06 00:19:00 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 6/4; 8/5; ; 8/5; 8/5; 31/20; 8/5; 31/20; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 9/5; 17/10; ; 7/4; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 12/5; ; 9/4; 21/10; 21/10; 23/10; 47/20; ; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 13/8; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-06 04:18:54 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 6/4; 8/5; ; 8/5; 8/5; 31/20; 8/5; 31/20; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 9/5; 17/10; ; 7/4; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 9/4; 12/5; ; 9/4; 21/10; 21/10; 23/10; 47/20; ; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 13/8; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-06 08:18:48 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 5/3; 8/5; ; 8/5; 8/5; 31/20; 8/5; 31/20; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 20/11; 17/10; ; 7/4; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 23/10; 12/5; ; 9/4; 21/10; 21/10; 23/10; 47/20; ; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 13/8; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-06 12:19:44 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 5/3; 8/5; ; 8/5; 8/5; 31/20; 8/5; 31/20; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 20/11; 17/10; ; 7/4; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 23/10; 12/5; ; 9/4; 21/10; 21/10; 23/10; 47/20; ; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 13/8; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-06 16:19:33 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 5/3; 8/5; ; 8/5; 8/5; 31/20; 8/5; 31/20; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 20/11; 17/10; ; 7/4; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 23/10; 12/5; ; 9/4; 21/10; 21/10; 23/10; 47/20; ; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 13/8; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-06 20:19:58 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 5/3; 8/5; ; 8/5; 8/5; 31/20; 8/5; 31/20; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 20/11; 17/10; ; 7/4; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 23/10; 12/5; ; 9/4; 21/10; 21/10; 23/10; 47/20; ; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 13/8; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-07 00:20:32 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 5/3; 8/5; ; 8/5; 8/5; 31/20; 8/5; 31/20; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 20/11; 17/10; ; 7/4; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 23/10; 12/5; ; 9/4; 21/10; 21/10; 23/10; 47/20; ; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 13/8; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-07 04:19:13 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 5/3; 8/5; ; 8/5; 8/5; 31/20; 8/5; 31/20; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 20/11; 17/10; ; 7/4; 9/5; 13/8; 17/10; 17/10; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 23/10; 12/5; ; 9/4; 21/10; 21/10; 23/10; 47/20; ; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 13/8; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-07 08:19:08 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 5/3; 13/8; ; 8/5; 8/5; 31/20; 8/5; 8/5; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 20/11; 7/4; ; 7/4; 9/5; 13/8; 17/10; 9/5; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 23/10; 2; ; 9/4; 21/10; 21/10; 23/10; 21/10; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 8/5; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-07 12:20:29 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 5/3; 13/8; ; 8/5; 8/5; 31/20; 8/5; 8/5; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 20/11; 7/4; ; 7/4; 9/5; 13/8; 17/10; 9/5; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 23/10; 2; ; 9/4; 21/10; 21/10; 23/10; 21/10; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 8/5; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-07 16:21:03 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 5/3; 13/8; ; 8/5; 8/5; 31/20; 8/5; 8/5; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 1; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 20/11; 7/4; ; 7/4; 9/5; 13/8; 17/10; 9/5; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 11/10; ; 
Draw; 9/4; ; 9/4; 23/10; ; 23/10; 2; ; 9/4; 21/10; 21/10; 23/10; 21/10; ; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 8/5; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-07 20:19:31 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; ; 33/20; 8/5; ; 5/3; 13/8; 6/4; 8/5; 8/5; 31/20; 8/5; 8/5; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 6/4; ; 
Real Sociedad; 7/4; ; 17/10; 17/10; ; 20/11; 7/4; 13/8; 7/4; 9/5; 13/8; 17/10; 9/5; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 13/8; ; 
Draw; 9/4; ; 9/4; 23/10; ; 23/10; 2; 2; 9/4; 21/10; 21/10; 23/10; 21/10; ; 21/10; 9/4; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 19/10; ; 
META; spain/la-liga-primera/malaga-v-real-sociedad; 2017-01-08 00:19:44 GMT+2; 2017-01-13 19:45; e70300-dr003
Malaga; 31/20; 3/2; 33/20; 8/5; ; 5/3; 13/8; 6/4; 8/5; 8/5; 31/20; 8/5; 8/5; ; 17/10; 8/5; 8/5; 28/17; 17/11; 13/8; 8/5; ; 6/4; 28/17; ; ; 6/4; ; 
Real Sociedad; 7/4; 13/8; 17/10; 17/10; ; 20/11; 7/4; 13/8; 7/4; 9/5; 13/8; 17/10; 9/5; ; 7/4; 9/5; 17/10; 17/10; 7/4; 17/10; 17/10; ; 13/8; 17/10; ; ; 13/8; ; 
Draw; 9/4; 23/10; 9/4; 23/10; ; 23/10; 2; 21/10; 9/4; 21/10; 21/10; 23/10; 21/10; ; 21/10; 23/10; 21/10; 11/5; 11/5; 11/5; 21/10; ; 11/5; 11/5; ; ; 19/10; ; 
