META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2016-12-21 16:19:47 GMT+2; 2017-01-22 17:00; e70300-dr003
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; 5/2; ; 53/20; 12/5; 12/5; 11/4; 13/5; 12/5; 5/2; 13/5; 141/50; 23/10; 5/2; ; ; 21/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-11 12:20:04 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 1; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; 2; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 21/10; ; 
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; 5/2; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 21/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-11 16:21:43 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 1; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; 2; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 21/10; ; 
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; 5/2; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 21/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-12 00:19:17 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 23/20; 21/20; ; 11/10; 11/10; 11/10; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; ; 15/13; ; ; 1; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; 2; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; ; 23/10; ; ; 21/10; ; 
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 14/5; ; 13/5; 13/5; 5/2; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; ; 5/2; ; ; 21/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-12 04:19:20 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 1; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; 2; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 21/10; ; 
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; 5/2; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 21/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-12 08:19:30 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; 2; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; 5/2; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-12 12:20:12 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; 2; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 21/10; ; 
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; 5/2; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-12 16:20:53 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; ; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; ; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; ; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; ; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; ; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-12 20:20:00 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; 23/20; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; 43/20; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; ; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; 13/5; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; ; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-13 00:19:22 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; 23/20; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; 43/20; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; ; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; 13/5; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; ; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-13 04:19:21 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; 23/20; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; 43/20; 21/10; ; 23/10; 23/10; ; 23/10; 9/4; ; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; 13/5; 13/5; ; 11/4; 27/10; ; 13/5; 13/5; ; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-13 08:19:11 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; 23/20; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; 43/20; 21/10; ; 12/5; 23/10; ; 23/10; 9/4; ; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; 13/5; 13/5; ; 13/5; 27/10; ; 13/5; 13/5; ; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-13 12:21:34 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; 23/20; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; 43/20; 21/10; ; 12/5; 23/10; ; 23/10; 9/4; ; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; 13/5; 13/5; ; 13/5; 27/10; ; 13/5; 13/5; ; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-13 16:19:50 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; 23/20; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; 43/20; 21/10; ; 12/5; 23/10; ; 23/10; 9/4; ; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; 13/5; 13/5; ; 13/5; 27/10; ; 13/5; 13/5; ; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-13 20:20:03 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; 23/20; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; 43/20; 21/10; ; 12/5; 23/10; ; 23/10; 9/4; ; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; 13/5; 13/5; ; 13/5; 27/10; ; 13/5; 13/5; ; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-14 00:20:48 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; 23/20; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; 43/20; 21/10; ; 12/5; 23/10; ; 23/10; 9/4; ; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; 13/5; 13/5; ; 13/5; 27/10; ; 13/5; 13/5; ; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-14 04:19:17 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; 23/20; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; 43/20; 21/10; ; 12/5; 23/10; ; 23/10; 9/4; ; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; 13/5; 13/5; ; 13/5; 27/10; ; 13/5; 13/5; ; ; 53/20; 12/5; 12/5; 11/4; 13/5; 12/5; 5/2; 13/5; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-14 08:19:22 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; 23/20; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; 43/20; 21/10; ; 12/5; 23/10; ; 23/10; 9/4; ; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; 13/5; 13/5; ; 13/5; 27/10; ; 13/5; 13/5; ; ; 53/20; 12/5; 12/5; 11/4; 13/5; 12/5; 5/2; 13/5; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-14 12:20:43 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 11/10; ; 23/20; 23/20; ; 23/20; 11/10; ; 11/10; 11/10; ; ; 11/10; 11/10; 6/5; 15/13; 21/20; 11/10; 23/20; 21/20; 23/20; 21/20; 15/13; ; ; 21/20; ; 
Draw; 9/4; ; 43/20; 21/10; ; 12/5; 23/10; ; 23/10; 9/4; ; ; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 61/25; 23/10; 23/10; ; ; 11/5; ; 
Athletic Bilbao; 13/5; ; 13/5; 13/5; ; 13/5; 27/10; ; 13/5; 13/5; ; ; 53/20; 12/5; 12/5; 11/4; 28/11; 12/5; 5/2; 28/11; 57/20; 23/10; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-14 16:19:43 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; ; 1; 1; ; 1; 20/21; ; 1; 1; 19/20; 11/10; 19/20; 19/20; 1; 1; 19/20; 1; 23/20; 19/20; 57/50; 1; 15/13; ; ; 1; ; 
Draw; 5/2; ; 11/5; 9/4; ; 5/2; 12/5; ; 23/10; 9/4; 21/10; 11/5; 47/20; 5/2; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 123/50; 9/4; 23/10; ; ; 9/4; ; 
Athletic Bilbao; 14/5; ; 31/10; 3; ; 3; 3; ; 14/5; 3; 29/10; 11/4; 3; 14/5; 3; 3; 37/13; 11/4; 5/2; 37/13; 143/50; 13/5; 5/2; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-14 20:20:25 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; ; 1; 1; 1; 1; 19/20; 10/11; 1; 20/21; 19/20; 11/10; 19/20; 19/20; 1; 1; 19/20; 1; 1; 19/20; 57/50; ; 1; ; ; 1; ; 
Draw; 5/2; ; 11/5; 9/4; 5/2; 5/2; 12/5; 23/10; 23/10; 23/10; 21/10; 11/5; 47/20; 5/2; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 49/20; ; 23/10; ; ; 9/4; ; 
Athletic Bilbao; 14/5; ; 31/10; 3; 3; 3; 31/10; 13/5; 14/5; 3; 29/10; 11/4; 3; 14/5; 3; 3; 29/10; 11/4; 3; 29/10; 143/50; ; 41/13; ; ; 13/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-15 00:20:13 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; ; 21/20; 1; 1; 1; 1; 10/11; 1; 20/21; 1; 11/10; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 28/25; 19/20; 1; ; ; 1; ; 
Draw; 5/2; ; 11/5; 9/4; 5/2; 5/2; 12/5; 23/10; 23/10; 23/10; 21/10; 11/5; 47/20; 5/2; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 49/20; 23/10; 23/10; ; ; 23/10; ; 
Athletic Bilbao; 14/5; ; 3; 3; 3; 3; 29/10; 13/5; 14/5; 3; 14/5; 11/4; 3; 27/10; 3; 3; 37/13; 11/4; 3; 37/13; 147/50; 11/4; 41/13; ; ; 14/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-15 04:18:39 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; ; 21/20; 1; 1; 1; 1; 10/11; 1; 20/21; 1; 11/10; 19/20; 1; 1; 21/20; 19/20; 1; 1; 19/20; 28/25; 19/20; 1; ; ; 1; ; 
Draw; 5/2; ; 11/5; 9/4; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 21/10; 11/5; 47/20; 5/2; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 49/20; 23/10; 23/10; ; ; 23/10; ; 
Athletic Bilbao; 14/5; ; 3; 3; 3; 3; 3; 13/5; 14/5; 3; 14/5; 11/4; 3; 27/10; 3; 14/5; 37/13; 11/4; 3; 37/13; 147/50; 11/4; 41/13; ; ; 14/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-15 08:18:39 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; ; 21/20; 1; 1; 1; 1; 10/11; 1; 20/21; 1; 11/10; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 28/25; 19/20; 1; ; ; 1; ; 
Draw; 5/2; ; 11/5; 9/4; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 21/10; 11/5; 47/20; 5/2; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 49/20; 23/10; 23/10; ; ; 23/10; ; 
Athletic Bilbao; 14/5; ; 3; 3; 3; 3; 3; 13/5; 14/5; 3; 14/5; 11/4; 3; 27/10; 3; 3; 37/13; 11/4; 3; 37/13; 147/50; 11/4; 41/13; ; ; 14/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-15 12:19:20 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; ; 21/20; 1; 1; 1; 1; 10/11; 1; 20/21; 1; 11/10; 19/20; 1; 1; 1; 19/20; 1; 1; ; 28/25; 19/20; 1; 1; ; 1; ; 
Draw; 5/2; ; 11/5; 9/4; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 21/10; 11/5; 47/20; 5/2; 23/10; 12/5; 9/4; 23/10; 23/10; ; 49/20; 23/10; 23/10; 12/5; ; 23/10; ; 
Athletic Bilbao; 14/5; ; 3; 3; 3; 3; 3; 13/5; 14/5; 3; 14/5; 11/4; 3; 27/10; 3; 3; 37/13; 11/4; 3; ; 147/50; 11/4; 41/13; 13/5; ; 14/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-15 16:20:10 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; 21/20; 21/20; 1; 1; 1; 1; 10/11; 1; 20/21; 1; 11/10; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 21/20; 19/20; 1; 1; ; 1; ; 
Draw; 5/2; 11/5; 11/5; 9/4; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 21/10; 11/5; 47/20; 5/2; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 123/50; 23/10; 23/10; 12/5; ; 23/10; ; 
Athletic Bilbao; 14/5; 29/10; 3; 3; 3; 3; 3; 13/5; 14/5; 3; 14/5; 11/4; 3; 27/10; 3; 3; 37/13; 11/4; 3; 37/13; 16/5; 11/4; 41/13; 13/5; ; 14/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-15 20:19:11 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; 21/20; 21/20; 1; 1; 1; 1; 10/11; 1; 20/21; 1; 11/10; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 21/20; 19/20; 1; 1; ; 1; ; 
Draw; 5/2; 11/5; 11/5; 9/4; 12/5; 5/2; 23/10; 23/10; 23/10; 23/10; 21/10; 11/5; 47/20; 5/2; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 123/50; 23/10; 23/10; 12/5; ; 23/10; ; 
Athletic Bilbao; 14/5; 29/10; 3; 3; 3; 3; 3; 13/5; 14/5; 3; 14/5; 11/4; 3; 27/10; 3; 3; 37/13; 11/4; 3; 37/13; 16/5; 11/4; 41/13; 13/5; ; 14/5; ; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-16 00:18:55 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; 21/20; 21/20; 1; 1; 1; 21/20; 10/11; 1; 1; 1; 11/10; 19/20; 1; 1; 21/20; 19/20; 1; 1; 19/20; 27/25; 19/20; 1; 1; ; 1; 1; 
Draw; 5/2; 11/5; 11/5; 11/5; 12/5; 5/2; 23/10; 23/10; 23/10; 9/4; 21/10; 11/5; 23/10; 12/5; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 49/20; 23/10; 40/17; 23/10; ; 11/5; 11/5; 
Athletic Bilbao; 14/5; 29/10; 29/10; 3; 3; 14/5; 29/10; 13/5; 14/5; 3; 11/4; 11/4; 3; 27/10; 3; 14/5; 37/13; 11/4; 3; 37/13; 31/10; 11/4; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-16 04:18:30 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; 21/20; 21/20; 1; 1; 1; 1; 10/11; 1; 1; 1; 11/10; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 27/25; 19/20; 1; 1; ; 1; 20/21; 
Draw; 5/2; 11/5; 11/5; 11/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 21/10; 11/5; 47/20; 12/5; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 49/20; 9/4; 40/17; 23/10; ; 11/5; 9/4; 
Athletic Bilbao; 14/5; 29/10; 3; 3; 3; 3; 3; 13/5; 14/5; 3; 29/10; 11/4; 3; 14/5; 3; 3; 37/13; 11/4; 3; 37/13; 31/10; 11/4; 3; 14/5; ; 14/5; 14/5; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-16 08:18:25 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; 21/20; 21/20; 1; 1; 1; 1; 10/11; 1; 1; 1; 11/10; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 27/25; 19/20; 1; 1; ; 1; 20/21; 
Draw; 5/2; 11/5; 11/5; 11/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 21/10; 11/5; 47/20; 12/5; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 49/20; 9/4; 40/17; 23/10; ; 11/5; 9/4; 
Athletic Bilbao; 14/5; 29/10; 3; 3; 3; 3; 3; 13/5; 14/5; 3; 29/10; 11/4; 3; 14/5; 3; 3; 29/10; 11/4; 3; 29/10; 31/10; 11/4; 3; 14/5; ; 14/5; 14/5; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-16 12:18:26 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; 21/20; 21/20; 1; 1; 1; 1; 10/11; 1; 1; 1; 11/10; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 109/100; 19/20; 1; 1; ; 1; 20/21; 
Draw; 5/2; 11/5; 11/5; 11/5; 12/5; 12/5; 12/5; 23/10; 23/10; 9/4; 21/10; 11/5; 47/20; 12/5; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 49/20; 9/4; 40/17; 23/10; ; 11/5; 9/4; 
Athletic Bilbao; 14/5; 29/10; 3; 3; 3; 3; 3; 13/5; 14/5; 14/5; 14/5; 11/4; 3; 11/4; 3; 3; 29/10; 11/4; 3; 29/10; 61/20; 11/4; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-16 16:19:26 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; 1; ; 1; 1; 1; 1; 10/11; 1; 1; 1; 11/10; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 109/100; 19/20; 1; 1; ; 1; 1; 
Draw; 5/2; 9/4; ; 11/5; 12/5; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 11/5; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 49/20; 9/4; 40/17; 23/10; ; 11/5; 9/4; 
Athletic Bilbao; 14/5; 3; ; 3; 3; 3; 3; 13/5; 14/5; 14/5; 11/4; 11/4; 3; 29/10; 3; 3; 29/10; 11/4; 3; 29/10; 61/20; 11/4; 3; 11/4; ; 14/5; 14/5; 
META; spain/la-liga-primera/athletic-bilbao-v-atletico-madrid; 2017-01-16 20:19:22 GMT+2; 2017-01-22 15:15; e70300-dr003
Atletico Madrid; 19/20; 1; 21/20; 1; 1; 1; 1; 10/11; 1; 1; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 1; 19/20; 109/100; 19/20; 1; 1; ; 1; 1; 
Draw; 5/2; 9/4; 11/5; 11/5; 12/5; 12/5; 23/10; 23/10; 23/10; 9/4; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 49/20; 9/4; 40/17; 23/10; ; 11/5; 9/4; 
