META; spain/la-liga-primera/granada-v-sevilla; 2016-11-07 20:20:32 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 4/5; 3/4; ; 3/4; 3/4; ; 8/11; 3/4; 3/4; ; 3/4; ; 3/4; 4/5; 5/7; 3/4; 4/5; 8/11; 5/7; 83/100; 8/11; 3/4; ; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; ; 14/5; 14/5; ; 11/4; 11/4; 5/2; ; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; ; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; ; 19/5; 18/5; ; 7/2; 7/2; 10/3; ; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; ; ; 3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-24 16:19:22 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 4/5; 3/4; ; 3/4; 3/4; ; 8/11; 3/4; 3/4; ; 3/4; ; 3/4; 4/5; 5/7; 3/4; 4/5; 8/11; 5/7; 83/100; 8/11; 3/4; ; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; ; 14/5; 14/5; ; 11/4; 11/4; 5/2; ; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; ; ; 27/10; ; 
Granada; 15/4; ; 7/2; 7/2; ; 19/5; 18/5; ; 7/2; 7/2; 10/3; ; 7/2; ; 15/4; 7/2; 18/5; 15/4; 13/4; 7/2; 18/5; 39/10; 7/2; 15/4; ; ; 7/2; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-24 20:19:59 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 4/5; 3/4; ; 3/4; 3/4; ; 8/11; 3/4; 3/4; ; 3/4; ; 3/4; 4/5; 5/7; 3/4; 4/5; 8/11; 5/7; 83/100; 8/11; 3/4; ; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; ; 14/5; 14/5; ; 11/4; 11/4; 5/2; ; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; ; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; ; 19/5; 18/5; ; 7/2; 7/2; 10/3; ; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; ; ; 3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-25 00:19:01 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 4/5; 3/4; ; 3/4; 3/4; ; 8/11; 3/4; 3/4; ; 3/4; ; 3/4; 4/5; 5/7; 3/4; 4/5; 8/11; 5/7; 83/100; 8/11; 3/4; ; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; ; 14/5; 14/5; ; 11/4; 11/4; 5/2; ; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; ; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; ; 19/5; 18/5; ; 7/2; 7/2; 10/3; ; 7/2; ; 15/4; 7/2; 18/5; 15/4; 13/4; 7/2; 18/5; 39/10; 7/2; 15/4; ; ; 3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-25 04:18:44 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 4/5; 3/4; ; 3/4; 3/4; ; 8/11; 3/4; 3/4; ; 3/4; ; 3/4; 4/5; 5/7; 3/4; 4/5; 8/11; 5/7; 83/100; 8/11; 3/4; ; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; ; 14/5; 14/5; ; 11/4; 11/4; 5/2; ; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; ; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; ; 19/5; 18/5; ; 7/2; 7/2; 10/3; ; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; ; ; 3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-25 08:18:42 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 4/5; 3/4; ; 3/4; 3/4; ; 8/11; 3/4; 3/4; ; 3/4; ; 3/4; 4/5; 5/7; 3/4; 4/5; 8/11; 5/7; 83/100; 8/11; 3/4; ; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; ; 14/5; 14/5; ; 11/4; 11/4; 5/2; ; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; ; ; 27/10; ; 
Granada; 15/4; ; 7/2; 7/2; ; 19/5; 18/5; ; 7/2; 7/2; 10/3; ; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; ; ; 7/2; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-25 12:19:30 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 4/5; 3/4; ; 3/4; 3/4; ; 8/11; 3/4; 3/4; ; 3/4; ; 3/4; 4/5; 14/19; 3/4; 4/5; 8/11; 14/19; 83/100; 8/11; 3/4; ; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; ; 14/5; 14/5; ; 11/4; 11/4; 5/2; ; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; ; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; ; 19/5; 18/5; ; 7/2; 7/2; 10/3; ; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; ; ; 3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-25 16:20:47 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 4/5; 3/4; 4/5; 3/4; 3/4; ; 8/11; 3/4; 3/4; ; 3/4; ; 3/4; 4/5; 14/19; 3/4; 4/5; 8/11; 14/19; 83/100; 8/11; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 11/4; 5/2; ; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 13/5; ; 27/10; ; 
Granada; 15/4; ; 7/2; 7/2; 18/5; 15/4; 18/5; ; 7/2; 7/2; 10/3; ; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; 7/2; ; 7/2; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-25 20:20:55 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 4/5; 3/4; 4/5; 3/4; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; ; 3/4; 4/5; 14/19; 3/4; 4/5; 8/11; 14/19; 83/100; 8/11; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 11/4; 5/2; 11/4; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 13/5; ; 27/10; ; 
Granada; 15/4; ; 7/2; 7/2; 18/5; 15/4; 18/5; ; 7/2; 7/2; 13/4; 16/5; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; 7/2; ; 7/2; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-26 00:19:52 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 4/5; 3/4; 4/5; 3/4; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; ; 3/4; 4/5; 14/19; 3/4; 4/5; 8/11; 14/19; 83/100; 8/11; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 11/4; 5/2; 11/4; 27/10; ; 11/4; 11/4; 45/17; 13/5; 13/5; 13/5; 45/17; 11/4; 28/11; 13/5; 13/5; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; 18/5; 15/4; 18/5; ; 7/2; 7/2; 13/4; 16/5; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; 7/2; ; 3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-26 04:19:53 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 4/5; 3/4; 4/5; 3/4; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; ; 3/4; 4/5; 14/19; 3/4; 4/5; 8/11; 14/19; 83/100; 8/11; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 11/4; 5/2; 11/4; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 13/5; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; 18/5; 15/4; 18/5; ; 7/2; 7/2; 13/4; 16/5; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; 7/2; ; 3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-26 08:19:56 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 4/5; 3/4; 4/5; 3/4; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; ; 3/4; 4/5; 14/19; 3/4; 4/5; 8/11; 14/19; 83/100; 8/11; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 11/4; 5/2; 11/4; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 13/5; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; 18/5; 15/4; 18/5; ; 7/2; 7/2; 13/4; 16/5; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; 7/2; ; 3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-26 12:20:46 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 3/4; 3/4; 4/5; 3/4; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; ; 3/4; 4/5; 14/19; 3/4; 4/5; 8/11; ; 83/100; 8/11; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 11/4; 5/2; 11/4; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; ; 11/4; 28/11; 13/5; 13/5; ; 27/10; ; 
Granada; 15/4; ; 7/2; 7/2; 18/5; 15/4; 18/5; ; 7/2; 7/2; 13/4; 16/5; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; ; 39/10; 7/2; 15/4; 7/2; ; 7/2; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-26 16:20:50 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 3/4; 3/4; 4/5; 3/4; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; ; 3/4; 4/5; 14/19; 3/4; 4/5; 8/11; 14/19; 83/100; 8/11; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 11/4; 5/2; 11/4; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 13/5; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; 18/5; 15/4; 18/5; ; 7/2; 7/2; 13/4; 16/5; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; 7/2; ; 3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-26 20:20:51 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 3/4; 3/4; 4/5; 3/4; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; ; 3/4; 4/5; 14/19; 3/4; 4/5; 8/11; 14/19; 83/100; 8/11; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 11/4; 5/2; 11/4; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 13/5; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; 18/5; 15/4; 18/5; ; 7/2; 7/2; 13/4; 16/5; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; 7/2; ; 10/3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-27 00:19:36 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 3/4; 3/4; 4/5; 3/4; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; ; 3/4; 4/5; 14/19; 3/4; 4/5; 8/11; 14/19; 83/100; ; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 11/4; 5/2; 11/4; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; ; 13/5; 13/5; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; 18/5; 15/4; 7/2; ; 7/2; 7/2; 13/4; 16/5; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; ; 15/4; 7/2; ; 7/2; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-27 04:19:37 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 3/4; 3/4; 4/5; 4/5; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; ; 3/4; 4/5; 14/19; 3/4; 4/5; 8/11; 14/19; 83/100; 8/11; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 13/5; 5/2; 11/4; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 13/5; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; 18/5; 15/4; 7/2; ; 7/2; 7/2; 13/4; 16/5; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; 7/2; ; 7/2; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-27 08:19:45 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 3/4; 3/4; 4/5; 4/5; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; ; 3/4; 4/5; 14/19; 3/4; 4/5; 8/11; 14/19; 83/100; 8/11; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 13/5; 5/2; 11/4; 27/10; ; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 13/5; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; 18/5; 15/4; 7/2; ; 7/2; 7/2; 13/4; 16/5; 7/2; ; 15/4; 7/2; 39/11; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; 7/2; ; 10/3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-27 12:20:10 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; ; 3/4; 3/4; 4/5; 4/5; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; ; 3/4; 4/5; ; 3/4; 4/5; 8/11; 14/19; 83/100; 8/11; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; ; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 13/5; 5/2; 11/4; 27/10; ; 11/4; 11/4; ; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 13/5; ; 13/5; ; 
Granada; 15/4; ; 7/2; 7/2; 18/5; 15/4; 7/2; ; 7/2; 7/2; 13/4; 16/5; 7/2; ; 15/4; 7/2; ; 15/4; 13/4; 7/2; 39/11; 39/10; 7/2; 15/4; 7/2; ; 10/3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-27 16:20:01 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; 3/4; 3/4; 3/4; 4/5; 3/4; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; ; 3/4; 4/5; 5/7; 3/4; 4/5; 8/11; 5/7; 83/100; 8/11; 3/4; 3/4; ; 8/11; ; 
Draw; 13/5; 11/4; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 13/5; 5/2; 11/4; 27/10; ; 11/4; 11/4; 45/17; 13/5; 13/5; 13/5; 45/17; 11/4; 28/11; 13/5; 13/5; ; 13/5; ; 
Granada; 15/4; 18/5; 7/2; 7/2; 18/5; 15/4; 7/2; ; 7/2; 7/2; 13/4; 16/5; 7/2; ; 15/4; 7/2; 18/5; 15/4; 13/4; 7/2; 18/5; 39/10; 7/2; 15/4; 7/2; ; 7/2; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-27 20:20:07 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; 3/4; 3/4; 3/4; 4/5; 3/4; 3/4; ; 8/11; 3/4; 3/4; 4/5; 3/4; 3/4; 3/4; 4/5; 5/7; 3/4; 4/5; 8/11; 5/7; 83/100; ; 3/4; 3/4; ; 8/11; 8/11; 
Draw; 13/5; 11/4; 27/10; 13/5; 13/5; 14/5; 14/5; ; 11/4; 13/5; 5/2; 11/4; 27/10; 27/10; 11/4; 11/4; 45/17; 13/5; 13/5; 13/5; 45/17; 11/4; ; 13/5; 13/5; ; 27/10; 13/5; 
Granada; 15/4; 18/5; 7/2; 7/2; 18/5; 15/4; 18/5; ; 7/2; 7/2; 10/3; 16/5; 7/2; 7/2; 15/4; 7/2; 18/5; 15/4; 13/4; 7/2; 18/5; 39/10; ; 15/4; 7/2; ; 7/2; 10/3; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-28 00:19:22 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 8/11; 3/4; 4/5; 4/5; 4/5; 5/6; 4/5; 4/6; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 10/13; 3/4; 4/5; 8/11; 10/13; 83/100; 4/5; 3/4; 4/5; ; 4/5; 4/5; 
Draw; 13/5; 11/4; 13/5; 13/5; 13/5; 11/4; 14/5; 11/4; 13/5; 13/5; 5/2; 11/4; 27/10; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 11/4; 28/11; 27/10; 5/2; ; 5/2; 5/2; 
Granada; 15/4; 7/2; 10/3; 10/3; 18/5; 7/2; 10/3; 10/3; 10/3; 16/5; 16/5; 16/5; 10/3; 10/3; 15/4; 7/2; 57/17; 15/4; 13/4; 7/2; 57/17; 39/10; 31/10; 15/4; 10/3; ; 10/3; 3; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-28 04:19:18 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 17/20; 3/4; 5/6; 5/6; 4/5; 17/20; 4/5; 4/6; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; 10/13; 4/5; 4/5; 4/5; 10/13; 83/100; 16/19; 4/5; 5/6; ; 8/11; 4/5; 
Draw; 13/5; 11/4; 13/5; 12/5; 13/5; 11/4; 11/4; 11/4; 13/5; 13/5; 5/2; 11/4; 27/10; 13/5; 11/4; 11/4; 28/11; 27/10; 13/5; 27/10; 28/11; 11/4; 28/11; 27/10; 5/2; ; 13/5; 5/2; 
Granada; 3; 7/2; 10/3; 7/2; 18/5; 10/3; 10/3; 10/3; 10/3; 16/5; 16/5; 16/5; 10/3; 10/3; 16/5; 10/3; 33/10; 7/2; 13/4; 7/2; 33/10; 39/10; 29/10; 7/2; 16/5; ; 10/3; 3; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-28 08:19:17 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 17/20; 5/6; 5/6; 5/6; 4/5; 17/20; 5/6; 4/6; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; 10/13; 4/5; 4/5; 4/5; 10/13; 83/100; 16/19; 4/5; 5/6; ; 4/5; ; 
Draw; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 27/10; 11/4; 13/5; 13/5; 12/5; 11/4; 27/10; 5/2; 11/4; 11/4; 28/11; 27/10; 13/5; 27/10; 28/11; 11/4; 28/11; 27/10; 5/2; ; 13/5; ; 
Granada; 3; 16/5; 10/3; 16/5; 18/5; 10/3; 33/10; 10/3; 10/3; 10/3; 16/5; 16/5; 10/3; 10/3; 16/5; 10/3; 57/17; 7/2; 13/4; 7/2; 57/17; 39/10; 29/10; 7/2; 16/5; ; 3; ; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-28 12:19:26 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 17/20; 5/6; 5/6; 5/6; 4/5; 17/20; 5/6; 4/6; 5/6; 4/5; 5/6; 4/5; 4/5; 5/6; 5/6; 4/5; 10/13; 4/5; 4/5; 4/5; 10/13; 83/100; 16/19; 4/5; 5/6; ; 5/6; 4/5; 
Draw; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 27/10; 11/4; 13/5; 13/5; 12/5; 11/4; 27/10; 5/2; 11/4; 11/4; 28/11; 27/10; 13/5; 27/10; 28/11; 11/4; 28/11; 27/10; 5/2; ; 12/5; 5/2; 
Granada; 3; 16/5; 10/3; 16/5; 18/5; 10/3; 33/10; 10/3; 10/3; 10/3; 3; 16/5; 10/3; 10/3; 16/5; 10/3; 17/5; 7/2; 13/4; 7/2; 17/5; 39/10; 29/10; 7/2; 16/5; ; 10/3; 3; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-28 16:19:18 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 17/20; 5/6; 5/6; 5/6; 4/5; 17/20; 4/5; 4/6; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; 10/13; 4/5; 4/5; 4/5; 10/13; 83/100; 16/19; 4/5; 5/6; ; 4/5; 4/5; 
Draw; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 27/10; 5/2; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 11/4; 28/11; 27/10; 13/5; ; 13/5; 5/2; 
Granada; 3; 16/5; 10/3; 16/5; 18/5; 7/2; 17/5; 10/3; 10/3; 10/3; 16/5; 16/5; 10/3; 17/5; 16/5; 10/3; 7/2; 7/2; 13/4; 7/2; 7/2; 39/10; 29/10; 7/2; 10/3; ; 10/3; 3; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-28 20:20:02 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 17/20; 4/5; 5/6; 5/6; 4/5; 17/20; 4/5; 4/6; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; 10/13; 4/5; 4/5; 4/5; 10/13; 83/100; 16/19; 4/5; 5/6; ; 4/5; 4/5; 
Draw; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 27/10; 5/2; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 11/4; 28/11; 27/10; 13/5; ; 13/5; 5/2; 
Granada; 3; 16/5; 10/3; 16/5; 18/5; 7/2; 17/5; 10/3; 10/3; 10/3; 16/5; 16/5; 10/3; 17/5; 16/5; 10/3; 7/2; 7/2; 13/4; 7/2; 7/2; 39/10; 29/10; 7/2; 10/3; ; 10/3; 3; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-29 00:19:10 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 4/5; 4/5; 5/6; 5/6; 4/5; 17/20; 4/5; 4/6; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; 10/13; 3/4; 4/5; 8/11; 10/13; 83/100; 16/19; 3/4; 5/6; ; 4/5; 4/5; 
Draw; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 27/10; 5/2; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 11/4; 28/11; 27/10; 13/5; ; 13/5; 5/2; 
Granada; 10/3; 16/5; 10/3; 16/5; 18/5; 7/2; 17/5; 10/3; 10/3; 10/3; 16/5; 16/5; 10/3; 17/5; 16/5; 10/3; 7/2; 15/4; 13/4; 7/2; 7/2; 39/10; 29/10; 15/4; 7/2; ; 7/2; 3; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-29 04:19:16 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 4/5; 4/5; 5/6; 5/6; 4/5; 17/20; 4/5; 4/6; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; 10/13; 3/4; 4/5; 8/11; 10/13; 83/100; 16/19; 3/4; 5/6; ; 4/5; 4/5; 
Draw; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 27/10; 5/2; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 11/4; 28/11; 27/10; 13/5; ; 13/5; 5/2; 
Granada; 10/3; 16/5; 10/3; 16/5; 18/5; 7/2; 17/5; 10/3; 10/3; 10/3; 16/5; 16/5; 10/3; 17/5; 16/5; 10/3; 7/2; 15/4; 13/4; 7/2; 7/2; 39/10; 29/10; 15/4; 7/2; ; 7/2; 3; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-29 08:19:02 GMT+2; 2016-12-03 12:00; e70300-dr003
Sevilla; 4/5; 4/5; 5/6; 5/6; 4/5; 17/20; 4/5; 4/6; 5/6; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; 10/13; 3/4; 4/5; 8/11; 10/13; 83/100; 16/19; 3/4; 5/6; ; 8/11; 4/5; 
Draw; 13/5; 13/5; 13/5; 13/5; 13/5; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 27/10; 5/2; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 11/4; 28/11; 27/10; 13/5; ; 13/5; 5/2; 
Granada; 10/3; 16/5; 10/3; 16/5; 18/5; 7/2; 17/5; 10/3; 10/3; 10/3; 16/5; 16/5; 10/3; 17/5; 16/5; 10/3; 7/2; 15/4; 13/4; 7/2; 7/2; 39/10; 29/10; 15/4; 7/2; ; 7/2; 3; 
META; spain/la-liga-primera/granada-v-sevilla; 2016-11-29 12:19:17 GMT+2; 2016-12-03 12:00; e70300-dr003
