META; english/premier-league/arsenal-v-man-city; 2017-03-04 22:16:51 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 15/8; ; 39/20; 21/10; ; 2; 39/19; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 12/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 13/5; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-28 14:15:57 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 17/13; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 5/2; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-28 18:15:46 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 17/13; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 5/2; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-28 22:16:05 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 17/13; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 5/2; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 5/2; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-29 02:16:08 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 17/13; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 11/4; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-29 06:15:45 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 27/20; 17/13; 13/10; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 11/4; 5/2; 28/11; 12/5; 5/2; 28/11; 53/20; 13/5; 28/11; 5/2; 28/11; ; ; 12/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-29 10:15:46 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; 27/20; 17/13; 23/18; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 21/10; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 39/19; 37/19; 21/10; 39/19; 43/20; 37/19; 21/10; 2; 21/10; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 11/4; 5/2; 5/2; 12/5; 13/5; 5/2; 53/20; 13/5; 13/5; 5/2; 13/5; ; ; 12/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-29 14:16:09 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 11/8; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 11/8; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 27/20; 17/13; 23/18; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 39/20; 15/8; 15/8; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 21/10; ; 11/5; 2; 37/19; 21/10; 2; 43/20; 37/19; 21/10; 2; 21/10; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 12/5; 5/2; 28/11; 12/5; 13/5; 28/11; 53/20; 13/5; 13/5; 5/2; 13/5; ; ; 5/2; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-29 18:15:51 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 13/10; 13/10; 13/10; 27/20; 11/8; 11/8; 13/10; 5/4; 13/10; ; 5/4; 13/10; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 27/20; 11/8; 5/4; 5/4; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 19/10; 2; 15/8; 2; 41/20; 2; 19/10; 2; 19/10; 19/10; ; 39/20; 11/5; ; 11/5; 21/10; 37/19; 21/10; 21/10; 43/20; 2; 21/10; 21/10; 28/13; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 12/5; 5/2; 13/5; 12/5; 13/5; 13/5; 53/20; 13/5; 45/17; 5/2; 27/10; ; ; 5/2; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-29 22:15:48 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 5/4; 13/10; 13/10; 27/20; 13/10; 11/8; 13/10; 6/5; 13/10; ; 5/4; 13/10; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 27/20; 11/8; 5/4; 5/4; 13/10; ; ; 13/10; 11/8
Arsenal; 2; 19/10; 41/20; 15/8; 2; 41/20; 85/40; 19/10; 2; 2; 19/10; ; 39/20; 11/5; ; 11/5; 21/10; 37/19; 21/10; 21/10; 43/20; 2; 21/10; 21/10; 28/13; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 13/5; 13/5; ; 13/5; 12/5; 12/5; 5/2; 13/5; 12/5; 13/5; 13/5; 53/20; 13/5; 45/17; 5/2; 27/10; ; ; 5/2; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-30 02:16:00 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 5/4; 13/10; 13/10; 27/20; 13/10; 13/10; 13/10; 6/5; 13/10; ; 5/4; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; 5/4; 27/20; 23/18; 5/4; 5/4; 13/10; ; ; 13/10; 11/8
Arsenal; 2; 19/10; 41/20; 15/8; 2; 41/20; 85/40; 2; 2; 2; 19/10; ; 39/20; 21/10; ; 11/5; 21/10; 37/19; 21/10; 21/10; 43/20; 39/19; 21/10; 21/10; 28/13; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; ; 13/5; 27/10; 12/5; 5/2; 13/5; 12/5; 13/5; 13/5; 53/20; 13/5; 45/17; 5/2; 27/10; ; ; 5/2; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-30 06:15:48 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 5/4; 13/10; 13/10; 27/20; 13/10; 13/10; ; 6/5; 13/10; ; 6/5; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; 5/4; 27/20; 23/18; 5/4; 5/4; 13/10; ; ; 13/10; 11/8
Arsenal; 2; 19/10; 41/20; 15/8; 2; 41/20; 85/40; 2; ; 2; 19/10; ; 2; 21/10; ; 11/5; 21/10; 37/19; 21/10; 21/10; 43/20; 39/19; 21/10; 21/10; 28/13; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; ; 13/5; 13/5; ; 53/20; 27/10; 12/5; 5/2; 13/5; 12/5; 13/5; 13/5; 53/20; 13/5; 45/17; 5/2; 27/10; ; ; 12/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-30 10:15:49 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 13/10; 5/4; 13/10; 13/10; 27/20; 13/10; 13/10; 13/10; 6/5; 13/10; ; 6/5; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; 5/4; 133/100; 23/18; 5/4; 5/4; 13/10; ; ; 13/10; 11/8
Arsenal; 2; 19/10; 2; 15/8; 2; 41/20; 85/40; 2; 2; 2; 19/10; ; 2; 21/10; ; 11/5; 21/10; 37/19; 21/10; 21/10; 85/40; 39/19; 21/10; 21/10; 28/13; ; ; 19/10; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; ; 53/20; 27/10; 12/5; 5/2; 13/5; 12/5; 13/5; 13/5; 11/4; 13/5; 45/17; 5/2; 27/10; ; ; 12/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-30 14:16:05 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 5/4; 5/4; 11/8; 13/10; 27/20; 13/10; 13/10; 13/10; 6/5; 13/10; ; 6/5; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; 5/4; 133/100; 23/18; 5/4; 5/4; 13/10; ; ; 13/10; 11/8
Arsenal; 2; 2; 2; 19/10; 2; 41/20; 85/40; 2; 2; 2; 19/10; ; 2; 21/10; ; 11/5; 21/10; 37/19; 21/10; 21/10; 85/40; 39/19; 21/10; 21/10; 28/13; ; ; 2; 21/10
Draw; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; ; 53/20; 27/10; 12/5; 5/2; 45/17; 12/5; 13/5; 45/17; 11/4; 13/5; 45/17; 5/2; 27/10; ; ; 5/2; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-30 18:15:45 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 5/4; 13/10; 11/8; 13/10; 27/20; 13/10; 13/10; 13/10; 5/4; 13/10; ; 6/5; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; 5/4; 133/100; 5/4; 5/4; 13/10; 13/10; ; ; 13/10; 11/8
Arsenal; 2; 2; 21/10; 19/10; 2; 41/20; 85/40; 2; 2; 19/10; 19/10; ; 2; 21/10; ; 2; 39/19; 37/19; 21/10; 39/19; 85/40; 21/10; 21/10; 2; 28/13; ; ; 2; 21/10
Draw; 5/2; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; ; 53/20; 27/10; 12/5; 5/2; 45/17; 12/5; 13/5; 45/17; 11/4; 13/5; 45/17; 5/2; 27/10; ; ; 13/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-30 22:16:06 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 5/4; 5/4; 13/10; 11/8; 13/10; 27/20; 13/10; 13/10; 13/10; 5/4; 13/10; ; 13/10; 13/10; 6/5; 5/4; 13/10; 13/10; 5/4; 13/10; 133/100; 5/4; 5/4; 13/10; 13/10; ; ; 13/10; 11/8
Arsenal; 2; 2; 41/20; 19/10; 2; 41/20; 85/40; 2; 2; 19/10; 19/10; ; 39/20; 21/10; ; 2; 39/19; 37/19; 21/10; 39/19; 85/40; 21/10; 21/10; 2; 28/13; ; ; 19/10; 2
Draw; 5/2; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; ; 53/20; 27/10; 12/5; 5/2; 45/17; 12/5; 13/5; 45/17; 11/4; 13/5; 45/17; 13/5; 27/10; ; ; 5/2; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-31 02:16:04 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 7/5; 5/4; 13/10; 11/8; 13/10; 27/20; 13/10; 13/10; 13/10; 5/4; 13/10; ; 13/10; 13/10; 6/5; 5/4; 13/10; 13/10; 5/4; 13/10; 133/100; 5/4; 5/4; 11/8; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 2; 41/20; 19/10; 2; 41/20; 85/40; 2; 2; 19/10; 19/10; ; 39/20; 21/10; ; 2; 39/19; 37/19; 21/10; 39/19; 85/40; 21/10; 21/10; 2; 28/13; ; ; 19/10; 2
Draw; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; ; 53/20; 27/10; 12/5; 5/2; 45/17; 12/5; 13/5; 45/17; 11/4; 13/5; 45/17; 13/5; 27/10; ; ; 13/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-31 06:15:48 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 7/5; 5/4; 27/20; 11/8; 13/10; 27/20; 13/10; 13/10; 13/10; 5/4; 13/10; ; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; 133/100; 5/4; 5/4; 11/8; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 2; 41/20; 19/10; 2; 41/20; 85/40; 2; 2; 19/10; 19/10; ; 39/20; 21/10; ; 2; 39/19; 2; 21/10; 39/19; 85/40; 21/10; 21/10; 2; 28/13; ; ; 19/10; 2
Draw; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; ; 53/20; 27/10; 5/2; 5/2; 45/17; 5/2; 13/5; 45/17; 11/4; 13/5; 45/17; 13/5; 27/10; ; ; 5/2; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-31 10:15:56 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 7/5; 5/4; 27/20; 11/8; 13/10; 27/20; 13/10; 13/10; 13/10; 5/4; 13/10; ; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 133/100; 5/4; 5/4; 11/8; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 2; 41/20; 19/10; 2; 41/20; 85/40; 2; 2; 19/10; 19/10; ; 39/20; 21/10; ; 2; 39/19; 2; 21/10; 39/19; 85/40; 21/10; 21/10; 2; 28/13; ; ; 19/10; 2
Draw; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; ; 53/20; 27/10; 12/5; 5/2; 45/17; 5/2; 13/5; 45/17; 11/4; 13/5; 45/17; 13/5; 27/10; ; ; 5/2; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-03-31 14:16:22 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 7/5; 5/4; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; ; ; 13/10; 11/8; 5/4; 5/4; 13/10; 5/4; 5/4; 133/100; 5/4; 5/4; 13/10; 13/10; ; ; 13/10; 13/10
Arsenal; 2; 2; 41/20; 2; 2; 41/20; 85/40; 2; 2; 19/10; 2; ; ; 21/10; ; 2; 39/19; 2; 21/10; 39/19; 85/40; 21/10; 21/10; 2; 28/13; ; ; 19/10; 21/10
Draw; 13/5; 13/5; 27/10; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; ; ; 27/10; 13/5; 13/5; 45/17; 5/2; 13/5; 45/17; 11/4; 13/5; 45/17; 13/5; 27/10; ; ; 13/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-31 18:16:18 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; 13/10; 5/4; 6/5; 5/4; ; ; 5/4; 5/4; 6/5; 5/4; 6/5; 5/4; 5/4; 133/100; 6/5; 5/4; 5/4; 13/10; ; ; 5/4; 5/4
Arsenal; 21/10; 2; 43/20; 21/10; 2; 43/20; 21/10; 2; 85/40; 2; 21/10; ; ; 11/5; ; 2; 21/10; 9/4; 21/10; 21/10; 85/40; 28/13; 21/10; 21/10; 28/13; ; ; 2; 21/10
Draw; 11/4; 13/5; 11/4; 5/2; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 13/5; ; ; 14/5; 13/5; 13/5; 45/17; 5/2; 13/5; 45/17; 11/4; 27/10; 45/17; 13/5; 27/10; ; ; 13/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-03-31 22:16:24 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; 13/10; ; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4; 5/4; 133/100; 16/13; 5/4; 13/10; 13/10; ; ; 13/10; 27/20
Arsenal; 21/10; 2; 43/20; 21/10; 2; 43/20; 85/40; 2; 85/40; 2; 2; ; 21/10; 21/10; ; 2; 39/19; 21/10; 21/10; 39/19; 85/40; 21/10; 21/10; 21/10; 28/13; ; ; 2; 21/10
Draw; 11/4; 13/5; 11/4; 5/2; 13/5; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; ; 53/20; 14/5; 13/5; 13/5; 45/17; 13/5; 13/5; 45/17; 11/4; 27/10; 45/17; 13/5; 27/10; ; ; 13/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-04-01 02:16:36 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; 13/10; ; 5/4; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; 5/4; 133/100; 16/13; 5/4; 13/10; 13/10; ; 5/4; 13/10; 11/8
Arsenal; 21/10; 2; 21/10; 21/10; 2; 43/20; 85/40; 2; 85/40; 19/10; 2; ; 21/10; 21/10; ; 2; 39/19; 21/10; 21/10; 39/19; 85/40; 133/67; 21/10; 21/10; 28/13; ; 2; 2; 21/10
Draw; 11/4; 13/5; 11/4; 5/2; 13/5; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; ; 53/20; 14/5; 12/5; 13/5; 45/17; 13/5; 13/5; 45/17; 11/4; 5/2; 45/17; 13/5; 27/10; ; 13/5; 13/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-04-01 06:16:53 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; ; 5/4; 13/10; ; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4; 13/10; 133/100; 16/13; 5/4; 13/10; 13/10; ; ; 5/4; 11/8
Arsenal; 21/10; 2; 21/10; 21/10; 2; 43/20; 85/40; 2; ; 19/10; 2; ; 21/10; 21/10; ; 2; 39/19; 21/10; 21/10; 21/10; 85/40; 133/67; 21/10; 21/10; 28/13; ; ; 19/10; 21/10
Draw; 11/4; 13/5; 11/4; 5/2; 13/5; 13/5; 11/4; 13/5; ; 13/5; 13/5; ; 53/20; 11/4; 13/5; 13/5; 45/17; 13/5; 13/5; 28/11; 11/4; 5/2; 45/17; 13/5; 27/10; ; ; 13/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-04-01 10:16:52 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 13/10; 5/4; 13/10; 13/10; 11/8; 5/4; 13/10; 13/10; 5/4; 5/4; 13/10; ; 5/4; 13/10; 13/10; 5/4; 5/4; 6/5; 5/4; 5/4; 133/100; 23/18; 5/4; 13/10; 13/10; ; ; 13/10; 11/8
Arsenal; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 85/40; 2; 85/40; 19/10; 2; ; 21/10; 21/10; ; 2; 39/19; 21/10; 21/10; 39/19; 85/40; 2; 21/10; 21/10; 28/13; ; ; 19/10; 21/10
Draw; 11/4; 13/5; 11/4; 5/2; 13/5; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; ; 53/20; 14/5; 12/5; 13/5; 45/17; 13/5; 13/5; 45/17; 11/4; 27/10; 45/17; 13/5; 27/10; ; ; 13/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-04-01 14:16:57 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 13/10; 5/4; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; ; 5/4; 13/10; 5/4; 13/10; 5/4; 6/5; 5/4; 5/4; 133/100; 5/4; 5/4; 13/10; 13/10; ; ; 13/10; 27/20
Arsenal; 21/10; 2; 21/10; 21/10; 21/10; 41/20; 85/40; 2; 85/40; 19/10; 2; ; 21/10; 21/10; ; 2; 39/19; 21/10; 21/10; 39/19; 85/40; 133/67; 21/10; 21/10; 28/13; ; ; 2; 2
Draw; 11/4; 13/5; 11/4; 5/2; 13/5; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; ; 53/20; 11/4; 13/5; 27/10; 45/17; 13/5; 13/5; 45/17; 11/4; 28/11; 45/17; 13/5; 27/10; ; ; 13/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-04-01 18:41:33 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 13/10; 5/4; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; ; 13/10; 13/10; 11/8; 13/10; 13/10; 6/5; 13/10; 13/10; 133/100; 5/4; 13/10; 13/10; 23/17; ; 13/10; 27/20; 27/20
Arsenal; 21/10; 2; 41/20; 21/10; 21/10; 41/20; 21/10; 2; 2; 19/10; 2; ; 2; 21/10; ; 2; 2; 21/10; 2; 2; 85/40; 21/10; 2; 21/10; 39/19; ; 19/10; 2; 2
Draw; 11/4; 13/5; 11/4; 5/2; 13/5; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; ; 53/20; 11/4; 13/5; 27/10; 45/17; 13/5; 13/5; 45/17; 11/4; 45/17; 45/17; 13/5; 27/10; ; 13/5; 13/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-04-01 22:40:52 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 13/10; 5/4; 13/10; 13/10; 11/8; ; 13/10; 13/10; 13/10; 5/4; 5/4; ; 13/10; 13/10; 11/8; 5/4; 13/10; 6/5; 5/4; ; 133/100; 5/4; 23/18; 13/10; 25/19; ; 13/10; 13/10; 11/8
Arsenal; 21/10; 2; 41/20; 21/10; 21/10; ; 21/10; 2; 2; 19/10; 19/10; ; 2; 21/10; ; 2; 2; 21/10; 2; ; 85/40; 21/10; 39/19; 2; 25/12; ; 19/10; 2; 21/10
Draw; 11/4; 13/5; 11/4; 5/2; 13/5; ; 11/4; 13/5; 13/5; 13/5; 13/5; ; 53/20; 14/5; 13/5; 27/10; 45/17; 13/5; 27/10; ; 11/4; 13/5; 27/10; 13/5; 11/4; ; 13/5; 13/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-04-02 02:40:57 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 11/8; 13/10; 13/10; 13/10; 11/8; 13/10; 11/8; 5/4; 13/10; 5/4; 5/4; ; 13/10; 11/8; 11/8; 13/10; ; 6/5; 5/4; 13/10; 67/50; 13/10; 23/18; 13/10; 25/19; ; 13/10; 13/10; 11/8
Arsenal; 21/10; 2; 2; 21/10; 21/10; 41/20; 2; 2; 2; 19/10; 19/10; ; 39/20; 2; ; 2; ; 21/10; 2; 39/19; 21/10; 37/19; 39/19; 2; 25/12; ; 2; 2; 2
Draw; 13/5; 13/5; 11/4; 5/2; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; 13/5; ; 53/20; 11/4; 13/5; 13/5; ; 13/5; 27/10; 45/17; 139/50; 13/5; 27/10; 13/5; 11/4; ; 13/5; 13/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-04-02 06:40:49 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 11/8; 13/10; 13/10; 11/8; 11/8; 13/10; 11/8; 5/4; 13/10; 5/4; 5/4; ; 13/10; 13/10; 5/4; 13/10; 13/10; 6/5; 5/4; 13/10; 67/50; 23/18; 23/18; 11/8; 25/19; ; ; 27/20; 27/20
Arsenal; 21/10; 2; 2; 2; 21/10; 41/20; 2; 2; 2; 19/10; 19/10; ; 39/20; 21/10; ; 2; 2; 21/10; 2; 2; 21/10; 39/19; 39/19; 2; 25/12; ; ; 19/10; 19/10
Draw; 13/5; 13/5; 11/4; 5/2; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; 13/5; ; 53/20; 11/4; 12/5; 13/5; 45/17; 13/5; 27/10; 45/17; 139/50; 45/17; 27/10; 13/5; 11/4; ; ; 13/5; 27/10
META; english/premier-league/arsenal-v-man-city; 2017-04-02 10:41:00 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
