META; english/premier-league/burnley-v-tottenham; 2017-03-04 22:16:53 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Draw; 3; 14/5; 14/5; 3; 3; 3; 29/10; 29/10; 3; 14/5; 3; 14/5; 57/20; 29/10; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 31/10; 56/19; 37/13; 14/5; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 17/4; 9/2; 9/2; 470/100; 5; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 79/17; 17/4; 9/2; 79/17; 5; 22/5; 9/2; 9/2; 9/2; ; ; 24/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-29 02:15:35 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 8/13; 4/6; 6/10; 8/13; 4/6; 13/20; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 13/20; 7/11; 11/17; 8/13; 11/17; ; ; 8/13; 4/6
Draw; 3; 14/5; 14/5; 3; 3; 3; 3; 29/10; 3; 14/5; 3; 14/5; 57/20; 29/10; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 31/10; 56/19; 37/13; 14/5; 37/13; ; ; 14/5; 3
Burnley; 19/4; 9/2; 17/4; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 79/17; 17/4; 9/2; 79/17; 5; 22/5; 9/2; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-29 06:15:24 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 8/13; 13/20; 6/10; 8/13; 4/6; 13/20; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 13/20; 7/11; 11/17; 8/13; 11/17; ; ; 4/7; 4/6
Draw; 3; 14/5; 14/5; 3; 3; 3; 3; 29/10; 3; 14/5; 3; 14/5; 57/20; 29/10; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 31/10; 56/19; 37/13; 14/5; 37/13; ; ; 27/10; 3
Burnley; 19/4; 9/2; 9/2; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 79/17; 17/4; 9/2; 79/17; 5; 22/5; 9/2; 9/2; 9/2; ; ; 9/2; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-29 10:15:26 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 8/13; 13/20; 6/10; 8/13; 4/6; 13/20; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 13/20; 7/11; 11/17; 8/13; 19/29; ; ; 4/7; 4/6
Draw; 3; 3; 14/5; 3; 3; 3; 3; 29/10; 3; 14/5; 3; 14/5; 57/20; 29/10; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 31/10; 56/19; 56/19; 14/5; 56/19; ; ; 27/10; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 79/17; 17/4; 9/2; 79/17; 5; 22/5; 9/2; 9/2; 9/2; ; ; 9/2; 24/5
META; english/premier-league/burnley-v-tottenham; 2017-03-29 14:15:37 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 8/13; 13/20; 6/10; 8/13; 4/6; 13/20; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 13/20; 7/11; 11/17; 8/13; 19/29; ; ; 8/13; 4/6
Draw; 3; 3; 14/5; 3; 3; 3; 3; 29/10; 3; 14/5; 3; 11/4; 57/20; 29/10; 14/5; 3; 56/19; 29/10; 14/5; 56/19; 31/10; 56/19; 56/19; 3; 56/19; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 79/17; 17/4; 9/2; 79/17; 5; 22/5; 9/2; 9/2; 9/2; ; ; 23/5; 24/5
META; english/premier-league/burnley-v-tottenham; 2017-03-29 18:15:32 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 8/13; 13/20; 6/10; 8/13; 4/6; 4/6; 8/13; 8/13; 8/13; 8/13; 4/6; 8/13; 4/6; 13/20; 8/13; 8/13; 3/5; 8/13; 8/13; 67/100; 7/11; 19/29; 8/13; 9/13; ; ; 8/13; 4/6
Draw; 3; 3; 11/4; 3; 3; 3; 3; 29/10; 14/5; 14/5; 3; 13/5; 14/5; 29/10; 14/5; 3; 29/10; 29/10; 14/5; 29/10; 31/10; 29/10; 56/19; 14/5; 3; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 24/5; 17/4; 22/5; 24/5; 24/5; 19/4; 22/5; 9/2; 9/2; ; ; 23/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-29 22:15:25 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 4/6; 4/6; 19/29; 8/13; 9/13; ; ; 8/13; 4/6
Draw; 3; 11/4; 11/4; 3; 3; 3; 3; 29/10; 14/5; 14/5; 3; 14/5; 14/5; 29/10; 14/5; 29/10; 29/10; 29/10; 14/5; 29/10; 31/10; 56/19; 56/19; 14/5; 3; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 17/4; 9/2; 9/2; 9/2; 79/17; 17/4; 22/5; 79/17; 49/10; 21/5; 22/5; 9/2; 9/2; ; ; 23/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 02:15:31 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 8/13; 8/13; 13/20; 8/13; 8/13; 13/20; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 4/6; 4/6; 19/29; 8/13; 9/13; ; ; 4/6; 4/6
Draw; 3; 11/4; 11/4; 3; 3; 3; 3; 29/10; 14/5; 14/5; 3; 14/5; 14/5; 29/10; 14/5; 29/10; 29/10; 29/10; 14/5; 29/10; 31/10; 56/19; 56/19; 14/5; 3; ; ; 14/5; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 17/4; 9/2; 9/2; 9/2; 79/17; 17/4; 22/5; 79/17; 49/10; 21/5; 22/5; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 06:15:29 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 8/13; ; 13/20; 8/13; 8/13; 13/20; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 4/6; 4/6; 19/29; 8/13; 9/13; ; ; 4/7; 4/6
Draw; 3; 11/4; 11/4; 3; 3; 3; 3; 29/10; ; 14/5; 3; 14/5; 14/5; 29/10; 14/5; 29/10; 29/10; 29/10; 14/5; 29/10; 31/10; 56/19; 56/19; 14/5; 3; ; ; 27/10; 3
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; ; 17/4; 17/4; 4; 17/4; 9/2; 9/2; 9/2; 79/17; 17/4; 22/5; 79/17; 49/10; 21/5; 22/5; 9/2; 9/2; ; ; 22/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 10:15:27 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 4/6; 4/6; 6/10; 8/13; 4/6; 7/10; 8/13; 8/13; 4/6; 8/13; 4/6; 13/20; 4/6; 13/20; 8/13; 11/17; 3/5; 8/13; 11/17; 4/6; 9/13; 19/29; 4/6; 9/13; ; ; 4/6; 4/6
Draw; 3; 11/4; 27/10; 3; 3; 3; 14/5; 29/10; 14/5; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 29/10; 29/10; 29/10; 14/5; 29/10; 31/10; 56/19; 56/19; 14/5; 3; ; ; 14/5; 3
Burnley; 19/4; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 9/2; 4; 17/4; 9/2; 9/2; 9/2; 23/5; 17/4; 22/5; 23/5; 49/10; 41/10; 22/5; 9/2; 9/2; ; ; 9/2; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 14:15:39 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/7; 7/10; 4/6; 7/10; 8/13; 4/6; 4/6; 8/13; 8/13; 13/20; 4/6; 4/6; 13/20; 4/6; 13/20; 4/6; 11/17; 3/5; 8/13; 11/17; 67/100; 4/6; 19/29; 8/13; 9/13; ; ; 4/6; 4/6
Draw; 3; 13/5; 11/4; 3; 3; 3; 29/10; 29/10; 14/5; 11/4; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 29/10; 61/20; 56/19; 56/19; 14/5; 3; ; ; 14/5; 3
Burnley; 19/4; 4; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 9/2; 4; 17/4; 9/2; 9/2; 9/2; 19/4; 17/4; 22/5; 19/4; 49/10; 43/10; 22/5; 9/2; 9/2; ; ; 23/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 18:15:24 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 3/5; 4/6; 4/6; 7/10; 8/13; 13/20; 4/6; 8/13; 8/13; 13/20; 4/6; 4/6; 13/20; 7/10; 4/6; 8/13; 11/17; 3/5; 8/13; 11/17; 67/100; 4/6; 19/29; 4/6; 9/13; ; ; 4/6; 4/6
Draw; 29/10; 11/4; 29/10; 3; 3; 3; 3; 29/10; 14/5; 14/5; 14/5; 13/5; 14/5; 3; 11/4; 29/10; 29/10; 29/10; 14/5; 29/10; 61/20; 29/10; 56/19; 14/5; 3; ; ; 14/5; 14/5
Burnley; 9/2; 17/4; 19/4; 4; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 9/2; 9/2; 19/4; 24/5; 9/2; 9/2; 19/4; 17/4; 22/5; 19/4; 49/10; 22/5; 22/5; 9/2; 9/2; ; ; 23/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-30 22:15:43 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 3/5; 4/6; 4/6; 7/10; 8/13; 13/20; 4/6; 8/13; 8/13; 13/20; 4/6; 4/6; 13/20; 7/10; 4/6; 4/6; 8/13; 3/5; 8/13; 8/13; 67/100; 13/19; 19/29; 4/6; 9/13; ; ; 4/6; 4/6
Draw; 29/10; 13/5; 14/5; 3; 3; 3; 29/10; 29/10; 14/5; 11/4; 11/4; 5/2; 14/5; 29/10; 11/4; 14/5; 29/10; 29/10; 14/5; 29/10; 61/20; 37/13; 56/19; 14/5; 3; ; ; 14/5; 14/5
Burnley; 9/2; 9/2; 19/4; 4; 9/2; 460/100; 19/4; 9/2; 9/2; 17/4; 17/4; 9/2; 19/4; 24/5; 9/2; 9/2; 24/5; 17/4; 22/5; 24/5; 49/10; 22/5; 22/5; 9/2; 9/2; ; ; 23/5; 5
META; english/premier-league/burnley-v-tottenham; 2017-03-31 02:15:34 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/6; 4/6; 7/10; 4/6; 8/13; 4/6; 8/11; 8/13; 4/6; 4/6; 4/6; 7/10; 13/20; 8/11; 4/6; 4/6; 4/6; 3/5; 8/13; 4/6; 67/100; 19/29; 19/29; 4/6; 9/13; ; ; 4/6; 4/6
Draw; 29/10; 13/5; 14/5; 11/4; 3; 14/5; 14/5; 29/10; 14/5; 11/4; 11/4; 5/2; 11/4; 29/10; 11/4; 11/4; 37/13; 29/10; 14/5; 37/13; 61/20; 37/13; 56/19; 11/4; 3; ; ; 11/4; 14/5
Burnley; 5; 9/2; 9/2; 4; 9/2; 470/100; 9/2; 9/2; 9/2; 17/4; 17/4; 9/2; 19/4; 9/2; 9/2; 9/2; 79/17; 17/4; 22/5; 79/17; 49/10; 9/2; 22/5; 9/2; 9/2; ; ; 23/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-31 06:15:27 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 7/10; 7/10; 8/11; 4/6; 8/13; 4/6; 8/11; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 8/11; 4/6; 4/6; 4/6; 11/17; 8/13; 4/6; 67/100; 19/29; 19/29; 7/10; 9/13; ; ; 4/6; 4/6
Draw; 14/5; 5/2; 11/4; 11/4; 3; 14/5; 14/5; 29/10; 14/5; 13/5; 11/4; 5/2; 11/4; 14/5; 11/4; 11/4; 14/5; 14/5; 14/5; 14/5; 61/20; 37/13; 56/19; 11/4; 3; ; ; 13/5; 14/5
Burnley; 19/4; 9/2; 9/2; 4; 9/2; 470/100; 9/2; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 50/11; 9/2; 22/5; 50/11; 49/10; 9/2; 22/5; 9/2; 9/2; ; ; 21/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-31 10:15:29 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 7/10; 7/10; 8/11; 4/6; 8/13; 7/10; 8/11; 8/13; 4/6; 4/6; 4/6; 7/10; 4/6; 8/11; 7/10; 4/6; 4/6; 11/17; 8/13; 4/6; 67/100; 19/29; 19/29; 7/10; 9/13; ; ; 4/6; 4/6
Draw; 14/5; 13/5; 11/4; 11/4; 3; 14/5; 14/5; 29/10; 14/5; 13/5; 14/5; 13/5; 11/4; 14/5; 11/4; 11/4; 14/5; 14/5; 14/5; 14/5; 61/20; 37/13; 56/19; 11/4; 3; ; ; 27/10; 14/5
Burnley; 19/4; 17/4; 9/2; 4; 9/2; 17/4; 9/2; 9/2; 17/4; 17/4; 4; 4; 9/2; 9/2; 9/2; 9/2; 50/11; 9/2; 22/5; 50/11; 49/10; 9/2; 22/5; 9/2; 9/2; ; ; 22/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-31 14:15:44 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 7/10; 7/10; 7/10; 7/10; 4/6; 7/10; 8/11; 4/6; 4/6; 4/6; 7/10; 8/11; 4/6; 8/11; 7/10; 7/10; 4/6; 11/17; 8/13; 4/6; 69/100; 7/10; 19/29; 7/10; 9/13; ; ; 4/6; 8/11
Draw; 14/5; 13/5; 14/5; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 29/10; 11/4; 11/4; 14/5; 14/5; 14/5; 14/5; 3; 37/13; 56/19; 11/4; 3; ; ; 11/4; 14/5
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 17/4; 4; 9/2; 9/2; 9/2; 9/2; 50/11; 9/2; 22/5; 50/11; 47/10; 21/5; 22/5; 9/2; 9/2; ; ; 9/2; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-03-31 18:15:44 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/6; 7/10; 7/10; 7/10; 4/6; 7/10; 4/6; 4/6; 4/6; 13/20; 4/6; 7/10; 13/20; 7/10; 7/10; 4/6; 4/6; 11/17; 8/13; 4/6; 69/100; 9/13; 11/17; 7/10; 13/19; ; ; 4/6; 4/6
Draw; 3; 13/5; 14/5; 11/4; 14/5; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 11/4; 11/4; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 14/5; 3; 14/5; 37/13; 14/5; 29/10; ; ; 14/5; 14/5
Burnley; 19/4; 17/4; 19/4; 9/2; 9/2; 17/4; 19/4; 9/2; 9/2; 17/4; 9/2; 5; 19/4; 9/2; 9/2; 9/2; 79/17; 9/2; 23/5; 79/17; 47/10; 22/5; 23/5; 9/2; 19/4; ; ; 23/5; 24/5
META; english/premier-league/burnley-v-tottenham; 2017-03-31 22:15:44 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 4/6; 8/13; 7/10; 7/10; 4/6; 7/10; 4/6; 4/6; 4/6; 4/6; 4/6; 7/10; 13/20; 7/10; 7/10; 4/6; 4/6; 11/17; 8/13; 4/6; 69/100; 4/6; 11/17; 7/10; 13/19; ; ; 4/6; 4/6
Draw; 3; 13/5; 14/5; 11/4; 14/5; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 13/5; 11/4; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 14/5; 3; 14/5; 37/13; 14/5; 29/10; ; ; 14/5; 14/5
Burnley; 19/4; 9/2; 9/2; 9/2; 9/2; 17/4; 19/4; 9/2; 9/2; 17/4; 9/2; 5; 19/4; 9/2; 9/2; 9/2; 50/11; 9/2; 23/5; 50/11; 47/10; 9/2; 23/5; 9/2; 19/4; ; ; 23/5; 24/5
META; english/premier-league/burnley-v-tottenham; 2017-04-01 02:16:10 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 7/10; 4/6; 8/11; 7/10; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 4/6; 7/10; 13/20; 8/11; 7/10; 4/6; 4/6; 11/17; 8/13; 4/6; 69/100; 4/6; 11/17; 7/10; 13/19; ; 4/6; 4/6; 4/6
Draw; 14/5; 13/5; 14/5; 11/4; 14/5; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 13/5; 11/4; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 14/5; 3; 14/5; 37/13; 11/4; 29/10; ; 14/5; 14/5; 14/5
Burnley; 19/4; 9/2; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 9/2; 5; 19/4; 9/2; 9/2; 9/2; 9/2; 9/2; 23/5; 49/11; 47/10; 9/2; 23/5; 9/2; 19/4; ; 9/2; 9/2; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-04-01 06:16:19 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 7/10; 4/6; 7/10; 7/10; 4/6; 7/10; 7/10; 4/6; ; 4/6; 7/10; 7/10; 13/20; 7/10; 7/10; 4/6; 4/6; 11/17; 8/13; 5/7; 69/100; 9/13; 11/17; 7/10; 13/19; ; ; 4/6; 4/6
Draw; 14/5; 13/5; 14/5; 11/4; 14/5; 14/5; 29/10; 11/4; ; 11/4; 14/5; 14/5; 11/4; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 11/4; 3; 14/5; 37/13; 11/4; 29/10; ; ; 11/4; 14/5
Burnley; 19/4; 9/2; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; ; 17/4; 17/4; 9/2; 19/4; 24/5; 9/2; 9/2; 9/2; 9/2; 23/5; 43/10; 47/10; 22/5; 23/5; 9/2; 19/4; ; ; 22/5; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-04-01 10:16:15 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 7/10; 7/10; 7/10; 7/10; 7/10; 7/10; 7/10; 4/6; 4/6; 4/6; 7/10; 7/10; 4/6; 7/10; 7/10; 7/10; 4/6; 11/17; 8/13; 4/6; 7/10; 7/10; 11/17; 7/10; 13/19; ; ; 4/6; 4/6
Draw; 14/5; 13/5; 14/5; 11/4; 3; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 11/4; 11/4; 37/13; 14/5; 14/5; 37/13; 59/20; 11/4; 29/10; 11/4; 56/19; ; ; 14/5; 14/5
Burnley; 19/4; 17/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 24/5; 9/2; 9/2; 50/11; 9/2; 23/5; 50/11; 47/10; 43/10; 23/5; 9/2; 79/17; ; ; 9/2; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-04-01 14:16:23 GMT+3; 2017-04-01 15:00; Nothing; Xlenovo
Tottenham; 7/10; 4/6; 7/10; 7/10; 8/11; 7/10; 7/10; 4/6; 4/6; 7/10; 7/10; 7/10; 4/6; 7/10; 7/10; 7/10; 4/6; 11/17; 8/13; 4/6; 7/10; 9/13; 11/17; 7/10; 13/19; ; 4/6; 4/6; 4/6
Draw; 29/10; 13/5; 14/5; 11/4; 14/5; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 11/4; 29/10; 14/5; 14/5; 14/5; 14/5; 59/20; 11/4; 29/10; 11/4; 56/19; ; 14/5; 14/5; 14/5
Burnley; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 5; 9/2; 9/2; 50/11; 9/2; 23/5; 50/11; 47/10; 22/5; 23/5; 9/2; 79/17; ; 9/2; 9/2; 23/5
META; english/premier-league/burnley-v-tottenham; 2017-04-01 18:40:54 GMT+3; 2017-04-01 15:00; In Play; Xlenovo
Tottenham; 1/6; 1/6; ; 2/13; ; 2/13; 2/13; 1/10; ; 1/7; 1/8; ; 2/13; ; ; ; ; 1/7; ; ; ; ; ; 6/5; ; ; ; 8/11; 1/5
Draw; 9/2; 5; ; 5; ; 19/4; 21/4; 6; ; 5; 5; ; 5; ; ; ; ; 5; ; ; ; ; ; 7/5; ; ; 7/5; 13/5; 27/5
Burnley; 28; 50; ; 28; ; 40; 30; 50; ; 40; 28; ; 33; ; ; ; ; 40; ; ; ; ; ; 4; ; ; ; 4; 45
