META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-06 22:23:45 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Draw; 21/10; 85/40; 21/10; 11/5; 23/10; 11/5; 2; ; 11/5; 21/10; 11/5; 9/4; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 28/13; 2; 9/4; 11/5; 11/5; ; 2; 21/10; 23/10
Lorca; 3; 14/5; 13/5; 13/5; 17/5; 3; 11/4; ; 31/10; 13/5; 3; 13/5; 5/2; 27/10; 3; 14/5; 16/5; 56/19; 16/5; 9/4; 31/10; 13/5; 14/5; 57/20; 3; ; 14/5; 11/4; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-13 22:23:51 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 1; 21/20; 1; 51/50; 19/20; 1; ; 19/20; 21/20; 1; 20/21; 21/20; 21/20; 1; 1; 1; 1; 1; 21/20; 19/20; 10/11; 11/10; 1; 1; ; 20/21; 20/21; 1
Draw; 21/10; 21/10; 21/10; 11/5; 23/10; 11/5; 2; ; 11/5; 21/10; 11/5; 11/5; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 28/13; 2; 9/4; 11/5; 11/5; ; 2; 2; 23/10
Lorca; 3; 14/5; 13/5; 13/5; 17/5; 3; 11/4; ; 31/10; 13/5; 3; 14/5; 5/2; 27/10; 3; 14/5; 16/5; 56/19; 16/5; 9/4; 31/10; 13/5; 14/5; 57/20; 3; ; 14/5; 11/4; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-14 02:23:51 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 21/20; 1; 21/20; 1; 51/50; 19/20; 1; ; 19/20; 21/20; 1; 1; 21/20; 21/20; 1; 1; 1; 1; 1; 15/14; 19/20; 10/11; 21/20; 1; 1; ; 20/21; 1; 1
Draw; 21/10; 21/10; 21/10; 11/5; 23/10; 11/5; 2; ; 11/5; 21/10; 11/5; 9/4; 11/5; 43/20; 21/10; 21/10; 21/10; 11/5; 21/10; 23/10; 28/13; 2; 23/10; 11/5; 11/5; ; 21/10; 21/10; 23/10
Lorca; 3; 14/5; 13/5; 13/5; 17/5; 3; 11/4; ; 31/10; 13/5; 3; 13/5; 5/2; 27/10; 3; 14/5; 16/5; 56/19; 16/5; 12/5; 31/10; 13/5; 29/10; 57/20; 3; ; 14/5; 3; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-14 10:23:51 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 1; 19/20; 1; 1; 51/50; 19/20; 1; ; 19/20; 1; 1; 1; 1; 1; 1; 1; 21/20; 1; 21/20; 17/16; 19/20; 10/11; 21/20; 1; 1; ; 1; 21/20; 1
Draw; 21/10; 11/5; 11/5; 11/5; 23/10; 11/5; 2; ; 11/5; 11/5; 9/4; 11/5; 23/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 23/10; 28/13; 2; 23/10; 11/5; 9/4; ; 11/5; 9/4; 23/10
Lorca; 16/5; 14/5; 13/5; 13/5; 17/5; 29/10; 11/4; ; 31/10; 13/5; 3; 11/4; 13/5; 27/10; 3; 14/5; 3; 56/19; 3; 12/5; 31/10; 13/5; 29/10; 57/20; 3; ; 3; 3; 3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-14 14:24:14 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 10/11; 10/11; 10/11; 19/20; 51/50; 19/20; 10/11; ; 9/10; 10/11; 20/21; 10/11; 19/20; 10/11; 10/11; 10/11; 1; 19/20; 10/11; 19/20; 9/10; 9/10; 37/40; 10/11; 19/20; ; 10/11; 20/21; 20/21
Draw; 11/5; 11/5; 11/5; 11/5; 23/10; 11/5; 9/4; ; 9/4; 11/5; 9/4; 9/4; 9/4; 11/5; 9/4; 21/10; 21/10; 9/4; 11/5; 9/4; 9/4; 11/5; 23/10; 23/10; 9/4; ; 23/10; 23/10; 23/10
Lorca; 10/3; 3; 29/10; 14/5; 17/5; 29/10; 3; ; 16/5; 29/10; 10/3; 3; 14/5; 3; 16/5; 3; 16/5; 41/13; 7/2; 14/5; 16/5; 14/5; 10/3; 16/5; 16/5; ; 3; 10/3; 10/3
META; spain/la-liga-segunda/leonesa-v-lorca; 2018-01-14 18:24:22 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Leonesa; 10/11; 10/11; 19/20; 19/20; 24/25; 20/23; 10/11; ; 9/10; 19/20; 10/11; 10/11; 19/20; 19/20; 10/11; 10/11; 10/11; 10/11; 10/11; 66/67; 9/10; 9/10; 20/21; 10/11; 19/20; ; 20/21; 20/21; 20/21
Draw; 11/5; 11/5; 11/5; 11/5; 121/50; 9/4; 9/4; ; 9/4; 11/5; 23/10; 23/10; 9/4; 11/5; 9/4; 11/5; 11/5; 9/4; 11/5; 9/4; 9/4; 11/5; 23/10; 23/10; 23/10; ; 23/10; 23/10; 23/10
Lorca; 10/3; 3; 29/10; 14/5; 7/2; 16/5; 3; ; 16/5; 29/10; 10/3; 3; 14/5; 29/10; 16/5; 3; 7/2; 41/13; 7/2; 27/10; 16/5; 14/5; 33/10; 16/5; 16/5; ; 3; 10/3; 10/3
