META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2017-12-24 14:27:12 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 37/19; ; ; ; ; ; ; ; ; ; ; 
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 45/17; ; ; ; ; ; ; ; ; ; ; 
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2017-12-24 18:27:10 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Reus Deportiu; 23/20; ; ; ; ; ; ; ; 11/10; ; ; 6/5; ; ; 5/4; ; ; 6/5; ; 17/14; 11/10; ; 13/10; ; 6/5; ; ; 5/4; 
Reus Deportiu; 17/10; 17/10; 17/10; 17/10; 39/20; ; 7/4; ; 15/8; 17/10; 9/5; 7/4; ; 17/10; 9/5; 7/4; 24/13; 7/4; 24/13; 19/11; 24/13; 13/8; 9/5; 7/4; 24/13; ; 15/8; 19/10; 19/10
Alcorcon; 15/8; 15/8; 9/5; 9/5; 85/40; ; 15/8; ; 15/8; 9/5; 19/10; 19/10; ; 37/20; 2; 15/8; 37/19; 19/10; 37/19; 20/11; 24/13; 9/5; 2; 19/10; 37/19; ; 2; 2; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-06 14:28:12 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 13/8; 17/10; 7/4; 17/10; 173/100; ; 13/8; ; 28/17; 7/4; 17/10; 17/10; ; 7/4; 13/8; 17/10; 17/10; 28/17; 17/10; 17/10; 13/8; 13/8; 7/4; 7/4; 17/10; ; 13/8; 13/8; 7/4
Reus Deportiu; 9/5; 17/10; 28/17; 17/10; 93/50; ; 7/4; ; 7/4; 33/20; 9/5; 7/4; ; 17/10; 9/5; 7/4; 24/13; 9/5; 24/13; 12/7; 17/10; 13/8; 9/5; 7/4; 9/5; ; 19/10; 19/10; 19/10
Alcorcon; 21/10; 15/8; 28/15; 15/8; 111/50; ; 15/8; ; 21/10; 15/8; 2; 19/10; ; 15/8; 2; 19/10; 37/19; 2; 37/19; 31/16; 39/19; 9/5; 2; 19/10; 39/19; ; 2; 21/10; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-06 18:26:05 GMT+2; 2018-01-06 19:00; Nothing; Xlenovo
Draw; 8/5; 17/10; 7/4; 17/10; 173/100; ; 13/8; ; 28/17; 7/4; 17/10; 7/4; ; 7/4; 13/8; 17/10; 17/10; 28/17; 17/10; 17/10; 13/8; 13/8; 7/4; 7/4; 28/17; ; 13/8; 13/8; 17/10
Reus Deportiu; 15/8; 17/10; 28/17; 17/10; 93/50; ; 7/4; ; 7/4; 33/20; 9/5; 17/10; ; 17/10; 9/5; 7/4; 24/13; 9/5; 24/13; 19/11; 17/10; 13/8; 9/5; 7/4; 24/13; ; 19/10; 19/10; 19/10
Alcorcon; 2; 19/10; 28/15; 15/8; 111/50; ; 15/8; ; 21/10; 15/8; 2; 19/10; ; 19/10; 2; 19/10; 37/19; 2; 37/19; 23/12; 39/19; 9/5; 2; 19/10; 39/19; ; 21/10; 21/10; 21/10
META; spain/la-liga-segunda/reus-deportiu-v-alcorcon; 2018-01-06 22:23:01 GMT+2; 2018-01-06 19:00; In Play; Xlenovo
Alcorcon; 1/4; 2/7; 1/3; 2/9; 19/50; ; 1/4; 2/9; 3/13; 2/7; 2/7; 1/4; ; ; 1/4; 1/4; 1/4; 2/7; 1/4; 3/11; 3/13; ; 2/7; 2/7; 5/18; ; ; 3/10; 1/3
Draw; 7/2; 7/2; 3; 16/5; 17/5; ; 10/3; 16/5; 37/10; 13/4; 7/2; 16/5; ; ; 16/5; 10/3; 16/5; 33/10; 16/5; 38/11; 37/10; ; 17/5; 10/3; 33/10; ; ; 10/3; 13/8
Reus Deportiu; 16; 16; 12; 12; 19/2; ; 16; 19; 18; 16; 18; 16; ; ; 14; 16; 31/2; 53/4; 31/2; 27/2; 18; ; 14; 18; 61/4; ; ; 19; 3
