META; english/league-1/fleetwood-v-rotherham; 2017-06-23 22:18:07 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 6/5; ; 5/4; ; 13/10; 13/10; 6/5; 7/5; 5/4; 5/4; 5/4; 5/4; 6/5; 5/4; ; 5/4; ; 5/4; 5/4; 11/8; ; 5/4; ; 5/4; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-06 18:22:56 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 12/5; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-06 22:22:13 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-07 02:20:05 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-07 10:20:16 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-07 14:20:16 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 5/4; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-07 18:20:09 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-07 22:20:09 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-08 02:19:59 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-08 10:19:59 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-08 14:20:04 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-08 18:19:55 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; ; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; ; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; ; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-08 22:19:49 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 13/10; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 23/10; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-09 02:19:36 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 13/10; 13/10; 11/8; 6/5; 5/4; 5/4; 5/4; 11/8; 27/20; 6/5; 11/8; ; 13/10; 5/4; 13/10; 11/8; 13/10; 5/4; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 19/10; 37/19; 15/8; 15/8; 2; 2; 19/10; 19/10; ; 2; 19/10; 37/19; 107/50; 24/13; 37/19; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 23/10; 23/10; 12/5; 21/10; 23/10; 9/4; 9/4; 9/4; 23/10; 21/10; 12/5; ; 23/10; 23/10; 11/5; 5/2; 12/5; 23/10; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-20 15:27:52 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 13/10; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 6/5; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 19/10; 21/10; 19/10; 19/10; 2; 2; 19/10; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 23/10; 23/10; 12/5; 21/10; 9/4; 21/10; 21/10; 9/4; 23/10; 21/10; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-20 18:20:22 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 6/5; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 19/10; 21/10; 19/10; 19/10; 2; 2; 19/10; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 23/10; 12/5; 21/10; 9/4; 21/10; 21/10; 9/4; 23/10; 21/10; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-20 22:19:50 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; ; 6/5; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 19/10; 21/10; 19/10; 19/10; 2; ; 19/10; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 23/10; 12/5; 21/10; 9/4; 21/10; 21/10; 9/4; ; 21/10; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-21 02:18:49 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; ; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 15/8; 21/10; 19/10; 19/10; 2; ; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 23/10; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; ; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-21 10:18:57 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; ; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 15/8; 21/10; 19/10; 19/10; 2; ; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 23/10; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; ; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-21 14:18:59 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 13/10; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; ; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 15/8; 21/10; 19/10; 19/10; 2; ; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 23/10; 23/10; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; ; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-21 18:19:37 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 15/8; 21/10; 19/10; 19/10; 2; 2; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 23/10; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; 23/10; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-21 22:20:17 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 15/8; 21/10; 19/10; 19/10; 2; 2; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 23/10; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; 23/10; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-22 02:20:10 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 15/8; 21/10; 19/10; 19/10; 2; 2; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 23/10; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; 23/10; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-22 10:20:10 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 7/5; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 15/8; 21/10; 19/10; 19/10; 2; 2; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 23/10; 23/10; 11/5; 9/4; 21/10; 21/10; 9/4; 23/10; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-22 14:22:17 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 15/8; 21/10; 19/10; 19/10; 2; 2; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 23/10; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; 23/10; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-22 18:21:41 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 15/8; 21/10; 19/10; 19/10; 2; 2; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 23/10; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; 23/10; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-22 22:20:15 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 15/8; 21/10; 19/10; 19/10; 2; 2; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 23/10; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; 23/10; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-23 02:20:17 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 2; 2; 15/8; 21/10; 19/10; 19/10; 2; 2; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 23/10; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; 23/10; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-23 10:21:14 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 19/10; 2; 15/8; 21/10; 19/10; 19/10; 2; 2; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 11/5; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; 23/10; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-23 14:22:53 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 19/10; 2; 15/8; 21/10; 19/10; 19/10; 2; 2; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 11/5; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; 23/10; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-23 18:22:10 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 19/10; 2; 15/8; 21/10; 19/10; 19/10; 2; 2; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 11/5; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; 23/10; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-23 22:21:45 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
Rotherham; 2; 2; 2; 2; 2; 19/10; 2; 15/8; 21/10; 19/10; 19/10; 2; 2; 2; 19/10; 19/10; 2; 21/10; 37/19; 107/50; 24/13; 21/10; ; 2; ; ; ; ; 
Draw; 12/5; 23/10; 9/4; 21/10; 9/4; 11/5; 12/5; 11/5; 9/4; 21/10; 21/10; 9/4; 23/10; 12/5; 12/5; 11/5; 23/10; 9/4; 11/5; 5/2; 12/5; 9/4; ; 23/10; ; ; ; ; 
META; english/league-1/fleetwood-v-rotherham; 2017-07-24 02:19:59 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Fleetwood; 13/10; 11/8; 7/5; 13/10; 11/8; 13/10; 11/8; 6/5; 13/10; 23/17; 27/20; 11/8; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 7/5; ; ; ; ; 
