META; english/premier-league/leicester-v-everton; 2017-10-02 22:17:58 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
META; english/premier-league/leicester-v-everton; 2017-10-25 18:17:06 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 1; 6/5; 11/10; ; 11/10; 15/13; 117/100; 22/19; 11/10; 11/10; 23/20; 21/20; 15/13; ; 10/9; 23/20; 23/20
Draw; 11/5; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 23/10; 23/10; 23/10; 9/4; 47/20; 12/5; ; 9/4; 23/10; 49/20; 12/5; 40/17; 12/5; 12/5; 47/20; 23/10; ; 23/10; 23/10; 12/5
Everton; 13/5; 5/2; 12/5; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 5/2; 13/5; 13/5; 3; 49/20; 13/5; ; 5/2; 28/11; 139/50; 5/2; 11/4; 13/5; 27/10; 53/20; 13/5; ; 11/4; 13/5; 11/4
META; english/premier-league/leicester-v-everton; 2017-10-25 22:17:11 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 1; 6/5; 11/10; ; 11/10; 15/13; 117/100; 22/19; 11/10; 11/10; 23/20; 21/20; 15/13; ; 23/20; 23/20; 23/20
Draw; 11/5; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 23/10; 23/10; 23/10; 9/4; 47/20; 12/5; ; 9/4; 40/17; 49/20; 12/5; 40/17; 12/5; 12/5; 47/20; 40/17; ; 23/10; 23/10; 12/5
Everton; 13/5; 5/2; 12/5; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 5/2; 13/5; 13/5; 3; 5/2; 13/5; ; 5/2; 13/5; 139/50; 5/2; 11/4; 13/5; 27/10; 53/20; 45/17; ; 5/2; 13/5; 11/4
META; english/premier-league/leicester-v-everton; 2017-10-26 02:17:05 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 1; 11/10; 11/10; ; 11/10; 15/13; 117/100; 22/19; 11/10; 11/10; 11/10; 21/20; 15/13; ; 23/20; 10/9; 23/20
Draw; 11/5; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 23/10; 23/10; 23/10; 9/4; 47/20; 12/5; ; 9/4; 40/17; 61/25; 12/5; 40/17; 12/5; 12/5; 47/20; 40/17; ; 23/10; 23/10; 12/5
Everton; 13/5; 5/2; 5/2; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 5/2; 13/5; 13/5; 3; 5/2; 13/5; ; 5/2; 45/17; 14/5; 5/2; 11/4; 13/5; 14/5; 53/20; 27/10; ; 13/5; 13/5; 11/4
META; english/premier-league/leicester-v-everton; 2017-10-26 10:17:06 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 21/20; 21/20; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 21/20; 23/20; 21/20; 1; 11/10; 21/20; ; 11/10; 11/10; 57/50; 10/9; 11/10; 11/10; 11/10; 21/20; 11/10; ; 23/20; 10/9; 10/9
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 12/5; 23/10; 12/5; 9/4; 12/5; 12/5; ; 9/4; 12/5; 62/25; 12/5; 40/17; 12/5; 12/5; 47/20; 12/5; ; 23/10; 23/10; 12/5
Everton; 12/5; 5/2; 5/2; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 3; 5/2; 11/4; ; 5/2; 45/17; 71/25; 45/17; 11/4; 13/5; 14/5; 53/20; 45/17; ; 13/5; 13/5; 14/5
META; english/premier-league/leicester-v-everton; 2017-10-26 14:17:11 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 21/20; 21/20; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 21/20; 23/20; 21/20; 1; 11/10; 21/20; 11/10; 11/10; 11/10; 29/25; 10/9; 11/10; 11/10; 11/10; 21/20; 11/10; ; 10/9; 10/9; 10/9
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 12/5; 23/10; 12/5; 9/4; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 12/5; 40/17; 12/5; 12/5; 47/20; 12/5; ; 23/10; 23/10; 12/5
Everton; 12/5; 5/2; 5/2; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 3; 5/2; 11/4; 5/2; 5/2; 45/17; 72/25; 45/17; 11/4; 13/5; 14/5; 53/20; 45/17; ; 13/5; 13/5; 14/5
META; english/premier-league/leicester-v-everton; 2017-10-26 18:17:07 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 21/20; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 11/10; 11/10; 29/25; 10/9; 11/10; 11/10; 23/20; 21/20; 11/10; ; 10/9; 10/9; 10/9
Draw; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 12/5; 9/4; 12/5; 121/50; 12/5; 40/17; 12/5; 5/2; 47/20; 12/5; ; 23/10; 23/10; 12/5
Everton; 12/5; 5/2; 5/2; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 5/2; 13/5; 12/5; 3; 5/2; 11/4; 13/5; 5/2; 13/5; 57/20; 45/17; 11/4; 13/5; 13/5; 53/20; 45/17; ; 11/4; 13/5; 11/4
META; english/premier-league/leicester-v-everton; 2017-10-26 22:17:17 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 1; 23/20; 21/20; 11/10; 11/10; 15/13; 6/5; 10/9; 11/10; 11/10; 23/20; 11/10; 15/13; ; 10/9; 23/20; 23/20
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 12/5; 12/5; 23/10; 9/4; 12/5; 12/5; 12/5; 9/4; 40/17; 12/5; 12/5; 40/17; 5/2; 5/2; 49/20; 12/5; ; 23/10; 23/10; 12/5
Everton; 12/5; 12/5; 12/5; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 12/5; 5/2; 12/5; 3; 49/20; 11/4; 5/2; 5/2; 28/11; 11/4; 45/17; 11/4; 13/5; 13/5; 51/20; 13/5; ; 13/5; 13/5; 13/5
META; english/premier-league/leicester-v-everton; 2017-10-27 02:17:13 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 23/20; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 1; 23/20; 21/20; 11/10; 11/10; 15/13; 6/5; 22/19; 11/10; 11/10; 6/5; 11/10; 15/13; ; 10/9; 10/9; 23/20
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 12/5; 9/4; 40/17; 61/25; 12/5; 40/17; 5/2; 12/5; 49/20; 12/5; ; 23/10; 23/10; 12/5
Everton; 11/4; 12/5; 12/5; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 12/5; 5/2; 12/5; 3; 12/5; 11/4; 5/2; 5/2; 28/11; 27/10; 5/2; 11/4; 13/5; 13/5; 51/20; 13/5; ; 13/5; 5/2; 13/5
META; english/premier-league/leicester-v-everton; 2017-10-27 10:17:18 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 23/20; 11/10; 11/10; 23/20; 117/100; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 1; ; 23/20; 11/10; 15/13; 15/13; 119/100; 22/19; 11/10; 11/10; 6/5; 11/10; 15/13; ; 10/9; 10/9; 23/20
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 9/4; ; 12/5; 12/5; 23/10; 40/17; 61/25; 12/5; 40/17; 5/2; 12/5; 49/20; 40/17; ; 23/10; 23/10; 12/5
Everton; 11/4; 12/5; 12/5; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 12/5; 5/2; 12/5; 3; ; 13/5; 5/2; 13/5; 13/5; 137/50; 5/2; 11/4; 13/5; 13/5; 51/20; 13/5; ; 13/5; 5/2; 13/5
META; english/premier-league/leicester-v-everton; 2017-10-27 14:17:25 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 23/20; 11/10; 11/10; 23/20; 117/100; 23/20; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 1; 23/20; 23/20; 11/10; 15/13; 15/13; 29/25; 22/19; 11/10; 11/10; 6/5; 11/10; 15/13; ; 10/9; ; 23/20
Draw; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 9/4; 49/20; 12/5; 12/5; 23/10; 12/5; 62/25; 12/5; 40/17; 5/2; 12/5; 49/20; 40/17; ; 23/10; ; 12/5
Everton; 11/4; 12/5; 12/5; 5/2; 13/5; 27/10; 5/2; 13/5; 11/4; 12/5; 11/4; 5/2; 3; 49/20; 13/5; 13/5; 13/5; 13/5; 139/50; 5/2; 11/4; 13/5; 13/5; 51/20; 13/5; ; 27/10; ; 13/5
META; english/premier-league/leicester-v-everton; 2017-10-27 18:17:09 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 23/20; 11/10; 11/10; 23/20; 117/100; 23/20; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 1; 23/20; 23/20; 11/10; 15/13; 15/13; 117/100; 9/8; 11/10; 11/10; 6/5; 11/10; 15/13; ; 10/9; ; 23/20
Draw; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 12/5; 40/17; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; 12/5; 23/10; 12/5; 62/25; 27/11; 40/17; 5/2; 12/5; 49/20; 12/5; ; 23/10; ; 12/5
Everton; 11/4; 12/5; 12/5; 5/2; 13/5; 27/10; 5/2; 13/5; 11/4; 5/2; 11/4; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 137/50; 28/11; 11/4; 13/5; 13/5; 51/20; 45/17; ; 13/5; ; 13/5
META; english/premier-league/leicester-v-everton; 2017-10-27 22:17:16 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 23/20; 11/10; 11/10; 23/20; 117/100; 23/20; 11/10; 11/10; 15/13; 11/10; 23/20; 23/20; 1; 23/20; 23/20; 11/10; 15/13; 15/13; 117/100; 9/8; 19/17; 11/10; 23/20; 11/10; 15/13; ; 10/9; ; 23/20
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 12/5; 27/11; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; 12/5; 23/10; 12/5; 62/25; 27/11; 12/5; 5/2; 12/5; 49/20; 12/5; ; 23/10; ; 12/5
Everton; 11/4; 12/5; 5/2; 5/2; 13/5; 27/10; 5/2; 13/5; 27/10; 5/2; 11/4; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 11/4; 28/11; 45/17; 13/5; 11/4; 51/20; 13/5; ; 13/5; ; 27/10
META; english/premier-league/leicester-v-everton; 2017-10-28 02:17:22 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 23/20; 11/10; 11/10; 23/20; 117/100; 23/20; 11/10; 11/10; 15/13; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 15/13; 15/13; 29/25; 9/8; 19/17; 11/10; 23/20; 11/10; 15/13; ; 10/9; ; 23/20
Draw; 12/5; 12/5; 12/5; 12/5; 23/10; 5/2; 23/10; 12/5; 27/11; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; 12/5; 23/10; 40/17; 5/2; 27/11; 12/5; 5/2; 12/5; 49/20; 12/5; ; 12/5; 23/10; 5/2
Everton; 11/4; 5/2; 5/2; 5/2; 13/5; 27/10; 5/2; 13/5; 27/10; 5/2; 11/4; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 28/11; 11/4; 28/11; 45/17; 13/5; 11/4; 51/20; 28/11; ; 13/5; ; 27/10
META; english/premier-league/leicester-v-everton; 2017-10-28 10:17:23 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 23/20; 11/10; 11/10; 23/20; 117/100; 23/20; 11/10; 11/10; 15/13; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 15/13; 15/13; 117/100; 9/8; 19/17; 11/10; 23/20; 11/10; 15/13; ; 10/9; ; 23/20
Draw; 12/5; 5/2; 12/5; 12/5; 23/10; 5/2; 23/10; 12/5; 27/11; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; 12/5; 23/10; 12/5; 62/25; 27/11; 12/5; 5/2; 5/2; 49/20; 12/5; ; 23/10; 23/10; 5/2
Everton; 11/4; 13/5; 5/2; 5/2; 13/5; 27/10; 5/2; 13/5; 27/10; 5/2; 11/4; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 28/11; 137/50; 28/11; 45/17; 13/5; 27/10; 51/20; 13/5; ; 13/5; 13/5; 13/5
META; english/premier-league/leicester-v-everton; 2017-10-28 14:17:39 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 23/20; 11/10; 11/10; ; 117/100; 23/20; 11/10; 11/10; 15/13; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 15/13; 15/13; 29/25; 22/19; 19/17; 11/10; 23/20; 11/10; 15/13; ; 10/9; 23/20; 23/20
Draw; 12/5; 5/2; 23/10; ; 23/10; 5/2; 23/10; 12/5; 27/11; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; 5/2; 23/10; 12/5; 5/2; 40/17; 12/5; 5/2; 5/2; 49/20; 12/5; ; 23/10; 23/10; 12/5
Everton; 11/4; 13/5; 12/5; ; 13/5; 27/10; 5/2; 13/5; 27/10; 5/2; 11/4; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 69/25; 28/11; 45/17; 13/5; 27/10; 51/20; 13/5; ; 13/5; 13/5; 27/10
META; english/premier-league/leicester-v-everton; 2017-10-28 18:17:15 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 23/20; 11/10; 11/10; 23/20; 117/100; 23/20; 11/10; 11/10; 15/13; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 15/13; 15/13; 117/100; 22/19; 19/17; 11/10; 23/20; 11/10; 15/13; ; 10/9; 10/9; 23/20
Draw; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 12/5; 27/11; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; 5/2; 23/10; 40/17; 49/20; 40/17; 12/5; 5/2; 12/5; 49/20; 12/5; ; 23/10; 23/10; 12/5
Everton; 11/4; 13/5; 12/5; 5/2; 13/5; 27/10; 5/2; 13/5; 27/10; 5/2; 11/4; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 139/50; 28/11; 45/17; 13/5; 11/4; 51/20; 45/17; ; 13/5; 13/5; 27/10
META; english/premier-league/leicester-v-everton; 2017-10-28 22:17:02 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 23/20; 11/10; 11/10; 23/20; 117/100; 23/20; 6/5; 11/10; 15/13; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 15/13; 15/13; 59/50; 22/19; 19/17; 11/10; 23/20; 11/10; 15/13; ; 23/20; ; 23/20
Draw; 12/5; 5/2; 23/10; 12/5; 23/10; 5/2; 23/10; 12/5; 27/11; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; 5/2; 23/10; 40/17; 123/50; 40/17; 12/5; 5/2; 5/2; 49/20; 12/5; ; 23/10; 23/10; 5/2
Everton; 11/4; 13/5; 12/5; 5/2; 13/5; 27/10; 13/5; 13/5; 27/10; 5/2; 11/4; 5/2; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 137/50; 28/11; 45/17; 13/5; 27/10; 51/20; 45/17; ; 13/5; 13/5; 27/10
META; english/premier-league/leicester-v-everton; 2017-10-29 02:16:52 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 23/20; 11/10; 11/10; 23/20; 117/100; 23/20; 6/5; 11/10; 15/13; 11/10; 6/5; 23/20; 23/20; 23/20; 23/20; 11/10; 15/13; 15/13; 59/50; 9/8; 19/17; 11/10; 23/20; 11/10; 15/13; ; 23/20; 10/9; 6/5
Draw; 12/5; 5/2; 23/10; 12/5; 23/10; 5/2; 23/10; 12/5; 27/11; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; 5/2; 23/10; 40/17; 123/50; 27/11; 12/5; 5/2; 5/2; 49/20; 40/17; ; 23/10; 23/10; 5/2
Everton; 11/4; 13/5; 5/2; 5/2; 13/5; 27/10; 13/5; 13/5; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 137/50; 28/11; 45/17; 13/5; 27/10; 51/20; 45/17; ; 13/5; 13/5; 13/5
META; english/premier-league/leicester-v-everton; 2017-10-29 10:17:00 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 11/10; 11/10; 11/10; 43/40; 11/10; 11/10; 1; 15/13; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 21/20; 11/10; 111/100; 12/11; 19/17; 11/10; 11/10; 21/20; 11/10; ; 21/20; 10/9; 10/9
Draw; 5/2; 5/2; 5/2; 12/5; 12/5; 13/5; 12/5; 5/2; 27/11; 5/2; 12/5; 12/5; 12/5; 49/20; 12/5; 5/2; 12/5; 12/5; 63/25; 27/11; 12/5; 12/5; 5/2; 49/20; 12/5; ; 12/5; 23/10; 5/2
Everton; 11/4; 13/5; 27/10; 11/4; 14/5; 11/4; 13/5; 13/5; 27/10; 27/10; 11/4; 5/2; 13/5; 27/10; 14/5; 11/4; 11/4; 27/10; 29/10; 45/17; 45/17; 13/5; 14/5; 27/10; 11/4; ; 14/5; 13/5; 14/5
META; english/premier-league/leicester-v-everton; 2017-10-29 14:16:51 GMT+3; 2017-10-29 16:00; Nothing; Xlenovo
Leicester ; 11/10; 21/20; 11/10; 11/10; 43/40; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 21/20; 21/20; 113/100; 12/11; 17/16; 23/20; 11/10; 21/20; 11/10; ; 21/20; 10/9; 10/9
Draw; 5/2; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 5/2; 5/2; 12/5; 12/5; 49/20; 12/5; 12/5; 12/5; 12/5; 5/2; 27/11; 40/17; 5/2; 5/2; 49/20; 12/5; ; 12/5; 12/5; 12/5
Everton; 11/4; 11/4; 13/5; 11/4; 14/5; 14/5; 11/4; 11/4; 56/19; 27/10; 11/4; 5/2; 13/5; 27/10; 14/5; 14/5; 11/4; 11/4; 71/25; 45/17; 29/10; 29/10; 11/4; 14/5; 14/5; ; 11/4; 11/4; 14/5
META; english/premier-league/leicester-v-everton; 2017-10-29 18:16:44 GMT+3; 2017-10-29 16:00; In Play; Xlenovo
Leicester; ; ; ; ; 43/40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Everton; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
