META; english/premier-league/chelsea-v-bournemouth; 2018-01-03 18:17:03 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Bournemouth; 10; 9; 11; 11; 25/2; 11; 11; 11; 11; 10; 11; 10; ; 10; 9; 10; 10; 43/4; 10; 17/2; 21/2; 9; 12; 10; 43/4; ; 62/5; 63/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-26 22:16:28 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 1/4; 1/4; 2/9; 27/ 100; 1/4; 1/4; 1/4; 1/4; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 1/4; 5/19; 3/11; 5/19; 5/18; 1/4; 3/10; 1/4; 1/4; 3/11; ; 1/4; 1/4; 2/7
Draw; 19/4; 5; 9/2; 5; 11/2; 5; 5; 5; 21/4; 19/4; 9/2; 9/2; 5; 9/2; 11/2; 5; 5; 47/10; 5; 27/5; 51/10; 5; 21/4; 19/4; 19/4; ; 26/5; 9/2; 27/5
Bournemouth; 10; 9; 11; 11; 25/2; 11; 11; 11; 11; 11; 11; 10; 10; 10; 9; 10; 10; 21/2; 10; 17/2; 21/2; 9; 12; 10; 21/2; ; 59/5; 58/5; 52/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-27 02:16:23 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 27/ 100; 1/4; 1/4; 1/4; 1/4; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 1/4; 5/19; 3/14; 5/19; 5/18; 1/4; 3/10; 1/4; 1/4; 3/11; ; 1/4; 1/4; 2/7
Draw; 19/4; 9/2; 9/2; 5; 11/2; 5; 19/4; 5; 21/4; 19/4; 9/2; 9/2; 9/2; 9/2; 11/2; 5; 5; 67/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 19/4; ; 26/5; 4; 27/5
Bournemouth; 10; 17/2; 11; 11; 25/2; 11; 11; 11; 11; 11; 11; 10; 10; 10; 9; 10; 10; 12; 10; 17/2; 21/2; 9; 12; 10; 21/2; ; 59/5; 11; 52/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-27 10:17:32 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 27/ 100; 1/4; 1/4; 1/4; 1/4; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 1/4; 5/19; 5/19; 5/19; 5/18; 1/4; 3/10; 1/4; 1/4; 3/11; ; 1/4; 1/4; 2/7
Draw; 19/4; 9/2; 9/2; 5; 11/2; 5; 5; 5; 21/4; 19/4; 9/2; 9/2; 9/2; 9/2; 11/2; 5; 5; 47/10; 5; 27/5; 51/10; 5; 21/4; 19/4; 19/4; ; 26/5; 4; 27/5
Bournemouth; 10; 17/2; 11; 11; 25/2; 11; 11; 11; 11; 11; 11; 10; 10; 10; 9; 10; 10; 21/2; 10; 17/2; 21/2; 9; 12; 10; 43/4; ; 59/5; 11; 52/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-27 14:16:36 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 2/7; 1/4; 1/4; 1/4; 1/4; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 1/4; 5/19; 3/14; 5/19; 5/18; 1/4; 3/10; 1/4; 1/4; 5/19; ; 1/4; 1/4; 2/7
Draw; 19/4; 9/2; 9/2; 5; 53/10; 5; 19/4; 5; 21/4; 19/4; 9/2; 9/2; 9/2; 9/2; 11/2; 5; 5; 63/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 49/10; ; 26/5; 9/2; 27/5
Bournemouth; 10; 17/2; 11; 11; 12; 11; 11; 11; 11; 11; 11; 10; 10; 10; 9; 10; 10; 21/2; 10; 17/2; 21/2; 9; 12; 10; 21/2; ; 59/5; 58/5; 52/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-27 18:16:25 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 2/7; 1/4; 1/4; 1/4; 1/4; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 1/4; 5/19; 3/14; 5/19; 5/18; 1/4; 3/10; 1/4; 1/4; 3/11; ; 1/4; 1/4; 2/7
Draw; 19/4; 9/2; 9/2; 5; 53/10; 5; 5; 5; 21/4; 19/4; 9/2; 9/2; 9/2; 9/2; 11/2; 5; 5; 67/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 19/4; ; 26/5; 9/2; 27/5
Bournemouth; 10; 17/2; 11; 11; 12; 11; 11; 11; 11; 11; 11; 10; 10; 10; 9; 10; 10; 43/4; 10; 17/2; 21/2; 9; 12; 10; 43/4; ; 59/5; 58/5; 52/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-27 22:16:18 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 2/7; 1/4; 1/4; 1/4; 1/4; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 1/4; 5/19; 3/14; 5/19; 5/18; 1/4; 3/10; 1/4; 1/4; 3/11; ; 1/4; 1/4; 2/7
Draw; 19/4; 9/2; 9/2; 5; 53/10; 5; 5; 5; 21/4; 19/4; 9/2; 9/2; 9/2; 9/2; 11/2; 5; 5; 67/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 63/13; ; 26/5; 9/2; 27/5
Bournemouth; 10; 17/2; 11; 11; 12; 11; 11; 11; 11; 11; 11; 10; 10; 10; 9; 10; 10; 12; 10; 17/2; 21/2; 9; 12; 10; 45/4; ; 59/5; 58/5; 52/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-28 02:16:17 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 2/7; 1/4; 1/4; 1/4; 1/4; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 1/4; 5/19; 3/11; 5/19; 5/18; 1/4; 3/10; 1/4; 1/4; 3/11; ; 1/4; 1/4; 2/7
Draw; 19/4; 9/2; 9/2; 5; 53/10; 5; 5; 5; 21/4; 19/4; 9/2; 9/2; 9/2; 9/2; 11/2; 5; 5; 24/5; 5; 27/5; 51/10; 5; 21/4; 19/4; 63/13; ; 26/5; 4; 27/5
Bournemouth; 10; 17/2; 11; 11; 12; 11; 11; 11; 11; 11; 11; 10; 10; 10; 9; 10; 10; 11; 10; 17/2; 21/2; 9; 12; 10; 45/4; ; 59/5; 11; 52/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-28 10:16:18 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 2/7; 1/4; ; 1/4; 1/4; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 1/4; 5/19; 3/14; 5/19; 5/18; 1/4; 3/10; 1/4; 1/4; 3/11; ; 1/4; 1/4; 2/7
Draw; 19/4; 9/2; 9/2; 5; 53/10; 5; ; 5; 21/4; 19/4; 9/2; 9/2; 9/2; 9/2; 11/2; 5; 5; 67/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 24/5; ; 26/5; 4; 27/5
Bournemouth; 10; 17/2; 11; 11; 12; 11; ; 11; 11; 11; 11; 10; 10; 10; 9; 10; 10; 11; 10; 17/2; 21/2; 9; 12; 10; 45/4; ; 59/5; 11; 54/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-28 14:16:22 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 1/4; 2/9; 2/7; 1/4; ; 1/4; 1/4; 2/7; 1/4; 1/4; 2/7; 2/7; 1/4; 1/4; 5/19; 3/11; 5/19; 5/18; 1/4; 3/10; 1/4; 1/4; 3/11; ; 1/4; 1/4; 2/7
Draw; 19/4; 9/2; 9/2; 5; 53/10; 5; ; 5; 21/4; 19/4; 9/2; 9/2; 9/2; 9/2; 11/2; 5; 5; 19/4; 5; 27/5; 51/10; 5; 21/4; 19/4; 24/5; ; 26/5; 9/2; 28/5
Bournemouth; 10; 17/2; 11; 11; 12; 11; ; 11; 11; 11; 11; 10; 10; 10; 9; 10; 10; 11; 10; 17/2; 21/2; 9; 12; 10; 45/4; ; 57/5; 11; 54/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-28 18:16:19 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 5/18; 2/9; 29/ 100; 1/4; ; 2/9; 1/4; 2/7; 1/4; 1/4; 2/7; 2/7; 30/ 100; 1/4; 5/19; 3/11; 5/19; 5/18; 1/4; 3/10; 2/7; 2/7; 5/18; ; 1/4; 1/4; 2/7
Draw; 19/4; 9/2; 9/2; 5; 53/10; 5; ; ; 21/4; 9/2; 9/2; 9/2; 9/2; 9/2; 19/4; 9/2; 5; 67/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 63/13; ; 26/5; 9/2; 28/5
Bournemouth; 10; 17/2; 10; 11; 23/2; 11; ; ; 11; 10; 11; 10; 10; 10; 8; 10; 10; 12; 10; 17/2; 21/2; 9; 11; 10; 43/4; ; 52/5; 51/5; 52/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-29 02:16:10 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 1/4; 2/7; 5/18; 2/9; 29/ 100; 1/4; ; 2/9; 1/4; 2/7; 1/4; 1/4; 3/10; 2/7; 30/ 100; 1/4; 5/19; 3/11; 5/19; 5/18; 1/4; 3/10; 2/7; 2/7; 5/18; ; 1/4; 1/4; 2/7
Draw; 19/4; 9/2; 9/2; 5; 53/10; 5; ; ; 21/4; 9/2; 9/2; 9/2; 9/2; 9/2; 19/4; 9/2; 5; 67/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 63/13; ; 26/5; 9/2; 27/5
Bournemouth; 10; 17/2; 10; 11; 23/2; 11; ; ; 11; 10; 11; 10; 10; 10; 8; 10; 10; 12; 10; 17/2; 21/2; 9; 11; 10; 43/4; ; 54/5; 53/5; 57/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-29 10:16:09 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 5/18; 2/9; 29/ 100; 1/4; ; 2/9; 1/4; 2/7; 1/4; 2/7; 3/10; 2/7; 30/ 100; 2/7; 5/19; 3/14; 5/19; 5/18; 1/4; 3/10; 2/7; 2/7; 3/11; ; 1/4; ; 2/7
Draw; 11/2; 9/2; 9/2; 5; 53/10; 5; ; ; 21/4; 9/2; 5; 9/2; 9/2; 9/2; 19/4; 9/2; 5; 63/13; 5; 27/5; 51/10; 5; 21/4; 19/4; 49/10; ; 26/5; ; 27/5
Bournemouth; 10; 17/2; 10; 11; 23/2; 11; ; ; 11; 10; 10; 9; 10; 10; 8; 9; 10; 21/2; 10; 17/2; 21/2; 9; 11; 10; 43/4; ; 57/5; ; 57/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-29 14:16:11 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 5/18; 2/7; 29/100; 1/4; ; 2/9; 5/18; 2/7; 1/4; 2/7; 3/10; 2/7; 2/7; 2/7; 5/19; 5/18; 5/19; 3/10; 5/19; 3/10; 2/7; 2/7; 5/18; ; 1/4; 1/4; 2/7
Draw; 11/2; 9/2; 9/2; 5; 53/10; 5; ; ; 91/17; 9/2; 5; 9/2; 9/2; 19/4; 5; 9/2; 5; 19/4; 5; 53/10; 21/4; 21/4; 21/4; 19/4; 24/5; ; 26/5; 9/2; 28/5
Bournemouth; 10; 17/2; 10; 10; 23/2; 11; ; ; 21/2; 10; 10; 9; 10; 10; 10; 9; 10; 12; 10; 8; 10; 9; 11; 10; 21/2; ; 57/5; 11; 57/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-29 18:16:10 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/7; 2/7; 5/18; 2/7; 29/100; 1/4; ; 2/9; 5/18; 2/7; 3/10; 2/7; 1/4; 2/7; 2/7; 2/7; 5/19; 5/18; 5/19; 3/10; 5/19; 3/10; 2/7; 2/7; 5/18; ; 1/4; 1/4; 3/10
Draw; 11/2; 9/2; 9/2; 5; 53/10; 5; ; ; 91/17; 9/2; 5; 9/2; 5; 19/4; 5; 5; 5; 19/4; 5; 53/10; 21/4; 21/4; 21/4; 19/4; 24/5; ; 26/5; 9/2; 27/5
Bournemouth; 10; 9; 10; 10; 23/2; 11; ; ; 21/2; 10; 10; 9; 10; 10; 10; 9; 10; 21/2; 10; 8; 10; 9; 11; 10; 21/2; ; 54/5; 11; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-29 22:16:10 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/7; 2/7; 5/18; 2/7; 29/100; 1/4; 1/4; 2/9; 5/18; 2/7; 3/10; 2/7; 1/4; 2/7; 2/7; ; 5/19; 3/14; 5/19; 3/10; 5/19; 3/10; 2/7; 2/7; 2/7; ; 1/4; 2/7; 3/10
Draw; 11/2; 9/2; 9/2; 5; 53/10; 5; 19/4; ; 91/17; 9/2; 5; 9/2; 5; 19/4; 5; 5; 5; 67/13; 5; 53/10; 21/4; 21/4; 21/4; 5; 79/17; ; 5; 5; 26/5
Bournemouth; 10; 9; 10; 10; 23/2; 11; 10; ; 21/2; 10; 10; 9; 10; 10; 10; 9; 10; 12; 10; 8; 10; 9; 11; 10; 41/4; ; 54/5; 53/5; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-30 02:16:09 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 5/18; 2/7; 29/100; 2/7; 2/7; 1/4; 5/18; 2/7; 3/10; 3/10; 1/4; 2/7; 2/7; ; 5/19; 3/14; 5/19; 2/7; 5/19; 3/10; 2/7; 2/7; 2/7; ; 1/4; 2/7; 3/10
Draw; 11/2; 9/2; 9/2; 5; 53/10; 5; 19/4; ; 91/17; 9/2; 5; 9/2; 5; 19/4; 5; 5; 5; 67/13; 5; 26/5; 21/4; 21/4; 5; 5; 79/17; ; 5; 5; 26/5
Bournemouth; 10; 17/2; 10; 10; 23/2; 11; 10; 10; 21/2; 10; 10; 9; 10; 10; 10; 9; 10; 12; 10; 17/2; 10; 9; 11; 10; 41/4; ; 54/5; 11; 57/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-30 10:16:08 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/7; 2/7; 5/18; 2/7; 29/100; 2/7; 2/7; 1/4; 5/18; 2/7; 3/10; 3/10; 1/4; 2/7; 2/7; ; 5/19; 2/7; 5/19; 2/7; 5/19; 3/10; 2/7; 2/7; 2/7; ; 1/4; 2/7; 3/10
Draw; 11/2; 9/2; 9/2; 5; 53/10; 5; 19/4; ; 91/17; 9/2; 5; 9/2; 5; 19/4; 5; 5; 5; 79/17; 5; 26/5; 21/4; 19/4; 5; 19/4; 47/10; ; 5; 5; 26/5
Bournemouth; 10; 17/2; 10; 10; 23/2; 11; 10; 10; 21/2; 10; 10; 9; 10; 10; 10; 9; 10; 41/4; 10; 17/2; 10; 17/2; 11; 10; 41/4; ; 54/5; 11; 57/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-30 14:16:14 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/7; 2/7; 5/18; 2/7; 31/100; 2/7; 2/7; 1/4; 3/10; 2/7; 2/7; 3/10; 1/4; 2/7; 2/7; 2/7; 5/19; 2/7; 5/19; 3/10; 5/18; 3/10; 2/7; 2/7; 3/10; ; 1/4; 2/7; 3/10
Draw; 11/2; 9/2; 9/2; 5; 51/10; 5; 19/4; ; 67/13; 9/2; 5; 4; 5; 19/4; 5; 9/2; 5; 67/13; 5; 49/10; 5; 19/4; 5; 19/4; 50/11; ; 5; 5; 26/5
Bournemouth; 10; 17/2; 10; 10; 21/2; 11; 10; 10; 10; 10; 11; 10; 10; 10; 10; 10; 10; 41/4; 10; 17/2; 19/2; 17/2; 11; 10; 21/2; ; 54/5; 53/5; 54/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-30 18:16:13 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/7; 2/7; 5/18; 2/7; 31/100; 3/10; ; 1/4; 3/10; 2/7; 2/7; 3/10; 3/10; 2/7; 2/7; 2/7; 5/19; 3/14; 5/19; 3/10; 5/18; 3/10; 2/7; 2/7; 3/10; ; 2/7; ; 3/10
Draw; 5; 9/2; 9/2; 5; 51/10; 5; ; 9/2; 67/13; 9/2; 5; 4; 9/2; 19/4; 5; 9/2; 5; 49/11; 5; 49/10; 5; 19/4; 5; 19/4; 9/2; ; 23/5; 23/5; 24/5
Bournemouth; 11; 17/2; 10; 10; 21/2; 11; ; 10; 10; 10; 11; 10; 10; 10; 10; 10; 10; 12; 10; 17/2; 19/2; 17/2; 11; 10; 21/2; ; 54/5; ; 54/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-30 22:16:13 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 2/7; 3/10; 5/18; 2/7; 31/100; ; ; 1/4; 3/10; 2/7; 2/7; 3/10; 3/10; 2/7; 2/7; 2/7; 5/19; 3/14; 5/19; 3/10; 5/18; 3/10; 2/7; 3/10; 3/10; ; 2/7; ; 3/10
Draw; 5; 17/4; 9/2; 5; 51/10; ; ; 9/2; 67/13; 9/2; 5; 9/2; 9/2; 19/4; 5; 9/2; 5; 49/11; 5; 49/10; 5; 19/4; 5; 19/4; 9/2; ; 23/5; 23/5; 24/5
Bournemouth; 11; 9; 10; 10; 21/2; ; ; 11; 10; 10; 11; 9; 10; 10; 10; 10; 10; 21/2; 10; 17/2; 19/2; 17/2; 11; 9; 21/2; ; 54/5; ; 59/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-31 02:16:01 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 3/10; 3/10; 3/10; 2/7; 8/25; ; ; 1/4; 3/10; 3/10; 2/7; 3/10; 1/3; 1/3; 1/3; 3/10; 5/19; 3/14; 5/19; 6/19; 5/18; 3/10; 3/10; 3/10; 4/13; ; 3/10; 3/10; 1/3
Draw; 5; 17/4; 21/5; 5; 5; ; ; 9/2; 67/13; 17/4; 5; 9/2; 17/4; 9/2; 5; 9/2; 5; 67/13; 5; 47/10; 5; 19/4; 19/4; 19/4; 49/11; ; 24/5; 24/5; 5
Bournemouth; 10; 9; 9; 10; 10; ; ; 9; 10; 9; 11; 9; 9; 10; 8; 10; 10; 12; 10; 8; 19/2; 8; 21/2; 17/2; 10; ; 10; 51/5; 54/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-31 10:16:02 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 3/10; 3/10; 3/10; 3/10; 8/25; ; ; ; 1/3; 3/10; 3/10; 1/3; 3/10; 1/3; 1/3; 3/10; 5/18; 3/14; 5/18; 6/19; 3/10; 1/3; 3/10; 3/10; 6/19; ; 3/10; 3/10; 1/3
Draw; 5; 17/4; 17/4; 9/2; 24/5; ; ; ; 47/10; 9/2; 9/2; 4; 17/4; 9/2; 5; 9/2; 5; 67/13; 5; 47/10; 23/5; 19/4; 19/4; 19/4; 43/10; ; 23/5; 24/5; 24/5
Bournemouth; 10; 9; 10; 10; 11; ; ; ; 19/2; 10; 11; 9; 9; 10; 8; 10; 9; 12; 9; 81/10; 9; 17/2; 10; 9; 39/4; ; 10; 51/5; 49/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-31 14:16:05 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 3/10; 3/10; 1/3; 3/10; 8/25; ; 2/7; ; 1/3; 1/3; 3/10; 1/3; 3/10; 1/3; 30/100; 3/10; 3/10; 3/14; 3/10; 6/19; 3/10; 1/3; 3/10; 3/10; 4/13; ; 3/10; 3/10; 1/3
Draw; 5; 17/4; 9/2; 9/2; 49/10; ; 19/4; ; 47/10; 9/2; 9/2; 4; 9/2; 9/2; 19/4; 9/2; 19/4; 67/13; 19/4; 23/5; 23/5; 19/4; 19/4; 9/2; 49/11; ; 23/5; 23/5; 24/5
Bournemouth; 10; 9; 10; 10; 21/2; ; 10; ; 19/2; 10; 11; 9; ; 10; 10; 10; 17/2; 12; 17/2; 43/5; 9; 17/2; 10; 10; 41/4; ; 10; 51/5; 52/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-31 18:16:18 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Chelsea; 3/10; 1/3; 1/3; 3/10; 33/100; 3/10; 1/3; ; 3/10; 1/3; 3/10; 1/3; 1/3; 1/3; 30/100; 3/10; 1/3; 3/14; 1/3; 6/19; 5/18; 1/3; 1/3; 3/10; 4/13; ; 3/10; 1/3; 1/3
Draw; 19/4; 4; 17/4; 9/2; 47/10; 9/2; 9/2; ; 24/5; 9/2; 9/2; 4; 17/4; 9/2; 19/4; 9/2; 17/4; 17/4; 17/4; 23/5; 19/4; 9/2; 9/2; 9/2; 43/10; ; 9/2; 9/2; 23/5
Bournemouth; 11; 8; 10; 10; 21/2; 10; 10; ; 109/10; 10; 11; 9; 17/2; 10; 10; 10; 33/4; 12; 33/4; 43/5; 21/2; 8; 19/2; 10; 41/4; ; 52/5; 51/5; 54/5
META; english/premier-league/chelsea-v-bournemouth; 2018-01-31 22:16:07 GMT+2; 2018-01-31 19:45; In Play; Xlenovo
Chelsea; 8/13; ; 11/18; 8/13; 27/50; ; 3/5; ; 3/5; ; 8/15; ; 8/13; 8/13; 3/5; 8/13; 4/7; 8/13; 4/7; 5/8; ; ; 4/7; 8/13; 8/13; ; 4/7; ; 4/7
Draw; 13/5; ; 13/5; 12/5; 69/25; ; 12/5; ; 13/5; ; 11/4; ; 13/5; 49/20; 27/10; 12/5; 5/2; 13/5; 5/2; 45/17; ; ; 5/2; 53/20; 13/5; ; 13/5; ; 27/10
Bournemouth; 11/2; ; 11/2; 11/2; 33/5; ; 9/2; ; 21/4; ; 13/2; ; 11/2; 11/2; 9/2; 5; 23/4; 5; 23/4; 5; ; ; 6; 11/2; 96/19; ; 28/5; ; 29/5
