META; english/premier-league/tottenham-v-bournemouth; 2017-09-20 22:17:45 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 13/2; 6; 5; 11/2; 6; 33/5; 6; 6; 6; 6; 6; ; 33/5; 26/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 14; 12; 10; 21/2; 47/4; 29/2; 23/2; 23/2; 12; 17; 14; ; 71/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-06 02:17:29 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 13/2; 6; 5; 11/2; 6; 33/5; 6; 6; 6; 6; 6; ; 33/5; 26/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 14; 12; 10; 21/2; 47/4; 29/2; 23/2; 23/2; 12; 17; 14; ; 66/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-06 10:17:01 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 13/2; 6; 5; 11/2; 6; 33/5; 6; 6; 6; 6; 6; ; 33/5; 26/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 14; 12; 10; 21/2; 47/4; 29/2; 23/2; 23/2; 12; 17; 14; ; 66/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-06 14:17:13 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 2/11; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 13/2; 6; 5; 11/2; 6; 33/5; 6; 6; 6; 6; 6; ; 34/5; 33/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 14; 12; 10; 21/2; 47/4; 29/2; 23/2; 23/2; 12; 17; 14; ; 66/5; 13; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-06 18:17:03 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 2/11; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 13/2; 6; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 34/5; 33/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 14; 12; 10; 21/2; 47/4; 27/2; 23/2; 23/2; 12; 17; 14; ; 66/5; 13; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-06 22:17:10 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 13/2; 6; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 34/5; 26/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 14; 12; 10; 21/2; 47/4; 27/2; 23/2; 23/2; 12; 17; 14; ; 66/5; 48/5; 62/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-07 02:16:58 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 13/2; 6; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 34/5; 26/5; 33/5
Bournemouth; 14; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 14; 12; 10; 21/2; 47/4; 27/2; 23/2; 23/2; 12; 17; 14; ; 71/5; 48/5; 62/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-07 10:17:12 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 13/2; 6; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 34/5; 26/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 14; 12; 10; 21/2; 23/2; 27/2; 23/2; 23/2; 12; 17; 14; ; 71/5; 48/5; 62/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-07 14:17:12 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 6; 6; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 34/5; 26/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 16; 12; 10; 21/2; 23/2; 27/2; 23/2; 23/2; 12; 17; 14; ; 66/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-07 18:16:56 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 6; 6; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 34/5; 26/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 16; 12; 10; 21/2; 23/2; 27/2; 23/2; 23/2; 12; 17; 14; ; 66/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-07 22:17:15 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 6; 6; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 34/5; 26/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 16; 12; 10; 21/2; 23/2; 27/2; 23/2; 23/2; 12; 17; 14; ; 71/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-08 02:16:59 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 6; 6; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 34/5; 26/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 16; 12; 10; 21/2; 23/2; 27/2; 23/2; 23/2; 12; 17; 14; ; 71/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-08 10:17:16 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 6; 6; 5; 11/2; 25/4; 34/5; 6; 6; 6; 6; 6; ; 34/5; 26/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 16; 12; 10; 21/2; 45/4; 27/2; 23/2; 23/2; 12; 17; 14; ; 73/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-08 14:17:18 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 2/9; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 6; 6; 5; 11/2; 6; 34/5; 6; 6; 6; 6; 6; ; 33/5; 26/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 16; 12; 10; 21/2; 23/2; 27/2; 23/2; 23/2; 12; 17; 14; ; 78/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-08 18:17:16 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 6; 6; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 6; 6; 5; 11/2; 6; 7; 6; 6; 6; 6; 6; ; 33/5; 26/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 12; 16; 12; 14; 12; 13; 16; 16; 12; 10; 21/2; 23/2; 13; 23/2; 23/2; 12; 16; 14; ; 78/5; 48/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-08 22:17:01 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 1/5; 2/13; 1/5; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 2/11; 2/9
Draw; 6; 11/2; 6; 6; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 6; 6; 5; 11/2; 6; 7; 6; 6; 6; 6; 6; ; 33/5; 27/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; 16; 14; 12; 10; 21/2; 23/2; 13; 23/2; 23/2; 12; 17; 14; ; 78/5; 51/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-09 02:16:52 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 1/5; 2/13; 1/5; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 2/11; 2/9
Draw; 6; 11/2; 6; 6; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 6; 6; 5; 11/2; 6; 7; 6; 6; 6; 6; 6; ; 33/5; 27/5; 33/5
Bournemouth; 12; 12; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; 16; 14; 12; 10; 21/2; 23/2; 13; 23/2; 23/2; 12; 17; 14; ; 78/5; 51/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-09 10:16:55 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 1/5; 2/13; 1/5; 1/5; 2/11; 1/5; 2/11; 2/9; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/5; 2/9
Draw; 6; 11/2; 6; 6; 11/2; 6; 6; 6; 6; 11/2; 11/2; 11/2; 6; 6; 6; 5; 11/2; 6; 7; 6; 6; 6; 6; 6; ; 33/5; 33/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; 16; 14; 12; 10; 21/2; 23/2; 13; 23/2; 23/2; 12; 17; 14; ; 78/5; 63/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-09 14:16:54 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 1/5; 2/13; 1/5; 1/5; 1/5; 1/5; 2/11; 23/100; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/5; 2/9
Draw; 6; 6; 6; 6; 11/2; 6; 6; 13/2; 6; 11/2; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 6; 13/2; 6; 6; 6; 6; 6; ; 33/5; 33/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 12; 14; 12; 14; 12; 13; 16; 14; 12; 12; 21/2; 23/2; 27/2; 23/2; 23/2; 12; 17; 14; ; 76/5; 63/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-09 18:17:19 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 1/5; 1/5; 1/5; 1/5; 2/13; 1/5; 1/5; 2/11; 1/5; 3/16; 11/50; 2/9; 1/5; 1/5; 1/5; 2/11; ; 1/5; 1/5; 2/9
Draw; 6; 6; 6; 6; 11/2; 6; 6; 13/2; 6; 6; 11/2; 6; 6; 13/2; 6; 6; 11/2; 25/4; 71/10; 6; 6; 6; 6; 6; ; 33/5; 33/5; 33/5
Bournemouth; 12; 11; 14; 11; 14; 11; 12; 14; 12; 16; 12; 14; 16; 14; 12; 12; 21/2; 49/4; 13; 23/2; 23/2; 12; 18; 14; ; 78/5; 63/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-09 22:16:59 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 1/5; 1/5; 3/16; 11/50; 2/9; 1/5; 1/5; 1/5; 1/6; ; 1/5; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 6; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 25/4; 69/10; 6; 6; 13/2; 6; 6; ; 33/5; 33/5; 33/5
Bournemouth; 12; 11; 14; 12; 14; 11; 12; 14; 12; 16; 12; 14; 16; 15; 12; 12; 11; 49/4; 27/2; 23/2; 23/2; 12; 17; 16; ; 78/5; 12; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-10 02:16:58 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 1/5; 1/5; 3/16; 11/50; 2/9; 1/5; 1/5; 1/5; 1/6; ; 1/5; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 6; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 25/4; 69/10; 6; 6; 13/2; 6; 6; ; 33/5; 33/5; 33/5
Bournemouth; 12; 11; 14; 12; 14; 11; 12; 14; 12; 16; 12; 14; 16; 15; 12; 12; 11; 49/4; 27/2; 23/2; 23/2; 12; 17; 16; ; 78/5; 12; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-10 10:16:59 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 1/5; 1/5; 3/16; 11/50; 2/9; 1/5; 1/5; 1/5; 1/6; ; 1/5; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 6; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 25/4; 69/10; 6; 6; 13/2; 6; 6; ; 33/5; 33/5; 33/5
Bournemouth; 12; 11; 14; 12; 14; 11; 12; 14; 12; 16; 12; 14; 16; 15; 12; 12; 11; 49/4; 27/2; 23/2; 23/2; 12; 17; 16; ; 78/5; 12; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-10 14:17:09 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 1/5; 1/5; 3/16; 21/100; 2/9; 1/5; 1/5; 1/5; 1/6; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 6; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 25/4; 7; 6; 6; 13/2; 6; 6; ; 33/5; 5; 33/5
Bournemouth; 12; 12; 14; 12; 14; 11; 12; 14; 12; 16; 12; 14; 16; 15; 12; 12; 11; 49/4; 29/2; 23/2; 23/2; 12; 17; 16; ; 78/5; 12; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-10 18:16:54 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 1/5; 1/5; 1/5; 21/100; 2/9; 1/5; 1/5; 2/11; 1/6; ; 1/5; 1/6; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 6; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 13/2; 7; 6; 6; 13/2; 13/2; 6; ; 33/5; 5; 33/5
Bournemouth; 12; 12; 14; 12; 14; 11; 12; 14; 12; 16; 12; 14; 16; 15; 12; 12; 11; 51/4; 29/2; 23/2; 23/2; 12; 17; 16; ; 78/5; 12; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-10 22:17:00 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 1/5; 1/5; 1/5; 21/100; 2/9; 1/5; 1/5; 2/11; 1/6; ; 1/5; 2/11; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 6; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 25/4; 7; 6; 6; 13/2; 13/2; 6; ; 33/5; 32/5; 33/5
Bournemouth; 12; 12; 14; 12; 14; 11; 12; 14; 12; 16; 12; 14; 16; 15; 12; 12; 11; 51/4; 29/2; 23/2; 23/2; 12; 17; 16; ; 78/5; 73/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-11 02:16:55 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 1/5; 1/5; 3/16; 21/100; 2/9; 1/5; 1/5; 2/11; 1/6; ; 1/5; 2/11; 2/9
Draw; 6; 11/2; 11/2; 11/2; 11/2; 6; 6; 13/2; 6; 6; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 13/2; 7; 6; 6; 13/2; 13/2; 6; ; 33/5; 32/5; 34/5
Bournemouth; 12; 12; 16; 12; 14; 11; 12; 14; 12; 16; 12; 14; 16; 15; 12; 12; 11; 51/4; 29/2; 23/2; 23/2; 12; 17; 16; ; 78/5; 73/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-11 10:16:58 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 2/11; 1/5; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 1/5; 1/5; 3/16; 21/100; 2/9; 1/5; 1/5; 2/11; 1/6; ; 1/5; 2/11; 2/9
Draw; 6; 11/2; 6; 11/2; 11/2; 6; 6; 13/2; 27/4; 6; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 13/2; 7; 6; 13/2; 13/2; 13/2; 6; ; 33/5; 32/5; 34/5
Bournemouth; 12; 12; 16; 12; 14; 11; 12; 14; 12; 16; 12; 14; 16; 15; 12; 12; 11; 13; 29/2; 23/2; 23/2; 12; 18; 16; ; 78/5; 73/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-11 14:17:49 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 2/11; 1/5; 1/5; 2/9; 2/11; 1/6; 1/5; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 2/11; 1/5; 3/16; 21/100; 2/9; 1/5; 1/5; 2/11; 1/6; ; 1/5; 2/11; 2/9
Draw; 6; 11/2; 6; 11/2; 6; 6; 6; 13/2; 27/4; 6; 11/2; 11/2; 6; 13/2; 6; 6; 11/2; 13/2; 34/5; 6; 13/2; 13/2; 13/2; 6; ; 32/5; 33/5; 34/5
Bournemouth; 12; 12; 16; 12; 14; 11; 12; 14; 12; 16; 12; 14; 16; 15; 12; 12; 11; 51/4; 31/2; 23/2; 23/2; 12; 17; 16; ; 78/5; 73/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-11 18:16:53 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 3/14; 1/5; 1/5; 1/5; 2/13; 2/11; ; 1/5; 1/5; 3/16; 21/100; 3/14; 3/16; 1/5; 1/5; 1/6; ; 2/9; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 6; 6; 6; 13/2; 132/19; 11/2; 11/2; 11/2; 6; 13/2; ; 11/2; 11/2; 13/2; 34/5; 63/10; 132/19; 13/2; 13/2; 6; ; 32/5; 33/5; 34/5
Bournemouth; 12; 12; 14; 12; 14; 11; 12; 14; 51/4; 14; 12; 13; 16; 15; ; 12; 11; 51/4; 31/2; 23/2; 12; 12; 12; 16; ; 73/5; 68/5; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-11 22:17:00 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 1/5; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 3/14; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 1/5; 1/5; 3/16; 21/100; 3/14; 3/16; 1/5; 1/5; 1/6; ; 2/9; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 6; 6; 6; 13/2; 132/19; 11/2; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 13/2; 34/5; 63/10; 132/19; 13/2; 13/2; 6; ; 32/5; 33/5; 34/5
Bournemouth; 12; 12; 14; 12; 14; 11; 12; 14; 51/4; 14; 12; 13; 16; 15; 12; 12; 11; 51/4; 31/2; 23/2; 12; 12; 12; 16; ; 71/5; 13; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-12 02:17:19 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 2/9; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 3/14; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 1/5; 1/5; 1/5; 21/100; 3/14; 3/16; 1/5; 2/9; 2/11; ; 2/9; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 6; 6; 6; 13/2; 132/19; 11/2; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 13/2; 34/5; 63/10; 132/19; 6; 13/2; 6; ; 33/5; 33/5; 34/5
Bournemouth; 12; 11; 14; 12; 14; 11; 12; 14; 51/4; 14; 12; 13; 16; 15; 12; 12; 11; 51/4; 31/2; 23/2; 12; 12; 12; 16; ; 66/5; 12; 67/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-12 14:16:58 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 2/9; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 3/14; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 1/5; 1/5; 1/5; 21/100; 3/14; 3/16; 1/5; 1/5; 2/11; 1/5; ; ; 1/5; 2/9
