META; english/premier-league/crystal-palace-v-chelsea; 2017-09-20 22:17:37 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-11 18:16:45 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 2/5; 2/5; 2/5; 2/5; 2/5; 38/100; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 7/20; 2/5; ; 2/5; 4/11; 3/8; 41/100; 5/12; 3/8; 2/5; 2/5; 4/11; ; 2/5; 2/5; 2/5
Draw; 7/2; 7/2; 7/2; 17/5; 7/2; 4; 7/2; 7/2; 4; 7/2; 10/3; 7/2; 7/2; 18/5; ; 7/2; 18/5; 15/4; 41/10; 50/13; 39/10; 7/2; 19/5; 15/4; ; 7/2; 7/2; 7/2
Crystal Palace; 7; 7; 15/2; 15/2; 8; 15/2; 15/2; 15/2; 33/4; 15/2; 15/2; 15/2; 9; 15/2; ; 15/2; 29/4; 8; 81/10; 33/5; 8; 15/2; 9; 15/2; ; 39/5; 8; 41/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-11 22:16:52 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 2/5; 2/5; 2/5; 2/5; 2/5; 38/100; 2/5; 4/11; 2/5; 2/5; 2/5; 4/11; 7/20; 4/11; 2/5; 2/5; 4/11; 3/8; 41/100; 5/12; 3/8; 2/5; 2/5; 4/11; ; 2/5; 2/5; 2/5
Draw; 7/2; 7/2; 7/2; 17/5; 7/2; 4; 7/2; 7/2; 4; 7/2; 10/3; 7/2; 7/2; 15/4; 7/2; 7/2; 18/5; 19/5; 41/10; 50/13; 39/10; 7/2; 19/5; 15/4; ; 7/2; 7/2; 7/2
Crystal Palace; 7; 7; 15/2; 15/2; 8; 15/2; 15/2; 8; 33/4; 15/2; 15/2; 15/2; 9; 8; 15/2; 15/2; 29/4; 8; 81/10; 33/5; 8; 15/2; 9; 15/2; ; 41/5; 41/5; 43/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-12 02:17:08 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 2/5; 2/5; 2/5; 2/5; 2/5; 38/100; 2/5; 4/11; 2/5; 2/5; 2/5; 4/11; 7/20; 4/11; 2/5; 2/5; 4/11; 7/18; 21/50; 5/12; 3/8; 2/5; 2/5; 4/11; ; 4/11; 4/11; 2/5
Draw; 7/2; 7/2; 7/2; 17/5; 7/2; 4; 7/2; 7/2; 4; 17/5; 10/3; 7/2; 7/2; 15/4; 7/2; 7/2; 18/5; 15/4; 4; 50/13; 39/10; 7/2; 19/5; 15/4; ; 7/2; 7/2; 7/2
Crystal Palace; 7; 7; 15/2; 15/2; 8; 15/2; 15/2; 8; 33/4; 15/2; 15/2; 15/2; 9; 8; 15/2; 15/2; 29/4; 31/4; 8; 33/5; 8; 7; 17/2; 15/2; ; 17/2; 17/2; 43/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-12 14:16:50 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 2/5; 4/11; 2/5; 4/11; 2/5; 38/100; 2/5; 4/11; 2/5; 2/5; 2/5; 4/11; 7/20; 4/11; 2/5; 2/5; 4/11; 3/8; 2/5; 7/17; 3/8; 2/5; 2/5; 4/11; 3/8; ; ; 4/11; 2/5
Draw; 7/2; 15/4; 7/2; 7/2; 7/2; 4; 7/2; 7/2; 4; 17/5; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 18/5; 19/5; 41/10; 50/13; 39/10; 19/5; 19/5; 15/4; 50/13; ; ; 7/2; 7/2
Crystal Palace; 7; 15/2; 15/2; 9; 8; 15/2; 15/2; 8; 33/4; 15/2; 15/2; 15/2; 9; 8; 7; 15/2; 29/4; 8; 17/2; 34/5; 8; 15/2; 17/2; 8; 8; ; ; 39/5; 43/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-12 18:16:46 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 2/5; 4/11; 2/5; 4/11; 4/11; 38/100; 2/5; 4/11; 3/8; 2/5; 2/5; 4/11; 7/20; 4/11; 4/11; 2/5; 4/11; 3/8; 41/100; 7/18; 4/11; 2/5; 2/5; 4/11; 3/8; ; 4/11; 4/11; 2/5
Draw; 7/2; 7/2; 7/2; 7/2; 4; 4; 7/2; 7/2; 41/10; 7/2; 7/2; 7/2; 7/2; 15/4; 4; 7/2; 18/5; 19/5; 41/10; 50/13; 4; 19/5; 19/5; 15/4; 50/13; ; 7/2; 7/2; 7/2
Crystal Palace; 7; 15/2; 15/2; 9; 8; 15/2; 15/2; 8; 87/10; 15/2; 8; 15/2; 9; 8; 15/2; 15/2; 29/4; 8; 81/10; 37/5; 17/2; 15/2; 17/2; 8; 8; ; 17/2; 43/5; 43/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-12 22:16:57 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 2/5; 4/11; 2/5; 4/11; 4/11; 38/100; 2/5; 4/11; 3/8; 2/5; 2/5; 4/11; 7/20; 4/11; 4/11; 4/11; 4/11; 3/8; 41/100; 7/18; 4/11; 2/5; 2/5; 4/11; 7/18; ; 4/11; 4/11; 2/5
Draw; 7/2; 18/5; 7/2; 7/2; 4; 4; 7/2; 7/2; 41/10; 7/2; 7/2; 7/2; 7/2; 15/4; 4; 15/4; 18/5; 19/5; 41/10; 50/13; 4; 19/5; 19/5; 15/4; 50/13; ; 7/2; 7/2; 4
Crystal Palace; 7; 15/2; 15/2; 9; 8; 15/2; 15/2; 8; 87/10; 15/2; 8; 15/2; 9; 8; 15/2; 15/2; 29/4; 8; 81/10; 37/5; 17/2; 15/2; 17/2; 8; 8; ; 17/2; 17/2; 43/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-13 02:16:51 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 2/5; 4/11; 2/5; 4/11; 4/11; 38/100; 2/5; 4/11; 2/5; 2/5; 2/5; 4/11; 7/20; 4/11; 4/11; 4/11; 4/11; 3/8; 41/100; 7/18; 3/8; 2/5; 2/5; 4/11; 3/8; ; 4/11; 4/11; 2/5
Draw; 4; 18/5; 7/2; 7/2; 4; 4; 7/2; 7/2; 4; 7/2; 7/2; 7/2; 7/2; 15/4; 4; 15/4; 18/5; 50/13; 41/10; 50/13; 39/10; 19/5; 19/5; 15/4; 50/13; ; 7/2; 7/2; 4
Crystal Palace; 8; 15/2; 15/2; 9; 8; 15/2; 15/2; 8; 41/5; 15/2; 8; 15/2; 9; 8; 15/2; 15/2; 29/4; 8; 81/10; 37/5; 8; 15/2; 17/2; 8; 8; ; 17/2; 41/5; 44/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-13 10:17:04 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 2/5; 4/11; 2/5; 4/11; 4/11; 38/100; 2/5; 4/11; 2/5; 2/5; 2/5; 4/11; 7/20; 4/11; 4/11; 4/11; 4/11; 3/8; 41/100; 7/18; 3/8; 2/5; 2/5; 4/11; 3/8; ; 4/11; 4/11; 2/5
Draw; 4; 7/2; 7/2; 7/2; 4; 4; 7/2; 7/2; 4; 7/2; 7/2; 7/2; 7/2; 15/4; 4; 15/4; 4; 50/13; 41/10; 50/13; 39/10; 19/5; 19/5; 15/4; 50/13; ; 7/2; 7/2; 7/2
Crystal Palace; 8; 15/2; 15/2; 9; 8; 15/2; 15/2; 8; 41/5; 15/2; 8; 15/2; 9; 8; 15/2; 15/2; 8; 8; 81/10; 37/5; 8; 15/2; 9; 8; 33/4; ; 17/2; 41/5; 43/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-13 14:17:24 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 2/5; 4/11; 2/5; 4/11; 4/11; 38/100; 2/5; 2/5; 2/5; 2/5; 2/5; 4/11; 7/20; 4/11; 4/11; 4/11; 4/11; 3/8; 41/100; 7/18; 3/8; 2/5; 2/5; 4/11; 3/8; ; 4/11; 4/11; 2/5
Draw; 4; 7/2; 7/2; 19/5; 4; 4; 7/2; 7/2; 4; 7/2; 7/2; 18/5; 7/2; 4; 4; 15/4; 4; 50/13; 41/10; 50/13; 39/10; 19/5; 19/5; 15/4; 50/13; ; 7/2; 7/2; 4
Crystal Palace; 8; 15/2; 15/2; 17/2; 8; 15/2; 15/2; 8; 41/5; 15/2; 8; 15/2; 9; 9; 15/2; 8; 8; 8; 81/10; 37/5; 8; 15/2; 17/2; 8; 8; ; 17/2; 17/2; 44/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-13 18:16:51 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 2/5; 2/5; 4/9; 2/5; 4/11; 38/100; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 7/20; 2/5; 9/20; 2/5; 4/11; 2/5; 21/50; 3/7; 3/8; 1/3; 4/9; 21/50; 2/5; ; 2/5; 2/5; 2/5
Draw; 4; 7/2; 10/3; 19/5; 4; 4; 7/2; 7/2; 4; 10/3; 15/4; 17/5; 7/2; 4; 4; 7/2; 4; 15/4; 4; 19/5; 39/10; 17/4; 18/5; 7/2; 15/4; ; 7/2; 7/2; 7/2
Crystal Palace; 8; 7; 13/2; 15/2; 8; 15/2; 7; 8; 41/5; 13/2; 15/2; 7; 9; 8; 13/2; 15/2; 8; 15/2; 8; 13/2; 8; 17/2; 15/2; 15/2; 15/2; ; 37/5; 39/5; 38/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-13 22:17:04 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 2/5; 2/5; 2/5; 2/5; 4/11; 38/100; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 7/20; 2/5; 9/20; 4/9; 2/5; 2/5; 43/100; 3/7; 3/8; 4/9; 2/5; 21/50; 2/5; ; 2/5; 2/5; 2/5
Draw; 4; 7/2; 10/3; 19/5; 4; 4; 7/2; 7/2; 4; 17/5; 15/4; 17/5; 7/2; 4; 4; 18/5; 15/4; 15/4; 4; 19/5; 39/10; 7/2; 19/5; 7/2; 15/4; ; 7/2; 7/2; 7/2
Crystal Palace; 8; 7; 7; 15/2; 8; 15/2; 7; 8; 41/5; 7; 15/2; 7; 9; 15/2; 13/2; 15/2; 27/4; 31/4; 38/5; 13/2; 8; 13/2; 8; 15/2; 31/4; ; 38/5; 36/5; 39/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-14 02:16:55 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 2/5; 2/5; 2/5; 2/5; 4/11; 38/100; 2/5; 4/11; 2/5; 2/5; 2/5; 2/5; 4/11; 2/5; 2/5; 2/5; 2/5; 7/18; 43/100; 7/17; 3/8; 2/5; 2/5; 2/5; 7/18; ; 4/11; 2/5; 2/5
Draw; 4; 7/2; 17/5; 19/5; 4; 4; 7/2; 7/2; 4; 7/2; 15/4; 7/2; 7/2; 15/4; 4; 19/5; 15/4; 15/4; 4; 50/13; 39/10; 19/5; 19/5; 7/2; 19/5; ; 7/2; 7/2; 4
Crystal Palace; 8; 7; 7; 15/2; 8; 15/2; 7; 8; 41/5; 15/2; 15/2; 15/2; 15/2; 17/2; 15/2; 8; 27/4; 31/4; 38/5; 34/5; 8; 7; 17/2; 15/2; 8; ; 17/2; 17/2; 43/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-14 10:16:56 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 1/2; 1/2; 1/2; 1/2; 1/2; 38/100; 7/15; 4/9; 17/35; 1/2; 1/2; 40/85; 4/9; 40/85; 1/2; 1/2; 5/11; 7/15; 12/25; 1/2; 6/13; 1/2; 1/2; 12/25; 7/15; ; 4/9; 4/9; 1/2
Draw; 7/2; 16/5; 10/3; 10/3; 7/2; 4; 10/3; 7/2; 7/2; 10/3; 16/5; 16/5; 10/3; 7/2; 10/3; 10/3; 17/5; 17/5; 37/10; 7/2; 17/5; 10/3; 17/5; 10/3; 38/11; ; 10/3; 10/3; 10/3
Crystal Palace; 13/2; 11/2; 6; 6; 13/2; 15/2; 6; 13/2; 27/4; 13/2; 6; 6; 6; 13/2; 13/2; 6; 25/4; 13/2; 69/10; 28/5; 13/2; 11/2; 13/2; 6; 13/2; ; 32/5; 33/5; 34/5
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-14 14:16:57 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Chelsea; 1/2; 1/2; 1/2; 1/2; 1/2; 38/100; 7/15; 4/9; 17/35; 1/2; 4/9; 40/85; 4/9; 40/85; 1/2; 4/9; 5/11; 5/11; 12/25; 17/35; 6/13; 1/2; 1/2; 12/25; 5/11; ; 4/9; 4/9; 1/2
Draw; 7/2; 16/5; 13/4; 10/3; 7/2; 4; 10/3; 7/2; 7/2; 10/3; 7/2; 16/5; 10/3; 7/2; 7/2; 10/3; 17/5; 17/5; 37/10; 7/2; 17/5; 10/3; 17/5; 10/3; 38/11; ; 10/3; 10/3; 10/3
Crystal Palace; 13/2; 11/2; 6; 6; 13/2; 15/2; 6; 13/2; 27/4; 13/2; 13/2; 6; 6; 13/2; 6; 13/2; 25/4; 27/4; 69/10; 28/5; 13/2; 11/2; 13/2; 6; 27/4; ; 32/5; 33/5; 13/2
META; english/premier-league/crystal-palace-v-chelsea; 2017-10-14 18:16:47 GMT+3; 2017-10-14 15:00; In Play; Xlenovo
Chelsea; 11/4; 10/3; 13/5; 27/10; ; 14/5; ; 3; 10/21; 13/5; 4/9; ; 5/2; ; 27/10; ; ; ; ; ; 5/11; ; 3; 16/5; 3/7; ; 14/5; ; 14/5
Draw; 2; 15/8; 19/10; 2; ; 41/20; ; 15/8; 7/2; 19/10; 10/3; ; 9/5; ; 2; ; ; ; ; ; 16/5; ; 19/10; 2; 38/11; ; 2; ; 2
Crystal Palace; 11/10; 11/10; 11/10; 6/5; ; 11/10; ; 11/10; 89/13; 11/10; 6; ; 21/20; ; 23/20; ; ; ; ; ; 13/2; ; 23/20; 11/10; 25/4; ; 6/5; ; 13/10
