META; english/premier-league/arsenal-v-west-brom; 2017-08-23 22:20:46 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
META; english/premier-league/arsenal-v-west-brom; 2017-09-12 14:17:30 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 3/10; 1/4; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 17/50; 3/10; 1/3; ; 1/3; 3/10; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 21/5; 24/5; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 9; 9; 17/2; 17/2; 17/2; 8; ; 15/2; ; 15/2; 17/2; 15/2; 19/2; 32/5; 17/2; ; 15/2; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-12 18:17:34 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 3/10; 1/4; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 3/10; 1/3; ; 1/3; 3/10; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 21/5; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 9; 9; 17/2; 17/2; 17/2; 8; ; 15/2; ; 15/2; 17/2; 15/2; 19/2; 32/5; 17/2; ; 15/2; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-12 22:17:25 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 3/10; 1/4; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 3/10; 1/3; ; 1/3; 3/10; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 17/4; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 9; 9; 17/2; 17/2; 17/2; 8; ; 15/2; ; 15/2; 17/2; 31/4; 19/2; 32/5; 17/2; ; 15/2; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-13 02:17:07 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 3/10; 1/4; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 3/10; 1/3; ; 1/3; 3/10; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 17/4; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 9; 9; 17/2; 17/2; 17/2; 8; ; 15/2; ; 15/2; 17/2; 31/4; 19/2; 32/5; 17/2; ; 15/2; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-13 10:17:26 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 3/10; 1/4; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 3/10; 1/3; ; 1/3; 3/10; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 21/5; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 9; 9; 17/2; 17/2; 17/2; 8; ; 15/2; ; 15/2; 17/2; 15/2; 19/2; 32/5; 17/2; ; 15/2; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-13 14:17:34 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 3/10; 1/4; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 3/10; 1/3; ; 1/3; 3/10; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 21/5; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 9; 9; 17/2; 17/2; 17/2; 8; ; 15/2; ; 15/2; 17/2; 15/2; 19/2; 32/5; 17/2; ; 15/2; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-13 18:17:30 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 3/10; 1/4; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 3/10; 1/3; ; 1/3; 3/10; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 21/5; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 9; 9; 17/2; 17/2; 17/2; 8; ; 15/2; ; 15/2; 17/2; 15/2; 19/2; 32/5; 17/2; ; 15/2; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-13 22:17:27 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 3/10; 1/4; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 3/10; 1/3; ; 1/3; 3/10; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 21/5; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 9; 9; 17/2; 17/2; 17/2; 8; ; 15/2; ; 15/2; 17/2; 15/2; 19/2; 32/5; 17/2; ; 15/2; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-14 02:17:27 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 1/3; 2/7; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 3/10; 1/3; ; 1/3; 3/10; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 17/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 21/5; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 11; 9; 17/2; 17/2; 17/2; 17/2; ; 15/2; ; 15/2; 17/2; 15/2; 19/2; 32/5; 17/2; ; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-14 10:17:31 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 1/3; 2/7; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 2/7; 1/3; ; 1/3; 3/10; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 17/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 17/4; 49/10; 41/10; 15/4; ; 9/2; 4; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 11; 9; 17/2; 17/2; 17/2; 17/2; ; 15/2; ; 15/2; 17/2; 31/4; 19/2; 33/5; 17/2; ; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-14 14:17:38 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 3/10; 2/7; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 2/7; 1/3; ; 1/3; 3/10; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 17/4; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 11; 9; 17/2; 17/2; 17/2; 17/2; ; 15/2; ; 15/2; 17/2; 31/4; 19/2; 33/5; 17/2; ; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-14 18:17:30 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 1/3; 3/10; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 2/7; 1/3; ; 1/3; 1/3; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 17/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 21/5; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 8; 9; 17/2; 17/2; 17/2; 17/2; ; 15/2; ; 15/2; 17/2; 15/2; 19/2; 33/5; 17/2; ; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-14 22:17:30 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 3/10; 3/10; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 2/7; 1/3; ; 1/3; 1/3; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 21/5; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 8; 9; 17/2; 17/2; 17/2; 17/2; ; 15/2; ; 15/2; 17/2; 15/2; 19/2; 33/5; 17/2; ; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-15 02:16:37 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 3/10; 3/10; 1/3; 1/3; 1/3; 1/3; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 2/7; 1/3; ; 1/3; 1/3; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 21/5; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 8; 9; 17/2; 17/2; 8; 17/2; ; 15/2; ; 15/2; 17/2; 15/2; 19/2; 33/5; 17/2; ; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-15 10:16:29 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 3/10; 3/10; 3/10; 1/3; 1/3; 1/3; 1/3; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 1/3; 2/7; 1/3; ; 1/3; 1/3; ; ; ; 
Draw; 5; 4; ; ; 5; 4; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 21/5; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 8; 9; 17/2; 17/2; 8; 17/2; ; 15/2; ; 15/2; 17/2; 15/2; 19/2; 33/5; 17/2; ; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-15 14:16:37 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 7/20; 3/10; 3/10; 1/3; 1/3; 1/3; 1/3; 3/10; ; 1/3; ; 10/29; 1/3; 6/19; 17/50; 2/7; 1/3; ; 1/3; 1/3; ; ; ; 
Draw; 5; 4; ; ; 5; 460/100; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; ; 15/4; 15/4; 21/5; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 8; 9; 17/2; 17/2; 8; 17/2; ; 15/2; ; 15/2; 17/2; 15/2; 9; 33/5; 17/2; ; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-15 18:16:46 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; ; 3/10; 7/20; 3/10; 3/10; 1/3; 1/3; 1/3; 1/3; 3/10; ; 1/3; 3/10; 10/29; 1/3; 6/19; 17/50; 2/7; 1/3; ; 1/3; 1/3; ; ; ; 
Draw; 5; 4; ; ; 5; 460/100; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; 21/5; 15/4; 15/4; 17/4; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; ; 8; 8; 19/2; 8; 9; 17/2; 17/2; 8; 17/2; ; 15/2; 15/2; 15/2; 17/2; 15/2; 9; 33/5; 17/2; ; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-15 22:17:27 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; 1/3; 3/10; 7/20; 3/10; 3/10; 1/3; 1/3; 1/3; 1/3; 3/10; ; 1/3; 3/10; 10/29; 1/3; 6/19; 17/50; 2/7; 1/3; ; 1/3; 1/3; ; ; ; 
Draw; 5; 4; ; 4; 5; 460/100; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; 21/5; 15/4; 15/4; 17/4; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; 8; 8; 8; 19/2; 9; 9; 17/2; 17/2; 8; 17/2; ; 15/2; 15/2; 15/2; 17/2; 15/2; 9; 33/5; 17/2; ; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-16 02:17:30 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; 1/3; 3/10; 7/20; 3/10; 3/10; 1/3; 1/3; 1/3; 1/3; 3/10; ; 1/3; 3/10; 10/29; 1/3; 1/3; 17/50; 2/7; 1/3; ; 1/3; 1/3; ; ; ; 
Draw; 5; 4; ; 4; 5; 460/100; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; 21/5; 15/4; 15/4; 41/10; 49/10; 41/10; 15/4; ; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; 8; 8; 8; 19/2; 9; 9; 17/2; 17/2; 8; 17/2; ; 15/2; 15/2; 15/2; 17/2; 15/2; 9; 33/5; 17/2; ; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-16 14:17:33 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; 1/3; 3/10; 7/20; 1/3; 3/10; 1/3; 1/3; 1/3; 1/3; 3/10; ; 1/3; 3/10; 10/29; 1/3; 6/19; 17/50; 2/7; 1/3; 1/3; 1/3; 1/3; ; ; ; 
Draw; 5; 4; ; 4; 5; 460/100; 17/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; 21/5; 15/4; 15/4; 17/4; 49/10; 41/10; 15/4; 9/2; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; 8; 8; 8; 19/2; 8; 9; 17/2; 17/2; 8; 17/2; ; 15/2; 15/2; 15/2; 17/2; 15/2; 9; 33/5; 17/2; 15/2; 8; 15/2; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-16 18:17:27 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; ; 1/3; 3/10; 7/20; 3/10; 3/10; 1/3; 1/3; 1/3; 1/3; 3/10; ; 1/3; 3/10; 10/29; 1/3; 1/3; 17/50; 2/7; 1/3; 1/3; 1/3; 1/3; ; ; ; 
Draw; 5; 4; ; 4; 5; 460/100; 19/4; 9/2; 15/4; 21/5; 4; 4; 9/2; ; 9/2; 21/5; 15/4; 15/4; 41/10; 49/10; 41/10; 15/4; 9/2; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; ; 8; 8; 8; 19/2; 9; 9; 17/2; 17/2; 8; 17/2; ; 15/2; 15/2; 15/2; 17/2; 15/2; 9; 33/5; 17/2; 15/2; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-16 22:17:10 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; 1/3; 1/3; 3/10; 7/20; 1/3; 2/7; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; 3/10; 10/29; 1/3; 1/3; 17/50; 3/10; 1/3; 1/3; 1/3; 3/10; ; ; ; 
Draw; 5; 4; 17/4; 4; 5; 460/100; 17/4; 9/2; 4; 21/5; 4; 4; 9/2; ; 9/2; 21/5; 15/4; 4; 54/13; 49/10; 41/10; 4; 9/2; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; 17/2; 8; 8; 8; 19/2; 15/2; 17/2; 17/2; 17/2; 17/2; 17/2; ; 15/2; 15/2; 15/2; 8; 15/2; 9; 32/5; 8; 15/2; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-17 02:17:17 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; 1/3; 1/3; 3/10; 7/20; 3/10; 2/7; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; 3/10; 6/17; 1/3; 6/19; 17/50; 3/10; 1/3; 1/3; 1/3; 3/10; ; ; ; 
Draw; 5; 4; 17/4; 4; 5; 460/100; 19/4; 9/2; 4; 21/5; 4; 4; 9/2; ; 9/2; 21/5; 15/4; 4; 43/10; 49/10; 41/10; 4; 9/2; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; 17/2; 8; 8; 8; 19/2; 15/2; 17/2; 17/2; 17/2; 17/2; 17/2; ; 15/2; 15/2; 15/2; 8; 15/2; 9; 32/5; 8; 15/2; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-17 10:17:09 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; 1/3; 1/3; 3/10; 7/20; 3/10; 2/7; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; 3/10; 6/17; 1/3; 6/19; 17/50; 3/10; 1/3; 1/3; 1/3; 1/3; ; ; ; 
Draw; 5; 4; 17/4; 4; 5; 460/100; 19/4; 9/2; 4; 21/5; 4; 4; 9/2; ; 9/2; 21/5; 15/4; 4; 17/4; 49/10; 41/10; 4; 9/2; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; 17/2; 8; 8; 8; 19/2; 15/2; 17/2; 17/2; 17/2; 17/2; 17/2; ; 15/2; 15/2; 15/2; 8; 15/2; 9; 32/5; 8; 15/2; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-17 14:17:10 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; 1/3; 1/3; 3/10; 7/20; 3/10; 2/7; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; 3/10; 6/17; 1/3; 6/19; 17/50; 3/10; 1/3; 1/3; 1/3; 3/10; ; ; ; 
Draw; 5; 4; 17/4; 4; 5; 460/100; 19/4; 9/2; 4; 21/5; 4; 4; 9/2; ; 9/2; 21/5; 15/4; 4; 43/10; 24/5; 41/10; 4; 9/2; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; 17/2; 8; 8; 8; 19/2; 15/2; 17/2; 17/2; 17/2; 17/2; 17/2; ; 15/2; 15/2; 15/2; 8; 15/2; 19/2; 32/5; 8; 15/2; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-17 18:17:05 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; 1/3; 1/3; 3/10; 7/20; 3/10; 2/7; 1/3; 1/3; 1/3; 1/3; 3/10; ; 1/3; 3/10; 6/17; 1/3; 6/19; 17/50; 3/10; 1/3; 1/3; 1/3; 1/3; ; ; ; 
Draw; 5; 4; 17/4; 4; 5; 460/100; 19/4; 9/2; 4; 21/5; 4; 4; 9/2; ; 9/2; 21/5; 15/4; 4; 43/10; 24/5; 41/10; 4; 9/2; 9/2; 9/2; ; ; ; 
West Brom; 15/2; 8; 17/2; 8; 8; 15/2; 19/2; 15/2; 17/2; 17/2; 8; 15/2; 17/2; ; 15/2; 15/2; 15/2; 8; 15/2; 19/2; 32/5; 8; 15/2; 8; 8; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-17 22:17:05 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; 1/3; 1/3; 3/10; 7/20; 1/3; 2/7; 1/3; 1/3; 1/3; 3/10; 3/10; ; 1/3; 5/18; 6/17; 1/3; 6/19; 37/100; 3/10; 1/3; 1/3; 1/3; 1/3; ; ; ; 
Draw; 5; 4; 17/4; 4; 5; 460/100; 19/4; 9/2; 4; 21/5; 4; 4; 9/2; ; 9/2; 21/5; 15/4; 4; 17/4; 23/5; 41/10; 4; 9/2; 9/2; 4; ; ; ; 
West Brom; 15/2; 15/2; 17/2; 8; 8; 8; 9; 15/2; 17/2; 8; 8; 17/2; 17/2; ; 15/2; 29/4; 15/2; 8; 15/2; 42/5; 32/5; 8; 15/2; 8; 15/2; ; ; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-18 02:17:03 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; 1/3; 1/3; 3/10; 7/20; 1/3; 2/7; 1/3; 1/3; 1/3; 3/10; 3/10; 3/10; 1/3; 5/18; 6/17; 1/3; 6/19; 37/100; 3/10; 1/3; 1/3; 1/3; 1/3; ; 3/10; ; 
Draw; 5; 4; 17/4; 4; 5; 9/2; 19/4; 9/2; 4; 21/5; 4; 4; 9/2; 9/2; 9/2; 21/5; 15/4; 4; 17/4; 23/5; 41/10; 4; 9/2; 9/2; 4; ; 21/5; ; 
West Brom; 15/2; 15/2; 17/2; 8; 8; 8; 9; 15/2; 17/2; 8; 8; 17/2; 17/2; 17/2; 15/2; 29/4; 15/2; 8; 31/4; 42/5; 32/5; 8; 15/2; 8; 15/2; ; 17/2; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-18 10:17:02 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; 1/3; 1/3; 3/10; 1/3; 3/10; 2/7; 1/3; 1/3; 3/10; 3/10; 3/10; 2/7; 1/3; 5/18; 6/17; 1/3; 3/10; 7/20; 3/10; 1/3; 1/3; 1/3; 3/10; ; 1/4; ; 
Draw; 5; 4; 17/4; 4; 5; 460/100; 19/4; 9/2; 4; 21/5; 21/5; 4; 9/2; 9/2; 9/2; 21/5; 15/4; 4; 74/17; 24/5; 41/10; 4; 9/2; 9/2; 4; ; 21/5; ; 
West Brom; 15/2; 8; 17/2; 8; 8; 15/2; 19/2; 15/2; 17/2; 17/2; 17/2; 17/2; 17/2; 9; 15/2; 29/4; 15/2; 8; 33/4; 89/10; 32/5; 8; 15/2; 8; 8; ; 17/2; ; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-18 14:17:05 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; 1/3; 1/3; 3/10; 1/3; 3/10; 3/10; 1/3; 1/3; 3/10; 3/10; 3/10; 2/7; 1/3; 5/18; 3/10; 1/3; 3/10; 7/20; 3/10; 1/3; 1/3; 1/3; 3/10; ; 1/4; 1/4; 
Draw; 5; 4; 17/4; 4; 5; 460/100; 19/4; 9/2; 4; 21/5; 21/5; 4; 9/2; 9/2; 9/2; 21/5; 17/4; 4; 74/17; 24/5; 41/10; 4; 9/2; 9/2; 4; ; 21/5; 22/5; 
West Brom; 15/2; 8; 17/2; 8; 8; 15/2; 19/2; 8; 17/2; 17/2; 17/2; 9; 17/2; 9; 15/2; 29/4; 8; 8; 33/4; 89/10; 32/5; 8; 15/2; 8; 8; ; 17/2; 17/2; 
META; english/premier-league/arsenal-v-west-brom; 2017-09-18 18:17:04 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; 1/3; 1/3; 3/10; 1/3; 3/10; 3/10; 1/3; 3/10; 3/10; 3/10; 3/10; 3/10; 1/3; 5/18; 3/10; 1/3; 2/7; 7/20; 3/10; 1/3; ; 1/3; 3/10; ; 3/10; 3/10; 1/3
Draw; 5; 4; 17/4; 4; 5; 460/100; 19/4; 9/2; 4; 21/5; 21/5; 4; 9/2; 9/2; 9/2; 21/5; 17/4; 4; 22/5; 47/10; 41/10; 4; ; 9/2; 9/2; ; 21/5; 22/5; 23/5
West Brom; 15/2; 15/2; 17/2; 8; 8; 15/2; 19/2; 8; 17/2; 17/2; 17/2; 9; 17/2; 9; 15/2; 29/4; 8; 8; 33/4; 9; 32/5; 8; ; 8; 8; ; 17/2; 43/5; 9
META; english/premier-league/arsenal-v-west-brom; 2017-09-18 22:17:03 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; 1/3; 1/3; 3/10; 1/3; 3/10; 3/10; 1/3; 1/3; 3/10; 3/10; 3/10; 3/10; 1/3; 5/18; 3/10; 1/3; 3/10; 7/20; 3/10; 1/3; ; 1/3; 3/10; ; 1/3; 1/3; 1/3
Draw; 5; 4; 17/4; 4; 5; 460/100; 19/4; 9/2; 4; 21/5; 21/5; 4; 9/2; 9/2; 9/2; 21/5; 17/4; 4; 74/17; 47/10; 41/10; 4; ; 9/2; 9/2; ; 21/5; 22/5; 9/2
West Brom; 15/2; 15/2; 17/2; 8; 8; 15/2; 19/2; 8; 17/2; 17/2; 17/2; 9; 17/2; 9; 15/2; 29/4; 8; 8; 33/4; 9; 32/5; 8; ; 8; 8; ; 9; 46/5; 47/5
META; english/premier-league/arsenal-v-west-brom; 2017-09-19 02:17:05 GMT+3; 2017-09-25 20:00; Nothing; Xlenovo
Arsenal; 2/7; 1/3; 1/3; 1/3; 3/10; 1/3; 3/10; 3/10; 1/3; 1/3; 3/10; 3/10; 3/10; 3/10; 1/3; 5/18; 3/10; 1/3; 3/10; 7/20; 3/10; 1/3; 7/25; 1/3; 3/10; ; 3/10; 1/3; 1/3
Draw; 5; 4; 17/4; 4; 5; 460/100; 19/4; 9/2; 4; 21/5; 21/5; 4; 9/2; 9/2; 9/2; 21/5; 17/4; 4; 43/10; 47/10; 41/10; 4; 9/2; 9/2; 9/2; ; 23/5; 22/5; 9/2
