META; english/premier-league/burnley-v-west-brom; 2017-06-15 14:15:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
META; english/premier-league/burnley-v-west-brom; 2017-08-07 22:16:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 7/5; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 2; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-08 02:16:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 7/5; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 2; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-08 10:16:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-08 14:17:07 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-08 18:17:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-08 22:17:04 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-09 02:16:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-09 10:17:00 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-09 14:17:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-09 18:17:00 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; 11/8; 6/4; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; 15/8; 2; 2; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-09 22:16:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; 11/8; 6/4; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; 15/8; 2; 2; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-10 02:16:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; 11/8; 6/4; 7/5; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; 15/8; 2; 2; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-10 10:16:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; 15/8; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 9/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 9/4; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-10 14:17:00 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; ; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; ; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 19/10; ; 
Draw; ; 9/4; ; ; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-10 18:16:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; ; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; ; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 19/10; ; 
Draw; ; 9/4; ; ; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-10 22:17:01 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; ; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; ; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 19/10; ; 
Draw; ; 9/4; ; ; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-11 02:16:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; ; ; 11/8; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; 38/25; ; 7/5; ; 7/5; 6/4; ; 13/10; ; 
West Brom; ; 7/4; ; ; ; 15/8; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; 52/25; ; 37/19; ; 2; 19/10; ; 19/10; ; 
Draw; ; 9/4; ; ; ; 11/5; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 12/5; 11/5; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-11 10:17:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 6/4; 7/5; ; ; ; 11/8; 31/20; 6/4; 7/5; ; ; ; 29/20; ; ; ; 7/5; 7/5; 16/11; 38/25; ; 7/5; ; 6/4; 6/4; ; 13/10; ; 
West Brom; 7/4; 7/4; ; ; ; 15/8; 2; 15/8; 37/19; ; ; ; 15/8; ; ; ; 19/10; 19/10; 24/13; 52/25; ; 37/19; ; 15/8; 15/8; ; 19/10; ; 
Draw; 23/10; 9/4; ; ; ; 11/5; 23/10; 23/10; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 23/10; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-11 14:17:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 6/4; 7/5; ; ; ; 11/8; 8/5; 6/4; 6/4; ; ; 29/20; 29/20; ; ; 6/4; 7/5; 6/4; 6/4; 38/25; ; 6/4; ; 6/4; 6/4; ; 13/10; ; 
West Brom; 7/4; 7/4; ; ; ; 15/8; 19/10; 15/8; 24/13; ; ; 19/10; 15/8; ; ; 9/5; 19/10; 24/13; 9/5; 52/25; ; 24/13; ; 15/8; 15/8; ; 19/10; ; 
Draw; 23/10; 9/4; ; ; ; 11/5; 9/4; 23/10; 9/4; ; ; 11/5; 23/10; ; ; 23/10; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-11 18:17:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 6/4; 7/5; ; ; 8/5; 11/8; 8/5; 6/4; 6/4; ; ; 31/20; 29/20; ; ; 6/4; 7/5; 6/4; 6/4; 38/25; ; 6/4; ; 6/4; 6/4; ; 13/10; ; 
West Brom; 7/4; 7/4; ; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; ; 19/10; 15/8; ; ; 9/5; 19/10; 24/13; 9/5; 52/25; ; 24/13; ; 15/8; 15/8; ; 19/10; ; 
Draw; 23/10; 9/4; ; ; 23/10; 11/5; 23/10; 23/10; 9/4; ; ; 21/10; 23/10; ; ; 23/10; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-11 22:17:07 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 6/4; 7/5; ; ; 8/5; 11/8; 8/5; 6/4; 6/4; ; ; 31/20; 29/20; ; ; 6/4; 7/5; 6/4; 6/4; 38/25; ; 6/4; ; 6/4; 6/4; ; 13/10; ; 
West Brom; 7/4; 7/4; ; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; ; 19/10; 15/8; ; ; 9/5; 19/10; 24/13; 9/5; 52/25; ; 24/13; ; 15/8; 15/8; ; 2/5; ; 
Draw; 23/10; 9/4; ; ; 23/10; 11/5; 9/4; 9/4; 9/4; ; ; 21/10; 23/10; ; ; 23/10; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-12 02:18:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 6/4; 7/5; ; ; 8/5; 11/8; 8/5; 6/4; 6/4; ; ; 31/20; 29/20; ; ; 6/4; 7/5; 6/4; 6/4; 38/25; ; 6/4; ; 6/4; 6/4; ; 13/10; ; 
West Brom; 7/4; 7/4; ; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; ; 19/10; 15/8; ; ; 9/5; 19/10; 24/13; 9/5; 52/25; ; 24/13; ; 15/8; 15/8; ; 2/5; ; 
Draw; 23/10; 9/4; ; ; 23/10; 11/5; 23/10; 9/4; 9/4; ; ; 21/10; 23/10; ; ; 23/10; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-12 10:16:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 6/4; 7/5; ; ; 8/5; 11/8; 8/5; 6/4; 6/4; ; ; 31/20; 29/20; ; ; 6/4; 7/5; 6/4; 6/4; 38/25; ; 6/4; ; 6/4; 6/4; ; 27/20; ; 
West Brom; 7/4; 7/4; ; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; ; 19/10; 15/8; ; ; 9/5; 19/10; 24/13; 9/5; 52/25; ; 24/13; ; 15/8; 15/8; ; 2/5; ; 
Draw; 23/10; 9/4; ; ; 23/10; 11/5; 23/10; 9/4; 9/4; ; ; 21/10; 23/10; ; ; 23/10; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-12 14:16:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 6/4; 7/5; ; ; 8/5; 11/8; 8/5; 6/4; 6/4; ; ; 31/20; 29/20; ; ; 6/4; 7/5; 6/4; 6/4; 38/25; ; 6/4; ; 6/4; 6/4; ; 27/20; ; 
West Brom; 7/4; 7/4; ; ; 9/5; 15/8; 19/10; 15/8; 24/13; ; ; 19/10; 15/8; ; ; 9/5; 19/10; 24/13; 9/5; 52/25; ; 24/13; ; 15/8; 15/8; ; 2/5; ; 
Draw; 23/10; 9/4; ; ; 23/10; 11/5; 9/4; 9/4; 9/4; ; ; 21/10; 23/10; ; ; 23/10; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-12 18:16:55 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 6/4; 7/5; 8/5; ; 8/5; 11/8; 8/5; 6/4; 6/4; ; ; 6/4; 29/20; ; ; 6/4; 7/5; 6/4; 6/4; 38/25; ; 6/4; ; 6/4; 6/4; ; 7/5; ; 
West Brom; 7/4; 7/4; 19/10; ; 9/5; 15/8; 19/10; 2; 24/13; ; ; 19/10; 15/8; ; ; 9/5; 19/10; 24/13; 9/5; 52/25; ; 24/13; ; 15/8; 15/8; ; 21/10; ; 
Draw; 23/10; 9/4; 21/10; ; 23/10; 11/5; 11/5; 9/4; 9/4; ; ; 21/10; 23/10; ; ; 23/10; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-12 22:17:05 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 11/8; 7/5; 29/20; ; 7/5; 11/8; 6/4; 7/5; 6/4; ; ; 6/4; 7/5; 6/4; ; 7/5; 7/5; 6/4; 7/5; 31/20; ; 6/4; ; 7/5; 6/4; ; 7/5; ; 
West Brom; 2; 19/10; 11/5; ; 9/5; 15/8; 85/40; 2; 24/13; ; ; 2; 21/10; 21/10; ; 2; 19/10; 24/13; 37/19; 103/50; ; 24/13; ; 85/40; 19/10; ; 19/10; ; 
Draw; 11/5; 9/4; 2; ; 23/10; 11/5; 85/40; 9/4; 9/4; ; ; 21/10; 21/10; 23/10; ; 9/4; 11/5; 9/4; 11/5; 119/50; ; 9/4; ; 11/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-13 02:16:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 11/8; 7/5; 7/5; ; 7/5; 11/8; 29/20; 7/5; 7/5; ; ; 11/8; 7/5; 29/20; ; 7/5; 7/5; 7/5; 7/5; 31/20; ; 7/5; ; 7/5; 6/4; ; 7/5; ; 
West Brom; 2; 19/10; 23/10; ; 9/5; 15/8; 85/40; 21/10; 2; ; ; 21/10; 21/10; 9/4; ; 2; 19/10; 2; 2; 103/50; ; 2; ; 85/40; 2; ; 21/10; ; 
Draw; 11/5; 9/4; 41/20; ; 23/10; 11/5; 85/40; 11/5; 9/4; ; ; 11/5; 21/10; 23/10; ; 9/4; 11/5; ; 11/5; 119/50; ; 9/4; ; 11/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-13 10:16:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 11/8; 7/5; 7/5; ; 7/5; 11/8; 29/20; 7/5; 7/5; ; ; 11/8; 7/5; 29/20; ; 7/5; 7/5; 7/5; 7/5; 31/20; ; 7/5; ; 7/5; 6/4; ; 7/5; ; 
West Brom; 2; 19/10; 23/10; ; 9/5; 15/8; 85/40; 21/10; 2; ; ; 21/10; 21/10; 9/4; ; 2; 19/10; 2; 2; 103/50; ; 2; ; 85/40; 2; ; 21/10; ; 
Draw; 11/5; 9/4; 41/20; ; 23/10; 11/5; 85/40; 11/5; 9/4; ; ; 11/5; 21/10; 23/10; ; 9/4; 11/5; ; 11/5; 119/50; ; 9/4; ; 11/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-13 14:16:54 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 6/5; 7/5; 13/10; ; 7/5; 11/8; 29/20; 13/10; 7/5; ; ; 13/10; 27/20; 11/8; ; 13/10; 7/5; 7/5; 23/17; 153/100; 24/19; 7/5; ; 7/5; 11/8; ; 11/8; ; 
Draw; 11/5; 9/4; 21/10; ; 23/10; 11/5; 21/10; 9/4; 9/4; ; ; 21/10; 21/10; 23/10; ; 9/4; 11/5; ; 11/5; 23/10; 11/5; 9/4; ; 9/4; 11/5; ; 21/10; ; 
West Brom; 12/5; 19/10; 47/20; ; 9/5; 15/8; 12/5; 9/4; 2; ; ; 23/10; 11/5; 23/10; ; 28/13; 19/10; 2; 21/10; 54/25; 39/19; 2; ; 9/4; 21/10; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-13 18:16:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 6/5; 13/10; 13/10; ; 7/5; 11/8; 7/5; 13/10; 7/5; ; ; 13/10; 13/10; 11/8; ; 5/4; 6/5; 7/5; 23/17; 71/50; 24/19; 7/5; ; 13/10; 11/8; ; 11/8; ; 
Draw; 11/5; 11/5; 21/10; ; 23/10; 11/5; 21/10; 9/4; 9/4; ; ; 21/10; 21/10; 23/10; ; 11/5; 11/5; ; 11/5; 113/50; 11/5; 9/4; ; 9/4; 11/5; ; 21/10; ; 
West Brom; 12/5; 11/5; 47/20; ; 9/5; 15/8; 12/5; 9/4; 2; ; ; 23/10; 23/10; 23/10; ; 23/10; 9/4; 2; 21/10; 119/50; 39/19; 2; ; 23/10; 21/10; ; 11/5; ; 
META; english/premier-league/burnley-v-west-brom; 2017-08-13 22:16:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 11/8; 13/10; 7/5; 11/8; 7/5; 11/8; 29/20; 7/5; 7/5; 26/19; 27/20; 7/5; 29/20; 6/4; 13/10; 7/5; 6/5; 7/5; 16/11; 29/20; 4/3; 7/5; 6/4; 6/4; 7/5; ; 7/5; ; 7/5
Draw; 11/5; 21/10; 41/20; 2; 23/10; 11/5; 85/40; 21/10; 9/4; 19/10; 19/10; 2; 21/10; 11/5; 11/5; 28/13; 11/5; ; 28/13; 113/50; 28/13; 9/4; 11/5; 11/5; 21/10; ; 21/10; ; 2
West Brom; 21/10; 9/4; 11/5; 9/4; 9/5; 15/8; 23/10; 11/5; 2; 21/10; 2; 11/5; 2; 23/10; 23/10; 28/13; 23/10; 2; 37/19; 58/25; 79/40; 2; 2; 85/40; 21/10; ; 21/10; ; 19/10
META; english/premier-league/burnley-v-west-brom; 2017-08-14 02:16:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 7/5; 13/10; 29/20; 11/8; 7/5; 11/8; 29/20; 7/5; 7/5; 26/19; 11/8; 7/5; 7/5; 6/4; 7/5; 7/5; 6/5; 7/5; 7/5; 29/20; 4/3; 7/5; 6/4; 7/5; 6/4; ; 7/5; ; 7/5
Draw; 21/10; 21/10; 41/20; 2; 11/5; 11/5; 21/10; 21/10; 9/4; 19/10; 19/10; 2; 21/10; 11/5; 11/5; 21/10; 11/5; ; 21/10; 113/50; 28/13; 9/4; 21/10; 85/40; 21/10; ; 21/10; ; 2
West Brom; 21/10; 9/4; 11/5; 9/4; 2; 15/8; 23/10; 11/5; 2; 2; 2; 11/5; 21/10; 23/10; 21/10; 11/5; 23/10; 2; 39/19; 58/25; 79/40; 2; 21/10; 11/5; 21/10; ; 21/10; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-14 10:16:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 7/5; 7/5; 29/20; 11/8; 7/5; 29/20; 6/4; 7/5; 7/5; 23/17; 27/20; 7/5; 7/5; 6/4; 7/5; 7/5; 6/5; 7/5; 7/5; 29/20; 4/3; 7/5; 6/4; 7/5; 6/4; ; 7/5; ; 7/5
Draw; 21/10; 21/10; 41/20; 2; 11/5; 9/4; 21/10; 21/10; 9/4; 19/10; 19/10; 2; 21/10; 11/5; 11/5; 21/10; 11/5; ; 21/10; 113/50; 28/13; 9/4; 21/10; 85/40; 21/10; ; 21/10; ; 2
West Brom; 21/10; 21/10; 11/5; 9/4; 2; 43/20; 11/5; 11/5; 2; 21/10; 2; 11/5; 21/10; 23/10; 21/10; 28/13; 23/10; 2; 39/19; 58/25; 79/40; 2; 21/10; 11/5; 21/10; ; 21/10; ; 21/10
META; english/premier-league/burnley-v-west-brom; 2017-08-14 14:16:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 7/5; 7/5; 29/20; 11/8; 7/5; 29/20; 6/4; 7/5; 16/11; 26/19; 27/20; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 16/11; 16/11; 6/4; 4/3; 16/11; 6/4; 7/5; 6/4; ; 7/5; ; 7/5
Draw; 21/10; 21/10; 41/20; 2; 11/5; 11/5; 21/10; 21/10; 28/13; 19/10; 19/10; 2; 21/10; 21/10; 11/5; 39/19; 11/5; 28/13; 39/19; 9/4; 28/13; 28/13; 21/10; 85/40; 2; ; 21/10; ; 2
West Brom; 21/10; 21/10; 11/5; 9/4; 2; 11/5; 11/5; 11/5; 21/10; 21/10; 2; 11/5; 21/10; 11/5; 21/10; 39/19; 2; 21/10; 21/10; 9/4; 79/40; 21/10; 21/10; 11/5; 21/10; ; 21/10; ; 11/5
META; english/premier-league/burnley-v-west-brom; 2017-08-14 18:16:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; 7/5; 7/5; 29/20; 11/8; 7/5; 29/20; 29/20; 7/5; 16/11; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 16/11; 16/11; 37/25; 7/5; 16/11; 6/4; 7/5; 6/4; ; 7/5; ; 7/5
