META; english/premier-league/liverpool-v-man-utd; 2017-09-19 18:17:36 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Draw; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 49/20; ; 12/5; 5/2; 9/4; 23/10; 23/10; 63/25; 12/5; 12/5; 5/2; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-03 22:16:45 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 13/8; 8/5; 8/5; 8/5; 7/5; 28/17; 31/20; 31/20; 8/5; ; 13/8; 8/5; 7/5; 6/4; 8/5; 17/10; 20/13; 28/17; 13/8; 13/8; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 13/8; 13/8; 9/5; 7/4; 9/5; 13/8; 9/5; 28/17; 8/5; 17/10; 33/20; ; 17/10; 13/8; 13/8; 17/10; 28/17; 177/100; 20/13; 28/17; 13/8; 7/4; 33/20; ; 7/4; 7/4; 7/4
Draw; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 49/20; ; 12/5; 5/2; 9/4; 23/10; 23/10; 63/25; 12/5; 12/5; 5/2; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-04 02:16:41 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 13/8; 8/5; 8/5; 8/5; 7/5; 28/17; 31/20; 31/20; 8/5; ; 13/8; 8/5; 7/5; 6/4; 8/5; 17/10; 20/13; 28/17; 13/8; 13/8; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 13/8; 13/8; 9/5; 7/4; 9/5; 13/8; 9/5; 28/17; 8/5; 17/10; 33/20; ; 17/10; 13/8; 13/8; 17/10; 28/17; 177/100; 20/13; 28/17; 13/8; 7/4; 33/20; ; 7/4; 7/4; 7/4
Draw; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 49/20; ; 12/5; 5/2; 9/4; 23/10; 23/10; 63/25; 12/5; 12/5; 5/2; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-04 10:16:49 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 13/8; 8/5; 8/5; 8/5; 7/5; 28/17; 31/20; 31/20; 31/20; ; 13/8; 8/5; 7/5; 6/4; 8/5; 17/10; 20/13; 28/17; 13/8; 13/8; 31/20; ; 13/8; ; 13/8
Man Utd; 13/8; 13/8; 28/17; 9/5; 7/4; 9/5; 13/8; 9/5; 28/17; 13/8; 17/10; 17/10; ; 17/10; 13/8; 13/8; 17/10; 28/17; 177/100; 20/13; 28/17; 13/8; 7/4; 33/20; ; 7/4; ; 7/4
Draw; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 23/10; 9/4; 12/5; 23/10; 12/5; 49/20; ; 12/5; 5/2; 9/4; 23/10; 23/10; 63/25; 12/5; 12/5; 5/2; 12/5; 12/5; ; 23/10; ; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-04 14:16:43 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; ; 13/8; 8/5; 7/5; 6/4; 8/5; 17/10; 20/13; 28/17; 13/8; 13/8; 31/20; ; 13/8; 6/4; 13/8
Man Utd; 13/8; 13/8; 28/17; 9/5; 7/4; 9/5; 13/8; 17/10; 28/17; 13/8; 17/10; 17/10; ; 17/10; 13/8; 13/8; 17/10; 28/17; 177/100; 20/13; 28/17; 13/8; 7/4; 33/20; ; 7/4; 13/8; 7/4
Draw; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 49/20; ; 12/5; 5/2; 9/4; 23/10; 23/10; 63/25; 12/5; 12/5; 5/2; 12/5; 12/5; ; 23/10; 19/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-04 18:16:41 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; ; 13/8; 8/5; 7/5; 6/4; 8/5; 17/10; 13/8; 28/17; 13/8; 13/8; 31/20; ; 13/8; 6/4; 13/8
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 13/8; 17/10; 28/17; 13/8; 17/10; 17/10; ; 17/10; 13/8; 13/8; 17/10; 28/17; 177/100; 7/4; 28/17; 13/8; 7/4; 33/20; ; 7/4; 13/8; 7/4
Draw; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 49/20; ; 12/5; 5/2; 9/4; 23/10; 23/10; 63/25; 12/5; 12/5; 5/2; 12/5; 12/5; ; 23/10; 19/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-04 22:16:43 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; ; 13/8; 8/5; 7/5; 6/4; 8/5; 171/100; 13/8; 28/17; 13/8; 13/8; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 13/8; 17/10; 17/10; ; 17/10; 13/8; 13/8; 17/10; 28/17; 179/100; 7/4; 28/17; 13/8; 7/4; 33/20; ; 7/4; 13/8; 7/4
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; ; 12/5; 5/2; 9/4; 23/10; 23/10; 62/25; 12/5; 12/5; 5/2; 12/5; 12/5; ; 23/10; 19/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-05 02:16:43 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; ; 13/8; 8/5; 7/5; 6/4; 8/5; 171/100; 13/8; 28/17; 13/8; 13/8; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 13/8; 17/10; 28/17; 13/8; 17/10; 17/10; ; 17/10; 13/8; 13/8; 17/10; 28/17; 179/100; 7/4; 28/17; 13/8; 7/4; 33/20; ; 7/4; 13/8; 7/4
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; ; 12/5; 5/2; 9/4; 23/10; 23/10; 62/25; 12/5; 12/5; 5/2; 12/5; 12/5; ; 23/10; 19/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-05 10:16:46 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; ; 13/8; 8/5; 7/5; 6/4; 8/5; 171/100; 13/8; 28/17; 13/8; 13/8; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 13/8; 17/10; 17/10; ; 17/10; 17/10; 13/8; 17/10; 28/17; 179/100; 7/4; 28/17; 13/8; 7/4; 33/20; ; 7/4; 13/8; 7/4
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 23/10; 23/10; 62/25; 12/5; 12/5; 5/2; 12/5; 12/5; ; 23/10; 19/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-05 14:16:53 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 6/4; 31/20; 31/20; ; 13/8; 8/5; 7/5; 6/4; 17/11; 171/100; 8/5; 28/17; 8/5; 31/20; 31/20; ; 13/8; 6/4; 13/8
Man Utd; 13/8; 17/10; 17/10; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 7/4; ; 17/10; 17/10; 13/8; 17/10; 17/10; 179/100; 7/4; 28/17; 7/4; 9/5; 17/10; ; 7/4; 7/4; 9/5
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 23/10; 23/10; 62/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-05 18:16:52 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; ; 13/8; 8/5; 7/5; 6/4; 17/11; 83/50; 8/5; 28/17; 8/5; 13/8; 31/20; ; 13/8; 6/4; 13/8
Man Utd; 13/8; 17/10; 17/10; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 17/10; ; 17/10; 17/10; 13/8; 17/10; 17/10; 37/20; 7/4; 28/17; 7/4; 7/4; 17/10; ; 7/4; 7/4; 9/5
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; ; 12/5; 12/5; 9/4; 23/10; 23/10; 123/50; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 19/10
META; english/premier-league/liverpool-v-man-utd; 2017-10-05 22:16:52 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; 7/5; 13/8; 8/5; 7/5; 6/4; 17/11; 83/50; 8/5; 28/17; 8/5; 13/8; 31/20; ; 13/8; 6/4; 13/8
Man Utd; 13/8; 17/10; 17/10; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 37/20; 7/4; 28/17; 7/4; 7/4; 17/10; ; 7/4; 7/4; 9/5
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 9/4; 23/10; 23/10; 123/50; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 19/10
META; english/premier-league/liverpool-v-man-utd; 2017-10-06 02:17:17 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; 7/5; 13/8; 8/5; 7/5; 6/4; 17/11; 83/50; 8/5; 28/17; 8/5; 13/8; 31/20; ; 13/8; 6/4; 13/8
Man Utd; 13/8; 17/10; 17/10; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 37/20; 7/4; 28/17; 7/4; 7/4; 17/10; ; 7/4; 7/4; 9/5
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 9/4; 23/10; 23/10; 123/50; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 19/10
META; english/premier-league/liverpool-v-man-utd; 2017-10-06 10:16:47 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; 7/5; 13/8; 8/5; 7/5; 6/4; 8/5; 83/50; 8/5; 28/17; 8/5; 13/8; 31/20; ; 13/8; 13/8; 17/10
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 37/20; 7/4; 28/17; 7/4; 7/4; 17/10; ; 7/4; 17/10; 7/4
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 9/4; 23/10; 23/10; 123/50; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-06 14:16:58 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; 7/5; 13/8; 8/5; 7/5; 6/4; 8/5; 83/50; 8/5; 28/17; 8/5; 13/8; 31/20; ; 13/8; 13/8; 17/10
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 37/20; 7/4; 28/17; 7/4; 7/4; 17/10; ; 7/4; 7/4; 7/4
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 9/4; 23/10; 23/10; 123/50; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-06 18:16:49 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; 7/5; 13/8; 8/5; 7/5; 6/4; 8/5; 169/100; 8/5; 28/17; 8/5; 13/8; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 183/100; 7/4; 28/17; 7/4; 7/4; 17/10; ; 7/4; 7/4; 7/4
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 9/4; 23/10; 23/10; 49/20; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-06 22:16:56 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; 7/5; 13/8; 8/5; 6/4; 6/4; 8/5; 169/100; 8/5; 28/17; 8/5; 13/8; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 183/100; 7/4; 28/17; 7/4; 7/4; 17/10; ; 7/4; 7/4; 7/4
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 21/10; 23/10; 23/10; 49/20; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-07 02:16:45 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; 7/5; 13/8; 8/5; 6/4; 6/4; 8/5; 17/10; 8/5; 28/17; 8/5; 13/8; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 91/50; 7/4; 28/17; 7/4; 7/4; 17/10; ; 7/4; 7/4; 7/4
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 21/10; 23/10; 23/10; 61/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-07 10:16:56 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; 7/5; 13/8; 8/5; 6/4; 6/4; 8/5; 17/10; 8/5; 28/17; 8/5; 13/8; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 91/50; 7/4; 28/17; 7/4; 7/4; 17/10; ; 7/4; 7/4; 7/4
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 21/10; 23/10; 23/10; 61/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-07 14:16:57 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; 7/5; 13/8; 8/5; 6/4; 6/4; 8/5; 17/10; 8/5; 28/17; 8/5; 13/8; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 91/50; 7/4; 28/17; 7/4; 7/4; 17/10; ; 7/4; 7/4; 7/4
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 21/10; 23/10; 23/10; 61/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-07 18:16:43 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; 7/5; 13/8; 8/5; 6/4; 6/4; 8/5; 17/10; 8/5; 28/17; 8/5; 13/8; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 91/50; 7/4; 28/17; 7/4; 7/4; 17/10; ; 7/4; 7/4; 7/4
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 21/10; 23/10; 23/10; 61/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-07 22:17:02 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 8/5; 7/5; 13/8; 8/5; 6/4; 6/4; 8/5; 17/10; 8/5; 28/17; 8/5; 17/10; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 17/10; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 13/8; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 28/17; 91/50; 7/4; 28/17; 7/4; 17/10; 17/10; ; 7/4; 7/4; 7/4
Draw; 12/5; 23/10; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 21/10; 23/10; 23/10; 61/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-08 02:16:46 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 13/8; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 8/5; 7/5; 13/8; 8/5; 6/4; 6/4; 8/5; 17/10; 8/5; 28/17; 8/5; 17/10; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 13/8; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 13/8; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 28/17; 91/50; 7/4; 28/17; 7/4; 17/10; 17/10; ; 7/4; 7/4; 7/4
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 21/10; 23/10; 23/10; 61/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 9/4; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-08 10:16:59 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 13/8; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 8/5; 7/5; 13/8; 8/5; 6/4; 6/4; 8/5; 17/10; 8/5; 28/17; 8/5; 17/10; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 13/8; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 13/8; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 91/50; 7/4; 28/17; 7/4; 17/10; 17/10; ; 7/4; 9/5; 7/4
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 21/10; 23/10; 9/4; 61/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 9/4; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-08 14:17:06 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 13/8; 17/11; 13/8; 8/5; 8/5; 8/5; 13/8; 28/17; 31/20; 31/20; 31/20; 7/5; 13/8; 8/5; 6/4; 6/4; 8/5; 17/10; 8/5; 28/17; 8/5; 13/8; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 13/8; 28/17; 9/5; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 13/8; 17/10; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 91/50; 7/4; 28/17; 7/4; 7/4; 17/10; ; 7/4; 9/5; 9/5
Draw; 12/5; 12/5; 23/10; 11/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 21/10; 23/10; 23/10; 61/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 9/4; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-08 18:17:03 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 8/5; 17/11; 8/5; 8/5; 8/5; 8/5; 13/8; 28/17; 6/4; 31/20; 31/20; 7/5; 13/8; 8/5; 7/5; 6/4; 17/11; 17/10; 8/5; 28/17; 8/5; 31/20; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 17/10; 17/10; 13/8; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 17/10; 7/4; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 47/25; 7/4; 28/17; 7/4; 9/5; 17/10; ; 7/4; 9/5; 9/5
Draw; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 9/4; 23/10; 23/10; 59/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 9/4; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-08 22:16:47 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 8/5; 8/5; 8/5; 8/5; 13/8; 28/17; 6/4; 31/20; 31/20; 7/5; 13/8; 8/5; 7/5; 6/4; 17/11; 17/10; 8/5; 28/17; 8/5; 31/20; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 7/4; 17/10; 13/8; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 17/10; 7/4; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 47/25; 7/4; 28/17; 7/4; 9/5; 17/10; ; 7/4; 9/5; 9/5
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 9/4; 23/10; 23/10; 59/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 9/4; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-09 02:16:40 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 8/5; 8/5; 8/5; 8/5; 13/8; 28/17; 6/4; 31/20; 31/20; 7/5; 13/8; 8/5; 7/5; 6/4; 17/11; 17/10; 8/5; 28/17; 8/5; 31/20; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 7/4; 17/10; 13/8; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 17/10; 7/4; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 47/25; 7/4; 28/17; 7/4; 9/5; 17/10; ; 7/4; 9/5; 9/5
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 9/4; 23/10; 23/10; 59/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 9/4; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-09 10:16:43 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
Liverpool; 8/5; 6/4; 17/11; 8/5; 8/5; 8/5; 8/5; 13/8; 28/17; 6/4; 31/20; 31/20; 7/5; 13/8; 8/5; 7/5; 6/4; 17/11; 17/10; 8/5; 28/17; 8/5; 31/20; 31/20; ; 13/8; 13/8; 13/8
Man Utd; 13/8; 7/4; 17/10; 13/8; 7/4; 9/5; 17/10; 17/10; 28/17; 33/20; 7/4; 7/4; 9/5; 17/10; 17/10; 13/8; 17/10; 17/10; 47/25; 7/4; 28/17; 7/4; 9/5; 17/10; ; 7/4; 9/5; 9/5
Draw; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 12/5; 5/2; 12/5; 12/5; 9/4; 23/10; 23/10; 59/25; 12/5; 12/5; 12/5; 12/5; 12/5; ; 9/4; 23/10; 12/5
META; english/premier-league/liverpool-v-man-utd; 2017-10-09 14:16:42 GMT+3; 2017-10-14 12:30; Nothing; Xlenovo
