META; english/premier-league/swansea-v-newcastle; 2017-08-16 18:17:32 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
META; english/premier-league/swansea-v-newcastle; 2017-09-06 02:17:14 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 5/4; 13/10; 27/20; 13/10; 13/10; 7/5; 11/8; 11/8; 13/10; 13/10; 27/20; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 71/50; 25/19; 13/10; 6/5; 7/5; 11/8; ; 13/10; ; 7/5
Newcastle; 11/5; 21/10; 43/20; 11/5; 11/5; 11/5; 11/5; 9/4; 9/4; 21/10; 21/10; 9/4; 21/10; 23/10; 9/4; 21/10; 21/10; 9/4; 11/5; 117/50; 28/13; 9/4; 11/5; 11/5; 11/5; ; 9/4; ; 23/10
Draw; 9/4; 23/10; 9/4; 11/5; 21/10; 9/4; 12/5; 2; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; 9/4; 21/10; 23/10; 9/4; 11/5; 23/10; 12/5; 9/4; 12/5; 23/10; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-06 10:17:13 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 5/4; 13/10; 27/20; 13/10; 13/10; 11/8; 11/8; 11/8; 13/10; 13/10; 27/20; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 71/50; 25/19; 13/10; 6/5; 13/10; 11/8; ; 13/10; ; 7/5
Newcastle; 11/5; 21/10; 43/20; 11/5; 11/5; 9/4; 11/5; 9/4; 9/4; 21/10; 21/10; 9/4; 11/5; 23/10; 9/4; 21/10; 21/10; 9/4; 11/5; 117/50; 28/13; 9/4; 11/5; 9/4; 11/5; ; 9/4; ; 23/10
Draw; 9/4; 23/10; 9/4; 11/5; 21/10; 23/10; 12/5; 2; 9/4; 11/5; 11/5; 21/10; 11/5; 11/5; 9/4; 21/10; 23/10; 9/4; 11/5; 23/10; 12/5; 9/4; 12/5; 23/10; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-06 14:17:17 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 5/4; 13/10; 27/20; 13/10; 13/10; 11/8; 11/8; 11/8; 7/5; 13/10; 27/20; 11/8; 13/10; 13/10; 13/10; 5/4; ; 27/20; 13/10; 71/50; 23/17; 23/17; 6/5; 13/10; 11/8; ; 13/10; ; 7/5
Newcastle; 11/5; 21/10; 43/20; 11/5; 11/5; 9/4; 9/4; 9/4; 23/10; 21/10; 21/10; 11/5; 11/5; 23/10; 9/4; 21/10; ; 9/4; 11/5; 58/25; 28/13; 9/4; 11/5; 9/4; 11/5; ; 9/4; ; 23/10
Draw; 9/4; 23/10; 9/4; 11/5; 21/10; 23/10; 23/10; 2; 23/10; 11/5; 11/5; 21/10; 11/5; 11/5; 9/4; 21/10; ; 9/4; 11/5; 58/25; 40/17; 9/4; 12/5; 23/10; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-06 18:17:15 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 5/4; 13/10; 27/20; 13/10; 13/10; 11/8; 11/8; 11/8; 7/5; 13/10; 27/20; 11/8; 13/10; 13/10; 13/10; 13/10; 5/4; 27/20; 23/17; 141/100; 23/17; 23/17; 6/5; 13/10; 11/8; ; 27/20; ; 7/5
Newcastle; 11/5; 21/10; 43/20; 11/5; 11/5; 11/5; 9/4; 9/4; 23/10; 21/10; 21/10; 21/10; 11/5; 23/10; 9/4; 11/5; 23/10; 9/4; 9/4; 117/50; 28/13; 9/4; 11/5; 9/4; 11/5; ; 21/10; ; 23/10
Draw; 9/4; 23/10; 9/4; 11/5; 21/10; 23/10; 23/10; 2; 23/10; 11/5; 11/5; 11/5; 11/5; 11/5; 9/4; 9/4; 23/10; 9/4; 9/4; 58/25; 40/17; 9/4; 12/5; 23/10; 11/5; ; 11/5; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-06 22:17:11 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 5/4; 13/10; 27/20; 13/10; 13/10; 7/5; 7/5; 11/8; 7/5; 23/17; 27/20; 11/8; 13/10; 11/8; 13/10; 13/10; 5/4; 27/20; 23/17; 141/100; 23/17; 23/17; 6/5; 13/10; 11/8; ; 11/8; 27/20; 7/5
Newcastle; 11/5; 21/10; 43/20; 11/5; 11/5; 11/5; 11/5; 9/4; 23/10; 21/10; 21/10; 21/10; 11/5; 11/5; 9/4; 11/5; 23/10; 9/4; 11/5; 117/50; 28/13; 9/4; 11/5; 9/4; 21/10; ; 21/10; 11/5; 23/10
Draw; 9/4; 23/10; 11/5; 11/5; 21/10; 23/10; 23/10; 2; 23/10; 11/5; 11/5; 21/10; 11/5; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 58/25; 9/4; 9/4; 12/5; 23/10; 11/5; ; 11/5; 23/10; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-07 02:17:11 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 5/4; 13/10; 27/20; 13/10; 13/10; 13/10; 7/5; 11/8; 7/5; 23/17; 27/20; 11/8; 13/10; 11/8; 13/10; 13/10; 5/4; 27/20; 23/17; 141/100; 23/17; 23/17; 6/5; 13/10; 11/8; ; 11/8; 7/5; 7/5
Newcastle; 11/5; 21/10; 43/20; 11/5; 11/5; 23/10; 11/5; 9/4; 23/10; 21/10; 21/10; 21/10; 11/5; 11/5; 9/4; 11/5; 23/10; 9/4; 11/5; 117/50; 28/13; 9/4; 11/5; 9/4; 21/10; ; 21/10; 11/5; 23/10
Draw; 9/4; 23/10; 11/5; 11/5; 21/10; 23/10; 23/10; 2; 23/10; 11/5; 11/5; 21/10; 11/5; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 58/25; 9/4; 9/4; 12/5; 23/10; 11/5; ; 11/5; 9/4; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-07 10:17:08 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 5/4; 13/10; 11/8; 13/10; 13/10; 13/10; 7/5; 11/8; 7/5; 23/17; 11/8; 11/8; 13/10; 11/8; 13/10; 13/10; 5/4; 27/20; 23/17; 141/100; 7/5; 23/17; 6/5; 13/10; 7/5; ; 11/8; 11/8; 7/5
Newcastle; 11/5; 2; 21/10; 11/5; 11/5; 23/10; 9/4; 9/4; 23/10; 21/10; 21/10; 21/10; 11/5; 11/5; 9/4; 11/5; 23/10; 9/4; 11/5; 117/50; 28/13; 9/4; 11/5; 9/4; 21/10; ; 21/10; 21/10; 23/10
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 23/10; 9/4; 2; 23/10; 11/5; 11/5; 11/5; 11/5; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 58/25; 9/4; 9/4; 12/5; 23/10; 11/5; ; 11/5; 11/5; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-07 14:17:47 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 5/4; 13/10; 7/5; 11/8; 13/10; 7/5; 29/20; 11/8; 7/5; 26/19; 11/8; 11/8; 7/5; 7/5; 13/10; 11/8; 13/10; 27/20; 7/5; 73/50; 11/8; 23/17; 6/5; 7/5; 7/5; ; 7/5; 11/8; 7/5
Newcastle; 11/5; 2; 21/10; 21/10; 11/5; 11/5; 11/5; 9/4; 23/10; 21/10; 21/10; 21/10; 11/5; 2; 9/4; 28/13; 11/5; 9/4; 28/13; 57/25; 11/5; 9/4; 11/5; 85/40; 2; ; 21/10; 21/10; 11/5
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 9/4; 9/4; 2; 23/10; 11/5; 11/5; 11/5; 11/5; 23/10; 9/4; 9/4; 9/4; 9/4; 9/4; 23/10; 9/4; 9/4; 12/5; 23/10; 11/5; ; 11/5; 11/5; 9/4
META; english/premier-league/swansea-v-newcastle; 2017-09-07 22:17:18 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 13/10; 7/5; 7/5; 11/8; 13/10; 7/5; 7/5; 13/10; 7/5; 26/19; 7/5; 11/8; 7/5; 11/8; 7/5; 11/8; 13/10; 27/20; 7/5; 143/100; 17/12; 23/17; 6/5; 7/5; 7/5; ; 7/5; 7/5; 7/5
Newcastle; 21/10; 2; 21/10; 21/10; 11/5; 11/5; 9/4; 21/10; 23/10; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 28/13; 11/5; 9/4; 28/13; 47/20; 28/13; 9/4; 11/5; 85/40; 21/10; ; 21/10; 21/10; 9/4
Draw; 9/4; 9/4; 43/20; 11/5; 21/10; 9/4; 9/4; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; 9/4; 9/4; 11/5; 57/25; 9/4; 9/4; 12/5; 23/10; 11/5; ; 11/5; 11/5; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-09-08 02:17:15 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 13/10; 7/5; 7/5; 11/8; 11/8; 7/5; 29/20; 13/10; 7/5; 26/19; 7/5; 11/8; 7/5; 11/8; 7/5; 11/8; 13/10; 27/20; 7/5; 36/25; 17/12; 23/17; 6/5; 7/5; 7/5; ; 7/5; 7/5; 7/5
Newcastle; 21/10; 2; 21/10; 21/10; 11/5; 11/5; 11/5; 21/10; 23/10; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 21/10; 11/5; 9/4; 28/13; 113/50; 28/13; 9/4; 11/5; 85/40; 21/10; ; 21/10; 21/10; 9/4
Draw; 9/4; 9/4; 43/20; 11/5; 11/5; 9/4; 9/4; 11/5; 23/10; 21/10; 21/10; 11/5; 11/5; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 47/20; 9/4; 9/4; 12/5; 23/10; 11/5; ; 21/10; 21/10; 9/4
META; english/premier-league/swansea-v-newcastle; 2017-09-08 10:17:14 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 7/5; 13/10; 7/5; 11/8; 11/8; 29/20; 7/5; 13/10; 7/5; 23/17; 27/20; 11/8; 11/8; 11/8; 6/4; 11/8; 13/10; 27/20; 7/5; 71/50; 17/12; 23/17; 6/5; 7/5; 7/5; ; 11/8; 7/5; 7/5
Newcastle; 9/4; 21/10; 21/10; 21/10; 11/5; 11/5; 9/4; 21/10; 23/10; 21/10; 21/10; 21/10; 11/5; 21/10; 9/4; 28/13; 11/5; 9/4; 11/5; 117/50; 28/13; 9/4; 11/5; 85/40; 21/10; ; 21/10; 21/10; 23/10
Draw; 23/10; 11/5; 43/20; 11/5; 11/5; 9/4; 9/4; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; 9/4; 9/4; 11/5; 23/10; 9/4; 9/4; 12/5; 23/10; 11/5; ; 21/10; 21/10; 9/4
META; english/premier-league/swansea-v-newcastle; 2017-09-08 14:17:08 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 7/5; 13/10; 11/8; 11/8; 11/8; 11/8; 11/8; 13/10; 7/5; 13/10; 27/20; 7/5; 11/8; 11/8; 6/4; 11/8; 7/5; 27/20; 7/5; 71/50; 17/12; 23/17; 6/5; 7/5; 7/5; ; 11/8; 7/5; 7/5
Newcastle; 23/10; 21/10; 11/5; 11/5; 11/5; 23/10; 23/10; 21/10; 23/10; 11/5; 11/5; 9/4; 11/5; 21/10; 9/4; 11/5; 11/5; 9/4; 11/5; 117/50; 28/13; 9/4; 11/5; 85/40; 21/10; ; 11/5; 11/5; 23/10
Draw; 9/4; 11/5; 11/5; 21/10; 11/5; 9/4; 9/4; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 23/10; 11/5; 9/4; 21/10; 9/4; 11/5; 23/10; 9/4; 9/4; 12/5; 23/10; 11/5; ; 21/10; 21/10; 9/4
META; english/premier-league/swansea-v-newcastle; 2017-09-08 18:17:15 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 7/5; 13/10; 7/5; 11/8; 11/8; 11/8; 7/5; 13/10; 7/5; 23/17; 11/8; 7/5; 11/8; 7/5; 6/4; 7/5; 7/5; 27/20; 23/17; 71/50; 17/12; 23/17; 6/5; 7/5; 7/5; ; 7/5; 11/8; 7/5
Newcastle; 23/10; 21/10; 11/5; 11/5; 11/5; 23/10; 9/4; 21/10; 23/10; 21/10; 21/10; 9/4; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 9/4; 117/50; 28/13; 9/4; 11/5; 85/40; 21/10; ; 11/5; 11/5; 9/4
Draw; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; 9/4; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 23/10; 11/5; 9/4; 21/10; 9/4; 11/5; 23/10; 9/4; 9/4; 12/5; 23/10; 11/5; ; 21/10; 21/10; 9/4
META; english/premier-league/swansea-v-newcastle; 2017-09-08 22:17:13 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 7/5; 13/10; 7/5; 11/8; 11/8; 11/8; 11/8; 13/10; 7/5; 23/17; 11/8; 7/5; 11/8; 7/5; 7/5; 7/5; 7/5; 27/20; 7/5; 71/50; 17/12; 23/17; 6/5; 7/5; 7/5; ; 11/8; 11/8; 7/5
Newcastle; 23/10; 11/5; 11/5; 11/5; 11/5; 23/10; 23/10; 9/4; 23/10; 21/10; 21/10; 9/4; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 9/4; 47/20; 28/13; 9/4; 11/5; 85/40; 21/10; ; 9/4; 11/5; 23/10
Draw; 9/4; 11/5; 11/5; 21/10; 11/5; 9/4; 9/4; 11/5; 23/10; 21/10; 21/10; 11/5; 11/5; 23/10; 9/4; 9/4; 21/10; 9/4; 28/13; 23/10; 9/4; 9/4; 12/5; 23/10; 11/5; ; 21/10; 21/10; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-09-09 02:17:14 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 7/5; 13/10; 7/5; 11/8; 11/8; 11/8; 11/8; 11/8; 7/5; ; 11/8; 7/5; 11/8; 7/5; 7/5; 7/5; ; 27/20; 7/5; 71/50; 17/12; 23/17; 7/5; 7/5; 7/5; ; 27/20; 11/8; 7/5
Draw; 9/4; 11/5; 11/5; 21/10; 11/5; 9/4; 9/4; 11/5; 23/10; ; 21/10; 11/5; 11/5; 23/10; 9/4; 9/4; ; 9/4; 28/13; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; ; 21/10; 21/10; 11/5
Newcastle; 23/10; 11/5; 11/5; 11/5; 11/5; 23/10; 23/10; 9/4; 23/10; ; 21/10; 9/4; 11/5; 23/10; 9/4; 9/4; ; 9/4; 9/4; 47/20; 28/13; 9/4; 11/5; 85/40; 21/10; ; 9/4; 9/4; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-09 10:17:13 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 7/5; 13/10; 7/5; 11/8; 11/8; 11/8; 11/8; 11/8; 7/5; ; 11/8; 7/5; 11/8; 7/5; 7/5; 7/5; 7/5; 27/20; 7/5; 11/8; 7/5; 23/17; 7/5; 7/5; 7/5; ; 27/20; 11/8; 7/5
Draw; 9/4; 11/5; 11/5; 21/10; 11/5; 9/4; 9/4; 11/5; 23/10; ; 21/10; 11/5; 11/5; 23/10; 9/4; 9/4; 21/10; 9/4; 28/13; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; ; 21/10; 21/10; 11/5
Newcastle; 23/10; 21/10; 43/20; 11/5; 12/5; 23/10; 23/10; 9/4; 23/10; ; 21/10; 9/4; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 9/4; 49/20; 11/5; 9/4; 11/5; 85/40; 21/10; ; 23/10; 9/4; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-09 14:17:21 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 11/8; 13/10; 7/5; 11/8; 11/8; 11/8; 11/8; 11/8; 7/5; ; 11/8; 7/5; 11/8; 7/5; 7/5; 7/5; 7/5; 27/20; 7/5; 11/8; 7/5; 23/17; 7/5; 7/5; 7/5; ; 27/20; 11/8; 7/5
Draw; 9/4; 11/5; 11/5; 21/10; 11/5; 9/4; 9/4; 11/5; 23/10; ; 21/10; 11/5; 11/5; 23/10; 9/4; 9/4; 21/10; 9/4; 28/13; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; ; 21/10; 21/10; 11/5
Newcastle; 12/5; 21/10; 43/20; 11/5; 12/5; 23/10; 23/10; 9/4; 23/10; ; 21/10; 9/4; 11/5; 23/10; 9/4; 9/4; 11/5; 9/4; 9/4; 49/20; 11/5; 9/4; 11/5; 85/40; 21/10; ; 23/10; 23/10; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-09 18:17:10 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 11/8; 11/8; 7/5; 11/8; 11/8; 11/8; 11/8; 11/8; 7/5; ; 11/8; 7/5; 11/8; 7/5; 7/5; 7/5; ; ; 7/5; 11/8; 7/5; 23/17; 7/5; 7/5; 7/5; ; 27/20; 11/8; 7/5
Draw; 9/4; 11/5; 11/5; 21/10; 11/5; 9/4; 9/4; 11/5; 23/10; ; 21/10; 11/5; 11/5; 23/10; 9/4; 9/4; ; ; 28/13; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; ; 21/10; 21/10; 11/5
Newcastle; 12/5; 21/10; 11/5; 11/5; 12/5; 23/10; 23/10; 9/4; 23/10; ; 21/10; 9/4; 11/5; 23/10; 9/4; 9/4; ; ; 9/4; 49/20; 11/5; 9/4; 11/5; 85/40; 21/10; ; 23/10; 23/10; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-09-09 22:16:54 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 11/8; 11/8; 11/8; 11/8; 11/8; 11/8; 7/5; 11/8; 7/5; 23/17; 11/8; 7/5; 11/8; 7/5; 7/5; 7/5; ; 23/17; 23/17; 139/100; 7/5; 23/17; 7/5; 7/5; 7/5; ; 11/8; 11/8; 7/5
Draw; 9/4; 11/5; 11/5; 21/10; 11/5; 9/4; 23/10; 11/5; 23/10; 21/10; 21/10; 21/10; 11/5; 23/10; 9/4; 11/5; ; 9/4; 11/5; 23/10; 11/5; 9/4; 11/5; 23/10; 11/5; ; 21/10; 21/10; 11/5
Newcastle; 12/5; 21/10; 11/5; 11/5; 12/5; 23/10; 23/10; 9/4; 23/10; 21/10; 21/10; 9/4; 11/5; 23/10; 9/4; 23/10; ; 9/4; 9/4; 12/5; 11/5; 9/4; 11/5; 85/40; 21/10; ; 11/5; 9/4; 
META; english/premier-league/swansea-v-newcastle; 2017-09-10 02:16:51 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 11/8; 7/5; 27/20; 11/8; 11/8; 11/8; 11/8; 11/8; 7/5; 23/17; 27/20; 11/8; 27/20; 7/5; 7/5; 7/5; 7/5; 23/17; 23/17; 139/100; 7/5; 23/17; 7/5; 7/5; 7/5; ; 27/20; 7/5; 7/5
Draw; 9/4; 9/4; 11/5; 21/10; 11/5; 9/4; 23/10; 11/5; 23/10; 21/10; 21/10; 21/10; 11/5; 23/10; 9/4; 11/5; 21/10; 9/4; 11/5; 23/10; 11/5; 9/4; 11/5; 9/4; 11/5; ; 21/10; 21/10; 11/5
Newcastle; 12/5; 11/5; 9/4; 11/5; 12/5; 23/10; 23/10; 9/4; 23/10; 11/5; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 11/5; 9/4; 23/10; 12/5; 11/5; 9/4; 11/5; 9/4; 11/5; ; 9/4; 9/4; 
META; english/premier-league/swansea-v-newcastle; 2017-09-10 10:16:46 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 11/8; 13/10; 13/10; 11/8; 11/8; 11/8; 11/8; 11/8; 7/5; 23/17; 27/20; 11/8; 27/20; 7/5; 7/5; 11/8; 23/17; 23/17; 13/10; 139/100; 17/13; 23/17; 11/8; 7/5; 11/8; ; 13/10; 11/8; 7/5
Draw; 9/4; 23/10; 11/5; 21/10; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 9/4; 11/5; 11/5; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 23/10; 9/4; 9/4; 9/4; 9/4; 11/5; ; 11/5; 21/10; 11/5
Newcastle; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 12/5; 40/17; 9/4; 9/4; 9/4; 11/5; ; 23/10; 23/10; 
META; english/premier-league/swansea-v-newcastle; 2017-09-10 14:16:49 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea ; 27/20; 13/10; 13/10; 11/8; 11/8; 11/8; 11/8; 13/10; 7/5; 13/10; 27/20; ; 13/10; 11/8; 7/5; 13/10; 13/10; 23/17; 23/17; 11/8; 23/18; 23/17; 13/10; 7/5; 11/8; ; 13/10; 11/8; 7/5
Draw; 9/4; 23/10; 11/5; 21/10; 23/10; 9/4; 9/4; 11/5; 23/10; 11/5; 11/5; ; 11/5; 23/10; 9/4; 9/4; 21/10; 9/4; 11/5; 23/10; 9/4; 9/4; 9/4; 11/5; 11/5; ; 21/10; 11/5; 9/4
Newcastle; 12/5; 23/10; 47/20; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; ; 23/10; 12/5; 9/4; 12/5; 12/5; 9/4; 23/10; 49/20; 40/17; 9/4; 23/10; 5/2; 11/5; ; 23/10; 23/10; 12/5
META; english/premier-league/swansea-v-newcastle; 2017-09-10 18:16:42 GMT+3; 2017-09-10 16:00; In Play; Xlenovo
Swansea; 6/4; 3/2; 31/20; 6/4; ; 6/4; 8/5; 7/5; ; 6/4; 29/20; ; 33/20; ; 8/5; ; 7/5; ; ; ; ; ; 6/4; ; ; ; 6/4; ; 6/4
Newcastle; 2; 2; 39/20; 2; ; 19/10; 2; 2; ; 28/15; 15/8; ; 39/20; ; 19/10; ; 21/10; ; ; ; ; ; 2; ; ; ; 2; ; 11/5
Draw; 15/8; 2; 41/20; 21/10; ; 41/20; 19/10; 2; ; 2; 2; ; 2; ; 19/10; ; 2; ; ; ; ; ; 11/5; ; ; ; 21/10; ; 9/4
