META; english/premier-league/stoke-v-arsenal; 2017-06-15 14:15:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-07 14:17:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; ; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; ; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-07 18:17:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 8/11; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-07 22:17:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 14/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-08 02:17:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 11/4; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 14/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-08 10:17:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-08 14:17:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 11/4; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-08 18:17:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-08 22:17:18 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 8/11; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-09 02:17:13 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 4/5; 3/4; ; 8/11; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 7/2; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-09 10:17:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 8/11; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 11/4; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 4; 7/2; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 19/5; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-09 14:17:18 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 8/11; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 19/5; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-09 18:17:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 8/11; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 4; 7/2; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 19/5; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-09 22:17:13 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 4; 7/2; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 19/5; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-10 02:17:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 4; 7/2; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 19/5; 7/2; ; 14/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-10 10:17:13 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; ; 12/5; ; 13/5; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; 7/2; 19/5; 7/2; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 19/5; 7/2; ; 14/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-10 14:17:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; ; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; ; 12/5; ; ; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; ; ; 7/2; 4; 7/2; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 19/5; 7/2; ; 14/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-10 18:17:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; ; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; ; 12/5; ; ; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; ; ; 7/2; 4; 7/2; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 19/5; 7/2; ; 14/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-11 02:17:13 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; ; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; ; 12/5; ; ; ; 13/5; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; ; ; 7/2; 4; 7/2; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; 4; ; 37/10; ; 19/5; 7/2; ; 14/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-11 10:17:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/11; 4/5; ; ; ; 8/11; 4/5; 8/11; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; 13/5; 12/5; ; ; ; 13/5; 27/10; 11/4; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 45/17; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; 15/4; 16/5; ; ; ; 7/2; 4; 7/2; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 15/4; 4; ; 37/10; ; 19/5; 7/2; ; 14/5; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-11 14:17:18 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/11; 4/5; ; ; ; 8/11; 4/5; 8/11; 13/18; ; ; 3/4; 8/11; ; ; 3/4; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; 13/5; 12/5; ; ; ; 13/5; 27/10; 11/4; 11/4; ; ; 13/5; 27/10; ; ; 11/4; 13/5; 11/4; 45/17; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; 15/4; 16/5; ; ; ; 7/2; 4; 7/2; 15/4; ; ; 15/4; 15/4; ; ; 15/4; 7/2; 7/2; 15/4; 4; ; 37/10; ; 19/5; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-11 18:17:18 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/11; 4/5; ; ; ; 8/11; 4/5; 8/11; 13/18; ; ; 3/4; 8/11; ; ; 3/4; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; 13/5; 12/5; ; ; ; 13/5; 27/10; 11/4; 11/4; ; ; 13/5; 27/10; ; ; 14/5; 13/5; 11/4; 45/17; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; 15/4; 16/5; ; ; ; 7/2; 4; 7/2; 15/4; ; ; 15/4; 15/4; ; ; 15/4; 7/2; 7/2; 15/4; 4; ; 37/10; ; 19/5; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-11 22:17:22 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/11; 4/5; ; ; 3/4; 8/11; 4/5; 8/11; 13/18; ; ; 3/4; 8/11; ; ; 3/4; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; 13/5; 12/5; ; ; 13/5; 13/5; 27/10; 11/4; 11/4; ; ; 13/5; 27/10; ; ; 11/4; 13/5; 11/4; 45/17; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; 15/4; 16/5; ; ; 19/5; 7/2; 4; 7/2; 15/4; ; ; 15/4; 15/4; ; ; 15/4; 7/2; 7/2; 15/4; 4; ; 37/10; ; 19/5; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-12 02:18:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/11; 8/11; ; ; 3/4; 8/11; 3/4; 8/11; 13/18; ; ; 8/11; 8/11; ; ; 3/4; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; 13/5; 13/5; ; ; 13/5; 13/5; 27/10; 11/4; 11/4; ; ; 14/5; 27/10; ; ; 14/5; 13/5; 11/4; 45/17; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; 15/4; 7/2; ; ; 19/5; 7/2; 21/5; 7/2; 15/4; ; ; 7/2; 15/4; ; ; 4; 7/2; 7/2; 15/4; 4; ; 37/10; ; 19/5; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-12 10:17:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/11; 8/11; ; ; 3/4; 8/11; 3/4; 8/11; 13/18; ; ; 8/11; 8/11; ; ; 3/4; 3/4; 4/6; 5/7; 4/5; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; 13/5; 13/5; ; ; 13/5; 13/5; 27/10; 11/4; 11/4; ; ; 14/5; 27/10; ; ; 14/5; 13/5; 11/4; 45/17; 57/20; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; 15/4; 7/2; ; ; 19/5; 7/2; 4; 7/2; 15/4; ; ; 7/2; 15/4; ; ; 4; 7/2; 7/2; 37/10; 4; ; 37/10; ; 19/5; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-12 14:17:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/11; 8/11; ; ; 3/4; 8/11; 3/4; 8/11; 13/18; ; ; 8/11; 8/11; ; ; 3/4; 3/4; 4/6; 5/7; 81/100; ; 13/18; ; 8/11; 3/4; ; 4/7; ; 
Draw; 13/5; 13/5; ; ; 13/5; 13/5; 27/10; 11/4; 11/4; ; ; 14/5; 27/10; ; ; 14/5; 13/5; 11/4; 45/17; 14/5; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; 15/4; 7/2; ; ; 19/5; 7/2; 4; 7/2; 15/4; ; ; 7/2; 15/4; ; ; 4; 7/2; 7/2; 15/4; 4; ; 37/10; ; 19/5; 7/2; ; 3; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-12 18:17:10 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/11; 8/11; 8/11; ; 3/4; 8/11; 3/4; 4/6; 13/18; ; ; 8/11; 8/11; ; ; 7/10; 3/4; 4/6; 5/7; 81/100; ; 13/18; ; 8/11; 3/4; ; 4/6; ; 
Draw; 13/5; 13/5; 14/5; ; 13/5; 13/5; 27/10; 11/4; 11/4; ; ; 14/5; 27/10; ; ; 29/10; 13/5; 11/4; 45/17; 14/5; ; 11/4; ; 14/5; 13/5; ; 14/5; ; 
Stoke; 15/4; 7/2; 15/4; ; 19/5; 7/2; 4; 7/2; 15/4; ; ; 7/2; 15/4; ; ; 4; 7/2; 7/2; 15/4; 4; ; 37/10; ; 19/5; 7/2; ; 7/2; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-12 22:17:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/13; 8/11; 4/6; ; 3/4; 8/11; 7/10; 4/6; 13/18; ; ; 7/10; 4/6; 3/4; ; 4/6; 7/10; 4/6; 4/6; 73/100; ; 13/18; ; 4/6; 3/4; ; 4/6; ; 
Draw; 11/4; 13/5; 3; ; 13/5; 13/5; 11/4; 11/4; 11/4; ; ; 11/4; 57/20; 29/10; ; 29/10; 27/10; 11/4; 27/10; 143/50; ; 11/4; ; 3; 13/5; ; 27/10; ; 
Stoke; 19/4; 7/2; 4; ; 19/5; 7/2; 22/5; 4; 15/4; ; ; 4; 4; 4; ; 9/2; 15/4; 7/2; 54/13; 23/5; ; 37/10; ; 4; 15/4; ; 7/2; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-13 02:16:53 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/13; 8/11; 7/10; ; 3/4; 8/11; 8/11; 4/6; 13/18; ; ; 7/10; 4/6; 3/4; ; 4/6; 7/10; 4/6; 4/6; 73/100; ; 13/18; ; 4/6; 3/4; ; 4/6; ; 
Draw; 11/4; 13/5; 29/10; ; 13/5; 13/5; 11/4; 11/4; 11/4; ; ; 11/4; 57/20; 29/10; ; 29/10; 27/10; 11/4; 27/10; 143/50; ; 11/4; ; 3; 11/4; ; 27/10; ; 
Stoke; 19/4; 7/2; 19/5; ; 19/5; 7/2; 17/4; 4; 15/4; ; ; 4; 4; 4; ; 9/2; 15/4; 7/2; 77/19; 23/5; ; 37/10; ; 4; 15/4; ; 7/2; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-13 10:16:54 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/13; 8/11; 4/6; ; 3/4; 8/11; 7/10; 4/6; 13/18; ; ; 7/10; 4/6; 8/11; ; 4/6; 7/10; 4/6; 4/6; 73/100; ; 13/18; ; 4/6; 8/11; ; 4/6; ; 
Draw; 11/4; 13/5; 3; ; 13/5; 13/5; 11/4; 11/4; 11/4; ; ; 11/4; 57/20; 3; ; 29/10; 27/10; 11/4; 11/4; 143/50; ; 11/4; ; 3; 13/5; ; 14/5; ; 
Stoke; 19/4; 7/2; 4; ; 19/5; 7/2; 22/5; 4; 15/4; ; ; 4; 4; 4; ; 9/2; 15/4; 7/2; 77/19; 23/5; ; 37/10; ; 4; 15/4; ; 7/2; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-13 14:17:10 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/13; 8/11; 7/10; ; 4/6; 7/10; 7/10; 4/6; 13/18; ; ; 4/6; 4/6; 8/11; ; 4/6; 7/10; 4/6; 4/6; 8/11; 4/6; 13/18; ; 4/6; 8/11; ; 4/6; ; 
Draw; 11/4; 13/5; 29/10; ; 13/5; 3; 11/4; 11/4; 11/4; ; ; 3; 57/20; 3; ; 11/4; 27/10; 11/4; 11/4; 147/50; 14/5; 11/4; ; 3; 11/4; ; 14/5; ; 
Stoke; 19/4; 7/2; 19/5; ; 19/5; 4; 9/2; 4; 15/4; ; ; 4; 4; 4; ; 9/2; 15/4; 7/2; 41/10; 9/2; 39/11; 37/10; ; 4; 15/4; ; 7/2; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-13 18:16:53 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 8/13; 7/10; 7/10; ; 4/6; 7/10; 7/10; 8/13; 13/18; ; ; 4/6; 4/6; 4/6; ; 5/8; 7/10; 4/6; 4/6; 8/11; 4/6; 13/18; ; 4/6; 8/11; ; 4/6; ; 
Draw; 11/4; 29/10; 29/10; ; 13/5; 3; 29/10; 3; 11/4; ; ; 3; 57/20; 3; ; 37/13; 27/10; 11/4; 11/4; 147/50; 14/5; 11/4; ; 3; 11/4; ; 14/5; ; 
Stoke; 19/4; 7/2; 19/5; ; 19/5; 4; 9/2; 4; 15/4; ; ; 4; 4; 9/2; ; 9/2; 15/4; 7/2; 41/10; 9/2; 39/11; 37/10; ; 4; 15/4; ; 4; ; 
META; english/premier-league/stoke-v-arsenal; 2017-08-13 22:16:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 13/20; 8/13; 7/10; 8/13; 4/6; 8/11; 7/10; 8/13; 13/19; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 5/8; 7/10; 13/19; 9/13; 7/10; 13/19; 13/19; 8/11; 4/6; 7/10; ; 4/6; ; 4/6
Draw; 11/4; 3; 29/10; 3; 13/5; 3; 3; 3; 37/13; 11/4; 27/10; 11/4; 3; 3; 14/5; 29/10; 27/10; 37/13; 11/4; 3; 14/5; 37/13; 14/5; 3; 14/5; ; 14/5; ; 5/2
Stoke; 17/4; 17/4; 19/5; 4; 19/5; 19/5; 21/5; 4; 4; 18/5; 7/2; 15/4; 15/4; 9/2; 4; 9/2; 15/4; 4; 50/13; 47/10; 7/2; 4; 4; 4; 4; ; 4; ; 7/2
META; english/premier-league/stoke-v-arsenal; 2017-08-14 02:16:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 4/6; 8/13; 8/11; 8/13; 4/6; 3/4; 7/10; 4/6; 13/19; 4/6; 4/6; 7/10; 7/10; 8/11; 7/10; 4/6; 7/10; 13/19; 5/7; 7/10; 7/10; 13/19; 8/11; 8/11; 7/10; ; 4/6; ; 4/6
Draw; 14/5; 3; 29/10; 3; 11/4; 14/5; 3; 11/4; 37/13; 27/10; 27/10; 11/4; 57/20; 3; 14/5; 37/13; 27/10; 37/13; 27/10; 3; 14/5; 37/13; 14/5; 3; 14/5; ; 14/5; ; 5/2
Stoke; 4; 17/4; 37/10; 4; 4; 19/5; 21/5; 4; 4; 7/2; 17/5; 15/4; 15/4; 4; 4; 4; 15/4; 4; 19/5; 47/10; 57/17; 4; 15/4; 19/5; 4; ; 4; ; 7/2
META; english/premier-league/stoke-v-arsenal; 2017-08-14 10:16:45 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; 4/6; 7/10; 7/10; 8/13; 4/6; 7/10; 8/11; 4/6; 13/19; 4/6; 4/6; 7/10; 7/10; 8/11; 7/10; 4/6; 7/10; 13/19; 9/13; 7/10; 7/10; 13/19; 8/11; 8/11; 7/10; ; 4/6; ; 4/6
Draw; 14/5; 29/10; 29/10; 3; 11/4; 14/5; 29/10; 11/4; 37/13; 11/4; 27/10; 14/5; 57/20; 3; 14/5; 37/13; 27/10; 37/13; 27/10; 3; 14/5; 37/13; 14/5; 3; 11/4; ; 14/5; ; 5/2
Stoke; 4; 18/5; 15/4; 4; 4; 17/4; 17/4; 4; 4; 7/2; 17/5; 15/4; 15/4; 4; 4; 4; 15/4; 4; 39/10; 47/10; 57/17; 4; 15/4; 19/5; 15/4; ; 4; ; 7/2
META; english/premier-league/stoke-v-arsenal; 2017-08-14 14:16:43 GMT+3; 2017-08-19 17:30; Nothing; Xlenovo
