META; english/premier-league/newcastle-v-burnley; 2018-01-03 18:17:08 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Burnley; 11/4; 14/5; 11/4; 5/2; 61/20; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 11/4; 14/5; 13/5; 27/10; 27/10; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-26 02:16:21 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; ; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 11/10; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; ; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 21/10; ; ; 19/10; 21/10
Burnley; 11/4; 14/5; 11/4; 5/2; ; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 11/4; 14/5; 13/5; 27/10; 27/10; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; ; 14/5; 13/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-26 10:16:22 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 121/ 100; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 11/10; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 54/25; 21/10; 21/10; 21/10; 39/19; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 39/19; 2; 85/40; 21/10; 21/10; ; ; 19/10; 21/10
Burnley; 11/4; 14/5; 11/4; 5/2; 61/20; 29/10; 11/4; 11/4; 11/4; 27/10; 13/5; 11/4; ; 11/4; 14/5; 13/5; 27/10; 9/4; 27/10; 11/4; 11/4; 14/5; 29/10; 14/5; 11/4; ; 14/5; 13/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-26 14:16:30 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 121/ 100; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 11/10; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 54/25; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 21/10; ; ; 21/10; 21/10
Burnley; 11/4; 14/5; 11/4; 5/2; 61/20; 29/10; 11/4; 11/4; 14/5; 27/10; 13/5; 11/4; ; 11/4; 14/5; 13/5; 27/10; 9/4; 27/10; 11/4; 14/5; 14/5; 29/10; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-26 18:16:28 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 121/ 100; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; ; 6/5; 23/20; 11/10; 6/5; 11/10; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; ; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 21/10; ; ; 21/10; 21/10
Burnley; 11/4; 14/5; 11/4; 5/2; 3; 29/10; 11/4; 11/4; 14/5; 27/10; 13/5; 11/4; ; 11/4; 14/5; 13/5; 27/10; 9/4; 27/10; 11/4; 14/5; 14/5; 29/10; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-26 22:16:33 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 121/ 100; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; 6/5; 6/5; 23/20; 11/10; 6/5; 15/13; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; 21/10; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 28/13; ; ; 21/10; 21/10
Burnley; 11/4; 14/5; 11/4; 5/2; 3; 29/10; 11/4; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 11/4; 27/10; 11/4; 14/5; 14/5; 29/10; 14/5; 14/5; ; 14/5; 14/5; 3
META; english/premier-league/newcastle-v-burnley; 2018-01-27 02:16:28 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 121/ 100; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; 6/5; 6/5; 23/20; 11/10; 6/5; 13/10; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; 21/10; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 28/13; ; ; 19/10; 21/10
Burnley; 11/4; 14/5; 11/4; 5/2; 3; 29/10; 13/5; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 9/4; 27/10; 11/4; 14/5; 14/5; 29/10; 14/5; 14/5; ; 14/5; 13/5; 3
META; english/premier-league/newcastle-v-burnley; 2018-01-27 10:17:39 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 121/ 100; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; 6/5; 6/5; 23/20; 11/10; 6/5; 13/10; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; 21/10; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 28/13; ; ; 19/10; 21/10
Burnley; 11/4; 14/5; 11/4; 5/2; 3; 29/10; 11/4; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 9/4; 27/10; 11/4; 14/5; 14/5; 29/10; 14/5; 14/5; ; 14/5; 13/5; 3
META; english/premier-league/newcastle-v-burnley; 2018-01-27 14:16:42 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 121/ 100; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; 6/5; 6/5; 23/20; 11/10; 6/5; 13/10; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; 21/10; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 28/13; ; ; 21/10; 21/10
Burnley; 11/4; 14/5; 11/4; 5/2; 3; 29/10; 13/5; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 11/4; 27/10; 11/4; 14/5; 14/5; 29/10; 14/5; 14/5; ; 14/5; 14/5; 3
META; english/premier-league/newcastle-v-burnley; 2018-01-27 18:16:30 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 121/ 100; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; 6/5; 6/5; 23/20; 11/10; 6/5; 13/10; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 15/13; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; 21/10; 41/20; 21/10; 2; 21/10; 28/13; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 28/13; ; ; 21/10; 21/10
Burnley; 11/4; 14/5; 11/4; 5/2; 3; 29/10; 11/4; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 11/4; 14/5; 13/5; 27/10; 11/4; 27/10; 11/4; 14/5; 14/5; 29/10; 14/5; 14/5; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-27 22:16:24 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 121/ 100; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; 6/5; 6/5; 23/20; 11/10; 6/5; 13/10; 6/5; 7/6; 15/13; 6/5; 6/5; 11/10; 6/5; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; 21/10; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 85/40; 21/10; ; ; ; 21/10; 21/10
Burnley; 11/4; 14/5; 11/4; 5/2; 3; 29/10; 11/4; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 27/10; 14/5; 13/5; 27/10; 9/4; 27/10; 11/4; 14/5; 14/5; 29/10; 14/5; 14/5; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-28 02:16:22 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 63/50; 11/10; 6/5; 11/10; 15/13; 23/20; 23/20; 23/20; 6/5; 6/5; 23/20; 11/10; 6/5; 13/10; 6/5; 7/6; 15/13; 6/5; 6/5; 6/5; 6/5; ; 6/5; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 54/25; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; 21/10; 41/20; 21/10; 2; 21/10; 28/13; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 28/13; ; ; 19/10; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 29/10; 29/10; 11/4; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 27/10; 14/5; 13/5; 27/10; 11/4; 27/10; 11/4; 14/5; 14/5; 29/10; 14/5; 11/4; ; 14/5; 13/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-28 10:16:23 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 11/10; ; 11/10; 15/13; 23/20; 11/10; 23/20; 6/5; 6/5; 23/20; 11/10; 6/5; 6/5; 6/5; 7/6; 15/13; 6/5; 6/5; 6/5; 6/5; ; 6/5; 10/9; 6/5
Draw; 11/5; 2; 2; 21/10; 54/25; 21/10; ; 21/10; 21/10; 2; 21/10; 2; 21/10; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 28/13; ; ; 19/10; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 73/25; 29/10; ; 11/4; 14/5; 11/4; 11/4; 11/4; 11/4; 27/10; 14/5; 13/5; 27/10; 9/4; 27/10; 11/4; 14/5; 14/5; 29/10; 14/5; 11/4; ; 14/5; 13/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-28 14:16:28 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 5/4; 11/10; ; 11/10; 15/13; 23/20; 11/10; 23/20; 6/5; 6/5; 23/20; 11/10; 6/5; 13/10; 6/5; 7/6; 15/13; 6/5; 6/5; 6/5; 6/5; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 54/25; 21/10; ; 21/10; 21/10; 2; 21/10; 2; 21/10; 41/20; 21/10; 2; 21/10; 28/13; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 28/13; ; ; 21/10; 21/10
Burnley; 11/4; 14/5; 27/10; 5/2; 73/25; 29/10; ; 11/4; 14/5; 11/4; 11/4; 11/4; 11/4; 27/10; 14/5; 13/5; 27/10; 11/4; 27/10; 11/4; 14/5; 14/5; 29/10; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-28 18:16:24 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 63/50; 6/5; ; 11/10; 15/13; 6/5; 11/10; 23/20; 6/5; 6/5; 23/20; 11/10; 6/5; 13/10; 6/5; 7/6; 15/13; 6/5; 6/5; 6/5; 6/5; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 43/20; 21/10; ; 21/10; 21/10; 2; 21/10; 2; 21/10; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 85/40; 21/10; 28/13; ; ; 21/10; 21/10
Burnley; 11/4; 14/5; 27/10; 13/5; 73/25; 11/4; ; 13/5; 14/5; 27/10; 11/4; 11/4; 11/4; 27/10; 14/5; 13/5; 27/10; 9/4; 27/10; 11/4; 14/5; 14/5; 29/10; 11/4; 14/5; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-29 02:16:15 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 21/20; 23/20; 15/13; 6/5; 63/50; 6/5; ; 11/10; 15/13; 23/20; 11/10; 23/20; 6/5; 6/5; 23/20; 11/10; 6/5; 13/10; 6/5; 7/6; 15/13; 6/5; 6/5; 6/5; 6/5; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 43/20; 21/10; ; 21/10; 21/10; 2; 21/10; 2; 21/10; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 21/10; 21/10; 28/13; ; ; 21/10; 21/10
Burnley; 11/4; 14/5; 27/10; 13/5; 73/25; 11/4; ; 13/5; 14/5; 11/4; 11/4; 11/4; 11/4; 27/10; 14/5; 13/5; 27/10; 9/4; 27/10; 11/4; 14/5; 14/5; 3; 11/4; 14/5; ; 13/5; 5/2; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-29 10:16:14 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 5/4; 23/20; 15/13; 6/5; 123/ 100; 6/5; ; 11/10; 15/13; 23/20; 11/10; 23/20; 6/5; 6/5; 23/20; 11/10; 6/5; 6/5; 6/5; 7/6; 15/13; 6/5; 6/5; 6/5; 6/5; ; 6/5; ; 6/5
Draw; 11/5; 2; 2; 21/10; 85/40; 21/10; ; 21/10; 21/10; 2; 2; 2; 21/10; 41/20; 21/10; 2; 21/10; 21/10; 21/10; 28/13; 21/10; 2; 21/10; 21/10; 28/13; ; ; ; 21/10
Burnley; 11/4; 14/5; 27/10; 13/5; 61/20; 11/4; ; 13/5; 14/5; 11/4; 11/4; 11/4; 11/4; 27/10; 14/5; 13/5; 27/10; 9/4; 27/10; 11/4; 14/5; 14/5; 3; 11/4; 14/5; ; 11/4; ; 3
META; english/premier-league/newcastle-v-burnley; 2018-01-29 14:16:16 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 5/4; 23/20; 15/13; 23/20; 123/100; 6/5; ; 11/10; 6/5; 23/20; 11/10; 23/20; 6/5; 6/5; 5/4; 11/10; 6/5; 13/10; 6/5; 7/6; 22/19; 6/5; 6/5; 6/5; 6/5; ; 6/5; 6/5; 5/4
Draw; 11/5; 2; 2; 2; 85/40; 21/10; ; 21/10; 28/13; 2; 2; 2; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 21/10; 28/13; ; ; 2; 21/10
Burnley; 11/4; 14/5; 11/4; 11/4; 61/20; 11/4; ; 13/5; 3; 14/5; 11/4; 11/4; 11/4; 14/5; 14/5; 14/5; 27/10; 9/4; 27/10; 29/10; 29/10; 14/5; 3; 11/4; 14/5; ; 27/10; 11/4; 11/4
META; english/premier-league/newcastle-v-burnley; 2018-01-29 18:16:15 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 6/5; 23/20; 11/10; 23/20; 59/50; 6/5; 6/5; 11/10; 6/5; 11/10; 5/4; 23/20; 23/20; 6/5; 6/5; 11/10; 6/5; 15/13; 6/5; 8/7; 22/19; 11/10; 6/5; 23/20; 15/13; ; 23/20; 10/9; 6/5
Draw; 11/5; 2; 2; 2; 111/50; 21/10; 21/10; 21/10; 28/13; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 28/13; 21/10; 21/10; 21/10; 85/40; 85/40; 21/10; 11/5; ; ; 21/10; 11/5
Burnley; 29/10; 14/5; 14/5; 11/4; 61/20; 11/4; 11/4; 13/5; 3; 14/5; 14/5; 14/5; 5/2; 14/5; 14/5; 14/5; 27/10; 14/5; 27/10; 3; 29/10; 14/5; 29/10; 59/20; 37/13; ; 14/5; 3; 3
META; english/premier-league/newcastle-v-burnley; 2018-01-29 22:16:14 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 6/5; 23/20; 11/10; 23/20; 121/100; 23/20; 6/5; 11/10; 6/5; 23/20; 5/4; 23/20; 23/20; 6/5; 6/5; ; 6/5; 13/10; 6/5; 8/7; 22/19; 11/10; 6/5; 23/20; 15/13; ; 23/20; 10/9; 6/5
Draw; 11/5; 2; 2; 2; 54/25; 2; 21/10; 2; 28/13; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; ; 21/10; 21/10; 21/10; 21/10; 21/10; 85/40; 85/40; 21/10; 28/13; ; ; 21/10; 11/5
Burnley; 29/10; 14/5; 14/5; 11/4; 61/20; 3; 14/5; 11/4; 3; 14/5; 14/5; 14/5; 5/2; 14/5; 14/5; ; 27/10; 9/4; 27/10; 3; 29/10; 14/5; 3; 59/20; 37/13; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-30 02:16:14 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 6/5; 23/20; 11/10; 23/20; 121/100; 6/5; 6/5; 11/10; 6/5; 23/20; 5/4; 23/20; 23/20; 23/20; 6/5; ; 15/13; 13/10; 15/13; 8/7; 22/19; 11/10; 6/5; 23/20; 15/13; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 2; 54/25; 21/10; 21/10; 2; 28/13; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; ; 21/10; 21/10; 21/10; 21/10; 21/10; 85/40; 85/40; 21/10; 28/13; ; ; 21/10; 11/5
Burnley; 29/10; 14/5; 14/5; 11/4; 61/20; 31/10; 14/5; 11/4; 3; 14/5; 14/5; 14/5; 5/2; 29/10; 14/5; 14/5; 14/5; 9/4; 14/5; 3; 29/10; 14/5; 3; 59/20; 37/13; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-30 10:16:12 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 6/5; 23/20; 11/10; 23/20; 121/100; 6/5; 6/5; 11/10; 6/5; 23/20; 5/4; 23/20; 23/20; 23/20; 6/5; ; 15/13; 15/13; 15/13; 8/7; 22/19; 11/10; 6/5; 23/20; 15/13; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 2; 54/25; 21/10; 21/10; 2; 28/13; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; ; 21/10; 21/10; 21/10; 21/10; 21/10; 85/40; 85/40; 21/10; 28/13; ; ; 21/10; 11/5
Burnley; 29/10; 14/5; 11/4; 11/4; 61/20; 31/10; 14/5; 11/4; 3; 14/5; 14/5; 14/5; 5/2; 29/10; 14/5; 14/5; 14/5; 37/13; 14/5; 3; 29/10; 14/5; 3; 59/20; 37/13; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-30 14:16:19 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 6/5; 23/20; 11/10; 6/5; 6/5; 6/5; ; 11/10; 6/5; 23/20; 5/4; 23/20; 23/20; 23/20; 6/5; 6/5; 15/13; 15/13; 15/13; 8/7; 22/19; 11/10; 6/5; 23/20; 15/13; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 109/50; 11/5; ; 2; 28/13; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 85/40; 85/40; 21/10; 28/13; ; ; 21/10; 21/10
Burnley; 29/10; 14/5; 11/4; 11/4; 61/20; 29/10; ; 11/4; 3; 14/5; 14/5; 14/5; 5/2; 29/10; 14/5; 14/5; 14/5; 37/13; 14/5; 3; 29/10; 14/5; 3; 59/20; 37/13; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-30 18:16:18 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 6/5; 23/20; 11/10; 6/5; 6/5; 6/5; ; ; 6/5; 23/20; 5/4; 23/20; 23/20; 23/20; 6/5; 6/5; 15/13; 13/10; 15/13; 8/7; 22/19; 6/5; 6/5; 23/20; 15/13; ; 23/20; 23/20; 6/5
Draw; 11/5; 2; 2; 21/10; 111/50; 11/5; ; 21/10; 28/13; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 11/5; 21/10; 11/5; ; 2; 2; 21/10
Burnley; 29/10; 14/5; 14/5; 11/4; 3; 29/10; ; ; 3; 14/5; 14/5; 14/5; 14/5; 3; 14/5; 14/5; 14/5; 9/4; 14/5; 3; 29/10; 14/5; 29/10; 57/20; 37/13; ; 14/5; 14/5; 3
META; english/premier-league/newcastle-v-burnley; 2018-01-30 22:16:18 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 6/5; 23/20; 15/13; 6/5; 123/100; 23/20; ; ; 6/5; 23/20; 6/5; 23/20; 6/5; 23/20; 6/5; 6/5; 15/13; 13/10; 15/13; 8/7; 22/19; 6/5; 6/5; 23/20; 6/5; ; 23/20; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 111/50; 11/5; ; 21/10; 28/13; 21/10; 11/5; 21/10; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 2; 85/40; 21/10; 28/13; ; 2; 2; 21/10
Burnley; 29/10; 14/5; 27/10; 11/4; 29/10; 31/10; ; ; 3; 11/4; 29/10; 14/5; 14/5; 29/10; 14/5; 14/5; 14/5; 9/4; 14/5; 3; 29/10; 14/5; 3; 57/20; 14/5; ; 14/5; 14/5; 3
META; english/premier-league/newcastle-v-burnley; 2018-01-31 02:16:06 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 6/5; 23/20; 15/13; 6/5; 61/50; 6/5; ; ; 6/5; 23/20; 6/5; 6/5; 6/5; 23/20; 6/5; 6/5; 15/13; 13/10; 15/13; 8/7; 22/19; 6/5; 23/20; 23/20; 15/13; ; 6/5; 6/5; 6/5
Draw; 11/5; 2; 2; 21/10; 111/50; 11/5; ; 21/10; 11/5; 2; 11/5; 2; 21/10; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 2; 85/40; 21/10; 28/13; ; 2; 21/10; 11/5
Burnley; 29/10; 14/5; 14/5; 11/4; 147/50; 3; ; ; 29/10; 14/5; 29/10; 14/5; 14/5; 3; 14/5; 14/5; 14/5; 9/4; 14/5; 3; 37/13; 14/5; 31/10; 57/20; 37/13; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-31 10:16:07 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 6/5; 23/20; 6/5; 6/5; 32/25; 6/5; ; ; 6/5; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 6/5; 15/13; 13/10; 15/13; 19/16; 22/19; 5/4; 5/4; 6/5; 6/5; ; 6/5; 6/5; 5/4
Draw; 11/5; 2; 2; 21/10; 109/50; 9/4; ; ; 11/5; 21/10; 11/5; 2; 21/10; 41/20; 21/10; 21/10; 21/10; 21/10; 21/10; 11/5; 28/13; 2; 21/10; 21/10; 21/10; ; 2; 21/10; 11/5
Burnley; 29/10; 14/5; 13/5; 11/4; 141/50; 29/10; ; ; 29/10; 11/4; 29/10; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 9/4; 14/5; 45/17; 37/13; 14/5; 29/10; 11/4; 14/5; ; 14/5; 14/5; 3
META; english/premier-league/newcastle-v-burnley; 2018-01-31 14:16:11 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 6/5; 23/20; 6/5; 6/5; 5/4; 6/5; 6/5; ; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 5/4; 6/5; 15/13; 13/10; 15/13; 19/16; 22/19; 6/5; 6/5; 23/20; 6/5; ; 6/5; 6/5; 5/4
Draw; 11/5; 2; 21/10; 21/10; 43/20; 11/5; 21/10; ; 11/5; 21/10; 11/5; 2; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 21/10; 28/13; 28/13; 85/40; 85/40; 21/10; 21/10; ; 2; 21/10; 21/10
Burnley; 29/10; 14/5; 14/5; 11/4; 147/50; 3; 14/5; ; 29/10; 14/5; 11/4; 14/5; 14/5; 14/5; 11/4; 14/5; 14/5; 9/4; 14/5; 11/4; 37/13; 14/5; 3; 29/10; 37/13; ; 14/5; 14/5; 14/5
META; english/premier-league/newcastle-v-burnley; 2018-01-31 18:16:23 GMT+2; 2018-01-31 19:45; Nothing; Xlenovo
Newcastle; 13/10; 6/5; 13/10; 6/5; 27/20; 5/4; 13/10; ; 13/10; 13/10; 6/5; 13/10; 13/10; 5/4; 11/8; 5/4; 6/5; 5/4; 6/5; 23/18; 5/4; 13/10; 13/10; 13/10; 5/4; ; 5/4; 13/10; 11/8
Draw; 21/10; 2; 21/10; 21/10; 85/40; 21/10; 21/10; ; 21/10; 21/10; 11/5; 2; 21/10; 21/10; 2; 21/10; 21/10; 39/19; 21/10; 21/10; 39/19; 2; 85/40; 2; 21/10; ; 2; 2; 21/10
Burnley; 11/4; 13/5; 13/5; 11/4; 68/25; 29/10; 13/5; ; 11/4; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 45/17; 13/5; 28/11; 27/10; 13/5; 27/10; 53/20; 45/17; ; 13/5; 27/10; 11/4
META; english/premier-league/newcastle-v-burnley; 2018-01-31 22:16:13 GMT+2; 2018-01-31 19:45; In Play; Xlenovo
Newcastle; 5/4; ; 5/4; 5/4; 53/50; ; 6/5; ; 23/18; ; 11/10; ; 5/4; 13/10; 6/5; 15/13; 21/20; 21/20; 11/10; 23/18; ; ; 5/4; 1; 6/5; ; 6/5; ; 5/4
Draw; 13/8; ; 13/8; 13/8; 93/50; ; 13/8; ; 28/17; ; 7/4; ; 17/10; 13/8; 8/5; 8/5; 8/5; 17/10; 17/11; 32/19; ; ; 13/8; 33/20; 28/17; ; 17/10; ; 9/5
