META; english/premier-league/arsenal-v-swansea; 2017-10-02 18:17:33 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Swansea; 12; 11; 12; 12; ; 13; 12; 13; 12; 14; 12; 12; 12; 12; 10; 12; 9; 49/4; 29/2; 23/2; 23/2; 12; 12; 14; 49/4; ; 64/5; 12; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-26 22:16:57 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/5; 1/4; 2/9; 2/9; ; 1/5; 1/5; 1/5; 2/9; 2/9; 1/5; 2/9; 1/5; 2/9; 2/9; 2/9; 2/9; 2/9; 6/25; 2/9; 2/9; 1/5; 2/9; 2/9; 2/9; ; 2/9; 2/9; 1/4
Draw; 11/2; 5; 11/2; 11/2; ; 6; 11/2; 6; 6; 11/2; 6; 5; 6; 11/2; 6; 11/2; 11/2; 6; 6; 59/10; 23/4; 6; 6; 11/2; 6; ; 29/5; 6; 6
Swansea; 12; 10; 12; 12; ; 13; 12; 13; 12; 14; 12; 12; 12; 12; 10; 12; 9; 12; 14; 23/2; 23/2; 12; 12; 12; 12; ; 64/5; 13; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-27 02:16:55 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/4; 1/4; 2/9; 2/9; ; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 2/9; 1/5; 2/9; 2/9; 2/9; 2/9; 2/9; 6/25; 2/9; 2/9; 1/5; 2/9; 2/9; 2/9; ; 2/9; 2/9; 1/4
Draw; 6; 5; 11/2; 11/2; ; 6; 11/2; 6; 6; 11/2; 6; 5; 6; 11/2; 6; 11/2; 11/2; 6; 31/5; 59/10; 23/4; 6; 6; 11/2; 6; ; 29/5; 6; 6
Swansea; 11; 10; 12; 12; ; 13; 11; 13; 12; 14; 12; 12; 12; 12; 10; 12; 9; 23/2; 27/2; 23/2; 23/2; 12; 12; 12; 23/2; ; 64/5; 63/5; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-27 10:16:59 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/4; 2/9; 2/9; 2/9; ; 1/5; 2/9; 1/5; 2/9; 2/9; 1/5; 2/9; 1/5; ; 2/9; 2/9; 1/4; 2/9; 6/25; 2/9; 2/9; 1/5; 1/4; 2/9; 2/9; ; 1/4; 2/9; 1/4
Draw; 6; 11/2; 11/2; 11/2; ; 6; 11/2; 6; 6; 11/2; 6; 5; 6; ; 6; 11/2; 11/2; 6; 31/5; 59/10; 23/4; 6; 6; 11/2; 6; ; 29/5; 6; 6
Swansea; 11; 11; 12; 12; ; 14; 11; 14; 12; 14; 12; 12; 12; ; 12; 12; 19/2; 45/4; 27/2; 23/2; 23/2; 12; 12; 12; 23/2; ; 62/5; 63/5; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-27 14:17:06 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/4; 2/9; 2/9; 2/9; ; 2/9; 2/9; 1/5; 2/9; 2/9; 1/4; 2/9; 1/5; 2/9; 2/9; 2/9; 1/4; 2/9; 6/25; 2/9; 2/9; 1/5; 1/4; 2/9; 2/9; ; 1/4; ; 1/4
Draw; 6; 11/2; 11/2; 6; ; 6; 11/2; 6; 6; 11/2; 6; 11/2; 6; 6; 6; 6; 11/2; 23/4; 31/5; 59/10; 23/4; 6; 6; 11/2; 76/13; ; 29/5; ; 6
Swansea; 11; 11; 12; 12; ; 14; 11; 13; 12; 14; 12; 12; 12; 13; 12; 12; 19/2; 49/4; 27/2; 23/2; 23/2; 11; 12; 12; 25/2; ; 64/5; ; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-27 18:16:51 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/4; 2/9; 2/9; 2/9; ; 1/4; 2/9; 1/4; 2/9; 2/9; 1/4; 2/9; 1/5; 2/9; 2/9; 2/9; 1/4; 2/9; 6/25; 1/4; 2/9; 1/5; 1/4; 2/9; 2/9; ; 1/4; ; 1/4
Draw; 6; 11/2; 11/2; 6; ; 6; 11/2; 5; 6; 11/2; 6; 11/2; 6; 6; 6; 6; 11/2; 23/4; 63/10; 57/10; 23/4; 6; 6; 11/2; 76/13; ; 6; ; 31/5
Swansea; 11; 11; 12; 12; ; 12; 11; 11; 12; 14; 12; 11; 12; 13; 12; 12; 19/2; 49/4; 13; 10; 23/2; 11; 12; 12; 25/2; ; 62/5; ; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-27 22:16:59 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/4; 2/9; 2/9; 2/9; ; 1/4; 2/9; 1/4; 3/13; 2/9; 1/4; 2/9; 1/5; 2/9; 2/9; 2/9; 1/4; 2/9; 6/25; 1/4; 3/14; 1/5; 2/9; 2/9; 2/9; ; 1/4; ; 1/4
Draw; 6; 5; 11/2; 6; ; 6; 11/2; 5; 25/4; 11/2; 6; 11/2; 6; 6; 6; 6; 11/2; 29/5; 63/10; 57/10; 6; 6; 6; 11/2; 76/13; ; 29/5; ; 6
Swansea; 11; 11; 12; 12; ; 12; 11; 11; 25/2; 14; 12; 11; 12; 13; 12; 12; 19/2; 49/4; 13; 10; 12; 11; 12; 12; 25/2; ; 64/5; 63/5; 64/5
META; english/premier-league/arsenal-v-swansea; 2017-10-28 02:17:01 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 1/4; 2/9; 2/9; 2/9; ; 1/4; 2/9; 2/9; 3/13; 2/9; 1/4; 2/9; 2/9; 2/9; 2/9; 2/9; 2/9; 3/13; 1/4; 1/4; 3/14; 1/5; 1/4; 2/9; 3/13; ; 1/4; ; 1/4
Draw; 6; 5; 11/2; 6; ; 6; 6; 6; 25/4; 11/2; 6; 11/2; 11/2; 6; 6; 6; 6; 27/5; 6; 57/10; 6; 6; 6; 11/2; 60/11; ; 29/5; 29/5; 31/5
Swansea; 11; 11; 12; 12; ; 12; 11; 11; 25/2; 14; 12; 12; 12; 13; 12; 12; 10; 25/2; 13; 10; 12; 11; 12; 12; 25/2; ; 62/5; 63/5; 62/5
META; english/premier-league/arsenal-v-swansea; 2017-10-28 10:17:03 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 2/9; 2/11; 1/5; 2/9; ; 1/5; 1/5; 1/5; 3/13; 1/5; 2/9; 1/5; 1/5; 1/5; 1/5; 2/9; 1/5; 3/14; 6/25; 1/5; 3/14; 1/5; 2/9; 1/5; 3/14; ; 2/9; 2/9; 2/9
Draw; 6; 6; 6; 6; ; 13/2; 6; 6; 25/4; 13/2; 13/2; 11/2; 6; 13/2; 6; 6; 13/2; 59/10; 32/5; 13/2; 6; 13/2; 13/2; 13/2; 113/19; ; 31/5; 31/5; 32/5
Swansea; 14; 12; 12; 12; ; 14; 12; 13; 138/11; 16; 12; 14; 14; 15; 14; 14; 11; 53/4; 25/2; 12; 12; 12; 12; 12; 53/4; ; 69/5; 13; 69/5
META; english/premier-league/arsenal-v-swansea; 2017-10-28 14:17:15 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Arsenal; 2/9; 1/5; 1/5; 2/9; ; 1/5; 2/9; 2/9; 2/9; 1/5; 2/9; 1/5; 1/5; 2/9; 2/9; 2/9; 1/5; 3/14; 6/25; 1/5; 1/5; 1/5; 2/9; 1/5; 3/14; ; 2/9; 2/9; 2/9
Draw; 6; 11/2; 6; 6; ; 13/2; 6; 11/2; 13/2; 6; 13/2; 6; 6; 6; 6; 6; 13/2; 6; 33/5; 13/2; 13/2; 13/2; 13/2; 13/2; 6; ; 32/5; ; 33/5
Swansea; 14; 12; 12; 12; ; 14; 12; 12; 13; 16; 12; 12; 12; 14; 13; 14; 11; 51/4; 12; 12; 13; 12; 12; 12; 13; ; 66/5; 13; 72/5
META; english/premier-league/arsenal-v-swansea; 2017-10-28 18:16:57 GMT+3; 2017-10-28 15:00; In Play; Xlenovo
Arsenal; 4/11; 2/5; 15/13; 2/5; ; ; 1/6; 7/5; ; ; ; ; 10/11; ; 2/5; ; 2/5; ; ; ; 1/6; ; ; 27/20; ; ; 10/9; ; 1/5
Draw; 3; 11/4; 2; 13/5; ; ; 7; 21/10; ; ; 11/2; ; 2; ; 12/5; ; 12/5; ; ; ; 7; ; ; 47/20; ; ; 21/10; ; 31/5
Swansea; 12; 16; 11/4; 14; ; ; 16; 21/10; ; ; ; ; 3; ; 13; ; 29/2; ; ; ; 12; ; ; 21/10; ; ; 14/5; ; 94/5
