META; english/premier-league/bournemouth-v-chelsea; 2017-10-02 22:17:52 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 11/18; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 4/7; 8/13; 1/2; 13/20; 8/13; 4/7; 3/5; 11/18; 63/100; 5/8; 8/13; 8/13; 8/13; 3/5; 11/18; ; ; 4/7; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 33/10; 13/4; 16/5; 3; 16/5; 3; 16/5; ; ; 3; 3
Bournemouth; 9/2; 4; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 21/5; 9/2; 4; 11/2; 17/4; 9/2; 9/2; 4; 23/5; 49/10; 41/10; 22/5; 17/4; 9/2; 9/2; 79/17; ; ; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-25 22:17:05 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 11/18; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 4/7; 8/13; 1/2; 13/20; 8/13; 4/7; 3/5; 11/18; 63/100; ; 8/13; 8/13; 8/13; 3/5; 11/18; ; ; 4/7; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 33/10; ; 16/5; 3; 16/5; 3; 16/5; ; ; 3; 3
Bournemouth; 9/2; 4; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 21/5; 9/2; 4; 5; 17/4; 9/2; 9/2; 4; 23/5; 49/10; ; 22/5; 17/4; 9/2; 9/2; 79/17; ; ; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-26 02:16:59 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 11/18; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 4/7; 8/13; 1/2; 13/20; 8/13; 4/7; 3/5; 11/18; 63/100; 5/8; 8/13; 8/13; 8/13; 3/5; 11/18; ; ; 4/7; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 33/10; 13/4; 16/5; 3; 16/5; 3; 16/5; ; ; 3; 3
Bournemouth; 9/2; 4; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 21/5; 9/2; 4; 5; 4; 9/2; 9/2; 4; 23/5; 49/10; 41/10; 22/5; 17/4; 9/2; 9/2; 79/17; ; ; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-26 10:17:01 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 11/18; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 4/7; 8/13; 1/2; 13/20; 8/13; 8/13; 3/5; 11/18; 63/100; 5/8; 8/13; 8/13; 13/20; 3/5; 11/18; ; ; 4/7; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 33/10; 13/4; 16/5; 3; 16/5; 3; 16/5; ; ; 3; 3
Bournemouth; 9/2; 4; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 21/5; 9/2; 4; 5; 4; 9/2; 4; 4; 79/17; 49/10; 41/10; 22/5; 17/4; 9/2; 9/2; 47/10; ; ; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-26 14:17:05 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 11/18; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 4/7; 8/13; 11/20; 13/20; 8/13; 8/13; 3/5; 11/18; 63/100; 5/8; 8/13; 8/13; 13/20; 3/5; 11/18; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 33/10; 13/4; 16/5; 3; 16/5; 3; 16/5; ; 3; 3; 3
Bournemouth; 9/2; 4; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 21/5; 9/2; 4; 9/2; 4; 9/2; 4; 4; 23/5; 49/10; 41/10; 22/5; 17/4; 9/2; 9/2; 79/17; ; 9/2; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-26 18:17:02 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 11/18; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 3/5; 8/13; 11/20; 13/20; 8/13; 8/13; 3/5; 11/18; 63/100; 5/8; 8/13; 8/13; 8/13; 3/5; 11/18; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 33/10; 13/4; 16/5; 3; 16/5; 3; 13/4; ; 3; 3; 3
Bournemouth; 9/2; 4; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 21/5; 9/2; 4; 9/2; 4; 9/2; 9/2; 4; 23/5; 49/10; 41/10; 22/5; 17/4; 9/2; 9/2; 79/17; ; 9/2; 23/5; 24/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-26 22:17:12 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 4/7; 8/13; 3/5; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 3/5; 8/13; 11/20; 8/13; 8/13; 8/13; 3/5; 11/18; 63/100; 5/8; 8/13; 8/13; 8/13; 3/5; 11/18; ; 4/7; 4/7; 4/7
Draw; 3; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 31/10; 3; 3; 31/10; 16/5; 67/20; 13/4; 16/5; 3; 10/3; 3; 13/4; ; 3; 3; 3
Bournemouth; 9/2; 17/4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 4; 50/11; 24/5; 41/10; 22/5; 17/4; 19/4; 19/4; 23/5; ; 23/5; 23/5; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-27 02:17:07 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/13; 4/6; 11/18; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 3/5; 8/13; 11/20; 13/20; 8/13; 8/13; 3/5; 11/18; 63/100; 5/8; 8/13; 8/13; 8/13; 3/5; 11/18; ; 4/7; 4/7; 4/7
Draw; 16/5; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 3; 3; 3; 31/10; 16/5; 33/10; 13/4; 16/5; 3; 33/10; 3; 13/4; ; 3; 3; 3
Bournemouth; 5; 4; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 21/5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 4; 23/5; 49/10; 41/10; 22/5; 17/4; 19/4; 19/4; 79/17; ; 23/5; 23/5; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-27 10:17:13 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/13; 8/13; 11/18; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 3/5; 8/13; 11/20; ; 8/13; 8/13; 8/13; 11/18; 63/100; 5/8; 8/13; 8/13; 8/13; 3/5; 11/18; ; 4/7; 4/7; 4/7
Draw; 16/5; 3; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; ; 16/5; 3; 16/5; 16/5; 67/20; 13/4; 16/5; 3; 33/10; 3; 13/4; ; 3; 3; 3
Bournemouth; 5; 9/2; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 21/5; 9/2; 9/2; 9/2; ; 19/4; 9/2; 17/4; 23/5; 24/5; 41/10; 22/5; 17/4; 19/4; 19/4; 79/17; ; 23/5; 23/5; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-27 14:17:19 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/13; 8/13; 11/18; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 8/13; 8/13; 8/13; 11/20; 8/13; 4/6; 8/13; 8/13; 8/13; 16/25; 5/8; 8/13; 8/13; 13/20; 3/5; 11/18; ; 4/7; ; 4/7
Draw; 16/5; 3; 3; 16/5; 16/5; 16/5; 16/5; 3; 16/5; 3; 16/5; 10/3; 16/5; 31/10; 16/5; 16/5; 16/5; 41/13; 13/4; 13/4; 16/5; 3; 16/5; 3; 16/5; ; 3; ; 3
Bournemouth; 5; 9/2; 4; 9/2; 9/2; 5; 9/2; 9/2; 9/2; 4; 5; 4; 9/2; 17/4; 17/4; 9/2; 17/4; 22/5; 49/10; 41/10; 22/5; 17/4; 9/2; 9/2; 47/10; ; 23/5; ; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-27 18:17:04 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 13/20; 8/13; 11/18; 8/13; 8/13; 8/13; 5/8; 8/13; 8/13; 8/13; 8/13; 4/6; 11/20; 8/13; 8/13; 8/13; 8/13; 8/13; 13/20; 5/8; 8/13; 8/13; 13/20; 3/5; 8/13; ; 4/7; ; 8/13
Draw; 16/5; 16/5; 3; 16/5; 16/5; 10/3; 16/5; 10/3; 16/5; 3; 16/5; 3; 16/5; 31/10; 16/5; 16/5; 16/5; 41/13; 13/4; 16/5; 16/5; 3; 33/10; 3; 16/5; ; 3; ; 3
Bournemouth; 9/2; 9/2; 4; 9/2; 9/2; 9/2; 4; 9/2; 9/2; 4; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 17/4; 49/11; 24/5; 21/5; 22/5; 17/4; 22/5; 9/2; 9/2; ; 9/2; 9/2; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-27 22:17:12 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/13; 8/13; 11/18; 8/13; 8/13; 8/13; 13/20; 4/7; 5/8; 8/13; 8/13; 8/13; 11/20; 8/13; 8/13; 8/13; 8/13; 11/18; 13/20; 7/11; 3/5; 8/13; 13/20; 3/5; 8/13; ; 4/7; 4/7; 8/13
Draw; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 10/3; 13/4; 3; 16/5; 3; 16/5; 31/10; 16/5; 16/5; 16/5; 41/13; 33/10; 16/5; 16/5; 3; 33/10; 3; 16/5; ; 3; ; 3
Bournemouth; 24/5; 17/4; 4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 4; 5; 9/2; 9/2; 17/4; 9/2; 9/2; 17/4; 9/2; 47/10; 21/5; 23/5; 17/4; 9/2; 9/2; 9/2; ; 9/2; 23/5; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-28 02:17:14 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/13; 4/6; 11/18; 8/13; 8/13; 8/13; 13/20; 4/7; 5/8; 8/13; 8/13; 8/13; 4/6; 8/13; 8/13; 8/13; 8/13; 8/13; 16/25; 7/11; 3/5; 8/13; 13/20; 3/5; 11/17; ; 4/7; 4/7; 8/13
Draw; 16/5; 16/5; 3; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 16/5; 3; 16/5; 31/10; 16/5; 16/5; 16/5; 41/13; 13/4; 16/5; 16/5; 3; 33/10; 3; 16/5; ; 3; 3; 3
Bournemouth; 24/5; 4; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 47/10; 21/5; 5; 9/2; 4; 17/4; 9/2; 9/2; 17/4; 74/17; 49/10; 21/5; 23/5; 17/4; 9/2; 9/2; 22/5; ; 9/2; 23/5; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-28 10:17:17 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/13; 8/13; 4/6; 8/13; 13/20; 8/13; 5/8; 4/7; 5/8; 4/6; 8/13; 8/13; 4/6; 13/20; 4/6; 8/13; 8/13; 11/18; 4/6; 11/17; 3/5; 8/13; 4/6; 8/13; 11/18; ; 8/13; 8/13; 4/6
Draw; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 13/4; 3; 10/3; 10/3; 16/5; 31/10; 16/5; 16/5; 31/10; 41/13; 16/5; 13/4; 16/5; 3; 16/5; 3; 16/5; ; 3; 3; 3
Bournemouth; 24/5; 9/2; 21/5; 9/2; 9/2; 9/2; 9/2; 9/2; 47/10; 21/5; 9/2; 4; 17/4; 17/4; 17/4; 9/2; 17/4; 79/17; 47/10; 4; 23/5; 17/4; 22/5; 9/2; 47/10; ; 22/5; 22/5; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-28 14:17:31 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 13/20; 8/13; 4/6; ; 13/20; 8/13; 13/20; 3/5; 5/8; 4/6; 8/13; 4/6; 8/13; 8/13; 4/6; 8/13; 8/13; 8/13; 67/100; 7/11; 3/5; 4/6; 13/20; 8/13; 8/13; ; 4/7; 8/13; 8/13
Draw; 31/10; 16/5; 16/5; ; 16/5; 16/5; 16/5; 16/5; 13/4; 16/5; 10/3; 14/5; 3; 31/10; 3; 16/5; 31/10; 31/10; 13/4; 16/5; 16/5; 3; 16/5; 3; 41/13; ; 3; ; 3
Bournemouth; 19/4; 9/2; 17/4; ; 9/2; 9/2; 9/2; 9/2; 47/10; 17/4; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 17/4; 49/11; 9/2; 41/10; 23/5; 19/4; 9/2; 9/2; 9/2; ; 9/2; 22/5; 23/5
META; english/premier-league/bournemouth-v-chelsea; 2017-10-28 18:17:10 GMT+3; 2017-10-28 17:30; Nothing; Xlenovo
Chelsea; 8/13; 8/13; 11/18; 8/13; 13/20; 8/13; 4/6; 8/13; 7/11; 4/6; 8/13; 4/6; 8/13; 8/13; 8/13; 8/13; 8/13; 11/18; 16/25; 11/17; 11/18; 4/6; 13/20; 8/13; 8/13; ; 4/7; 4/7; 4/6
Draw; 10/3; 3; 16/5; 16/5; 16/5; 10/3; 16/5; 3; 13/4; 16/5; 10/3; 14/5; 16/5; 31/10; 10/3; 16/5; 31/10; 13/4; 33/10; 16/5; 16/5; 3; 16/5; 3; 16/5; ; 3; 3; 3
Bournemouth; 23/5; 4; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 23/5; 9/2; 9/2; 9/2; 17/4; 17/4; 9/2; 9/2; 17/4; 49/11; 24/5; 41/10; 9/2; 19/4; 19/4; 9/2; 9/2; ; 22/5; 23/5; 23/5
