META; english/premier-league/leicester-v-brighton; 2017-06-15 14:15:34 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 19/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-08 14:17:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 19/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-08 18:17:07 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 19/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-08 22:17:08 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/6; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 3; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-09 02:17:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/6; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 3; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-09 10:17:05 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/6; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 3; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-09 14:17:09 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/6; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 3; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-09 18:17:05 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/6; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 3; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-09 22:17:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 8/15; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 3; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-10 02:17:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 8/15; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 3; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-10 10:17:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 8/15; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 3; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-10 14:17:04 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; ; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/7; ; 
Draw; ; 5/2; ; ; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 12/5; ; 
Brighton; ; 7/2; ; ; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-10 18:17:05 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; ; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/7; ; 
Draw; ; 5/2; ; ; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 12/5; ; 
Brighton; ; 7/2; ; ; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-10 22:17:05 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; ; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 8/15; ; 
Draw; ; 5/2; ; ; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 12/5; ; 
Brighton; ; 7/2; ; ; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 3; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-11 02:17:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; ; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 1/2; ; 
Draw; ; 5/2; ; ; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 12/5; ; 
Brighton; ; 7/2; ; ; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-11 10:17:07 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 8/11; 8/11; ; ; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 7/10; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 8/11; 8/11; ; 1/2; ; 
Draw; 5/2; 5/2; ; ; ; 13/5; 13/5; 11/4; 45/17; ; ; ; 51/20; ; ; ; 13/5; 13/5; 28/11; 139/50; ; 45/17; ; 13/5; 13/5; ; 12/5; ; 
Brighton; 4; 7/2; ; ; ; 21/5; 17/4; 4; 4; ; ; ; 17/4; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-11 14:17:08 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 8/11; 8/11; ; ; ; 13/20; 3/4; 4/6; 13/18; ; ; 3/4; 7/10; ; ; 3/4; 11/17; 13/18; 5/7; 77/100; ; 13/18; ; 8/11; 8/11; ; 1/2; ; 
Draw; 5/2; 5/2; ; ; ; 13/5; 13/5; 11/4; 45/17; ; ; 13/5; 51/20; ; ; 13/5; 13/5; 13/5; 28/11; 139/50; ; 45/17; ; 13/5; 13/5; ; 19/10; ; 
Brighton; 4; 7/2; ; ; ; 21/5; 17/4; 4; 50/13; ; ; 15/4; 17/4; ; ; 4; 17/4; 19/5; 75/19; 22/5; ; 19/5; ; 17/4; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-11 18:17:08 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 8/11; 8/11; ; ; 3/4; 13/20; 3/4; 4/6; 13/18; ; ; 3/4; 7/10; ; ; 3/4; 11/17; 13/18; 5/7; 77/100; ; 13/18; ; 8/11; 8/11; ; 1/2; ; 
Draw; 5/2; 5/2; ; ; 5/2; 13/5; 13/5; 11/4; 45/17; ; ; 13/5; 51/20; ; ; 13/5; 13/5; 13/5; 28/11; 139/50; ; 45/17; ; 13/5; 13/5; ; 23/10; ; 
Brighton; 4; 7/2; ; ; 4; 21/5; 17/4; 4; 50/13; ; ; 15/4; 17/4; ; ; 4; 17/4; 19/5; 75/19; 22/5; ; 19/5; ; 17/4; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-11 22:17:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 8/11; 8/11; ; ; 3/4; 13/20; 3/4; 4/6; 13/18; ; ; 3/4; 7/10; ; ; 3/4; 11/17; 13/18; 5/7; 77/100; ; 13/18; ; 8/11; 8/11; ; 1/2; ; 
Draw; 5/2; 5/2; ; ; 5/2; 13/5; 13/5; 11/4; 45/17; ; ; 13/5; 51/20; ; ; 13/5; 13/5; 13/5; 13/5; 139/50; ; 45/17; ; 13/5; 13/5; ; 23/10; ; 
Brighton; 4; 7/2; ; ; 4; 21/5; 17/4; 4; 50/13; ; ; 15/4; 17/4; ; ; 4; 17/4; 19/5; 39/10; 22/5; ; 19/5; ; 17/4; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-12 02:18:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 8/11; 8/11; ; ; 3/4; 13/20; 3/4; 4/6; 13/18; ; ; 3/4; 7/10; ; ; 3/4; 11/17; 13/18; 5/7; 19/25; ; 13/18; ; 8/11; 8/11; ; 4/6; ; 
Draw; 5/2; 5/2; ; ; 5/2; 13/5; 13/5; 11/4; 45/17; ; ; 13/5; 51/20; ; ; 13/5; 13/5; 13/5; 13/5; 139/50; ; 45/17; ; 13/5; 13/5; ; 23/10; ; 
Brighton; 4; 7/2; ; ; 4; 21/5; 17/4; 4; 50/13; ; ; 15/4; 17/4; ; ; 4; 17/4; 19/5; 39/10; 9/2; ; 19/5; ; 17/4; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-12 10:17:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 8/11; 8/11; ; ; 3/4; 13/20; 3/4; 4/6; 13/18; ; ; 3/4; 7/10; ; ; 3/4; 11/17; 13/18; 5/7; 19/25; ; 13/18; ; 8/11; 8/11; ; 4/6; ; 
Draw; 5/2; 5/2; ; ; 5/2; 13/5; 13/5; 11/4; 45/17; ; ; 13/5; 51/20; ; ; 13/5; 13/5; 13/5; 28/11; 139/50; ; 45/17; ; 13/5; 13/5; ; 23/10; ; 
Brighton; 4; 7/2; ; ; 4; 21/5; 17/4; 4; 50/13; ; ; 15/4; 17/4; ; ; 4; 17/4; 19/5; 39/10; 9/2; ; 19/5; ; 17/4; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-12 14:17:04 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 8/11; 8/11; ; ; 3/4; 13/20; 3/4; 4/6; 13/18; ; ; 3/4; 7/10; ; ; 3/4; 11/17; 13/18; 5/7; 19/25; ; 13/18; ; 8/11; 8/11; ; 4/6; ; 
Draw; 5/2; 5/2; ; ; 5/2; 13/5; 13/5; 11/4; 45/17; ; ; 13/5; 51/20; ; ; 13/5; 13/5; 13/5; 13/5; 139/50; ; 45/17; ; 13/5; 13/5; ; 23/10; ; 
Brighton; 4; 7/2; ; ; 4; 21/5; 17/4; 4; 50/13; ; ; 15/4; 17/4; ; ; 4; 17/4; 19/5; 75/19; 9/2; ; 19/5; ; 17/4; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-12 18:17:00 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 8/11; 8/11; 8/11; ; 3/4; 13/20; 3/4; 4/6; 13/18; ; ; 3/4; 7/10; 3/4; ; 3/4; 11/17; 13/18; 5/7; 77/100; ; 13/18; ; 8/11; 8/11; ; 4/6; ; 
Draw; 5/2; 5/2; 11/4; ; 5/2; 13/5; 13/5; 11/4; 45/17; ; ; 13/5; 51/20; 14/5; ; 13/5; 13/5; 13/5; 13/5; 139/50; ; 45/17; ; 13/5; 13/5; ; 13/5; ; 
Brighton; 4; 7/2; 19/5; ; 4; 21/5; 17/4; 4; 50/13; ; ; 15/4; 17/4; 9/2; ; 4; 17/4; 19/5; 75/19; 22/5; ; 19/5; ; 17/4; 4; ; 4; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-12 22:17:10 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 3/4; 8/11; 4/5; ; 3/4; 8/11; 4/5; 8/11; 13/18; ; ; 3/4; 10/13; 3/4; ; 3/4; 4/6; 13/18; 14/19; 39/50; ; 13/18; ; 4/5; 8/11; ; 4/6; ; 
Draw; 5/2; 11/4; 13/5; ; 5/2; 13/5; 11/4; 13/5; 45/17; ; ; 5/2; 53/20; 11/4; ; 13/5; 13/5; 13/5; 13/5; 139/50; ; 45/17; ; 11/4; 13/5; ; 13/5; ; 
Brighton; 15/4; 18/5; 18/5; ; 4; 7/2; 19/5; 4; 50/13; ; ; 15/4; 7/2; 4; ; 4; 17/4; 19/5; 19/5; 43/10; ; 19/5; ; 7/2; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-13 02:16:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 3/4; 8/11; 4/5; ; 3/4; 8/11; 4/5; 8/11; 13/18; ; ; 3/4; 10/13; 3/4; ; 3/4; 4/6; 13/18; 10/13; 39/50; ; 13/18; ; 4/5; 8/11; ; 4/6; ; 
Draw; 5/2; 11/4; 13/5; ; 5/2; 13/5; 11/4; 13/5; 45/17; ; ; 5/2; 53/20; 11/4; ; 13/5; 13/5; 13/5; 13/5; 139/50; ; 45/17; ; 11/4; 13/5; ; 13/5; ; 
Brighton; 15/4; 18/5; 18/5; ; 4; 7/2; 19/5; 4; 50/13; ; ; 15/4; 7/2; 4; ; 4; 17/4; 19/5; 62/17; 43/10; ; 19/5; ; 7/2; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-13 10:16:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 3/4; 8/11; 4/5; ; 3/4; 8/11; 4/5; 8/11; 13/18; ; ; 3/4; 10/13; 3/4; ; 3/4; 4/6; 13/18; 10/13; 39/50; ; 13/18; ; 4/5; 8/11; ; 4/6; ; 
Draw; 5/2; 11/4; 13/5; ; 5/2; 13/5; 11/4; 11/4; 45/17; ; ; 5/2; 53/20; 29/10; ; 45/17; 13/5; 13/5; 13/5; 139/50; ; 45/17; ; 11/4; 13/5; ; 27/10; ; 
Brighton; 15/4; 18/5; 18/5; ; 4; 7/2; 19/5; 7/2; 50/13; ; ; 15/4; 7/2; 4; ; 15/4; 17/4; 19/5; 62/17; 43/10; ; 19/5; ; 7/2; 4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-13 14:16:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 3/4; 8/11; 4/5; ; 3/4; 4/5; 4/5; 8/11; 13/18; ; ; 3/4; 10/13; 3/4; ; 3/4; 4/6; 13/18; 10/13; 4/5; 7/9; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; 5/2; 11/4; 13/5; ; 5/2; 14/5; 11/4; 11/4; 45/17; ; ; 13/5; 53/20; 29/10; ; 45/17; 13/5; 13/5; 13/5; 139/50; 27/10; 45/17; ; 11/4; 13/5; ; 27/10; ; 
Brighton; 15/4; 18/5; 7/2; ; 7/2; 18/5; 4; 7/2; 50/13; ; ; 7/2; 7/2; 4; ; 15/4; 17/4; 19/5; 39/11; 41/10; 58/19; 19/5; ; 7/2; 15/4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-13 18:16:43 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 3/4; 3/4; 4/5; ; 3/4; 7/10; 4/5; 8/11; 13/18; ; ; 3/4; 10/13; 3/4; ; 3/4; 4/6; 13/18; 10/13; 81/100; 7/9; 13/18; ; 4/5; 3/4; ; 4/6; ; 
Draw; 5/2; 13/5; 13/5; ; 5/2; 3; 13/5; 11/4; 45/17; ; ; 13/5; 53/20; 29/10; ; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 45/17; ; 11/4; 13/5; ; 27/10; ; 
Brighton; 15/4; 19/5; 7/2; ; 7/2; 17/4; 4; 7/2; 50/13; ; ; 7/2; 7/2; 4; ; 4; 17/4; 19/5; 39/11; 21/5; 58/19; 19/5; ; 7/2; 15/4; ; 7/2; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-13 22:16:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 3/4; 3/4; 5/6; 3/4; 3/4; 3/4; 5/6; 8/11; 13/18; 4/5; 3/4; 4/5; 10/13; 3/4; 3/4; 3/4; 3/4; 13/18; 4/5; 5/6; 4/5; 13/18; 17/20; 4/5; 3/4; ; 8/11; ; 4/5
Draw; 5/2; 13/5; 13/5; 11/4; 5/2; 14/5; 13/5; 11/4; 45/17; 5/2; 12/5; 5/2; 53/20; 29/10; 11/4; 45/17; 5/2; 13/5; 13/5; 27/10; 27/10; 45/17; 11/4; 11/4; 13/5; ; 13/5; ; 5/2
Brighton; 15/4; 18/5; 7/2; 7/2; 7/2; 4; 19/5; 7/2; 50/13; 13/4; 16/5; 7/2; 7/2; 4; 15/4; 15/4; 18/5; 19/5; 17/5; 4; 56/19; 19/5; 16/5; 7/2; 7/2; ; 7/2; ; 3
META; english/premier-league/leicester-v-brighton; 2017-08-14 02:16:34 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 4/5; 3/4; 4/5; 3/4; 4/5; 3/4; 5/6; 8/11; 13/18; 4/5; 3/4; 4/5; 10/13; 3/4; 3/4; 3/4; 3/4; 13/18; 10/13; 5/6; 4/5; 13/18; 5/6; 4/5; 4/5; ; 8/11; ; 8/11
Draw; 13/5; 13/5; 13/5; 11/4; 5/2; 14/5; 13/5; 11/4; 45/17; 5/2; 12/5; 5/2; 53/20; 29/10; 11/4; 45/17; 5/2; 13/5; 45/17; 27/10; 27/10; 45/17; 11/4; 11/4; 13/5; ; 13/5; ; 13/5
Brighton; 10/3; 18/5; 7/2; 7/2; 7/2; 4; 19/5; 7/2; 50/13; 13/4; 16/5; 10/3; 7/2; 4; 15/4; 15/4; 18/5; 19/5; 17/5; 4; 56/19; 19/5; 10/3; 7/2; 10/3; ; 7/2; ; 3
META; english/premier-league/leicester-v-brighton; 2017-08-14 10:16:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 4/5; 4/5; 4/5; 3/4; 4/5; 3/4; 17/20; 8/11; 13/18; 4/5; 3/4; 4/5; 10/13; 4/5; 3/4; 3/4; 3/4; 13/18; 4/5; 5/6; 4/5; 13/18; 5/6; 4/5; 4/5; ; 8/11; ; 8/11
Draw; 13/5; 13/5; 13/5; 11/4; 5/2; 14/5; 13/5; 11/4; 45/17; 5/2; 12/5; 5/2; 53/20; 29/10; 11/4; 45/17; 5/2; 13/5; 45/17; 27/10; 27/10; 45/17; 11/4; 11/4; 13/5; ; 13/5; ; 5/2
Brighton; 10/3; 10/3; 7/2; 7/2; 7/2; 4; 18/5; 7/2; 50/13; 13/4; 16/5; 10/3; 7/2; 19/5; 15/4; 15/4; 18/5; 19/5; 17/5; 4; 56/19; 19/5; 10/3; 7/2; 10/3; ; 7/2; ; 3
META; english/premier-league/leicester-v-brighton; 2017-08-14 14:16:34 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 4/5; 4/5; 4/5; 3/4; 4/5; 3/4; 17/20; 8/11; 4/5; 4/5; 3/4; 4/5; 10/13; 3/4; 3/4; 3/4; 3/4; 4/5; 4/5; 5/6; 4/5; 4/5; 5/6; 4/5; 4/5; ; 8/11; ; 8/11
Draw; 13/5; 13/5; 13/5; 11/4; 5/2; 14/5; 13/5; 11/4; 27/10; 12/5; 12/5; 5/2; 53/20; 11/4; 11/4; 28/11; 5/2; 27/10; 45/17; 27/10; 45/17; 27/10; 11/4; 11/4; 13/5; ; 11/4; ; 5/2
Brighton; 10/3; 10/3; 18/5; 7/2; 7/2; 4; 7/2; 7/2; 7/2; 10/3; 16/5; 10/3; 7/2; 18/5; 15/4; 7/2; 18/5; 7/2; 33/10; 4; 3; 7/2; 10/3; 7/2; 10/3; ; 7/2; ; 3
META; english/premier-league/leicester-v-brighton; 2017-08-14 18:16:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 4/5; 4/5; 4/5; 3/4; 4/5; 3/4; 4/5; 8/11; 4/5; 4/5; 4/5; 3/4; 10/13; 3/4; 4/5; 4/5; 3/4; 4/5; 4/5; 41/50; 4/5; 4/5; 5/6; 4/5; 4/5; ; 8/11; ; 4/5
Draw; 13/5; 13/5; 13/5; 11/4; 5/2; 14/5; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 53/20; 11/4; 5/2; 27/10; 5/2; 13/5; 45/17; 27/10; 27/10; 13/5; 11/4; 11/4; 13/5; ; 13/5; ; 27/10
Brighton; 10/3; 10/3; 18/5; 7/2; 7/2; 4; 19/5; 7/2; 62/17; 7/2; 18/5; 15/4; 7/2; 18/5; 15/4; 7/2; 18/5; 18/5; 17/5; 41/10; 17/5; 18/5; 10/3; 7/2; 7/2; ; 4; ; 7/2
META; english/premier-league/leicester-v-brighton; 2017-08-14 22:16:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester ; 4/5; 4/5; 3/4; 3/4; 4/5; 3/4; 4/5; 8/11; 3/4; 3/4; 3/4; 3/4; 8/11; 3/4; 3/4; 4/5; 3/4; 3/4; 4/5; 77/100; 10/13; 3/4; 4/5; 4/5; 3/4; ; 8/11; ; 8/11
Draw; 13/5; 13/5; 13/5; 13/5; 5/2; 14/5; 13/5; 13/5; 45/17; 5/2; 13/5; 13/5; 53/20; 11/4; 13/5; 27/10; 5/2; 45/17; 45/17; 139/50; 27/10; 45/17; 11/4; 14/5; 13/5; ; 13/5; ; 27/10
Brighton; 10/3; 10/3; 19/5; 7/2; 7/2; 4; 21/5; 7/2; 50/13; 15/4; 15/4; 7/2; 15/4; 19/5; 4; 7/2; 18/5; 19/5; 39/11; 22/5; 18/5; 19/5; 7/2; 19/5; 7/2; ; 4; ; 4
META; english/premier-league/leicester-v-brighton; 2017-08-15 02:16:34 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; 4/5; 3/4; 3/4; 3/4; 4/5; 3/4; 4/5; 8/11; 3/4; 3/4; 3/4; 3/4; 8/11; 3/4; 3/4; 8/11; 3/4; 3/4; 10/13; 77/100; 10/13; 3/4; 4/5; 4/5; 3/4; ; 8/11; ; 8/11
