META; english/premier-league/southampton-v-watford; 2017-08-16 18:17:24 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; 13/20; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 14/5; 11/4; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-08-31 18:30:23 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; 13/20; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 14/5; 11/4; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-08-31 22:18:30 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; 13/20; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 14/5; 11/4; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-01 02:18:02 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; 13/20; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 14/5; 11/4; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 27/10; ; 14/5
Watford; 4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-01 10:18:10 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; 13/20; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 8/13
Draw; 14/5; 14/5; 11/4; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 27/10; ; 14/5
Watford; 4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-01 14:18:21 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; 13/20; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; ; 4/7; 8/13; 17/25; 11/18; 5/8; 8/11; 4/6; 13/20; ; 4/6; ; 
Draw; 14/5; 14/5; 11/4; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; ; 11/4; 11/4; 59/20; 11/4; 11/4; 14/5; 14/5; 11/4; ; 27/10; ; 
Watford; 4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 4; ; 23/5; 50/11; 5; 21/5; 23/5; 15/4; 9/2; 9/2; ; 23/5; ; 
META; english/premier-league/southampton-v-watford; 2017-09-01 18:18:22 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 27/10; ; 
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; ; 9/2; 9/2; ; 23/5; ; 
META; english/premier-league/southampton-v-watford; 2017-09-01 22:18:05 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 11/4; ; 
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; ; 9/2; 9/2; ; 23/5; ; 
META; english/premier-league/southampton-v-watford; 2017-09-02 02:17:55 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 11/4; ; 
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; ; 9/2; 9/2; ; 23/5; ; 
META; english/premier-league/southampton-v-watford; 2017-09-02 10:17:55 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 11/4; ; 
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 5; 21/5; 23/5; ; 9/2; 9/2; ; 23/5; ; 
META; english/premier-league/southampton-v-watford; 2017-09-02 14:18:03 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 9/2; 5; 21/5; 23/5; ; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-02 18:17:58 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 9/2; 5; 21/5; 23/5; ; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-02 22:18:22 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 9/2; 5; 21/5; 23/5; ; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-03 02:17:31 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 4/6; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 9/2; 5; 21/5; 23/5; ; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-03 10:17:32 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 11/4; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 5; 19/4; 17/4; 21/5; 9/2; 17/4; 5; 9/2; 21/5; 4; 23/5; 9/2; 5; 21/5; 23/5; ; 9/2; 9/2; ; 24/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-03 14:17:35 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 13/20; 8/13; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 21/4; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 9/2; 5; 21/5; 23/5; ; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-03 18:17:35 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 9/2; 5; 21/5; 23/5; ; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-03 22:17:30 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 13/5; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; ; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 9/2; 5; 21/5; 23/5; ; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-04 02:17:24 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 28/11; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 11/4; ; 14/5
Watford; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 49/11; 5; 21/5; 23/5; ; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-04 10:17:22 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 17/25; 11/18; 5/8; ; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 28/11; 11/4; 11/4; 11/4; 59/20; 11/4; 11/4; ; 14/5; 11/4; ; 14/5; ; 14/5
Watford; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 49/11; 5; 21/5; 23/5; ; 9/2; 9/2; ; 24/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-04 14:17:22 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 8/13; 5/8; 11/18; 6/10; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 8/13; 69/100; 11/18; 5/8; 8/13; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 11/4; 11/4; 13/5; 5/2; 11/4; 11/4; 14/5; 14/5; 28/11; 11/4; 11/4; 11/4; 147/50; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 14/5
Watford; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 17/4; 21/5; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 49/11; 49/10; 21/5; 23/5; 9/2; 9/2; 9/2; ; 24/5; ; 23/5
META; english/premier-league/southampton-v-watford; 2017-09-04 18:17:21 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 13/20; 5/8; ; ; 8/13; 13/20; 4/6; 13/20; 5/8; 11/17; 4/7; 11/17; 69/100; 11/18; 5/8; 8/13; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 27/10; 11/4; ; ; 11/4; 11/4; 14/5; 14/5; 28/11; 11/4; 11/4; 14/5; 147/50; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 14/5
Watford; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 5; 9/2; 19/4; ; ; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 49/10; 21/5; 23/5; 9/2; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-04 22:17:17 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 13/20; 5/8; 11/18; 8/13; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 11/17; 69/100; 11/18; 5/8; 8/13; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 27/10; 11/4; 27/10; 11/4; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 14/5; 147/50; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 14/5
Watford; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 49/10; 21/5; 23/5; 9/2; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-05 02:17:20 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 13/20; 5/8; 11/18; 8/13; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 11/17; 69/100; 11/18; 5/8; 8/13; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 27/10; 11/4; 27/10; 11/4; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 14/5; 147/50; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 14/5
Watford; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 49/10; 21/5; 23/5; 9/2; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-05 10:17:12 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 4/6; 13/20; 5/8; 11/18; 8/13; 8/13; 13/20; 4/6; 13/20; 4/7; 11/17; 4/7; 11/17; 69/100; 11/18; 5/8; 8/13; 4/6; 13/20; ; 4/6; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 5/2; 14/5; 14/5; 27/10; 11/4; 27/10; 11/4; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 14/5; 147/50; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 14/5
Watford; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 50/11; 49/10; 21/5; 23/5; 9/2; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-05 14:18:14 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 13/20; 13/20; 5/8; 11/18; 8/13; 8/13; 13/20; 8/13; 13/20; 4/7; 11/17; 4/7; 11/17; 67/100; 11/18; 5/8; 8/13; 4/6; 13/20; ; 4/7; ; 8/13
Draw; 14/5; 14/5; ; 13/5; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 11/4; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 14/5; 74/25; 11/4; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 14/5
Watford; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 21/4; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 5; 9/2; 21/5; 4; 23/5; 23/5; 51/10; 21/5; 23/5; 9/2; 9/2; 9/2; ; 24/5; ; 5
META; english/premier-league/southampton-v-watford; 2017-09-05 18:17:54 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 8/13; 4/6; 13/20; 13/20; 5/8; 11/18; 8/13; 8/13; 13/20; 8/13; 13/20; 4/7; 11/17; 4/7; 11/17; 67/100; 8/13; 5/8; 8/13; 4/6; 13/20; ; 8/13; ; 4/6
Draw; 14/5; 14/5; ; 13/5; 14/5; 14/5; 14/5; 27/10; 11/4; 27/10; 11/4; 11/4; 11/4; 14/5; 14/5; 13/5; 11/4; 11/4; 37/13; 74/25; 29/10; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 14/5
Watford; 4; 9/2; 19/4; 9/2; 9/2; 9/2; 21/4; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 5; 9/2; 21/5; 4; 23/5; 47/10; 51/10; 49/10; 23/5; 9/2; 9/2; 9/2; ; 24/5; ; 5
META; english/premier-league/southampton-v-watford; 2017-09-05 22:17:41 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 3/5; 8/13; ; 4/6; 8/13; 4/6; 8/13; 13/20; 5/8; 11/18; 8/13; 8/13; 13/20; 8/13; 4/6; 4/7; 11/17; 4/7; 11/17; 17/25; 8/13; 5/8; 8/13; 4/6; 13/20; ; 8/13; ; 4/6
Draw; 3; 14/5; 14/5; 13/5; 14/5; 14/5; 3; 27/10; 11/4; 14/5; 14/5; 11/4; 11/4; 14/5; 14/5; 45/17; 11/4; 11/4; 56/19; 61/20; 3; 11/4; 14/5; 14/5; 14/5; ; 14/5; ; 14/5
Watford; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 23/5; 24/5; 47/10; 23/5; 9/2; 9/2; 9/2; ; 24/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-06 02:17:07 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 3/5; 8/13; ; 4/6; 8/13; 4/6; 8/13; 13/20; 5/8; 11/18; 8/13; 8/13; 13/20; 8/13; 4/6; 4/7; 11/17; 4/7; 11/17; 17/25; 8/13; 5/8; 8/13; 4/6; 13/20; ; 8/13; ; 4/6
Draw; 3; 14/5; 14/5; 13/5; 14/5; 14/5; 3; 27/10; 11/4; 14/5; 14/5; 11/4; 11/4; 14/5; 14/5; 45/17; 11/4; 11/4; 56/19; 61/20; 3; 11/4; 14/5; 14/5; 14/5; ; 14/5; ; 14/5
Watford; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 23/5; 24/5; 47/10; 23/5; 9/2; 9/2; 9/2; ; 24/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-06 10:17:06 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 3/5; 8/13; ; 4/6; 8/13; 13/20; 8/13; 13/20; 5/8; 11/18; 8/13; 8/13; 13/20; 8/13; 4/6; 4/7; 11/17; 4/7; 11/17; 17/25; 8/13; 5/8; 8/13; 4/6; 13/20; ; 8/13; ; 4/6
