META; english/premier-league/tottenham-v-chelsea; 2017-06-15 14:15:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; ; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 27/20; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; ; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-07 18:17:19 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 7/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-07 22:17:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 7/4; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 7/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-08 02:17:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 17/10; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 7/5; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-08 10:17:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 6/4; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-08 14:17:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 6/4; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-08 18:17:19 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 6/4; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-08 22:17:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 4/11; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 7/4; ; 6/4; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-09 02:17:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 8/11; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 6/4; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-09 10:17:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 8/11; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 6/4; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-09 14:17:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-09 18:17:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-09 22:17:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 13/10; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-10 02:17:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 13/10; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-10 10:17:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; 8/5; 13/8; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 13/10; ; 
Chelsea; ; 7/4; ; 17/10; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; ; 9/4; ; 9/4; ; 11/5; 9/4; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-10 14:17:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; ; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 13/10; ; 
Chelsea; ; 7/4; ; ; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; ; 9/4; ; ; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-10 18:17:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; ; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 7/5; ; 
Chelsea; ; 7/4; ; ; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; ; 9/4; ; ; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-10 22:17:19 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; ; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 6/4; ; 
Chelsea; ; 7/4; ; ; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; ; 9/4; ; ; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 11/5; ; 9/4; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-11 02:17:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; ; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 6/4; ; 
Chelsea; ; 7/4; ; ; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 7/4; ; 13/8; ; 
Draw; ; 9/4; ; ; ; 11/5; 23/10; 9/4; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 23/10; ; 9/4; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-11 10:17:19 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 13/8; 7/5; ; ; ; 8/5; 17/10; 13/8; 28/17; ; ; ; 8/5; ; ; ; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 6/4; ; 
Chelsea; 13/8; 7/4; ; ; ; 13/8; 13/8; 17/10; 28/17; ; ; ; 17/10; ; ; ; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; 23/10; 9/4; ; ; ; 11/5; 23/10; 23/10; 23/10; ; ; ; 23/10; ; ; ; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 23/10; ; 9/4; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-11 14:17:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 13/8; 7/5; ; ; ; 8/5; 17/10; 13/8; 28/17; ; ; 13/8; 8/5; ; ; 28/17; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 13/8; ; 
Chelsea; 13/8; 7/4; ; ; ; 13/8; 13/8; 17/10; 28/17; ; ; 13/8; 17/10; ; ; 17/10; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; 23/10; 9/4; ; ; ; 11/5; 23/10; 23/10; 23/10; ; ; 23/10; 23/10; ; ; 23/10; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 23/10; ; 9/4; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-11 18:17:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 13/8; 7/5; ; ; ; 8/5; 17/10; 13/8; 28/17; ; ; 13/8; 8/5; ; ; 17/11; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 13/8; ; 
Chelsea; 13/8; 7/4; ; ; ; 13/8; 9/5; 17/10; 28/17; ; ; 13/8; 17/10; ; ; 7/4; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; 23/10; 9/4; ; ; ; 11/5; 23/10; 23/10; 23/10; ; ; 23/10; 23/10; ; ; 23/10; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 23/10; ; 9/4; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-11 22:17:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 13/8; 7/5; ; ; ; 8/5; 17/10; 13/8; 28/17; ; ; 13/8; 8/5; ; ; 17/11; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 13/8; ; 
Chelsea; 13/8; 7/4; ; ; ; 13/8; 9/5; 17/10; 28/17; ; ; 13/8; 17/10; ; ; 7/4; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; 23/10; 9/4; ; ; ; 11/5; 23/10; 23/10; 23/10; ; ; 23/10; 23/10; ; ; 23/10; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 23/10; ; 9/4; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-12 02:18:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 13/8; 7/5; ; ; ; 8/5; 17/10; 13/8; 28/17; ; ; 13/8; 8/5; ; ; 17/11; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 17/10; ; 
Chelsea; 13/8; 7/4; ; ; ; 13/8; 9/5; 17/10; 28/17; ; ; 13/8; 17/10; ; ; 7/4; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; 23/10; 9/4; ; ; ; 11/5; 23/10; 23/10; 23/10; ; ; 23/10; 23/10; ; ; 23/10; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 23/10; ; 9/4; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-12 10:17:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 13/8; 7/5; ; ; ; 8/5; 17/10; 13/8; 28/17; ; ; 13/8; 8/5; ; ; 17/11; 8/5; 13/8; 28/17; 17/10; ; 28/17; ; 13/8; 8/5; ; 17/10; ; 
Chelsea; 13/8; 7/4; ; ; ; 13/8; 9/5; 17/10; 28/17; ; ; 13/8; 17/10; ; ; 7/4; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; 23/10; 9/4; ; ; ; 11/5; 23/10; 23/10; 23/10; ; ; 23/10; 23/10; ; ; 23/10; 11/5; 23/10; 9/4; 12/5; ; 23/10; ; 23/10; 11/5; ; 9/4; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-12 14:17:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 13/8; 7/5; ; ; ; 8/5; 17/10; 13/8; 28/17; ; ; 13/8; 8/5; ; ; 17/11; 8/5; 13/8; 8/5; 17/10; ; 28/17; ; 13/8; 8/5; ; 17/10; ; 
Chelsea; 13/8; 7/4; ; ; ; 13/8; 9/5; 17/10; 28/17; ; ; 13/8; 17/10; ; ; 7/4; 28/17; 13/8; 28/17; 37/20; ; 28/17; ; 7/4; 17/10; ; 13/8; ; 
Draw; 23/10; 9/4; ; ; ; 11/5; 23/10; 23/10; 23/10; ; ; 23/10; 23/10; ; ; 23/10; 11/5; 23/10; 23/10; 12/5; ; 23/10; ; 23/10; 23/10; ; 9/4; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-12 18:17:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 13/10; 7/5; 8/5; ; ; 8/5; 11/8; 7/5; 13/10; ; ; 6/4; 7/5; ; ; 7/5; 8/5; 13/10; 13/10; 36/25; ; 13/10; ; 7/5; 8/5; ; 4/5; ; 
Chelsea; 21/10; 7/4; 7/4; ; ; 13/8; 19/10; 2; 21/10; ; ; 7/4; 39/20; ; ; 2; 28/17; 21/10; 39/19; 85/40; ; 21/10; ; 2; 17/10; ; 19/10; ; 
Draw; 23/10; 9/4; 47/20; ; ; 11/5; 23/10; 23/10; 23/10; ; ; 23/10; 23/10; ; ; 23/10; 11/5; 23/10; 23/10; 5/2; ; 23/10; ; 23/10; 23/10; ; 9/4; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-12 22:17:22 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 10/11; 21/20; 17/20; ; 1; 1; 20/23; 1; 1; ; ; 11/10; 4/5; ; ; 19/20; 1; 1; 19/20; 21/20; ; 1; ; 10/11; 11/10; ; 1; ; 
Draw; 23/10; 12/5; 12/5; ; 23/10; 23/10; 12/5; 23/10; 5/2; ; ; 23/10; 53/20; ; ; 12/5; 12/5; 5/2; 12/5; 62/25; ; 5/2; ; 5/2; 23/10; ; 9/4; ; 
Chelsea; 31/10; 13/5; 14/5; ; 5/2; 13/5; 16/5; 3; 11/4; ; ; 12/5; 10/3; ; ; 29/10; 13/5; 11/4; 29/10; 63/20; ; 11/4; ; 3; 12/5; ; 14/5; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-13 02:16:56 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 10/11; 21/20; 4/5; ; 1; 9/10; 17/20; 10/11; 1; ; ; 21/20; 10/11; ; ; 19/20; 1; 1; 10/11; 21/20; ; 1; ; 5/6; 1; ; 1; ; 
Draw; 23/10; 12/5; 49/20; ; 23/10; 23/10; 12/5; 12/5; 5/2; ; ; 23/10; 47/20; ; ; 12/5; 12/5; 5/2; 27/11; 62/25; ; 5/2; ; 13/5; 23/10; ; 9/4; ; 
Chelsea; 31/10; 13/5; 31/10; ; 5/2; 16/5; 33/10; 16/5; 11/4; ; ; 13/5; 16/5; ; ; 31/10; 13/5; 11/4; 58/19; 63/20; ; 11/4; ; 10/3; 11/4; ; 14/5; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-13 10:16:56 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 19/20; 21/20; 17/20; ; 1; 19/20; 10/11; 10/11; 1; ; ; 21/20; 10/11; ; ; 19/20; 1; 1; 19/20; 21/20; ; 1; ; 1; 21/20; ; 1; ; 
Draw; 5/2; 12/5; 12/5; ; 23/10; 23/10; 5/2; 5/2; 5/2; ; ; 23/10; 13/5; ; ; 5/2; 12/5; 5/2; 5/2; 62/25; ; 5/2; ; 13/5; 12/5; ; 23/10; ; 
Chelsea; 11/4; 13/5; 3; ; 5/2; 3; 29/10; 3; 11/4; ; ; 13/5; 57/20; ; ; 29/10; 13/5; 11/4; 14/5; 63/20; ; 11/4; ; 14/5; 5/2; ; 14/5; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-13 14:17:13 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 19/20; 21/20; 9/10; ; 1; 1; 20/21; 10/11; 1; ; ; 20/21; 10/11; 1; ; 19/20; 1; 1; 19/20; 21/20; 22/23; 1; ; 1; 21/20; ; 1; ; 
Draw; 5/2; 12/5; 12/5; ; 23/10; 27/10; 5/2; 5/2; 5/2; ; ; 12/5; 13/5; 13/5; ; 5/2; 12/5; 5/2; 27/11; 64/25; 5/2; 5/2; ; 13/5; 12/5; ; 12/5; ; 
Chelsea; 11/4; 13/5; 14/5; ; 5/2; 14/5; 11/4; 3; 11/4; ; ; 14/5; 57/20; 3; ; 29/10; 13/5; 11/4; 37/13; 61/20; 5/2; 11/4; ; 14/5; 5/2; ; 14/5; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-13 18:16:55 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 19/20; 1; 9/10; ; 1; 1; 20/21; 10/11; 1; ; ; 20/21; 10/11; 1; ; 19/20; 19/20; 1; 19/20; 53/50; 22/23; 1; ; 1; 21/20; ; 21/20; ; 
Draw; 5/2; 13/5; 12/5; ; 23/10; 5/2; 5/2; 5/2; 5/2; ; ; 12/5; 13/5; 13/5; ; 28/11; 12/5; 5/2; 5/2; 129/50; 5/2; 5/2; ; 13/5; 12/5; ; 12/5; ; 
Chelsea; 11/4; 13/5; 14/5; ; 5/2; 14/5; 11/4; 3; 11/4; ; ; 14/5; 57/20; 3; ; 14/5; 11/4; 11/4; 14/5; 3; 5/2; 11/4; ; 14/5; 5/2; ; 11/4; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-08-13 22:16:50 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 10/11; 10/11; 17/20; 19/20; 1; 1; 10/11; 10/11; 1; 10/11; 10/11; 20/21; 19/20; 1; 19/20; 19/20; 19/20; 1; 19/20; 21/20; 22/23; 1; 1; 1; 1; ; 20/21; ; 20/21
Draw; 5/2; 5/2; 12/5; 13/5; 23/10; 5/2; 5/2; 13/5; 5/2; 12/5; 23/10; 12/5; 13/5; 11/4; 13/5; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; ; 12/5; ; 23/10
Chelsea; 14/5; 11/4; 29/10; 11/4; 5/2; 14/5; 29/10; 11/4; 11/4; 27/10; 13/5; 14/5; 11/4; 3; 14/5; 29/10; 11/4; 11/4; 14/5; 3; 5/2; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 11/4
META; english/premier-league/tottenham-v-chelsea; 2017-08-14 02:16:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 1; 10/11; 9/10; 19/20; 10/11; 1; 20/21; 10/11; 1; 19/20; 19/20; 20/21; 19/20; 1; 1; 19/20; 19/20; 1; 19/20; 21/20; 22/23; 1; 21/20; 1; 1; ; 1; ; 1
Draw; 12/5; 5/2; 12/5; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; 12/5; 23/10; 5/2; 13/5; 11/4; 5/2; 28/11; 12/5; 5/2; 12/5; 13/5; 5/2; 5/2; 12/5; 13/5; 12/5; ; 12/5; ; 23/10
Chelsea; 11/4; 11/4; 27/10; 11/4; 11/4; 14/5; 27/10; 11/4; 11/4; 5/2; 5/2; 14/5; 11/4; 3; 11/4; 14/5; 11/4; 11/4; 14/5; 3; 5/2; 11/4; 14/5; 14/5; 11/4; ; 14/5; ; 13/5
META; english/premier-league/tottenham-v-chelsea; 2017-08-14 10:16:48 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; 1; 19/20; 9/10; 19/20; 10/11; 1; 20/21; 10/11; 1; 19/20; 19/20; 20/21; 19/20; 1; 1; 19/20; 19/20; 1; 19/20; 21/20; 22/23; 1; 21/20; 1; 1; ; 1; ; 1
Draw; 12/5; 5/2; 12/5; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; 12/5; 23/10; 5/2; 13/5; 11/4; 5/2; 28/11; 12/5; 5/2; 12/5; 13/5; 5/2; 5/2; 12/5; 13/5; 12/5; ; 12/5; ; 23/10
