META; english/premier-league/liverpool-v-huddersfield; 2017-10-02 22:17:45 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 2/11; 2/9; 1/5; 2/9; 1/4; 1/5; 2/9; 1/5; 3/13; 1/5; 1/5; 1/5; 2/9; 2/9; 2/9; 2/9; 2/9; 2/9; 1/4; 2/9; 3/13; 1/5; 2/9; 1/5; 2/9; ; ; 2/9; 1/4
Draw; 6; 5; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 59/10; 11/2; 6; 5; 5; 5; 11/2; 11/2; 5; 29/5; 61/10; 28/5; 23/4; 11/2; 6; 11/2; 76/13; ; ; 28/5; 29/5
Huddersfield; 11; 12; 12; 12; 11; 14; 11; 14; 23/2; 14; 12; 12; 12; 13; 12; 12; 21/2; 51/4; 25/2; 13; 11; 12; 12; 12; 13; ; ; 58/5; 69/5
META; english/premier-league/liverpool-v-huddersfield; 2017-10-26 22:17:04 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 2/11; 2/9; 1/5; 2/9; 1/4; 1/5; 2/9; 1/5; 3/13; 1/5; 1/5; 1/5; 2/9; 2/9; 2/9; 2/9; 2/9; 2/9; 6/25; 2/9; 3/13; 1/5; 1/5; 1/5; 2/9; ; ; 2/9; 1/4
Draw; 6; 5; 11/2; 5; 23/4; 11/2; 11/2; 11/2; 59/10; 11/2; 6; 5; 5; 11/2; 11/2; 11/2; 21/4; 29/5; 31/5; 28/5; 23/4; 11/2; 6; 11/2; 76/13; ; ; 29/5; 29/5
Huddersfield; 11; 12; 14; 12; 11; 14; 11; 14; 23/2; 14; 12; 12; 12; 14; 12; 12; 21/2; 51/4; 27/2; 13; 11; 12; 12; 12; 13; ; ; 68/5; 69/5
META; english/premier-league/liverpool-v-huddersfield; 2017-10-27 02:17:00 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 2/9; 2/9; 1/5; 2/9; 1/4; 1/5; 2/9; 1/5; 3/13; 1/5; 1/5; 1/5; 2/9; 2/9; 2/9; 2/9; 2/9; 2/9; 6/25; 2/9; 3/13; 1/5; 1/5; 1/5; 2/9; ; ; 2/9; 1/4
Draw; 6; 5; 11/2; 5; 23/4; 11/2; 11/2; 11/2; 59/10; 11/2; 6; 5; 5; 11/2; 11/2; 11/2; 21/4; 23/4; 31/5; 28/5; 23/4; 11/2; 6; 11/2; 76/13; ; ; 29/5; 29/5
Huddersfield; 14; 12; 14; 12; 11; 14; 11; 14; 23/2; 14; 12; 12; 12; 14; 12; 12; 21/2; 13; 27/2; 13; 11; 12; 12; 12; 53/4; ; ; 68/5; 69/5
META; english/premier-league/liverpool-v-huddersfield; 2017-10-27 10:17:05 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 2/9; 2/9; 1/5; 2/9; 2/9; 1/5; 2/9; 1/5; 3/13; 1/5; 1/5; 1/5; 2/9; ; 1/4; 2/9; 2/9; 3/14; 6/25; 2/9; 3/13; 1/5; 1/5; 1/5; 2/9; ; ; 2/9; 1/4
Draw; 6; 5; 11/2; 5; 23/4; 11/2; 11/2; 11/2; 59/10; 11/2; 6; 5; 5; ; 11/2; 11/2; 11/2; 23/4; 31/5; 28/5; 23/4; 11/2; 6; 11/2; 76/13; ; ; 29/5; 29/5
Huddersfield; 14; 12; 14; 12; 12; 14; 11; ; 23/2; 14; 12; 12; 12; ; 12; 12; 23/2; 53/4; 27/2; 13; 11; 12; 12; 12; 53/4; ; ; 68/5; 69/5
META; english/premier-league/liverpool-v-huddersfield; 2017-10-27 14:17:11 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/4; 2/9; 2/9; 2/9; 2/9; 2/9; 2/9; 1/5; 3/13; 2/9; 1/4; 2/9; 2/9; 1/4; 1/4; 1/4; 2/9; 3/13; 6/25; 4/17; 3/13; 1/4; 1/4; 1/5; 3/13; ; ; ; 1/4
Draw; 23/4; 5; 11/2; 6; 23/4; 6; 11/2; 6; 59/10; 11/2; 6; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 28/5; 31/5; 28/5; 23/4; 11/2; 6; 11/2; 96/17; ; ; ; 28/5
Huddersfield; 12; 12; 12; 12; 12; 15; 11; 14; 23/2; 12; 12; 12; 12; 13; 12; 12; 23/2; 49/4; 27/2; 21/2; 11; 11; 12; 12; 51/4; ; ; ; 62/5
META; english/premier-league/liverpool-v-huddersfield; 2017-10-27 18:16:57 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 2/7; 1/4; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 4/17; 1/4; 2/7; 1/4; 2/9; 1/4; 1/4; 1/4; 2/9; 4/17; 27/100; 1/4; 4/17; 1/4; 1/4; 2/9; 1/4; ; ; ; 1/4
Draw; 5; 5; 24/5; 11/2; 11/2; 11/2; 11/2; 5; 59/10; 5; 11/2; 5; 5; 5; 11/2; 11/2; 11/2; 26/5; 11/2; 11/2; 23/4; 11/2; 11/2; 11/2; 21/4; ; ; ; 28/5
Huddersfield; 12; 10; 11; 11; 12; 12; 11; 11; 21/2; 11; 10; 12; 12; 12; 11; 11; 23/2; 12; 25/2; 10; 10; 10; 12; 12; 12; ; ; ; 62/5
META; english/premier-league/liverpool-v-huddersfield; 2017-10-27 22:17:04 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/4; 1/4; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 1/4; 1/4; 2/7; 1/4; 2/9; 1/4; 1/4; 1/4; 2/9; 4/17; 13/50; 1/4; 3/13; 1/4; 1/4; 2/9; 4/17; ; ; ; 1/4
Draw; 11/2; 5; 24/5; 11/2; 11/2; 11/2; 11/2; 5; 23/4; 5; 11/2; 5; 5; 11/2; 11/2; 11/2; 11/2; 21/4; 57/10; 11/2; 11/2; 11/2; 11/2; 11/2; 53/10; ; ; ; 28/5
Huddersfield; 13; 10; 11; 11; 12; 12; 11; 11; 25/2; 11; 10; 12; 12; 12; 11; 11; 23/2; 49/4; 13; 10; 12; 10; 12; 12; 49/4; ; ; ; 62/5
META; english/premier-league/liverpool-v-huddersfield; 2017-10-28 02:17:06 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/4; 1/4; 1/4; 1/4; 2/9; 1/4; 1/4; 2/9; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4; 2/9; 1/4; 27/100; 1/4; 3/13; 1/4; 1/4; 2/9; 1/4; ; ; ; 1/4
Draw; 11/2; 5; 24/5; 11/2; 11/2; 11/2; 11/2; 5; 23/4; 5; 28/5; 5; 5; 11/2; 11/2; 11/2; 11/2; 96/19; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 51/10; ; ; ; 11/2
Huddersfield; 13; 10; 11; 11; 12; 12; 11; 12; 25/2; 11; 12; 12; 10; 12; 11; 12; 23/2; 47/4; 25/2; 10; 12; 10; 12; 12; 12; ; ; ; 64/5
META; english/premier-league/liverpool-v-huddersfield; 2017-10-28 10:17:08 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/4; 2/7; 5/18; 1/4; 2/9; 1/4; 1/4; 2/9; 1/4; 2/7; 1/4; 1/4; 1/4; 2/7; 2/7; 1/4; 2/9; 4/17; 27/100; 3/11; 3/13; 1/4; 1/4; 1/4; 1/4; ; ; ; 1/4
Draw; 11/2; 9/2; 5; 11/2; 11/2; 11/2; 5; 5; 23/4; 5; 28/5; 5; 5; 5; 5; 11/2; 11/2; 51/10; 11/2; 51/10; 11/2; 21/4; 11/2; 5; 51/10; ; ; ; 28/5
Huddersfield; 13; 9; 11; 11; 12; 12; 11; 12; 25/2; 11; 12; 11; 10; 11; 11; 12; 23/2; 25/2; 25/2; 10; 12; 10; 12; 12; 25/2; ; ; ; 64/5
META; english/premier-league/liverpool-v-huddersfield; 2017-10-28 14:17:23 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/4; 1/4; 5/18; 1/4; 2/9; 1/4; 1/4; 1/4; 5/19; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4; 2/9; 4/17; 27/100; 5/19; 4/17; 1/4; 1/4; 1/4; 1/4; ; ; ; 1/4
Draw; 11/2; 5; 24/5; 11/2; 11/2; 11/2; 5; 5; 27/5; 5; 28/5; 5; 5; 5; 11/2; 5; 11/2; 51/10; 11/2; 53/10; 21/4; 21/4; 11/2; 5; 67/13; ; ; ; 27/5
Huddersfield; 14; 10; 10; 11; 12; 12; 11; 11; 25/2; 11; 12; 11; 9; 13; 12; 12; 23/2; 25/2; 25/2; 10; 12; 10; 12; 12; 25/2; ; ; ; 67/5
META; english/premier-league/liverpool-v-huddersfield; 2017-10-28 18:17:02 GMT+3; 2017-10-28 15:00; In Play; Xlenovo
Liverpool; 4/9; 1/16; 4/9; 1/25; 1/12; ; 1/4; 1/2; ; 4/11; ; 2/7; 4/9; ; 9/20; ; 1/14; ; ; ; 1/4; ; ; 1/20; ; ; ; ; 4/11
Draw; 5/2; 10; 5/2; 11; 33/4; ; 5; 12/5; ; 13/4; ; 4; 11/4; ; 12/5; ; 31/4; ; ; ; 22/5; ; ; 11; ; ; ; ; 7/2
Huddersfield; 12; 80; 12; 50; 33; ; 12; 9; ; 10; ; 10; 10; ; 11; ; 40; ; ; ; 23/2; ; ; 90; ; ; ; ; 54/5
