META; english/premier-league/man-utd-v-tottenham; 2017-10-02 18:17:30 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Draw ; 23/10; 23/10; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 11/5; 5/2; 9/4; 11/5; 9/4; 23/10; 11/5; 119/50; ; 9/4; 23/10; 23/10; 9/4; 11/5; ; 9/4; 11/5; 23/10
META; english/premier-league/man-utd-v-tottenham; 2017-10-25 02:16:43 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4; 6/5; 13/10; 13/10; 5/4; 15/13; 23/17; 133/100; 23/18; 5/4; 13/10; 13/10; 5/4; 23/17; ; 13/10; 13/10; 27/20
Tottenham; 21/10; 11/5; 11/5; 11/5; 12/5; 23/10; 11/5; 23/10; 40/17; 9/4; 23/10; 23/10; 21/10; 9/4; 23/10; 11/5; 23/10; 9/4; 61/25; 23/10; 40/17; 23/10; 12/5; 11/5; 23/10; ; 9/4; 23/10; 12/5
Draw ; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 11/5; 5/2; 9/4; 11/5; 9/4; 23/10; 11/5; 119/50; 40/17; 9/4; 23/10; 23/10; 9/4; 11/5; ; 9/4; 11/5; 23/10
META; english/premier-league/man-utd-v-tottenham; 2017-10-25 10:16:43 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 13/10; 5/4; 5/4; 5/4; 6/5; 5/4; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4; 6/5; 13/10; 13/10; 5/4; 15/13; 23/17; 133/100; 23/18; 5/4; 13/10; 13/10; 5/4; 23/17; ; 13/10; ; 27/20
Tottenham; 21/10; 11/5; 11/5; 11/5; 12/5; 23/10; 11/5; 23/10; 40/17; 9/4; 23/10; 23/10; 21/10; 9/4; 23/10; 11/5; 23/10; 9/4; 61/25; 23/10; 40/17; 23/10; 23/10; 11/5; 23/10; ; 9/4; ; 12/5
Draw ; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 11/5; 5/2; 9/4; 11/5; 9/4; 23/10; 11/5; 119/50; 40/17; 9/4; 23/10; 12/5; 9/4; 11/5; ; 9/4; ; 23/10
META; english/premier-league/man-utd-v-tottenham; 2017-10-25 14:17:14 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 13/10; 5/4; ; 5/4; 6/5; 5/4; 13/10; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 13/10; 13/10; 5/4; 15/13; 23/17; 27/20; 23/18; 13/10; 13/10; 13/10; 5/4; 23/17; ; 13/10; 5/4; 27/20
Tottenham; 21/10; 11/5; ; 11/5; 12/5; 23/10; 11/5; 23/10; 40/17; 9/4; 23/10; 23/10; 21/10; 9/4; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; 40/17; 23/10; 23/10; 11/5; 23/10; ; 9/4; 2; 
Draw ; 23/10; 23/10; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 11/5; 5/2; 9/4; 11/5; 9/4; 23/10; 11/5; 119/50; 40/17; 9/4; 23/10; 12/5; 9/4; 11/5; ; 9/4; 2; 23/10
META; english/premier-league/man-utd-v-tottenham; 2017-10-25 18:16:45 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 13/10; 5/4; 5/4; 5/4; 127/100; 5/4; 13/10; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 13/10; 13/10; 5/4; 5/4; 23/17; 133/100; 23/18; 13/10; 13/10; 13/10; 5/4; 23/17; ; 13/10; 6/5; 11/8
Tottenham; 21/10; 11/5; 11/5; 11/5; 23/10; 23/10; 11/5; 23/10; 40/17; 9/4; 23/10; 23/10; 21/10; 9/4; 23/10; 11/5; 23/10; 9/4; 61/25; 23/10; 40/17; 23/10; 23/10; 11/5; 23/10; ; 9/4; 2; 12/5
Draw ; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 11/5; 5/2; 9/4; 11/5; 9/4; 23/10; 11/5; 119/50; 40/17; 9/4; 23/10; 12/5; 9/4; 11/5; ; 23/10; 2; 23/10
META; english/premier-league/man-utd-v-tottenham; 2017-10-25 22:16:50 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 13/10; 5/4; 5/4; 5/4; 127/100; 5/4; 13/10; 5/4; 13/10; 13/10; 5/4; 13/10; 6/5; 13/10; 13/10; 5/4; 5/4; 23/17; 133/100; ; 13/10; 13/10; 13/10; 5/4; 23/17; ; 13/10; 13/10; 11/8
Tottenham; 21/10; 11/5; 11/5; 11/5; 23/10; 23/10; 11/5; 23/10; 40/17; 11/5; 23/10; 11/5; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 121/50; ; 40/17; 23/10; 23/10; 11/5; 9/4; ; 9/4; 23/10; 12/5
Draw ; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 9/4; 5/2; 9/4; 11/5; 9/4; 23/10; 11/5; 121/50; ; 9/4; 23/10; 12/5; 9/4; 11/5; ; 23/10; 11/5; 23/10
META; english/premier-league/man-utd-v-tottenham; 2017-10-26 02:16:43 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 5/4; 5/4; 6/5; 5/4; 127/100; 5/4; 5/4; 5/4; 13/10; 6/5; 5/4; 6/5; 6/5; 6/5; 5/4; 5/4; 5/4; 13/10; 127/100; 6/5; 13/10; 5/4; 5/4; 6/5; 13/10; ; 5/4; 6/5; 6/5
Draw ; 9/4; 23/10; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 9/4; 5/2; 9/4; 11/5; 9/4; 23/10; 11/5; 119/50; 40/17; 9/4; 23/10; 23/10; 9/4; 11/5; ; 9/4; 9/4; 23/10
Tottenham; 11/5; 11/5; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; 21/10; 47/20; 12/5; 9/4; 23/10; 40/17; 129/50; 5/2; 40/17; 12/5; 13/5; 12/5; 12/5; ; 23/10; 12/5; 5/2
META; english/premier-league/man-utd-v-tottenham; 2017-10-26 10:16:45 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 5/4; 23/20; 15/13; 5/4; 127/100; 5/4; 5/4; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 5/4; 5/4; 5/4; 5/4; 127/100; 6/5; 6/5; 5/4; 5/4; 6/5; 13/10; ; 5/4; 6/5; 5/4
Draw ; 9/4; 23/10; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 23/10; 9/4; 5/2; 9/4; 11/5; 9/4; 23/10; 11/5; 119/50; 40/17; 23/10; 23/10; 23/10; 9/4; 9/4; ; 23/10; 9/4; 23/10
Tottenham; 11/5; 23/10; 12/5; 11/5; 23/10; 23/10; 23/10; 23/10; 28/11; 12/5; 23/10; 23/10; 21/10; 47/20; 12/5; 23/10; 23/10; 12/5; 129/50; 5/2; 28/11; 12/5; 5/2; 12/5; 12/5; ; 23/10; 12/5; 5/2
META; english/premier-league/man-utd-v-tottenham; 2017-10-26 14:16:48 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 11/10; 23/20; 6/5; 5/4; 127/100; 5/4; 5/4; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 5/4; 6/5; 5/4; 5/4; 32/25; 6/5; 6/5; 5/4; 5/4; 6/5; 5/4; ; 6/5; 6/5; 13/10
Draw ; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; 9/4; 11/5; 9/4; 23/10; 11/5; 58/25; 40/17; 23/10; 23/10; 23/10; 9/4; 9/4; ; 23/10; 23/10; 12/5
Tottenham; 5/2; 23/10; 12/5; 11/5; 23/10; 23/10; 12/5; 23/10; 28/11; 12/5; 12/5; 23/10; 11/5; 12/5; 12/5; 12/5; 23/10; 12/5; 131/50; 5/2; 28/11; 12/5; 13/5; 12/5; 27/11; ; 12/5; 12/5; 12/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-26 18:16:47 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 11/10; 11/10; ; 5/4; 117/100; 5/4; 6/5; 6/5; 6/5; 6/5; 5/4; 23/20; 6/5; 5/4; 23/20; 6/5; 15/13; 5/4; 5/4; 17/14; 6/5; 5/4; 13/10; 6/5; 5/4; ; 5/4; 6/5; 13/10
Draw ; 23/10; 23/10; ; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 9/4; 21/10; 12/5; 9/4; 9/4; 23/10; 23/10; 11/5; 12/5; 40/17; 23/10; 23/10; 23/10; 9/4; 11/5; ; 9/4; 9/4; 23/10
Tottenham; 5/2; 5/2; ; 11/5; 13/5; 23/10; 5/2; 5/2; 28/11; 12/5; 12/5; 13/5; 11/5; 47/20; 13/5; 12/5; 13/5; 27/11; 131/50; 27/11; 28/11; 12/5; 5/2; 51/20; 5/2; ; 12/5; 5/2; 12/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-26 22:16:54 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 11/10; 23/20; 15/13; 5/4; 61/50; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 23/20; 6/5; 6/5; 5/4; 63/50; 6/5; 5/4; 5/4; 5/4; 6/5; 13/10; ; 6/5; 6/5; 13/10
Draw ; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 23/10; 11/5; 12/5; 9/4; 9/4; 23/10; 23/10; 11/5; 121/50; 40/17; 23/10; 23/10; 23/10; 9/4; 11/5; ; 9/4; 9/4; 23/10
Tottenham; 5/2; 12/5; 12/5; 11/5; 12/5; 23/10; 5/2; 5/2; 27/11; 12/5; 12/5; 12/5; 11/5; 12/5; 13/5; 12/5; 12/5; 27/11; 64/25; 5/2; 12/5; 12/5; 13/5; 49/20; 27/11; ; 12/5; 5/2; 12/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-27 02:16:52 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 5/4; 5/4; 15/13; 5/4; 61/50; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 6/5; 6/5; 23/20; 6/5; 6/5; 13/10; 63/50; 6/5; 5/4; 5/4; 6/5; 6/5; 13/10; ; 6/5; 6/5; 5/4
Draw ; 12/5; 23/10; 11/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 9/4; 23/10; 9/4; 12/5; 9/4; 9/4; 23/10; 23/10; 28/13; 121/50; 40/17; 23/10; 23/10; 12/5; 9/4; 11/5; ; 9/4; 11/5; 12/5
Tottenham; 5/2; 5/2; 12/5; 11/5; 12/5; 23/10; 5/2; 5/2; 27/11; 12/5; 12/5; 12/5; 11/5; 12/5; 13/5; 12/5; 12/5; 12/5; 64/25; 5/2; 12/5; 12/5; 13/5; 49/20; 27/11; ; 12/5; 12/5; 12/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-27 10:16:56 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 5/4; 5/4; 15/13; 5/4; 61/50; 5/4; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 6/5; ; 5/4; 5/4; 6/5; 13/10; 63/50; 6/5; 5/4; 5/4; 6/5; 6/5; 13/10; ; 6/5; 6/5; 5/4
Draw ; 12/5; 23/10; 11/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 11/5; 23/10; 11/5; 12/5; ; 23/10; 9/4; 23/10; 28/13; 12/5; 40/17; 23/10; 23/10; 12/5; 9/4; 11/5; ; 9/4; 11/5; 23/10
Tottenham; 5/2; 5/2; 12/5; 11/5; 12/5; 23/10; 5/2; 5/2; 27/11; 12/5; 12/5; 12/5; 11/5; ; 5/2; 12/5; 12/5; 12/5; 129/50; 5/2; 12/5; 12/5; 13/5; 49/20; 27/11; ; 5/2; 5/2; 5/2
META; english/premier-league/man-utd-v-tottenham; 2017-10-27 14:17:04 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 11/10; 11/10; 11/10; 43/40; 23/20; 6/5; 11/10; 15/13; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 21/20; 15/13; 29/25; 19/17; 19/17; 11/10; 23/20; 21/20; 15/13; ; 10/9; ; 23/20
Draw ; 12/5; 12/5; 11/5; 12/5; 12/5; 12/5; 11/5; 23/10; 27/11; 9/4; 23/10; 9/4; 12/5; 23/10; 12/5; 23/10; 12/5; 9/4; 121/50; 40/17; 12/5; 23/10; 12/5; 12/5; 9/4; ; 23/10; ; 12/5
Tottenham; 14/5; 13/5; 13/5; 11/4; 14/5; 14/5; 5/2; 11/4; 27/10; 13/5; 14/5; 11/4; 12/5; 27/10; 11/4; 11/4; 14/5; 45/17; 57/20; 45/17; 45/17; 11/4; 11/4; 14/5; 45/17; ; 11/4; ; 11/4
META; english/premier-league/man-utd-v-tottenham; 2017-10-27 18:16:49 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 6/5; 11/10; 23/20; 9/8; 6/5; 6/5; 11/10; 7/6; 11/10; 23/20; 23/20; 21/20; 11/10; 11/10; 11/10; 11/10; 6/5; 6/5; 19/17; 8/7; 11/10; 23/20; 11/10; 6/5; ; 10/9; ; 6/5
Draw ; 12/5; 23/10; 11/5; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; 11/5; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 9/4; 119/50; 23/10; 40/17; 23/10; 12/5; 12/5; 9/4; ; 9/4; ; 23/10
Tottenham; 14/5; 13/5; 13/5; 13/5; 11/4; 11/4; 13/5; 13/5; 27/10; 13/5; 14/5; 13/5; 13/5; 27/10; 11/4; 13/5; 27/10; 13/5; 139/50; 11/4; 45/17; 11/4; 14/5; 53/20; 45/17; ; 11/4; ; 27/10
META; english/premier-league/man-utd-v-tottenham; 2017-10-27 22:16:56 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 11/10; ; 23/20; 9/8; 23/20; 11/10; 11/10; 19/17; 11/10; 23/20; 11/10; 6/5; 11/10; 23/20; 11/10; 11/10; 15/13; 23/20; 12/11; 11/10; 11/10; 23/20; 21/20; 15/13; ; 10/9; ; 23/20
Draw ; 12/5; 12/5; ; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; 9/4; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 9/4; 121/50; 23/10; 40/17; 23/10; 23/10; 12/5; 9/4; ; 9/4; ; 23/10
Tottenham; 14/5; 11/4; ; 13/5; 11/4; 29/10; 11/4; 11/4; 37/13; 27/10; 14/5; 14/5; 5/2; 14/5; 14/5; 11/4; 27/10; 45/17; 72/25; 14/5; 14/5; 11/4; 29/10; 14/5; 27/10; ; 14/5; ; 14/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-28 02:16:58 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 11/10; 11/10; 23/20; 9/8; 23/20; 11/10; 11/10; 19/17; 11/10; 23/20; 11/10; 6/5; 23/20; 23/20; 11/10; 11/10; 15/13; 23/20; 12/11; 11/10; 11/10; 23/20; 1; 15/13; ; 10/9; ; 23/20
Draw ; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 23/10; 23/10; 12/5; 9/4; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 11/5; 119/50; 23/10; 40/17; 23/10; 23/10; 12/5; 9/4; ; 9/4; 9/4; 23/10
Tottenham; 14/5; 11/4; 27/10; 13/5; 11/4; 29/10; 11/4; 11/4; 37/13; 27/10; 14/5; 14/5; 5/2; 14/5; 14/5; 11/4; 27/10; 27/10; 73/25; 14/5; 14/5; 11/4; 29/10; 29/10; 27/10; ; 14/5; ; 14/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-28 10:17:00 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 11/10; 15/13; 11/10; 9/8; 23/20; 11/10; 11/10; 19/17; 23/20; 23/20; 23/20; 6/5; 23/20; 23/20; 11/10; 11/10; 11/10; 59/50; 9/8; 11/10; 11/10; 23/20; 11/10; 6/5; ; 10/9; ; 23/20
Draw ; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 9/4; 61/25; 23/10; 40/17; 23/10; 23/10; 47/20; 23/10; ; 9/4; ; 23/10
Tottenham; 14/5; 14/5; 11/4; 14/5; 11/4; 29/10; 14/5; 11/4; 37/13; 11/4; 14/5; 13/5; 5/2; 14/5; 11/4; 11/4; 27/10; 14/5; 69/25; 27/10; 14/5; 13/5; 29/10; 27/10; 13/5; ; 14/5; ; 14/5
META; english/premier-league/man-utd-v-tottenham; 2017-10-28 14:17:12 GMT+3; 2017-10-28 12:30; Nothing; Xlenovo
Man Utd; 23/20; 11/10; ; 11/10; 9/8; 23/20; 11/10; 11/10; 15/13; 23/20; 23/20; 11/10; 6/5; 23/20; 23/20; 11/10; 11/10; 15/13; 119/100; 19/17; 19/17; 23/20; 23/20; 11/10; 15/13; ; ; ; 6/5
Draw ; 12/5; 23/10; ; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 11/5; 59/25; 23/10; 9/4; 23/10; 9/4; 47/20; 9/4; ; ; 9/4; 23/10
Tottenham; 11/4; 11/4; ; 14/5; 11/4; 29/10; 14/5; 11/4; 29/10; 11/4; 14/5; 14/5; 5/2; 14/5; 14/5; 14/5; 27/10; 27/10; 71/25; 27/10; 37/13; 29/10; 29/10; 27/10; 11/4; ; ; ; 14/5
