META; english/premier-league/swansea-v-arsenal; 2018-01-03 18:16:56 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 16/5; 16/5; 29/10; ; 3; ; 29/10; 100/ 30; 14/5; 3; 56/19; 3; 56/19; 16/5; 3; 16/5; 3; 3; 14/5; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 9/2; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 4; 22/5; 19/4; 21/4; 5; 24/5; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-20 10:17:14 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/ 100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 8/15; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 16/5; 31/10; 29/10; ; 3; ; 29/10; 100/ 30; 14/5; 3; 56/19; 3; 56/19; 31/10; 3; 16/5; 3; 3; 14/5; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 19/4; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 19/4; 5; 4; 23/5; 19/4; 21/4; 5; 63/13; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-20 14:18:06 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 3/5; 6/10; 61/ 100; 4/7; 4/7; 4/7; 4/7; 4/7; ; 6/10; ; 8/13; 4/7; 4/7; 4/7; 4/7; 4/7; 10/17; 4/7; 4/7; 4/7; 11/20; 4/7; 4/7; ; 
Draw; 3; 3; 29/10; 3; 63/20; 16/5; 3; 16/5; 31/10; 29/10; ; 3; ; 29/10; 100/ 30; 14/5; 3; 56/19; 3; 56/19; 31/10; 3; 16/5; 3; 3; 3; ; 
Swansea; 5; 9/2; 9/2; 9/2; 11/2; 5; 5; 5; 19/4; 9/2; ; 9/2; ; 9/2; 9/2; 9/2; 5; 24/5; 5; 4; 23/5; 19/4; 21/4; 5; 63/13; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-20 18:17:15 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 8/15; 3/5; 8/15; 6/10; 14/25; 4/7; 5/9; 8/15; 4/7; 8/15; ; 4/7; ; 11/20; 4/7; 4/7; 4/7; 8/15; 4/7; ; 4/7; 8/15; 11/20; 8/15; 8/15; 8/15; ; 
Draw; 3; 3; 3; 3; 67/20; 10/3; 16/5; 16/5; 31/10; 3; ; 16/5; ; 31/10; 3; 3; 3; 31/10; 3; ; 31/10; 3; 33/10; 3; 31/10; 3; ; 
Swansea; 5; 9/2; 24/5; 9/2; 59/10; 11/2; 5; 5; 19/4; 24/5; ; ; ; 5; 5; 9/2; 5; 96/19; 5; ; 23/5; 21/4; 11/2; 11/2; 51/10; 24/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-20 22:16:53 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 8/15; 6/10; 14/25; 4/7; 5/9; 8/15; 4/7; 8/15; ; 4/7; ; 11/20; 4/7; 8/15; 6/11; 8/15; 6/11; 8/15; 4/7; 8/15; 4/7; 8/15; 8/15; 8/15; ; 
Draw; 3; 16/5; 16/5; 3; 67/20; 10/3; 16/5; 16/5; 31/10; 3; ; 16/5; ; 16/5; 3; 3; 31/10; 31/10; 31/10; 3; 31/10; 3; 16/5; 3; 31/10; 3; ; 
Swansea; 11/2; 5; 5; 9/2; 59/10; 11/2; 5; 5; 19/4; 24/5; ; ; ; 5; 5; 5; 26/5; 96/19; 26/5; 22/5; 23/5; 21/4; 11/2; 11/2; 67/13; ; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-21 02:16:52 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 1/2; 6/10; 53/ 100; 11/20; 8/15; 8/15; 4/7; 1/2; ; 1/2; ; 8/15; 11/20; 1/2; 1/2; 18/35; 1/2; 17/35; 4/7; 8/15; 1/2; 1/2; 18/35; 1/2; ; 
Draw; 3; 16/5; 16/5; 3; 17/5; 10/3; 16/5; 16/5; 31/10; 16/5; ; 3; ; 16/5; 16/5; 3; 10/3; 41/13; 10/3; 13/4; 31/10; 100/ 30; 17/5; 16/5; 41/13; 3; ; 11/4
Swansea; 11/2; 5; 5; 9/2; 13/2; 6; 11/2; 11/2; 19/4; 5; ; 11/2; ; 5; 5; 5; 11/2; 53/10; 11/2; 47/10; 23/5; 11/2; 6; 11/2; 91/17; 28/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-21 10:16:43 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 1/2; 1/2; 53/ 100; 11/20; 1/2; 8/15; 4/7; 1/2; ; 1/2; ; 8/15; 11/20; 1/2; 1/2; 1/2; 1/2; 17/35; 4/7; 8/15; ; 1/2; 18/35; 1/2; ; 
Draw; 16/5; 16/5; 16/5; 16/5; 17/5; 10/3; 16/5; 16/5; 31/10; 16/5; ; 3; ; 16/5; 16/5; 3; 10/3; 41/13; 10/3; 13/4; 31/10; 100/ 30; ; 16/5; 16/5; 3; ; 11/4
Swansea; 11/2; 5; 5; 11/2; 13/2; 6; 11/2; 11/2; 19/4; 5; ; 11/2; ; 11/2; 5; 5; 11/2; 53/10; 11/2; 47/10; 23/5; 11/2; ; 11/2; 91/17; 26/5; ; 
META; english/premier-league/swansea-v-arsenal; 2018-01-21 14:16:42 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 1/2; 1/2; 53/ 100; 11/20; 1/2; 8/15; 4/7; 1/2; ; 1/2; ; 8/15; 11/20; 1/2; 1/2; 1/2; 1/2; 17/35; 4/7; 8/15; 1/2; 1/2; 18/35; 8/15; ; 1/2
Draw; 16/5; 16/5; 16/5; 16/5; 17/5; 10/3; 16/5; 16/5; 31/10; 16/5; ; 3; ; 16/5; 16/5; 3; 10/3; 41/13; 10/3; 13/4; 31/10; 100/ 30; 17/5; 16/5; 16/5; 3; ; 3
Swansea; 11/2; 5; 5; 11/2; 13/2; 6; 11/2; 11/2; 19/4; 5; ; 11/2; ; 5; 5; 5; 11/2; 91/17; 11/2; 47/10; 23/5; 11/2; 6; 11/2; 27/5; 11/2; ; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-21 18:16:41 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 1/2; 1/2; 53/ 100; 11/20; 1/2; 8/15; 4/7; 1/2; ; 1/2; ; 8/15; 11/20; 1/2; 1/2; 1/2; 1/2; 17/35; 4/7; 8/15; 1/2; 1/2; 18/35; 8/15; ; 1/2
Draw; 16/5; 16/5; 16/5; 16/5; 17/5; 10/3; 16/5; 16/5; 31/10; 16/5; ; 3; ; 16/5; 16/5; 3; 10/3; 41/13; 10/3; 13/4; 31/10; 100/ 30; 17/5; 16/5; 16/5; 3; ; 3
Swansea; 11/2; 5; 5; 11/2; 13/2; 6; 11/2; 11/2; 19/4; 5; ; 11/2; ; 5; 5; 5; 11/2; 91/17; 11/2; 47/10; 23/5; 11/2; 6; 11/2; 91/17; 11/2; ; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-21 22:16:34 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 1/2; 1/2; 13/25; 11/20; 1/2; 8/15; 4/7; 1/2; ; 1/2; ; 8/15; 11/20; 1/2; 1/2; 17/35; 1/2; 17/35; 4/7; 8/15; 1/2; 1/2; 1/2; 8/15; ; 1/2
Draw; 16/5; 16/5; 16/5; 16/5; 71/20; 10/3; 10/3; 16/5; 31/10; 16/5; ; 3; ; 16/5; 16/5; 3; 10/3; 13/4; 10/3; 13/4; 31/10; 100/ 30; 17/5; 16/5; 13/4; 3; ; 10/3
Swansea; 11/2; 5; 5; 11/2; 63/10; 6; 11/2; 11/2; 19/4; 5; ; 11/2; ; 5; 5; 5; 11/2; 91/17; 11/2; 47/10; 23/5; 11/2; 6; 11/2; 27/5; 11/2; ; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-22 02:16:34 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 1/2; 1/2; 13/25; 8/15; 1/2; 1/2; 4/7; 1/2; ; 1/2; ; 8/15; 11/20; 1/2; 1/2; 17/35; 1/2; 17/35; 4/7; 8/15; 1/2; 1/2; 1/2; 1/2; ; 8/15
Draw; 16/5; 16/5; 16/5; 16/5; 71/20; 7/2; 10/3; 10/3; 31/10; 16/5; ; 3; ; 16/5; 16/5; 3; 10/3; 13/4; 10/3; 13/4; 31/10; 100/ 30; 17/5; 16/5; 13/4; 3; ; 10/3
Swansea; 11/2; 5; 5; 11/2; 63/10; 6; 11/2; 11/2; 19/4; 5; ; 11/2; ; 5; 5; 5; 11/2; 91/17; 11/2; 47/10; 23/5; 11/2; 6; 11/2; 27/5; 29/5; ; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-22 10:16:27 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 1/2; 1/2; 1/2; 13/25; 8/15; 1/2; 1/2; 10/21; 1/2; ; 1/2; ; 1/2; 8/15; 1/2; 1/2; 10/21; 1/2; 18/35; 10/21; 8/15; 1/2; 1/2; 10/21; 1/2; ; 8/15
Draw; 16/5; 10/3; 16/5; 16/5; 71/20; 7/2; 10/3; 10/3; 33/10; 16/5; ; 16/5; ; 16/5; 100/ 30; 3; 10/3; 13/4; 10/3; 17/5; 33/10; 100/ 30; 17/5; 16/5; 33/10; 3; ; 10/3
Swansea; 11/2; 5; 11/2; 11/2; 63/10; 6; 11/2; 11/2; 76/13; 11/2; ; 11/2; ; 11/2; 5; 11/2; 11/2; 96/17; 11/2; 11/2; 23/4; 11/2; 13/2; 11/2; 23/4; 29/5; ; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-22 14:16:24 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 1/2; 1/2; 1/2; 13/25; 8/15; 1/2; 1/2; 10/21; 1/2; ; 1/2; ; 1/2; 8/15; 1/2; 1/2; 10/21; 1/2; 18/35; 10/21; 8/15; 1/2; 1/2; 17/35; 1/2; 4/9; 8/15
Draw; 16/5; 10/3; 16/5; 16/5; 71/20; 7/2; 10/3; 10/3; 33/10; 16/5; ; 16/5; ; 16/5; 100/ 30; 3; 10/3; 13/4; 10/3; 17/5; 33/10; 100/ 30; 17/5; 16/5; 13/4; 3; 14/5; 10/3
Swansea; 11/2; 5; 11/2; 11/2; 63/10; 6; 11/2; 11/2; 76/13; 11/2; ; 11/2; ; 11/2; 5; 11/2; 11/2; 96/17; 11/2; 11/2; 23/4; 11/2; 6; 11/2; 57/10; 6; 23/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-22 18:16:25 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 1/2; 1/2; 1/2; 13/25; 8/15; 1/2; 1/2; 10/21; 1/2; ; 1/2; ; 1/2; 8/15; 1/2; 1/2; 10/21; 1/2; 18/35; 10/21; 8/15; 1/2; 1/2; 10/21; 1/2; 4/9; 8/15
Draw; 16/5; 10/3; 16/5; 16/5; 71/20; 7/2; 10/3; 10/3; 33/10; 16/5; ; 16/5; ; 16/5; 100/ 30; 3; 10/3; 13/4; 10/3; 17/5; 33/10; 100/ 30; 17/5; 16/5; 13/4; 3; 14/5; 10/3
Swansea; 11/2; 5; 11/2; 11/2; 63/10; 6; 11/2; 11/2; 76/13; 11/2; ; 11/2; ; 11/2; 5; 11/2; 11/2; 96/17; 11/2; 11/2; 23/4; 11/2; 6; 11/2; 57/10; 6; 24/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-22 22:16:25 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 1/2; 1/2; 1/2; 13/25; 8/15; 1/2; 1/2; 10/21; 1/2; 1/2; 1/2; ; 1/2; 8/15; 1/2; 1/2; 10/21; 1/2; ; 10/21; 8/15; 1/2; 1/2; 17/35; 1/2; 4/9; 8/15
Draw; 16/5; 10/3; 13/4; 16/5; 71/20; 7/2; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; ; 10/3; 100/ 30; 33/10; 10/3; 33/10; 10/3; ; 33/10; 100/ 30; 7/2; 16/5; 57/17; 3; 14/5; 7/2
Swansea; 11/2; 5; 11/2; 11/2; 63/10; 6; 11/2; 11/2; 76/13; 11/2; 11/2; 5; ; 11/2; 5; 5; 11/2; 60/11; 11/2; ; 23/4; 11/2; 6; 11/2; 11/2; 6; 23/5; 29/5
META; english/premier-league/swansea-v-arsenal; 2018-01-23 02:16:20 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 1/2; 1/2; 1/2; 13/25; 8/15; 1/2; 1/2; 10/21; 1/2; 1/2; 1/2; ; 8/15; 8/15; 1/2; 8/15; 10/21; 8/15; 18/35; 10/21; 8/15; 1/2; 1/2; 17/35; 8/15; 4/9; 8/15
Draw; 16/5; 10/3; 16/5; 16/5; 71/20; 7/2; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 33/10; 13/4; 33/10; 13/4; 17/5; 33/10; 100/ 30; 7/2; 16/5; 57/17; 3; 14/5; 10/3
Swansea; 11/2; 5; 11/2; 11/2; 63/10; 6; 11/2; 11/2; 76/13; 5; 11/2; 5; ; 11/2; 5; 5; 21/4; 60/11; 21/4; 11/2; 23/4; 11/2; 6; 11/2; 11/2; 11/2; 23/5; 29/5
META; english/premier-league/swansea-v-arsenal; 2018-01-23 10:16:21 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 1/2; 1/2; 1/2; 53/ 100; 8/15; 1/2; 1/2; 10/21; 1/2; 1/2; 1/2; ; 8/15; 8/15; 1/2; 8/15; 10/21; 8/15; 18/35; 10/21; 8/15; 1/2; 1/2; 17/35; 8/15; 4/9; 8/15
Draw; 16/5; 10/3; 16/5; 16/5; 71/20; 7/2; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 33/10; 13/4; 33/10; 13/4; 17/5; 33/10; 100/ 30; 7/2; 16/5; 57/17; 3; 14/5; 10/3
Swansea; 11/2; 5; 11/2; 11/2; 61/10; 6; 11/2; 11/2; 76/13; 5; 11/2; 5; ; 11/2; 5; 5; 21/4; 60/11; 21/4; 11/2; 23/4; 11/2; 6; 11/2; 11/2; 11/2; 23/5; 29/5
META; english/premier-league/swansea-v-arsenal; 2018-01-23 14:16:18 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 1/2; 1/2; 1/2; 53/ 100; 1/2; 1/2; 1/2; 10/21; 1/2; 1/2; 1/2; ; 1/2; 8/15; 1/2; 8/15; 1/2; 8/15; 18/35; 10/21; 8/15; 1/2; 1/2; 18/35; 8/15; 4/9; 8/15
Draw; 16/5; 10/3; 16/5; 16/5; 71/20; 10/3; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 33/10; 100/ 30; 7/2; 16/5; 16/5; 3; 14/5; 10/3
Swansea; 11/2; 5; 11/2; 11/2; 61/10; 11/2; 11/2; 11/2; 76/13; 5; 11/2; 5; ; 11/2; 5; 11/2; 21/4; 91/17; 21/4; 11/2; 23/4; 11/2; 6; 11/2; 27/5; 28/5; 23/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-23 18:16:18 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 1/2; 1/2; 53/ 100; 1/2; 1/2; 1/2; 10/21; 1/2; 1/2; 1/2; ; 1/2; 8/15; 1/2; 8/15; 1/2; 8/15; 18/35; 10/21; 8/15; 1/2; 1/2; 18/35; 1/2; 1/2; 8/15
Draw; 16/5; 16/5; 16/5; 16/5; 71/20; 10/3; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 33/10; 100/ 30; 7/2; 16/5; 16/5; 3; 3; 10/3
Swansea; 11/2; 5; 11/2; 11/2; 61/10; 11/2; 11/2; 11/2; 76/13; 5; 11/2; 5; ; 11/2; 5; 11/2; 21/4; 91/17; 21/4; 11/2; 23/4; 11/2; 6; 11/2; 27/5; 28/5; 27/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-23 22:16:19 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 1/2; 1/2; 53/ 100; 1/2; 1/2; 1/2; 10/21; 1/2; 1/2; 1/2; ; 1/2; 8/15; 1/2; 8/15; 1/2; 8/15; 18/35; 10/21; 8/15; 1/2; 1/2; 18/35; ; 1/2; 1/2; 8/15
Draw; 16/5; 16/5; 16/5; 16/5; 71/20; 10/3; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 33/10; 100/ 30; 7/2; 16/5; 16/5; ; 3; 3; 10/3
Swansea; 11/2; 5; 11/2; 11/2; 61/10; 11/2; 11/2; 11/2; 76/13; 5; 11/2; 5; ; 11/2; 5; 11/2; 21/4; 91/17; 21/4; 11/2; 23/4; 11/2; 6; 11/2; 27/5; ; 29/5; 29/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-24 02:16:18 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 10/21; 1/2; 1/2; 1/2; ; 1/2; 8/15; 1/2; 8/15; 1/2; 8/15; 18/35; 10/21; 8/15; 1/2; 1/2; 18/35; ; 1/2; 1/2; 8/15
Draw; 16/5; 16/5; 16/5; 16/5; 7/2; 10/3; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 33/10; 100/ 30; 7/2; 16/5; 16/5; ; 3; 3; 10/3
Swansea; 11/2; 5; 11/2; 11/2; 61/10; 11/2; 11/2; 11/2; 76/13; 5; 11/2; 5; ; 11/2; 5; 11/2; 21/4; 91/17; 21/4; 11/2; 23/4; 11/2; 6; 11/2; 27/5; ; 29/5; 29/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-24 10:16:16 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 1/2; 10/21; 1/2; 1/2; 1/2; ; 8/15; 8/15; 1/2; 8/15; 18/35; 8/15; 18/35; 10/21; 8/15; 1/2; 1/2; 8/15; ; 1/2; 1/2; 8/15
Draw; 16/5; 16/5; 16/5; 16/5; 7/2; 10/3; 10/3; 10/3; 33/10; 16/5; 16/5; 3; ; 16/5; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 33/10; 100/ 30; 7/2; 16/5; 41/13; ; 3; 3; 10/3
Swansea; 11/2; 5; 11/2; 11/2; 29/5; 11/2; 11/2; 11/2; 76/13; 5; 11/2; 11/2; ; 5; 5; 11/2; 21/4; 67/13; 21/4; 11/2; 23/4; 21/4; 6; 11/2; 26/5; ; 29/5; 29/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-24 14:16:13 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 8/15; 1/2; 11/20; 1/2; 8/15; 1/2; 10/21; 8/15; 1/2; 1/2; ; 8/15; 8/15; 1/2; 8/15; 18/35; 8/15; 8/15; 10/21; 8/15; 8/15; 1/2; 8/15; ; 1/2; 1/2; 8/15
Draw; 16/5; 16/5; 16/5; 16/5; 7/2; 10/3; 16/5; 10/3; 33/10; 16/5; 16/5; 3; ; 16/5; 100/ 30; 3; 13/4; 31/10; 13/4; 17/5; 33/10; 100/ 30; 17/5; 16/5; 41/13; ; 3; 3; 10/3
Swansea; 11/2; 5; 5; 11/2; 29/5; 11/2; 11/2; 11/2; 76/13; 5; 11/2; 11/2; ; 5; 5; 11/2; 21/4; 26/5; 21/4; 51/10; 23/4; 21/4; 11/2; 11/2; 26/5; ; 6; 6; 28/5
META; english/premier-league/swansea-v-arsenal; 2018-01-24 18:16:13 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal; 1/2; 8/15; 8/15; 1/2; 11/20; 1/2; 8/15; 1/2; 10/21; 8/15; 1/2; 1/2; ; 8/15; 8/15; 1/2; 8/15; 18/35; 8/15; 8/15; 10/21; 8/15; 8/15; 1/2; 8/15; ; 1/2; 1/2; 8/15
Draw; 16/5; 16/5; 16/5; 16/5; 7/2; 10/3; 16/5; 10/3; 33/10; 16/5; 16/5; 3; ; 16/5; 100/ 30; 3; 13/4; 31/10; 13/4; 17/5; 33/10; 100/ 30; 17/5; 16/5; 41/13; ; 3; 3; 7/2
Swansea; 11/2; 5; 5; 11/2; 29/5; 11/2; 11/2; 11/2; 76/13; 5; 11/2; 11/2; ; 5; 5; 11/2; 21/4; 26/5; 21/4; 51/10; 23/4; 21/4; 11/2; 11/2; 21/4; ; 6; 6; 28/5
META; english/premier-league/swansea-v-arsenal; 2018-01-24 22:16:14 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 8/15; 8/15; 1/2; 11/20; 1/2; 8/15; 1/2; 11/21; 8/15; 1/2; 1/2; ; 8/15; 8/15; 1/2; 8/15; 18/35; 8/15; ; 11/21; 8/15; 8/15; 1/2; 8/15; ; 1/2; 1/2; 8/15
Draw; 16/5; 16/5; 16/5; 16/5; 7/2; 10/3; 16/5; 10/3; 33/10; 16/5; 16/5; 3; ; 16/5; 100/ 30; 3; 13/4; 41/13; 13/4; ; 33/10; 100/ 30; 17/5; 16/5; 41/13; ; 3; 3; 7/2
Swansea; 11/2; 5; 5; 11/2; 29/5; 11/2; 11/2; 11/2; 67/13; 5; 11/2; 11/2; ; 5; 5; 11/2; 21/4; 67/13; 21/4; ; 5; 21/4; 11/2; 11/2; 26/5; ; 6; 6; 28/5
META; english/premier-league/swansea-v-arsenal; 2018-01-25 02:16:13 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 1/2; 11/21; 1/2; 1/2; 1/2; ; 8/15; 8/15; 1/2; 1/2; 1/2; 1/2; 8/15; 11/21; 8/15; 1/2; 1/2; 1/2; ; 1/2; 4/9; 8/15
Draw; 3; 16/5; 16/5; 3; 7/2; 10/3; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 3; 13/4; 41/13; 13/4; 17/5; 33/10; 100/ 30; 17/5; 16/5; 16/5; ; 10/3; 14/5; 7/2
Swansea; 6; 5; 11/2; 6; 29/5; 11/2; 11/2; 11/2; 67/13; 11/2; 11/2; 5; ; 11/2; 5; 11/2; 23/4; 60/11; 23/4; 51/10; 5; 11/2; 6; 11/2; 11/2; ; 6; 24/5; 29/5
META; english/premier-league/swansea-v-arsenal; 2018-01-25 10:16:09 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 1/2; 11/21; 1/2; 1/2; 1/2; ; 8/15; 8/15; 1/2; 1/2; 1/2; 1/2; 8/15; 11/21; 8/15; 1/2; 1/2; 18/35; ; 1/2; 4/9; 8/15
Draw; 3; 16/5; 16/5; 3; 7/2; 10/3; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 3; 13/4; 41/13; 13/4; 17/5; 33/10; 100/ 30; 17/5; 16/5; 41/13; ; 10/3; 14/5; 7/2
Swansea; 6; 5; 5; 6; 29/5; 11/2; 11/2; 11/2; 67/13; 5; 11/2; 5; ; 11/2; 5; 11/2; 23/4; 91/17; 23/4; 51/10; 5; 11/2; 6; 11/2; 27/5; ; 6; 24/5; 29/5
META; english/premier-league/swansea-v-arsenal; 2018-01-25 14:16:12 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 1/2; 11/21; 1/2; 1/2; 1/2; ; 8/15; 8/15; 1/2; 1/2; 1/2; 1/2; 8/15; 11/21; 8/15; 1/2; 1/2; 18/35; ; 1/2; 1/2; 8/15
Draw; 3; 16/5; 16/5; 16/5; 7/2; 10/3; 10/3; 10/3; 33/10; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 33/10; 100/ 30; 17/5; 16/5; 41/13; ; 10/3; 10/3; 7/2
Swansea; 6; 5; 5; 11/2; 29/5; 11/2; 11/2; 11/2; 67/13; 5; 11/2; 5; ; 11/2; 5; 11/2; 23/4; 91/17; 23/4; 51/10; 5; 11/2; 6; 11/2; 27/5; ; 6; 31/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-25 18:16:08 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 1/2; 11/21; 1/2; 1/2; 1/2; ; 8/15; 8/15; 1/2; 1/2; 5/9; 1/2; 8/15; 11/21; 8/15; 1/2; 1/2; 18/35; ; 1/2; 1/2; 8/15
Draw; 3; 16/5; 16/5; 16/5; 7/2; 10/3; 16/5; 10/3; 33/10; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 33/10; 100/ 30; 17/5; 16/5; 16/5; ; 10/3; 10/3; 7/2
Swansea; 6; 5; 5; 11/2; 29/5; 11/2; 11/2; 11/2; 67/13; 5; 11/2; 5; ; 11/2; 5; 11/2; 23/4; 50/11; 23/4; 51/10; 5; 11/2; 6; 11/2; 91/17; ; 6; 31/5; 29/5
META; english/premier-league/swansea-v-arsenal; 2018-01-25 22:16:10 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; ; 1/2; 8/15; 1/2; 1/2; 18/35; 1/2; 8/15; 1/2; 8/15; 1/2; 1/2; 8/15; ; 1/2; 1/2; 8/15
Draw; 3; 16/5; 16/5; 16/5; 7/2; 10/3; 10/3; 10/3; 17/5; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 3; 13/4; 16/5; 13/4; 17/5; 57/17; 100/ 30; 17/5; 16/5; 13/4; ; 10/3; 10/3; 7/2
Swansea; 6; 5; 5; 11/2; 29/5; 11/2; 11/2; 11/2; 53/10; 11/2; 11/2; 5; ; 11/2; 5; 11/2; 23/4; 60/11; 23/4; 51/10; 51/10; 11/2; 6; 11/2; 11/2; ; 6; 31/5; 29/5
META; english/premier-league/swansea-v-arsenal; 2018-01-26 02:16:09 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 8/15; 1/2; 1/2; ; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; ; 1/2; 8/15; 1/2; 1/2; 18/35; 1/2; 8/15; 1/2; 8/15; 1/2; 1/2; 8/15; ; 1/2; 1/2; 8/15
