META; english/premier-league/burnley-v-crystal-palace; 2017-08-16 18:17:29 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Crystal Palace; 23/10; 23/10; 47/20; 21/10; 9/4; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 9/4; 23/10; 23/10; 21/10; 28/13; 21/10; 12/5; 23/10; 61/25; 27/11; 12/5; 9/4; 12/5; 23/10; ; 12/5; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-06 14:17:15 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 13/10; 13/10; 13/10; 27/20; 11/8; 13/10; 23/17; 5/4; 13/10; 13/10; 13/10; 11/8; 11/8; 5/4; ; 13/10; 13/10; 139/100; 24/19; 25/19; 5/4; 13/10; 13/10; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 9/4; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 2; ; 11/5; 11/5; 113/50; 9/4; 11/5; 11/5; 11/5; 21/10; ; 21/10; ; 9/4
Crystal Palace; 23/10; 23/10; 47/20; 23/10; 9/4; 23/10; 12/5; 9/4; 27/11; 23/10; 23/10; 23/10; 23/10; 23/10; 21/10; 28/13; ; 12/5; 23/10; 61/25; 27/11; 12/5; 9/4; 12/5; 23/10; ; 23/10; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-06 18:17:13 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 13/10; 13/10; 13/10; 27/20; 11/8; 13/10; 23/17; 13/10; 13/10; 13/10; 13/10; 11/8; 11/8; 13/10; 13/10; 13/10; 23/17; 11/8; 9/7; 25/19; 5/4; 13/10; 13/10; ; 27/20; ; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 9/4; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 28/13; 11/5; 11/5; 11/5; 23/10; 9/4; 11/5; 11/5; 11/5; 21/10; ; 21/10; ; 9/4
Crystal Palace; 23/10; 23/10; 47/20; 23/10; 9/4; 23/10; 12/5; 9/4; 27/11; 23/10; 23/10; 9/4; 23/10; 23/10; 21/10; 23/10; 23/10; 12/5; 23/10; 61/25; 12/5; 12/5; 9/4; 12/5; 11/5; ; 23/10; ; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-06 22:17:08 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 23/17; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 11/8; 9/7; 25/19; 5/4; 13/10; 13/10; ; 13/10; 27/20; 13/10
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 9/4; 21/10; 21/10; 2; 21/10; 21/10; 9/4; 28/13; 11/5; 11/5; 11/5; 23/10; 9/4; 11/5; 11/5; 11/5; 21/10; ; 21/10; 21/10; 9/4
Crystal Palace; 23/10; 23/10; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 27/11; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 61/25; 12/5; 12/5; 9/4; 12/5; 23/10; ; 23/10; 12/5; 5/2
META; english/premier-league/burnley-v-crystal-palace; 2017-09-07 02:17:08 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 23/17; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 23/18; 25/19; 5/4; 13/10; 13/10; ; 13/10; 5/4; 13/10
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 9/4; 21/10; 21/10; 2; 21/10; 21/10; 9/4; 28/13; 11/5; 11/5; 11/5; 23/10; 9/4; 11/5; 11/5; 11/5; 21/10; ; 21/10; 21/10; 9/4
Crystal Palace; 23/10; 23/10; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 27/11; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 61/25; 12/5; 12/5; 9/4; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/premier-league/burnley-v-crystal-palace; 2017-09-07 10:17:05 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 23/17; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 23/18; 25/19; 5/4; 13/10; 13/10; ; 13/10; 5/4; 13/10
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 9/4; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 28/13; 11/5; 11/5; 9/4; 23/10; 9/4; 11/5; 11/5; 11/5; 21/10; ; 21/10; 21/10; 9/4
Crystal Palace; 23/10; 23/10; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 27/11; 23/10; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 61/25; 12/5; 12/5; 9/4; 12/5; 23/10; ; 12/5; 12/5; 5/2
META; english/premier-league/burnley-v-crystal-palace; 2017-09-07 14:17:43 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 23/17; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 69/50; 23/18; 25/19; 5/4; 13/10; 13/10; ; 13/10; 13/10; 27/20
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 9/4; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 28/13; 11/5; 11/5; 11/5; 9/4; 9/4; 11/5; 11/5; 11/5; 21/10; ; 21/10; 21/10; 9/4
Crystal Palace; 23/10; 23/10; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 27/11; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 62/25; 12/5; 12/5; 9/4; 12/5; 23/10; ; 12/5; 12/5; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-07 22:17:16 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 23/17; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 23/18; 13/10; 5/4; 13/10; 11/8; ; 13/10; 13/10; 11/8
Draw; 11/5; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 21/10; 23/10; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 28/13; 11/5; 9/4; 11/5; 113/50; 9/4; 9/4; 11/5; 11/5; 21/10; ; 21/10; 21/10; 21/10
Crystal Palace; 23/10; 23/10; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 40/17; 40/17; 62/25; 12/5; 40/17; 9/4; 12/5; 11/5; ; 23/10; 23/10; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-08 02:17:12 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 13/10; 13/10; 11/8; 13/10; 11/8; 13/10; 23/17; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 69/50; 23/18; 13/10; 5/4; 13/10; 11/8; ; 27/20; 13/10; 11/8
Draw; 11/5; 21/10; 21/10; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 28/13; 11/5; 9/4; 11/5; 57/25; 9/4; 9/4; 11/5; 11/5; 21/10; ; 21/10; 21/10; 21/10
Crystal Palace; 23/10; 23/10; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 23/10; 40/17; 40/17; 49/20; 12/5; 40/17; 9/4; 12/5; 11/5; ; 23/10; 23/10; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-08 10:17:12 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 11/8; 13/10; 13/10; 13/10; 11/8; 13/10; 11/8; 13/10; 23/17; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 69/50; 23/18; 13/10; 5/4; 13/10; 11/8; ; 13/10; 13/10; 11/8
Draw; 9/4; 21/10; 21/10; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 28/13; 11/5; 9/4; 11/5; 57/25; 9/4; 9/4; 11/5; 11/5; 21/10; ; 21/10; 21/10; 9/4
Crystal Palace; 12/5; 23/10; 47/20; 23/10; 9/4; 12/5; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 5/2; 9/4; 23/10; 40/17; 40/17; 49/20; 12/5; 40/17; 9/4; 12/5; 11/5; ; 23/10; 23/10; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-08 14:17:05 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 11/8; 13/10; 13/10; 11/8; 11/8; 13/10; 11/8; 13/10; 23/17; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 69/50; 23/18; 13/10; 5/4; 13/10; 11/8; ; 13/10; 13/10; 27/20
Draw; 9/4; 21/10; 21/10; 21/10; 11/5; 9/4; 85/40; 21/10; 23/10; 21/10; 21/10; 21/10; 21/10; 21/10; 9/4; 11/5; 11/5; 9/4; 11/5; 57/25; 9/4; 9/4; 11/5; 11/5; 21/10; ; 21/10; 21/10; 9/4
Crystal Palace; 12/5; 23/10; 47/20; 11/5; 9/4; 12/5; 12/5; 9/4; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; 5/2; 9/4; 23/10; 40/17; 40/17; 49/20; 12/5; 40/17; 9/4; 12/5; 11/5; ; 12/5; 12/5; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-08 18:17:13 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 13/10; 13/10; 27/20; 11/8; 11/8; 13/10; 11/8; 13/10; 23/17; 13/10; 13/10; 13/10; 13/10; 7/5; 13/10; 13/10; 13/10; 13/10; 13/10; 67/50; 23/18; 13/10; 5/4; 13/10; 11/8; ; 13/10; 13/10; 27/20
Draw; 9/4; 21/10; 43/20; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 9/4; 11/5; 9/4; 11/5; 23/10; 11/5; 9/4; 11/5; 11/5; 21/10; ; 21/10; 21/10; 11/5
Crystal Palace; 5/2; 23/10; 12/5; 11/5; 9/4; 12/5; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 5/2; 23/10; 23/10; 40/17; 40/17; 5/2; 27/11; 40/17; 9/4; 12/5; 11/5; ; 12/5; 12/5; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-08 22:17:11 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 13/10; 13/10; 27/20; 11/8; 11/8; 13/10; 11/8; 13/10; 23/17; 13/10; 13/10; 13/10; 13/10; 7/5; 13/10; 13/10; 13/10; 13/10; 13/10; 27/20; 4/3; 13/10; 5/4; 13/10; 11/8; ; 27/20; 13/10; 27/20
Draw; 9/4; 21/10; 43/20; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 9/4; 11/5; 9/4; 11/5; 57/25; 11/5; 9/4; 11/5; 11/5; 21/10; ; 21/10; 21/10; 11/5
Crystal Palace; 5/2; 23/10; 47/20; 11/5; 9/4; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 5/2; 23/10; 23/10; 40/17; 40/17; 5/2; 40/17; 40/17; 5/2; 12/5; 11/5; ; 23/10; 12/5; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-09 02:17:12 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 13/10; 13/10; 27/20; 11/8; 11/8; 13/10; 11/8; 13/10; 23/17; 13/10; 13/10; 13/10; 13/10; 7/5; 13/10; 13/10; ; 13/10; 13/10; 27/20; 4/3; 13/10; 5/4; 13/10; 11/8; ; 13/10; 13/10; 11/8
Draw; 9/4; 21/10; 43/20; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 9/4; ; 9/4; 11/5; 57/25; 11/5; 9/4; 11/5; 11/5; 21/10; ; 21/10; 21/10; 11/5
Crystal Palace; 5/2; 23/10; 47/20; 11/5; 9/4; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 5/2; 23/10; ; 40/17; 40/17; 5/2; 40/17; 40/17; 5/2; 12/5; 11/5; ; 23/10; 12/5; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-09 10:17:11 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 13/10; 13/10; 27/20; 11/8; 11/8; 13/10; 11/8; 13/10; 23/17; 13/10; 13/10; 13/10; 13/10; 7/5; 13/10; 13/10; 13/10; 13/10; 13/10; 27/20; 4/3; 13/10; 5/4; 13/10; 11/8; ; 13/10; 13/10; 11/8
Draw; 9/4; 21/10; 43/20; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 11/5; 9/4; 11/5; 11/5; 21/10; ; 21/10; 21/10; 9/4
Crystal Palace; 5/2; 23/10; 47/20; 11/5; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 5/2; 23/10; 23/10; 40/17; 40/17; 51/20; 40/17; 40/17; 5/2; 12/5; 11/5; ; 12/5; 12/5; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-09 14:17:18 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 27/20; 13/10; 27/20; 11/8; 11/8; 13/10; 11/8; 13/10; 23/17; 13/10; 13/10; 13/10; 13/10; 7/5; 13/10; 13/10; 13/10; 13/10; 13/10; 27/20; 4/3; 13/10; 5/4; 13/10; 11/8; ; 27/20; 27/20; 11/8
Draw; 9/4; 21/10; 43/20; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 9/4; 11/5; 9/4; 11/5; 9/4; 11/5; 9/4; 11/5; 11/5; 21/10; ; 21/10; 21/10; 11/5
Crystal Palace; 12/5; 23/10; 47/20; 11/5; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 5/2; 23/10; 23/10; 40/17; 40/17; 51/20; 40/17; 40/17; 5/2; 12/5; 11/5; ; 23/10; 12/5; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-09 18:17:07 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 27/20; 13/10; 27/20; 11/8; 11/8; 13/10; 11/8; 13/10; 23/17; 13/10; 13/10; 13/10; 13/10; 7/5; 13/10; 13/10; ; 13/10; 13/10; 11/8; 4/3; 13/10; 5/4; 13/10; 11/8; ; 13/10; 27/20; 27/20
Draw; 9/4; 21/10; 21/10; 21/10; 11/5; 9/4; 11/5; 21/10; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 9/4; ; 9/4; 11/5; 23/10; 11/5; 9/4; 11/5; 11/5; 21/10; ; 21/10; 21/10; 11/5
Crystal Palace; 12/5; 23/10; 47/20; 11/5; 12/5; 12/5; 5/2; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 5/2; 23/10; ; 40/17; 40/17; 49/20; 40/17; 40/17; 5/2; 12/5; 11/5; ; 23/10; 12/5; 12/5
META; english/premier-league/burnley-v-crystal-palace; 2017-09-09 22:16:51 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 27/20; 13/10; 27/20; 11/8; 11/8; 27/20; 11/8; 13/10; 23/17; 13/10; 13/10; 13/10; 13/10; 7/5; 13/10; 11/8; ; 13/10; 13/10; 34/25; 4/3; 13/10; 5/4; 13/10; 11/8; ; 13/10; 27/20; 13/10
Draw; 9/4; 21/10; 21/10; 21/10; 11/5; 9/4; 11/5; 9/4; 23/10; 21/10; 21/10; 9/4; 21/10; 9/4; 9/4; 11/5; ; 9/4; 11/5; 23/10; 11/5; 9/4; 11/5; 11/5; 21/10; ; 21/10; 21/10; 11/5
Crystal Palace; 12/5; 23/10; 47/20; 11/5; 12/5; 12/5; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 5/2; 23/10; ; 40/17; 40/17; 123/50; 40/17; 40/17; 5/2; 12/5; 11/5; ; 23/10; 12/5; 
META; english/premier-league/burnley-v-crystal-palace; 2017-09-10 02:16:48 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 27/20; 13/10; 27/20; 11/8; 11/8; 13/10; 11/8; 13/10; 39/29; 13/10; 13/10; 13/10; 13/10; 7/5; 13/10; 11/8; 13/10; 13/10; 13/10; 34/25; 4/3; 13/10; 5/4; 13/10; 11/8; ; 13/10; 13/10; 13/10
Draw; 9/4; 11/5; 21/10; 21/10; 11/5; 9/4; 11/5; 9/4; 11/5; 21/10; 21/10; 21/10; 21/10; 23/10; 9/4; 11/5; 11/5; 28/13; 11/5; 23/10; 9/4; 28/13; 11/5; 11/5; 21/10; ; 21/10; 21/10; 11/5
Crystal Palace; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 5/2; 9/4; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; 5/2; 23/10; 23/10; 27/11; 40/17; 123/50; 40/17; 27/11; 5/2; 12/5; 23/10; ; 12/5; 12/5; 
META; english/premier-league/burnley-v-crystal-palace; 2017-09-10 10:16:44 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 39/29; 13/10; 27/20; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 67/50; 9/7; 13/10; 5/4; 13/10; 11/8; ; 13/10; 13/10; 13/10
Draw; 23/10; 11/5; 21/10; 11/5; 9/4; 23/10; 11/5; 9/4; 11/5; 11/5; 11/5; 21/10; 21/10; 23/10; 9/4; 9/4; 11/5; 28/13; 11/5; 23/10; 9/4; 28/13; 11/5; 11/5; 11/5; ; 21/10; 11/5; 11/5
Crystal Palace; 5/2; 12/5; 12/5; 12/5; 5/2; 12/5; 13/5; 23/10; 5/2; 5/2; 5/2; 5/2; 49/20; 12/5; 5/2; 12/5; 12/5; 27/11; 12/5; 5/2; 40/17; 27/11; 5/2; 12/5; 23/10; ; 23/10; 12/5; 
META; english/premier-league/burnley-v-crystal-palace; 2017-09-10 14:16:46 GMT+3; 2017-09-10 13:30; Nothing; Xlenovo
Burnley; 5/4; 13/10; 5/4; 13/10; 5/4; 6/5; 5/4; 6/5; 11/9; 15/13; 5/4; 5/4; 13/10; 13/10; 5/4; 11/8; 13/10; 13/10; 13/10; 27/20; 5/4; 13/10; 5/4; 5/4; 5/4; ; 6/5; 13/10; 11/8
Draw; 23/10; 11/5; 43/20; 11/5; 23/10; 23/10; 9/4; 11/5; 23/10; 9/4; 11/5; 9/4; 21/10; 23/10; 9/4; 11/5; 9/4; 28/13; 11/5; 23/10; 9/4; 28/13; 11/5; 9/4; 11/5; ; 9/4; 11/5; 9/4
Crystal Palace; 13/5; 12/5; 13/5; 12/5; 13/5; 13/5; 27/10; 5/2; 49/18; 5/2; 13/5; 5/2; 12/5; 13/5; 13/5; 5/2; 5/2; 27/11; 40/17; 62/25; 5/2; 27/11; 5/2; 13/5; 12/5; ; 5/2; 12/5; 23/10
