META; english/premier-league/swansea-v-man-utd; 2017-06-15 14:15:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-25 14:18:36 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-25 18:18:28 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-25 22:18:41 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-26 02:17:52 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-26 10:17:03 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-26 14:18:47 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-26 18:19:08 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-26 22:18:50 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 8/15; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 91/17; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-27 02:17:48 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-27 10:20:49 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-27 18:17:22 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-27 22:16:58 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-28 02:16:04 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-28 10:16:33 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-28 14:16:41 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 20/21; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-28 18:17:01 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 19/10; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-28 22:17:28 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 19/10; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-29 02:17:17 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 19/10; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-29 10:16:09 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 8/15; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 11/2; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 19/10; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-29 14:17:42 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 19/10; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-29 18:17:25 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 1/3; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 19/10; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-29 22:17:20 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 19/10; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-30 02:17:17 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; ; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; ; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; ; ; ; 27/5; ; 11/2; 11/2; ; 19/10; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-30 10:17:16 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 19/10; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-30 14:17:22 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-30 18:17:18 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-30 22:17:16 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 29/10; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-31 02:17:14 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 29/10; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-31 10:17:15 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-31 14:17:22 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-31 18:17:20 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; ; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; ; ; ; 3; ; 3; 29/10; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; ; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-07-31 22:17:22 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-01 02:17:16 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-01 10:17:20 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-01 14:17:23 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-01 18:17:19 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-01 22:17:16 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-02 02:17:12 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 2/5; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-02 10:17:13 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; ; ; 8/15; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; ; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; ; ; 27/5; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-02 14:17:19 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; ; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; ; 18/35; ; ; ; ; 8/15; 8/15; ; 4/11; ; 
Draw; ; 11/4; ; 3; ; ; 3; 3; 3; ; ; ; 3; ; ; ; 3; ; 3; ; ; ; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; ; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; ; 60/11; ; ; ; ; 11/2; 11/2; ; 6/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-02 18:17:15 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
