META; english/premier-league/west-ham-v-southampton; 2017-06-15 14:15:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; 13/8; 17/10; 17/10; 17/10; 93/50; 13/8; 8/5; 17/10; 17/10; 7/4; 7/4; 17/10; 17/10; 7/4; 27/17; 17/10; 9/5; 17/10; 
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 9/4; 21/10; 43/20; 9/4; 21/10; 21/10; 11/5; 23/10; 9/4; 9/4; 28/13; ; 
META; english/premier-league/west-ham-v-southampton; 2018-03-13 02:16:14 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 13/8; 6/4; 8/5; 17/10; 167/00; 6/4; 6/4; 17/10; 31/20; 33/20; 17/10; 6/4; 8/5; 8/5; 22/15; 17/10; 17/10; 8/5; 
West Ham; 7/4; 9/5; 9/5; 17/10; 199/00; 13/8; 13/8; 8/5; 9/5; 9/5; 9/5; 17/10; 9/5; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 9/4; 21/10; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; ; 
META; english/premier-league/west-ham-v-southampton; 2018-03-13 10:16:17 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 83/50; 6/4; 6/4; 17/10; 31/20; 8/5; 17/10; 6/4; 17/11; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 199/00; 13/8; 13/8; 8/5; 9/5; 37/20; 9/5; 17/10; 9/5; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 57/25; 2; 9/4; 21/10; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; ; 
META; english/premier-league/west-ham-v-southampton; 2018-03-13 14:16:19 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 83/50; 6/4; 6/4; 17/10; 31/20; 8/5; 17/10; 6/4; 17/11; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 199/00; 13/8; 13/8; 8/5; 9/5; 37/20; 9/5; 17/10; 9/5; 24/13; 22/13; 8/5; 19/10; 24/13; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 57/25; 2; 9/4; 21/10; 43/20; 21/10; 21/10; 21/10; 11/5; 23/10; 9/4; 11/5; 28/13; ; 
META; english/premier-league/west-ham-v-southampton; 2018-03-13 18:16:17 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 83/50; 6/4; 6/4; 17/10; 31/20; 8/5; 17/10; 6/4; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 199/00; 13/8; 13/8; 8/5; 9/5; 37/20; 9/5; 17/10; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 57/25; 2; 9/4; 21/10; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 
META; english/premier-league/west-ham-v-southampton; 2018-03-13 22:16:18 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 6/4; 17/10; 31/20; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 13/8; 8/5; 9/5; 37/20; 9/5; 17/10; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4; 
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 9/4; 21/10; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; ; 
META; english/premier-league/west-ham-v-southampton; 2018-03-14 02:16:07 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 6/4; 17/10; 31/20; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 13/8; 8/5; 9/5; 37/20; 9/5; 17/10; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4; 
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 9/4; 21/10; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; ; 
META; english/premier-league/west-ham-v-southampton; 2018-03-14 10:16:09 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 6/4; 17/10; 31/20; 8/5; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 13/8; 8/5; 9/5; 9/5; 37/20; 9/5; 17/10; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4; 
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 9/4; 21/10; 21/10; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; ; 
META; english/premier-league/west-ham-v-southampton; 2018-03-14 14:16:13 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 6/4; 17/10; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 13/8; 8/5; 9/5; 15/8; 37/20; 9/5; 17/10; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4; 
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; ; 
META; english/premier-league/west-ham-v-southampton; 2018-03-14 18:16:10 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 17/10; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 8/5; 9/5; 15/8; 37/20; 9/5; 17/10; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4; 
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 
META; english/premier-league/west-ham-v-southampton; 2018-03-14 22:16:06 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 17/10; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 8/5; 9/5; 15/8; 37/20; 9/5; 17/10; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4; 
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 
META; english/premier-league/west-ham-v-southampton; 2018-03-15 02:16:07 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 17/10; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 8/5; 9/5; 15/8; 37/20; 9/5; 17/10; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4; 
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 
META; english/premier-league/west-ham-v-southampton; 2018-03-15 10:16:03 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 17/10; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 8/5; 9/5; 15/8; 37/20; 9/5; 17/10; 9/5; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 
META; english/premier-league/west-ham-v-southampton; 2018-03-15 14:16:06 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 17/10; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 8/5; 9/5; 15/8; 37/20; 9/5; 17/10; 9/5; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 
META; english/premier-league/west-ham-v-southampton; 2018-03-15 18:16:05 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 17/10; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 17/10; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 8/5; 9/5; 15/8; 37/20; 9/5; 17/10; 7/4; 24/13; 22/13; 8/5; 19/10; 9/5; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 
META; english/premier-league/west-ham-v-southampton; 2018-03-15 22:15:50 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 17/10; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 17/10; 17/10; 28/17; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 8/5; 9/5; 15/8; 37/20; 9/5; 17/10; 17/10; 24/13; 22/13; 8/5; 19/10; 7/4; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 11/5; 11/5; 23/10; 9/4; 11/5; 11/5; 
META; english/premier-league/west-ham-v-southampton; 2018-03-16 02:15:36 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 8/5; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 17/10; 7/4; 24/13; 22/13; 7/4; 19/10; 7/4; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 11/5; 19/10
META; english/premier-league/west-ham-v-southampton; 2018-03-16 10:15:38 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 8/5; 17/10; 8/5; 7/5
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 17/10; 7/4; 24/13; 22/13; 7/4; 19/10; 7/4; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 11/5; 19/10
META; english/premier-league/west-ham-v-southampton; 2018-03-16 14:16:00 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 8/5; 17/10; 8/5; 6/4
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 17/10; 7/4; 24/13; 22/13; 7/4; 19/10; 7/4; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 11/5; 19/10
META; english/premier-league/west-ham-v-southampton; 2018-03-16 18:16:05 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 8/5; 17/10; 8/5; 6/4
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 17/10; 7/4; 24/13; 22/13; 7/4; 19/10; 7/4; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 11/5; 19/10
META; english/premier-league/west-ham-v-southampton; 2018-03-16 22:16:05 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 8/5; 17/10; 8/5; 6/4
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 17/10; 9/5; 24/13; 22/13; 7/4; 19/10; 9/5; 6/4
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 19/10
META; english/premier-league/west-ham-v-southampton; 2018-03-17 02:16:02 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 8/5; 17/10; 8/5; 6/4
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 17/10; 9/5; 24/13; 22/13; 7/4; 19/10; 9/5; 13/8
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 19/10
META; english/premier-league/west-ham-v-southampton; 2018-03-17 10:16:03 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 8/5; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 17/10; 8/5; 6/4
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 17/10; 9/5; 24/13; 22/13; 7/4; 19/10; 9/5; 13/8
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 19/10
META; english/premier-league/west-ham-v-southampton; 2018-03-17 14:16:07 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 8/5; 6/4; 8/5; 17/10; 171/00; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 8/5; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 17/10; 8/5; 
West Ham; 17/10; 9/5; 9/5; 17/10; 39/20; 13/8; 9/5; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 7/4; 9/5; 24/13; 22/13; 7/4; 19/10; 9/5; 17/10
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 21/10
META; english/premier-league/west-ham-v-southampton; 2018-03-17 18:16:05 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 6/4; 8/5; 17/10; 17/10; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 8/5; 17/10; 8/5; 
West Ham; 9/5; 9/5; 9/5; 17/10; 49/25; 13/8; 15/8; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 7/4; 9/5; 24/13; 22/13; 7/4; 19/10; 9/5; 17/10
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 21/10
META; english/premier-league/west-ham-v-southampton; 2018-03-17 22:15:49 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 6/4; 8/5; 17/10; 17/10; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 8/5; 17/10; 6/4; 8/5; 8/5; 22/15; 8/5; 17/10; 8/5; 6/4
West Ham; 9/5; 9/5; 9/5; 17/10; 49/25; 13/8; 15/8; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 7/4; 9/5; 24/13; 22/13; 7/4; 19/10; 9/5; 13/8
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 11/5; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 11/5; 21/10
META; english/premier-league/west-ham-v-southampton; 2018-03-18 02:15:48 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 8/5; 8/5; 17/10; 17/10; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 13/8; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 17/10; 8/5; 6/4
West Ham; 9/5; 7/4; 9/5; 17/10; 49/25; 13/8; 15/8; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 7/4; 9/5; 24/13; 22/13; 7/4; 15/8; 9/5; 17/10
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 21/10; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 21/10
META; english/premier-league/west-ham-v-southampton; 2018-03-18 10:15:48 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 8/5; 8/5; 17/10; 17/10; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 13/8; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 17/10; 8/5; 6/4
West Ham; 9/5; 7/4; 9/5; 17/10; 49/25; 13/8; 15/8; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 7/4; 9/5; 24/13; 22/13; 7/4; 15/8; 9/5; 17/10
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 21/10; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 21/10
META; english/premier-league/west-ham-v-southampton; 2018-03-18 14:15:49 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 8/5; 8/5; 17/10; 17/10; 6/4; 13/8; 6/4; 8/5; 31/20; 13/8; 13/8; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 17/10; 8/5; 8/5
West Ham; 9/5; 7/4; 9/5; 17/10; 49/25; 13/8; 15/8; 13/8; 7/4; 9/5; 15/8; 37/20; 9/5; 7/4; 9/5; 24/13; 22/13; 7/4; 15/8; 9/5; 9/5
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 21/10; 2; 9/4; 21/10; 2; 43/20; 21/10; 21/10; 28/13; 11/5; 23/10; 9/4; 11/5; 28/13; 21/10
META; english/premier-league/west-ham-v-southampton; 2018-03-18 18:15:49 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 6/4; 31/20; 17/10; 17/10; 29/20; 13/8; 7/5; 8/5; 31/20; 8/5; 8/5; 8/5; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 8/5; 6/4; 
West Ham; 9/5; 9/5; 15/8; 17/10; 49/25; 17/10; 15/8; 17/10; 7/4; 9/5; 9/5; 15/8; 15/8; 9/5; 7/4; 9/5; 24/13; 22/13; 7/4; 2; 24/13; 9/5
Draw; 11/5; 9/4; 21/10; 21/10; 113/0; 2; 21/10; 2; 9/4; 21/10; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 23/10; 9/4; 11/5; 21/10; 
META; english/premier-league/west-ham-v-southampton; 2018-03-19 02:27:44 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 6/4; 31/20; 17/10; 17/10; 29/20; 8/5; 7/5; 8/5; 31/20; 8/5; 8/5; 8/5; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 8/5; 13/8; 
West Ham; 9/5; 15/8; 15/8; 17/10; 197/00; 17/10; 15/8; 17/10; 7/4; 15/8; 9/5; 15/8; 15/8; 9/5; 7/4; 24/13; 24/13; 22/13; 7/4; 2; 24/13; 9/5
Draw; 11/5; 9/4; 21/10; 21/10; 9/4; 2; 21/10; 2; 9/4; 21/10; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 23/10; 9/4; 11/5; 21/10; 21/10
META; english/premier-league/west-ham-v-southampton; 2018-03-19 10:27:44 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 6/4; 31/20; 6/4; 17/10; 29/20; 8/5; 7/5; 8/5; 31/20; 8/5; 8/5; 8/5; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 8/5; 17/11; 13/8
West Ham; 9/5; 15/8; 15/8; 15/8; 197/00; 17/10; 19/10; 17/10; 7/4; 15/8; 9/5; 15/8; 15/8; 9/5; 9/5; 24/13; 24/13; 22/13; 7/4; 2; 24/13; 9/5
Draw; 11/5; 9/4; 21/10; 11/5; 9/4; 2; 21/10; 2; 9/4; 21/10; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 23/10; 9/4; 11/5; 28/13; 21/10
META; english/premier-league/west-ham-v-southampton; 2018-03-19 14:27:46 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 6/4; 31/20; 6/4; 17/10; 29/20; 8/5; 7/5; 8/5; 31/20; 8/5; 8/5; 8/5; 8/5; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 8/5; 17/11; 13/8; 13/8
West Ham; 9/5; 15/8; 15/8; 15/8; 197/00; 17/10; 19/10; 17/10; 7/4; 15/8; 15/8; 9/5; 15/8; 15/8; 9/5; 9/5; 24/13; 24/13; 22/13; 7/4; 2; 24/13; 9/5; 19/10
Draw; 11/5; 9/4; 21/10; 11/5; 9/4; 2; 21/10; 2; 9/4; 21/10; 21/10; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 23/10; 9/4; 11/5; 28/13; 21/10; 21/10
META; english/premier-league/west-ham-v-southampton; 2018-03-19 18:27:46 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 6/4; 31/20; 6/4; 17/10; 29/20; 8/5; 7/5; 8/5; 31/20; 8/5; 8/5; 8/5; 8/5; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 8/5; 17/11; 13/8; 13/8
West Ham; 9/5; 15/8; 15/8; 15/8; 197/00; 17/10; 19/10; 17/10; 19/10; 15/8; 9/5; 9/5; 15/8; 15/8; 9/5; 9/5; 24/13; 24/13; 22/13; 19/10; 2; 24/13; 9/5; 19/10
Draw; 11/5; 11/5; 21/10; 11/5; 9/4; 2; 21/10; 2; 28/13; 21/10; 21/10; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 23/10; 28/13; 11/5; 28/13; 21/10; 21/10
META; english/premier-league/west-ham-v-southampton; 2018-03-19 22:27:47 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 6/4; 31/20; 6/4; 17/10; 29/20; 8/5; 7/5; 8/5; 31/20; 8/5; 8/5; 8/5; 8/5; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 8/5; 17/11; 13/8; 13/8
West Ham; 9/5; 15/8; 15/8; 15/8; 197/00; 17/10; 19/10; 17/10; 19/10; 15/8; 9/5; 9/5; 15/8; 15/8; 9/5; 9/5; 24/13; 24/13; 22/13; 19/10; 2; 24/13; 9/5; 19/10
Draw; 11/5; 11/5; 21/10; 11/5; 9/4; 2; 21/10; 2; 28/13; 21/10; 21/10; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 23/10; 28/13; 11/5; 28/13; 21/10; 21/10
META; english/premier-league/west-ham-v-southampton; 2018-03-20 02:27:46 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 6/4; 31/20; 6/4; 17/10; 29/20; 8/5; 7/5; 8/5; 31/20; 8/5; 8/5; 8/5; 8/5; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 8/5; 17/11; 13/8; 13/8
West Ham; 9/5; 15/8; 15/8; 15/8; 197/00; 17/10; 19/10; 17/10; 19/10; 15/8; 9/5; 9/5; 15/8; 15/8; 9/5; 9/5; 24/13; 24/13; 22/13; 19/10; 2; 24/13; 9/5; 19/10
Draw; 11/5; 11/5; 21/10; 11/5; 9/4; 2; 21/10; 2; 28/13; 21/10; 21/10; 21/10; 9/4; 43/20; 21/10; 21/10; 21/10; 11/5; 23/10; 28/13; 11/5; 28/13; 21/10; 21/10
META; english/premier-league/west-ham-v-southampton; 2018-03-20 10:27:47 GMT+2; 2018-03-31 15:00; Nothing; Xlenovo
Southampton; 6/4; 6/4; 31/20; 6/4; 17/10; 29/20; 8/5; 7/5; 8/5; 31/20; 8/5; 8/5; 8/5; 8/5; 17/10; 6/4; 17/11; 8/5; 22/15; 8/5; 8/5; 17/11; 13/8; 13/8
