META; english/fa-cup/arsenal-v-man-city; 2017-03-14 02:24:41 GMT+2; 2017-04-22 18:45; Nothing; Xlenovo
Man City; ; 11/10; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Arsenal; ; 23/10; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; 5/2; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-14 06:22:11 GMT+2; 2017-04-22 18:45; Nothing; Xlenovo
Man City; 11/10; 11/10; ; 11/10; ; ; 11/10; ; ; ; ; ; ; ; ; ; 21/20; ; ; 21/20; ; ; ; ; ; ; ; ; 
Arsenal; 12/5; 23/10; ; 9/4; ; ; 12/5; ; ; ; ; ; ; ; ; ; 40/17; ; ; 40/17; ; ; ; ; ; ; ; ; 
Draw; 5/2; 5/2; ; 11/5; ; ; 5/2; ; ; ; ; ; ; ; ; ; 27/11; ; ; 27/11; ; ; ; ; ; ; ; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-14 10:23:05 GMT+2; 2017-04-23 18:45; Nothing; Xlenovo
Man City; 11/10; 11/10; ; 11/10; ; 21/20; 11/10; ; ; ; ; ; 11/10; ; ; ; 11/10; ; ; 11/10; 6/5; ; ; ; ; ; ; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-30 06:22:04 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 21/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-30 10:22:18 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 21/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-30 14:23:01 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 21/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-30 18:23:20 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 8/11; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 21/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-30 22:25:01 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 9/4; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-31 02:25:41 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 9/4; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-31 06:22:19 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 11/5; 5/2; 23/10; 11/5; 23/10; ; 23/10; ; 23/10; ; 9/4; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-31 10:23:02 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 9/4; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-31 14:25:26 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 23/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-31 18:24:21 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 9/4; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 2; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-03-31 22:26:52 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 2/5; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 9/4; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 2; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-01 02:26:11 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 2/5; ; 
Arsenal; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-01 06:26:43 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 11/10; 13/10; ; 5/4; ; 5/4; ; 2/5; ; 
Arsenal; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 23/10; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 9/4; 12/5; 23/10; 12/5; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-01 10:27:25 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 2/5; ; 
Arsenal; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 11/5; 5/2; 23/10; 11/5; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-01 14:28:53 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; ; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 21/20; ; 
Arsenal; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; ; ; ; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 21/10; ; 
Draw; 12/5; 5/2; 12/5; 11/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; ; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-01 22:53:23 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; ; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; ; 13/10; ; 5/4; ; 5/4; ; 21/20; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; ; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; ; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; ; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; ; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-02 02:50:38 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 21/20; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-02 06:48:41 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 21/20; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-02 10:50:57 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 21/20; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-02 14:53:55 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; 23/20; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 21/20; ; 
Arsenal; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; ; 23/10; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; ; 12/5; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-02 19:05:59 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 6/5; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 21/20; ; 
Arsenal; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-02 23:04:54 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 11/5; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-03 03:01:28 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 11/5; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-03 07:01:18 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 5/4; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 12/5; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 9/4; 12/5; 23/10; 9/4; 13/5; ; 23/10; ; 23/10; ; 11/5; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-03 14:26:38 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 11/5; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-03 18:27:07 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 11/5; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-03 22:25:21 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 11/5; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-04 02:26:11 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; 6/5; 21/20; 11/10; 11/10; 6/5; 11/10; ; 23/20; 23/20; 23/20; 5/4; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; 23/10; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; ; 12/5; 47/20; 5/2; 12/5; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 11/5; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-04 06:23:48 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; 23/20; 23/20; 23/20; 5/4; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; ; 23/10; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
Draw; 12/5; 12/5; 47/20; 11/5; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; ; 12/5; 47/20; 5/2; 12/5; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 9/4; ; 
META; english/fa-cup/arsenal-v-man-city; 2017-04-04 10:24:07 GMT+3; 2017-04-23 14:00; Nothing; Xlenovo
Man City; 6/5; 11/10; 11/10; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; 23/20; 23/20; 23/20; 5/4; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 1/4; ; 
Arsenal; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; 23/10; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 2; ; 
