Porto; 4/7; 1/2; 6/10; 8/13; 4/7; 11/20; 4/7; 4/7; 4/7; 7/12; 4/7; 8/15; 8/15; 11/20; 4/7; 11/20; ; 5/9; 7/12; 8/15; 4/7; 5/9; 4/7; 7/12; 4/7; ; 8/15; 8/15; 4/7
Draw; 16/5; 3; 3; 3; 16/5; 16/5; 16/5; 3; 3; 13/4; 16/5; 16/5; 11/4; 3; 29/10; 16/5; ; 41/13; 13/4; 13/4; 3; 41/13; 33/10; 58/19; 16/5; ; 3; 3; 3
FC Copenhagen; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 5; 91/17; 11/2; 11/2; 6; 11/2; 5; 23/4; ; 27/5; 91/17; 21/4; 26/5; 27/5; 28/5; 67/13; 11/2; ; 11/2; 5; 28/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 05:45:23 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 4/7; 4/7; 6/10; 8/13; 4/7; 11/20; 4/7; 4/7; 4/7; 7/12; 4/7; 8/15; 8/15; 11/20; 4/7; 11/20; ; 5/9; 7/12; 8/15; 4/7; 5/9; 4/7; 7/12; 4/7; ; 8/15; ; 4/7
Draw; 16/5; 11/4; 3; 3; 16/5; 16/5; 16/5; 3; 3; 13/4; 16/5; 16/5; 11/4; 3; 29/10; 16/5; ; 41/13; 13/4; 13/4; 3; 41/13; 33/10; 58/19; 16/5; ; 3; ; 3
FC Copenhagen; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 5; 91/17; 11/2; 11/2; 6; 11/2; 5; 23/4; ; 27/5; 91/17; 21/4; 26/5; 27/5; 28/5; 67/13; 11/2; ; 11/2; ; 29/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 06:32:33 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 4/7; 4/7; 6/10; 8/13; 4/7; 11/20; 4/7; 4/7; 4/7; 7/12; 4/7; 8/15; 8/15; 11/20; 11/20; 11/20; ; 5/9; 7/12; 8/15; 4/7; 5/9; 4/7; 10/17; 4/7; ; 8/15; ; 4/7
Draw; 16/5; 11/4; 3; 3; 16/5; 16/5; 16/5; 3; 3; 13/4; 16/5; 16/5; 11/4; 3; 3; 16/5; ; 41/13; 13/4; 13/4; 3; 41/13; 33/10; 41/13; 16/5; ; 3; ; 3
FC Copenhagen; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 5; 91/17; 11/2; 11/2; 6; 11/2; 5; 23/4; ; 27/5; 91/17; 21/4; 26/5; 27/5; 28/5; 49/10; 11/2; ; 28/5; ; 29/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 07:45:24 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 4/7; 4/7; 6/10; 4/7; 4/7; 11/20; 4/7; 4/7; 4/7; 7/12; 4/7; 8/15; 8/15; 11/20; 11/20; 11/20; ; 5/9; 7/12; 8/15; 4/7; 5/9; 4/7; 7/12; 4/7; ; 8/15; ; 4/7
Draw; 16/5; 11/4; 31/10; 16/5; 16/5; 16/5; 16/5; 3; 3; 13/4; 16/5; 16/5; 11/4; 3; 3; 16/5; ; 41/13; 13/4; 13/4; 3; 41/13; 33/10; 41/13; 16/5; ; 3; ; 3
FC Copenhagen; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 5; 91/17; 11/2; 11/2; 6; 11/2; 5; 23/4; ; 60/11; 91/17; 21/4; 26/5; 60/11; 28/5; 5; 11/2; ; 28/5; ; 29/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 08:15:23 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 4/7; 4/7; 6/10; 4/7; 4/7; 11/20; 4/7; 4/7; 4/7; 7/12; 4/7; 8/15; 8/15; 11/20; 11/20; 11/20; ; 5/9; 7/12; 8/15; 4/7; 5/9; 4/7; 7/12; 4/7; ; 8/15; ; 4/7
Draw; 16/5; 11/4; 3; 16/5; 16/5; 16/5; 16/5; 3; 3; 13/4; 16/5; 16/5; 11/4; 3; 3; 16/5; ; 41/13; 13/4; 13/4; 3; 41/13; 33/10; 41/13; 16/5; ; 3; ; 3
FC Copenhagen; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 5; 91/17; 11/2; 11/2; 6; 11/2; 5; 23/4; ; 60/11; 91/17; 21/4; 26/5; 60/11; 28/5; 5; 11/2; ; 28/5; ; 29/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 09:45:17 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 13/20; 4/7; 13/20; 4/6; 4/7; 8/13; 13/20; 1/2; 4/7; 11/17; 4/7; 8/15; 8/13; 11/20; 8/13; 4/6; ; ; 11/17; 8/15; 8/13; 8/13; 4/7; 11/17; 4/6; ; 4/7; ; 4/7
Draw; 3; 11/4; 29/10; 3; 16/5; 3; 3; 16/5; 3; 31/10; 16/5; 16/5; 14/5; 3; 14/5; 14/5; ; ; 31/10; 13/4; 3; 56/19; 33/10; 3; 14/5; ; 14/5; ; 3
FC Copenhagen; 5; 11/2; 19/4; 9/2; 11/2; 5; 19/4; 11/2; 5; 47/10; 11/2; 11/2; 5; 11/2; 9/2; 5; ; ; 47/10; 21/4; 23/5; 63/13; 28/5; 74/17; 9/2; ; 24/5; ; 5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 11:45:17 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 13/20; 8/13; 13/20; 8/13; 4/6; 8/13; 8/13; 4/6; 8/13; ; 8/13; 8/13; 8/13; 11/20; 13/20; 8/13; ; 11/18; 5/8; 8/13; 4/7; 11/18; 5/8; 5/8; 8/13; ; 4/7; 4/7; 4/7
Draw; 3; 11/4; 3; 14/5; 29/10; 3; 31/10; 13/5; 14/5; ; 3; 3; 14/5; 3; 3; 3; ; 56/19; 124/41; 3; 3; 56/19; 58/19; 3; 3; ; 14/5; 14/5; 3
FC Copenhagen; 5; 17/4; 5; 5; 5; 5; 5; 9/2; 19/4; ; 5; 5; 5; 11/2; 5; 21/4; ; 5; 87/17; 9/2; 5; 5; 53/10; 79/17; 5; ; 5; 5; 26/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 12:15:18 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 13/20; 8/13; 13/20; 8/13; 4/6; 8/13; 8/13; 4/6; 8/13; ; 8/13; 8/13; 8/13; 8/13; 13/20; 8/13; ; 9/13; 5/8; 8/13; 4/7; 9/13; 5/8; 5/8; 8/13; ; 4/7; 4/7; 4/7
Draw; 3; 11/4; 3; 14/5; 29/10; 3; 3; 13/5; 14/5; ; 3; 3; 14/5; 29/10; 3; 3; ; 11/4; 124/41; 3; 3; 11/4; 58/19; 26/9; 3; ; 14/5; 14/5; 14/5
FC Copenhagen; 5; 17/4; 5; 5; 5; 5; 5; 9/2; 19/4; ; 5; 5; 5; 19/4; 5; 21/4; ; 50/11; 87/17; 9/2; 5; 50/11; 53/10; 79/17; 5; ; 5; 5; 26/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 13:01:37 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 13/20; 8/13; 13/20; 8/13; 4/6; 8/13; 8/13; 4/6; 8/13; ; 8/13; 8/13; 8/13; 8/13; 13/20; 8/13; ; 8/13; 5/8; 8/13; 4/7; 8/13; 5/8; 5/8; 8/13; ; 4/7; 4/7; 4/7
Draw; 3; 11/4; 29/10; 14/5; 29/10; 3; 3; 13/5; 14/5; ; 3; 3; 14/5; 29/10; 3; 3; ; 29/10; 124/41; 3; 3; 29/10; 58/19; 56/19; 14/5; ; 14/5; 14/5; 14/5
FC Copenhagen; 5; 17/4; 5; 11/2; 5; 5; 21/4; 9/2; 19/4; ; 5; 5; 5; 5; 5; 21/4; ; 5; 87/17; 9/2; 5; 5; 53/10; 19/4; 5; ; 5; 5; 26/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 13:45:22 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 13/20; 8/13; 13/20; 8/13; 4/6; 8/13; 8/13; 4/6; 8/13; ; 8/13; 8/13; 8/13; 8/13; 13/20; 8/13; ; 11/18; 5/8; 8/13; 4/7; 11/18; 5/8; 7/11; 4/6; ; 4/7; 8/13; 4/6
Draw; 29/10; 11/4; 29/10; 3; 29/10; 3; 3; 13/5; 14/5; ; 3; 3; 14/5; 29/10; 3; 3; ; 29/10; 124/41; 3; 3; 29/10; 58/19; 56/19; 14/5; ; 14/5; 14/5; 14/5
FC Copenhagen; 21/4; 17/4; 5; 5; 5; 5; 5; 9/2; 19/4; ; 5; 5; 5; 5; 5; 21/4; ; 51/10; 87/17; 9/2; 5; 51/10; 53/10; 50/11; 5; ; 5; 5; 26/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 15:45:21 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 8/13; 8/13; 8/13; 8/13; 4/6; 8/13; 8/13; 4/6; 8/13; 11/17; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 5/8; 11/18; 11/17; 8/13; 8/13; 11/18; 5/8; 7/11; 8/13; ; 4/7; 4/7; 4/7
Draw; 29/10; 14/5; 29/10; 14/5; 29/10; 3; 3; 13/5; 14/5; 56/19; 3; 3; 14/5; 57/20; 29/10; 3; 3; 37/13; 56/19; 29/10; 14/5; 37/13; 58/19; 56/19; 14/5; ; 14/5; 14/5; 14/5
FC Copenhagen; 11/2; 19/4; 5; 5; 5; 5; 21/4; 9/2; 19/4; 96/19; 5; 5; 5; 5; 11/2; 21/4; 5; 26/5; 96/19; 19/4; 5; 26/5; 53/10; 50/11; 5; ; 5; 27/5; 27/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 16:15:19 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 8/13; 8/13; 13/20; 8/13; 4/6; 8/13; 8/13; 4/6; 8/13; 11/17; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 5/8; 11/18; 11/17; 8/13; 8/13; 11/18; 5/8; 7/11; 8/13; ; 4/7; 4/7; 4/7
Draw; 29/10; 14/5; 29/10; 14/5; 29/10; 3; 3; 13/5; 14/5; 56/19; 3; 3; 14/5; 57/20; 29/10; 3; 3; 37/13; 56/19; 29/10; 14/5; 37/13; 58/19; 56/19; 14/5; ; 14/5; 14/5; 14/5
FC Copenhagen; 11/2; 19/4; 5; 5; 5; 5; 21/4; 9/2; 19/4; 96/19; 5; 5; 5; 5; 11/2; 21/4; 5; 26/5; 96/19; 19/4; 5; 26/5; 53/10; 50/11; 5; ; 26/5; 27/5; 27/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 17:45:23 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 8/13; 8/13; 8/13; 8/13; 4/6; 8/13; 8/13; 4/6; 8/13; 11/17; 8/13; 8/13; 13/20; 3/5; 8/13; 8/13; 8/13; 11/18; 11/17; 8/13; 8/13; 11/18; 5/8; 5/8; 8/13; ; 4/7; 4/7; 4/7
Draw; 29/10; 14/5; 29/10; 14/5; 29/10; 3; 3; 13/5; 14/5; 56/19; 3; 3; 3; 29/10; 29/10; 3; 3; 37/13; 56/19; 29/10; 14/5; 37/13; 23/8; 37/13; 14/5; ; 14/5; 14/5; 14/5
FC Copenhagen; 11/2; 19/4; 5; 5; 5; 5; 21/4; 9/2; 19/4; 96/19; 5; 5; 9/2; 5; 11/2; 21/4; 5; 21/4; 96/19; 19/4; 5; 21/4; 57/10; 63/13; 5; ; 26/5; 27/5; 27/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 18:36:39 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 8/13; 8/13; 8/13; 8/13; 4/6; 8/13; 13/20; 4/6; 8/13; 8/13; 8/13; 8/13; 13/20; 3/5; 8/13; 8/13; 8/13; 11/18; 8/13; 8/13; 4/7; 11/18; 5/8; 7/11; 8/13; ; 4/7; 4/7; 4/7
Draw; 29/10; 14/5; 29/10; 13/5; 29/10; 3; 29/10; 13/5; 14/5; 29/10; 3; 3; 3; 57/20; 29/10; 3; 3; 37/13; 29/10; 29/10; 14/5; 37/13; 23/8; 37/13; 14/5; ; 14/5; 14/5; 14/5
FC Copenhagen; 11/2; 19/4; 5; 6; 5; 5; 5; 9/2; 19/4; 28/5; 5; 5; 9/2; 21/4; 11/2; 21/4; 5; 26/5; 28/5; 19/4; 28/5; 26/5; 57/10; 63/13; 5; ; 11/2; 27/5; 28/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 19:45:20 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 8/13; 8/13; 13/20; 8/13; 4/6; 8/13; 13/20; 4/6; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 13/20; 8/13; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 5/8; 7/11; 8/13; ; 4/7; 4/7; 8/13
Draw; 29/10; 14/5; 29/10; 29/10; 29/10; 3; 29/10; 13/5; 14/5; 29/10; 3; 3; 14/5; 57/20; 14/5; 3; 3; 14/5; 29/10; 29/10; 14/5; 14/5; 23/8; 14/5; 14/5; ; 14/5; 14/5; 14/5
FC Copenhagen; 11/2; 19/4; 5; 5; 5; 5; 5; 9/2; 19/4; 28/5; 5; 5; 5; 5; 11/2; 21/4; 5; 26/5; 28/5; 19/4; 28/5; 26/5; 57/10; 63/13; 5; ; 26/5; 27/5; 11/2
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 20:15:19 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 8/13; 8/13; 13/20; 8/13; 4/6; 8/13; 13/20; 4/6; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 8/13; 4/7; 8/13; 5/8; 7/11; 8/13; ; 4/7; 8/13; 8/13
Draw; 29/10; 14/5; 29/10; 29/10; 29/10; 3; 29/10; 13/5; 14/5; 29/10; 3; 3; 14/5; 57/20; 29/10; 3; 3; 14/5; 29/10; 29/10; 14/5; 14/5; 23/8; 14/5; 14/5; ; 14/5; 14/5; 14/5
FC Copenhagen; 11/2; 19/4; 5; 5; 5; 5; 19/4; 9/2; 19/4; 28/5; 5; 5; 5; 5; 11/2; 21/4; 5; 26/5; 28/5; 19/4; 28/5; 26/5; 57/10; 63/13; 5; ; 26/5; 27/5; 27/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 21:45:46 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 4/6; 2/3; ; ; ; 13/20; 7/10; ; ; ; 8/11; ; ; ; ; ; ; 7/11; 13/19; 8/13; ; ; ; ; ; ; ; ; 
Draw; 14/5; 5/2; ; ; ; 27/10; 13/5; ; ; ; 13/5; ; ; ; ; ; ; 13/5; 13/5; 27/10; ; ; ; ; ; ; ; ; 
FC Copenhagen; 5; 4; ; ; ; 17/4; 4; ; ; ; 9/2; ; ; ; ; ; ; 23/5; 17/4; 9/2; ; ; ; ; ; ; ; ; 
