META; champions-league/napoli-v-real-madrid; 2017-02-16 00:15:20 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; ; ; ; ; ; ; 13/10; ; ; 5/4; ; ; ; ; ; 11/8; 5/4; 15/13; ; 5/4; ; ; ; ; ; 10/9; ; 
META; champions-league/napoli-v-real-madrid; 2017-03-06 13:45:29 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 7/5; 7/5; 11/8; 7/5; 11/8; 5/4; 13/10; 13/10; 13/10; 13/10; 11/8; 11/8; 11/8; 11/8; 23/17; 23/17; 7/5; 23/17; 7/5; 15/11; 10/7; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 37/20; 19/10; 15/8; 15/8; 7/4; 15/8; 9/5; 7/4; 33/20; 7/4; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 24/13; 9/5; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 14/5; 13/5; 11/4; 27/10; 14/5; 27/10; 13/5; 11/4; 5/2; 14/5; 11/4; 11/4; 14/5; 14/5; 11/4; 27/10; 11/4; 11/4; 73/25; 27/10; 11/4; 13/5; ; 27/10; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 15:45:27 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 7/5; 7/5; 6/4; 7/5; 29/20; 11/8; 13/10; 13/10; 13/10; 11/8; 11/8; 29/20; 11/8; 7/5; 7/5; 23/17; 7/5; 7/5; 7/5; 16/11; 10/7; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 37/20; 19/10; 15/8; 15/8; 9/5; 7/4; 9/5; 7/4; 33/20; 7/4; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 9/5; 9/5; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 14/5; 13/5; 13/5; 27/10; 14/5; 11/4; 13/5; 13/5; 5/2; 13/5; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 11/4; 11/4; 73/25; 27/10; 11/4; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 17:45:22 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 7/5; 7/5; 6/4; 7/5; 29/20; 11/8; 13/10; 13/10; 29/20; 11/8; 11/8; 29/20; 11/8; 7/5; 7/5; 23/17; 7/5; 7/5; 7/5; 16/11; 10/7; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 37/20; 19/10; 15/8; 15/8; 9/5; 7/4; 9/5; 7/4; 15/8; 7/4; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 9/5; 9/5; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 14/5; 13/5; 13/5; 27/10; 14/5; 11/4; 13/5; 13/5; 13/5; 13/5; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 11/4; 11/4; 73/25; 27/10; 11/4; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 18:32:10 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 7/5; 7/5; 6/4; 7/5; 29/20; 11/8; 13/10; 13/10; 29/20; 11/8; 11/8; 29/20; 11/8; 7/5; 7/5; 23/17; 7/5; 7/5; 7/5; 16/11; 10/7; 7/5; ; 7/5; 7/5; 7/5
Napoli; 9/5; 17/10; 37/20; 19/10; 15/8; 15/8; 9/5; 7/4; 9/5; 7/4; 15/8; 7/4; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 9/5; 9/5; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 14/5; 13/5; 13/5; 27/10; 14/5; 11/4; 13/5; 13/5; 13/5; 13/5; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 11/4; 11/4; 73/25; 27/10; 11/4; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 19:45:29 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 7/5; 7/5; 6/4; 7/5; 29/20; 13/10; 13/10; 13/10; 7/5; 13/10; 11/8; 29/20; 11/8; 7/5; 7/5; 23/17; 7/5; 7/5; 7/5; 16/11; 10/7; 7/5; ; 7/5; 7/5; 7/5
Napoli; 9/5; 17/10; 37/20; 19/10; 15/8; 15/8; 9/5; 17/10; 9/5; 7/4; 9/5; 17/10; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 9/5; 9/5; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 14/5; 13/5; 13/5; 27/10; 14/5; 5/2; 13/5; 11/4; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 11/4; 11/4; 73/25; 27/10; 11/4; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 20:15:14 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 7/5; 7/5; 6/4; 7/5; 29/20; ; 13/10; 13/10; 7/5; 13/10; 11/8; 29/20; 11/8; 7/5; 7/5; 23/17; 7/5; 7/5; 7/5; 16/11; 10/7; 7/5; ; 7/5; 7/5; 7/5
Napoli; 9/5; 17/10; 37/20; 19/10; 15/8; 15/8; 9/5; ; 9/5; 7/4; 9/5; 17/10; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 9/5; 9/5; 9/5; ; 9/5; 9/5; 15/8
Draw; 14/5; 14/5; 14/5; 13/5; 13/5; 27/10; 14/5; ; 13/5; 11/4; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 11/4; 11/4; 73/25; 27/10; 11/4; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 21:45:28 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 13/10; 7/5; 7/5; 6/4; 7/5; 29/20; 11/8; 13/10; 13/10; 7/5; 13/10; 11/8; 29/20; 11/8; 7/5; 7/5; 23/17; 7/5; 7/5; 7/5; 16/11; 10/7; 7/5; ; 7/5; 7/5; 7/5
Napoli; 9/5; 17/10; 37/20; 19/10; 15/8; 15/8; 9/5; 7/4; 9/5; 7/4; 9/5; 17/10; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 9/5; 9/5; 15/8; ; 9/5; 9/5; 9/5
Draw; 14/5; 14/5; 14/5; 13/5; 13/5; 27/10; 14/5; 11/4; 13/5; 11/4; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 11/4; 11/4; 73/25; 27/10; 11/4; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-06 23:45:21 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 11/8; 7/5; 7/5; 6/4; 7/5; 29/20; 11/8; 13/10; 13/10; 7/5; 13/10; 11/8; 29/20; 11/8; 7/5; 7/5; 23/17; 11/8; 7/5; 7/5; 7/5; 11/8; 7/5; ; 7/5; 7/5; 7/5
Napoli; 9/5; 17/10; 37/20; 19/10; 15/8; 15/8; 9/5; 7/4; 9/5; 7/4; 9/5; 17/10; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 9/5; 9/5; 15/8; ; 9/5; 9/5; 15/8
Draw; 14/5; 11/4; 14/5; 13/5; 13/5; 27/10; 14/5; 11/4; 13/5; 11/4; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 14/5; 11/4; 73/25; 27/10; 37/13; 13/5; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 00:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 11/8; 7/5; 7/5; 6/4; 7/5; 29/20; 11/8; 13/10; 13/10; 7/5; 13/10; 11/8; 29/20; 11/8; 7/5; 7/5; 23/17; 11/8; 7/5; 7/5; 7/5; 11/8; 7/5; ; 7/5; 7/5; 7/5
Napoli; 9/5; 17/10; 37/20; 19/10; 15/8; 15/8; 9/5; 7/4; 9/5; 7/4; 9/5; 17/10; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 9/5; 9/5; 15/8; ; 9/5; 9/5; 15/8
Draw; 14/5; 11/4; 14/5; 13/5; 13/5; 27/10; 14/5; 11/4; 13/5; 11/4; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 14/5; 11/4; 73/25; 27/10; 37/13; 13/5; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 00:45:53 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 11/8; 7/5; 7/5; 6/4; 7/5; 29/20; 11/8; 13/10; 13/10; 7/5; 13/10; 11/8; 29/20; 11/8; 7/5; 7/5; 23/17; 11/8; 7/5; 7/5; 7/5; 11/8; 7/5; ; 7/5; 7/5; 7/5
Napoli; 9/5; 17/10; 37/20; 19/10; 15/8; 15/8; 9/5; 7/4; 9/5; 7/4; 9/5; 17/10; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 9/5; 9/5; 15/8; ; 9/5; 9/5; 19/10
Draw; 14/5; 11/4; 14/5; 13/5; 13/5; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 14/5; 11/4; 73/25; 27/10; 37/13; 13/5; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 01:45:19 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 11/8; 7/5; 7/5; 29/20; 7/5; 29/20; 11/8; 13/10; 13/10; 7/5; 13/10; 11/8; 29/20; 11/8; 7/5; 23/17; 23/17; 11/8; 23/17; 7/5; 7/5; 11/8; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 37/20; 19/10; 15/8; 15/8; 9/5; 7/4; 9/5; 7/4; 9/5; 9/5; 9/5; 15/8; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 9/5; 9/5; 15/8; ; 9/5; 15/8; 19/10
Draw; 14/5; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 13/5; 11/4; 14/5; 14/5; 11/4; 14/5; 27/10; 14/5; 14/5; 73/25; 27/10; 37/13; 11/4; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 03:45:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 11/8; 11/8; 7/5; 29/20; 7/5; 7/5; 11/8; 13/10; 13/10; 7/5; 13/10; 11/8; 7/5; 11/8; 7/5; 7/5; 23/17; 11/8; 7/5; 7/5; 4/3; 11/8; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 15/8; 19/10; 15/8; 15/8; 9/5; 7/4; 9/5; 7/4; 9/5; 9/5; 9/5; 19/10; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 24/13; 9/5; 15/8; ; 15/8; 19/10; 2
Draw; 14/5; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 11/4; 13/5; 11/4; 11/4; 13/5; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 14/5; 11/4; 73/25; 14/5; 37/13; 11/4; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 04:15:14 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 29/20; 11/8; 11/8; 7/5; 29/20; 7/5; 7/5; 11/8; 13/10; 11/8; 7/5; 13/10; 11/8; 7/5; 11/8; 7/5; 7/5; 23/17; 11/8; 7/5; 7/5; 4/3; 11/8; 7/5; ; 11/8; 7/5; 7/5
Napoli; 9/5; 17/10; 15/8; 19/10; 19/10; 15/8; 9/5; 7/4; 9/5; 7/4; 9/5; 9/5; 9/5; 19/10; 15/8; 9/5; 9/5; 9/5; 9/5; 9/5; 191/100; 24/13; 9/5; 15/8; ; 9/5; 15/8; 2
Draw; 14/5; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 11/4; 13/5; 13/5; 11/4; 13/5; 11/4; 14/5; 14/5; 11/4; 27/10; 27/10; 14/5; 27/10; 73/25; 14/5; 37/13; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 05:45:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 11/8; 11/8; 11/8; 7/5; 29/20; 11/8; 11/8; 11/8; 13/10; 13/10; 11/8; 13/10; 27/20; 7/5; 11/8; 11/8; 23/17; 23/17; 11/8; 23/17; 7/5; 4/3; 11/8; 11/8; ; 27/20; 11/8; 7/5
Napoli; 19/10; 17/10; 15/8; 19/10; 19/10; 19/10; 15/8; 7/4; 9/5; 9/5; 9/5; 9/5; 9/5; 19/10; 19/10; 15/8; 24/13; 9/5; 9/5; 24/13; 191/100; 19/10; 9/5; 15/8; ; 15/8; 19/10; 2
Draw; 14/5; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 11/4; 13/5; 13/5; 11/4; 11/4; 11/4; 14/5; 11/4; 11/4; 11/4; 27/10; 14/5; 11/4; 73/25; 11/4; 37/13; 13/5; ; 11/4; 27/10; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 06:27:38 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 11/8; 13/10; 11/8; 7/5; 29/20; 11/8; 11/8; 11/8; 13/10; 13/10; 11/8; 13/10; 27/20; 7/5; 11/8; 11/8; 23/17; 23/17; 11/8; 23/17; 7/5; 23/17; 11/8; 11/8; ; 27/20; 11/8; 7/5
Napoli; 19/10; 19/10; 15/8; 19/10; 19/10; 19/10; 15/8; 7/4; 9/5; 9/5; 15/8; 9/5; 37/20; 19/10; 19/10; 15/8; 24/13; 9/5; 9/5; 24/13; 191/100; 24/13; 9/5; 15/8; ; 15/8; 19/10; 19/10
Draw; 14/5; 14/5; 14/5; 13/5; 11/4; 11/4; 14/5; 11/4; 13/5; 13/5; 27/10; 11/4; 11/4; 14/5; 11/4; 27/10; 11/4; 27/10; 14/5; 11/4; 73/25; 14/5; 37/13; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 07:45:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 11/8; 13/10; 11/8; 7/5; 29/20; 27/20; 11/8; 11/8; 13/10; 13/10; 11/8; 13/10; 27/20; 7/5; 11/8; 11/8; 23/17; 23/17; 11/8; 23/17; 7/5; 23/17; 11/8; 11/8; ; 13/10; 27/20; 11/8
Napoli; 19/10; 19/10; 15/8; 19/10; 19/10; 19/10; 15/8; 7/4; 9/5; 7/4; 15/8; 9/5; 37/20; 19/10; 19/10; 15/8; 24/13; 9/5; 9/5; 24/13; 191/100; 24/13; 9/5; 15/8; ; 15/8; 15/8; 19/10
Draw; 14/5; 14/5; 14/5; 13/5; 11/4; 14/5; 14/5; 11/4; 13/5; 13/5; 27/10; 11/4; 11/4; 14/5; 11/4; 27/10; 27/10; 27/10; 14/5; 27/10; 73/25; 14/5; 37/13; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 08:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 11/8; 13/10; 27/20; 7/5; 7/5; 27/20; 11/8; 11/8; 13/10; 13/10; 11/8; 13/10; 27/20; 11/8; 11/8; 11/8; 13/10; 23/17; 11/8; 13/10; 7/5; 4/3; 11/8; 11/8; ; 13/10; 27/20; 11/8
Napoli; 19/10; 19/10; 19/10; 19/10; 19/10; 19/10; 15/8; 7/4; 9/5; 9/5; 15/8; 9/5; 37/20; 19/10; 19/10; 15/8; 19/10; 9/5; 9/5; 19/10; 191/100; 24/13; 9/5; 15/8; ; 15/8; 19/10; 19/10
Draw; 14/5; 14/5; 14/5; 13/5; 11/4; 14/5; 14/5; 11/4; 13/5; 13/5; 27/10; 11/4; 11/4; 14/5; 11/4; 27/10; 11/4; 27/10; 14/5; 11/4; 73/25; 14/5; 37/13; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 09:45:31 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 11/8; 13/10; 27/20; 11/8; 7/5; 27/20; 11/8; 11/8; 13/10; 13/10; 11/8; 13/10; 13/10; 11/8; 11/8; 11/8; 13/10; 23/17; 11/8; 13/10; 27/20; 17/13; 11/8; 11/8; ; 13/10; 27/20; 7/5
Napoli; 19/10; 9/5; 19/10; 19/10; 19/10; 19/10; 19/10; 7/4; 9/5; 9/5; 15/8; 19/10; 15/8; 2; 19/10; 15/8; 19/10; 19/10; 9/5; 19/10; 199/100; 15/8; 9/5; 15/8; ; 19/10; 19/10; 19/10
Draw; 14/5; 29/10; 14/5; 13/5; 11/4; 14/5; 14/5; 11/4; 13/5; 13/5; 27/10; 5/2; 11/4; 14/5; 11/4; 11/4; 11/4; 14/5; 14/5; 11/4; 73/25; 14/5; 37/13; 13/5; ; 11/4; 11/4; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 11:45:19 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 13/10; 27/20; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 11/8; 13/10; 11/8; 13/10; 23/17; 13/10; 13/10; 67/50; 17/13; 25/19; 13/10; ; 5/4; 13/10; 27/20
Napoli; 2; 9/5; 39/20; 19/10; 2; 39/20; 19/10; 15/8; 9/5; 9/5; 19/10; 19/10; 15/8; 2; 2; 15/8; 19/10; 19/10; 19/10; 19/10; 2; 15/8; 19/10; 15/8; ; 19/10; 19/10; 2
Draw; 29/10; 14/5; 14/5; 14/5; 11/4; 14/5; 29/10; 11/4; 13/5; 13/5; 11/4; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 14/5; 14/5; 14/5; ; 14/5; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 12:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 5/4; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 67/50; 17/13; 25/19; 13/10; ; 5/4; 13/10; 27/20
Napoli; 2; 19/10; 39/20; 19/10; 2; 19/10; 2; 15/8; 15/8; 15/8; 19/10; 19/10; 15/8; 2; 2; 2; 37/19; 2; 19/10; 37/19; 2; 19/10; 19/10; 15/8; ; 19/10; 2; 2
Draw; 29/10; 29/10; 14/5; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 14/5; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 14/5; 14/5; 14/5; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 12:54:34 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; ; 5/4; 5/4; 5/4; 33/25; 23/18; 23/18; 13/10; ; 5/4; 13/10; 13/10
Napoli; 2; 19/10; 39/20; 19/10; 2; 19/10; 2; 15/8; 15/8; 15/8; 19/10; 19/10; 39/20; 2; 2; 2; ; 2; 2; 37/19; 51/25; 23/12; 2; 2; ; 19/10; 19/10; 2
Draw; 29/10; 14/5; 14/5; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 14/5; 14/5; 11/4; 14/5; 14/5; 14/5; ; 29/10; 14/5; 14/5; 29/10; 14/5; 14/5; 14/5; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 13:45:16 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 5/4; 5/4; 5/4; 5/4; 131/100; 9/7; 23/18; 13/10; ; 5/4; 13/10; 13/10
Napoli; 2; 19/10; 2; 19/10; 2; 19/10; 2; 15/8; 15/8; 2; 19/10; 19/10; 39/20; 2; 2; 2; 37/19; 2; 2; 37/19; 41/20; 19/10; 2; 2; ; 19/10; 19/10; 2
Draw; 29/10; 14/5; 14/5; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 14/5; 14/5; 14/5; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 15:45:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 131/100; 24/19; 23/18; 13/10; ; 5/4; 13/10; 13/10
Napoli; 2; 19/10; 39/20; 19/10; 2; 19/10; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 39/20; 2; 2; 2; 37/19; 2; 2; 37/19; 41/20; 37/19; 2; 2; ; 19/10; 19/10; 2
Draw; 29/10; 14/5; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 29/10; 14/5; 14/5; 11/4; 14/5; 14/5; 11/4; 29/10; 14/5; 14/5; 14/5; ; 14/5; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 16:15:14 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 131/100; 24/19; 23/18; 13/10; ; 5/4; 13/10; 13/10
Napoli; 2; 19/10; 39/20; 19/10; 2; 19/10; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 39/20; 2; 2; 2; 37/19; 2; 2; 37/19; 41/20; 37/19; 2; 2; ; 19/10; 19/10; 2
Draw; 29/10; 14/5; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 29/10; 14/5; 14/5; 11/4; 14/5; 14/5; 11/4; 29/10; 14/5; 14/5; 14/5; ; 14/5; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 17:45:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 133/100; 23/18; 23/18; 13/10; ; 5/4; 13/10; 11/8
Napoli; 2; 19/10; 39/20; 19/10; 2; 19/10; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 39/20; 2; 2; 2; 19/10; 2; 2; 37/19; 101/50; 37/19; 2; 15/8; ; 19/10; 19/10; 2
Draw; 29/10; 14/5; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 29/10; 14/5; 14/5; 14/5; 14/5; 14/5; 14/5; 29/10; 14/5; 14/5; 14/5; ; 11/4; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 18:31:46 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 33/25; 17/13; 23/18; 13/10; ; 5/4; 13/10; 13/10
Napoli; 2; 19/10; 39/20; 19/10; 2; 19/10; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 39/20; 2; 2; 2; 19/10; 2; 2; 37/19; 51/25; 37/19; 2; 15/8; ; 19/10; 19/10; 2
Draw; 29/10; 14/5; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 14/5; 11/4; 29/10; 14/5; 14/5; 14/5; 14/5; 14/5; 14/5; 29/10; 27/10; 14/5; 14/5; ; 14/5; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 19:45:18 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; ; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 133/100; 23/18; 13/10; 13/10; ; 5/4; 13/10; 13/10
Napoli; 2; 19/10; 39/20; 2; 2; 19/10; 19/10; 15/8; 15/8; 2; 19/10; 19/10; ; 2; 2; 2; 24/13; 37/19; 19/10; 19/10; 101/50; 37/19; 19/10; 15/8; ; 19/10; 2; 2
Draw; 29/10; 14/5; 29/10; 27/10; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 14/5; ; 3; 14/5; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 14/5; 37/13; 14/5; ; 14/5; 14/5; 14/5
META; champions-league/napoli-v-real-madrid; 2017-03-07 20:15:13 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 33/25; 23/18; 13/10; 13/10; ; 5/4; 5/4; 13/10
Napoli; 2; 19/10; 39/20; 2; 2; 19/10; 19/10; 15/8; 15/8; 2; 19/10; 19/10; 39/20; 2; 2; 2; 37/19; 37/19; 19/10; 19/10; 2; 37/19; 19/10; 15/8; ; 19/10; 19/10; 2
Draw; 29/10; 29/10; 29/10; 27/10; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 14/5; 14/5; 57/20; 3; 14/5; 14/5; 27/10; 29/10; 14/5; 37/13; 147/50; 14/5; 37/13; 14/5; ; 14/5; 14/5; 3
META; champions-league/napoli-v-real-madrid; 2017-03-07 21:45:16 GMT+2; 2017-03-07 19:45; e70300-dr003
Real Madrid; 5/4; 5/4; 13/10; 5/4; 13/10; 5/4; 13/10; 5/4; 6/5; 5/4; 6/5; 5/4; 6/5; 13/10; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 13/10; 5/4; 23/18; 5/4; ; 6/5; 5/4; 13/10
Napoli; 2; 19/10; 39/20; 2; 2; 39/20; 19/10; 2; 2; 2; 21/10; 2; 2; 2; 21/10; 11/5; 19/10; 2; 19/10; 37/19; 41/20; 2; 37/19; 15/8; ; 19/10; 19/10; 19/10
Draw; 3; 29/10; 3; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; 11/5; 3; 57/20; 3; 14/5; 29/10; 14/5; 29/10; 14/5; 37/13; 59/20; 37/13; 37/13; 3; ; 3; 3; 3
