META; english/efl-cup/bristol-rovers-v-cardiff; 2016-07-29 00:20:24 GMT+3; 2016-08-09 19:45; e70300-dr003
Cardiff; 5/4; 5/4; 5/4; 13/10; ; 5/4; 13/10; 5/4; ; 5/4; 11/8; 13/10; ; 13/10; ; 5/4; 5/4; 5/4; 5/4; 5/4; ; 7/5; 5/4; ; 6/5; ; 
Cardiff; 7/5; 11/8; 27/20; 11/8; 11/8; 7/5; 7/5; 11/8; 13/10; 13/10; 11/8; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; 2; 41/20; 2; 2; 2; 2; 19/10; 19/10; ; 2; ; 2; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 5/2; 27/11; ; 12/5; 9/4; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 18:29:29 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; 11/8; 7/5; 7/5; 11/8; 13/10; 13/10; 11/8; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 11/8; 5/4; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; 2; 41/20; 2; 2; 2; 2; 19/10; 19/10; ; 2; ; 2; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 5/2; 27/11; ; 12/5; 9/4; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 19:45:34 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; 11/8; 7/5; 7/5; 11/8; 13/10; 13/10; 11/8; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 7/5; 13/10; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; 2; 41/20; 2; 2; 2; 2; 19/10; 19/10; ; 2; ; 2; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 5/2; 27/11; ; 12/5; 9/4; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 20:21:55 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; 11/8; 7/5; 7/5; 11/8; 13/10; 13/10; 11/8; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 7/5; 13/10; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; 2; 41/20; 2; 2; 2; 2; 19/10; 19/10; ; 2; ; 2; 2; 2; 2; 2; 37/19; 21/10; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 5/2; 27/11; ; 12/5; 9/4; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 21:45:34 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; 11/8; 7/5; 7/5; 11/8; 13/10; 13/10; 11/8; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 7/5; 27/20; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; 2; 41/20; 2; 2; 2; 2; 19/10; 19/10; ; 2; ; 2; 2; 2; 2; 2; 37/19; 39/19; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 28/11; 27/11; ; 12/5; 9/4; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-10 23:45:30 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; 11/8; 7/5; 7/5; 11/8; 13/10; 13/10; 13/10; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; ; 7/5; 23/17; ; 11/8; 27/20; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; 2; 41/20; 2; 2; 2; 2; 19/10; 19/10; ; 2; ; 2; 2; 2; 2; 2; ; 39/19; 37/19; ; 19/10; 19/10; 2
Draw; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; ; 28/11; 27/11; ; 12/5; 23/10; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 00:21:43 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; 11/8; 7/5; 7/5; 11/8; 13/10; 13/10; 13/10; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 7/5; 5/4; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; 2; 41/20; 2; 2; 2; 2; 19/10; 19/10; ; 2; ; 2; 2; 2; 2; 2; 37/19; 39/19; 37/19; ; 19/10; 19/10; 2
Draw; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 28/11; 27/11; ; 12/5; 12/5; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 00:46:01 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; 11/8; 7/5; 7/5; 7/5; 13/10; 13/10; 13/10; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 7/5; 13/10; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; 2; 41/20; 2; 19/10; 2; 2; 19/10; 19/10; ; 2; ; 2; 2; 2; 2; 2; 37/19; 39/19; 37/19; ; 19/10; 9/5; 2
Draw; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 28/11; 27/11; ; 12/5; 12/5; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 01:45:15 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 7/5; 11/8; 27/20; 11/8; 11/8; 7/5; 7/5; 7/5; 13/10; 13/10; 13/10; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; ; 7/5; 23/17; ; 11/8; 27/20; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; 2; 41/20; 2; 19/10; 2; 2; 19/10; 19/10; ; 2; ; 2; 2; 2; 2; 2; ; 39/19; 37/19; ; 19/10; 19/10; 2
Draw; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; ; 28/11; 27/11; ; 12/5; 5/2; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 03:45:15 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; 11/8; 7/5; 7/5; 7/5; 13/10; 13/10; 13/10; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; ; 7/5; 23/17; ; 7/5; 13/10; 7/5
Bristol Rovers; 2; 2; 39/20; 2; 2; 41/20; 2; 19/10; 2; 2; 19/10; 19/10; ; 2; ; 2; 2; 2; 2; 2; ; 39/19; 37/19; ; 19/10; 19/10; 2
Draw; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; ; 28/11; 27/11; ; 12/5; 5/2; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 04:22:12 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 11/8; 27/20; 11/8; 11/8; 7/5; 7/5; 7/5; 13/10; 13/10; 13/10; 11/8; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 7/5; 13/10; 7/5
Bristol Rovers; 2; 2; 39/20; 2; 2; 41/20; 2; 19/10; 2; 2; 19/10; 19/10; ; 2; ; 2; 2; 2; 2; 2; 37/19; 39/19; 37/19; ; 19/10; 19/10; 2
Draw; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 28/11; 27/11; ; 12/5; 5/2; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 05:45:15 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 7/5; 27/20; 11/8; 11/8; 7/5; 7/5; 7/5; 13/10; 13/10; 11/8; 7/5; ; 27/20; ; 11/8; 7/5; 13/10; 5/4; 13/10; ; 7/5; 23/17; ; 27/20; 5/4; 7/5
Bristol Rovers; 2; 2; 39/20; 2; 2; 41/20; 2; 19/10; 2; 2; 19/10; 19/10; ; 2; ; 2; 2; 2; 2; 2; ; 39/19; 37/19; ; 19/10; 19/10; 2
Draw; 5/2; 12/5; 11/5; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; ; 28/11; 27/11; ; 12/5; 12/5; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 06:27:25 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 29/20; 7/5; 27/20; 11/8; 11/8; 7/5; 7/5; 7/5; 13/10; 13/10; 11/8; 7/5; ; 11/8; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 11/8; 13/10; 7/5
Bristol Rovers; 2; 2; 39/20; 2; 2; 41/20; 2; 19/10; 2; 2; 19/10; 19/10; ; 39/20; ; 2; 2; 2; 2; 2; 37/19; 39/19; 37/19; ; 19/10; 15/8; 2
Draw; 5/2; 12/5; 11/5; 23/10; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 28/11; 27/11; ; 12/5; 12/5; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 07:45:13 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 11/8; 7/5; 27/20; 11/8; 11/8; 7/5; 7/5; 7/5; 13/10; 13/10; 11/8; 7/5; ; 11/8; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 27/20; 5/4; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; 2; 41/20; 2; 19/10; 2; 2; 19/10; 19/10; ; 39/20; ; 2; 2; 2; 2; 2; 37/19; 39/19; 37/19; ; 2; 19/10; 2
Draw; 5/2; 12/5; 11/5; 23/10; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 28/11; 27/11; ; 12/5; 12/5; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 08:22:10 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 11/8; 7/5; 27/20; 11/8; 11/8; 7/5; 7/5; 7/5; 13/10; 13/10; 11/8; 11/8; ; 11/8; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 27/20; 5/4; 7/5
Bristol Rovers; 21/10; 2; 39/20; 2; 2; 21/10; 2; 19/10; 2; 2; 19/10; 19/10; ; 39/20; ; 2; 2; 2; 2; 2; 37/19; 39/19; 37/19; ; 2; 19/10; 2
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 28/11; 27/11; ; 12/5; 12/5; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 09:45:13 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 11/8; 7/5; 13/10; 11/8; 11/8; 7/5; 11/8; 7/5; 13/10; 13/10; 13/10; 11/8; ; 11/8; ; 11/8; 7/5; 13/10; 5/4; 13/10; 23/17; 7/5; 23/17; ; 11/8; 13/10; 7/5
Bristol Rovers; 21/10; 2; 2; 2; 2; 21/10; 2; 19/10; 2; 2; 19/10; 19/10; ; 39/20; ; 2; 2; 2; 2; 2; 37/19; 39/19; 37/19; ; 2; 19/10; 2
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 12/5; ; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; 28/11; 27/11; ; 12/5; 12/5; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 11:45:01 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 13/10; 11/8; 5/4; 13/10; 11/8; 27/20; 13/10; 7/5; 13/10; 13/10; 11/8; 11/8; ; 13/10; ; 13/10; 7/5; 13/10; 5/4; 13/10; ; 7/5; 17/13; ; 13/10; 13/10; 27/20
Bristol Rovers; 9/4; 21/10; 41/20; 21/10; 2; 43/20; 85/40; 19/10; 2; 2; 2; 2; ; 21/10; ; 11/5; 2; 2; 2; 2; ; 39/19; 39/19; ; 21/10; 19/10; 11/5
Draw; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 12/5; 23/10; ; 12/5; ; 23/10; 12/5; 12/5; 12/5; 12/5; ; 28/11; 27/11; ; 12/5; 12/5; 5/2
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 12:23:20 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 13/10; 11/8; 5/4; 13/10; 11/8; 13/10; 13/10; 7/5; 13/10; 13/10; 13/10; 13/10; ; 13/10; ; 13/10; 7/5; 13/10; 5/4; 13/10; 5/4; 7/5; 17/13; ; 5/4; 5/4; 13/10
Bristol Rovers; 9/4; 21/10; 21/10; 21/10; 2; 11/5; 11/5; 19/10; 2; 2; 11/5; 21/10; ; 21/10; ; 11/5; 2; 2; 2; 2; 21/10; 39/19; 39/19; ; 11/5; 2; 23/10
Draw; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; ; 12/5; ; 23/10; 12/5; 12/5; 12/5; 12/5; 40/17; 28/11; 27/11; ; 12/5; 12/5; 5/2
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 12:52:50 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 13/10; 11/8; 5/4; 13/10; 11/8; 13/10; 13/10; 7/5; 13/10; 5/4; 13/10; 13/10; ; 13/10; ; 13/10; 11/8; 5/4; 5/4; 5/4; 5/4; 7/5; 23/18; ; 13/10; 5/4; 27/20
Bristol Rovers; 9/4; 21/10; 21/10; 21/10; 2; 11/5; 11/5; 19/10; 2; 21/10; 11/5; 21/10; ; 21/10; ; 11/5; 2; 21/10; 2; 21/10; 21/10; 39/19; 21/10; ; 21/10; 2; 23/10
Draw; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 40/17; 12/5; 23/10; ; 12/5; ; 23/10; 12/5; 40/17; 12/5; 23/10; 23/10; 28/11; 26/11; ; 12/5; 12/5; 5/2
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 13:45:02 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 5/4; 6/5; 6/5; 5/4; 13/10; 6/5; 6/5; 7/5; 5/4; 5/4; 13/10; 5/4; ; 6/5; ; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 9/7; 17/14; ; 5/4; 23/20; 5/4
Bristol Rovers; 12/5; 21/10; 11/5; 9/4; 11/5; 23/10; 23/10; 19/10; 9/4; 21/10; 11/5; 21/10; ; 9/4; ; 23/10; 11/5; 21/10; 2; 21/10; 11/5; 9/4; 9/4; ; 9/4; 21/10; 23/10
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 5/2; 23/10; 23/10; 40/17; 12/5; 12/5; ; 49/20; ; 23/10; 12/5; 40/17; 12/5; 23/10; 40/17; 28/11; 12/5; ; 12/5; 12/5; 5/2
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 15:45:01 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 5/4; 6/5; 6/5; 5/4; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; 5/4; 5/4; ; 6/5; ; 5/4; 13/10; 5/4; 5/4; 5/4; 6/5; 9/7; 17/14; ; 6/5; 6/5; 13/10
Bristol Rovers; 12/5; 21/10; 43/20; 9/4; 11/5; 23/10; 9/4; 21/10; 9/4; 21/10; 23/10; 11/5; ; 9/4; ; 23/10; 11/5; 21/10; 2; 21/10; 11/5; 41/18; 9/4; ; 23/10; 21/10; 12/5
Draw; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 5/2; 23/10; 23/10; 40/17; 5/2; 23/10; ; 49/20; ; 23/10; 12/5; 40/17; 12/5; 23/10; 40/17; 53/21; 12/5; ; 12/5; 12/5; 5/2
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 17:45:01 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 5/4; 5/4; 6/5; 5/4; 11/8; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 6/5; ; 6/5; ; 6/5; 13/10; 5/4; 5/4; 5/4; 6/5; 14/11; 6/5; ; 6/5; 6/5; 5/4
Bristol Rovers; 12/5; 23/10; 43/20; 9/4; 2; 23/10; 23/10; 21/10; 9/4; 21/10; 23/10; 9/4; ; 9/4; ; 23/10; 11/5; 21/10; 2; 21/10; 11/5; 29/12; 23/10; ; 23/10; 9/4; 12/5
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 5/2; 23/10; 23/10; 40/17; 5/2; 23/10; ; 49/20; ; 12/5; 12/5; 40/17; 12/5; 23/10; 40/17; 19/8; 12/5; ; 12/5; 12/5; 5/2
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 18:29:25 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 5/4; 5/4; 6/5; 5/4; 5/4; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 6/5; ; 6/5; ; 6/5; 13/10; 5/4; 5/4; 5/4; 6/5; 21/17; 6/5; ; 6/5; 6/5; 5/4
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 5/2; 23/10; 23/10; 40/17; 5/2; 23/10; ; 49/20; ; 12/5; 12/5; 40/17; 12/5; 23/10; 40/17; 68/29; 12/5; ; 12/5; 12/5; 5/2
Bristol Rovers; 12/5; 23/10; 11/5; 9/4; 9/4; 23/10; 23/10; 21/10; 9/4; 21/10; 23/10; 9/4; ; 9/4; ; 23/10; 11/5; 21/10; 2; 21/10; 11/5; 23/9; 23/10; ; 23/10; 9/4; 12/5
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 19:45:01 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 5/4; 5/4; 6/5; 5/4; 11/8; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 6/5; ; 6/5; ; 6/5; 13/10; 5/4; 5/4; 5/4; 6/5; 21/17; 17/14; ; 5/4; 6/5; 13/10
Bristol Rovers; 12/5; 23/10; 43/20; 9/4; 2; 23/10; 23/10; 21/10; 9/4; 21/10; 23/10; 9/4; ; 9/4; ; 23/10; 11/5; 21/10; 2; 21/10; 11/5; 22/9; 23/10; ; 23/10; 9/4; 12/5
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 5/2; 23/10; 23/10; 40/17; 5/2; 23/10; ; 49/20; ; 12/5; 12/5; 40/17; 12/5; 23/10; 40/17; 32/13; 12/5; ; 12/5; 12/5; 5/2
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 20:23:27 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 13/10; 5/4; 6/5; 5/4; 11/8; 5/4; 6/5; 13/10; 5/4; 5/4; 5/4; 6/5; ; 6/5; ; 6/5; 13/10; 5/4; 5/4; 5/4; 6/5; 6/5; 17/14; ; 5/4; 6/5; 13/10
Bristol Rovers; 9/4; 23/10; 43/20; 9/4; 2; 23/10; 23/10; 21/10; 9/4; 21/10; 23/10; 9/4; ; 9/4; ; 23/10; 11/5; 21/10; 2; 21/10; 11/5; 5/2; 23/10; ; 9/4; 11/5; 23/10
Draw; 5/2; 12/5; 23/10; 12/5; 12/5; 5/2; 5/2; 23/10; 23/10; 40/17; 5/2; 23/10; ; 49/20; ; 12/5; 12/5; 40/17; 12/5; 23/10; 40/17; 5/2; 12/5; ; 12/5; 12/5; 5/2
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 21:45:03 GMT+3; 2016-08-11 19:45; e70300-dr003
Cardiff; 13/10; ; ; ; ; 13/10; ; ; ; 5/4; ; ; ; ; ; ; ; 5/4; 5/4; 5/4; ; ; 5/4; ; ; ; 
Bristol Rovers; 23/10; ; ; ; ; 11/5; ; ; ; 21/10; ; ; ; ; ; ; ; 21/10; 2; 21/10; ; ; 11/5; ; ; ; 
Draw; 5/2; ; ; ; ; 5/2; ; ; ; 7/3; ; ; ; ; ; ; ; 7/3; 12/5; 23/10; ; ; 12/5; ; ; ; 
META; english/efl-cup/bristol-rovers-v-cardiff; 2016-08-11 23:45:01 GMT+3; 2016-08-11 19:45; In Play; e70300-dr003
Draw; ; ; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; ; 5/7; ; 7/10; ; ; ; 10/11
Cardiff; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; 23/10; ; ; ; 
Bristol Rovers; ; ; ; ; ; ; ; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; 50/11; ; 43/10; ; ; ; 
