META; english/efl-cup/west-ham-v-chelsea; 2016-09-22 16:25:54 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
West Ham; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-09-22 20:29:25 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 5/6; ; 13/15; ; 19/20; ; 19/20; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 5/2; ; 40/17; ; 12/5; ; 40/17; ; ; ; ; ; ; 
West Ham; 10/3; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; ; 7/2; ; 56/19; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-09-23 00:25:56 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; 17/20; ; ; ; ; ; 5/6; ; ; 5/6; ; 5/6; ; 19/20; ; 5/6; ; ; ; ; ; ; 
West Ham; 15/4; 10/3; 7/2; 10/3; 18/5; ; 18/5; 16/5; 7/2; 7/2; 15/4; 7/2; 7/2; 15/4; 15/4; 7/2; 18/5; 39/10; 7/2; 3; 18/5; 37/10; 62/17; 13/4; 7/2; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 13:45:44 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 8/11; 4/5; ; 3/4; 4/5; 8/11; 4/5; 4/5; 3/4; 8/11; 4/5; 3/4; 4/5; 14/19; 3/4; 3/4; 8/11; 14/19; 4/5; 3/4; 3/4; 3/4; ; 8/11; 8/11; 8/11
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; 29/10; 29/10; 3; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 11/4; 14/5; 11/4; ; 14/5; 11/4; 14/5
West Ham; 15/4; 10/3; 7/2; 10/3; 19/5; ; 18/5; 16/5; 7/2; 7/2; 15/4; 7/2; 15/4; 15/4; 15/4; 7/2; 18/5; 39/10; 7/2; 7/2; 18/5; 37/10; 62/17; 39/10; 7/2; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 15:45:45 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 3/4; 3/4; 4/5; ; 3/4; 4/5; 8/11; 4/5; 4/5; 3/4; 8/11; 4/5; 3/4; 4/5; 14/19; 3/4; 3/4; 8/11; 14/19; 4/5; 8/11; 3/4; 4/5; ; 4/5; 4/5; 8/11
Draw; 14/5; 29/10; 29/10; 11/4; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; 29/10; 29/10; 3; 3; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 29/10; 14/5; 14/5; ; 14/5; 14/5; 3
West Ham; 15/4; 10/3; 7/2; 3; 19/5; ; 18/5; 16/5; 7/2; 7/2; 15/4; 7/2; 15/4; 15/4; 15/4; 7/2; 17/5; 39/10; 7/2; 7/2; 17/5; 37/10; 62/17; 39/10; 7/2; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 16:24:52 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 4/5; 3/4; 4/5; ; 4/5; 4/5; 8/11; 4/5; 4/5; 3/4; 3/4; 4/5; 3/4; 4/5; 10/13; 3/4; 3/4; 8/11; 10/13; 4/5; 4/5; 3/4; 4/5; ; 4/5; 4/5; 8/11
Draw ; 14/5; 29/10; 14/5; 13/5; 14/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; 59/20; 29/10; 3; 3; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 14/5; 14/5; 11/4; ; 14/5; 14/5; 3
West Ham; 15/4; 10/3; 10/3; 7/2; 19/5; ; 33/10; 16/5; 7/2; 7/2; 15/4; 7/2; 7/2; 15/4; 15/4; 7/2; 33/10; 39/10; 7/2; 7/2; 13/4; 37/10; 33/10; 39/10; 10/3; ; 7/2; 10/3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 17:45:41 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 4/5; 4/5; 17/20; ; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; 4/5; 17/20; 3/4; 4/5; 10/13; 7/9; 3/4; 8/11; 10/13; 5/6; 9/11; 7/9; 5/6; ; 5/6; 5/6; 5/6
Draw ; 14/5; 29/10; 14/5; 13/5; 13/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; 29/10; 29/10; 3; 3; 14/5; 37/13; 29/10; 14/5; 14/5; 3; 11/4; 37/13; 11/4; ; 14/5; 14/5; 3
West Ham; 15/4; 10/3; 16/5; 16/5; 17/5; ; 33/10; 16/5; 3; 10/3; 7/2; 10/3; 10/3; 10/3; 15/4; 7/2; 16/5; 39/11; 7/2; 7/2; 16/5; 57/17; 13/4; 39/11; 10/3; ; 3; 3; 3
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 18:32:55 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 4/5; 4/5; 17/20; ; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; 4/5; 17/20; 3/4; 4/5; 10/13; 7/9; 3/4; 8/11; 10/13; 5/6; 9/11; 7/9; 5/6; ; 4/5; 5/6; 5/6
Draw ; 14/5; 29/10; 14/5; 13/5; 13/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; 29/10; 29/10; 3; 3; 14/5; 37/13; 29/10; 14/5; 14/5; 3; 11/4; 37/13; 11/4; ; 14/5; 14/5; 3
West Ham; 15/4; 10/3; 10/3; 16/5; 17/5; ; 33/10; 16/5; 3; 10/3; 7/2; 10/3; 10/3; 10/3; 15/4; 7/2; 16/5; 39/11; 7/2; 7/2; 16/5; 57/17; 13/4; 39/11; 10/3; ; 7/2; 3; 3
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 19:45:44 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 4/5; 4/5; 17/20; ; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; ; 17/20; 3/4; 5/6; ; 7/9; 3/4; 8/11; 4/5; 5/6; 9/11; 7/9; 5/6; ; 4/5; 5/6; 5/6
Draw ; 14/5; 14/5; 14/5; 13/5; 13/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; ; 29/10; 3; 14/5; ; 37/13; 29/10; 14/5; 14/5; 3; 11/4; 37/13; 11/4; ; 14/5; 14/5; 3
West Ham; 15/4; 16/5; 10/3; 16/5; 17/5; ; 33/10; 16/5; 3; 10/3; 7/2; 10/3; ; 10/3; 15/4; 7/2; ; 39/11; 7/2; 7/2; 16/5; 57/17; 13/4; 39/11; 10/3; ; 7/2; 3; 3
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 20:25:11 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 4/5; 4/5; 17/20; ; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; ; 17/20; 3/4; 5/6; 4/5; 7/9; 3/4; 8/11; 4/5; 5/6; 9/11; 7/9; 5/6; ; 4/5; 5/6; 5/6
Draw ; 14/5; 14/5; 11/4; 13/5; 13/5; ; 29/10; 11/4; 14/5; 14/5; 14/5; 11/4; ; 29/10; 3; 14/5; 14/5; 37/13; 29/10; 14/5; 14/5; 3; 11/4; 37/13; 11/4; ; 14/5; 14/5; 3
West Ham; 15/4; 16/5; 10/3; 16/5; 17/5; ; 10/3; 16/5; 3; 10/3; 7/2; 10/3; ; 10/3; 15/4; 7/2; 16/5; 39/11; 7/2; 7/2; 16/5; 57/17; 13/4; 39/11; 10/3; ; 7/2; 3; 3
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 21:45:43 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 4/5; 4/5; 17/20; ; 4/5; 4/5; 4/5; 5/6; 5/6; 4/5; 4/5; 17/20; 3/4; 5/6; 4/5; 7/9; 3/4; 8/11; 4/5; 5/6; 9/11; 7/9; 5/6; ; 4/5; 5/6; 5/6
Draw ; 14/5; 14/5; 11/4; 13/5; 13/5; ; 29/10; 11/4; 14/5; 14/5; 14/5; 11/4; 57/20; 29/10; 3; 14/5; 45/17; 37/13; 29/10; 14/5; 45/17; 3; 11/4; 37/13; 11/4; ; 14/5; 14/5; 3
West Ham; 15/4; 16/5; 10/3; 16/5; 17/5; ; 10/3; 16/5; 3; 10/3; 7/2; 10/3; 10/3; 10/3; 15/4; 7/2; 13/4; 39/11; 7/2; 7/2; 13/4; 57/17; 13/4; 39/11; 10/3; ; 7/2; 3; 3
META; english/efl-cup/west-ham-v-chelsea; 2016-10-25 23:45:35 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 4/5; 4/5; 17/20; ; 4/5; 5/6; 4/5; 5/6; 5/6; 4/5; ; 4/5; 3/4; 5/6; 10/13; 7/9; 3/4; 8/11; 10/13; 5/6; 13/16; 7/9; 5/6; ; 4/5; 5/6; 5/6
Draw ; 14/5; 14/5; 11/4; 13/5; 13/5; ; 29/10; 11/4; 14/5; 14/5; 14/5; 11/4; ; 5/2; 3; 14/5; 11/4; 37/13; 29/10; 14/5; 11/4; 3; 11/4; 37/13; 11/4; ; 14/5; 14/5; 3
West Ham; 15/4; 16/5; 10/3; 3; 17/5; ; 10/3; 3; 3; 10/3; 7/2; 10/3; ; 7/2; 15/4; 7/2; 16/5; 39/11; 7/2; 7/2; 16/5; 57/17; 13/4; 39/11; 10/3; ; 7/2; 3; 3
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 00:23:44 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 4/5; 4/5; 17/20; ; 4/5; 5/6; 4/5; 5/6; 5/6; 4/5; 4/5; 4/5; 3/4; 5/6; 4/5; 7/9; 3/4; 8/11; 10/13; 5/6; 4/5; 7/9; 5/6; ; 4/5; 5/6; 5/6
Draw ; 14/5; 14/5; 11/4; 13/5; 13/5; ; 29/10; 11/4; 14/5; 14/5; 14/5; 11/4; 57/20; 5/2; 3; 14/5; 11/4; 37/13; 29/10; 14/5; 11/4; 3; 11/4; 37/13; 11/4; ; 14/5; 14/5; 3
West Ham; 15/4; 16/5; 10/3; 3; 17/5; ; 17/5; 3; 3; 10/3; 7/2; 10/3; 10/3; 7/2; 15/4; 7/2; 16/5; 39/11; 7/2; 7/2; 16/5; 57/17; 33/10; 39/11; 16/5; ; 7/2; 3; 10/3
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 00:51:51 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 4/5; 4/5; 17/20; ; 3/4; 5/6; 4/5; 5/6; 5/6; 4/5; 4/5; 4/5; 3/4; 5/6; 10/13; 7/9; 3/4; 8/11; 10/13; 5/6; 4/5; 7/9; 4/5; ; 8/11; 5/6; 5/6
Draw ; 14/5; 14/5; 14/5; 13/5; 13/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; 29/10; 13/5; 3; 14/5; 14/5; 37/13; 29/10; 14/5; 14/5; 3; 11/4; 37/13; 11/4; ; 14/5; 14/5; 3
West Ham; 15/4; 16/5; 10/3; 3; 17/5; ; 17/5; 3; 3; 10/3; 7/2; 10/3; 10/3; 17/5; 15/4; 7/2; 16/5; 39/11; 7/2; 7/2; 16/5; 57/17; 33/10; 39/11; 10/3; ; 7/2; 3; 3
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 01:45:26 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 4/5; 4/5; 17/20; ; 3/4; 5/6; 4/5; 5/6; 5/6; 4/5; 10/13; 3/4; 3/4; 5/6; 10/13; 7/9; 3/4; 8/11; 10/13; 5/6; 4/5; 7/9; 4/5; ; 4/5; 5/6; 5/6
Draw ; 14/5; 14/5; 14/5; 13/5; 13/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; 59/20; 13/5; 3; 14/5; 14/5; 37/13; 29/10; 14/5; 14/5; 3; 11/4; 37/13; 11/4; ; 14/5; 14/5; 3
West Ham; 15/4; 16/5; 10/3; 3; 17/5; ; 17/5; 3; 3; 10/3; 7/2; 10/3; 10/3; 18/5; 15/4; 7/2; 16/5; 39/11; 7/2; 7/2; 16/5; 57/17; 33/10; 39/11; 10/3; ; 7/2; 3; 3
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 03:45:26 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 3/4; 3/4; 17/20; ; 3/4; 5/6; 8/11; 5/6; 5/6; 4/5; 3/4; 3/4; 3/4; 4/5; 10/13; 7/9; 3/4; 8/11; 10/13; 5/6; 11/14; 7/9; 4/5; ; 8/11; 5/6; 8/11
Draw ; 14/5; 14/5; 14/5; 14/5; 13/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; 59/20; 13/5; 3; 3; 11/4; 37/13; 29/10; 14/5; 11/4; 3; 11/4; 37/13; 14/5; ; 14/5; 14/5; 3
West Ham; 15/4; 16/5; 17/5; 16/5; 17/5; ; 17/5; 3; 10/3; 10/3; 7/2; 10/3; 7/2; 18/5; 15/4; 7/2; 57/17; 39/11; 7/2; 7/2; 57/17; 57/17; 17/5; 39/11; 10/3; ; 7/2; 3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 04:23:16 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 3/4; 3/4; 17/20; ; 3/4; 5/6; 8/11; 5/6; 5/6; 4/5; 3/4; 3/4; 3/4; 4/5; 10/13; 7/9; 3/4; 8/11; 10/13; 5/6; 11/14; 7/9; 4/5; ; 8/11; 5/6; 8/11
Draw ; 14/5; 14/5; 14/5; 14/5; 13/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; 59/20; 13/5; 3; 3; 11/4; 37/13; 29/10; 14/5; 11/4; 3; 11/4; 37/13; 14/5; ; 14/5; 14/5; 3
West Ham; 15/4; 16/5; 17/5; 16/5; 17/5; ; 7/2; 3; 10/3; 10/3; 7/2; 10/3; 7/2; 18/5; 15/4; 7/2; 57/17; 39/11; 7/2; 7/2; 57/17; 57/17; 17/5; 39/11; 10/3; ; 7/2; 3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 05:45:21 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 3/4; 3/4; 17/20; ; 3/4; 5/6; 8/11; 5/6; 5/6; 4/5; 10/13; 3/4; 3/4; 4/5; 10/13; 7/9; 3/4; 8/11; 10/13; 5/6; 11/14; 7/9; 4/5; ; 8/11; 5/6; 8/11
Draw ; 14/5; 14/5; 14/5; 14/5; 13/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; 29/10; 13/5; 3; 3; 11/4; 37/13; 29/10; 14/5; 11/4; 3; 11/4; 37/13; 14/5; ; 14/5; 14/5; 3
West Ham; 15/4; 16/5; 17/5; 16/5; 17/5; ; 17/5; 3; 10/3; 10/3; 7/2; 10/3; 7/2; 18/5; 15/4; 7/2; 57/17; 39/11; 7/2; 7/2; 57/17; 57/17; 17/5; 39/11; 10/3; ; 7/2; 3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 06:30:43 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 3/4; 3/4; 17/20; ; 3/4; 5/6; 8/11; 5/6; 5/6; 4/5; 3/4; 3/4; 3/4; 4/5; 10/13; 7/9; 3/4; 8/11; 10/13; 5/6; 7/9; 7/9; 4/5; ; 8/11; 5/6; 8/11
Draw ; 14/5; 14/5; 29/10; 14/5; 13/5; ; 3; 11/4; 14/5; 14/5; 14/5; 11/4; 59/20; 13/5; 3; 3; 11/4; 37/13; 29/10; 14/5; 11/4; 3; 37/13; 37/13; 14/5; ; 14/5; 14/5; 3
West Ham; 15/4; 16/5; 17/5; 16/5; 17/5; ; 18/5; 3; 10/3; 10/3; 7/2; 10/3; 7/2; 18/5; 15/4; 7/2; 57/17; 39/11; 7/2; 7/2; 57/17; 57/17; 39/11; 39/11; 10/3; ; 7/2; 3; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 07:45:21 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 4/5; 3/4; 3/4; 17/20; ; 3/4; 5/6; 8/11; 3/4; 5/6; 4/5; 3/4; 3/4; 3/4; 4/5; 14/19; 7/9; 3/4; 8/11; 14/19; 5/6; 7/9; 7/9; 4/5; ; 8/11; ; 8/11
Draw ; 14/5; 14/5; 29/10; 14/5; 13/5; ; 3; 11/4; 14/5; 3; 14/5; 11/4; 59/20; 13/5; 3; 3; 11/4; 37/13; 29/10; 14/5; 11/4; 3; 37/13; 37/13; 14/5; ; 14/5; ; 3
West Ham; 15/4; 16/5; 17/5; 16/5; 17/5; ; 18/5; 3; 10/3; 37/10; 7/2; 10/3; 7/2; 18/5; 15/4; 7/2; 38/11; 39/11; 7/2; 7/2; 38/11; 57/17; 39/11; 39/11; 10/3; ; 7/2; ; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 08:23:09 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 4/5; 3/4; 3/4; 17/20; ; 3/4; 5/6; 8/11; 3/4; 5/6; 4/5; 3/4; 3/4; 3/4; 4/5; 14/19; 7/9; 3/4; 8/11; 14/19; 5/6; 7/9; 7/9; 3/4; ; 8/11; ; 8/11
Draw ; 16/5; 14/5; 29/10; 14/5; 13/5; ; 3; 11/4; 14/5; 3; 14/5; 11/4; 59/20; 13/5; 3; 3; 11/4; 37/13; 29/10; 14/5; 11/4; 3; 37/13; 37/13; 14/5; ; 14/5; ; 3
West Ham; 15/4; 16/5; 17/5; 16/5; 17/5; ; 18/5; 3; 10/3; 37/10; 7/2; 10/3; 7/2; 18/5; 15/4; 7/2; 38/11; 39/11; 7/2; 7/2; 38/11; 57/17; 39/11; 39/11; 7/2; ; 7/2; ; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 09:45:21 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 4/5; 3/4; 3/4; 17/20; ; 3/4; 5/6; 8/11; 3/4; 4/5; 4/5; 10/13; 3/4; 3/4; 4/5; 14/19; 7/9; 3/4; 8/11; 14/19; 5/6; 7/9; 7/9; 3/4; ; 8/11; ; 8/11
Draw ; 16/5; 14/5; 29/10; 14/5; 13/5; ; 31/10; 11/4; 14/5; 3; 14/5; 11/4; 3; 13/5; 3; 3; 14/5; 37/13; 29/10; 14/5; 14/5; 3; 37/13; 37/13; 14/5; ; 14/5; ; 3
West Ham; 15/4; 16/5; 17/5; 16/5; 17/5; ; 7/2; 3; 10/3; 37/10; 7/2; 10/3; 7/2; 18/5; 15/4; 7/2; 38/11; 39/11; 7/2; 7/2; 38/11; 57/17; 39/11; 39/11; 7/2; ; 7/2; ; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 11:45:23 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 3/4; 8/11; 3/4; 4/5; ; 8/11; 4/5; 8/11; 3/4; 3/4; 4/5; 10/13; 3/4; 3/4; 4/5; 5/7; 7/9; 3/4; 8/11; 5/7; 5/6; 3/4; 7/9; 3/4; ; 8/11; 8/11; 8/11
Draw ; 16/5; 29/10; 29/10; 11/4; 11/4; ; 31/10; 11/4; 14/5; 3; 3; 11/4; 3; 16/5; 3; 3; 37/13; 37/13; 29/10; 14/5; 37/13; 3; 56/19; 37/13; 3; ; 3; ; 3
West Ham; 15/4; 10/3; 7/2; 7/2; 7/2; ; 18/5; 16/5; 7/2; 7/2; 7/2; 10/3; 7/2; 15/4; 15/4; 7/2; 39/11; 39/11; 7/2; 7/2; 39/11; 57/17; 62/17; 39/11; 7/2; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 12:25:02 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 3/4; 3/4; 8/11; 4/5; ; 8/11; 4/5; 8/11; 3/4; 3/4; 4/5; 8/11; 3/4; 8/11; 4/5; 5/7; 7/9; 3/4; 8/11; 5/7; 5/6; 3/4; 7/9; 3/4; ; 8/11; 8/11; 8/11
Draw ; 16/5; 29/10; 3; 14/5; 11/4; ; 31/10; 11/4; 14/5; 3; 3; 11/4; 3; 16/5; 16/5; 3; 37/13; 37/13; 29/10; 14/5; 37/13; 3; 56/19; 37/13; 3; ; 3; ; 3
West Ham; 15/4; 10/3; 37/10; 7/2; 7/2; ; 18/5; 16/5; 7/2; 7/2; 7/2; 10/3; 15/4; 15/4; 15/4; 7/2; 7/2; 39/11; 7/2; 7/2; 39/11; 57/17; 62/17; 39/11; 7/2; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 12:58:00 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 3/4; 3/4; 8/11; 4/5; ; 8/11; 4/5; 8/11; 3/4; 3/4; 3/4; 3/4; 3/4; 8/11; 4/5; 5/7; 7/9; 3/4; 8/11; 5/7; 7/9; 14/19; 7/9; 3/4; ; 8/11; 8/11; 8/11
Draw ; 16/5; 29/10; 3; 14/5; 11/4; ; 31/10; 11/4; 14/5; 3; 3; 11/4; 3; 16/5; 16/5; 3; 37/13; 37/13; 29/10; 14/5; 37/13; 31/10; 56/19; 37/13; 3; ; 3; ; 3
West Ham; 15/4; 10/3; 15/4; 7/2; 7/2; ; 15/4; 16/5; 7/2; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 39/11; 7/2; 7/2; 7/2; 62/17; 37/10; 39/11; 7/2; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 13:45:27 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 8/11; 3/4; 8/11; 4/5; ; 8/11; 4/5; 8/11; 3/4; 3/4; 3/4; 8/11; 3/4; 8/11; 4/5; 5/7; 7/9; 3/4; 8/11; 5/7; 7/9; 14/19; 7/9; 3/4; ; 8/11; 8/11; 8/11
Draw ; 16/5; 29/10; 3; 14/5; 11/4; ; 31/10; 11/4; 14/5; 3; 3; 11/4; 3; 16/5; 16/5; 3; 37/13; 37/13; 29/10; 14/5; 37/13; 31/10; 56/19; 37/13; 3; ; 3; ; 3
West Ham; 15/4; 7/2; 37/10; 7/2; 7/2; ; 18/5; 16/5; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 15/4; 7/2; 7/2; 39/11; 7/2; 7/2; 7/2; 62/17; 37/10; 39/11; 7/2; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 15:45:22 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 8/11; 3/4; 8/11; 4/5; ; 8/11; 4/5; 8/11; 3/4; 3/4; 3/4; 3/4; 3/4; 8/11; 4/5; 5/7; 7/9; 3/4; 8/11; 5/7; 7/9; 3/4; 7/9; 3/4; ; 8/11; 8/11; 8/11
Draw ; 16/5; 29/10; 3; 14/5; 11/4; ; 31/10; 11/4; 14/5; 3; 3; 11/4; 3; 16/5; 16/5; 3; 29/10; 37/13; 29/10; 14/5; 29/10; 31/10; 58/19; 37/13; 3; ; 3; ; 3
West Ham; 15/4; 7/2; 15/4; 7/2; 7/2; ; 18/5; 16/5; 7/2; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 39/11; 7/2; 7/2; 7/2; 62/17; 7/2; 39/11; 7/2; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 16:24:41 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 8/11; 3/4; 8/11; 4/5; ; 7/10; 4/5; 8/11; 3/4; 3/4; 3/4; 3/4; 3/4; 8/11; 4/5; 5/7; 7/9; 3/4; 8/11; 5/7; 10/13; 3/4; 7/9; 3/4; ; 8/11; 8/11; 8/11
Draw ; 16/5; 29/10; 3; 3; 11/4; ; 31/10; 11/4; 14/5; 3; 3; 11/4; 3; 16/5; 16/5; 3; 29/10; 37/13; 29/10; 14/5; 29/10; 41/13; 58/19; 37/13; 3; ; 3; ; 3
West Ham; 15/4; 7/2; 15/4; 10/3; 7/2; ; 15/4; 16/5; 7/2; 7/2; 7/2; 7/2; 7/2; 15/4; 15/4; 7/2; 7/2; 39/11; 7/2; 7/2; 7/2; 62/17; 7/2; 39/11; 7/2; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 17:45:21 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 7/10; 3/4; 8/11; 4/5; ; 7/10; 4/5; 8/11; 3/4; 3/4; 3/4; ; 3/4; 8/11; 4/5; 5/7; 13/17; 3/4; 8/11; 5/7; 13/17; 14/19; 13/17; 3/4; ; 8/11; 8/11; 8/11
Draw ; 16/5; 29/10; 3; 11/4; 11/4; ; 31/10; 11/4; 14/5; 3; 3; 11/4; ; 16/5; 16/5; 3; 29/10; 14/5; 29/10; 3; 29/10; 41/13; 88/29; 3; 3; ; 3; ; 3
West Ham; 15/4; 7/2; 15/4; 15/4; 7/2; ; 15/4; 16/5; 7/2; 7/2; 7/2; 7/2; ; 15/4; 15/4; 7/2; 7/2; 15/4; 7/2; 7/2; 7/2; 15/4; 39/11; 7/2; 7/2; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 18:34:01 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 7/10; 3/4; 7/10; 8/11; ; 7/10; 4/5; 4/6; 3/4; 8/11; 3/4; 8/11; 3/4; 8/11; 13/18; 5/7; 13/17; 3/4; 8/11; 5/7; 13/17; 8/11; 13/17; 3/4; ; 8/11; 8/11; 8/11
Draw ; 16/5; 29/10; 3; 3; 3; ; 31/10; 11/4; 3; 3; 3; 11/4; 3; 16/5; 16/5; 31/10; 29/10; 3; 29/10; 3; 29/10; 41/13; 58/19; 3; 3; ; 3; ; 3
West Ham; 15/4; 7/2; 19/5; 7/2; 18/5; ; 19/5; 16/5; 7/2; 7/2; 15/4; 7/2; 15/4; 15/4; 15/4; 4; 7/2; 7/2; 7/2; 7/2; 7/2; 15/4; 39/11; 7/2; 7/2; ; 7/2; 7/2; 7/2
META; english/efl-cup/west-ham-v-chelsea; 2016-10-26 19:45:21 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 7/10; 8/11; 7/10; 8/11; ; 7/10; 4/5; 4/6; 8/11; 8/11; 3/4; 8/11; 3/4; 8/11; 8/11; 9/13; 8/11; 3/4; 8/11; 9/13; 3/4; 14/19; 8/11; 3/4; ; 8/11; 8/11; 8/11
