META; english/efl-cup/accrington-v-bradford; 2016-07-29 00:21:30 GMT+3; 2016-08-10 19:45; e70300-dr003
Bradford; 11/10; 6/5; 6/5; 6/5; ; 5/4; 6/5; 6/5; ; 6/5; 5/4; 6/5; ; 23/20; ; 5/4; 6/5; 6/5; 6/5; 6/5; 15/13; 13/10; 15/13; ; 10/9; ; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; ; 23/10; 9/4; 23/10; ; 9/4; ; 23/10; 11/5; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 15:45:17 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 5/4; 13/10; ; 13/10; 13/10; 6/5; ; 6/5; 5/4; 13/10; ; 5/4; ; 13/10; 5/4; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; ; 5/4; 23/20; 
Accrington; 11/5; 21/10; 43/20; 21/10; ; 9/4; 11/5; 21/10; ; 9/4; 11/5; 21/10; ; 21/10; ; 11/5; 2; 9/4; 9/4; 9/4; 28/13; 40/17; 11/5; ; 2; 2; 
Draw; 12/5; 9/4; 11/5; 23/10; ; 12/5; 12/5; 9/4; ; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; 11/5; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 16:20:33 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 5/4; 13/10; ; 27/20; 13/10; 6/5; 5/4; 6/5; 5/4; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 6/5; 6/5; 5/4; 13/10; 5/4; ; 5/4; 23/20; 
Accrington; 11/5; 21/10; 43/20; 21/10; ; 9/4; 11/5; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; 28/13; 40/17; 11/5; ; 2; 2; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 12/5; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 23/10; ; 23/10; 12/5; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 17:45:19 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 5/4; 13/10; ; 11/8; 13/10; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 6/5; 6/5; 5/4; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 43/20; 11/5; ; 11/5; 11/5; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; 28/13; 40/17; 21/10; ; 2; 19/10; 
Draw; 12/5; 9/4; 43/20; 11/5; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 18:27:11 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 6/5; 6/5; 5/4; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 11/5; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; 28/13; 40/17; 21/10; ; 2; 19/10; 
Draw; 12/5; 9/4; 43/20; 11/5; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 19:45:17 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 6/5; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; 28/13; 40/17; 21/10; ; 2; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 20:21:24 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 6/5; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 9/4; 9/4; 28/13; 40/17; 21/10; ; 2; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 9/4; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 21:45:15 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 13/10; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 21/10; 9/4; 28/13; 40/17; 21/10; ; 2; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-08 23:45:15 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 13/10; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 21/10; 9/4; 28/13; 40/17; 21/10; ; 21/10; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 00:20:46 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 13/10; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 21/10; 9/4; 28/13; 40/17; 21/10; ; 21/10; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 00:44:00 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 13/10; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 21/10; 9/4; 28/13; 40/17; 21/10; ; 21/10; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 01:45:12 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 13/10; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 21/10; 9/4; 28/13; 40/17; 21/10; ; 21/10; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 2; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 03:45:12 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 13/10; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 21/10; 9/4; 28/13; 40/17; 21/10; ; 21/10; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 04:20:54 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 13/10; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 21/10; 9/4; 28/13; 40/17; 21/10; ; 21/10; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 05:45:12 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 13/10; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 21/10; 9/4; 28/13; 40/17; 21/10; ; 21/10; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 06:28:04 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 27/20; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 13/10; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 21/10; 9/4; 28/13; 40/17; 21/10; ; 21/10; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 07:45:12 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 5/4; ; 13/10; 13/10; 6/5; 13/10; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 21/10; ; 11/5; 11/5; 9/4; 21/10; 9/4; 28/13; 40/17; 21/10; ; 21/10; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 08:20:48 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 13/10; ; 13/10; 13/10; 6/5; 13/10; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 41/20; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 2; ; 11/5; 11/5; 9/4; 21/10; 9/4; 28/13; 40/17; 21/10; ; 21/10; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 09:45:15 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 13/10; 13/10; ; 11/8; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 13/10; ; 13/10; 13/10; 6/5; 13/10; 6/5; 13/10; 13/10; 13/10; ; 5/4; 6/5; 
Accrington; 11/5; 21/10; 21/10; 21/10; ; 11/5; 85/40; 21/10; 9/4; 9/4; 21/10; 21/10; ; 2; ; 11/5; 11/5; 9/4; 21/10; 9/4; 28/13; 40/17; 21/10; ; 21/10; 19/10; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 23/10; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 11:45:19 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 13/10; 27/20; 13/10; ; 7/5; 11/8; 6/5; 5/4; 6/5; 13/10; 13/10; ; 13/10; ; 13/10; 13/10; 6/5; 13/10; 6/5; 23/17; 13/10; 23/17; ; 7/5; 13/10; 
Accrington; 11/5; 21/10; 2; 21/10; ; 21/10; 21/10; 21/10; 9/4; 9/4; 2; 21/10; ; 2; ; 11/5; 11/5; 9/4; 21/10; 9/4; 39/19; 40/17; 2; ; 21/10; 2; 
Draw; 12/5; 9/4; 43/20; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 12:21:40 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 11/8; 27/20; 11/8; ; 7/5; 11/8; 6/5; 5/4; 23/17; 13/10; 11/8; ; 13/10; ; 13/10; 13/10; 23/17; 13/10; 27/20; 23/17; 13/10; 23/17; ; 11/8; 13/10; 
Accrington; 11/5; 2; 2; 2; ; 21/10; 21/10; 21/10; 9/4; 2; 2; 2; ; 2; ; 11/5; 11/5; 2; 21/10; 2; 39/19; 40/17; 2; ; 21/10; 19/10; 
Draw; 12/5; 23/10; 43/20; 9/4; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 23/10; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 12:49:29 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 11/8; 11/8; 27/20; 11/8; ; 7/5; 11/8; 6/5; 5/4; 23/17; 13/10; 11/8; ; 13/10; ; 13/10; 13/10; 23/17; 13/10; 27/20; 23/17; 11/8; 23/17; ; 11/8; 13/10; 
Accrington; 11/5; 2; 2; 2; ; 21/10; 21/10; 21/10; 9/4; 2; 2; 2; ; 2; ; 11/5; 11/5; 2; 21/10; 2; 39/19; 20/9; 2; ; 21/10; 19/10; 
Draw; 12/5; 23/10; 43/20; 9/4; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 23/10; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 13:45:12 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 7/5; 11/8; 27/20; 11/8; ; 7/5; 11/8; 6/5; 5/4; 23/17; 11/8; 11/8; ; 13/10; ; 13/10; 13/10; 23/17; 13/10; 27/20; 23/17; 11/8; 23/17; ; 11/8; 13/10; 
Accrington; 11/5; 2; 2; 2; ; 21/10; 21/10; 21/10; 9/4; 2; 2; 2; ; 2; ; 11/5; 11/5; 2; 21/10; 2; 39/19; 20/9; 2; ; 21/10; 19/10; 
Draw; 12/5; 23/10; 43/20; 9/4; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 23/10; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 15:45:13 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 7/5; 11/8; 11/8; 7/5; ; 7/5; 11/8; 6/5; 5/4; 23/17; 13/10; 11/8; ; 13/10; ; 13/10; 13/10; 23/17; 13/10; 27/20; 23/17; 25/18; 23/17; ; 11/8; 13/10; 7/5
Accrington; 11/5; 2; 2; 2; ; 21/10; 21/10; 21/10; 9/4; 2; 2; 2; ; 2; ; 11/5; 11/5; 2; 21/10; 2; 39/19; 11/5; 2; ; 2; 19/10; 21/10
Draw; 12/5; 23/10; 43/20; 9/4; ; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/efl-cup/accrington-v-bradford; 2016-08-09 16:21:37 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 7/5; 11/8; 27/20; 7/5; ; 7/5; 11/8; 6/5; 5/4; 23/17; 13/10; 11/8; ; 13/10; ; 13/10; 13/10; 23/17; 13/10; 27/20; 23/17; 25/18; 7/5; ; 11/8; 27/20; 7/5
Accrington; 11/5; 2; 2; 2; ; 21/10; 21/10; 21/10; 9/4; 2; 2; 2; ; 2; ; 11/5; 11/5; 2; 21/10; 2; 39/19; 11/5; 39/19; ; 2; 19/10; 21/10
Draw; 12/5; 23/10; 43/20; 9/4; ; 23/10; 12/5; 9/4; 9/4; 23/10; 23/10; 23/10; ; 9/4; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/accrington-v-bradford; 2016-08-09 17:45:13 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 7/5; 11/8; 27/20; 11/8; ; 7/5; 7/5; 6/5; 13/10; 23/17; 13/10; 7/5; ; 27/20; ; 27/20; 13/10; 23/17; 13/10; 27/20; 23/17; 24/17; 7/5; ; 11/8; 13/10; 7/5
Accrington; 11/5; 2; 41/20; 2; ; 21/10; 85/40; 21/10; 2; 2; 2; 2; ; 21/10; ; 21/10; 11/5; 2; 21/10; 2; 39/19; 41/19; 39/19; ; 2; 19/10; 21/10
Draw; 12/5; 9/4; 21/10; 9/4; ; 23/10; 23/10; 9/4; 9/4; 23/10; 9/4; 9/4; ; 23/10; ; 23/10; 12/5; 23/10; 11/5; 23/10; 9/4; 12/5; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/accrington-v-bradford; 2016-08-09 18:30:52 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 7/5; 11/8; 11/8; 11/8; ; 7/5; ; 6/5; 13/10; 23/17; 13/10; 11/8; ; 27/20; ; 27/20; 13/10; 23/17; 13/10; 27/20; 23/17; 24/17; 7/5; ; 11/8; 13/10; 7/5
Accrington; 11/5; 2; 41/20; 2; ; 21/10; ; 21/10; 2; 2; 2; 2; ; 21/10; ; 21/10; 11/5; 2; 21/10; 2; 39/19; 41/19; 39/19; ; 2; 19/10; 21/10
Draw; 12/5; 9/4; 21/10; 23/10; ; 23/10; ; 9/4; 9/4; 23/10; 9/4; 9/4; ; 23/10; ; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; 12/5; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/accrington-v-bradford; 2016-08-09 19:45:18 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 7/5; 11/8; 11/8; 11/8; ; 7/5; 11/8; 6/5; 13/10; 23/17; 13/10; 11/8; ; 27/20; ; 27/20; 13/10; 23/17; 13/10; 27/20; 23/17; 24/17; 7/5; ; 11/8; 13/10; 7/5
Accrington; 11/5; 2; 41/20; 2; ; 21/10; 21/10; 21/10; 2; 2; 2; 2; ; 21/10; ; 21/10; 11/5; 2; 21/10; 2; 39/19; 41/19; 39/19; ; 21/10; 19/10; 11/5
Draw; 12/5; 9/4; 21/10; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 23/10; ; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; 12/5; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/accrington-v-bradford; 2016-08-09 20:21:34 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; 7/5; 11/8; 11/8; 11/8; ; 29/20; 11/8; 6/5; 13/10; 23/17; 7/5; 11/8; ; 27/20; ; 27/20; 11/8; 23/17; 13/10; 27/20; 7/5; 24/17; 7/5; ; 7/5; 13/10; 7/5
Accrington; 11/5; 2; 2; 2; ; 41/20; 21/10; 21/10; 2; 2; 19/10; 2; ; 21/10; ; 21/10; 11/5; 2; 21/10; 2; 37/19; 41/19; 39/19; ; 2; 19/10; 21/10
Draw; 12/5; 9/4; 21/10; 23/10; ; 23/10; 12/5; 9/4; 9/4; 23/10; 9/4; 9/4; ; 23/10; ; 23/10; 9/4; 23/10; 11/5; 23/10; 11/5; 12/5; 40/17; ; 23/10; 21/10; 12/5
META; english/efl-cup/accrington-v-bradford; 2016-08-09 21:45:12 GMT+3; 2016-08-09 19:45; e70300-dr003
Bradford; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; 
Accrington; ; ; ; ; ; 27/10; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; ; ; ; ; ; ; 
META; english/efl-cup/accrington-v-bradford; 2016-08-09 23:45:12 GMT+3; 2016-08-09 19:45; In Play; e70300-dr003
Draw; 1/4; ; ; ; ; ; ; 11/10; ; ; ; 1/2; ; ; ; ; ; ; ; ; 19/20; ; ; ; ; ; 
Bradford; 7/2; ; ; ; ; ; ; 10/11; ; ; ; 21/10; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; 
Accrington; 20; ; ; ; ; ; ; 7; ; ; ; 12; ; ; ; ; ; ; ; ; 15/2; ; ; ; ; ; 
