META; english/efl-cup/man-utd-v-man-city; 2016-09-22 16:25:45 GMT+3; 2016-10-25 19:45; e70300-dr003
Man Utd; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Man City; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-09-22 20:29:10 GMT+3; 2016-10-25 19:45; e70300-dr003
Man Utd; 8/5; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; 13/8; ; 6/4; ; 6/4; ; 16/11; ; ; ; ; ; ; 
Man City; 17/10; ; ; ; ; ; ; ; ; ; ; ; 13/8; ; ; 7/4; ; 8/5; ; 28/17; ; 8/5; ; ; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 9/4; ; 9/4; ; 12/5; ; 40/17; ; ; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-09-23 00:25:48 GMT+3; 2016-10-25 19:45; e70300-dr003
Man Utd; 8/5; ; ; ; ; ; 8/5; ; ; ; ; ; 6/4; ; ; 13/8; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Man Utd; 8/5; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 6/4; 6/4; 13/8; 8/5; 13/8; 8/5; 6/4; 8/5; 8/5; 17/11; 8/5; 17/11; 8/5; 17/11; 48/29; 22/15; 8/5; 8/5; ; 13/8; 8/5; 13/8
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 20/11; 9/5; 7/4; 9/5; 15/8; 9/5; 9/5; 7/4; 17/10; 19/10; 15/8; 17/10; 9/5; 17/10; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 7/4; 17/10; 7/4
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 9/4; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 06:32:45 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 6/4; 6/4; 13/8; 8/5; 13/8; 8/5; 6/4; 8/5; 8/5; 17/11; 8/5; 17/11; 8/5; 17/11; 48/29; 22/15; 8/5; 8/5; ; 13/8; 8/5; 13/8
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 20/11; 9/5; 7/4; 9/5; 15/8; 9/5; 9/5; 7/4; 17/10; 19/10; 15/8; 17/10; 9/5; 17/10; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 7/4; 17/10; 7/4
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 9/4; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 07:45:55 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 6/4; 6/4; 13/8; 8/5; 13/8; 8/5; 6/4; 8/5; 8/5; 17/11; 8/5; 17/11; 8/5; 17/11; 48/29; 22/15; 8/5; 8/5; ; 13/8; 8/5; 13/8
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 20/11; 9/5; 7/4; 9/5; 15/8; 9/5; 9/5; 7/4; 17/10; 19/10; 15/8; 17/10; 9/5; 17/10; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 7/4; 17/10; 7/4
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 9/4; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 08:24:23 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 13/8; 8/5; 13/8; 13/8; 8/5; 6/4; 6/4; 13/8; 8/5; 13/8; 8/5; 6/4; 8/5; 8/5; 17/11; 8/5; 17/11; 8/5; 17/11; 48/29; 8/5; 8/5; 8/5; ; 13/8; 8/5; 13/8
Man City; 19/10; 9/5; 7/4; 7/4; 15/8; 20/11; 7/4; 7/4; 9/5; 15/8; 9/5; 9/5; 7/4; 17/10; 19/10; 15/8; 17/10; 9/5; 17/10; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 7/4; 17/10; 7/4
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 40/17; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 09:45:45 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 13/8; 8/5; 13/8; 13/8; 8/5; 6/4; 6/4; 13/8; 8/5; 13/8; 8/5; 6/4; 8/5; 8/5; 17/11; 8/5; 17/11; 8/5; 17/11; 48/29; 8/5; 8/5; 8/5; ; 13/8; 8/5; 13/8
Man City; 19/10; 9/5; 7/4; 7/4; 15/8; 20/11; 7/4; 7/4; 9/5; 15/8; 9/5; 9/5; 7/4; 17/10; 19/10; 15/8; 17/10; 9/5; 17/10; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 7/4; 17/10; 7/4
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 40/17; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 11:45:45 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 13/8; 8/5; 13/8; 13/8; 8/5; 6/4; 6/4; 13/8; 8/5; 13/8; 8/5; 17/10; 8/5; 8/5; 17/11; 8/5; 28/17; 8/5; 17/11; 28/17; 8/5; 8/5; 8/5; ; 13/8; 11/8; 13/8
Man City; 19/10; 9/5; 7/4; 7/4; 15/8; 20/11; 7/4; 7/4; 9/5; 15/8; 9/5; 9/5; 7/4; 9/5; 19/10; 15/8; 17/10; 9/5; 9/5; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 7/4; 7/4; 7/4
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 40/17; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 12:26:01 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 17/10; 6/4; 13/8; 31/20; 13/8; 13/8; 8/5; 6/4; 6/4; 17/10; 8/5; 13/8; 8/5; 17/10; 8/5; 8/5; 17/11; 8/5; 28/17; 8/5; 17/11; 28/17; 8/5; 8/5; 13/8; ; 13/8; 13/8; 13/8
Man City; 9/5; 9/5; 7/4; 17/10; 15/8; 20/11; 7/4; 7/4; 9/5; 7/4; 9/5; 9/5; 7/4; 9/5; 19/10; 9/5; 17/10; 9/5; 9/5; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 9/5; 7/4; 9/5
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 40/17; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 13:01:26 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 17/10; 6/4; 13/8; 31/20; 13/8; 13/8; 8/5; 6/4; 6/4; 17/10; 13/8; 13/8; 8/5; 17/10; 8/5; 8/5; 17/11; 8/5; 28/17; 8/5; 17/11; 28/17; 8/5; 8/5; 13/8; ; 13/8; 6/4; 13/8
Man City; 9/5; 9/5; 7/4; 17/10; 15/8; 20/11; 7/4; 7/4; 9/5; 7/4; 9/5; 9/5; 7/4; 9/5; 19/10; 9/5; 17/10; 9/5; 9/5; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 7/4; 7/4; 9/5
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 40/17; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 13:45:46 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 17/10; 6/4; 13/8; 31/20; 13/8; 13/8; 8/5; 6/4; 6/4; 17/10; 13/8; 13/8; 8/5; 17/10; 17/10; 8/5; 17/11; 8/5; 28/17; 8/5; 17/11; 28/17; 8/5; 8/5; 13/8; ; 13/8; 6/4; 13/8
Man City; 9/5; 9/5; 7/4; 17/10; 15/8; 20/11; 7/4; 7/4; 9/5; 7/4; 9/5; 9/5; 7/4; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 9/5; 7/4; 9/5
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 40/17; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 15:45:48 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 17/10; 6/4; 13/8; 17/10; 7/4; 5/3; 13/8; 6/4; 13/8; 17/10; 13/8; 13/8; 8/5; 17/10; 17/10; 8/5; 8/5; 8/5; 28/17; 8/5; 8/5; 28/17; 29/18; 8/5; 17/10; ; 13/8; 13/8; 17/10
Man City; 9/5; 9/5; 7/4; 9/5; 7/4; 7/4; 7/4; 7/4; 13/8; 7/4; 9/5; 9/5; 7/4; 9/5; 9/5; 9/5; 28/17; 9/5; 9/5; 9/5; 28/17; 24/13; 32/19; 9/5; 7/4; ; 7/4; 17/10; 17/10
Draw; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 12/5; 40/17; 23/10; ; 9/4; 11/5; 23/10
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 16:24:55 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 17/10; 6/4; 13/8; 17/10; 7/4; 13/8; 8/5; 6/4; 13/8; 17/10; 17/10; 13/8; 33/20; 13/8; 17/10; 8/5; 8/5; 8/5; 28/17; 8/5; 8/5; 28/17; 11/7; 8/5; 13/8; ; 13/8; 8/5; 13/8
Man City; 9/5; 9/5; 7/4; 9/5; 7/4; 20/11; 7/4; 7/4; 13/8; 7/4; 7/4; 9/5; 17/10; 9/5; 9/5; 9/5; 17/10; 9/5; 9/5; 9/5; 17/10; 24/13; 19/11; 9/5; 9/5; ; 9/5; 9/5; 9/5
Draw; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 12/5; 12/5; 40/17; 23/10; ; 9/4; 11/5; 23/10
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 17:45:43 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 17/10; 6/4; 13/8; 17/10; 7/4; 13/8; 8/5; 6/4; 13/8; 17/10; 17/10; 13/8; 8/5; 13/8; 17/10; 8/5; 8/5; 17/11; 28/17; 6/4; 8/5; 17/10; 11/7; 17/11; 13/8; ; 13/8; 6/4; 13/8
Man City; 9/5; 9/5; 7/4; 9/5; 7/4; 20/11; 7/4; 7/4; 13/8; 7/4; 7/4; 9/5; 7/4; 9/5; 9/5; 9/5; 17/10; 24/13; 9/5; 9/5; 17/10; 9/5; 19/11; 24/13; 9/5; ; 9/5; 9/5; 9/5
Draw; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 12/5; 12/5; 40/17; 23/10; ; 9/4; 11/5; 23/10
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 18:32:57 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 17/10; 6/4; 13/8; 17/10; 7/4; 13/8; 8/5; 6/4; 13/8; 17/10; 17/10; 13/8; 8/5; 13/8; 17/10; 8/5; 17/11; 17/11; 28/17; 6/4; 17/11; 17/10; 11/7; 17/11; 13/8; ; 13/8; 6/4; 13/8
Man City; 9/5; 9/5; 7/4; 9/5; 7/4; 20/11; 7/4; 7/4; 13/8; 7/4; 7/4; 9/5; 7/4; 9/5; 9/5; 9/5; 17/10; 24/13; 9/5; 9/5; 17/10; 9/5; 19/11; 24/13; 9/5; ; 9/5; 9/5; 9/5
Draw; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 12/5; 12/5; 40/17; 23/10; ; 9/4; 11/5; 23/10
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 19:45:46 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 17/10; 6/4; 13/8; 17/10; 7/4; 13/8; 8/5; 6/4; 13/8; 17/10; 17/10; 13/8; 8/5; 13/8; 17/10; 8/5; ; 17/11; 28/17; 6/4; 17/11; 17/10; 27/17; 17/11; 13/8; ; 13/8; 6/4; 13/8
Man City; 9/5; 9/5; 7/4; 9/5; 7/4; 20/11; 7/4; 7/4; 13/8; 7/4; 7/4; 9/5; 7/4; 9/5; 9/5; 9/5; ; 24/13; 9/5; 9/5; 17/10; 9/5; 30/17; 24/13; 9/5; ; 9/5; 9/5; 9/5
Draw; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; ; 40/17; 12/5; 23/10; 9/4; 12/5; 23/10; 40/17; 23/10; ; 9/4; 11/5; 23/10
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 20:25:14 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 17/10; 6/4; 13/8; 17/10; 7/4; 13/8; 8/5; 6/4; 13/8; 17/10; 17/10; 13/8; 8/5; 13/8; 17/10; 8/5; 17/11; 17/11; 28/17; 6/4; 17/11; 5/3; 27/17; 17/11; 13/8; ; 13/8; 6/4; 13/8
Man City; 9/5; 9/5; 7/4; 9/5; 7/4; 20/11; 7/4; 7/4; 13/8; 7/4; 7/4; 9/5; 7/4; 9/5; 9/5; 9/5; 17/10; 24/13; 9/5; 9/5; 17/10; 35/19; 30/17; 24/13; 9/5; ; 9/5; 9/5; 9/5
Draw; 12/5; 23/10; 9/4; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 12/5; 23/10; 40/17; 23/10; ; 9/4; 11/5; 23/10
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 21:45:46 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 17/10; 6/4; 13/8; 13/8; 7/4; 13/8; 8/5; 6/4; 13/8; 17/10; 17/10; 13/8; 8/5; 13/8; 17/10; 8/5; 17/11; 17/11; 28/17; 6/4; 17/11; 5/3; 27/17; 17/11; 13/8; ; 13/8; 6/4; 13/8
Man City; 9/5; 9/5; 7/4; 9/5; 7/4; 20/11; 7/4; 7/4; 13/8; 7/4; 7/4; 9/5; 7/4; 9/5; 9/5; 9/5; 17/10; 24/13; 9/5; 9/5; 17/10; 35/19; 30/17; 24/13; 9/5; ; 7/4; 9/5; 9/5
Draw; 12/5; 23/10; 9/4; 9/4; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 23/10; ; 9/4; 11/5; 23/10
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 23:45:37 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 13/8; 6/4; 13/8; 31/20; 13/8; 31/20; 6/4; 8/5; 6/4; 17/10; 8/5; 13/8; 31/20; 6/4; 17/10; 8/5; 6/4; 17/11; 17/11; 6/4; 6/4; 29/18; 14/9; 17/11; 6/4; ; 6/4; 6/4; 6/4
Man City; 19/10; 19/10; 7/4; 19/10; 15/8; 15/8; 15/8; 9/5; 9/5; 7/4; 15/8; 9/5; 37/20; 9/5; 9/5; 15/8; 7/4; 24/13; 19/10; 9/5; 7/4; 19/10; 9/5; 24/13; 15/8; ; 19/10; 9/5; 19/10
Draw; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; ; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 29/12; 23/10; 40/17; 23/10; ; 23/10; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-26 00:23:46 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 13/8; 13/8; 13/8; 31/20; 13/8; 8/5; 31/20; 8/5; 6/4; 17/10; 13/8; 13/8; 31/20; 6/4; 17/10; 8/5; 6/4; 17/11; 17/11; 6/4; 6/4; 29/18; 14/9; 17/11; 8/5; ; 6/4; 6/4; 6/4
Man City; 19/10; 9/5; 7/4; 15/8; 15/8; 37/20; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 37/20; 9/5; 9/5; 15/8; 9/5; 24/13; 19/10; 9/5; 9/5; 19/10; 9/5; 24/13; 15/8; ; 15/8; 9/5; 15/8
Draw; 23/10; 23/10; 9/4; 23/10; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; ; 23/10; 23/10; 9/4; 9/4; 40/17; 12/5; 23/10; 9/4; 29/12; 23/10; 40/17; 23/10; ; 23/10; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-26 00:51:53 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 13/8; 13/8; 13/8; 31/20; 13/8; 8/5; 31/20; 8/5; 6/4; 17/10; 13/8; 13/8; 31/20; 6/4; 17/10; 8/5; 6/4; 17/11; 17/11; 6/4; 6/4; 13/8; 14/9; 17/11; 8/5; ; 6/4; 6/4; 6/4
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 37/20; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 9/5; 7/4; 9/5; 15/8; 9/5; 24/13; 19/10; 9/5; 9/5; 17/9; 9/5; 24/13; 9/5; ; 9/5; 9/5; 15/8
Draw; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; ; 23/10; 23/10; 9/4; 9/4; 40/17; 12/5; 23/10; 9/4; 29/12; 23/10; 40/17; 12/5; ; 23/10; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-26 01:45:29 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 13/8; 13/8; 13/8; 31/20; 13/8; 8/5; 31/20; 8/5; 6/4; 13/8; 13/8; 13/8; 31/20; 6/4; 17/10; 8/5; 6/4; 17/11; 17/11; 6/4; 6/4; 13/8; 14/9; 17/11; 8/5; ; 6/4; 6/4; 6/4
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 37/20; 9/5; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 9/5; 15/8; 9/5; 24/13; 19/10; 9/5; 9/5; 17/9; 9/5; 24/13; 9/5; ; 9/5; 9/5; 15/8
Draw; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 9/4; 40/17; 12/5; 23/10; 9/4; 29/12; 23/10; 40/17; 12/5; ; 23/10; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-26 03:45:30 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 13/8; 13/8; 13/8; 31/20; 13/8; 8/5; 31/20; 8/5; 6/4; 13/8; 13/8; 13/8; 31/20; 6/4; 17/10; 8/5; 6/4; 17/11; 17/11; 6/4; 6/4; 13/8; 14/9; 17/11; 8/5; ; 6/4; 6/4; 6/4
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 37/20; 9/5; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 7/4; 24/13; 19/10; 9/5; 7/4; 19/10; 9/5; 24/13; 9/5; ; 9/5; 9/5; 15/8
Draw; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; ; 23/10; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-26 04:23:20 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 13/8; 13/8; 13/8; 31/20; 13/8; 8/5; 6/4; 8/5; 6/4; 13/8; 13/8; 13/8; 31/20; 6/4; 17/10; 8/5; 6/4; 17/11; 17/11; 6/4; 6/4; 13/8; 14/9; 17/11; 8/5; ; 6/4; 6/4; 6/4
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 37/20; 19/10; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 7/4; 24/13; 19/10; 9/5; 7/4; 19/10; 9/5; 24/13; 15/8; ; 9/5; 9/5; 15/8
Draw; 23/10; 23/10; 9/4; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; ; 23/10; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-26 05:45:25 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 13/8; 13/8; 13/8; 31/20; 13/8; 31/20; 6/4; 8/5; 6/4; 13/8; 8/5; 13/8; 6/4; 29/20; 17/10; 8/5; 16/11; 17/11; 17/11; 6/4; 16/11; 13/8; 14/9; 17/11; 6/4; ; 6/4; 6/4; 6/4
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 19/10; 15/8; 9/5; 9/5; 15/8; 15/8; 9/5; 15/8; 9/5; 9/5; 15/8; 9/5; 24/13; 19/10; 9/5; 9/5; 19/10; 9/5; 24/13; 15/8; ; 9/5; 9/5; 19/10
Draw; 23/10; 23/10; 9/4; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 23/10; 40/17; 12/5; ; 23/10; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-26 06:30:46 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 13/8; 13/8; 13/8; 31/20; 13/8; 31/20; 6/4; 8/5; 6/4; 31/20; 8/5; 13/8; 6/4; 29/20; 6/4; 8/5; 16/11; 17/11; 17/11; 6/4; 16/11; 13/8; 14/9; 17/11; 6/4; ; 6/4; 6/4; 6/4
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 19/10; 15/8; 9/5; 9/5; 19/10; 15/8; 9/5; 15/8; 9/5; 19/10; 15/8; 9/5; 24/13; 19/10; 9/5; 9/5; 19/10; 24/13; 24/13; 15/8; ; 9/5; 9/5; 19/10
Draw; 23/10; 23/10; 9/4; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 9/4; 23/10; 47/20; 23/10; 5/2; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 40/17; 40/17; 12/5; ; 23/10; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-26 07:45:26 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 13/8; 6/4; 13/8; 29/20; 13/8; 31/20; 6/4; 8/5; 6/4; 31/20; 6/4; 13/8; 6/4; 29/20; 6/4; 8/5; 16/11; 17/11; 17/11; 6/4; 16/11; 13/8; 14/9; 17/11; 6/4; ; 6/4; ; 6/4
Man City; 19/10; 15/8; 7/4; 9/5; 15/8; 19/10; 19/10; 9/5; 9/5; 19/10; 15/8; 9/5; 15/8; 15/8; 19/10; 15/8; 24/13; 24/13; 19/10; 9/5; 24/13; 19/10; 24/13; 24/13; 15/8; ; 9/5; ; 19/10
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 47/20; 23/10; 5/2; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 40/17; 40/17; 12/5; ; 23/10; ; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-26 08:23:11 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 13/8; 6/4; 13/8; 29/20; 13/8; 31/20; 6/4; 8/5; 6/4; 31/20; 6/4; 13/8; 6/4; 29/20; 6/4; 8/5; 16/11; 17/11; 17/11; 6/4; 16/11; 13/8; 14/9; 17/11; 6/4; ; 6/4; ; 6/4
Man City; 19/10; 15/8; 7/4; 9/5; 15/8; 19/10; 19/10; 9/5; 9/5; 19/10; 15/8; 9/5; 15/8; 15/8; 19/10; 15/8; 24/13; 24/13; 19/10; 9/5; 24/13; 19/10; 24/13; 24/13; 15/8; ; 15/8; ; 19/10
Draw; 23/10; 12/5; 9/4; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 47/20; 12/5; 5/2; 12/5; 23/10; 40/17; 12/5; 23/10; 23/10; 12/5; 40/17; 40/17; 12/5; ; 23/10; ; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-26 09:45:23 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 13/8; 29/20; 13/8; 6/4; 6/4; 8/5; 6/4; 31/20; 6/4; 13/8; 6/4; 29/20; 6/4; 8/5; 16/11; 17/11; 17/11; 6/4; 16/11; 27/17; 17/11; 17/11; 6/4; ; 6/4; ; 6/4
Man City; 19/10; 15/8; 7/4; 9/5; 15/8; 19/10; 19/10; 9/5; 9/5; 19/10; 15/8; 9/5; 19/10; 9/5; 19/10; 15/8; 24/13; 24/13; 19/10; 9/5; 24/13; 31/16; 24/13; 24/13; 15/8; ; 15/8; ; 19/10
