META; english/league-2/wycombe-v-barnet; 2016-10-16 00:25:29 GMT+3; 2016-10-22 15:00; e70300-dr003
Barnet; 11/4; 12/5; 13/5; 13/5; 12/5; 12/5; 12/5; 12/5; 13/5; 5/2; 5/2; 13/5; ; 27/10; 13/5; ; 12/5; ; 23/10; ; 28/11; ; ; 12/5; 12/5; ; 13/5; 12/5; 27/10
META; english/league-2/wycombe-v-barnet; 2016-10-22 16:22:24 GMT+3; 2016-10-22 15:00; e70300-dr003
Wycombe; 21/20; 21/20; 1; 21/20; 23/20; 1; 23/20; 1; 11/10; 21/20; 23/20; 21/20; ; 11/10; 1; ; 11/10; ; 1; ; 21/20; ; ; 11/10; 23/20; ; 1; 21/20; 21/20
Draw; 27/10; 12/5; 9/4; 12/5; 5/2; 9/4; 13/5; 12/5; 5/2; 5/2; 12/5; 12/5; ; 5/2; 5/2; ; 40/17; ; 9/4; ; 5/2; ; ; 12/5; 5/2; ; 5/2; 5/2; 5/2
Barnet; 11/4; 13/5; 13/5; 13/5; 12/5; 12/5; 12/5; 12/5; 13/5; 5/2; 13/5; 13/5; ; 27/10; 13/5; ; 12/5; ; 12/5; ; 5/2; ; ; 12/5; 12/5; ; 13/5; 5/2; 13/5
META; english/league-2/wycombe-v-barnet; 2016-10-22 17:47:04 GMT+3; 2016-10-22 15:00; In Play; e70300-dr003
Wycombe; 13/10; 5/4; ; 9/10; ; ; 13/10; 7/5; ; 6/5; ; ; ; ; ; ; ; ; 23/17; ; ; ; ; ; 23/20; ; ; ; 
Draw; 13/8; 6/4; ; 9/4; ; ; 7/4; 7/5; ; 6/4; ; ; ; ; ; ; ; ; 17/11; ; ; ; ; ; 5/2; ; ; ; 
Barnet; 3; 11/4; ; 13/5; ; ; 11/4; 3; ; 3; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; 12/5; ; ; ; 
META; english/league-2/wycombe-v-barnet; 2016-10-22 18:34:36 GMT+3; 2016-10-22 15:00; In Play; e70300-dr003
Draw; 13/5; 13/5; 11/5; 4/5; ; ; 16/5; 11/4; ; 14/5; ; 8/5; ; 13/5; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 
Barnet; 2/5; 4/11; 13/5; 7/2; ; ; 3/10; 4/11; ; 1/3; ; 14/5; ; 27/10; ; ; ; ; 6/17; ; ; ; ; ; ; ; ; ; 
Wycombe; 14; 12; 21/20; 2; ; ; 14; 11; ; 14; ; 7/5; ; 11/10; ; ; ; ; 25/2; ; ; ; ; ; ; ; ; ; 
