META; english/league-2/barnet-v-exeter; 2016-10-03 16:22:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 11/5; 
META; english/league-2/barnet-v-exeter; 2016-10-14 12:23:40 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 7/5; 6/4; 6/4; 11/8; 7/5; 31/20; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 7/5; 7/5; 6/4
Exeter; 19/10; 7/4; 33/20; 9/5; 2; 5/3; 7/4; 17/10; 9/5; 7/4; 9/5; 9/5; 7/4; 7/4; 13/8; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 9/5
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 9/4; 13/5; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-14 13:08:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 7/5; 6/4; 6/4; 11/8; 7/5; 31/20; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 7/5; 7/5; 6/4
Exeter; 19/10; 7/4; 33/20; 9/5; 2; 5/3; 7/4; 17/10; 9/5; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 9/5
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 9/4; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-14 13:47:01 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 7/5; 6/4; 6/4; 11/8; 7/5; 31/20; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 7/5; 7/5; 6/4
Exeter; 19/10; 7/4; 33/20; 9/5; 2; 5/3; 7/4; 17/10; 9/5; 7/4; 9/5; 9/5; 7/4; 7/4; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 9/5
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 9/4; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-14 15:46:40 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 7/5; 6/4; 6/4; 11/8; 7/5; 31/20; 7/5; 6/4; 6/4; 29/20; 7/5; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 7/5; 7/5; 6/4
Exeter; 19/10; 7/4; 33/20; 9/5; 2; 5/3; 7/4; 17/10; 9/5; 7/4; 9/5; 9/5; 9/5; 7/4; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 9/5
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 9/4; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-14 16:23:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 7/5; 6/4; 6/4; 31/20; 11/8; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 7/5; 7/5; 6/4
Exeter; 19/10; 7/4; 33/20; 9/5; 15/8; 5/3; 7/4; 17/10; 9/5; 7/4; 7/4; 2; 9/5; 7/4; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 9/5
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 9/4; 11/5; 49/20; 9/4; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-14 17:46:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 7/5; 6/4
Exeter; 19/10; 7/4; 33/20; 9/5; 15/8; 5/3; 7/4; 17/10; 9/5; 7/4; 17/10; 15/8; 9/5; 9/5; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 9/5
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 9/4; 11/5; 49/20; 23/10; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-14 18:38:15 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 7/5; 6/4
Exeter; 19/10; 7/4; 33/20; 9/5; 15/8; 5/3; 7/4; 17/10; 9/5; 7/4; 17/10; 15/8; 9/5; 9/5; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 9/5
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 9/4; 11/5; 49/20; 23/10; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-14 19:47:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 7/5; 6/4
Exeter; 19/10; 7/4; 33/20; 9/5; 15/8; 5/3; 7/4; 17/10; 9/5; 7/4; 17/10; 15/8; 9/5; 9/5; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 9/5
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 9/4; 11/5; 49/20; 23/10; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-14 20:22:14 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 29/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 7/5; 6/4
Exeter; 19/10; 7/4; 17/10; 7/4; 15/8; 5/3; 9/5; 17/10; 9/5; 9/5; 17/10; 15/8; 9/5; 15/8; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 9/5
Draw; 12/5; 12/5; 9/4; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; 49/20; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 11/5; 5/2
META; english/league-2/barnet-v-exeter; 2016-10-14 21:47:17 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 29/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 7/5; 6/4
Exeter; 19/10; 7/4; 17/10; 7/4; 15/8; 5/3; 9/5; 17/10; 9/5; 9/5; 17/10; 15/8; 9/5; 15/8; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 15/8
Draw; 12/5; 12/5; 9/4; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; 49/20; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 11/5; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-14 23:46:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 29/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 7/5; 6/4
Exeter; 19/10; 7/4; 17/10; 7/4; 15/8; 5/3; 9/5; 17/10; 9/5; 9/5; 17/10; 15/8; 9/5; 15/8; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 15/8
Draw; 12/5; 12/5; 9/4; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 00:23:03 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 29/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 7/5; 6/4
Exeter; 19/10; 7/4; 17/10; 7/4; 15/8; 5/3; 9/5; 17/10; 9/5; 9/5; 17/10; 15/8; 9/5; 15/8; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 15/8
Draw; 12/5; 12/5; 9/4; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 01:00:28 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 29/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 7/5; 6/4
Exeter; 19/10; 7/4; 17/10; 7/4; 15/8; 5/3; 9/5; 17/10; 9/5; 9/5; 17/10; 15/8; 9/5; 15/8; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 15/8
Draw; 12/5; 12/5; 9/4; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 01:46:32 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 29/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 7/5; 6/4
Exeter; 19/10; 7/4; 17/10; 7/4; 15/8; 5/3; 9/5; 17/10; 9/5; 9/5; 17/10; 15/8; 9/5; 15/8; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 15/8
Draw; 12/5; 12/5; 9/4; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 03:46:40 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 29/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 7/5; 6/4
Exeter; 19/10; 7/4; 17/10; 7/4; 15/8; 5/3; 9/5; 17/10; 9/5; 9/5; 17/10; 15/8; 9/5; 15/8; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 15/8
Draw; 12/5; 12/5; 9/4; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 04:22:38 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 31/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 7/5; 6/4
Exeter; 19/10; 7/4; 17/10; 9/5; 15/8; 17/10; 9/5; 17/10; 9/5; 9/5; 17/10; 15/8; 9/5; 15/8; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 15/8
Draw; 12/5; 12/5; 11/5; 11/5; 12/5; 11/5; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 05:46:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 31/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; ; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 6/4; 6/4
Exeter; 19/10; 7/4; 17/10; 9/5; 15/8; 17/10; 9/5; 17/10; 9/5; 9/5; 17/10; 15/8; ; 15/8; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 15/8
Draw; 12/5; 12/5; 11/5; 11/5; 12/5; 11/5; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; ; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 06:35:39 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 6/4; 6/4; 31/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 6/4; 6/4
Exeter; 19/10; 7/4; 17/10; 9/5; 15/8; 17/10; 9/5; 17/10; 9/5; 9/5; 17/10; 15/8; 9/5; 9/5; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 15/8
Draw; 12/5; 12/5; 11/5; 11/5; 12/5; 11/5; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 07:48:35 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 8/5; 6/4; 31/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; ; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 6/4; 6/4
Exeter; 19/10; 17/10; 17/10; 9/5; 15/8; 17/10; 9/5; 17/10; 9/5; 9/5; 17/10; 15/8; ; 9/5; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 15/8
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; ; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 08:23:13 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 8/5; 6/4; 31/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; ; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 6/4; 6/4
Exeter; 19/10; 17/10; 17/10; 9/5; 15/8; 17/10; 9/5; 17/10; 9/5; 9/5; 17/10; 15/8; ; 9/5; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 15/8
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; ; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 09:46:54 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 8/5; 6/4; 31/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 6/4; 
Exeter; 19/10; 17/10; 17/10; 9/5; 15/8; 17/10; 9/5; 17/10; 9/5; 7/4; 17/10; 15/8; 9/5; 9/5; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 8/5; 7/4; ; 9/5; 9/5; 
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 12/5; 12/5; 12/5; 23/10; 9/4; 11/5; 12/5; 11/5; 23/10; ; ; 13/5; 21/10; 13/5; ; ; ; 13/5; 5/2; ; 23/10; 23/10; 
META; english/league-2/barnet-v-exeter; 2016-10-15 11:46:56 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 8/5; 6/4; 29/20; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 8/5; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 6/4; 8/5
Exeter; 19/10; 17/10; 17/10; 17/10; 15/8; 17/10; 7/4; 17/10; 9/5; 7/4; 17/10; 15/8; 9/5; 19/10; 9/5; ; ; 28/17; 17/10; 13/8; ; ; ; 28/17; 7/4; ; 9/5; 9/5; 9/5
Draw; 12/5; 23/10; 9/4; 13/5; 12/5; 11/5; 13/5; 12/5; 12/5; 23/10; 9/4; 11/5; 49/20; 23/10; 23/10; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 12:22:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 8/5; 6/4; 29/20; 6/4; 7/5; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 8/5; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 6/4; 8/5
Exeter; 19/10; 17/10; 17/10; 17/10; 15/8; 5/3; 7/4; 17/10; 9/5; 7/4; 17/10; 15/8; 9/5; 19/10; 9/5; ; ; 28/17; 17/10; 13/8; ; ; ; 28/17; 7/4; ; 7/4; 9/5; 9/5
Draw; 12/5; 23/10; 9/4; 13/5; 12/5; 43/20; 13/5; 12/5; 12/5; 23/10; 9/4; 11/5; 49/20; 23/10; 23/10; ; ; 5/2; 21/10; 5/2; ; ; ; 5/2; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 13:00:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 8/5; 6/4; 29/20; 6/4; 7/5; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 8/5; 6/4; ; ; 8/5; 16/11; 8/5; ; ; ; 6/4; 31/20; ; 6/4; 6/4; 8/5
Exeter; 19/10; 17/10; 17/10; 17/10; 15/8; 5/3; 7/4; 17/10; 9/5; 7/4; 9/5; 15/8; 9/5; 19/10; 9/5; ; ; 8/5; 17/10; 8/5; ; ; ; 28/17; 7/4; ; 9/5; 9/5; 9/5
Draw; 12/5; 23/10; 9/4; 13/5; 12/5; 43/20; 12/5; 12/5; 12/5; 23/10; 23/10; 11/5; 49/20; 23/10; 23/10; ; ; 12/5; 21/10; 12/5; ; ; ; 5/2; 5/2; ; 23/10; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 13:46:32 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 8/5; 6/4; 31/20; 6/4; 7/5; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; 6/4; 8/5; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 6/4; 8/5
Exeter; 19/10; 17/10; 17/10; 7/4; 15/8; 5/3; 7/4; 17/10; 9/5; 7/4; 9/5; 15/8; 9/5; 19/10; 9/5; ; ; 7/4; 17/10; 7/4; ; ; ; 7/4; 7/4; ; 9/5; 9/5; 9/5
Draw; 12/5; 23/10; 9/4; 23/10; 12/5; 43/20; 12/5; 12/5; 12/5; 23/10; 23/10; 11/5; 49/20; 23/10; 23/10; ; ; 23/10; 21/10; 23/10; ; ; ; 23/10; 5/2; ; 9/4; 23/10; 12/5
META; english/league-2/barnet-v-exeter; 2016-10-15 15:46:34 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 8/5; 6/4; 31/20; 6/4; 29/20; 8/5; 6/4; 6/4; 6/4; 8/5; 6/4; ; 17/10; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 6/4; 6/4
Exeter; 9/5; 17/10; 13/8; 17/10; 15/8; 13/8; 13/8; 13/8; 7/4; 17/10; 9/5; 15/8; ; 7/4; 17/10; ; ; 7/4; 17/10; 7/4; ; ; ; 7/4; 7/4; ; 17/10; 9/5; 9/5
Draw; 13/5; 23/10; 47/20; 12/5; 12/5; 11/5; 13/5; 12/5; 12/5; 5/2; 23/10; 11/5; ; 12/5; 12/5; ; ; 23/10; 21/10; 23/10; ; ; ; 23/10; 5/2; ; 12/5; 23/10; 13/5
META; english/league-2/barnet-v-exeter; 2016-10-15 16:24:10 GMT+3; 2016-10-15 15:00; e70300-dr003
Barnet; 8/5; 8/5; 6/4; 29/20; 6/4; 29/20; 31/20; 6/4; 6/4; 6/4; 8/5; 6/4; ; 8/5; 6/4; ; ; 6/4; 16/11; 6/4; ; ; ; 6/4; 31/20; ; 6/4; 6/4; 6/4
Exeter; 9/5; 17/10; 13/8; 7/4; 15/8; 13/8; 17/10; 13/8; 7/4; 17/10; 7/4; 15/8; ; 7/4; 17/10; ; ; 7/4; 17/10; 7/4; ; ; ; 7/4; 7/4; ; 17/10; 17/10; 9/5
Draw; 13/5; 23/10; 47/20; 12/5; 12/5; 11/5; 13/5; 12/5; 12/5; 5/2; 12/5; 11/5; ; 12/5; 12/5; ; ; 23/10; 21/10; 23/10; ; ; ; 23/10; 5/2; ; 12/5; 23/10; 13/5
META; english/league-2/barnet-v-exeter; 2016-10-15 17:46:32 GMT+3; 2016-10-15 15:00; In Play; e70300-dr003
Barnet; 1/2; 4/9; ; ; ; ; 8/15; 4/9; ; 1/2; ; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; 
Draw; 3; 3; ; ; ; ; 16/5; 11/4; ; 14/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 
Exeter; 6; 11/2; ; ; ; ; 19/4; 6; ; 11/2; ; ; ; ; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; 
META; english/league-2/barnet-v-exeter; 2016-10-15 18:33:10 GMT+3; 2016-10-15 15:00; In Play; e70300-dr003
Exeter; 1/25; 1/25; ; ; ; ; 1/25; 1/25; ; 1/22; ; 6; ; ; ; ; ; ; 1/33; ; ; ; ; ; ; ; ; 7/4; 
Draw; 12; 14; ; ; ; ; 21/2; 12; ; 14; ; 17/5; ; ; ; ; ; ; 33/4; ; ; ; ; ; ; ; ; 6/4; 
Barnet; 40; 80; ; ; ; ; 60; 55; ; 66; ; 4/9; ; ; ; ; ; ; 40; ; ; ; ; ; ; ; ; 19/10; 
