META; english/league-2/leyton-orient-v-luton; 2016-10-03 16:23:00 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 7/5; 29/20; 6/4; 8/5; 29/20; 31/20; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 9/5; 7/4; 9/5; 9/5; 13/8; 17/10; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 7/4; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 17/10; 
Draw; 13/5; 12/5; 9/4; 23/10; 23/10; 11/5; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 13:08:34 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 7/5; 29/20; 6/4; 8/5; 29/20; 31/20; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 9/5; 7/4; 9/5; 9/5; 13/8; 17/10; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 7/4; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 17/10; 
Draw; 13/5; 12/5; 9/4; 23/10; 23/10; 11/5; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 13:47:19 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 7/5; 7/5; 6/4; 8/5; 29/20; 31/20; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 9/5; 7/4; 9/5; 9/5; 13/8; 17/10; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 9/5; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 17/10; 
Draw; 13/5; 12/5; 9/4; 23/10; 23/10; 11/5; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 15:46:57 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 7/5; 7/5; 6/4; 8/5; 11/8; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 9/5; 7/4; 9/5; 9/5; 5/3; 7/4; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 9/5; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 17/10; 
Draw; 13/5; 12/5; 9/4; 23/10; 23/10; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 16:23:50 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 7/5; 6/4; 6/4; 11/8; 6/4; 7/5; 6/4; 7/5; 6/4; 13/8; 29/20; 29/20; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 9/5; 7/4; 9/5; 15/8; 5/3; 7/4; 9/5; 9/5; 9/5; 7/4; 17/10; 9/5; 9/5; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 17/10; 
Draw; 13/5; 23/10; 9/4; 23/10; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 11/5; 5/2; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 17:46:57 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 7/5; 6/4; 6/4; 11/8; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 9/5; 7/4; 9/5; 15/8; 5/3; 7/4; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 9/5; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 9/5; 17/10; 
Draw; 13/5; 23/10; 9/4; 23/10; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 49/20; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 18:38:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 7/5; 6/4; 6/4; 11/8; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 9/5; 7/4; 9/5; 15/8; 5/3; 7/4; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 9/5; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 9/5; 17/10; 
Draw; 13/5; 23/10; 9/4; 23/10; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 49/20; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 19:47:21 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 7/5; 11/8; 6/4; 11/8; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 9/5; 7/4; 15/8; 15/8; 5/3; 7/4; 9/5; 9/5; 19/10; 7/4; 9/5; 9/5; 15/8; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 17/10; 
Draw; 13/5; 23/10; 9/4; 5/2; 12/5; 9/4; 13/5; 12/5; 12/5; 12/5; 12/5; 23/10; 49/20; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 20:22:30 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 7/5; 11/8; 6/4; 11/8; 6/4; 7/5; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 9/5; 7/4; 15/8; 15/8; 5/3; 7/4; 9/5; 9/5; 19/10; 7/4; 9/5; 9/5; 15/8; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 17/10; 
Draw; 13/5; 23/10; 9/4; 5/2; 12/5; 9/4; 13/5; 12/5; 12/5; 12/5; 12/5; 23/10; 49/20; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 21:47:36 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 7/5; 11/8; 6/4; 11/8; 6/4; 7/5; 7/5; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 6/4; 
Leyton Orient; 19/10; 9/5; 7/4; 15/8; 15/8; 5/3; 7/4; 9/5; 15/8; 19/10; 9/5; 9/5; 9/5; 15/8; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 17/10; 
Draw; 13/5; 23/10; 9/4; 5/2; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 23/10; 23/10; 49/20; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 9/4; 
META; english/league-2/leyton-orient-v-luton; 2016-10-14 23:46:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 7/5; 11/8; 6/4; 11/8; 29/20; 7/5; 7/5; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 9/5; 7/4; 15/8; 15/8; 5/3; 9/5; 9/5; 15/8; 19/10; 9/5; 9/5; 15/8; 15/8; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 9/5; 
Draw; 13/5; 23/10; 9/4; 5/2; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 23/10; 23/10; 49/20; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 00:23:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 7/5; 11/8; 6/4; 11/8; 29/20; 7/5; 7/5; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 9/5; 7/4; 15/8; 15/8; 5/3; 9/5; 9/5; 15/8; 19/10; 9/5; 9/5; 15/8; 15/8; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 9/5; 
Draw; 13/5; 23/10; 9/4; 5/2; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 23/10; 23/10; 49/20; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 01:00:40 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 7/5; 11/8; 6/4; 11/8; 29/20; 7/5; 7/5; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 9/5; 7/4; 15/8; 15/8; 5/3; 9/5; 9/5; 15/8; 19/10; 9/5; 9/5; 15/8; 15/8; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 9/5; 
Draw; 13/5; 23/10; 9/4; 5/2; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 23/10; 23/10; 49/20; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 01:46:45 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 7/5; 11/8; 6/4; 11/8; 29/20; 7/5; 7/5; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 9/5; 7/4; 15/8; 15/8; 5/3; 9/5; 9/5; 15/8; 19/10; 9/5; 9/5; 15/8; 15/8; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 9/5; 
Draw; 13/5; 23/10; 9/4; 5/2; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 23/10; 23/10; 49/20; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 03:46:55 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 7/5; 11/8; 6/4; 11/8; 29/20; 7/5; 7/5; 7/5; 6/4; 6/4; 29/20; 29/20; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 7/4; 7/4; 15/8; 15/8; 5/3; 9/5; 9/5; 15/8; 19/10; 9/5; 9/5; 15/8; 15/8; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 9/5; 
Draw; 13/5; 12/5; 9/4; 5/2; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 23/10; 23/10; 49/20; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 12/5; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 04:22:53 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 31/20; 6/4; 11/8; 6/4; 7/5; 7/5; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 7/4; 7/4; 9/5; 15/8; 5/3; 7/4; 9/5; 15/8; 9/5; 7/4; 9/5; 15/8; 7/4; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 7/4; 
Draw; 13/5; 12/5; 9/4; 11/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 49/20; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 23/10; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 05:46:58 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 31/20; 6/4; 11/8; 6/4; 7/5; 7/5; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 7/4; 7/4; 9/5; 15/8; 5/3; 7/4; 9/5; 15/8; 9/5; 7/4; 9/5; 9/5; 7/4; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 9/5; 
Draw; 13/5; 12/5; 9/4; 11/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 23/10; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 06:35:54 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 31/20; 6/4; 11/8; 6/4; 7/5; 7/5; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 7/4; 7/4; 9/5; 15/8; 5/3; 7/4; 9/5; 15/8; 9/5; 7/4; 9/5; 9/5; 7/4; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 9/5; 
Draw; 13/5; 12/5; 9/4; 11/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 23/10; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 07:48:48 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 8/5; 29/20; 31/20; 6/4; 11/8; 6/4; 7/5; 7/5; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 13/8; 7/4; 9/5; 15/8; 5/3; 7/4; 9/5; 15/8; 9/5; 7/4; 9/5; 9/5; 9/5; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 9/5; 
Draw; 13/5; 12/5; 9/4; 11/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 23/10; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 08:23:33 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 8/5; 29/20; 31/20; 6/4; 11/8; 6/4; 7/5; 7/5; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 13/8; 7/4; 9/5; 15/8; 5/3; 7/4; 9/5; 15/8; 9/5; 7/4; 9/5; 9/5; 9/5; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 9/5; 
Draw; 13/5; 12/5; 9/4; 11/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 23/10; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 09:47:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 8/5; 29/20; 6/4; 6/4; 11/8; 6/4; 7/5; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 6/4; 7/5; 
Leyton Orient; 19/10; 13/8; 17/10; 7/4; 15/8; 5/3; 7/4; 9/5; 15/8; 7/4; 7/4; 9/5; 9/5; 7/4; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 7/4; 
Draw; 13/5; 12/5; 9/4; 12/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 23/10; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 23/10; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 11:47:11 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 6/4; 6/4; 11/8; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 7/4; 17/10; 9/5; 15/8; 5/3; 7/4; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 15/8; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 15/8; 9/5; 
Draw; 13/5; 12/5; 9/4; 9/4; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 49/20; 5/2; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 23/10; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 12:22:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 6/4; 6/4; 11/8; 6/4; 7/5; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 7/4; 17/10; 9/5; 15/8; 5/3; 7/4; 9/5; 9/5; 9/5; 7/4; 9/5; 9/5; 15/8; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 9/5; 
Draw; 13/5; 12/5; 9/4; 9/4; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 49/20; 5/2; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 23/10; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 13:01:06 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 6/4; 6/4; 11/8; 6/4; 7/5; 6/4; 6/4; 31/20; 6/4; 6/4; 8/5; 6/4; ; ; ; 7/5; ; ; ; ; 7/5; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 7/4; 17/10; 9/5; 15/8; 5/3; 7/4; 9/5; 9/5; 7/4; 15/8; 9/5; 9/5; 15/8; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 9/5; 
Draw; 13/5; 12/5; 9/4; 9/4; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 49/20; 12/5; 23/10; ; ; ; 9/4; ; ; ; ; 27/11; ; ; 23/10; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 13:46:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 6/4; 6/4; 11/8; 6/4; 7/5; 6/4; 6/4; 31/20; 6/4; 6/4; 8/5; 6/4; ; ; ; 7/5; ; ; ; ; 6/4; ; ; 6/4; 7/5; 
Leyton Orient; 19/10; 7/4; 17/10; 9/5; 15/8; 5/3; 7/4; 9/5; 9/5; 7/4; 15/8; 9/5; 9/5; 15/8; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 9/5; 
Draw; 13/5; 12/5; 9/4; 9/4; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 49/20; 12/5; 23/10; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 15:46:46 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 6/4; 6/4; 11/8; 6/4; 7/5; 6/4; 7/5; 31/20; 6/4; 6/4; 8/5; 6/4; ; ; ; 7/5; ; ; ; ; 6/4; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 7/4; 17/10; 9/5; 15/8; 5/3; 7/4; 9/5; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 7/4; 
Draw; 13/5; 12/5; 9/4; 9/4; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 49/20; 5/2; 23/10; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 23/10; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 16:24:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Luton; 6/4; 6/4; 29/20; 29/20; 6/4; 11/8; 6/4; 7/5; 6/4; 7/5; 31/20; 6/4; 6/4; 8/5; 6/4; ; ; ; 7/5; ; ; ; ; 6/4; ; ; 7/5; 7/5; 
Leyton Orient; 19/10; 7/4; 17/10; 19/10; 15/8; 5/3; 7/4; 9/5; 9/5; 9/5; 15/8; 9/5; 9/5; 9/5; 9/5; ; ; ; 28/17; ; ; ; ; 9/5; ; ; 19/10; 9/5; 
Draw; 13/5; 12/5; 9/4; 11/5; 12/5; 9/4; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 49/20; 5/2; 23/10; ; ; ; 9/4; ; ; ; ; 23/10; ; ; 12/5; 23/10; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 17:46:45 GMT+3; 2016-10-15 15:00; In Play; e70300-dr003
Luton; 1/2; 6/4; ; ; ; ; 9/20; ; ; 4/9; ; ; ; ; ; ; ; ; 5/11; ; ; ; ; ; ; ; ; ; 
Draw; 3; 15/8; ; ; ; ; 16/5; ; ; 14/5; ; ; ; ; ; ; ; ; 27/10; ; ; ; ; ; ; ; ; ; 
Leyton Orient; 6; 15/8; ; ; ; ; 6; ; ; 13/2; ; ; ; ; ; ; ; ; 25/4; ; ; ; ; ; ; ; ; ; 
META; english/league-2/leyton-orient-v-luton; 2016-10-15 18:33:24 GMT+3; 2016-10-15 15:00; In Play; e70300-dr003
Luton; 4/11; 1/3; ; 6/4; ; ; 4/11; ; ; 1/3; ; 6/4; ; ; ; ; ; ; 10/29; ; ; ; ; ; ; ; ; ; 
Draw; 3; 3; ; 15/8; ; ; 16/5; ; ; 3; ; 21/10; ; ; ; ; ; ; 14/5; ; ; ; ; ; ; ; ; ; 
Leyton Orient; 11; 10; ; 7/4; ; ; 10; ; ; 12; ; 15/8; ; ; ; ; ; ; 10; ; ; ; ; ; ; ; ; ; 
