META; english/premier-league/hull-v-west-ham; 2017-03-06 00:16:37 GMT+2; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 23/17; 7/5; 6/4; 77/50; 13/9; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 9/5; 19/10; 39/20; 15/8; 2; 41/20; 2; 9/5; 15/8; 19/10; 19/10; 19/10; 19/10; 2; 19/10; 15/8; 37/19; 2; 2; 37/19; 41/20; 39/19; 39/19; 15/8; 21/10; ; ; 19/10; 2
Draw; 23/10; 23/10; 49/20; 12/5; 11/5; 23/10; 23/10; 23/10; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10; 9/4; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 40/17; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 00:16:42 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 29/20; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 29/20; 7/5; 29/20; 29/20; 6/4; 16/11; 16/11; 23/17; 7/5; 16/11; 77/50; 13/9; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 2; 19/10; 39/20; 15/8; 2; 41/20; 2; 9/5; 2; 2; 19/10; 19/10; 19/10; 21/10; 19/10; 2; 2; 2; 2; 2; 41/20; 39/19; 39/19; 2; 21/10; ; ; 19/10; 21/10
Draw; 12/5; 23/10; 49/20; 12/5; 11/5; 23/10; 12/5; 23/10; 12/5; 11/5; 9/4; 23/10; 23/10; 23/10; 9/4; 23/10; 23/10; 11/5; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 40/17; ; ; 23/10; 23/10
META; english/premier-league/hull-v-west-ham; 2017-03-31 04:15:37 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 29/20; 29/20; 6/4; 16/11; 16/11; 23/17; 7/5; 16/11; 77/50; 13/9; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 2; 19/10; 39/20; 15/8; 2; 41/20; 2; 9/5; 2; 19/10; 19/10; 19/10; 19/10; 2; 19/10; 2; 2; 2; 2; 2; 41/20; 39/19; 39/19; 2; 21/10; ; ; 19/10; 2
Draw; 12/5; 23/10; 49/20; 12/5; 11/5; 23/10; 12/5; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 40/17; 9/4; 23/10; 40/17; 12/5; 23/10; 23/10; 23/10; 40/17; ; ; 9/4; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 04:27:56 GMT+3; ; e70300-dr003
Donald Trump; ; ; ; ; ; ; ; ; ; 11/10; 4/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; 
Mike Pence; ; ; ; ; ; ; ; ; ; 7/2; 4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Paul Ryan; ; ; ; ; ; ; ; ; ; 12; 16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/5; ; 
Marco Rubio; ; ; ; ; ; ; ; ; ; 25; 25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
Nikki Haley; ; ; ; ; ; ; ; ; ; 33; 33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
John Kasich; ; ; ; ; ; ; ; ; ; 50; 50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Ted Cruz; ; ; ; ; ; ; ; ; ; 50; 50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Tom Cotton; ; ; ; ; ; ; ; ; ; 50; 50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Mitt Romney; ; ; ; ; ; ; ; ; ; 50; 50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/7; ; 
Ben Sasse; ; ; ; ; ; ; ; ; ; 50; 50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Ivanka Trump; ; ; ; ; ; ; ; ; ; 66; 66; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Evan McMullin; ; ; ; ; ; ; ; ; ; 100; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jeb Bush; ; ; ; ; ; ; ; ; ; 100; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Sarah Palin; ; ; ; ; ; ; ; ; ; 100; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Scott Walker; ; ; ; ; ; ; ; ; ; 100; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/hull-v-west-ham; 2017-03-31 04:29:42 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 29/20; 29/20; 6/4; 16/11; 16/11; 23/17; 7/5; 16/11; 77/50; 13/9; 16/11; 6/4; 6/4; ; ; 7/5; 6/4
West Ham; 2; 19/10; 39/20; 15/8; 2; 41/20; 2; 9/5; 2; 19/10; 19/10; 19/10; 19/10; 2; 19/10; 2; 2; 2; 2; 2; 41/20; 39/19; 39/19; 2; 21/10; ; ; 19/10; 2
Draw; 12/5; 23/10; 49/20; 12/5; 11/5; 23/10; 12/5; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 40/17; 9/4; 23/10; 40/17; 12/5; 23/10; 23/10; 23/10; 40/17; ; ; 9/4; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 05:45:30 GMT+3; ; e70300-dr003
France; 1/6; 1/7; ; ; 1/7; ; 1/6; 1/7; ; ; ; ; 2/15; 1/7; 1/7; 3/19; ; 1/7; ; 2/17; ; 2/17; ; ; 2/11; ; 1/8; ; 
Sweden; 6; 6; ; ; 6; ; 7; 11/2; ; ; ; ; 6; 11/2; 6; 6; ; 6; ; 6; ; 6; ; ; 7; ; 23/5; ; 
Netherlands; 12; 10; ; ; 12; ; 10; 12; ; ; ; ; 11; 12; 11; 12; ; 12; ; 10; ; 10; ; ; 13; ; 52/5; ; 
Bulgaria; 100; 50; ; ; 40; ; 25; 50; ; ; ; ; 50; 40; 50; 100; ; 50; ; 60; ; 50; ; ; 100; ; 33; ; 
Belarus; 4500; ; ; ; ; ; ; 200; ; ; ; ; ; 500; ; 1000; ; ; ; ; ; ; ; ; 2000; ; 47; ; 
Luxembourg; 4500; ; ; ; ; ; ; 500; ; ; ; ; ; 5000; ; 1000; ; ; ; ; ; ; ; ; 3000; ; 47; ; 
META; english/premier-league/hull-v-west-ham; 2017-03-31 07:45:33 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 29/20; 29/20; 6/4; 16/11; 7/5; 7/5; 7/5; 7/5; 77/50; 13/9; 7/5; 6/4; 16/11; ; ; 7/5; 6/4
West Ham; 2; 19/10; 39/20; 15/8; 2; 41/20; 2; 9/5; 2; 19/10; 19/10; 19/10; 19/10; 2; 19/10; 2; 2; 2; 2; 2; 41/20; 39/19; 39/19; 2; 21/10; ; ; 19/10; 2
Draw; 12/5; 23/10; 49/20; 12/5; 11/5; 23/10; 12/5; 23/10; 12/5; 9/4; 23/10; 23/10; 12/5; 12/5; 9/4; 23/10; 40/17; 23/10; 23/10; 40/17; 12/5; 23/10; 40/17; 23/10; 29/12; ; ; 11/5; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 08:23:32 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 7/5; 7/5; 29/20; 29/20; 6/4; 16/11; 7/5; 7/5; 7/5; 7/5; 77/50; 13/9; 7/5; 6/4; 16/11; ; ; 7/5; 6/4
West Ham; 2; 19/10; 39/20; 15/8; 2; 41/20; 2; 9/5; 2; 19/10; 19/10; 19/10; 19/10; 2; 19/10; 2; 2; 2; 2; 2; 41/20; 39/19; 39/19; 2; 21/10; ; ; 19/10; 2
Draw; 12/5; 23/10; 49/20; 12/5; 11/5; 23/10; 12/5; 23/10; 12/5; 9/4; 23/10; 23/10; 12/5; 12/5; 9/4; 23/10; 40/17; 23/10; 23/10; 40/17; 12/5; 23/10; 40/17; 23/10; 29/12; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 12:53:05 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 7/5; 7/5; 29/20; 29/20; 29/20; 29/20; 6/4; 16/11; 7/5; 7/5; 7/5; 7/5; 151/100; 13/9; 7/5; 6/4; 16/11; ; ; 7/5; 6/4
West Ham; 2; 19/10; 39/20; 2; 2; 41/20; 2; 9/5; 2; 19/10; 2; 2; 19/10; 2; 2; 2; 2; 2; 2; 2; 52/25; 39/19; 39/19; 2; 21/10; ; ; 19/10; 2
Draw; 12/5; 23/10; 5/2; 23/10; 11/5; 23/10; 12/5; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; 40/17; 23/10; 23/10; 40/17; 121/50; 23/10; 40/17; 23/10; 29/12; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 15:45:53 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 7/5; 7/5; 7/5; 29/20; 29/20; 29/20; 29/20; 6/4; 16/11; ; 7/5; 7/5; 16/11; 151/100; 13/9; 7/5; 6/4; 16/11; ; ; 7/5; 7/5
West Ham; 2; 19/10; 39/20; 2; 2; 41/20; 2; 19/10; 2; 19/10; 2; 2; 19/10; 2; 2; 2; ; 2; 2; 2; 52/25; 39/19; 39/19; 2; 21/10; ; ; 19/10; 2
Draw; 12/5; 12/5; 5/2; 23/10; 11/5; 23/10; 12/5; 12/5; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 23/10; 12/5; ; 23/10; 23/10; 40/17; 121/50; 23/10; 40/17; 23/10; 29/12; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 16:24:51 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 29/20; 7/5; 6/4; 6/4; 6/4; 29/20; 29/20; 7/5; 7/5; 7/5; 7/5; 29/20; 29/20; 29/20; 6/4; 7/5; 16/11; 7/5; 7/5; 16/11; 151/100; 13/9; 7/5; 6/4; 16/11; ; ; 7/5; 7/5
West Ham; 21/10; 19/10; 39/20; 2; 2; 41/20; 2; 19/10; 2; 19/10; 2; 2; 19/10; 2; 2; 2; 2; 2; 2; 37/19; 52/25; 39/19; 39/19; 2; 21/10; ; ; 2; 2
Draw; 12/5; 12/5; 5/2; 23/10; 11/5; 23/10; 5/2; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 40/17; 23/10; 23/10; 23/10; 121/50; 23/10; 40/17; 23/10; 29/12; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 17:45:51 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 29/20; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 7/5; 7/5; 7/5; 7/5; 29/20; 29/20; 29/20; 6/4; 16/11; 7/5; 7/5; 7/5; 16/11; 151/100; 13/9; 7/5; 6/4; 16/11; ; ; 7/5; 7/5
West Ham; 21/10; 19/10; 39/20; 2; 2; 41/20; 2; 19/10; 2; 19/10; 2; 2; 19/10; 2; 2; 2; 2; 2; 2; 2; 52/25; 39/19; 39/19; 2; 21/10; ; ; 2; 2
Draw; 12/5; 12/5; 5/2; 23/10; 11/5; 23/10; 12/5; 5/2; 12/5; 9/4; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 40/17; 23/10; 23/10; 23/10; 121/50; 23/10; 40/17; 23/10; 29/12; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-03-31 20:15:38 GMT+3; ; e70300-dr003
Norwich; ; 1/25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Preston; ; 1/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Derby; ; 2/9; ; ; ; ; 1/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/7; ; 
Aston Villa; ; 1/2; ; ; ; ; 1/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Cardiff; ; 1; ; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20/21; ; 
Brentford; ; 11/10; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Barnsley; ; 15/8; ; ; ; ; 13/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; 
QPR; ; 11/4; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 
Wolves; ; 9/2; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/3; ; 
Ipswich; ; 20; ; ; ; ; 25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 71/5; ; 
Birmingham; ; 22; ; ; ; ; 40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 71/5; ; 
Bristol City; ; 40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; 
Nottingham Forest; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 28; ; 
Blackburn; ; 250; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 52/5; ; 
Wigan; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 52/5; ; 
Burton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 76/5; ; 
META; english/premier-league/hull-v-west-ham; 2017-03-31 21:45:46 GMT+3; ; e70300-dr003
Seinajoen JK; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; 
IFK Mariehamn; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 
Ilves; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 
KuPS; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/4; ; ; ; ; ; ; ; ; ; 
FC Inter Turku; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 
VPS; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 
FC Lahti; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15; ; ; ; ; ; ; ; ; ; 
RoPS; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 15; ; ; ; ; ; ; ; ; ; 
HIFK; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 20; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/hull-v-west-ham; 2017-04-01 03:45:22 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 6/4; 7/5; 7/5; 7/5; 29/20; 31/20; 6/4; 6/4; 8/5; 16/11; 6/4; 7/5; 6/4; 6/4; 151/100; 13/9; 6/4; 6/4; 23/15; ; 6/4; 6/4; 6/4
West Ham; 2; 19/10; 19/10; 2; 2; 41/20; 2; 19/10; 2; 19/10; 2; 2; 15/8; 2; 19/10; 2; 37/19; 2; 2; 37/19; 52/25; 2; 2; 2; 39/19; ; 19/10; 19/10; 2
Draw; 12/5; 12/5; 5/2; 23/10; 9/4; 23/10; 12/5; 5/2; 12/5; 11/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 23/10; 23/10; 9/4; 23/10; 121/50; 40/17; 9/4; 23/10; 30/13; ; 23/10; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-04-01 05:45:20 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 6/4; 7/5; 6/4; 6/4; 6/4; 31/20; 6/4; 7/5; 7/5; 7/5; 29/20; 31/20; 6/4; 6/4; 8/5; 16/11; 6/4; 7/5; 6/4; 6/4; 151/100; 13/9; 6/4; 6/4; 23/15; ; ; 6/4; 6/4
West Ham; 2; 19/10; 19/10; 2; 2; 19/10; 2; 19/10; 2; 19/10; 2; 2; 15/8; 2; 19/10; 2; 37/19; 2; 2; 37/19; 52/25; 2; 2; 2; 39/19; ; ; 19/10; 19/10
Draw; 12/5; 12/5; 5/2; 23/10; 9/4; 23/10; 12/5; 5/2; 12/5; 11/5; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 9/4; 23/10; 9/4; 9/4; 121/50; 40/17; 9/4; 23/10; 30/13; ; ; 23/10; 12/5
META; english/premier-league/hull-v-west-ham; 2017-04-01 08:15:43 GMT+3; 2017-04-02 20:00; e70300-dr003
Mario Balotelli; ; 9/2; 9/2; 9/2; 9/2; ; 9/2; ; ; 9/2; ; ; ; 9/2; ; 9/2; ; ; ; ; ; 9/2; ; ; ; ; ; ; 
Alassane Plea; ; 11/2; 11/2; 11/2; 11/2; ; 11/2; ; ; 11/2; ; ; ; 11/2; ; 11/2; ; ; ; ; ; 11/2; ; ; ; ; ; ; 
Diego Rolan; ; 6; 6; 6; 6; ; 6; ; ; 6; ; ; ; 6; ; 6; ; ; ; ; ; 6; ; ; ; ; ; ; 
Mickael Le Bihan; ; 6; 6; 6; 6; ; 6; ; ; 6; ; ; ; 6; ; 6; ; ; ; ; ; 6; ; ; ; ; ; ; 
Younes Belhanda; ; 13/2; 13/2; 13/2; 13/2; ; 13/2; ; ; 13/2; ; ; ; 13/2; ; ; ; ; ; ; ; 13/2; ; ; ; ; ; ; 
Alexy Bosetti; ; 7; 7; 7; 7; ; 7; ; ; 7; ; ; ; 7; ; 7; ; ; ; ; ; 7; ; ; ; ; ; ; 
Bassem Srarfi; ; ; ; ; ; ; 7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7; ; ; ; ; ; ; 
Francois Kamano; ; 7; 7; 7; 7; ; 7; ; ; 7; ; ; ; 7; ; 7; ; ; ; ; ; 7; ; ; ; ; ; ; 
Gaetan Laborde; ; 7; 7; 7; 7; ; 7; ; ; 7; ; ; ; 7; ; 7; ; ; ; ; ; 7; ; ; ; ; ; ; 
Valentin Eysseric; ; 13/2; 13/2; 13/2; 7; ; 7; ; ; 13/2; ; ; ; 13/2; ; 13/2; ; ; ; ; ; 13/2; ; ; ; ; ; ; 
Anastasios Donis; ; 15/2; 15/2; 15/2; 8; ; 17/2; ; ; 15/2; ; ; ; 15/2; ; 15/2; ; ; ; ; ; 15/2; ; ; ; ; ; ; 
Arnaud Lusamba; ; 15/2; 15/2; 15/2; 8; ; 17/2; ; ; 15/2; ; ; ; 15/2; ; 15/2; ; ; ; ; ; 15/2; ; ; ; ; ; ; 
Jeremy Menez; ; 15/2; 15/2; 15/2; 8; ; 17/2; ; ; 15/2; ; ; ; 15/2; ; 15/2; ; ; ; ; ; 15/2; ; ; ; ; ; ; 
Malcom; ; 15/2; 15/2; 15/2; 8; ; 17/2; ; ; 15/2; ; ; ; 15/2; ; 15/2; ; ; ; ; ; 15/2; ; ; ; ; ; ; 
Adam Ounas; ; 8; 8; 8; 17/2; ; 9; ; ; 8; ; ; ; 8; ; 8; ; ; ; ; ; 8; ; ; ; ; ; ; 
No Goalscorer; ; 9; 8; 9; 9; ; 15/2; ; ; 15/2; ; ; ; 8; ; 9; ; ; ; ; ; ; ; ; ; ; ; ; 
Jean Michael Seri; ; 9; 9; 9; 9; ; 19/2; ; ; 9; ; ; ; 9; ; 9; ; ; ; ; ; 9; ; ; ; ; ; ; 
Valentin Vada; ; 17/2; 17/2; 9; 9; ; 19/2; ; ; 9; ; ; ; 17/2; ; 17/2; ; ; ; ; ; 9; ; ; ; ; ; ; 
Younousse Sankhare; ; 9; 9; 9; 9; ; 19/2; ; ; 9; ; ; ; 9; ; ; ; ; ; ; ; 9; ; ; ; ; ; ; 
Vincent Marcel; ; 12; 12; 12; 12; ; 12; ; ; 12; ; ; ; 12; ; 12; ; ; ; ; ; 12; ; ; ; ; ; ; 
Patrick Burner; ; 14; 14; 14; 14; ; 15; ; ; 14; ; ; ; 14; ; 14; ; ; ; ; ; 14; ; ; ; ; ; ; 
Vincent Koziello; ; 14; 14; 14; 14; ; 15; ; ; 14; ; ; ; 14; ; 14; ; ; ; ; ; 14; ; ; ; ; ; ; 
Jaroslav Plasil; ; 16; 16; 16; 16; ; 17; ; ; 16; ; ; ; 16; ; 16; ; ; ; ; ; 16; ; ; ; ; ; ; 
Maxime Le Marchand; ; 16; 16; 16; 16; ; 17; ; ; 16; ; ; ; 16; ; 16; ; ; ; ; ; 16; ; ; ; ; ; ; 
Nicolas Maurice-Belay; ; ; ; ; 16; ; 17; ; ; ; ; ; ; ; ; 16; ; ; ; ; ; ; ; ; ; ; ; ; 
Zaydou Youssef; ; 18; 18; 20; ; ; 19; ; ; 18; ; ; ; 18; ; ; ; ; ; ; ; 20; ; ; ; ; ; ; 
Paul Baysse; ; 18; 18; 20; 20; ; 21; ; ; 18; ; ; ; 18; ; 18; ; ; ; ; ; 20; ; ; ; ; ; ; 
Milan Gajic; ; 20; 20; 20; 22; ; 22; ; ; 20; ; ; ; 20; ; 20; ; ; ; ; ; 20; ; ; ; ; ; ; 
Nicolas Pallois; ; 20; 20; 20; 22; ; 22; ; ; 20; ; ; ; 20; ; 20; ; ; ; ; ; 20; ; ; ; ; ; ; 
Dante; ; 22; 22; 25; 25; ; 25; ; ; 22; ; ; ; 22; ; 25; ; ; ; ; ; 25; ; ; ; ; ; ; 
Igor Lewczuk; ; 25; 25; 25; 25; ; 25; ; ; 25; ; ; ; 25; ; 25; ; ; ; ; ; 25; ; ; ; ; ; ; 
Malang Sarr; ; 25; 25; 25; 25; ; 25; ; ; 25; ; ; ; 25; ; 25; ; ; ; ; ; 25; ; ; ; ; ; ; 
Ricardo Pereira; ; 22; 22; 25; 25; ; 25; ; ; 22; ; ; ; 22; ; 25; ; ; ; ; ; 25; ; ; ; ; ; ; 
Remi Walter; ; 28; 28; 33; 33; ; 35; ; ; 28; ; ; ; 28; ; 33; ; ; ; ; ; 33; ; ; ; ; ; ; 
Vukasin Jovanovic; ; 28; 28; 33; 33; ; 35; ; ; 28; ; ; ; 28; ; ; ; ; ; ; ; 33; ; ; ; ; ; ; 
Abdou Traore; ; 33; 33; 33; 40; ; 40; ; ; 33; ; ; ; 33; ; 33; ; ; ; ; ; 33; ; ; ; ; ; ; 
Arnaud Souquet; ; 33; 33; 33; 40; ; 40; ; ; 33; ; ; ; 33; ; 33; ; ; ; ; ; 33; ; ; ; ; ; ; 
Jeremy Toulalan; ; 40; 40; 40; 40; ; 40; ; ; 40; ; ; ; 40; ; 40; ; ; ; ; ; 40; ; ; ; ; ; ; 
Mauro Arambarri; ; 33; 33; 33; 40; ; 40; ; ; 33; ; ; ; 33; ; 33; ; ; ; ; ; 33; ; ; ; ; ; ; 
Theo Pellenard; ; 33; 33; 33; 40; ; 40; ; ; 33; ; ; ; 33; ; 33; ; ; ; ; ; 33; ; ; ; ; ; ; 
Diego Contento; ; 50; 50; 50; 50; ; 55; ; ; 50; ; ; ; 50; ; 50; ; ; ; ; ; 50; ; ; ; ; ; ; 
Maxime Poundje; ; 50; 50; 50; 50; ; 55; ; ; 50; ; ; ; 50; ; 50; ; ; ; ; ; 50; ; ; ; ; ; ; 
Olivier Boscagli; ; 50; 50; 50; 50; ; 55; ; ; 50; ; ; ; 50; ; ; ; ; ; ; ; 50; ; ; ; ; ; ; 
Youssouf Sabaly; ; 50; 50; 50; 50; ; 55; ; ; 50; ; ; ; 50; ; 50; ; ; ; ; ; 50; ; ; ; ; ; ; 
Dalbert; ; ; ; ; 80; ; ; ; ; ; ; ; ; ; ; 80; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/hull-v-west-ham; 2017-04-01 09:45:27 GMT+3; 2017-04-01 17:00; e70300-dr003
Wisla Plock; 1; 1; 21/20; ; ; ; 21/20; 1; 21/20; 21/20; 1; 1; 21/20; 21/20; 21/20; 1; 1; 21/20; 20/21; 1; 11/10; 13/12; 28/29; 21/20; 1; ; 21/20; 1; 
Draw; 12/5; 85/40; 11/5; ; ; ; 12/5; 11/5; 23/10; 23/10; 11/5; 9/4; 23/10; 23/10; 23/10; 23/10; 40/17; 11/5; 9/4; 40/17; 5/2; 28/13; 9/4; 23/10; 23/10; ; 12/5; 21/10; 
Cracovia Krakow; 11/4; 12/5; 13/5; ; ; ; 13/5; 12/5; 5/2; 13/5; 5/2; 5/2; 53/20; 13/5; 13/5; 13/5; 27/10; 13/5; 14/5; 27/10; 14/5; 40/17; 37/13; 5/2; 29/10; ; 13/5; 12/5; 
META; english/premier-league/hull-v-west-ham; 2017-04-01 11:45:26 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 11/8; 13/10; 27/20; 6/4; 13/10; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 27/20; 7/5; 7/5; 13/10; 23/17; 13/10; 27/20; 23/17; 7/5; 17/13; 23/17; 11/8; 7/5; ; ; 13/10; 7/5
West Ham; 11/5; 21/10; 21/10; 2; 9/4; 21/10; 9/4; 21/10; 11/5; 21/10; 11/5; 9/4; 21/10; 23/10; 11/5; 11/5; 28/13; 11/5; 21/10; 28/13; 11/5; 11/5; 28/13; 11/5; 11/5; ; ; 21/10; 11/5
Draw; 12/5; 23/10; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 12/5; 23/10; 23/10; 12/5; 40/17; 9/4; 23/10; 40/17; 49/20; 40/17; 40/17; 23/10; 12/5; ; ; 12/5; 12/5
META; english/premier-league/hull-v-west-ham; 2017-04-01 12:15:51 GMT+3; 2017-04-01 15:00; e70300-dr003
Hull; 11/8; 13/10; 27/20; 11/8; 13/10; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 27/20; 11/8; 7/5; 13/10; 23/17; 13/10; 27/20; ; 7/5; 17/13; 23/17; 11/8; 7/5; ; ; 13/10; 7/5
West Ham; 11/5; 21/10; 43/20; 21/10; 9/4; 21/10; 9/4; 21/10; 11/5; 21/10; 11/5; 9/4; 21/10; 23/10; 11/5; 11/5; 28/13; 11/5; 21/10; ; 11/5; 11/5; 28/13; 11/5; 11/5; ; ; 21/10; 9/4
