META; english/premier-league/leicester-v-everton; 2016-12-15 04:16:40 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 13/8; ; 13/8; 31/20; ; ; 13/8; ; 8/5; 6/4; 31/20; ; 8/5; 8/5; 13/8; 17/11; 6/4; ; ; ; 6/4; ; ; ; ; ; ; ; 
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 12/5; 12/5; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 9/4; ; 11/5; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-25 23:45:26 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 11/10; 2; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 21/20; 19/10; 2
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 11/5; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 7/5; 32/21; 6/4; ; 4/9; 6/4; 6/4
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 12/5; 12/5; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 9/4; ; 11/5; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-26 00:16:26 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 11/10; 2; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 21/20; 19/10; 2
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 11/5; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 7/5; 32/21; 6/4; ; 4/9; 6/4; 6/4
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 12/5; 12/5; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 9/4; ; 11/5; 9/4; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-26 00:44:03 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 11/10; 2; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 21/20; 19/10; 2
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 11/5; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 7/5; 32/21; 6/4; ; 4/9; 6/4; 8/5
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 12/5; 12/5; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 9/4; ; 11/5; 9/4; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-26 01:45:26 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 2; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 12/5; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 12/5; ; 11/5; 9/4; 12/5
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 7/5; 32/21; 5/2; ; 4/9; 6/4; 8/5
META; english/premier-league/leicester-v-everton; 2016-12-26 03:45:27 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 2; 2; 2; 39/19; ; 2; 37/19; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 12/5; 9/4; 9/4; 40/17; ; 23/10; 23/10; ; 23/10; 40/17; 12/5; ; 11/5; 9/4; 12/5
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 31/20; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 7/5; 32/21; 5/2; ; 4/9; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-26 04:16:26 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 2; 2; 37/19; 39/19; ; 2; 37/19; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 12/5; 12/5; 9/4; 23/10; 40/17; ; 23/10; 23/10; ; 23/10; 40/17; 12/5; ; 11/5; 9/4; 12/5
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 31/20; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 7/5; 32/21; 5/2; ; 4/9; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-26 05:45:27 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 11/10; 2; 2; 37/19; 39/19; ; 2; 37/19; ; 19/10; 39/19; 21/20; ; 21/20; 19/10; 2
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 31/20; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 11/5; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 6/4; 32/21; 6/4; ; 1/2; 6/4; 6/4
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 12/5; 12/5; 9/4; 23/10; 40/17; ; 23/10; 23/10; ; 23/10; 40/17; 9/4; ; 11/5; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-26 06:27:48 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 15/8; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 2; 2; 37/19; 39/19; ; 2; 37/19; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 9/4; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 23/10; 23/10; 47/20; 12/5; 12/5; 9/4; 23/10; 40/17; ; 23/10; 23/10; ; 23/10; 40/17; 12/5; ; 11/5; 23/10; 12/5
Leicester; 31/20; 6/4; 6/4; 29/20; 6/4; 31/20; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 6/4; 32/21; 5/2; ; 1/2; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-26 07:45:27 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 15/8; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 11/10; 2; 2; 37/19; 59/29; ; 2; 37/19; ; 19/10; 59/29; 21/20; ; 21/20; 19/10; 2
Leicester; 31/20; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 11/5; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 6/4; 32/21; 6/4; ; 1/2; 6/4; 6/4
Draw; 23/10; 9/4; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 23/10; 23/10; 47/20; 12/5; 12/5; 9/4; 23/10; 40/17; ; 23/10; 23/10; ; 23/10; 40/17; 9/4; ; 11/5; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-26 08:16:30 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 15/8; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 2; 2; 37/19; 59/29; ; 2; 37/19; ; 19/10; 59/29; 2; ; 21/20; 19/10; 19/10
Draw; 23/10; 9/4; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 23/10; 23/10; 47/20; 12/5; 12/5; 9/4; 23/10; 40/17; ; 23/10; 23/10; ; 23/10; 40/17; 12/5; ; 11/5; 23/10; 12/5
Leicester; 31/20; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 6/4; 32/21; 5/2; ; 1/2; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-26 09:45:29 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 15/8; 39/20; 19/10; 19/10; 2; 19/10; 19/10; 15/8; 19/10; 2; 2; 19/10; 11/10; 2; 2; 37/19; 59/29; ; 2; 37/19; ; 19/10; 59/29; 21/20; ; 21/20; 19/10; 19/10
Leicester; 31/20; 6/4; 6/4; 29/20; 6/4; 6/4; 8/5; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 11/5; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 6/4; 32/21; 6/4; ; 1/2; 6/4; 6/4
Draw; 23/10; 9/4; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 23/10; 23/10; 12/5; 12/5; 12/5; 9/4; 23/10; 40/17; ; 23/10; 23/10; ; 23/10; 40/17; 9/4; ; 11/5; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-26 11:45:25 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 39/20; 2; 19/10; 2; 19/10; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 2; 37/19; 2; 24/13; 2; 37/19; ; 19/10; 2; 2; ; 19/10; 19/10; 2
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; ; 23/10; 40/17; 12/5; ; 9/4; 9/4; 12/5
Leicester; 31/20; 7/5; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; 6/4; 6/4; 11/8; 6/4; 6/4; 8/5; 8/5; 17/11; 6/4; 17/11; 6/4; 6/4; 6/4; ; 6/4; 17/11; 5/2; ; 6/4; 6/4; 13/8
META; english/premier-league/leicester-v-everton; 2016-12-26 12:16:38 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 8/5; 7/5; 31/20; 8/5; 6/4; 31/20; 8/5; 31/20; 6/4; 6/4; 11/8; 6/4; 31/20; 8/5; 8/5; 17/11; 6/4; 17/11; 6/4; 6/4; 6/4; ; 6/4; 17/11; 8/5; ; 6/4; 6/4; 8/5
Everton; 2; 19/10; 39/20; 19/10; 19/10; 39/20; 19/10; 19/10; 15/8; 19/10; 2; 2; 19/10; 2; 19/10; 2; 37/19; 2; 24/13; 2; 37/19; ; 19/10; 2; 2; ; 19/10; 19/10; 2
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; ; 23/10; 40/17; 12/5; ; 9/4; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-26 12:49:24 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 39/20; 19/10; 19/10; 2; 19/10; 19/10; 15/8; 19/10; 2; 2; 39/20; 11/10; 19/10; 2; 37/19; 2; 24/13; 2; 37/19; ; 19/10; 2; 21/20; ; 19/10; 19/10; 2
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 12/5; 12/5; 23/10; 9/4; 12/5; 23/10; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; ; 23/10; 40/17; 9/4; ; 9/4; 23/10; 12/5
Leicester; 8/5; 7/5; 31/20; 8/5; 6/4; 31/20; 8/5; 31/20; 6/4; 6/4; 11/8; 6/4; 6/4; 11/5; 8/5; 17/11; 6/4; 17/11; 6/4; 6/4; 6/4; ; 6/4; 17/11; 5/2; ; 6/4; 6/4; 8/5
META; english/premier-league/leicester-v-everton; 2016-12-26 13:45:27 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 31/20; 7/5; 6/4; 6/4; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; 11/8; 6/4; 6/4; 6/4; 8/5; 17/11; 6/4; 17/11; 6/4; 6/4; 6/4; ; 6/4; 17/11; 31/20; ; 6/4; 6/4; 6/4
Everton; 2; 19/10; 39/20; 2; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 21/10; 19/10; 2; 37/19; 2; 24/13; 2; 37/19; ; 19/10; 2; 21/20; ; 19/10; 2; 2
Draw; 23/10; 23/10; 12/5; 23/10; 12/5; 23/10; 23/10; 9/4; 23/10; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 23/10; 9/4; 40/17; 23/10; 23/10; 9/4; ; 23/10; 40/17; 23/10; ; 9/4; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-26 15:45:32 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 21/10; 19/10; 39/20; 2; 21/10; 41/20; 2; 1; 15/8; 19/10; 2; 2; 2; 11/10; 2; 2; 2; 39/19; 37/19; 2; 2; ; 2; 39/19; 2; ; 19/10; 2; 21/10
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; 12/5; 23/10; 9/4; 12/5; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; ; 11/5; 40/17; 12/5; ; 9/4; 23/10; 12/5
Leicester; 6/4; 7/5; 6/4; 6/4; 6/4; 29/20; 31/20; 5/2; 6/4; 6/4; 29/20; 6/4; 6/4; 11/5; 6/4; 6/4; 16/11; 32/21; 16/11; 6/4; 16/11; ; 7/5; 32/21; 5/2; ; 7/5; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-26 16:16:47 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 31/20; 7/5; 6/4; 6/4; 8/5; 31/20; 13/8; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 17/11; 6/4; 6/4; 16/11; 6/4; 6/4; ; 6/4; 6/4; 31/20; ; 7/5; 6/4; 13/8
Everton; 2; 19/10; 2; 2; 2; 39/20; 15/8; 19/10; 15/8; 19/10; 2; 2; 39/20; 21/10; 2; 2; 37/19; 21/10; 37/19; 21/10; 37/19; ; 19/10; 21/10; 21/20; ; 2; 19/10; 19/10
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 9/4; 23/10; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; ; 23/10; 40/17; 23/10; ; 11/5; 23/10; 23/10
META; english/premier-league/leicester-v-everton; 2016-12-26 17:45:29 GMT+2; 2016-12-26 15:00; In Play; e70300-dr003
Leicester; 21/10; 2; 33/20; 7/4; 13/8; 21/10; 2; 21/10; 8/5; 2; 2; 21/10; 11/5; 2; ; ; 8/5; 31/21; 21/10; ; 8/5; 171/100; ; ; ; ; 19/10; 11/5; 9/4
Everton; 11/5; 2; 9/5; 15/8; ; 41/20; 9/4; 23/10; 9/5; 9/4; 21/10; 11/5; 9/4; 21/10; ; ; 7/4; 19/10; 11/5; ; 7/4; 191/100; ; ; ; ; 2; 23/10; 9/4
Draw; 13/10; 5/4; 47/20; 6/4; 9/4; 27/20; 11/8; 7/5; 23/10; 6/5; 6/5; 11/8; 13/10; 7/5; ; ; 28/13; 9/4; 13/10; ; 28/13; 101/50; ; ; ; ; 13/8; 7/5; 7/5
META; english/premier-league/leicester-v-everton; 2016-12-26 18:30:06 GMT+2; 2016-12-26 15:00; In Play; e70300-dr003
Everton; 2/9; 1/5; 9/5; 3/10; 9/4; 1/4; 1/4; 1/4; ; 2/9; 1/4; 1/4; 1/4; 2/7; ; ; 23/10; 7/18; 5/19; ; 23/10; 17/50; ; ; 4/11; ; 1/3; 3/10; 1/3
Draw; 7/2; 15/4; 47/20; 11/4; 11/8; 10/3; 15/4; 7/2; ; 10/3; 16/5; 18/5; 10/3; 7/2; ; ; 5/4; 37/13; 17/5; ; 5/4; 17/5; ; ; 11/4; ; 3; 10/3; 3
Leicester; 33; 22; 33/20; 12; 9/4; 28; 20; 19; ; 22; 18; 18; 30; 16; ; ; 28/13; 21/2; 37/2; ; 28/13; 13; ; ; 12; ; 18; 20; 
