META; english/premier-league/arsenal-v-man-city; 2017-03-04 20:16:41 GMT+2; 2017-04-01 15:00; e70300-dr003
Arsenal; 19/10; 19/10; 19/10; 2; 2; 19/10; 2; 19/10; 2; 19/10; 2; ; 15/8; 2; ; 19/10; 19/10; 37/19; 19/10; 19/10; 197/100; 19/10; 19/10; 19/10; 37/19; ; 19/10; 19/10; 19/10
Draw; 11/4; 13/5; 11/4; 5/2; 13/5; 11/4; 11/4; 27/10; 5/2; 13/5; 27/10; ; 53/20; 11/4; 13/5; 27/10; 45/17; 27/10; 27/10; 45/17; 139/50; 45/17; 27/10; 11/4; 11/4; ; 13/5; 13/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-04-02 18:23:41 GMT+3; 2017-04-01 15:00; e70300-dr003
Draw 1-1; 11/2; 11/2; 11/2; 6; 5; 5; 13/2; 11/2; 5; 11/2; ; 5; 11/2; 11/2; 11/2; 11/2; 25/4; 11/2; 6; 25/4; ; ; 6; 5; 6; ; ; ; 
Morton 1-0; 7; 15/2; 15/2; 15/2; 7; 13/2; 17/2; 7; 7; 15/2; ; 7; 7; 15/2; 7; 7; 31/4; 7; 8; 31/4; ; ; 8; 7; 8; ; ; ; 
Morton 2-1; 8; 8; 8; 8; 15/2; 15/2; 9; 17/2; 8; 8; ; 7; 8; 8; 8; 8; 17/2; 33/4; 17/2; 17/2; ; ; 17/2; 15/2; 17/2; ; ; ; 
Dumbarton 1-0; 9; 9; 9; 9; 8; 17/2; 19/2; 9; 9; 9; ; 8; 9; 9; 9; 17/2; 19/2; 9; 9; 19/2; ; ; 9; 17/2; 9; ; ; ; 
Draw 0-0; 9; 9; 10; 11; 8; 19/2; 17/2; 15/2; 10; 10; ; 9; 7; 10; 9; 8; 33/4; 27/4; 9; 33/4; ; ; 9; ; 9; ; ; ; 
Dumbarton 2-1; 11; 10; 10; 10; 9; 19/2; 21/2; 10; 10; 10; ; 9; 10; 10; 10; 10; 21/2; 19/2; 10; 21/2; ; ; 10; 9; 10; ; ; ; 
Morton 2-0; 10; 10; 10; 11; 9; 19/2; 12; 10; 10; 10; ; 10; 10; 10; 9; 10; 41/4; 21/2; 23/2; 41/4; ; ; 23/2; 9; 23/2; ; ; ; 
Draw 2-2; 12; 12; 12; 14; 11; 11; 14; 12; 12; 12; ; 11; 12; 12; 11; 12; 55/4; 12; 13; 55/4; ; ; 13; 11; 13; ; ; ; 
Dumbarton 2-0; 16; 16; 15; 16; 14; 12; 17; 16; 14; 16; ; 14; 16; 14; 12; 14; 31/2; 16; 14; 31/2; ; ; 14; 14; 14; ; ; ; 
Morton 3-1; 16; 16; 16; 16; 14; 12; 18; 18; 16; 16; ; 14; 16; 16; 12; 16; 67/4; 16; 17; 67/4; ; ; 17; 16; 17; ; ; ; 
Morton 3-0; 20; 20; 20; 20; 18; 16; 21; 22; 20; 20; ; 18; 20; 20; 18; 18; 79/4; 19; 20; 79/4; ; ; 20; 20; 20; ; ; ; 
Dumbarton 3-1; 25; 22; 22; 22; 20; 20; 25; 25; 25; 22; ; 20; 25; 22; 20; 20; 23; 25; 22; 23; ; ; 22; 25; 22; ; ; ; 
Morton 3-2; 25; 25; 22; 25; 22; 20; 28; 25; 28; 22; ; 20; 25; 22; 20; 22; 97/4; 25; 26; 97/4; ; ; 26; 25; 26; ; ; ; 
Any Other Score; ; ; 25; ; ; ; ; 30; 33; ; ; ; ; ; ; ; ; 22; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 3-2; 33; 28; 25; 33; 25; 25; 30; 30; 33; 28; ; 22; 28; 28; 22; 28; 117/4; 28; 29; 117/4; ; ; 29; 33; 29; ; ; ; 
Dumbarton 3-0; 33; 33; 33; 33; 28; 28; 35; 40; 33; 33; ; 28; 40; 28; 28; 28; 131/4; 35; 28; 131/4; ; ; 28; 40; 28; ; ; ; 
Morton 4-1; 40; 40; 35; 40; 33; 40; 45; 45; 40; 40; ; 28; 45; 35; 33; 33; 73/2; 40; 40; 73/2; ; ; 40; 40; 40; ; ; ; 
Draw 3-3; 40; 50; 40; 50; 40; 40; 60; 55; 50; 40; ; 33; 55; 40; 40; 40; 189/4; 50; 55; 189/4; ; ; 55; 50; 55; ; ; ; 
Morton 4-0; 40; 50; 45; 50; 40; 50; 55; 60; 50; 50; ; 33; 60; 40; 40; 40; 165/4; 50; 45; 165/4; ; ; 45; 50; 45; ; ; ; 
Morton 4-2; 50; 50; 50; 66; 50; 50; 66; 70; 66; 50; ; 33; 60; 45; 50; 50; 199/4; 50; 60; 199/4; ; ; 60; 66; 60; ; ; ; 
Dumbarton 4-1; 50; 66; 55; 66; 50; 50; 70; 90; 80; 66; ; 40; 60; 70; 50; 50; 213/4; 80; 55; 213/4; ; ; 55; 80; 55; ; ; ; 
Dumbarton 4-2; 66; 80; 66; 80; 66; 66; 90; 100; 100; 75; ; 50; 70; 80; 66; 66; 63; 100; 80; 63; ; ; 80; 100; 80; ; ; ; 
Dumbarton 4-0; 66; 80; 80; 80; 66; 80; 100; 125; 100; 90; ; 50; 80; 100; 80; 66; 267/4; 150; 70; 267/4; ; ; 70; 100; 70; ; ; ; 
Morton 5-1; 80; 100; ; 125; 80; 80; 110; 150; 100; 100; ; 50; 125; 100; 80; 80; 143/2; ; 110; 143/2; ; ; 110; 100; 110; ; ; ; 
Dumbarton 6-3; ; ; ; ; 150; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 7-2; ; ; ; ; 150; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morton 4-3; 80; 100; 90; 100; 80; 80; 125; 125; ; 100; ; 50; 100; 100; 80; 80; 305/4; 200; 130; 305/4; ; ; 130; ; 130; ; ; ; 
Morton 5-0; 80; 100; ; 150; 80; 100; 125; 200; 100; 125; ; 66; 150; 100; 100; 80; 155/2; ; 125; 155/2; ; ; 125; 100; 125; ; ; ; 
Morton 7-2; ; ; ; ; 150; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morton 5-2; 100; 125; ; 200; 100; 100; 150; 225; ; 125; ; 66; 150; 150; 100; 100; 339/4; ; 160; 339/4; ; ; 160; ; 160; ; ; ; 
Dumbarton 4-3; 100; 100; 100; 100; 80; 100; 125; 150; ; 100; ; 66; 125; 100; 100; 80; 165/2; 250; 150; 165/2; ; ; 150; ; 150; ; ; ; 
Morton 6-2; ; ; ; 300; 150; ; 250; ; ; 300; ; ; 200; 300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 5-1; 150; 150; ; 200; 100; 150; 200; 325; 100; 175; ; 66; 150; 200; 150; 125; 92; ; 160; 92; ; ; 160; 100; 160; ; ; ; 
Draw 4-4; ; ; 175; 150; 150; 200; 250; 325; ; 200; ; 66; 175; 250; 200; 150; ; 250; 375; ; ; ; 375; ; 375; ; ; ; 
Dumbarton 5-2; ; 200; ; 250; 125; 200; 250; 400; ; 200; ; 66; 150; 200; 200; 200; ; ; 225; ; ; ; 225; ; 225; ; ; ; 
Morton 5-3; ; ; ; ; 150; 250; 250; 425; ; 225; ; 66; 175; 250; 250; 200; ; ; 375; ; ; ; 375; ; 375; ; ; ; 
Morton 6-3; ; ; ; ; 150; ; ; ; ; 425; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 10-0; ; ; ; ; 300; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 5-0; ; 250; ; 250; 125; 250; 250; 500; 100; 225; ; 80; 175; 250; ; 200; ; ; 225; ; ; ; 225; 100; 225; ; ; ; 
Dumbarton 5-3; ; ; ; ; 200; ; 250; 500; ; 275; ; ; 175; 300; ; 250; ; ; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 5-4; ; ; ; ; 200; ; ; 500; ; 400; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 6-0; ; 200; ; 500; 125; ; 250; 500; 100; 450; ; ; 200; ; ; 200; ; ; ; ; ; ; ; 100; ; ; ; ; 
Dumbarton 6-1; ; ; ; 500; 200; ; 250; 500; ; 375; ; ; 200; 300; ; 250; ; ; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 6-2; ; ; ; 500; 200; ; 250; ; ; 425; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 7-0; ; ; ; ; 200; ; 225; 500; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 7-1; ; ; ; 500; 200; ; 225; 500; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 8-0; ; ; ; ; 200; ; ; 500; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 8-1; ; ; ; ; 200; ; ; 500; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Dumbarton 9-0; ; ; ; ; 300; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morton 10-0; ; ; ; ; 300; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morton 5-4; ; ; ; ; 200; ; ; 500; ; 375; ; ; 200; 300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morton 6-0; ; 250; ; 300; 150; ; 250; 500; 100; 275; ; ; 200; 300; ; 200; ; ; 400; ; ; ; 400; 100; 400; ; ; ; 
Morton 6-1; ; ; ; 250; 150; ; 250; 500; ; 250; ; 80; 175; 250; ; 250; ; ; 350; ; ; ; 350; ; 350; ; ; ; 
Morton 7-0; ; ; ; 500; 200; ; 225; 500; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morton 7-1; ; ; ; 500; 200; ; 250; 500; ; 475; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morton 8-0; ; ; ; ; 200; ; ; 500; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morton 8-1; ; ; ; ; 200; ; ; 500; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Morton 9-0; ; ; ; ; 300; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/arsenal-v-man-city; 2017-04-02 20:22:12 GMT+3; 2017-04-01 16:00; e70300-dr003
Marseille; 2/5; 2/5; 4/9; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 2/5; 2/5; 2/5; 21/50; 2/5; 4/9; 2/5; 2/5; 4/11; 4/11; 2/5; 43/100; 2/5; 7/18; 2/5; 2/5; ; 2/5; 2/5; 4/9
Draw; 15/4; 15/4; 18/5; 15/4; 19/5; 19/5; 19/5; 7/2; 19/5; 7/2; 15/4; 15/4; 15/4; 7/2; 15/4; 7/2; 19/5; 4; 7/2; 19/5; 41/10; 38/11; 37/10; 15/4; 15/4; ; 7/2; 7/2; 7/2
Dijon; 7; 13/2; 6; 13/2; 13/2; 6; 13/2; 13/2; 6; 13/2; 13/2; 6; 6; 13/2; 6; 13/2; 27/4; 25/4; 13/2; 27/4; 7; 26/5; 13/2; 13/2; 13/2; ; 31/5; 31/5; 34/5
META; english/premier-league/arsenal-v-man-city; 2017-04-03 00:21:27 GMT+3; 2017-04-11 19:45; e70300-dr003
Barcelona; 1/2; 8/15; 8/15; 8/15; ; 1/2; 1/2; 4/9; 8/15; 8/15; 1/2; ; 1/2; 1/2; 1/2; ; 1/2; ; 1/2; 1/2; 1/2; 6/11; 18/35; ; 18/35; ; 8/15; ; 
Juventus; 13/8; 11/8; 7/5; 11/8; ; 7/5; 6/4; 13/8; 11/8; 11/8; 3/2; ; 11/8; 6/4; 8/5; ; 17/11; ; 7/5; 17/11; 171/100; 23/15; 16/11; ; 16/11; ; 13/8; ; 
