META; english/premier-league/chelsea-v-west-ham; 2016-06-20 04:15:07 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 11/20; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 11/20; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 4/7; ; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-26 04:17:23 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; ; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; ; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; ; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-26 08:17:21 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; ; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; ; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; ; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-26 12:17:01 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 8/15; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-26 16:17:01 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; ; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; ; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-26 20:17:17 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 8/15; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-27 00:17:08 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; ; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; ; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; ; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-27 04:17:13 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; ; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; ; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; ; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-27 08:17:18 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 8/15; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-27 12:17:40 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 8/15; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-27 16:18:00 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 4/7; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-27 20:17:47 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 4/7; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-28 00:17:39 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; ; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; ; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; ; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-28 04:17:38 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; ; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; ; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; ; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-28 08:17:35 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 4/7; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-28 12:17:54 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 4/7; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-28 16:18:14 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 4/7; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-28 20:19:03 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 8/15; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 10/3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-29 00:17:28 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; ; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; ; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; ; 10/3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-29 04:17:16 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 8/15; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 10/3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-29 08:17:10 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 8/15; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 10/3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-29 12:17:53 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; ; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; ; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; ; 10/3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-29 16:18:05 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 8/15; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 10/3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-29 20:18:01 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 8/15; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 10/3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-30 00:17:28 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; ; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; ; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 10/3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-30 04:17:23 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; ; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; ; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; ; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-30 08:17:21 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 8/15; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-30 12:17:31 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 8/15; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-30 16:17:48 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 8/13; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 4/7; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 4/7; 4/7; 
Draw; 14/5; 14/5; 3; 3; 3; ; 3; 3; 3; 31/10; 3; 14/5; 10/3; 57/20; 3; 3; 3; ; 31/10; 3; 3; ; 41/13; ; ; 14/5; 14/5; 
West Ham; 9/2; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 7/2; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 26/5; ; ; 4; 3; 
META; english/premier-league/chelsea-v-west-ham; 2016-06-30 20:18:46 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 4/7; 4/7; 4/7; 8/13; 4/7; ; 3/5; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 13/20; 4/7; ; 4/7; 8/15; 4/7; ; 5/8; ; ; 4/7; 4/7; 
Draw; 3; 14/5; 3; 14/5; 3; ; 29/10; 3; 3; 31/10; 14/5; 14/5; 10/3; 57/20; 3; 14/5; 3; ; 31/10; 3; 3; ; 16/5; ; ; 14/5; 13/5; 
West Ham; 19/4; 9/2; 4; 9/2; 4; ; 9/2; 9/2; 5; 9/2; 17/4; 9/2; 5; 9/2; 9/2; 9/2; 9/2; ; 9/2; 5; 9/2; ; 51/10; ; ; 4; 7/2; 
META; english/premier-league/chelsea-v-west-ham; 2016-07-01 00:15:32 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 4/7; 4/7; 4/7; 8/13; 4/7; ; 3/5; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 13/20; 4/7; 10/17; 4/7; 8/15; 4/7; 10/17; 5/8; ; ; 4/7; 4/7; 
Draw; 3; 14/5; 3; 14/5; 3; ; 29/10; 3; 3; 31/10; 14/5; 14/5; 10/3; 57/20; 3; 14/5; 3; 58/19; 31/10; 3; 3; 58/19; 16/5; ; ; 14/5; 13/5; 
West Ham; 19/4; 9/2; 4; 9/2; 4; ; 9/2; 9/2; 5; 9/2; 17/4; 9/2; 5; 9/2; 9/2; 9/2; 9/2; 49/11; 9/2; 5; 9/2; 49/11; 51/10; ; ; 4; 7/2; 
META; english/premier-league/chelsea-v-west-ham; 2016-07-01 04:15:14 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 4/7; 4/7; 4/7; 8/13; 4/7; ; 3/5; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 8/13; 4/7; 10/17; 4/7; 8/15; 4/7; 10/17; 5/8; ; ; 4/7; 4/7; 
Draw; 3; 14/5; 3; 14/5; 3; ; 14/5; 3; 3; 31/10; 14/5; 14/5; 10/3; 14/5; 3; 14/5; 3; 3; 31/10; 3; 3; 3; 16/5; ; ; 14/5; 13/5; 
West Ham; 19/4; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 9/2; 9/2; 5; 9/2; 9/2; 5; 5; 49/11; 9/2; 5; 9/2; 49/11; 51/10; ; ; 4; 21/5; 
META; english/premier-league/chelsea-v-west-ham; 2016-07-01 08:15:19 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 4/7; 4/7; 4/7; 8/13; 4/7; ; 3/5; 8/15; 4/7; 4/7; 8/13; 6/10; 1/2; 4/7; 4/7; 8/13; 4/7; ; 4/7; 8/15; 4/7; 11/18; 5/8; ; ; 4/7; 4/7; 
Draw; 3; 14/5; 3; 14/5; 3; ; 14/5; 3; 3; 31/10; 14/5; 14/5; 10/3; 14/5; 3; 14/5; 3; ; 31/10; 3; 3; 56/19; 16/5; ; ; 14/5; 13/5; 
West Ham; 19/4; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 9/2; 9/2; 5; 9/2; 9/2; 5; 5; ; 9/2; 5; 9/2; 22/5; 51/10; ; ; 4; 21/5; 
META; english/premier-league/chelsea-v-west-ham; 2016-07-01 12:15:23 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 4/7; 4/7; 4/7; 8/13; 4/7; ; 3/5; 8/15; 4/7; 4/7; 8/13; 6/10; 4/6; 4/7; 4/7; 8/13; 4/7; 10/17; 4/7; 8/15; 4/7; 10/17; 5/8; 11/18; ; ; 4/7; 
Draw; 3; 14/5; 3; 14/5; 3; ; 14/5; 3; 3; 31/10; 11/4; 14/5; 14/5; 14/5; 3; 14/5; 3; 37/13; 31/10; 3; 3; 37/13; 16/5; 45/17; ; ; 13/5; 
West Ham; 19/4; 9/2; 4; 9/2; 4; ; 19/4; 9/2; 5; 9/2; 5; 9/2; 4; 9/2; 9/2; 5; 9/2; 24/5; 9/2; 5; 9/2; 24/5; 51/10; 19/5; ; ; 23/5; 
META; english/premier-league/chelsea-v-west-ham; 2016-07-01 16:15:17 GMT+3; 2016-08-13 15:00; e70300-dr003
Chelsea; 4/7; 4/7; 4/7; 8/13; 4/7; ; 3/5; 8/15; 4/7; 4/7; 8/13; 6/10; 4/6; 4/7; 4/7; 8/13; 4/7; 10/17; 4/7; 6/11; 4/7; 10/17; 7/11; 11/18; ; ; 4/7; 
