META; english/premier-league/stoke-v-swansea; 2016-10-16 20:17:54 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; ; ; ; ; ; ; 20/23; 19/20; 10/11; 17/20; ; ; ; ; 17/20; ; ; ; 1; ; ; 22/23; ; ; ; ; ; ; 
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; 11/4; 29/10; 5/2; 13/5; 14/5; 14/5; 13/5; 53/20; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 03:45:33 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 12/11; ; 17/16; 21/20; ; 1; 21/20; 21/20
Draw; 13/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 31/12; ; 28/11; 5/2; ; 12/5; 5/2; 13/5
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; 11/4; 29/10; 5/2; 13/5; 14/5; 14/5; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 04:17:02 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 12/11; ; 17/16; 21/20; ; 1; 21/20; 21/20
Draw; 13/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 31/12; ; 28/11; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; 11/4; 29/10; 5/2; 13/5; 14/5; 14/5; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 05:45:25 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 12/11; ; 17/16; 11/10; ; 21/20; 21/20; 21/20
Draw; 13/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 31/12; ; 28/11; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; 11/4; 14/5; 5/2; 13/5; 14/5; 14/5; 13/5; 53/20; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 06:27:13 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 12/11; ; 17/16; 11/10; ; 21/20; 21/20; 21/20
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 31/12; ; 28/11; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; 11/4; 14/5; 5/2; 13/5; 14/5; 14/5; 13/5; 53/20; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 07:45:25 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 12/11; ; 17/16; 11/10; ; 1; 21/20; 21/20
Draw; 5/2; 5/2; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; 31/12; ; 28/11; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 11/4; 27/10; 14/5; 14/5; 11/4; 14/5; 5/2; 13/5; 14/5; 14/5; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 08:17:01 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 12/11; ; 17/16; 11/10; ; 21/20; 21/20; 21/20
Draw; 5/2; 5/2; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; 31/12; ; 28/11; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 11/4; 27/10; 14/5; 14/5; 11/4; 14/5; 5/2; 13/5; 14/5; 14/5; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 09:45:25 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 11/10; ; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 15/14; ; ; 11/10; ; 21/20; 21/20; 21/20
Draw; 5/2; 5/2; 5/2; 12/5; 5/2; ; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; 31/12; ; ; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 11/4; 27/10; 14/5; 14/5; ; 14/5; 5/2; 13/5; 14/5; 14/5; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 68/23; ; ; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 11:45:26 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 15/14; ; 17/16; 11/10; ; 1; 21/20; 21/20
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; ; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; ; 11/4; 5/2; 13/5; 14/5; 14/5; 13/5; 53/20; 14/5; 11/4; ; ; ; 11/4; ; ; 47/16; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 12:17:10 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 15/14; ; 17/16; 11/10; ; 1; 21/20; 21/20
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; ; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; ; 11/4; 5/2; 13/5; 14/5; 11/4; 13/5; 53/20; 14/5; 11/4; ; ; ; 11/4; ; ; 47/16; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 12:43:27 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 11/10; 11/10; ; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; ; ; 21/20; ; ; 15/14; ; 11/10; 11/10; ; 1; 21/20; 21/20
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; ; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; ; ; 13/5; ; ; 13/5; ; 52/21; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; ; 14/5; 5/2; 13/5; 14/5; 11/4; 13/5; 27/10; 14/5; 11/4; 11/4; ; ; 11/4; ; ; 47/16; ; 31/11; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 13:45:25 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; ; ; 21/20; ; ; 15/14; ; 11/10; 11/10; ; 21/20; 21/20; 21/20
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; ; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; ; ; 13/5; ; ; 13/5; ; 52/21; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; 14/5; 11/4; 5/2; 13/5; 14/5; 11/4; 13/5; 53/20; 14/5; 11/4; 11/4; ; ; 11/4; ; ; 47/16; ; 31/11; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 15:45:25 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; ; ; 21/20; ; ; 13/12; ; 11/10; 11/10; ; 1; 21/20; 21/20
Draw; 5/2; 13/5; 13/5; 12/5; 5/2; ; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; 5/2; ; ; 13/5; ; ; 13/5; ; 52/21; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; 11/4; 11/4; 5/2; 13/5; 14/5; 11/4; 13/5; 53/20; 14/5; 11/4; 11/4; ; ; 11/4; ; ; 31/11; ; 31/11; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 16:17:15 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 11/10; 11/10; ; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; ; ; 21/20; ; ; 13/12; ; 11/10; 11/10; ; 1; 21/20; 21/20
Draw; 5/2; 5/2; 13/5; 12/5; 5/2; ; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 51/20; 5/2; 13/5; 12/5; ; ; 13/5; ; ; 13/5; ; 52/21; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 11/4; 27/10; 14/5; 14/5; 11/4; 14/5; 5/2; 13/5; 14/5; 14/5; 13/5; 53/20; 14/5; 11/4; 29/10; ; ; 11/4; ; ; 31/11; ; 31/11; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 17:45:26 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; ; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; ; ; 21/20; ; ; 17/16; ; 21/20; 21/20; ; 1; 21/20; 21/20
Draw; 13/5; 5/2; 13/5; 12/5; 5/2; ; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 5/2; 13/5; 5/2; ; ; 13/5; ; ; 13/5; ; 13/5; 12/5; ; 12/5; 5/2; 13/5
Swansea; 29/10; 11/4; 27/10; 29/10; 14/5; 14/5; 14/5; 5/2; 13/5; 14/5; 14/5; 13/5; 27/10; 14/5; 11/4; 14/5; ; ; 11/4; ; ; 29/10; ; 37/13; 14/5; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 18:30:21 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; ; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 21/20; ; ; 21/20; ; ; 15/14; ; 21/20; 21/20; ; 1; 21/20; 21/20
Draw; 13/5; 5/2; 13/5; 12/5; 5/2; ; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 51/20; 5/2; 13/5; 12/5; ; ; 13/5; ; ; 31/12; ; 13/5; 5/2; ; 12/5; 5/2; 13/5
Swansea; 29/10; 11/4; 27/10; 29/10; 14/5; 14/5; 29/10; 5/2; 13/5; 14/5; 14/5; 13/5; 27/10; 14/5; 11/4; 56/19; ; ; 11/4; ; ; 23/8; ; 37/13; 14/5; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 19:45:27 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 21/20; 21/20; 11/10; ; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 21/20; ; ; 21/20; ; ; 21/20; ; 17/16; 21/20; ; 1; 21/20; 21/20
Draw; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; ; ; 13/5; ; ; 13/5; ; 28/11; 5/2; ; 5/2; 5/2; 13/5
Swansea; 29/10; 11/4; 27/10; 29/10; 14/5; 11/4; 14/5; 5/2; 11/4; 14/5; 14/5; 13/5; 27/10; 14/5; 14/5; 14/5; ; ; 11/4; ; ; 56/19; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 20:17:27 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 21/20; ; 11/10; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 21/20; ; ; 21/20; ; ; 21/20; ; 17/16; 21/20; ; 1; 21/20; 21/20
Draw; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; ; ; 13/5; ; ; 45/17; ; 28/11; 5/2; ; 5/2; 5/2; 13/5
Swansea; 29/10; 11/4; 27/10; 29/10; 14/5; 11/4; 27/10; 5/2; 11/4; 14/5; 11/4; 13/5; 27/10; 14/5; 14/5; 14/5; ; ; 11/4; ; ; 29/10; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 21:45:26 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 21/20; 21/20; 21/20; ; 11/10; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 21/20; ; ; 21/20; ; ; 30/29; ; 17/16; 21/20; ; 1; 21/20; 21/20
Draw; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 5/2; ; ; 13/5; ; ; 45/17; ; 28/11; 5/2; ; 12/5; 5/2; 13/5
Swansea; 29/10; 11/4; 27/10; 29/10; 14/5; 11/4; 14/5; 5/2; 11/4; 14/5; 14/5; 13/5; 27/10; 14/5; 14/5; 14/5; ; ; 11/4; ; ; 56/19; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 23:45:27 GMT+3; 2016-10-31 20:00; In Play; e70300-dr003
Stoke; 6/5; 5/4; 6/5; 11/10; 6/5; 6/5; 6/5; 13/10; ; 5/4; 23/20; 6/5; 5/4; 6/5; ; ; ; ; 6/5; ; ; ; ; ; ; ; 6/5; 6/5; 21/20
Draw; 7/4; 13/8; 7/4; 9/5; 15/8; 7/4; 17/10; 13/8; ; 7/4; 33/20; 9/5; 17/10; 17/10; ; ; ; ; 28/17; ; ; ; ; ; ; ; 19/10; 9/5; 13/5
Swansea; 3; 7/2; 10/3; 10/3; 3; 3; 33/10; 11/4; ; 11/4; 3; 3; 3; 3; ; ; ; ; 13/4; ; ; ; ; ; ; ; 3; 10/3; 14/5
META; english/premier-league/stoke-v-swansea; 2016-11-01 00:17:15 GMT+3; 2016-10-31 20:00; In Play; e70300-dr003
Stoke; 2/9; 2/7; 1/4; 2/7; 2/7; 2/9; 2/9; 2/9; ; 1/4; 1/4; 2/9; 1/4; 13/10; ; ; ; ; 1/5; ; ; ; ; ; ; ; 5/4; 2/7; 21/20
Draw; 4; 4; 4; 15/4; 7/2; 19/5; 22/5; 7/2; ; 4; 19/5; 9/2; 4; 29/20; ; ; ; ; 9/2; ; ; ; ; ; ; ; 6/4; 4; 13/5
Swansea; 18; 16; 15; 14; 16; 18; 17; 14; ; 14; 16; 16; 16; 17/5; ; ; ; ; 35/2; ; ; ; ; ; ; ; 7/2; 92/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-11-01 00:52:18 GMT+3; 2016-10-31 20:00; In Play; e70300-dr003
Stoke; ; ; ; ; ; ; ; ; ; ; ; 1/10000; ; 1/1200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20
Draw; ; ; ; ; 250; ; ; ; ; ; ; 70; ; 150; ; ; ; ; ; ; ; ; ; ; ; ; 104; 828; 13/5
Swansea; ; ; ; ; 250; ; ; ; ; ; ; 80; ; 150; ; ; ; ; ; ; ; ; ; ; ; ; 949; 819; 14/5
