META; english/championship/qpr-v-reading; 2017-06-23 22:17:44 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 11/8; 9/5; ; 6/4; ; 27/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 7/4; ; 7/5; 16/11; 7/5; 7/5; 13/8; ; 7/5; ; 7/5; ; 1/100; ; 
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-06 18:22:31 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 6/4; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 12/5; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-06 22:21:51 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 7/5; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 7/5; ; 8/5; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 19/10; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 19/10; 17/10; 19/10; 31/18; 19/10; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 23/10; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-07 02:19:40 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 6/4; 6/4; 8/5; 6/4; 6/4; 6/4; ; 16/11; 7/5; 17/11; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 9/5; 9/5; 6/4; 15/8; ; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 23/10; ; 9/4; 23/10; 11/5; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-07 10:19:53 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; ; 16/11; 7/5; 17/11; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 7/4; 9/5; 6/4; 9/5; ; 9/5; 9/5; 28/17; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 23/10; 23/10; 11/5; 12/5; ; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-07 14:19:52 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 6/4; 6/4; 31/20; 6/4; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/100; ; 
QPR; 8/5; 9/5; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 7/4; 9/5; 6/4; 9/5; ; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 9/4; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 23/10; 23/10; 11/5; 12/5; ; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-07 18:19:46 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/100; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 7/4; 7/4; 6/4; 9/5; ; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 23/10; 23/10; 11/5; 12/5; ; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-07 22:19:46 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/100; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 7/4; 7/4; 6/4; 9/5; ; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 23/10; 23/10; 11/5; 12/5; ; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-08 02:19:35 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/100; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 7/4; 7/4; 6/4; 9/5; ; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 23/10; 23/10; 11/5; 12/5; ; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-08 10:19:36 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/100; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 9/5; 7/4; 6/4; 9/5; ; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 12/5; ; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-08 14:19:39 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/100; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 9/5; 7/4; 6/4; 9/5; ; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/100; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 12/5; ; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-08 18:19:32 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 11/8; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 9/5; 7/4; 6/4; 9/5; ; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 12/5; ; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-08 22:19:26 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 11/8; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 9/5; 7/4; 6/4; 9/5; ; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 12/5; ; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-09 02:19:13 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; ; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 11/8; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 6/4; 9/5; 8/5; 8/5; 9/5; 7/4; 6/4; 9/5; ; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 11/5; 40/17; 9/4; 9/4; 11/5; 23/10; 11/5; 12/5; ; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-20 15:27:24 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 6/4; 6/4; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/16; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 7/4; 6/4; 9/5; 28/17; 33/20; 9/5; 7/4; 6/4; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/14; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 12/5; 11/5; 40/17; 11/5; 11/5; 11/5; 23/10; 11/5; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-20 18:20:00 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 13/8; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/16; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 7/4; 6/4; 9/5; 28/17; 13/8; 9/5; 7/4; 9/5; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/14; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 12/5; 11/5; 40/17; 11/5; 11/5; 11/5; 23/10; 11/5; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-20 22:19:26 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; ; 13/8; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/16; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 7/4; 6/4; 9/5; 28/17; 13/8; 9/5; ; 9/5; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/14; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 12/5; 11/5; 40/17; 11/5; 11/5; 11/5; ; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-21 02:18:25 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; ; 13/8; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/16; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 9/5; 9/5; 28/17; 13/8; 9/5; ; 9/5; 9/5; 13/8; 9/5; 9/5; 7/4; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/14; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 9/4; 40/17; 11/5; 11/5; 11/5; ; 23/10; 12/5; 11/5; 9/4; 23/10; 11/5; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-21 10:18:31 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; ; 13/8; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 11/8; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 7/4; 9/5; 9/5; 28/17; 13/8; 9/5; ; 9/5; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 12/5; 9/4; 40/17; 11/5; 11/5; 11/5; ; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-21 14:18:36 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; ; 13/8; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/16; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 7/4; 9/5; 9/5; 28/17; 13/8; 9/5; ; 9/5; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/14; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 12/5; 9/4; 40/17; 11/5; 11/5; 11/5; ; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-21 18:19:15 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/16; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 17/10; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/14; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 23/10; 40/17; 11/5; 11/5; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-21 22:19:50 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 1/16; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 17/10; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 1/14; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 23/10; 40/17; 11/5; 11/5; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-22 02:19:46 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 7/5; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 7/4; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 17/10; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 12/5; 23/10; 40/17; 11/5; 11/5; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-22 10:19:47 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 7/5; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 17/10; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 5/4; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 23/10; 40/17; 11/5; 11/5; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-22 14:21:37 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 7/5; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 17/10; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 17/10; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 23/10; 40/17; 11/5; 11/5; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-22 18:21:15 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 7/5; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 9/5; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 17/10; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 23/10; 23/10; 40/17; 11/5; 11/5; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-22 22:19:51 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 7/5; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 7/4; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 17/10; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 12/5; 23/10; 40/17; 11/5; 11/5; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-23 02:19:52 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 27/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 7/5; ; 
QPR; 8/5; 7/4; ; 13/8; ; 37/20; 7/4; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 17/10; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 12/5; 23/10; 40/17; 11/5; 11/5; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-23 10:20:47 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 31/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 7/5; ; 
QPR; 8/5; 7/4; ; 13/8; ; 20/11; 7/4; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 17/10; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 5/4; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 12/5; 23/10; 40/17; 11/5; 11/5; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-23 14:22:19 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 31/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 7/5; ; 
QPR; 8/5; 7/4; ; 13/8; ; 20/11; 7/4; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 17/10; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 5/4; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 12/5; 23/10; 40/17; 11/5; 11/5; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-23 18:21:40 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 31/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 7/5; ; 
QPR; 8/5; 7/4; ; 13/8; ; 20/11; 7/4; 17/10; 9/5; 28/17; 13/8; 9/5; 7/4; 17/10; 9/5; 13/8; 9/5; 9/5; 17/10; 19/10; 31/18; 9/5; ; 9/5; ; ; 13/8; ; 
Draw; 12/5; 23/10; ; 21/10; ; 12/5; 12/5; 23/10; 40/17; 11/5; 11/5; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 9/4; 12/5; 40/17; 40/17; ; 23/10; ; ; 21/10; ; 
META; english/championship/qpr-v-reading; 2017-07-23 22:21:19 GMT+3; 2017-08-05 15:00; Nothing; Xlenovo
Reading; 8/5; 6/4; ; 8/5; ; 31/20; 31/20; 6/4; 16/11; 8/5; 31/20; 31/20; 31/20; 6/4; 6/4; 6/4; 16/11; 7/5; 6/4; 13/8; 10/7; 16/11; ; 8/5; ; ; 7/5; ; 
