Draw; 10/3; 10/3; 10/3; 17/5; 18/5; 7/2; 10/3; 7/2; 7/2; 13/4; 10/3; 10/3; ; ; 15/4; 3; 38/11; 3; 18/5; 7/2; 7/2; 18/5; 7/2; 7/2; ; 10/3; 14/5; 7/2
Las Palmas; 6; 19/4; 11/2; 6; 61/10; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; ; ; 11/2; 5; 96/17; 13/2; 26/5; 11/2; 5; 21/4; 21/4; 57/10; ; 11/2; 5; 6
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-06 18:18:36 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 8/15; 1/2; 4/9; 13/25; 40/85; 7/15; 4/9; 10/21; 1/2; 1/2; 1/2; ; 1/2; 9/20; 4/9; 10/21; 5/11; 18/35; 10/21; 1/2; 1/2; 12/25; 17/35; ; 4/9; 1/2; 1/2
Draw; 10/3; 10/3; 10/3; 17/5; 18/5; 7/2; 10/3; 7/2; 7/2; 13/4; 10/3; 10/3; ; 10/3; 15/4; 3; 38/11; 3; 18/5; 7/2; 7/2; 7/2; 7/2; ; ; 10/3; 14/5; 7/2
Las Palmas; 6; 19/4; 11/2; 6; 61/10; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 5; ; 11/2; 11/2; 5; 61/11; 13/2; 26/5; 11/2; 5; 21/4; 21/4; 28/5; ; 6; 5; 6
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-06 22:18:21 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 8/15; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; ; 1/2; 9/20; 4/9; 10/21; 5/11; 18/35; 17/35; 1/2; 1/2; 12/25; 17/35; ; 4/9; 1/2; 1/2
Draw; 10/3; 10/3; 10/3; 17/5; 18/5; 7/2; 10/3; 7/2; 17/5; 13/4; 10/3; 10/3; ; 10/3; 15/4; 3; 38/11; 3; 18/5; 17/5; 7/2; 7/2; 7/2; ; ; 10/3; 14/5; 7/2
Las Palmas; 6; 19/4; 11/2; 5; 61/10; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 5; ; 11/2; 11/2; 5; 28/5; 13/2; 26/5; 11/2; 5; 21/4; 21/4; 96/17; ; 6; 5; 6
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-07 02:18:20 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 8/15; 1/2; 4/9; 13/25; 40/85; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; ; 8/15; 9/20; 4/9; 17/35; 8/15; 18/35; 17/35; 1/2; 1/2; 12/25; 17/35; ; 4/9; 1/2; 1/2
Draw; 10/3; 10/3; 13/4; 17/5; 18/5; 7/2; 10/3; 7/2; 17/5; 16/5; 10/3; 16/5; ; 10/3; 15/4; 3; 38/11; 11/4; 18/5; 17/5; 7/2; 7/2; 7/2; 38/11; ; 10/3; 11/4; 7/2
Las Palmas; 6; 19/4; 5; 6; 61/10; 11/2; 5; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; 5; 61/11; 23/4; 26/5; 11/2; 5; 21/4; 21/4; 96/17; ; 11/2; 24/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-07 10:18:21 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 8/15; 1/2; 4/9; 13/25; 40/85; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; ; 8/15; 9/20; 4/9; 18/35; 8/15; 18/35; 17/35; 1/2; 1/2; 12/25; 18/35; ; 4/9; ; 1/2
Draw; 10/3; 10/3; 13/4; 17/5; 73/20; 7/2; 10/3; 7/2; 17/5; 16/5; 10/3; 16/5; ; 10/3; 15/4; 3; 13/4; 11/4; 18/5; 17/5; 100/30; 7/2; 10/3; 33/10; ; 10/3; 11/4; 
Las Palmas; 6; 19/4; 5; 6; 6; 11/2; 5; 11/2; 11/2; 5; 11/2; 5; ; 5; 11/2; 5; 11/2; 23/4; 26/5; 11/2; 5; 21/4; 11/2; 60/11; ; 11/2; 24/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-07 14:18:30 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 8/15; 1/2; 1/2; 13/25; 40/85; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; ; 1/2; 8/15; 4/9; 17/35; 10/21; 18/35; 17/35; 1/2; 1/2; 12/25; 17/35; ; 4/9; ; 1/2
Draw; 10/3; 10/3; 13/4; 17/5; 18/5; 7/2; 10/3; 10/3; 17/5; 16/5; 10/3; 3; ; 10/3; 15/4; 3; 57/17; 31/10; 18/5; 17/5; 100/30; 7/2; 10/3; 17/5; ; 3; 27/10; 7/2
Las Palmas; 6; 19/4; 11/2; 5; 31/5; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; ; 11/2; 5; 5; 57/10; 23/4; 26/5; 11/2; 21/4; 21/4; 11/2; 23/4; ; 11/2; 26/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-07 18:18:26 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 1/2; 4/9; 13/25; 40/85; 7/15; 4/9; 1/2; 1/2; 1/2; 1/2; ; 1/2; 8/15; 4/9; 17/35; 10/21; 18/35; 17/35; 1/2; 1/2; 12/25; 17/35; ; 4/9; 8/15; 1/2
Draw; 10/3; 10/3; 13/4; 17/5; 18/5; 7/2; 10/3; 10/3; 17/5; 16/5; 10/3; 3; ; 10/3; 100/30; 3; 57/17; 31/10; 18/5; 17/5; 100/30; 7/2; 10/3; 17/5; ; 3; 27/10; 7/2
Las Palmas; 6; 5; 11/2; 6; 31/5; 6; 5; 11/2; 11/2; 11/2; 11/2; 11/2; ; 11/2; 5; 5; 57/10; 23/4; 26/5; 11/2; 21/4; 21/4; 11/2; 57/10; ; 11/2; 26/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-07 22:18:25 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 1/2; 1/2; 13/25; 40/85; 7/15; 4/9; 1/2; 1/2; 9/20; 1/2; ; 1/2; 8/15; 4/9; 10/21; 10/21; 1/2; 17/35; 1/2; 1/2; 12/25; ; ; 1/2; 1/2; 1/2
Draw; 10/3; 10/3; 13/4; 17/5; 18/5; 7/2; 10/3; 10/3; 17/5; 13/4; 16/5; 3; ; 10/3; 100/30; 3; 57/17; 31/10; 7/2; 17/5; 100/30; 7/2; 10/3; 17/5; ; 3; 3; 7/2
Las Palmas; 6; 5; 11/2; 5; 31/5; 6; 5; 11/2; 11/2; 11/2; 6; 11/2; ; 11/2; 5; 5; 76/13; 23/4; 11/2; 11/2; 11/2; 6; 11/2; 59/10; ; 28/5; 29/5; 31/5
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-08 02:18:23 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 9/20; 1/2; 1/2; 4/9; 13/25; 40/85; 7/15; 4/9; 1/2; 1/2; 9/20; 1/2; ; 1/2; 8/15; 4/9; 1/2; 10/21; 1/2; 17/35; 1/2; 1/2; 12/25; 1/2; ; 1/2; 1/2; 1/2
Draw; 10/3; 10/3; 13/4; 17/5; 18/5; 7/2; 10/3; 10/3; 17/5; 13/4; 10/3; 3; ; 10/3; 100/30; 3; 33/10; 31/10; 7/2; 17/5; 100/30; 7/2; 10/3; 33/10; ; 3; 3; 7/2
Las Palmas; 6; 5; 11/2; 6; 31/5; 6; 11/2; 11/2; 11/2; 11/2; 6; 11/2; ; 11/2; 5; 5; 96/17; 23/4; 11/2; 11/2; 11/2; 6; 11/2; 57/10; ; 28/5; 28/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-08 10:18:25 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 1/2; 1/2; 1/2; 4/9; 13/25; 40/85; 7/15; 4/9; 1/2; 1/2; 9/20; 1/2; ; 1/2; 8/15; 4/9; 1/2; 10/21; 1/2; 17/35; 1/2; 1/2; 12/25; 18/35; ; 1/2; 1/2; 1/2
Draw; 10/3; 10/3; 13/4; 17/5; 18/5; 7/2; 10/3; 10/3; 17/5; 13/4; 16/5; 3; ; 10/3; 100/30; 3; 13/4; 31/10; 7/2; 17/5; 100/30; 7/2; 10/3; 33/10; ; 3; 3; 7/2
Las Palmas; 11/2; 5; 11/2; 6; 31/5; 6; 11/2; 11/2; 11/2; 11/2; 6; 11/2; ; 11/2; 5; 5; 28/5; 23/4; 11/2; 11/2; 11/2; 6; 11/2; 96/17; ; 29/5; 28/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-08 14:18:30 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 4/9; 4/9; 4/9; 4/9; 4/9; 4/9; 7/15; 2/5; 1/2; 4/9; 4/9; 2/5; 8/15; 4/9; 9/20; 2/5; 3/7; 5/11; 5/11; 17/35; 4/9; 9/20; 4/9; 7/15; ; 4/9; 4/9; 4/9
Draw; 7/2; 10/3; 17/5; 17/5; 79/20; 7/2; 10/3; 10/3; 17/5; 7/2; 10/3; 7/2; 17/5; 17/5; 7/2; 33/10; 7/2; 10/3; 37/10; 17/5; 7/2; 18/5; 15/4; 17/5; ; 7/2; 7/2; 7/2
Las Palmas; 13/2; 5; 6; 6; 73/10; 13/2; 5; 6; 11/2; 13/2; 13/2; 13/2; 9/2; 6; 6; 11/2; 25/4; 11/2; 61/10; 11/2; 6; 13/2; 6; 6; ; 32/5; 33/5; 33/5
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-08 18:18:30 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 4/9; 4/9; 4/9; 4/9; 23/50; 2/5; 2/5; 2/5; 4/9; 4/9; 2/5; 4/9; 8/15; 40/85; 9/20; 4/9; ; 5/11; 5/11; 3/7; 4/9; 9/20; 21/50; 3/7; ; 4/9; 4/9; 1/2
Draw; 7/2; 7/2; 7/2; 17/5; 77/20; 18/5; 7/2; 7/2; 7/2; 7/2; 7/2; 7/2; 17/5; 18/5; 7/2; 7/2; 7/2; 10/3; 37/10; 7/2; 7/2; 18/5; 15/4; 39/11; ; 7/2; 7/2; 7/2
Las Palmas; 13/2; 6; 13/2; 6; 71/10; 7; 5; 13/2; 13/2; 13/2; 13/2; 6; 9/2; 13/2; 6; 13/2; 13/2; 11/2; 61/10; 13/2; 6; 7; 13/2; 13/2; ; 33/5; 34/5; 34/5
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-08 22:18:37 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 4/9; 4/9; 4/9; 4/9; 23/50; 2/5; 7/15; 2/5; 4/9; 4/9; 2/5; 4/9; 8/15; 40/85; 9/20; 4/9; ; 5/11; 5/11; 4/9; 4/9; 9/20; 21/50; 3/7; ; 4/9; 4/9; 4/9
Draw; 7/2; 7/2; 7/2; 17/5; 77/20; 18/5; 10/3; 7/2; 7/2; 7/2; 7/2; 7/2; 17/5; 18/5; 7/2; 7/2; 7/2; 10/3; 37/10; 7/2; 7/2; 18/5; 15/4; 7/2; ; 7/2; 7/2; 7/2
Las Palmas; 13/2; 6; 13/2; 6; 71/10; 7; 13/2; 13/2; 13/2; 13/2; 13/2; 6; 9/2; 13/2; 6; 13/2; 13/2; 11/2; 61/10; 13/2; 6; 7; 13/2; ; ; 33/5; 34/5; 34/5
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-09 02:18:31 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 4/9; 4/9; 4/9; 4/9; 12/25; 2/5; 7/15; 2/5; 4/9; 4/9; 2/5; 4/9; 8/15; 40/85; 9/20; 4/9; ; 5/11; 5/11; 4/9; 4/9; 9/20; 21/50; 4/9; ; 4/9; 4/9; 4/9
Draw; 7/2; 7/2; 17/5; 7/2; 19/5; 18/5; 7/2; 7/2; 7/2; 7/2; 7/2; 7/2; 17/5; 18/5; 7/2; 7/2; 7/2; 10/3; 37/10; 7/2; 7/2; 18/5; 15/4; 7/2; ; 7/2; 7/2; 7/2
Las Palmas; 13/2; 6; 6; 6; 33/5; 7; 5; 13/2; 13/2; 13/2; 13/2; 6; 9/2; 13/2; 6; 6; 13/2; 11/2; 61/10; 13/2; 6; 13/2; 13/2; ; ; 7; 34/5; 34/5
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-09 10:18:31 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 4/9; 4/9; 4/9; 4/9; 49/100; 2/5; 4/9; 2/5; 4/9; 4/9; 2/5; 4/9; 4/9; 40/85; 9/20; 4/9; 4/9; 5/11; 4/9; 4/9; 4/9; 9/20; 21/50; 4/9; ; 4/9; 4/9; 4/9
Draw; 7/2; 7/2; 17/5; 7/2; 37/10; 18/5; 7/2; 7/2; 7/2; 7/2; 7/2; 7/2; 7/2; 18/5; 7/2; 7/2; 17/5; 7/2; 15/4; 7/2; 7/2; 15/4; 15/4; 38/11; ; 7/2; 7/2; 7/2
Las Palmas; 13/2; 6; 6; 6; 33/5; 7; 5; 13/2; 13/2; 13/2; 13/2; 6; 13/2; 13/2; 6; 6; 13/2; 25/4; 63/10; 13/2; 6; 13/2; 13/2; 13/2; ; 33/5; 33/5; 34/5
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-09 14:18:42 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 2/5; 4/9; 4/9; 4/9; 12/25; ; 2/5; 4/11; 4/9; 4/9; 2/5; 2/5; 4/9; 4/9; 4/9; 4/9; 3/7; 5/12; 3/7; 4/9; 2/5; 4/9; 2/5; 3/7; ; 4/9; 4/9; 4/9
Draw; 15/4; 7/2; 7/2; 17/5; 15/4; ; 10/3; 7/2; 7/2; 18/5; 18/5; 7/2; 7/2; 15/4; 7/2; 7/2; 7/2; 18/5; 50/13; 7/2; 7/2; 19/5; 15/4; 39/11; ; 7/2; 7/2; 7/2
Las Palmas; 7; 6; 6; 6; 67/10; ; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 27/4; 63/10; 13/2; 6; 13/2; 7; 13/2; ; 34/5; 7; 7
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-09 18:17:55 GMT+2; 2018-02-09 20:00; Nothing; Xlenovo
Athletic Bilbao; 2/5; 4/9; 4/9; 4/9; 47/100; 4/9; 7/15; 2/5; 4/9; 4/9; 2/5; 2/5; 4/9; 4/9; 4/9; 4/9; 3/7; 5/12; 3/7; 3/7; 4/9; 4/9; 21/50; 3/7; ; 4/9; 4/9; 4/9
Draw; 15/4; 7/2; 18/5; 7/2; 77/20; 15/4; 7/2; 7/2; 18/5; 18/5; 7/2; 7/2; 7/2; 15/4; 7/2; 7/2; 39/11; 15/4; 15/4; 18/5; 7/2; 15/4; 15/4; 18/5; ; 7/2; 7/2; 7/2
Las Palmas; 7; 6; 13/2; 6; 34/5; 13/2; 5; 6; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 13/2; 13/2; 13/2; 25/4; 13/2; 13/2; 6; 7; 13/2; 13/2; ; 34/5; 34/5; 7
META; spain/la-liga-primera/athletic-bilbao-v-las-palmas; 2018-02-09 22:18:49 GMT+2; 2018-02-09 20:00; In Play; Xlenovo
Athletic Bilbao; 4/9; 4/9; 1/2; 4/9; 9/20; 40/85; ; 4/9; 3/7; ; ; 4/9; ; 1/2; 1/2; 1/2; 4/9; 4/9; 10/21; 3/7; ; ; 9/20; 2/5; ; 4/9; 4/9; 1/2
Draw; 10/3; 3; 16/5; 10/3; 77/20; 16/5; ; 16/5; 18/5; ; ; 10/3; ; 16/5; 16/5; 3; 57/17; 13/4; 39/11; 18/5; ; ; 7/2; 18/5; ; 7/2; 10/3; 3
Las Palmas; 6; 5; 5; 6; 57/10; 11/2; ; 11/2; 23/4; ; ; 6; ; 11/2; 5; 5; 6; 25/4; 11/2; 23/4; ; ; 13/2; 27/4; ; 31/5; 32/5; 32/5
