META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-01 02:20:10 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 71/100; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
Celta Vigo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/5; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-01 10:20:07 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 71/100; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
Celta Vigo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/5; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-01 14:20:14 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 71/100; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
Celta Vigo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/5; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-01 18:19:41 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 71/100; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
Celta Vigo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/5; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-01 22:19:26 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 71/100; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
Celta Vigo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/5; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-02 02:19:17 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 71/100; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; ; ; ; ; ; ; ; 
Celta Vigo; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/5; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-02 10:19:44 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid; ; ; ; ; ; 3/4; ; ; ; ; ; ; ; ; ; ; 13/18; ; ; 71/100; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; ; ; 5/2; ; ; 3; ; ; ; ; ; ; ; ; 
Celta Vigo; ; ; ; ; ; 21/5; ; ; ; ; ; ; ; ; ; ; 4; ; ; 23/5; ; ; ; ; ; ; ; ; 
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-02 18:19:59 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid; 17/20; 17/20; ; ; ; 5/6; 9/10; 5/6; ; ; ; ; ; ; 10/11; ; 4/5; 13/15; 49/50; 11/13; ; ; 17/20; ; ; ; ; 
Atletico Madrid; 17/20; 17/20; ; 17/20; 17/20; 10/11; 20/23; 5/6; 11/13; ; 20/23; 9/10; ; 20/23; 17/20; 4/5; 13/15; 13/15; 47/50; 7/8; 11/13; 9/10; 20/23; 17/20; 13/15; ; 8/11; 5/6; 10/11
Draw; 23/10; 23/10; ; 23/10; 12/5; 12/5; 23/10; 23/10; 40/17; ; 23/10; 23/10; ; 23/10; 5/2; 9/4; 9/4; 40/17; 62/25; 12/5; 40/17; 23/10; 12/5; 23/10; 40/17; ; 21/10; 11/5; 12/5
Celta Vigo; 7/2; 18/5; ; 18/5; 18/5; 7/2; 10/3; 7/2; 37/10; ; 10/3; 18/5; ; 18/5; 7/2; 33/10; 17/5; 38/11; 37/10; 62/17; 37/10; 7/2; 7/2; 7/2; 38/11; ; 14/5; 3; 7/2
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-18 14:19:55 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid; 17/20; 17/20; 13/15; 17/20; 17/20; 10/11; 20/23; 5/6; 11/13; ; 20/23; 9/10; ; 20/23; 17/20; 4/5; 13/15; 13/15; 47/50; 7/8; 11/13; 9/10; 20/23; 17/20; 13/15; ; 4/6; 5/6; 10/11
Draw; 23/10; 23/10; 9/4; 23/10; 12/5; 12/5; 23/10; 23/10; 40/17; ; 23/10; 23/10; ; 23/10; 5/2; 9/4; 9/4; 40/17; 62/25; 12/5; 40/17; 23/10; 12/5; 23/10; 40/17; ; 21/10; 11/5; 12/5
Celta Vigo; 7/2; 18/5; 7/2; 18/5; 18/5; 7/2; 10/3; 7/2; 37/10; ; 10/3; 18/5; ; 18/5; 7/2; 33/10; 17/5; 38/11; 37/10; 62/17; 37/10; 7/2; 7/2; 7/2; 38/11; ; 14/5; 10/3; 7/2
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-18 18:20:07 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid; 17/20; 17/20; 13/15; 17/20; 17/20; 10/11; 20/23; 5/6; 11/13; 20/23; 20/23; 9/10; ; 20/23; 17/20; 4/5; 13/15; 13/15; 47/50; 7/8; 11/13; 9/10; 20/23; 17/20; 13/15; ; 4/6; 5/6; 10/11
Draw; 23/10; 23/10; 9/4; 23/10; 12/5; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; ; 23/10; 5/2; 9/4; 9/4; 40/17; 62/25; 12/5; 40/17; 23/10; 12/5; 23/10; 12/5; ; 15/8; 11/5; 12/5
Celta Vigo; 7/2; 18/5; 7/2; 18/5; 18/5; 7/2; 10/3; 7/2; 37/10; 7/2; 10/3; 7/2; ; 18/5; 7/2; 33/10; 17/5; 7/2; 37/10; 62/17; 37/10; 7/2; 7/2; 7/2; 39/11; ; 14/5; 10/3; 7/2
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-18 22:20:11 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 17/20; 17/20; 13/15; 17/20; 17/20; 10/11; 20/23; 5/6; 11/13; 20/23; 20/23; 9/10; ; 20/23; 17/20; 4/5; 13/15; 13/15; 47/50; 7/8; 11/13; 9/10; 20/23; 17/20; 10/11; ; 8/11; 5/6; 10/11
Draw; 23/10; 23/10; 9/4; 23/10; 12/5; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 23/10; ; 23/10; 5/2; 9/4; 9/4; 40/17; 62/25; 12/5; 40/17; 23/10; 12/5; 23/10; 12/5; ; 15/8; 23/10; 12/5
Celta Vigo; 7/2; 18/5; 7/2; 18/5; 18/5; 7/2; 10/3; 7/2; 37/10; 7/2; 10/3; 7/2; ; 18/5; 7/2; 33/10; 17/5; 7/2; 37/10; 62/17; 37/10; 7/2; 7/2; 7/2; 7/2; ; 14/5; 7/2; 7/2
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-19 02:20:03 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 17/20; 17/20; 13/15; 17/20; 17/20; 10/11; 20/23; 5/6; 11/13; 20/23; 20/23; 9/10; ; 20/23; 10/11; 4/5; 13/15; 13/15; 47/50; 7/8; 11/13; 9/10; 20/23; 17/20; 10/11; ; 8/11; 5/6; 10/11
Draw; 23/10; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; 23/10; 40/17; 23/10; 23/10; 47/20; ; 12/5; 12/5; 9/4; 9/4; 12/5; 63/25; 12/5; 40/17; 12/5; 12/5; 23/10; 12/5; ; 19/10; 23/10; 12/5
Celta Vigo; 7/2; 18/5; 17/5; 18/5; 18/5; 7/2; 10/3; 7/2; 37/10; 7/2; 10/3; 17/5; ; 18/5; 10/3; 33/10; 17/5; 38/11; 73/20; 62/17; 37/10; 10/3; 7/2; 7/2; 38/11; ; 3; 10/3; 7/2
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-19 10:20:06 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 19/20; 17/20; 13/15; 17/20; 9/10; 10/11; 20/23; 5/6; 11/13; 20/23; 20/23; 9/10; ; 20/23; 10/11; 17/20; 13/15; 13/15; 47/50; 7/8; 11/13; 9/10; 9/10; 9/10; 19/20; ; 8/11; 5/6; 10/11
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 23/10; 23/10; 40/17; 9/4; 23/10; 47/20; ; 12/5; 12/5; 9/4; 9/4; 12/5; 63/25; 12/5; 40/17; 12/5; 12/5; 23/10; 12/5; ; 9/4; 23/10; 12/5
Celta Vigo; 16/5; 7/2; 17/5; 18/5; 7/2; 7/2; 16/5; 7/2; 37/10; 10/3; 10/3; 17/5; ; 18/5; 10/3; 3; 17/5; 17/5; 73/20; 62/17; 37/10; 10/3; 17/5; 15/4; 41/13; ; 3; 10/3; 7/2
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-19 14:20:38 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 19/20; 17/20; 11/13; 17/20; 10/11; 20/23; 20/23; 5/6; 11/13; 17/20; 9/10; 20/23; ; 9/10; 10/11; 4/5; 13/15; 13/15; 19/20; 7/8; 11/13; 9/10; 20/23; 9/10; 10/11; ; 5/6; 5/6; 10/11
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 40/17; 23/10; 12/5; 23/10; ; 47/20; 12/5; 9/4; 9/4; 12/5; 127/50; 12/5; 40/17; 12/5; 12/5; 23/10; 27/11; ; 9/4; 12/5; 5/2
Celta Vigo; 16/5; 7/2; 17/5; 18/5; 7/2; 18/5; 16/5; 7/2; 37/10; 17/5; 7/2; 10/3; ; 17/5; 10/3; 33/10; 17/5; 57/17; 71/20; 62/17; 37/10; 10/3; 18/5; 7/2; 17/5; ; 3; 10/3; 7/2
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-19 18:20:40 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 19/20; 17/20; 13/15; 17/20; 10/11; 20/23; 20/23; 5/6; 11/13; 20/23; 9/10; 20/23; 5/6; 10/11; 10/11; 17/20; 13/15; 10/11; 93/100; 7/8; 11/13; 9/10; 20/23; 9/10; 10/11; ; 10/11; 10/11; 10/11
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 40/17; 23/10; 12/5; 23/10; 13/5; 47/20; 12/5; 12/5; 9/4; 9/4; 51/20; 12/5; 40/17; 12/5; 12/5; 23/10; 23/10; ; 9/4; 12/5; 5/2
Celta Vigo; 16/5; 7/2; 17/5; 18/5; 7/2; 18/5; 16/5; 7/2; 37/10; 17/5; 7/2; 10/3; 16/5; 17/5; 10/3; 7/2; 17/5; 38/11; 73/20; 62/17; 37/10; 10/3; 7/2; 7/2; 7/2; ; 3; 10/3; 7/2
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-19 22:20:01 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 19/20; 17/20; 13/15; 17/20; 10/11; 20/23; 20/23; 5/6; 9/10; 20/23; 9/10; 20/23; 5/6; 10/11; 10/11; 17/20; 13/15; 10/11; 93/100; 7/8; 8/9; 9/10; 20/23; 9/10; 10/11; ; 10/11; 10/11; 10/11
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 23/10; 27/11; 23/10; 12/5; 23/10; 13/5; 47/20; 12/5; 12/5; 9/4; 9/4; 51/20; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; ; 9/4; 23/10; 5/2
Celta Vigo; 16/5; 7/2; 17/5; 18/5; 7/2; 18/5; 16/5; 7/2; 17/5; 17/5; 7/2; 10/3; 16/5; 17/5; 10/3; 7/2; 17/5; 38/11; 73/20; 62/17; 17/5; 10/3; 7/2; 7/2; 57/17; ; 10/3; 10/3; 7/2
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-20 02:20:14 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 19/20; 17/20; 13/15; 17/20; 9/10; 9/10; 20/23; 5/6; 9/10; 20/23; 9/10; 20/23; 5/6; 10/11; 10/11; 17/20; 11/13; 10/11; 93/100; 7/8; 8/9; 9/10; 20/23; 9/10; 10/11; ; 5/6; 5/6; 10/11
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 27/11; 23/10; 12/5; 23/10; 13/5; 47/20; 12/5; 12/5; 23/10; 9/4; 51/20; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; ; 9/4; 23/10; 5/2
Celta Vigo; 16/5; 7/2; 17/5; 18/5; 7/2; 18/5; 16/5; 7/2; 17/5; 17/5; 7/2; 10/3; 16/5; 17/5; 10/3; 7/2; 10/3; 38/11; 73/20; 62/17; 17/5; 10/3; 7/2; 7/2; 57/17; ; 10/3; 10/3; 7/2
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-20 10:20:50 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 19/20; 17/20; 13/15; 17/20; 9/10; 9/10; 20/23; 5/6; 9/10; 20/23; 9/10; 20/23; 5/6; 10/11; 10/11; 17/20; 13/15; 10/11; 93/100; 7/8; 8/9; 9/10; 20/23; 9/10; 10/11; ; 5/6; 5/6; 10/11
Draw; 12/5; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 27/11; 23/10; 12/5; 23/10; 13/5; 47/20; 12/5; 12/5; 12/5; 9/4; 51/20; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; ; 9/4; 23/10; 5/2
Celta Vigo; 16/5; 7/2; 17/5; 18/5; 7/2; 18/5; 16/5; 7/2; 17/5; 17/5; 7/2; 10/3; 16/5; 17/5; 10/3; 7/2; 7/2; 38/11; 73/20; 62/17; 17/5; 10/3; 7/2; 7/2; 57/17; ; 10/3; 10/3; 7/2
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-20 14:21:05 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 19/20; 17/20; 10/11; 19/20; 9/10; 10/11; 10/11; 5/6; 9/10; 19/20; 10/11; 20/21; 5/6; 19/20; 19/20; 19/20; 13/15; 19/20; 101/100; 19/20; 8/9; 10/11; 37/40; 10/11; 19/20; ; 20/21; 20/21; 20/21
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 23/10; 13/5; 23/10; 23/10; 12/5; 12/5; 9/4; 62/25; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; ; 21/10; 23/10; 12/5
Celta Vigo; 16/5; 7/2; 16/5; 3; 7/2; 18/5; 16/5; 7/2; 17/5; 16/5; 10/3; 16/5; 16/5; 16/5; 16/5; 16/5; 7/2; 31/10; 10/3; 13/4; 17/5; 3; 16/5; 10/3; 41/13; ; 14/5; 3; 3
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-20 18:21:01 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 19/20; 10/11; 19/20; 19/20; 9/10; 10/11; 20/21; 5/6; 9/10; 19/20; 19/20; 10/11; 5/6; 1; 19/20; 19/20; 13/15; 19/20; 101/100; 28/29; 8/9; 10/11; 1; 10/11; 19/20; ; 20/21; 20/21; 20/21
Draw; 12/5; 12/5; 9/4; 23/10; 12/5; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 23/10; 13/5; 47/20; 23/10; 12/5; 12/5; 9/4; 127/50; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; ; 9/4; 23/10; 12/5
Celta Vigo; 16/5; 16/5; 3; 3; 7/2; 18/5; 3; 7/2; 17/5; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 16/5; 7/2; 31/10; 13/4; 16/5; 17/5; 3; 33/10; 10/3; 41/13; ; 3; 3; 3
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-20 22:21:35 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 19/20; 1; 1; 19/20; 41/40; 19/20; 20/21; 10/11; 1; 1; 1; 20/21; 5/6; 21/20; 19/20; 1; 1; 1; 103/100; 42/41; 39/40; 10/11; 21/20; 19/20; 1; ; 20/21; 20/21; 1
Draw; 11/5; 23/10; 9/4; 23/10; 23/10; 12/5; 23/10; 23/10; 27/11; 23/10; 23/10; 12/5; 13/5; 47/20; 23/10; 12/5; 9/4; 12/5; 129/50; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; ; 23/10; 23/10; 23/10
Celta Vigo; 16/5; 29/10; 29/10; 3; 16/5; 10/3; 3; 16/5; 56/19; 29/10; 16/5; 14/5; 16/5; 29/10; 16/5; 3; 31/10; 29/10; 31/10; 56/19; 29/10; 3; 3; 16/5; 3; ; 14/5; 3; 3
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-21 02:21:17 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 19/20; 1; 1; 19/20; 41/40; 19/20; 20/21; 10/11; 1; 1; 1; 20/21; 5/6; 21/20; 1; 1; 1; 1; 103/100; 42/41; 39/40; 10/11; 21/20; 19/20; 1; ; 1; 1; 21/20
Draw; 11/5; 23/10; 9/4; 23/10; 23/10; 12/5; 23/10; 23/10; 27/11; 23/10; 23/10; 12/5; 13/5; 47/20; 5/2; 12/5; 9/4; 12/5; 129/50; 12/5; 12/5; 12/5; 12/5; 49/20; 12/5; ; 23/10; 23/10; 5/2
Celta Vigo; 16/5; 29/10; 29/10; 3; 16/5; 10/3; 3; 16/5; 56/19; 29/10; 16/5; 14/5; 16/5; 29/10; 14/5; 3; 31/10; 37/13; 31/10; 56/19; 29/10; 3; 3; 16/5; 29/10; ; 3; 3; 3
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-21 10:22:02 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 21/20; 1; 1; 19/20; 41/40; 19/20; 1; 10/11; 1; 1; 1; 20/21; 5/6; 11/10; 1; 1; 1; 1; 103/100; 42/41; 39/40; 1; 21/20; 1; 1; ; 1; 1; 1
Draw; 11/5; 12/5; 9/4; 23/10; 23/10; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 12/5; 13/5; 47/20; 5/2; 12/5; 9/4; 12/5; 129/50; 12/5; 12/5; 23/10; 12/5; 49/20; 12/5; ; 23/10; 23/10; 5/2
Celta Vigo; 3; 14/5; 14/5; 3; 16/5; 16/5; 14/5; 3; 56/19; 29/10; 3; 14/5; 16/5; 29/10; 14/5; 14/5; 31/10; 37/13; 31/10; 56/19; 29/10; 14/5; 3; 3; 37/13; ; 14/5; 14/5; 3
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-21 14:22:48 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 21/20; 1; 1; 19/20; 41/40; 19/20; 21/20; 10/11; 1; 1; 1; 20/21; 5/6; 21/20; 1; 1; 1; 1; 103/100; 42/41; 39/40; 1; 21/20; 1; 1; ; 1; 1; 1
Draw; 11/5; 12/5; 9/4; 23/10; 23/10; 12/5; 12/5; 23/10; 27/11; 23/10; 12/5; 12/5; 13/5; 47/20; 5/2; 12/5; 23/10; 12/5; 129/50; 12/5; 12/5; 23/10; 12/5; 49/20; 12/5; ; 23/10; 23/10; 5/2
Celta Vigo; 3; 14/5; 14/5; 3; 3; 16/5; 14/5; 3; 56/19; 29/10; 3; 14/5; 16/5; 29/10; 14/5; 14/5; 3; 37/13; 31/10; 56/19; 29/10; 14/5; 3; 3; 37/13; ; 14/5; 14/5; 3
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-21 18:21:04 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 1; 1; 1; 19/20; 41/40; 19/20; 21/20; 10/11; 1; 21/20; 1; 20/21; 5/6; 21/20; 1; 1; 1; 1; 103/100; 24/23; 39/40; 1; 21/20; 1; 21/20; ; 1; 1; 21/20
Draw; 23/10; 12/5; 9/4; 23/10; 23/10; 12/5; 12/5; 23/10; 27/11; 23/10; 12/5; 12/5; 13/5; 47/20; 5/2; 12/5; 23/10; 12/5; 129/50; 12/5; 12/5; 23/10; 12/5; 49/20; 12/5; ; 23/10; 23/10; 5/2
Celta Vigo; 3; 14/5; 14/5; 3; 3; 16/5; 14/5; 3; 56/19; 14/5; 3; 14/5; 16/5; 29/10; 14/5; 14/5; 3; 11/4; 31/10; 29/10; 29/10; 14/5; 3; 3; 37/13; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-21 22:20:46 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 1; 1; 21/20; 19/20; 41/40; 1; 11/10; 1; 1; 21/20; 1; 21/20; 21/20; 21/20; 1; 21/20; 1; 21/20; 103/100; 24/23; 39/40; 21/20; 21/20; 1; 1; ; 21/20; 21/20; 21/20
Draw; 23/10; 12/5; 9/4; 23/10; 23/10; 12/5; 12/5; 23/10; 27/11; 23/10; 12/5; 11/5; 12/5; 47/20; 5/2; 23/10; 23/10; 12/5; 129/50; 12/5; 12/5; 23/10; 12/5; 49/20; 12/5; ; 23/10; 23/10; 5/2
Celta Vigo; 3; 14/5; 11/4; 3; 3; 3; 14/5; 11/4; 56/19; 14/5; 3; 14/5; 11/4; 29/10; 14/5; 14/5; 3; 11/4; 31/10; 29/10; 29/10; 14/5; 3; 3; 14/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-22 02:20:11 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 1; 1; 1; 19/20; 41/40; 1; 11/10; 1; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 1; 1; 27/25; 24/23; 39/40; 21/20; 21/20; 1; 21/20; ; 21/20; 21/20; 21/20
Draw; 23/10; 12/5; 9/4; 23/10; 23/10; 12/5; 12/5; 23/10; 27/11; 23/10; 12/5; 11/5; 12/5; 47/20; 23/10; 23/10; 23/10; 12/5; 51/20; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; ; 23/10; 23/10; 5/2
Celta Vigo; 3; 14/5; 14/5; 3; 3; 3; 14/5; 11/4; 56/19; 14/5; 3; 14/5; 11/4; 29/10; 14/5; 14/5; 3; 11/4; 74/25; 29/10; 29/10; 14/5; 3; 29/10; 14/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-22 10:20:38 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 1; 21/20; 21/20; 19/20; 9/8; 1; 11/10; 1; 1; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 21/20; 27/25; 13/12; 39/40; 21/20; 11/10; 21/20; 21/20; ; 21/20; 21/20; 21/20
Draw; 23/10; 12/5; 9/4; 23/10; 23/10; 12/5; 23/10; 23/10; 27/11; 23/10; 12/5; 23/10; 12/5; 47/20; 23/10; 23/10; 23/10; 40/17; 51/20; 27/11; 12/5; 23/10; 12/5; 12/5; 40/17; ; 23/10; 23/10; 5/2
Celta Vigo; 3; 13/5; 27/10; 3; 11/4; 3; 14/5; 11/4; 56/19; 27/10; 3; 11/4; 13/5; 11/4; 14/5; 14/5; 11/4; 14/5; 74/25; 27/10; 29/10; 13/5; 14/5; 14/5; 37/13; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-22 14:20:45 GMT+3; 2017-10-22 15:15; Nothing; Xlenovo
Atletico Madrid ; 21/20; 1; 1; 1; 41/40; 1; 21/20; 10/11; 1; 21/20; 1; 1; 21/20; 1; 1; 21/20; 1; 1; 109/100; 30/29; 39/40; 21/20; 21/20; 1; 21/20; ; 1; 21/20; 21/20
Draw; 23/10; 12/5; 23/10; 23/10; 12/5; 12/5; 12/5; 12/5; 27/11; 9/4; 12/5; 23/10; 12/5; 47/20; 23/10; 12/5; 12/5; 12/5; 63/25; 27/11; 12/5; 12/5; 12/5; 12/5; 12/5; ; 23/10; 12/5; 12/5
Celta Vigo; 14/5; 14/5; 14/5; 14/5; 29/10; 3; 29/10; 11/4; 56/19; 11/4; 3; 14/5; 14/5; 29/10; 3; 14/5; 29/10; 29/10; 74/25; 29/10; 29/10; 14/5; 3; 29/10; 37/13; ; 14/5; 14/5; 3
META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-22 18:20:02 GMT+3; 2017-10-22 15:15; In Play; Xlenovo
Atletico Madrid; 4/11; 4/11; 4/11; 4/11; 1/3; ; 2/5; 3/10; ; 4/11; 1; 6/4; 2/5; 4/11; 7/20; 4/11; 5/4; ; ; ; 16/13; ; 4/11; 4/11; ; ; 2/5; 2/5; 2/5
Draw; 10/3; 10/3; 3; 16/5; 10/3; ; 10/3; 7/2; ; 3; 5/2; 17/10; 14/5; 16/5; 31/10; 27/10; 10/3; ; ; ; 37/19; ; 33/10; 16/5; ; ; 3; 3; 3
Celta Vigo; 10; 10; 17/2; 10; 10; ; 10; 13; ; 10; 11/4; 2; 17/2; 10; 41/4; 9; 11; ; ; ; 27/11; ; 19/2; 12; ; ; 57/5; 58/5; 54/5
