META; english/league-1/fleetwood-v-peterborough; 2016-10-03 16:21:56 GMT+3; 2016-10-15 15:00; e70300-dr003
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 13:07:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Fleetwood; 9/5; 17/10; 33/20; 17/10; 7/4; 33/20; 7/4; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 12/5; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 13/5; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 13:46:34 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Fleetwood; 9/5; 17/10; 33/20; 17/10; 7/4; 33/20; 7/4; 7/4; 7/4; 17/10; 17/10; 7/4; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 12/5; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; 12/5; 12/5; 13/5; 11/5; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 15:46:17 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 13/8; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Fleetwood; 9/5; 17/10; 33/20; 13/8; 7/4; 33/20; 7/4; 7/4; 7/4; 17/10; 17/10; 9/5; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 5/2; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; 12/5; 21/10; 13/5; 9/4; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 16:23:11 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 29/20; 13/8; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Fleetwood; 9/5; 13/8; 33/20; 13/8; 7/4; 33/20; 7/4; 7/4; 7/4; 17/10; 9/5; 9/5; 17/10; 17/10; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 17/10; ; 
Draw; 5/2; 5/2; 5/2; 5/2; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; 12/5; 21/10; 13/5; 9/4; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 17:46:20 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 29/20; 13/8; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Fleetwood; 9/5; 13/8; 33/20; 13/8; 7/4; 33/20; 7/4; 7/4; 7/4; 17/10; 9/5; 9/5; 17/10; 7/4; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 5/2; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; 12/5; 21/10; 13/5; 23/10; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 18:37:51 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 29/20; 13/8; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 9/5; ; 6/4; ; 
Fleetwood; 9/5; 13/8; 33/20; 13/8; 7/4; 33/20; 7/4; 7/4; 7/4; 17/10; 9/5; 9/5; 17/10; 7/4; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 8/5; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 5/2; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; 12/5; 21/10; 13/5; 23/10; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 19:46:34 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 13/8; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 6/4; ; 
Fleetwood; 9/5; 13/8; 33/20; 7/4; 7/4; 33/20; 7/4; 7/4; 7/4; 17/10; 9/5; 9/5; 17/10; 7/4; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 12/5; 12/5; 9/4; 13/5; 23/10; 5/2; 12/5; 23/10; 21/10; 13/5; 23/10; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 20:21:53 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 6/4; 29/20; 13/8; 6/4; 8/5; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 7/4; 7/4; 13/8; 7/4; 7/4; 7/4; 17/10; 9/5; 9/5; 17/10; 7/4; 8/5; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 12/5; 12/5; 21/10; 13/5; 23/10; 13/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 21:46:43 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 13/8; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 17/10; 7/4; 13/8; 7/4; 7/4; 7/4; 17/10; 9/5; 9/5; 17/10; 7/4; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 17/10; ; 
Draw; 5/2; 5/2; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 21/10; 13/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-14 23:46:17 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 13/8; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 17/10; 7/4; 13/8; 7/4; 7/4; 7/4; 17/10; 9/5; 9/5; 17/10; 7/4; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 21/10; 13/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 00:22:42 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 17/10; 7/4; 13/8; 7/4; 7/4; 7/4; 17/10; 9/5; 13/8; 17/10; 7/4; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 13/5; 13/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 01:00:06 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 17/10; 7/4; 13/8; 7/4; 7/4; 7/4; 17/10; 9/5; 13/8; 17/10; 7/4; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 13/5; 13/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 01:46:08 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 17/10; 7/4; 13/8; 7/4; 7/4; 7/4; 17/10; 9/5; 13/8; 17/10; 7/4; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 13/5; 13/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 13/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 03:46:14 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 31/20; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 17/10; 7/4; 13/8; 17/10; 7/4; 7/4; 17/10; 9/5; 13/8; 17/10; 7/4; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 13/5; 13/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 13/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 04:22:09 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 17/10; 7/4; 13/8; 7/4; 7/4; 7/4; 17/10; 9/5; 13/8; 17/10; 7/4; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 13/5; 13/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 13/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 05:46:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 17/10; 7/4; 13/8; 7/4; 7/4; 7/4; 17/10; 9/5; 13/8; 17/10; 7/4; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 13/5; 13/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 13/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 06:35:15 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 17/10; 7/4; 13/8; 7/4; 7/4; 7/4; 17/10; 9/5; 13/8; 17/10; 7/4; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 13/5; 13/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 13/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 07:48:13 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 7/5; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 17/10; 7/4; 13/8; 7/4; 7/4; 7/4; 17/10; 9/5; 13/8; 17/10; 7/4; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 13/5; 5/2; 5/2; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 13/5; 13/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 13/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 08:22:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 7/5; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 6/4; 6/4; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 7/4; 7/4; 13/8; 7/4; 7/4; 7/4; 17/10; 9/5; 13/8; 17/10; 7/4; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 13/5; 13/5; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 13/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 09:46:24 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 7/5; 6/4; 6/4; 8/5; 29/20; 6/4; 6/4; 6/4; 7/5; 29/20; 6/4; ; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 33/20; 7/4; 7/4; 13/8; 7/4; 7/4; 7/4; 17/10; 9/5; 13/8; ; 7/4; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 13/5; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 12/5; 13/5; ; 23/10; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 13/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 11:46:30 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 7/5; 29/20; 29/20; 8/5; 7/5; 29/20; 6/4; 6/4; 7/5; 29/20; 6/4; ; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 17/10; 9/5; 7/4; 5/3; 9/5; 7/4; 7/4; 7/4; 9/5; 13/8; ; 15/8; 17/10; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 7/4; ; 
Draw; 5/2; 5/2; 5/2; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 12/5; 12/5; 13/5; ; 5/2; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 12:21:59 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 7/5; 31/20; 31/20; 8/5; 29/20; 31/20; 6/4; 6/4; 6/4; 31/20; 6/4; ; 13/8; 8/5; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 6/4; ; 
Fleetwood; 9/5; 13/8; 8/5; 13/8; 7/4; 8/5; 17/10; 7/4; 7/4; 13/8; 7/4; 13/8; ; 7/4; 13/8; ; ; ; 6/4; ; ; ; ; 7/4; 19/10; ; 13/8; ; 
Draw; 5/2; 5/2; 13/5; 12/5; 12/5; 23/10; 13/5; 23/10; 5/2; 5/2; 5/2; 13/5; ; 5/2; 12/5; ; ; ; 9/4; ; ; ; ; 12/5; 12/5; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 13:00:27 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 8/5; 6/4; 31/20; 31/20; 8/5; 6/4; 8/5; 6/4; 6/4; 6/4; 31/20; ; 29/20; 13/8; 8/5; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 6/4; ; 
Fleetwood; 9/5; 13/8; 8/5; 17/10; 7/4; 31/20; 13/8; 7/4; 13/8; 13/8; 7/4; ; 7/4; 17/10; 13/8; ; ; ; 6/4; ; ; ; ; 28/17; 19/10; ; 13/8; ; 
Draw; 5/2; 13/5; 13/5; 23/10; 12/5; 9/4; 13/5; 23/10; 13/5; 12/5; 5/2; ; 13/5; 13/5; 12/5; ; ; ; 9/4; ; ; ; ; 5/2; 12/5; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 13:46:02 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 31/20; 6/4; 31/20; 13/8; 8/5; 6/4; 8/5; 6/4; 6/4; 6/4; 31/20; 6/4; 29/20; 13/8; 8/5; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 6/4; ; 
Fleetwood; 7/4; 13/8; 8/5; 17/10; 7/4; 31/20; 13/8; 7/4; 13/8; 13/8; 7/4; 13/8; 7/4; 17/10; 13/8; ; ; ; 6/4; ; ; ; ; 28/17; 19/10; ; 13/8; ; 
Draw; 11/4; 13/5; 5/2; 11/5; 12/5; 23/10; 11/4; 23/10; 13/5; 12/5; 5/2; 13/5; 13/5; 13/5; 12/5; ; ; ; 9/4; ; ; ; ; 5/2; 12/5; ; 5/2; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 15:46:10 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 31/20; 6/4; 29/20; 6/4; 8/5; 7/5; 29/20; 6/4; 6/4; 7/5; 31/20; 6/4; 31/20; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 7/4; 15/8; 7/4; 17/10; 7/4; 7/4; 13/8; 9/5; 7/4; 13/8; 33/20; 9/5; 9/5; ; ; ; 6/4; ; ; ; ; 28/17; 19/10; ; 9/5; ; 
Draw; 13/5; 13/5; 5/2; 9/4; 12/5; 9/4; 11/4; 23/10; 13/5; 23/10; 13/5; 13/5; 13/5; 13/5; 23/10; ; ; ; 9/4; ; ; ; ; 5/2; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 16:23:05 GMT+3; 2016-10-15 15:00; e70300-dr003
Peterborough; 31/20; 6/4; 29/20; 6/4; 8/5; 7/5; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 31/20; 6/4; 6/4; ; ; ; 17/11; ; ; ; ; 6/4; 6/4; ; 7/5; ; 
Fleetwood; 9/5; 13/8; 7/4; 15/8; 7/4; 17/10; 7/4; 7/4; 9/5; 9/5; 9/5; 13/8; 33/20; 9/5; 9/5; ; ; ; 6/4; ; ; ; ; 28/17; 19/10; ; 9/5; ; 
Draw; 13/5; 13/5; 5/2; 9/4; 12/5; 9/4; 13/5; 23/10; 5/2; 23/10; 5/2; 13/5; 13/5; 13/5; 23/10; ; ; ; 9/4; ; ; ; ; 5/2; 12/5; ; 12/5; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 17:46:04 GMT+3; 2016-10-15 15:00; In Play; e70300-dr003
Fleetwood; 1/2; 4/9; ; ; ; 12/25; 11/20; 8/15; ; 1/2; ; ; ; ; ; ; ; ; 4/7; ; ; ; ; ; 19/10; ; ; ; 
Draw; 3; 3; ; ; ; 14/5; ; 11/4; ; 11/4; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; 12/5; ; ; ; 
Peterborough; 6; 11/2; ; ; ; 5; 9/2; 5; ; 6; ; ; ; ; ; ; ; ; 19/4; ; ; ; ; ; 6/4; ; ; ; 
META; english/league-1/fleetwood-v-peterborough; 2016-10-15 18:32:39 GMT+3; 2016-10-15 15:00; In Play; e70300-dr003
Fleetwood; 4/11; 1/3; 11/20; 1/2; ; 7/20; 4/11; 2/5; ; 1/3; 4/7; 2/5; ; 13/8; ; ; ; ; 2/5; ; ; ; ; ; ; ; ; ; 
Draw; 3; 3; 16/5; 11/4; ; 14/5; 31/10; 11/4; ; 3; 3; 10/3; ; 13/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 
Peterborough; 11; 11; 19/4; 4; ; 10; 21/2; 9; ; 12; 21/5; 7; ; 17/10; ; ; ; ; 19/2; ; ; ; ; ; ; ; ; ; 
