META; english/league-1/northampton-v-millwall; 2016-10-03 16:21:59 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 6/4; 8/5; 13/8; 13/8; 6/4; 8/5; 13/8; 13/8; 8/5; 8/5; ; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 
Northampton; 7/4; 13/8; 17/10; 13/8; 7/4; 13/8; 17/10; 13/8; 13/8; 13/8; 13/8; ; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 12/5; 5/2; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 12/5; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 
META; english/league-1/northampton-v-millwall; 2016-10-14 12:23:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 6/4; 8/5; 13/8; 13/8; 6/4; 8/5; 13/8; 13/8; 8/5; 8/5; ; 13/8; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 7/4; 13/8; 17/10; 13/8; 7/4; 13/8; 17/10; 13/8; 13/8; 13/8; 13/8; ; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 12/5; 5/2; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 12/5; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 13:07:53 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 6/4; 163/100; 13/8; 13/8; 6/4; 8/5; 13/8; 13/8; 13/8; 8/5; ; 13/8; 17/10; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 7/4; 13/8; 33/20; 13/8; 7/4; 13/8; 17/10; 13/8; 13/8; 13/8; 13/8; ; 33/20; 13/8; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 12/5; 5/2; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 12/5; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 13:46:37 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 6/4; 163/100; 13/8; 13/8; 6/4; 13/8; 13/8; 13/8; 13/8; 13/8; ; 13/8; 17/10; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 7/4; 13/8; 33/20; 13/8; 7/4; 13/8; 17/10; 13/8; 13/8; 13/8; 8/5; ; 33/20; 13/8; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 12/5; 5/2; 23/10; 23/10; 23/10; 11/5; 5/2; 23/10; 23/10; 23/10; 12/5; ; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 15:46:19 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 13/8; 163/100; 13/8; 13/8; 6/4; 17/10; 13/8; 13/8; 13/8; 13/8; 6/4; 33/20; 17/10; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 7/4; 8/5; 33/20; 13/8; 7/4; 13/8; 17/10; 13/8; 13/8; 13/8; 8/5; 7/4; 33/20; 13/8; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 16:23:13 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 13/8; 163/100; 13/8; 13/8; 6/4; 17/10; 13/8; 13/8; 13/8; 17/10; 6/4; 33/20; 17/10; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 6/4; 33/20; ; 13/8; 6/4; 13/8
Northampton; 7/4; 8/5; 33/20; 13/8; 7/4; 13/8; 17/10; 13/8; 13/8; 13/8; 13/8; 7/4; 33/20; 13/8; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 17/10; 9/5; ; 13/8; 7/4; 7/4
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 21/10; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 17:46:22 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 13/8; 17/10; 13/8; 13/8; 31/20; 7/4; 13/8; 13/8; 13/8; 17/10; 6/4; 33/20; 7/4; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 28/17; 33/20; ; 17/10; 6/4; 13/8
Northampton; 7/4; 8/5; 8/5; 13/8; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 13/8; 7/4; 33/20; 13/8; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 8/5; 9/5; ; 13/8; 7/4; 7/4
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 11/5; 12/5; ; 23/10; ; 21/10; ; 23/10; ; ; 12/5; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 18:37:53 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 13/8; 17/10; 8/5; 13/8; 31/20; 7/4; 13/8; 13/8; 13/8; 7/4; 6/4; 33/20; 7/4; 8/5; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 33/20; ; 17/10; 6/4; 17/10
Northampton; 7/4; 8/5; 8/5; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 31/20; 7/4; 33/20; 13/8; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 28/17; 9/5; ; 13/8; 7/4; 17/10
Draw; 12/5; 12/5; 23/10; 5/2; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 11/5; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 19:46:39 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 7/4; 8/5; 8/5; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 31/20; 7/4; 33/20; 13/8; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 28/17; 7/4; ; 13/8; 7/4; 17/10
Millwall; 17/10; 13/8; 17/10; 8/5; 13/8; 31/20; 7/4; 13/8; 13/8; 13/8; 7/4; 6/4; 33/20; 7/4; 8/5; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 7/4; ; 17/10; 6/4; 17/10
Draw; 12/5; 12/5; 23/10; 5/2; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 11/5; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 20:21:55 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 7/4; 8/5; 8/5; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 31/20; 7/4; 33/20; 13/8; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 28/17; 7/4; ; 13/8; 7/4; 17/10
Millwall; 17/10; 13/8; 17/10; 8/5; 13/8; 31/20; 7/4; 13/8; 13/8; 13/8; 7/4; 6/4; 33/20; 7/4; 8/5; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 7/4; ; 17/10; 6/4; 17/10
Draw; 12/5; 12/5; 23/10; 5/2; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 11/5; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 21:46:47 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 7/4; 8/5; 8/5; 31/20; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 31/20; 7/4; 33/20; 13/8; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 28/17; 7/4; ; 13/8; 7/4; 17/10
Millwall; 17/10; 13/8; 17/10; 8/5; 13/8; 31/20; 7/4; 13/8; 13/8; 13/8; 7/4; 6/4; 33/20; 7/4; 8/5; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 7/4; ; 17/10; 6/4; 17/10
Draw; 12/5; 12/5; 23/10; 5/2; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 11/5; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 23/10; 21/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-14 23:46:23 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 7/4; 6/4; 13/8; 8/5; 7/4; 31/20; 13/8; 13/8; 13/8; 8/5; 31/20; 7/4; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 28/17; 7/4; ; 13/8; 6/4; 17/10
Millwall; 17/10; 13/8; 33/20; 17/10; 13/8; 31/20; 7/4; 13/8; 13/8; 13/8; 7/4; 6/4; 33/20; 17/10; 8/5; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 7/4; ; 7/4; 13/8; 17/10
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 11/5; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 23/10; 23/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-15 00:22:44 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 7/4; 6/4; 13/8; 8/5; 7/4; 31/20; 13/8; 13/8; 13/8; 8/5; 31/20; 7/4; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 28/17; 7/4; ; 13/8; 6/4; 17/10
Millwall; 17/10; 13/8; 33/20; 17/10; 13/8; 31/20; 7/4; 13/8; 13/8; 13/8; 7/4; 6/4; 33/20; 17/10; 8/5; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 7/4; ; 7/4; 13/8; 17/10
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 11/5; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 23/10; 23/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-15 01:00:08 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 7/4; 6/4; 13/8; 8/5; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 31/20; 7/4; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 28/17; 7/4; ; 13/8; 6/4; 17/10
Millwall; 17/10; 13/8; 33/20; 17/10; 13/8; 31/20; 7/4; 13/8; 13/8; 13/8; 7/4; 6/4; 33/20; 17/10; 8/5; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 7/4; ; 7/4; 13/8; 17/10
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 11/5; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 23/10; 23/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-15 01:46:10 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 7/4; 6/4; 13/8; 8/5; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 31/20; 7/4; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 28/17; 7/4; ; 13/8; 6/4; 7/4
Millwall; 17/10; 13/8; 33/20; 17/10; 13/8; 31/20; 7/4; 13/8; 13/8; 13/8; 7/4; 6/4; 33/20; 17/10; 8/5; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 7/4; ; 7/4; 13/8; 17/10
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 11/5; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 23/10; 23/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-15 03:46:16 GMT+3; 2016-10-15 15:00; e70300-dr003
Northampton; 7/4; 6/4; 13/8; 8/5; 7/4; 31/20; 13/8; 13/8; 13/8; 13/8; 31/20; 7/4; 33/20; 17/10; 13/8; ; 28/17; ; 17/11; ; 28/17; ; ; 28/17; 7/4; ; 13/8; 6/4; 7/4
Millwall; 17/10; 13/8; 33/20; 17/10; 13/8; 31/20; 7/4; 13/8; 13/8; 13/8; 7/4; 6/4; 33/20; 17/10; 8/5; ; 28/17; ; 8/5; ; 28/17; ; ; 28/17; 7/4; ; 7/4; 13/8; 17/10
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 11/5; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 23/10; 23/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-15 04:22:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 13/8; 8/5; 13/8; 13/8; 31/20; 13/8; 13/8; 13/8; 8/5; 17/10; 6/4; 33/20; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 28/17; 7/4; ; 13/8; 13/8; 13/8
Northampton; 7/4; 6/4; 17/10; 13/8; 7/4; 31/20; 7/4; 13/8; 13/8; 17/10; 13/8; 7/4; 33/20; 7/4; 13/8; ; 17/10; ; 17/11; ; 17/10; ; ; 28/17; 7/4; ; 17/10; 13/8; 9/5
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 9/4; 9/4; 23/10; 12/5; 21/10; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 9/4; 23/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-15 05:46:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 13/8; 8/5; 13/8; 13/8; 31/20; 13/8; 13/8; 13/8; 8/5; 17/10; 6/4; 33/20; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 28/17; 7/4; ; 13/8; 13/8; 13/8
Northampton; 7/4; 6/4; 17/10; 13/8; 7/4; 31/20; 7/4; 13/8; 13/8; 17/10; 13/8; 7/4; 33/20; 7/4; 13/8; ; 17/10; ; 17/11; ; 17/10; ; ; 28/17; 7/4; ; 17/10; 17/10; 9/5
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 11/5; 12/5; 23/10; 23/10; 9/4; 9/4; 23/10; 12/5; 21/10; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 23/10; 23/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-15 06:35:18 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 13/8; 8/5; 13/8; 13/8; 31/20; 13/8; 13/8; 13/8; 8/5; 17/10; 6/4; 33/20; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 28/17; 7/4; ; 13/8; 13/8; 13/8
Northampton; 7/4; 6/4; 17/10; 13/8; 7/4; 13/8; 7/4; 13/8; 13/8; 17/10; 13/8; 7/4; 33/20; 7/4; 13/8; ; 17/10; ; 17/11; ; 17/10; ; ; 28/17; 7/4; ; 17/10; 17/10; 9/5
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 43/20; 12/5; 23/10; 23/10; 9/4; 9/4; 23/10; 12/5; 21/10; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 23/10; 23/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-15 07:48:15 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 8/5; 8/5; 31/20; 13/8; 6/4; 13/8; 13/8; 13/8; 8/5; 17/10; 6/4; 33/20; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 28/17; 7/4; ; 13/8; 13/8; 13/8
Northampton; 7/4; 13/8; 17/10; 13/8; 7/4; 33/20; 7/4; 13/8; 13/8; 17/10; 13/8; 7/4; 33/20; 7/4; 13/8; ; 17/10; ; 17/11; ; 17/10; ; ; 28/17; 7/4; ; 17/10; 17/10; 9/5
Draw; 12/5; 12/5; 23/10; 12/5; 23/10; 43/20; 12/5; 23/10; 23/10; 9/4; 9/4; 23/10; 12/5; 21/10; 12/5; ; 9/4; ; 21/10; ; 9/4; ; ; 9/4; 23/10; ; 23/10; 23/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-15 08:22:50 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 8/5; 8/5; 31/20; 13/8; 6/4; 13/8; 13/8; 13/8; 13/8; 17/10; 6/4; 8/5; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 28/17; 7/4; ; 13/8; 6/4; 13/8
Northampton; 7/4; 13/8; 17/10; 17/10; 7/4; 33/20; 7/4; 13/8; 13/8; 7/4; 13/8; 7/4; 17/10; 7/4; 13/8; ; 17/10; ; 17/11; ; 17/10; ; ; 28/17; 7/4; ; 17/10; 17/10; 9/5
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 43/20; 12/5; 23/10; 23/10; 21/10; 9/4; 23/10; 12/5; 21/10; 12/5; ; 11/5; ; 21/10; ; 11/5; ; ; 9/4; 23/10; ; 9/4; 23/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-15 09:46:26 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 17/10; 8/5; 8/5; 31/20; 13/8; 6/4; 13/8; 13/8; 13/8; 13/8; 17/10; 6/4; ; 13/8; 8/5; ; 8/5; ; 8/5; ; 8/5; ; ; 28/17; 7/4; ; 13/8; 6/4; 13/8
Northampton; 7/4; 13/8; 17/10; 17/10; 7/4; 33/20; 7/4; 13/8; 13/8; 7/4; 13/8; 7/4; ; 9/5; 13/8; ; 7/4; ; 17/11; ; 7/4; ; ; 28/17; 7/4; ; 17/10; 17/10; 9/5
Draw; 12/5; 12/5; 23/10; 23/10; 23/10; 43/20; 12/5; 23/10; 23/10; 21/10; 9/4; 23/10; ; 21/10; 12/5; ; 11/5; ; 21/10; ; 11/5; ; ; 9/4; 23/10; ; 9/4; 23/10; 9/4
META; english/league-1/northampton-v-millwall; 2016-10-15 11:46:33 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 7/5; 6/4; 31/20; 13/8; 6/4; 31/20; 13/8; 8/5; 6/4; 13/8; 6/4; 31/20; 13/8; 6/4; ; 17/11; ; 8/5; ; 17/11; ; ; 28/17; 7/4; ; 13/8; 6/4; 8/5
Northampton; 15/8; 15/8; 9/5; 9/5; 7/4; 33/20; 9/5; 13/8; 9/5; 9/5; 17/10; 7/4; 7/4; 15/8; 15/8; ; 7/4; ; 17/11; ; 7/4; ; ; 28/17; 7/4; ; 9/5; 7/4; 19/10
Draw; 12/5; 12/5; 23/10; 11/5; 23/10; 43/20; 12/5; 23/10; 23/10; 11/5; 9/4; 23/10; 12/5; 23/10; 11/5; ; 11/5; ; 21/10; ; 11/5; ; ; 9/4; 23/10; ; 9/4; 23/10; 23/10
META; english/league-1/northampton-v-millwall; 2016-10-15 12:22:01 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 7/5; 6/4; 31/20; 13/8; 29/20; 31/20; 13/8; 8/5; 6/4; 13/8; 6/4; 31/20; 8/5; 6/4; ; 17/11; ; 8/5; ; 17/11; ; ; 28/17; 7/4; ; 8/5; 6/4; 6/4
Northampton; 9/5; 9/5; 7/4; 9/5; 7/4; 17/10; 9/5; 13/8; 9/5; 9/5; 9/5; 7/4; 7/4; 19/10; 15/8; ; 7/4; ; 17/11; ; 7/4; ; ; 28/17; 7/4; ; 7/4; 7/4; 17/10
Draw; 5/2; 5/2; 47/20; 11/5; 23/10; 43/20; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 11/5; ; 11/5; ; 21/10; ; 11/5; ; ; 9/4; 23/10; ; 23/10; 23/10; 11/5
META; english/league-1/northampton-v-millwall; 2016-10-15 13:00:29 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 7/5; 6/4; 31/20; 13/8; 29/20; 6/4; 6/4; 6/4; 6/4; 13/8; 6/4; 31/20; 8/5; 6/4; ; 17/11; ; 8/5; ; 17/11; ; ; 6/4; 7/4; ; 8/5; 6/4; 6/4
Northampton; 9/5; 9/5; 7/4; 9/5; 7/4; 17/10; 9/5; 7/4; 9/5; 9/5; 9/5; 7/4; 7/4; 15/8; 9/5; ; 7/4; ; 17/11; ; 7/4; ; ; 7/4; 7/4; ; 17/10; 7/4; 17/10
Draw; 5/2; 5/2; 12/5; 9/4; 23/10; 43/20; 5/2; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; ; 9/4; ; 21/10; ; 11/5; ; ; 23/10; 23/10; ; 23/10; 23/10; 11/5
META; english/league-1/northampton-v-millwall; 2016-10-15 13:46:06 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 13/8; 7/5; 6/4; 6/4; 13/8; 29/20; 6/4; 6/4; 6/4; 6/4; 13/8; 6/4; 31/20; 8/5; 6/4; ; 17/11; ; 8/5; ; 17/11; ; ; 6/4; 7/4; ; 8/5; 6/4; 6/4
Northampton; 9/5; 7/4; 7/4; 17/10; 7/4; 17/10; 9/5; 7/4; 9/5; 9/5; 7/4; 7/4; 7/4; 15/8; 9/5; ; 7/4; ; 17/11; ; 7/4; ; ; 7/4; 7/4; ; 7/4; 17/10; 17/10
Draw; 5/2; 13/5; 12/5; 12/5; 23/10; 43/20; 5/2; 23/10; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; 23/10; ; 9/4; ; 21/10; ; 9/4; ; ; 23/10; 23/10; ; 23/10; 23/10; 11/5
META; english/league-1/northampton-v-millwall; 2016-10-15 15:46:12 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 7/5; 13/10; 27/20; 13/10; 11/8; 6/5; 13/10; 13/10; 13/10; 13/10; 7/5; 11/8; 11/8; 7/5; 13/10; ; 13/10; ; 23/17; ; 5/4; ; ; 6/5; 7/4; ; 11/8; 5/4; 7/5
Northampton; 21/10; 19/10; 39/20; 19/10; 2; 2; 2; 2; 85/40; 2; 2; 2; 19/10; 21/10; 21/10; ; 2; ; 24/13; ; 21/10; ; ; 21/10; 7/4; ; 19/10; 2; 21/10
Draw; 5/2; 13/5; 12/5; 5/2; 23/10; 11/5; 13/5; 12/5; 5/2; 23/10; 12/5; 23/10; 5/2; 12/5; 23/10; ; 40/17; ; 21/10; ; 40/17; ; ; 5/2; 23/10; ; 12/5; 12/5; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-15 16:23:07 GMT+3; 2016-10-15 15:00; e70300-dr003
Millwall; 7/5; 13/10; 27/20; 13/10; 11/8; 6/5; 13/10; 13/10; 7/5; 13/10; 7/5; 11/8; 11/8; 7/5; 13/10; ; 13/10; ; 23/17; ; 13/10; ; ; 6/5; 7/4; ; 27/20; 27/20; 7/5
Northampton; 21/10; 19/10; 39/20; 19/10; 2; 2; 21/10; 2; 2; 2; 2; 2; 19/10; 21/10; 21/10; ; 2; ; 24/13; ; 2; ; ; 21/10; 7/4; ; 2; 19/10; 21/10
Draw; 5/2; 13/5; 12/5; 5/2; 23/10; 11/5; 13/5; 12/5; 12/5; 23/10; 12/5; 23/10; 5/2; 12/5; 23/10; ; 40/17; ; 21/10; ; 40/17; ; ; 5/2; 23/10; ; 23/10; 23/10; 12/5
META; english/league-1/northampton-v-millwall; 2016-10-15 17:46:06 GMT+3; 2016-10-15 15:00; In Play; e70300-dr003
Millwall; 11/8; 11/8; ; ; ; 1/3; 11/8; 2/5; ; 4/11; ; ; 1/3; ; ; ; 13/10; ; 4/9; ; 13/10; ; ; ; 7/4; ; ; ; 
Draw; 15/8; 15/8; ; ; ; 16/5; 21/10; 16/5; ; 3; ; ; 7/2; ; ; ; 9/4; ; 5/2; ; 11/5; ; ; ; 23/10; ; ; ; 
Northampton; 12/5; 2; ; ; ; 8; 85/40; 7; ; 17/2; ; ; 9; ; ; ; 2; ; 15/2; ; 39/19; ; ; ; 7/4; ; ; ; 
META; english/league-1/northampton-v-millwall; 2016-10-15 18:32:42 GMT+3; 2016-10-15 15:00; In Play; e70300-dr003
Millwall; 1/66; 1/100; 11/8; 11/8; ; ; 1/80; 1/200; ; 1/150; 13/10; 2/5; ; ; ; ; 13/10; ; ; ; 13/10; ; ; ; ; ; ; 1/50; 
Draw; 20; 28; 41/20; 7/4; ; ; 14; 25; ; 33; 2; 10/3; ; ; ; ; 9/4; ; ; ; 11/5; ; ; ; ; ; ; ; 
Northampton; 125; 150; 11/5; 21/10; ; ; 80; 225; ; 175; 21/10; 15/2; ; ; ; ; 2; ; ; ; 39/19; ; ; ; ; ; ; 1/50; 
